MDTU,|det-1|^2,1-Re(det),Im(det)
1660,1,1,-1.28201e-10
1662,1,1,-5.01146e-10
1664,1,1,-2.70266e-09
1666,1,1,-2.70266e-09
1668,1,1,-5.88557e-09
1670,1,1,1.3191e-09
1672,1,1,9.07127e-10
1674,1,1,8.66054e-10
1676,1,1,1.70328e-10
1678,1,1,-4.26183e-09
1680,1,1,-2.19284e-09
1682,1,1,-1.01597e-09
1684,1,1,-1.01597e-09
1686,1,1,1.6706e-09
1688,1,1,1.6706e-09
1690,1,1,-5.19947e-10
1692,1,1,1.64209e-09
1694,1,1,-3.82121e-10
1696,1,1,-3.82121e-10
1698,1,1,-1.91602e-09
1700,1,1,-4.58394e-10
1702,1,1,-9.20735e-10
1704,1,1,1.09711e-09
1706,1,1,1.55319e-09
1708,1,1,1.55319e-09
1710,1,1,6.85034e-10
1712,1,1,6.85034e-10
1714,1,1,6.92239e-09
1716,1,1,3.1932e-10
1718,1,1,4.18107e-10
1720,1,1,-8.83465e-11
1722,1,1,-4.54503e-11
1724,1,1,-4.54503e-11
1726,1,1,6.17973e-10
1728,1,1,6.17973e-10
1730,1,1,1.73964e-09
1732,1,1,-1.01213e-08
1734,1,1,-1.02385e-09
1736,1,1,-2.65426e-10
1738,1,1,-2.46401e-09
1740,1,1,2.5003e-10
1742,1,1,-1.8905e-10
1744,1,1,-1.8905e-10
1746,1,1,3.03791e-10
1748,1,1,3.03791e-10
1750,1,1,-2.11159e-10
1752,1,1,1.18456e-09
1754,1,1,2.03822e-10
1756,1,1,3.66673e-10
1758,1,1,8.79982e-10
1760,1,1,-2.37531e-09
1762,1,1,-1.32659e-09
1764,1,1,-3.13287e-10
1766,1,1,-2.01725e-09
1768,1,1,-8.75991e-10
1770,1,1,-7.48653e-10
1772,1,1,-2.73844e-10
1774,1,1,-9.55679e-10
1776,1,1,-1.75245e-09
1778,1,1,-1.75245e-09
1780,1,1,-9.03096e-10
1782,1,1,-7.23741e-10
1784,1,1,-1.68712e-09
1786,1,1,-1.16898e-09
1788,1,1,-9.55777e-11
1790,1,1,2.34037e-09
1792,1,1,6.44456e-10
1794,1,1,-1.40706e-09
1796,1,1,-1.98664e-09
1798,1,1,-1.98664e-09
1800,1,1,-1.98664e-09
1802,1,1,4.37616e-11
1804,1,1,8.74286e-11
1806,1,1,9.6675e-10
1808,1,1,-1.07108e-09
1810,1,1,-9.17088e-10
1812,1,1,1.34709e-09
1814,1,1,2.61747e-10
1816,1,1,1.00743e-09
1818,1,1,1.00743e-09
1820,1,1,-6.33541e-10
1822,1,1,1.49245e-09
1824,1,1,1.49245e-09
1826,1,1,-7.83902e-10
1828,1,1,-3.33309e-10
1830,1,1,1.62341e-09
1832,1,1,9.37385e-10
1834,1,1,9.37385e-10
1836,1,1,9.61438e-10
1838,1,1,-2.25414e-09
1840,1,1,-2.25414e-09
1842,1,1,-2.00734e-09
1844,1,1,-2.90116e-09
1846,1,1,7.4598e-10
1848,1,1,-2.57696e-10
1850,1,1,9.23443e-10
1852,1,1,6.15037e-09
1854,1,1,1.47518e-09
