MDTU,|Tr(L)|,ReTr(L),ImTr(L)
430,0.0575022,0.0503502,-0.0277733
432,0.0067412,-0.00375375,-0.00559938
434,0.0743006,-0.0611298,-0.0422342
436,0.0354347,-0.0142454,0.0324452
438,0.0195473,-0.0191595,0.00387455
440,0.0808829,-0.00187432,-0.0808612
442,0.0299013,-0.0271627,0.0125012
444,0.0299013,-0.0271627,0.0125012
446,0.0355648,0.0175163,-0.0309522
448,0.0837138,0.0814905,-0.0191648
450,0.116239,-0.0948573,0.0671827
452,0.0812605,0.0810697,-0.00556618
454,0.0460722,-0.0458853,-0.00414548
456,0.0403813,0.01698,-0.0366378
458,0.0240873,-0.0128001,0.0204048
460,0.0240873,-0.0128001,0.0204048
462,0.0471216,-0.0117039,-0.045645
464,0.0205086,-0.0148384,-0.014157
466,0.0841846,-0.0102615,0.0835568
468,0.068904,-0.0500193,-0.0473902
470,0.0689694,-0.0628007,-0.0285105
472,0.0330531,0.0200057,-0.0263112
474,0.0359092,-0.0285213,-0.0218175
476,0.0465064,-0.0020497,-0.0464612
478,0.0465064,-0.0020497,-0.0464612
480,0.0489496,0.0202097,0.0445828
482,0.0489496,0.0202097,0.0445828
484,0.030454,0.0272925,0.0135116
486,0.0285717,-0.0189877,-0.0213497
488,0.051317,0.0337857,0.038626
490,0.0638916,0.0631875,-0.00945953
492,0.054915,0.0214133,-0.050568
494,0.101403,0.10119,0.00656993
496,0.101403,0.10119,0.00656993
498,0.0916908,0.0901235,0.0168808
500,0.0778869,-0.0693717,-0.035411
502,0.0342433,-0.0323987,0.0110875
504,0.0342433,-0.0323987,0.0110875
506,0.0666564,-0.0506223,0.0433642
508,0.0307354,-0.03069,-0.00166923
510,0.0412223,0.0250118,-0.0327672
512,0.0412223,0.0250118,-0.0327672
514,0.0617065,-0.00602025,0.0614122
516,0.0113824,0.00203403,0.0111992
518,0.053604,-0.00620923,0.0532432
520,0.121721,-0.112162,0.0472825
522,0.0805237,-0.039644,-0.0700887
524,0.0805237,-0.039644,-0.0700887
526,0.0353154,-0.0330813,0.0123614
528,0.0353154,-0.0330813,0.0123614
530,0.0353154,-0.0330813,0.0123614
532,0.0675941,0.0420055,-0.0529575
534,0.0462578,-0.030941,-0.0343867
536,0.0387118,0.0279008,-0.0268355
538,0.0926072,-0.0145533,-0.0914565
540,0.0564812,0.0485718,0.0288253
542,0.0426728,-0.0313442,-0.028957
544,0.0449321,0.0443302,-0.00733028
546,0.0760082,-0.0752813,0.0104863
548,0.0374158,0.01461,0.0344455
550,0.0292154,0.0108694,-0.0271182
552,0.0628071,0.0584365,-0.0230197
554,0.0303843,0.0283897,0.0108273
556,0.0297055,-0.0255555,-0.0151438
558,0.0573216,-0.0390122,-0.0419978
560,0.00446434,0.00275742,-0.00351098
562,0.0112555,-0.00984332,-0.00545847
564,0.0838888,-0.0390573,0.0742418
566,0.03375,-0.0172603,0.0290025
568,0.0137108,0.0136771,-0.000960558
570,0.0661361,0.00878875,0.0655495
572,0.0558757,0.0529808,0.0177517
574,0.0260605,0.0089829,-0.0244633
576,0.0446423,-0.0426933,-0.0130467
578,0.0603916,0.0594397,0.0106806
580,0.0561686,0.00739368,-0.0556798
582,0.0403503,0.0150348,-0.0374447
584,0.0391215,0.037525,-0.011062
586,0.0391215,0.037525,-0.011062
588,0.0306892,-0.026537,0.0154148
590,0.0223361,0.0129722,-0.018183
592,0.0477547,0.0474878,-0.0050415
594,0.108086,-0.000146935,0.108086
596,0.0335945,-0.00374578,0.033385
598,0.0295067,-0.016332,-0.0245747
600,0.0569083,-0.00590298,-0.0566013
602,0.037339,0.0062421,0.0368135
604,0.037339,0.0062421,0.0368135
606,0.0577268,-0.038064,0.0433995
608,0.0389055,-0.0357282,0.0153992
610,0.040566,0.0379398,0.0143585
612,0.0430966,-0.0115734,-0.0415135
614,0.0152536,-0.001968,-0.0151261
616,0.0376742,-0.0252462,-0.0279638
618,0.100544,-0.0961522,-0.0293902
620,0.0399723,-0.00487177,-0.0396743
622,0.0157979,-0.0153131,0.00388383
624,0.0541379,0.0257602,0.0476165
626,0.0812489,-0.0229988,0.0779258
628,0.0247965,-0.00189452,-0.024724
630,0.0711251,-0.0260723,-0.0661742
632,0.065365,0.0411795,-0.0507625
634,0.11977,-0.0312683,-0.115616
636,0.0251339,0.00785923,-0.0238735
638,0.0295333,0.0075357,0.0285557
640,0.0594052,0.0529028,0.0270235
642,0.0594052,0.0529028,0.0270235
644,0.0489883,0.0306405,0.0382232
646,0.038789,-0.0250285,0.0296338
648,0.038789,-0.0250285,0.0296338
650,0.038789,-0.0250285,0.0296338
652,0.0611498,0.0587162,0.0170795
654,0.0958758,-0.0624668,-0.0727328
656,0.0591146,-0.0514572,0.029098
658,0.00518162,-0.00443905,0.00267283
660,0.0344788,0.0240247,0.0247307
662,0.0361078,0.00217873,0.036042
664,0.051575,0.0515425,-0.0018314
666,0.03863,0.0373878,-0.00971715
668,0.0467534,-0.0246075,0.0397537
670,0.0863117,0.0346698,-0.0790425
672,0.0108615,-0.00958245,0.0051135
674,0.0108615,-0.00958245,0.0051135
676,0.0546745,0.0155643,0.0524123
678,0.0325504,0.0264543,0.0189657
680,0.0544394,0.045782,-0.029456
682,0.0230721,-0.0191058,0.0129339
684,0.0230721,-0.0191058,0.0129339
686,0.0230721,-0.0191058,0.0129339
688,0.0553268,-0.0552147,-0.00352085
690,0.0553268,-0.0552147,-0.00352085
692,0.0553268,-0.0552147,-0.00352085
694,0.0553268,-0.0552147,-0.00352085
696,0.0572928,0.017387,-0.0545908
698,0.0572928,0.017387,-0.0545908
700,0.0580205,0.0568,-0.0118378
702,0.0487439,-0.0236287,-0.042634
704,0.116421,0.035972,-0.110724
706,0.0723464,0.0533285,0.0488883
708,0.0815105,0.0762785,0.0287323
710,0.0435658,0.0427353,-0.008466
712,0.119478,-0.0796085,-0.0890927
714,0.0161516,-0.0161472,0.000379097
716,0.080499,-0.0134142,0.0793735
718,0.0347895,0.0262382,0.0228445
720,0.124353,0.124081,-0.0082178
722,0.0288575,0.0231423,0.0172392
724,0.062565,0.0617317,-0.0101775
726,0.0592203,0.0467878,-0.0363035
728,0.0337022,0.0336793,0.00124062
730,0.0339456,0.0208245,0.0268075
732,0.0166187,-0.0159058,-0.0048152
734,0.0308415,-0.0299785,-0.00724485
736,0.0983636,0.0711492,-0.0679205
738,0.0556732,0.055125,0.00779387
740,0.0450713,0.0264388,-0.0365022
742,0.076175,0.0744127,-0.0162906
744,0.0347835,-0.00715262,-0.0340402
746,0.0544611,0.0292732,-0.0459248
748,0.0787514,0.0524115,-0.0587777
750,0.10413,0.0922278,0.0483433
752,0.0156189,0.0098012,0.0121609
754,0.0156189,0.0098012,0.0121609
756,0.0468461,-0.032064,-0.0341535
758,0.0187003,-0.0128672,-0.0135697
760,0.0961311,0.0826758,0.04905
