MDTU,min_width,max_width
450,0.994127,0.244213
452,0.863644,0.22067
454,0.883894,0.203525
456,0.87783,0.222403
458,0.932447,0.223739
460,0.932447,0.223739
462,0.878471,0.237895
464,1.08339,0.246349
466,1.01881,0.251843
468,1.07545,0.275237
470,1.14127,0.288609
472,1.00192,0.246791
474,0.932779,0.233596
476,0.911023,0.235941
478,0.911023,0.235941
480,0.889835,0.236065
482,0.889835,0.236065
484,0.9431,0.237708
486,0.811956,0.218386
488,0.833896,0.215
490,0.92154,0.233729
492,1.02371,0.264215
494,1.09028,0.2747
496,1.09028,0.2747
498,1.07337,0.26401
500,0.930615,0.237605
502,0.963924,0.24961
504,0.963924,0.24961
506,1.11213,0.266758
508,0.968715,0.270187
510,1.0869,0.290371
512,1.0869,0.290371
514,1.00534,0.27815
516,1.02876,0.261468
518,1.01821,0.248316
520,0.954885,0.250387
522,1.01067,0.252501
524,1.01067,0.252501
526,1.07365,0.270248
528,1.07365,0.270248
530,1.07365,0.270248
532,1.02575,0.281369
534,1.06623,0.283289
536,1.12739,0.29352
538,1.13864,0.326905
540,1.21163,0.33961
542,1.2309,0.331461
544,1.18202,0.335584
546,1.28175,0.355588
548,1.23936,0.346681
550,1.18731,0.326354
552,1.29476,0.339198
554,1.31824,0.350035
556,1.22348,0.321806
558,1.1814,0.339519
560,1.30394,0.34713
562,1.29998,0.35652
564,1.28282,0.375266
566,1.38555,0.373467
568,1.22952,0.367769
570,1.28931,0.372342
572,1.26053,0.362215
574,1.30105,0.375649
576,1.31937,0.36632
578,1.33083,0.373408
580,1.26742,0.3746
582,1.33121,0.389562
584,1.24155,0.368176
586,1.24155,0.368176
588,1.2764,0.345714
590,1.29615,0.345113
592,1.3044,0.341267
594,1.25475,0.372902
596,1.24486,0.369347
598,1.26401,0.380471
600,1.30315,0.398892
602,1.24069,0.365035
604,1.24069,0.365035
606,1.28207,0.379603
608,1.41268,0.402917
610,1.41714,0.412412
612,1.42532,0.418685
614,1.36531,0.433792
616,1.41289,0.451925
618,1.42465,0.441387
620,1.32421,0.4227
622,1.38568,0.407788
624,1.41346,0.429927
626,1.39657,0.424677
628,1.43585,0.440821
630,1.47972,0.462528
632,1.4686,0.453532
634,1.41572,0.445962
636,1.44854,0.456267
638,1.48362,0.46875
640,1.39241,0.445293
642,1.39241,0.445293
644,1.48232,0.446642
646,1.50628,0.444344
648,1.50628,0.444344
650,1.50628,0.444344
652,1.53747,0.455565
654,1.57266,0.485173
656,1.51501,0.48113
658,1.50613,0.462775
660,1.44297,0.465534
662,1.51419,0.460128
664,1.46251,0.459528
666,1.40515,0.445674
668,1.53323,0.449155
670,1.40676,0.443996
672,1.4476,0.438968
674,1.4476,0.438968
676,1.48394,0.428581
678,1.45904,0.444129
680,1.43004,0.446973
682,1.4941,0.448695
684,1.4941,0.448695
686,1.4941,0.448695
688,1.50329,0.450439
690,1.50329,0.450439
692,1.50329,0.450439
694,1.50329,0.450439
696,1.48465,0.45574
698,1.48465,0.45574
700,1.51974,0.465624
702,1.49055,0.461329
704,1.38898,0.43251
706,1.3787,0.43886
708,1.48527,0.425415
710,1.43179,0.415944
712,1.37278,0.443806
714,1.46972,0.430028
716,1.42227,0.406775
718,1.44104,0.413248
720,1.35409,0.410849
722,1.4029,0.442809
724,1.45758,0.431638
726,1.49487,0.45472
728,1.47075,0.469271
730,1.49301,0.477049
732,1.5306,0.477309
734,1.55761,0.475565
736,1.50353,0.504299
738,1.5455,0.481309
740,1.4868,0.473434
742,1.53099,0.486484
744,1.5755,0.499282
746,1.54293,0.507571
748,1.54361,0.506773
750,1.60352,0.512772
752,1.52695,0.490634
754,1.52695,0.490634
756,1.5109,0.484447
758,1.49969,0.476256
760,1.44501,0.461831
762,1.51357,0.469577
764,1.5349,0.483227
766,1.47532,0.477233
768,1.54226,0.46529
770,1.53818,0.474188
772,1.60564,0.475756
774,1.60564,0.475756
776,1.57433,0.480062
778,1.45389,0.465541
780,1.53485,0.47366
782,1.53817,0.487113
784,1.46705,0.491103
786,1.50502,0.494227
788,1.60773,0.505715
790,1.52198,0.502592
792,1.56827,0.486651
794,1.5401,0.496334
796,1.60073,0.503371
798,1.60073,0.503371
800,1.61562,0.500817
802,1.62367,0.521485
804,1.62367,0.521485
806,1.51166,0.516352
808,1.63652,0.521743
810,1.56878,0.514915
812,1.55508,0.536484
814,1.64907,0.534021
816,1.59041,0.545868
818,1.68825,0.579718
820,1.69209,0.575531
822,1.71433,0.58786
824,1.69897,0.589903
826,1.66945,0.586374
828,1.7218,0.598933
830,1.73397,0.590332
832,1.69459,0.592042
834,1.69459,0.592042
836,1.70891,0.59791
838,1.70891,0.59791
840,1.63229,0.586601
842,1.63229,0.586601
844,1.63229,0.586601
846,1.62339,0.584013
848,1.67416,0.573779
850,1.67416,0.573779
852,1.69854,0.577603
854,1.69578,0.568116
856,1.7704,0.575574
858,1.70245,0.574655
860,1.7151,0.578678
862,1.63899,0.569711
864,1.67554,0.576174
866,1.64464,0.571414
868,1.70245,0.575
870,1.70332,0.574875
872,1.64403,0.547385
874,1.63408,0.54366
876,1.63408,0.54366
878,1.63726,0.538072
880,1.63726,0.538072
882,1.59205,0.537745
884,1.63743,0.543258
886,1.648,0.546605
888,1.648,0.546605
890,1.59634,0.548762
892,1.59629,0.550253
894,1.70426,0.570269
896,1.68307,0.569737
898,1.61948,0.571009
900,1.68591,0.574329
902,1.64119,0.579927
904,1.64119,0.579927
906,1.64119,0.579927
908,1.68593,0.567123
910,1.72054,0.557378
912,1.59925,0.550333
914,1.62614,0.575288
916,1.65328,0.578206
918,1.66,0.552283
920,1.67968,0.53591
922,1.67968,0.53591
924,1.67968,0.53591
926,1.61292,0.543838
928,1.64585,0.549755
930,1.65598,0.555766
932,1.61161,0.557951
934,1.61161,0.557951
936,1.68251,0.559717
938,1.68251,0.559717
940,1.68206,0.54456
942,1.68206,0.54456
944,1.68206,0.54456
946,1.68206,0.54456
948,1.5906,0.566852
950,1.60865,0.549208
952,1.57923,0.553081
954,1.65514,0.565573
956,1.69432,0.553097
958,1.64203,0.555517
960,1.61015,0.550014
962,1.5699,0.549352
964,1.68653,0.56945
966,1.67433,0.589572
968,1.60175,0.568853
970,1.70171,0.581781
972,1.72544,0.562108
974,1.65903,0.556194
976,1.64146,0.573092
978,1.68805,0.568836
980,1.63441,0.569406
982,1.74827,0.570463
984,1.74827,0.570463
986,1.68602,0.547778
988,1.61391,0.558578
990,1.61391,0.558578
992,1.61464,0.544239
994,1.62864,0.537937
996,1.64586,0.531764
998,1.64688,0.541127
1000,1.64688,0.541127
1002,1.55907,0.549158
1004,1.55907,0.549158
1006,1.6104,0.57408
1008,1.68405,0.579675
1010,1.62229,0.572626
1012,1.66449,0.572498
1014,1.62293,0.571623
1016,1.64296,0.563775
1018,1.65622,0.565753
1020,1.66025,0.57676
1022,1.65265,0.590777
1024,1.6668,0.566216
1026,1.6668,0.566216
1028,1.6668,0.566216
1030,1.59928,0.554207
1032,1.64731,0.558294
1034,1.6509,0.533595
1036,1.58489,0.513308
1038,1.58677,0.529197
1040,1.65024,0.512856
1042,1.65024,0.512856
1044,1.65024,0.512856
1046,1.57675,0.516002
1048,1.60696,0.529035
1050,1.61122,0.50624
1052,1.53158,0.498138
1054,1.54893,0.478325
1056,1.54893,0.478325
1058,1.53287,0.480051
1060,1.53287,0.480051
1062,1.53287,0.480051
1064,1.51151,0.470823
1066,1.51151,0.470823
1068,1.51029,0.486521
1070,1.50877,0.481563
1072,1.5612,0.478151
1074,1.53754,0.4939
1076,1.53522,0.49125
1078,1.46649,0.47784
1080,1.50404,0.47632
1082,1.48145,0.473896
1084,1.48145,0.473896
1086,1.48145,0.473896
1088,1.48145,0.473896
1090,1.53812,0.484161
1092,1.54575,0.487146
1094,1.50843,0.474222
1096,1.482,0.483613
1098,1.482,0.483613
1100,1.54568,0.484409
1102,1.45054,0.487886
1104,1.45054,0.487886
1106,1.54517,0.47452
1108,1.54517,0.47452
1110,1.46382,0.470035
1112,1.48144,0.461735
1114,1.43992,0.458738
1116,1.46103,0.453243
1118,1.40048,0.45533
1120,1.45963,0.460565
1122,1.4838,0.447609
1124,1.47547,0.450001
1126,1.46804,0.467723
1128,1.43044,0.471733
1130,1.46807,0.455446
1132,1.5047,0.466722
1134,1.50589,0.465266
1136,1.50589,0.465266
1138,1.48413,0.479389
1140,1.4603,0.483472
1142,1.5534,0.494306
1144,1.61134,0.51067
1146,1.61134,0.51067
1148,1.62194,0.535841
1150,1.59531,0.514284
1152,1.59531,0.514284
1154,1.56612,0.506548
1156,1.57106,0.507314
1158,1.62447,0.524597
1160,1.65541,0.524477
1162,1.55478,0.535565
1164,1.61017,0.544574
1166,1.61017,0.544574
1168,1.58051,0.535552
1170,1.6163,0.54393
1172,1.60278,0.542316
1174,1.54241,0.525247
1176,1.59419,0.51654
1178,1.57837,0.524207
1180,1.63931,0.527434
1182,1.63491,0.547805
1184,1.70259,0.555153
1186,1.64441,0.549409
1188,1.64441,0.549409
1190,1.64441,0.549409
1192,1.64441,0.549409
1194,1.64441,0.549409
1196,1.70027,0.551724
1198,1.60897,0.532854
1200,1.58622,0.537571
1202,1.67607,0.54584
1204,1.60811,0.551213
1206,1.7018,0.558217
1208,1.72084,0.565712
1210,1.71213,0.589415
1212,1.68842,0.585899
1214,1.70973,0.583925
1216,1.69092,0.564783
1218,1.69092,0.564783
1220,1.5995,0.560516
1222,1.67881,0.561087
1224,1.64758,0.557743
1226,1.64758,0.557743
1228,1.65907,0.571683
1230,1.66962,0.565604
1232,1.69787,0.592095
1234,1.71701,0.596759
1236,1.65119,0.587118
1238,1.67467,0.59923
1240,1.70868,0.601143
1242,1.79756,0.599295
1244,1.68455,0.592712
1246,1.67211,0.590498
1248,1.67211,0.590498
1250,1.70041,0.57221
1252,1.67161,0.589885
1254,1.67161,0.589885
1256,1.7436,0.585143
1258,1.67536,0.587257
1260,1.61715,0.57056
1262,1.64625,0.553135
1264,1.68426,0.568427
1266,1.59806,0.549718
1268,1.59208,0.552965
1270,1.62227,0.544213
1272,1.64794,0.549323
1274,1.64794,0.549323
1276,1.63592,0.546869
1278,1.58491,0.543776
1280,1.58368,0.527742
1282,1.57344,0.527609
1284,1.57344,0.527609
1286,1.59914,0.540476
1288,1.59914,0.540476
1290,1.60856,0.54766
1292,1.60856,0.54766
1294,1.60856,0.54766
1296,1.61314,0.551809
1298,1.60563,0.5389
1300,1.58867,0.544748
1302,1.59885,0.538279
1304,1.60277,0.537783
1306,1.60277,0.537783
1308,1.60277,0.537783
1310,1.60277,0.537783
1312,1.60277,0.537783
1314,1.60277,0.537783
1316,1.56896,0.509038
1318,1.57714,0.519682
1320,1.61184,0.525471
1322,1.61184,0.525471
1324,1.61184,0.525471
1326,1.55816,0.527435
1328,1.55816,0.527435
1330,1.57871,0.524233
1332,1.54351,0.529768
1334,1.64011,0.539493
1336,1.61582,0.547819
1338,1.62175,0.545191
1340,1.62175,0.545191
1342,1.60302,0.533792
1344,1.58758,0.545222
1346,1.56701,0.548009
1348,1.55482,0.526872
1350,1.68356,0.525503
1352,1.62785,0.537977
1354,1.67168,0.537749
1356,1.67168,0.537749
1358,1.67168,0.537749
1360,1.67168,0.537749
1362,1.59342,0.531686
1364,1.7097,0.537717
1366,1.7097,0.537717
1368,1.58182,0.528825
1370,1.55732,0.519743
1372,1.55732,0.519743
1374,1.55732,0.519743
1376,1.63632,0.524551
1378,1.55294,0.529017
1380,1.52687,0.501395
1382,1.56789,0.503326
1384,1.55778,0.519848
1386,1.575,0.527791
1388,1.61258,0.540034
1390,1.53975,0.510902
1392,1.59961,0.520992
1394,1.59506,0.549616
1396,1.57383,0.545124
1398,1.6412,0.546356
1400,1.6356,0.575483
1402,1.71901,0.579836
1404,1.71901,0.579836
1406,1.71901,0.579836
1408,1.71901,0.579836
1410,1.73487,0.58089
1412,1.73542,0.585126
1414,1.71475,0.592004
1416,1.62489,0.577625
1418,1.65567,0.580928
1420,1.65567,0.580928
1422,1.65567,0.580928
1424,1.6363,0.577903
1426,1.59792,0.561275
1428,1.64506,0.562901
1430,1.65757,0.584168
1432,1.63056,0.58187
1434,1.66028,0.580512
1436,1.76784,0.583255
1438,1.69079,0.594152
1440,1.69589,0.61446
1442,1.69589,0.61446
1444,1.69589,0.61446
1446,1.70285,0.616334
1448,1.77147,0.627829
1450,1.69406,0.629308
1452,1.78587,0.634892
1454,1.78482,0.627502
1456,1.72435,0.636556
1458,1.79013,0.639279
1460,1.74619,0.647389
1462,1.74619,0.647389
1464,1.71495,0.640544
1466,1.70569,0.640524
1468,1.7996,0.645447
1470,1.7996,0.645447
1472,1.83415,0.636914
1474,1.72995,0.626893
1476,1.76655,0.627889
1478,1.75211,0.636383
1480,1.80893,0.647377
1482,1.71125,0.639667
1484,1.81705,0.642932
1486,1.78977,0.638084
1488,1.7669,0.644965
1490,1.81872,0.645476
1492,1.80043,0.632862
1494,1.71106,0.641091
1496,1.83454,0.633353
1498,1.74906,0.634022
1500,1.80352,0.633313
1502,1.81457,0.646965
1504,1.72971,0.636452
1506,1.72971,0.636452
1508,1.82888,0.647697
1510,1.79234,0.678667
1512,1.82502,0.660215
1514,1.82502,0.660215
1516,1.81088,0.669719
1518,1.81226,0.676638
1520,1.81999,0.676077
1522,1.76421,0.675709
1524,1.76421,0.675709
1526,1.76421,0.675709
1528,1.78861,0.682132
1530,1.80469,0.689997
1532,1.84565,0.6811
1534,1.84565,0.6811
1536,1.84565,0.6811
1538,1.87883,0.672722
1540,1.83531,0.68456
1542,1.81979,0.682937
1544,1.87201,0.674127
1546,1.81419,0.679242
1548,1.76179,0.683531
1550,1.86027,0.68533
1552,1.79217,0.669098
1554,1.83188,0.659517
1556,1.74253,0.661733
1558,1.74253,0.661733
1560,1.84272,0.659519
1562,1.79851,0.664046
1564,1.79313,0.659552
1566,1.79329,0.656701
1568,1.7915,0.657962
1570,1.76901,0.662993
1572,1.858,0.6496
1574,1.858,0.6496
1576,1.71874,0.641068
1578,1.77147,0.653785
1580,1.77382,0.661801
1582,1.84808,0.666124
1584,1.78851,0.654309
1586,1.77585,0.635479
1588,1.7675,0.637805
1590,1.67712,0.635879
1592,1.67712,0.635879
1594,1.80757,0.653055
1596,1.75216,0.645076
1598,1.75216,0.645076
1600,1.71721,0.651382
1602,1.84729,0.663469
1604,1.80385,0.666843
1606,1.7399,0.657175
1608,1.78068,0.668987
1610,1.77673,0.675187
1612,1.83445,0.683189
1614,1.82629,0.678378
1616,1.82629,0.678378
1618,1.81779,0.666277
1620,1.75848,0.655358
1622,1.83154,0.65515
1624,1.8091,0.644874
1626,1.76682,0.653069
1628,1.76682,0.653069
1630,1.76682,0.653069
1632,1.77178,0.638467
1634,1.71578,0.645923
1636,1.69986,0.633574
1638,1.78815,0.623745
1640,1.78815,0.623745
1642,1.78815,0.623745
1644,1.72558,0.631992
1646,1.72017,0.634465
1648,1.76543,0.646585
1650,1.72515,0.626957
1652,1.72515,0.626957
1654,1.69388,0.6239
1656,1.78842,0.627639
1658,1.69312,0.61014
1660,1.70599,0.622261
1662,1.6777,0.619069
1664,1.70787,0.613332
1666,1.70787,0.613332
1668,1.70233,0.607705
1670,1.70776,0.586878
1672,1.70898,0.591709
1674,1.6985,0.596146
1676,1.68577,0.588558
1678,1.71447,0.580735
1680,1.68026,0.584735
1682,1.67579,0.587755
1684,1.67579,0.587755
1686,1.63036,0.565414
1688,1.63036,0.565414
1690,1.65893,0.571772
1692,1.61519,0.567043
1694,1.6036,0.56128
1696,1.6036,0.56128
1698,1.59776,0.552243
1700,1.62737,0.55429
1702,1.68206,0.558961
1704,1.64223,0.551382
1706,1.58907,0.548587
1708,1.58907,0.548587
1710,1.6264,0.542473
1712,1.6264,0.542473
1714,1.63102,0.532975
1716,1.67284,0.548471
1718,1.61313,0.544679
1720,1.70269,0.541005
1722,1.62603,0.550041
1724,1.62603,0.550041
1726,1.63764,0.544763
1728,1.63764,0.544763
1730,1.61957,0.564441
1732,1.63051,0.573743
1734,1.62445,0.573863
1736,1.71155,0.567001
1738,1.63546,0.544863
1740,1.61872,0.546074
1742,1.64539,0.562424
1744,1.64539,0.562424
1746,1.65382,0.55991
1748,1.65382,0.55991
1750,1.6359,0.560227
1752,1.7011,0.583808
1754,1.69206,0.581653
1756,1.70527,0.599949
1758,1.68584,0.572105
1760,1.70095,0.587992
1762,1.70699,0.583534
1764,1.65832,0.560625
1766,1.66355,0.579487
1768,1.70998,0.593318
1770,1.62809,0.585781
1772,1.67178,0.579511
1774,1.67952,0.575908
1776,1.64914,0.577407
1778,1.64914,0.577407
1780,1.70385,0.56653
1782,1.64974,0.565075
1784,1.67201,0.585719
1786,1.74316,0.579905
1788,1.66151,0.568029
1790,1.68853,0.574132
1792,1.64458,0.565292
1794,1.59077,0.550587
1796,1.63847,0.555415
1798,1.63847,0.555415
1800,1.63847,0.555415
1802,1.68713,0.58582
1804,1.70202,0.589353
1806,1.67433,0.588039
1808,1.69984,0.599802
1810,1.68209,0.605397
1812,1.67004,0.60039
1814,1.72311,0.617929
1816,1.6344,0.600594
1818,1.6344,0.600594
1820,1.81817,0.60567
1822,1.64704,0.595265
1824,1.64704,0.595265
1826,1.74606,0.607662
1828,1.73443,0.59826
1830,1.73658,0.602753
1832,1.74648,0.620455
1834,1.74648,0.620455
1836,1.74183,0.62784
1838,1.81451,0.631217
1840,1.81451,0.631217
1842,1.74109,0.62762
1844,1.75568,0.626245
1846,1.73891,0.630764
1848,1.71483,0.596516
1850,1.73757,0.611925
1852,1.77324,0.599655
1854,1.7245,0.61049
1856,1.72738,0.612216
1858,1.74307,0.608447
1860,1.69709,0.609492
1862,1.69899,0.603326
1864,1.66355,0.573377
1866,1.66355,0.573377
1868,1.6956,0.563595
1870,1.6956,0.563595
1872,1.6956,0.563595
1874,1.6956,0.563595
1876,1.6956,0.563595
1878,1.68854,0.56627
1880,1.61608,0.55231
1882,1.61931,0.560328
1884,1.65315,0.55952
1886,1.61595,0.54693
1888,1.66069,0.541905
1890,1.62161,0.553878
1892,1.62047,0.541132
1894,1.60819,0.551104
1896,1.58543,0.547022
1898,1.66845,0.555597
1900,1.70997,0.562746
1902,1.66101,0.550532
1904,1.66101,0.550532
1906,1.66101,0.550532
1908,1.66101,0.550532
1910,1.74054,0.568572
1912,1.64997,0.562236
1914,1.69346,0.564156
1916,1.69346,0.564156
1918,1.69346,0.564156
1920,1.70471,0.584753
1922,1.64341,0.565214
1924,1.68837,0.563431
1926,1.68933,0.584345
1928,1.64862,0.574322
1930,1.72381,0.5787
1932,1.72381,0.5787
1934,1.64055,0.56408
1936,1.64055,0.56408
1938,1.68358,0.567124
1940,1.63878,0.561568
1942,1.59415,0.546324
1944,1.58697,0.552801
1946,1.64488,0.534336
1948,1.63237,0.533778
1950,1.66873,0.531008
1952,1.54217,0.529299
1954,1.63497,0.52805
1956,1.59094,0.536741
1958,1.59094,0.536741
1960,1.59094,0.536741
1962,1.59094,0.536741
1964,1.60485,0.55031
1966,1.70914,0.55605
1968,1.70914,0.55605
1970,1.63326,0.565018
1972,1.67433,0.557307
1974,1.61799,0.562949
1976,1.75307,0.58077
1978,1.67708,0.561538
1980,1.61703,0.55738
1982,1.6217,0.543816
1984,1.62728,0.554542
1986,1.61667,0.550056
1988,1.61667,0.550056
1990,1.61207,0.527558
1992,1.57995,0.53138
1994,1.71623,0.543761
1996,1.52905,0.533812
1998,1.61643,0.532665
2000,1.59696,0.553051
