MDTU,plaq,Re(det),Im(det),link
986,0.182052,3.79972e-09,5.13813e-09,3.37919
988,0.187822,1.01635e-08,2.07013e-08,3.48052
990,0.187822,1.01635e-08,2.07013e-08,3.48052
992,0.149903,4.57341e-08,1.71361e-08,3.25336
994,0.147613,1.19316e-08,1.48296e-08,3.00427
996,0.142228,1.02101e-08,4.64349e-08,3.07754
998,0.171195,1.75804e-08,8.38027e-09,3.15146
1000,0.171195,1.75804e-08,8.38027e-09,3.15146
1002,0.148551,2.28788e-08,2.2245e-08,3.24955
1004,0.148551,2.28788e-08,2.2245e-08,3.24955
1006,0.16046,1.81092e-08,9.6161e-09,3.57143
1008,0.120771,1.31453e-08,8.04158e-09,3.70676
1010,0.150673,2.71193e-08,1.59551e-08,3.70697
1012,0.173261,1.09656e-08,1.09448e-08,3.71672
1014,0.14672,1.0644e-08,9.67366e-09,3.62083
1016,0.133345,5.65369e-09,3.97081e-09,3.44574
1018,0.144495,7.50854e-09,5.06643e-09,3.50577
1020,0.178626,1.09948e-08,8.73961e-09,3.71582
1022,0.147851,1.96214e-08,1.81811e-08,3.90312
1024,0.187089,2.07414e-08,1.7609e-08,3.52617
1026,0.187089,2.07414e-08,1.7609e-08,3.52617
1028,0.187089,2.07414e-08,1.7609e-08,3.52617
1030,0.134691,1.16724e-08,2.04453e-08,3.32286
1032,0.169607,4.03091e-09,5.6864e-09,3.3795
1034,0.141916,1.34081e-08,7.45892e-09,3.14165
1036,0.174869,6.1125e-09,6.62971e-09,2.78609
1038,0.171685,4.47555e-09,9.51688e-09,2.82022
1040,0.165851,8.85827e-09,6.66563e-09,2.81682
1042,0.165851,8.85827e-09,6.66563e-09,2.81682
1044,0.165851,8.85827e-09,6.66563e-09,2.81682
1046,0.157286,2.87548e-08,3.28345e-08,2.79267
1048,0.152253,8.50224e-09,5.55892e-09,2.95783
1050,0.153994,4.26459e-09,7.83473e-09,2.66838
1052,0.1579,7.44335e-09,1.38499e-08,2.50077
1054,0.153415,1.26964e-08,4.45553e-09,2.34417
1056,0.153415,1.26964e-08,4.45553e-09,2.34417
1058,0.160763,5.52928e-09,1.42589e-08,2.5026
1060,0.160763,5.52928e-09,1.42589e-08,2.5026
1062,0.160763,5.52928e-09,1.42589e-08,2.5026
1064,0.15571,1.69663e-08,1.23696e-08,2.39563
1066,0.15571,1.69663e-08,1.23696e-08,2.39563
1068,0.15298,2.0114e-08,1.25225e-08,2.48585
1070,0.158879,1.42128e-08,1.32214e-08,2.40535
1072,0.132845,3.49038e-09,3.94694e-09,2.36954
1074,0.207226,1.13562e-08,8.8684e-09,2.45298
1076,0.177176,1.60072e-08,5.87706e-09,2.3508
1078,0.13813,9.72603e-09,9.04397e-09,2.32385
1080,0.143569,1.73357e-08,6.1856e-09,2.30804
1082,0.149475,6.40864e-09,8.70675e-09,2.36779
1084,0.149475,6.40864e-09,8.70675e-09,2.36779
1086,0.149475,6.40864e-09,8.70675e-09,2.36779
1088,0.149475,6.40864e-09,8.70675e-09,2.36779
1090,0.168181,6.06886e-09,5.04857e-09,2.43838
1092,0.13961,6.80433e-09,1.08743e-08,2.39947
1094,0.158629,5.74654e-09,7.35599e-09,2.29536
1096,0.150978,1.00881e-08,5.83553e-09,2.37732
1098,0.150978,1.00881e-08,5.83553e-09,2.37732
1100,0.158267,1.16836e-08,1.23324e-08,2.49432
1102,0.158938,1.74615e-08,2.24188e-08,2.41824
1104,0.158938,1.74615e-08,2.24188e-08,2.41824
1106,0.129205,9.32531e-09,1.32032e-08,2.40362
1108,0.129205,9.32531e-09,1.32032e-08,2.40362
1110,0.174501,9.02237e-09,7.6185e-09,2.30768
1112,0.164133,2.36679e-08,3.48266e-08,2.16725
1114,0.14706,2.18411e-08,2.86194e-08,2.1659
1116,0.149153,3.13656e-08,2.35627e-08,2.18908
1118,0.178977,1.7591e-08,1.7265e-08,2.15553
1120,0.135141,3.90309e-09,4.0521e-09,2.14485
1122,0.160311,1.06073e-08,1.03377e-08,2.03816
1124,0.144985,8.72169e-09,7.94562e-09,2.09528
1126,0.159039,1.28738e-08,1.25913e-08,2.23382
1128,0.163415,2.24746e-08,1.26823e-08,2.25044
1130,0.15421,3.47117e-08,1.24127e-08,2.17234
1132,0.168463,1.8366e-08,2.00319e-08,2.23112
1134,0.195348,6.39176e-09,5.10513e-09,2.30282
1136,0.195348,6.39176e-09,5.10513e-09,2.30282
1138,0.152443,5.04334e-09,7.55715e-09,2.34546
1140,0.159468,7.42844e-09,8.3438e-09,2.43688
1142,0.158616,1.00373e-08,7.80902e-09,2.50023
1144,0.17469,7.62246e-09,1.04241e-08,2.6733
1146,0.17469,7.62246e-09,1.04241e-08,2.6733
1148,0.143909,5.6662e-09,3.53567e-09,2.86637
1150,0.176185,1.55526e-08,1.88206e-08,2.74992
1152,0.176185,1.55526e-08,1.88206e-08,2.74992
1154,0.142791,2.82455e-08,1.18686e-08,2.61146
1156,0.16016,5.70726e-08,4.70847e-08,2.70369
1158,0.178521,4.10022e-08,2.80034e-08,2.94947
1160,0.180649,3.95587e-09,5.49018e-09,2.98879
1162,0.134959,1.04181e-08,9.78137e-09,2.99637
1164,0.137064,9.29716e-09,9.11441e-09,3.18788
1166,0.137064,9.29716e-09,9.11441e-09,3.18788
1168,0.152223,8.04286e-09,6.07205e-09,3.11439
1170,0.189654,1.35943e-08,3.28294e-08,3.13761
1172,0.170852,3.94366e-08,8.74525e-09,3.1328
1174,0.144101,6.14747e-09,5.37548e-09,2.81747
1176,0.147453,1.46445e-08,4.90128e-09,2.81796
1178,0.154011,9.85283e-09,1.60699e-08,2.94153
1180,0.16264,2.17553e-08,9.21567e-09,2.96403
1182,0.172127,6.72875e-09,5.9101e-09,3.19169
1184,0.136477,4.14754e-09,6.78537e-09,3.28392
1186,0.186151,7.50903e-09,7.04816e-09,3.28519
1188,0.186151,7.50903e-09,7.04816e-09,3.28519
1190,0.186151,7.50903e-09,7.04816e-09,3.28519
1192,0.186151,7.50903e-09,7.04816e-09,3.28519
1194,0.186151,7.50903e-09,7.04816e-09,3.28519
1196,0.171072,8.38062e-09,1.4128e-08,3.32466
1198,0.177561,1.40553e-08,1.12701e-08,3.16066
1200,0.175421,3.26539e-08,2.51442e-08,3.18559
1202,0.14619,1.11722e-08,6.49074e-09,3.36152
1204,0.125507,1.11825e-08,1.58679e-08,3.42675
1206,0.15931,4.29032e-09,9.86242e-09,3.6213
1208,0.145678,6.30742e-09,6.3252e-09,3.51401
1210,0.180439,4.5277e-09,3.53313e-09,3.8277
1212,0.171934,1.27882e-08,2.01087e-08,3.86967
1214,0.166659,7.7867e-09,6.20834e-09,3.67501
1216,0.149673,1.93191e-08,6.41092e-09,3.56473
1218,0.149673,1.93191e-08,6.41092e-09,3.56473
1220,0.139991,1.357e-08,1.22025e-08,3.52584
1222,0.144621,6.37411e-09,1.09134e-08,3.48406
1224,0.151912,1.26532e-08,2.63975e-08,3.48794
1226,0.151912,1.26532e-08,2.63975e-08,3.48794
1228,0.134683,3.93863e-09,4.70176e-09,3.65359
1230,0.179787,6.88651e-09,7.6432e-09,3.79381
1232,0.175523,6.39996e-09,6.37913e-09,4.09185
1234,0.131743,5.22908e-09,5.00062e-09,4.09712
1236,0.182701,4.12971e-09,5.47266e-09,3.94991
1238,0.230276,1.75963e-08,2.59985e-08,4.03904
1240,0.164579,4.11505e-09,6.75518e-09,4.00391
1242,0.146533,1.12076e-08,1.7729e-08,4.08463
1244,0.155919,1.51163e-08,2.16797e-08,4.00542
1246,0.170881,1.96963e-08,8.67589e-09,4.04501
1248,0.170881,1.96963e-08,8.67589e-09,4.04501
1250,0.146866,4.81579e-09,6.44141e-09,3.74915
1252,0.165617,6.25531e-09,1.25919e-08,3.91559
1254,0.165617,6.25531e-09,1.25919e-08,3.91559
1256,0.158489,5.89993e-09,1.04631e-08,3.78127
1258,0.154276,6.11383e-09,7.38113e-09,3.86969
1260,0.129119,1.19143e-08,7.28917e-09,3.50453
1262,0.177832,2.57471e-08,1.18924e-08,3.34996
1264,0.149424,1.16276e-08,5.27613e-09,3.43695
1266,0.152508,1.12371e-08,6.64492e-09,3.32189
1268,0.140069,8.0434e-09,6.01154e-09,3.32464
1270,0.159254,2.06767e-08,1.16661e-08,3.3463
1272,0.174777,1.62004e-08,1.28453e-08,3.34085
1274,0.174777,1.62004e-08,1.28453e-08,3.34085
1276,0.13815,5.54597e-09,7.99734e-09,3.20914
1278,0.169528,1.44322e-08,1.50058e-08,3.17434
1280,0.171112,2.65286e-08,1.89024e-08,2.94453
1282,0.142572,5.06956e-09,4.85862e-09,3.03172
1284,0.142572,5.06956e-09,4.85862e-09,3.03172
1286,0.169304,1.68974e-08,1.13151e-08,3.25977
1288,0.169304,1.68974e-08,1.13151e-08,3.25977
1290,0.145153,2.64743e-09,6.36758e-09,3.17641
1292,0.145153,2.64743e-09,6.36758e-09,3.17641
1294,0.145153,2.64743e-09,6.36758e-09,3.17641
1296,0.140999,4.82693e-09,5.02974e-09,3.17447
1298,0.174725,1.31268e-08,1.1031e-08,3.13862
1300,0.135723,8.62176e-09,1.28711e-08,3.15676
1302,0.171893,1.13627e-08,1.01266e-08,3.20315
1304,0.146591,1.16655e-08,8.31011e-09,3.1
1306,0.146591,1.16655e-08,8.31011e-09,3.1
1308,0.146591,1.16655e-08,8.31011e-09,3.1
1310,0.146591,1.16655e-08,8.31011e-09,3.1
1312,0.146591,1.16655e-08,8.31011e-09,3.1
1314,0.146591,1.16655e-08,8.31011e-09,3.1
1316,0.138708,9.17599e-09,7.84505e-09,2.79422
1318,0.162569,1.19645e-08,1.38777e-08,2.77697
1320,0.163422,5.61712e-09,5.20372e-09,2.82644
1322,0.163422,5.61712e-09,5.20372e-09,2.82644
1324,0.163422,5.61712e-09,5.20372e-09,2.82644
1326,0.190196,2.81106e-08,3.59825e-08,2.9664
1328,0.190196,2.81106e-08,3.59825e-08,2.9664
1330,0.149441,8.34569e-09,6.94634e-09,2.84856
1332,0.1228,7.90008e-09,1.20302e-08,2.92913
1334,0.193148,9.05391e-09,1.24027e-08,3.11913
1336,0.156801,8.88699e-09,2.87137e-08,3.24268
1338,0.141406,3.51501e-09,4.50945e-09,3.18678
1340,0.141406,3.51501e-09,4.50945e-09,3.18678
1342,0.143469,4.1128e-09,7.50431e-09,3.05181
1344,0.136011,1.21464e-08,5.50566e-09,3.18808
1346,0.182986,1.20257e-08,7.8168e-09,3.22126
1348,0.18248,1.36283e-08,1.48824e-08,2.94912
1350,0.166872,9.33307e-09,1.1505e-08,2.99259
1352,0.153558,1.1136e-08,1.75113e-08,3.12131
1354,0.185417,1.46755e-08,4.58787e-08,3.26264
1356,0.185417,1.46755e-08,4.58787e-08,3.26264
1358,0.185417,1.46755e-08,4.58787e-08,3.26264
1360,0.185417,1.46755e-08,4.58787e-08,3.26264
1362,0.14421,1.68518e-08,2.45991e-08,3.09469
1364,0.138857,5.80932e-09,6.75251e-09,3.2325
1366,0.138857,5.80932e-09,6.75251e-09,3.2325
1368,0.160832,4.89933e-08,1.07579e-08,3.02446
1370,0.18462,1.34171e-08,1.25672e-08,2.95895
1372,0.18462,1.34171e-08,1.25672e-08,2.95895
1374,0.18462,1.34171e-08,1.25672e-08,2.95895
1376,0.160811,4.25222e-09,4.50485e-09,2.97504
1378,0.166912,1.81567e-08,2.88398e-08,2.94509
1380,0.144813,1.21135e-08,6.91177e-09,2.73501
1382,0.152672,2.92412e-08,1.54766e-08,2.69441
1384,0.204119,9.47042e-09,3.0002e-08,2.88396
1386,0.165288,7.9808e-09,1.24921e-08,2.98864
1388,0.152082,2.07761e-08,3.01052e-08,3.01407
1390,0.155643,9.42924e-09,7.55344e-09,2.80317
1392,0.16651,1.34726e-08,1.16976e-08,2.96503
1394,0.155855,1.20217e-08,2.47201e-08,3.1879
1396,0.157353,1.46384e-08,1.20638e-08,3.18309
1398,0.13734,9.60027e-09,1.08411e-08,3.22195
1400,0.13778,2.57423e-08,9.2242e-09,3.573
1402,0.145535,1.34318e-08,9.08586e-09,3.65699
1404,0.145535,1.34318e-08,9.08586e-09,3.65699
1406,0.145535,1.34318e-08,9.08586e-09,3.65699
1408,0.145535,1.34318e-08,9.08586e-09,3.65699
1410,0.164774,1.10573e-08,2.63149e-08,3.75321
1412,0.140545,1.10964e-08,7.24589e-09,3.90785
1414,0.151633,1.02076e-08,1.30739e-08,3.95169
1416,0.146295,2.93865e-08,7.13098e-08,3.81914
1418,0.15546,1.50773e-08,5.92292e-09,3.73278
1420,0.15546,1.50773e-08,5.92292e-09,3.73278
1422,0.15546,1.50773e-08,5.92292e-09,3.73278
1424,0.15546,6.5402e-09,6.5854e-09,3.68141
1426,0.126981,1.10454e-08,1.3101e-08,3.43826
1428,0.169531,1.8296e-08,1.27466e-08,3.52488
1430,0.147454,7.0185e-09,8.55098e-09,3.94438
1432,0.160274,2.02171e-08,5.31031e-08,3.948
1434,0.16533,1.7966e-08,1.45389e-08,3.82617
1436,0.16681,6.05532e-09,2.58206e-09,3.85071
1438,0.164679,6.63537e-09,1.40973e-08,4.06938
1440,0.172488,1.78962e-08,1.25131e-08,4.22429
1442,0.172488,1.78962e-08,1.25131e-08,4.22429
1444,0.172488,1.78962e-08,1.25131e-08,4.22429
1446,0.136094,6.5683e-09,3.71907e-09,4.39093
1448,0.141232,1.5852e-08,1.45308e-08,4.67164
1450,0.158252,8.98222e-09,1.46136e-08,4.86845
1452,0.154105,9.54578e-09,7.83768e-09,4.79633
1454,0.174424,6.27472e-09,5.09643e-09,4.71699
1456,0.120477,8.16532e-09,6.52957e-09,4.86288
1458,0.162998,9.54561e-09,4.71194e-09,5.06782
1460,0.153122,3.68973e-09,4.1934e-09,4.96085
1462,0.153122,3.68973e-09,4.1934e-09,4.96085
1464,0.160817,1.79087e-08,1.89107e-08,5.06939
1466,0.132635,9.58256e-09,1.05328e-08,4.91493
1468,0.13386,9.66958e-09,3.96436e-09,4.92685
1470,0.13386,9.66958e-09,3.96436e-09,4.92685
1472,0.173519,3.4622e-09,3.75531e-09,4.87592
1474,0.183526,2.21166e-08,1.48877e-08,4.78582
1476,0.131527,5.44742e-09,4.41193e-09,4.77831
1478,0.171971,4.7195e-09,5.38679e-09,4.94326
1480,0.167819,2.04365e-08,2.69071e-08,5.16059
1482,0.146244,1.82206e-08,1.66117e-08,5.01555
1484,0.156016,4.98127e-09,8.74072e-09,5.02226
1486,0.159566,6.49636e-09,8.15317e-09,4.86299
1488,0.135364,7.82604e-09,7.76793e-09,5.07296
1490,0.157042,1.34847e-08,5.47031e-09,5.02724
1492,0.15999,7.05675e-09,6.91564e-09,4.98016
1494,0.155862,1.83482e-08,2.07341e-08,4.97039
1496,0.161053,1.15673e-08,1.02503e-08,4.82032
1498,0.170114,3.02177e-08,1.79265e-08,5.04054
1500,0.18186,4.7622e-09,9.1334e-09,4.91429
1502,0.170291,9.28974e-09,1.38848e-08,5.17337
1504,0.176463,2.85093e-08,2.184e-08,5.06811
1506,0.176463,2.85093e-08,2.184e-08,5.06811
1508,0.177005,1.75376e-08,1.70741e-08,5.27242
1510,0.143132,5.98015e-09,9.32246e-09,5.5565
1512,0.15517,2.84414e-09,4.34186e-09,5.42807
1514,0.15517,2.84414e-09,4.34186e-09,5.42807
1516,0.17455,5.71161e-09,9.80837e-09,5.61715
1518,0.11151,1.48399e-08,2.63573e-08,5.79042
1520,0.162675,1.82872e-08,2.01581e-08,5.98551
1522,0.162859,3.17214e-08,4.61804e-08,6.08999
1524,0.162859,3.17214e-08,4.61804e-08,6.08999
1526,0.162859,3.17214e-08,4.61804e-08,6.08999
1528,0.169113,1.86453e-08,1.45246e-08,5.99596
1530,0.161297,6.82638e-08,1.27256e-08,6.03256
1532,0.171331,9.29991e-09,6.46633e-09,5.83319
1534,0.171331,9.29991e-09,6.46633e-09,5.83319
1536,0.171331,9.29991e-09,6.46633e-09,5.83319
1538,0.15666,1.09745e-08,5.22313e-09,5.83017
1540,0.144863,1.50052e-08,2.46193e-08,5.97493
1542,0.151375,4.86542e-09,6.54879e-09,6.02421
1544,0.153911,5.24719e-09,1.35233e-08,6.03641
1546,0.191962,8.58225e-09,1.54337e-08,6.06638
1548,0.161321,3.13877e-08,2.18435e-08,5.98672
1550,0.154586,5.92759e-09,1.01509e-08,6.12001
1552,0.165956,8.13206e-09,1.54139e-08,5.83709
1554,0.151877,1.02854e-08,3.94259e-09,5.63766
1556,0.154708,3.39109e-08,3.63453e-08,5.43168
1558,0.154708,3.39109e-08,3.63453e-08,5.43168
1560,0.169539,6.83817e-09,5.91948e-09,5.46069
1562,0.166323,4.34694e-09,6.25932e-09,5.66362
1564,0.150364,7.20159e-09,6.91805e-09,5.41925
1566,0.126181,9.06347e-09,1.47611e-08,5.52508
1568,0.126728,1.41303e-08,1.21199e-08,5.50423
1570,0.141412,1.37581e-08,1.79249e-08,5.48065
1572,0.177419,1.07698e-08,1.22572e-08,5.5092
1574,0.177419,1.07698e-08,1.22572e-08,5.5092
1576,0.201923,2.33211e-08,3.12893e-08,5.35052
1578,0.16673,1.97246e-08,1.65097e-08,5.47659
1580,0.163021,1.43242e-08,1.81715e-08,5.41631
1582,0.151191,3.91794e-09,2.60073e-09,5.49106
1584,0.158171,4.93124e-09,7.27894e-09,5.36975
1586,0.149347,6.82629e-09,7.28216e-09,4.89972
1588,0.163434,1.10311e-08,1.0845e-08,5.13277
1590,0.16084,1.36141e-08,7.9961e-09,5.03492
1592,0.16084,1.36141e-08,7.9961e-09,5.03492
1594,0.150876,1.14409e-08,9.57606e-09,5.34213
1596,0.14813,1.37742e-08,1.57486e-08,5.3047
1598,0.14813,1.37742e-08,1.57486e-08,5.3047
1600,0.160121,1.52444e-08,6.51475e-09,5.37632
1602,0.148458,2.27434e-09,2.37261e-09,5.47396
1604,0.14309,4.53628e-09,3.48707e-09,5.52133
1606,0.145108,3.3542e-08,1.13066e-08,5.6072
1608,0.163465,1.52844e-08,7.89083e-09,5.92704
1610,0.138953,1.16102e-08,1.35926e-08,5.91557
1612,0.14819,8.84112e-09,7.87104e-09,6.37789
1614,0.184705,7.77898e-09,4.32036e-09,6.09955
1616,0.184705,7.77898e-09,4.32036e-09,6.09955
1618,0.161589,9.41539e-09,1.43906e-08,5.80167
1620,0.133546,2.09967e-08,2.18312e-08,5.45403
1622,0.16896,2.50229e-08,2.78637e-08,5.37912
1624,0.15401,2.09199e-08,3.00912e-08,5.19239
1626,0.145738,1.36119e-08,9.86065e-09,5.25786
1628,0.145738,1.36119e-08,9.86065e-09,5.25786
1630,0.145738,1.36119e-08,9.86065e-09,5.25786
1632,0.138059,2.26791e-08,1.61939e-08,5.13702
1634,0.150197,2.51242e-08,2.98499e-08,5.10271
1636,0.189158,7.03679e-09,1.07873e-08,4.87974
1638,0.163139,1.67653e-08,4.9339e-09,4.69142
1640,0.163139,1.67653e-08,4.9339e-09,4.69142
1642,0.163139,1.67653e-08,4.9339e-09,4.69142
1644,0.162804,1.28169e-08,5.55371e-09,4.8143
1646,0.150416,1.69658e-08,1.67705e-08,4.99606
1648,0.151648,4.99041e-09,1.1639e-08,4.77696
1650,0.149619,7.00491e-09,1.19244e-08,4.64835
1652,0.149619,7.00491e-09,1.19244e-08,4.64835
1654,0.160586,2.59006e-08,1.18736e-08,4.62142
1656,0.162969,7.034e-09,4.60383e-09,4.53826
1658,0.179276,4.25012e-09,6.67045e-09,4.46352
1660,0.147632,1.52216e-08,1.6749e-08,4.57051
1662,0.146872,5.01568e-09,7.60251e-09,4.52756
1664,0.148217,1.34648e-08,1.03725e-08,4.56395
1666,0.148217,1.34648e-08,1.03725e-08,4.56395
1668,0.154342,2.75039e-08,5.93704e-08,4.41971
1670,0.174986,1.01015e-08,1.159e-08,4.06826
1672,0.132054,7.81649e-09,4.20158e-09,3.97809
1674,0.157363,4.63759e-09,4.77015e-09,3.96889
1676,0.166072,5.70962e-09,1.05764e-08,3.81399
1678,0.152773,2.97316e-08,1.72582e-08,3.92495
1680,0.135511,1.38907e-08,1.39294e-08,3.91791
1682,0.13683,7.5448e-09,1.34433e-08,3.96751
1684,0.13683,7.5448e-09,1.34433e-08,3.96751
1686,0.14082,1.76369e-08,1.39607e-08,3.57008
1688,0.14082,1.76369e-08,1.39607e-08,3.57008
1690,0.151155,8.37286e-09,6.10932e-09,3.57332
1692,0.15,7.55661e-09,1.12589e-08,3.52566
1694,0.176344,6.20827e-09,4.7986e-09,3.43961
1696,0.176344,6.20827e-09,4.7986e-09,3.43961
1698,0.148233,1.49417e-08,1.71845e-08,3.29828
1700,0.191816,1.01374e-08,9.94839e-09,3.38408
1702,0.13176,8.15656e-09,8.71749e-09,3.33493
1704,0.158045,1.3234e-08,6.05856e-09,3.27937
1706,0.168886,7.0075e-09,1.05433e-08,3.30328
1708,0.168886,7.0075e-09,1.05433e-08,3.30328
1710,0.168634,1.09222e-08,1.4618e-08,3.18021
1712,0.168634,1.09222e-08,1.4618e-08,3.18021
1714,0.168273,9.46649e-09,5.20202e-08,3.10383
1716,0.128489,3.62688e-09,5.09141e-09,3.27927
1718,0.150401,4.62391e-09,4.79782e-09,3.18097
1720,0.141063,3.81986e-09,7.31151e-09,3.20123
1722,0.159483,2.19595e-08,1.09684e-08,3.28582
1724,0.159483,2.19595e-08,1.09684e-08,3.28582
1726,0.146294,5.54269e-09,7.14562e-09,3.31521
1728,0.146294,5.54269e-09,7.14562e-09,3.31521
1730,0.181069,6.4758e-09,1.86458e-08,3.40971
1732,0.170031,8.09341e-08,6.71914e-08,3.48403
1734,0.157641,2.02891e-08,1.39649e-08,3.5811
1736,0.159115,2.38894e-09,3.40733e-09,3.45908
1738,0.190412,8.68742e-09,1.53582e-08,3.32916
1740,0.177379,7.38762e-09,7.66534e-09,3.32635
1742,0.179449,1.70002e-08,2.08915e-08,3.6759
1744,0.179449,1.70002e-08,2.08915e-08,3.6759
1746,0.190329,7.82687e-09,1.1729e-08,3.58086
1748,0.190329,7.82687e-09,1.1729e-08,3.58086
1750,0.143596,1.86345e-08,1.81838e-08,3.56462
1752,0.159253,8.3271e-09,8.70275e-09,3.76006
1754,0.168247,4.64865e-09,3.09569e-09,3.77761
1756,0.127727,6.0534e-09,8.50507e-09,4.03145
1758,0.147992,4.9414e-09,1.53472e-08,3.89606
1760,0.201434,2.60672e-08,4.1711e-08,3.89884
1762,0.139965,6.81403e-09,7.06785e-09,3.8498
1764,0.157774,6.27492e-09,9.18189e-09,3.51457
1766,0.180752,2.14233e-08,1.89911e-08,3.89209
1768,0.178173,8.36942e-09,9.80047e-09,4.00644
1770,0.14482,8.85652e-09,1.12008e-08,3.7663
1772,0.169516,1.08502e-08,1.34428e-08,3.77218
1774,0.163392,6.73644e-09,9.10068e-09,3.8439
1776,0.186161,1.30818e-08,1.2129e-08,3.7132
1778,0.186161,1.30818e-08,1.2129e-08,3.7132
1780,0.180737,4.00671e-09,1.01961e-08,3.60992
1782,0.1423,1.77217e-08,8.57619e-09,3.60665
1784,0.152025,7.64653e-09,6.95177e-09,3.77205
1786,0.165064,5.525e-09,6.01906e-09,3.77596
1788,0.165773,6.97428e-09,1.51196e-08,3.63359
1790,0.158221,4.69235e-08,1.90657e-08,3.72362
1792,0.165998,1.43957e-08,1.31764e-08,3.47493
1794,0.167307,1.02824e-08,7.92255e-09,3.26403
1796,0.158121,7.32192e-09,8.22231e-09,3.52667
1798,0.158121,7.32192e-09,8.22231e-09,3.52667
1800,0.158121,7.32192e-09,8.22231e-09,3.52667
1802,0.143106,7.71618e-09,6.37398e-09,3.92549
1804,0.167012,5.40576e-09,6.20406e-09,3.82625
1806,0.142124,8.29617e-09,8.96932e-09,3.82792
1808,0.147697,9.43921e-09,7.48938e-09,4.01418
1810,0.159065,6.89551e-09,8.39359e-09,4.22775
1812,0.170143,1.22032e-08,8.80158e-09,4.1258
1814,0.175228,5.78024e-09,2.6721e-09,4.37248
1816,0.152744,2.44173e-08,1.75803e-08,4.12308
1818,0.152744,2.44173e-08,1.75803e-08,4.12308
1820,0.159677,1.32546e-08,6.50677e-09,4.23896
1822,0.166082,1.51526e-08,2.07939e-08,4.06307
1824,0.166082,1.51526e-08,2.07939e-08,4.06307
1826,0.156248,9.92003e-09,8.52064e-09,4.20044
1828,0.154963,1.02494e-08,6.25905e-09,4.15033
1830,0.16024,6.41523e-09,1.16787e-08,4.23715
1832,0.152195,6.14523e-09,5.8348e-09,4.57519
1834,0.152195,6.14523e-09,5.8348e-09,4.57519
1836,0.141013,5.49696e-09,5.70415e-09,4.51758
1838,0.179024,1.10923e-08,1.37102e-08,4.59353
1840,0.179024,1.10923e-08,1.37102e-08,4.59353
1842,0.148031,3.14504e-08,1.26111e-08,4.86979
1844,0.161505,1.87104e-08,1.60413e-08,4.73927
1846,0.164608,1.40184e-08,1.19615e-08,4.58155
1848,0.145001,1.8478e-08,2.1558e-08,4.30011
1850,0.146315,9.50607e-09,4.5672e-09,4.38316
1852,0.158361,3.24595e-08,4.649e-08,4.12425
1854,0.129624,8.24174e-09,5.06056e-09,4.14484
1856,0.157818,2.07332e-08,1.04891e-08,4.14703
1858,0.176893,1.33999e-08,1.17941e-07,4.31451
1860,0.165196,1.44061e-08,1.53384e-08,4.29714
1862,0.156661,1.21487e-08,6.10429e-09,4.21895
1864,0.158759,6.32715e-09,1.04189e-08,3.81689
1866,0.158759,6.32715e-09,1.04189e-08,3.81689
1868,0.138255,4.74593e-09,5.19436e-09,3.58021
1870,0.138255,4.74593e-09,5.19436e-09,3.58021
1872,0.138255,4.74593e-09,5.19436e-09,3.58021
1874,0.138255,4.74593e-09,5.19436e-09,3.58021
1876,0.138255,4.74593e-09,5.19436e-09,3.58021
1878,0.159764,1.34129e-08,1.93132e-08,3.54832
1880,0.14886,8.24851e-09,1.15397e-08,3.31344
1882,0.159105,2.74265e-08,2.82917e-08,3.46586
1884,0.136447,8.10649e-09,4.62787e-09,3.46692
1886,0.144724,1.37073e-08,1.10536e-08,3.23826
1888,0.175871,3.08383e-08,3.05198e-08,3.17543
1890,0.15072,6.09709e-09,6.87235e-09,3.32363
1892,0.151717,8.2691e-09,5.35565e-09,3.22046
1894,0.16192,1.55486e-08,1.42914e-08,3.28502
1896,0.187939,1.44033e-08,2.64642e-08,3.4343
1898,0.172653,1.50203e-08,1.85199e-08,3.38508
1900,0.163267,1.19067e-08,1.01357e-08,3.41309
1902,0.160376,5.9712e-09,7.44364e-09,3.44426
1904,0.160376,5.9712e-09,7.44364e-09,3.44426
1906,0.160376,5.9712e-09,7.44364e-09,3.44426
1908,0.160376,5.9712e-09,7.44364e-09,3.44426
1910,0.168189,7.06766e-09,9.26986e-09,3.62093
1912,0.142862,1.01784e-08,1.40879e-08,3.43713
1914,0.174085,7.9904e-09,5.99174e-09,3.5225
1916,0.174085,7.9904e-09,5.99174e-09,3.5225
1918,0.174085,7.9904e-09,5.99174e-09,3.5225
1920,0.174714,2.56486e-08,3.59742e-08,3.73183
1922,0.184241,2.03577e-09,3.8312e-09,3.5152
1924,0.149133,1.25894e-08,8.06277e-09,3.55186
1926,0.155516,8.91951e-09,4.98024e-09,3.77771
1928,0.174139,1.19393e-08,1.61349e-08,3.57204
1930,0.167198,1.16249e-08,3.83669e-09,3.73996
1932,0.167198,1.16249e-08,3.83669e-09,3.73996
1934,0.181975,1.53542e-08,1.24162e-08,3.47766
1936,0.181975,1.53542e-08,1.24162e-08,3.47766
1938,0.16164,7.63517e-09,1.09379e-08,3.55175
1940,0.171842,8.96311e-09,9.97886e-09,3.53737
1942,0.152855,2.25836e-08,3.14814e-08,3.30582
1944,0.156798,1.44378e-08,1.05439e-08,3.24608
1946,0.175522,4.7113e-09,7.97063e-09,3.06651
1948,0.157385,5.68085e-09,4.21254e-09,3.01315
