MDTU,min_ave,max_ave
1952,-1.40421,0.507311
1954,-1.46395,0.52651
1956,-1.39925,0.523936
1958,-1.39925,0.523936
1960,-1.39925,0.523936
1962,-1.39925,0.523936
1964,-1.39993,0.519235
1966,-1.43935,0.528991
1968,-1.43935,0.528991
1970,-1.3763,0.536492
1972,-1.41032,0.541347
1974,-1.3398,0.540338
1976,-1.45583,0.53894
1978,-1.43567,0.538162
1980,-1.36665,0.525074
1982,-1.39125,0.525968
1984,-1.37011,0.52472
1986,-1.39011,0.522173
1988,-1.39011,0.522173
1990,-1.43421,0.513512
1992,-1.41126,0.526086
1994,-1.48678,0.512491
1996,-1.31197,0.52348
1998,-1.41538,0.534999
2000,-1.35136,0.526092
