MDTU,ssplaq,stplaq
370,0.624307,0.312167
372,0.655383,0.331449
374,0.671196,0.358078
376,0.695225,0.371754
378,0.732888,0.411102
380,0.766586,0.37695
382,0.785801,0.386995
384,0.831251,0.403275
386,0.824134,0.425291
388,0.813372,0.412365
390,0.915165,0.479326
392,0.915165,0.479326
394,0.891863,0.44123
396,0.793114,0.403721
398,0.796822,0.438825
400,0.829592,0.450359
402,0.773391,0.425668
404,0.70077,0.367294
406,0.781487,0.407528
408,0.688116,0.372935
410,0.688116,0.372935
412,0.703852,0.365625
414,0.68675,0.351586
416,0.626072,0.32438
418,0.757617,0.382366
420,0.852613,0.447163
422,0.852613,0.447163
424,0.835829,0.423894
426,0.910944,0.470435
428,1.01179,0.523577
430,0.88039,0.452963
432,0.836282,0.42697
434,0.784438,0.387025
436,0.760093,0.424108
438,0.61069,0.32568
440,0.671791,0.356167
442,0.618912,0.325654
444,0.618912,0.325654
446,0.687003,0.363374
448,0.615449,0.307311
450,0.539089,0.266798
452,0.419585,0.234749
454,0.370816,0.198521
456,0.436184,0.19987
458,0.462888,0.237711
460,0.462888,0.237711
462,0.447805,0.248777
464,0.60989,0.322016
466,0.661759,0.340397
468,0.751974,0.371427
470,0.66301,0.346552
472,0.535568,0.265237
474,0.454995,0.23105
476,0.418809,0.227537
478,0.418809,0.227537
480,0.432226,0.237057
482,0.432226,0.237057
484,0.456099,0.253306
486,0.432786,0.231201
488,0.365839,0.199712
490,0.474783,0.251897
492,0.550699,0.300734
494,0.634603,0.351208
496,0.634603,0.351208
498,0.668772,0.339714
500,0.557065,0.296496
502,0.632694,0.318877
504,0.632694,0.318877
506,0.629454,0.353553
508,0.686563,0.369965
510,0.743003,0.397194
512,0.743003,0.397194
514,0.638106,0.356373
516,0.51848,0.291876
518,0.544322,0.28791
520,0.494506,0.285759
522,0.584515,0.304319
524,0.584515,0.304319
526,0.736227,0.371246
528,0.736227,0.371246
530,0.736227,0.371246
532,0.67383,0.360986
534,0.715494,0.352156
536,0.879999,0.415073
538,0.968274,0.466181
540,1.09685,0.547785
542,1.10221,0.525004
544,1.12199,0.553128
546,1.21836,0.640718
548,1.11755,0.565246
550,1.04534,0.536939
552,1.12418,0.552781
554,1.28505,0.630462
556,1.11725,0.559956
558,1.16276,0.56971
560,1.13652,0.575108
562,1.26892,0.651855
564,1.48741,0.774356
566,1.42997,0.699887
568,1.44429,0.705887
570,1.36935,0.727594
572,1.34905,0.681424
574,1.42585,0.696319
576,1.30004,0.666541
578,1.46015,0.737163
580,1.40922,0.704437
582,1.56259,0.792252
584,1.25744,0.652405
586,1.25744,0.652405
588,1.08548,0.609978
590,1.11026,0.629568
592,1.1245,0.646083
594,1.29507,0.680098
596,1.45055,0.723544
598,1.47897,0.728854
600,1.52881,0.753342
602,1.28323,0.682095
604,1.28323,0.682095
606,1.43221,0.706472
608,1.66009,0.86589
610,1.74351,0.918597
612,1.85851,0.983229
614,1.92287,1.04162
616,2.10191,1.10301
618,1.9288,1.02005
620,1.91557,1.02824
622,1.89066,0.987717
624,2.09319,1.11521
626,2.09475,1.04305
628,2.1551,1.05048
630,2.37468,1.20445
632,2.33386,1.14352
634,2.28599,1.09999
636,2.41548,1.29051
638,2.37008,1.22221
640,2.15377,1.13249
642,2.15377,1.13249
644,2.11496,1.18673
646,2.37356,1.2302
648,2.37356,1.2302
650,2.37356,1.2302
652,2.35695,1.22705
654,2.75012,1.38497
656,2.6676,1.32802
658,2.49551,1.23155
660,2.55698,1.22621
662,2.33973,1.15881
664,2.35598,1.2599
666,2.24019,1.2079
668,2.16967,1.18764
670,2.1561,1.14324
672,2.28608,1.18545
674,2.28608,1.18545
676,2.14836,1.07278
678,2.17678,1.07135
680,2.17745,1.11467
682,2.23363,1.13351
684,2.23363,1.13351
686,2.23363,1.13351
688,2.34704,1.2489
690,2.34704,1.2489
692,2.34704,1.2489
694,2.34704,1.2489
696,2.41566,1.28502
698,2.41566,1.28502
700,2.3959,1.20211
702,2.34099,1.18951
704,2.19094,1.01913
706,2.02094,0.991206
708,2.1098,1.03737
710,2.23558,1.01807
712,2.0553,1.088
714,2.07182,1.02498
716,1.85965,0.923413
718,1.84706,0.957205
720,1.73171,0.918881
722,2.00255,1.04679
724,1.98392,1.04072
726,2.36742,1.20587
728,2.57671,1.28223
730,2.71365,1.33513
732,2.80041,1.38641
734,2.7909,1.37349
736,2.99503,1.52785
738,2.81396,1.53854
740,2.55362,1.35306
742,2.74852,1.36134
744,2.97819,1.44452
746,2.87167,1.42325
748,2.9212,1.48962
750,3.00526,1.50353
752,2.82579,1.43252
754,2.82579,1.43252
756,2.95451,1.54069
758,2.65169,1.36101
760,2.37022,1.2538
762,2.58686,1.27215
764,2.90982,1.39555
766,2.89565,1.42021
768,2.57424,1.28607
770,2.58557,1.35367
772,2.55717,1.30519
774,2.55717,1.30519
776,2.41939,1.30566
778,2.46855,1.22783
780,2.62759,1.31676
782,2.74371,1.4014
784,2.82196,1.38703
786,3.08117,1.50073
788,3.11933,1.57769
790,3.22067,1.62061
792,2.97003,1.44911
794,3.18937,1.5844
796,3.44015,1.72266
798,3.44015,1.72266
800,3.35075,1.69211
802,3.38009,1.67623
804,3.38009,1.67623
806,3.46219,1.73401
808,3.40495,1.69183
810,3.3569,1.71603
812,3.79045,1.93995
814,4.11765,1.98063
816,4.11389,2.04776
818,4.78456,2.2875
820,4.92907,2.37062
822,4.81468,2.46981
824,4.76983,2.40553
826,4.89834,2.51502
828,5.43141,2.70893
830,5.18239,2.74414
832,5.00239,2.5797
834,5.00239,2.5797
836,5.0936,2.61213
838,5.0936,2.61213
840,4.91916,2.50836
842,4.91916,2.50836
844,4.91916,2.50836
846,4.91584,2.42259
848,4.88395,2.45338
850,4.88395,2.45338
852,5.12918,2.52123
854,4.80144,2.48184
856,4.94361,2.38364
858,5.12504,2.47219
860,4.7522,2.40345
862,4.50836,2.38754
864,4.49926,2.36054
866,4.62721,2.31411
868,4.71557,2.35492
870,4.38789,2.28866
872,4.14969,2.04629
874,4.02896,2.0059
876,4.02896,2.0059
878,3.88052,1.97577
880,3.88052,1.97577
882,3.70212,1.9861
884,3.94508,2.05675
886,3.94069,1.99208
888,3.94069,1.99208
890,3.89201,1.97869
892,4.09592,2.16987
894,4.34985,2.21657
896,4.39336,2.22788
898,4.80961,2.27323
900,4.60162,2.25138
902,4.94511,2.37124
904,4.94511,2.37124
906,4.94511,2.37124
908,4.50156,2.2408
910,4.24169,2.14626
912,4.41245,2.14559
914,4.56595,2.27392
916,4.54874,2.35892
918,4.08261,2.01356
920,3.99586,2.06386
922,3.99586,2.06386
924,3.99586,2.06386
926,3.96808,2.05867
928,4.14151,2.07266
930,4.42195,2.28476
932,4.47486,2.31613
934,4.47486,2.31613
936,4.6727,2.23969
938,4.6727,2.23969
940,4.17268,2.08539
942,4.17268,2.08539
944,4.17268,2.08539
946,4.17268,2.08539
948,4.09719,2.21923
950,4.10423,2.12339
952,4.10128,2.16366
954,4.15529,2.19245
956,4.14774,2.11733
958,4.30158,2.11923
960,4.63664,2.29001
962,4.17606,2.11069
964,4.54654,2.25611
966,4.60009,2.48265
968,4.67145,2.35033
970,4.48157,2.30938
972,4.47596,2.4245
974,4.05618,2.04804
976,4.61788,2.28141
978,4.44854,2.17468
980,4.69319,2.32553
982,4.69749,2.30887
984,4.69749,2.30887
986,4.27216,2.05947
988,4.28215,2.21965
990,4.28215,2.21965
992,4.03366,2.02886
994,3.53208,1.91375
996,3.69947,1.94654
998,3.87226,1.92285
1000,3.87226,1.92285
1002,4.16826,1.94573
1004,4.16826,1.94573
1006,4.48823,2.20958
1008,4.59282,2.26331
1010,4.6591,2.41555
1012,4.81174,2.32978
1014,4.67139,2.28278
1016,4.25756,2.16007
1018,4.33417,2.14962
1020,4.76659,2.34944
1022,5.1068,2.44932
1024,4.4695,2.27039
1026,4.4695,2.27039
1028,4.4695,2.27039
1030,3.96901,2.14026
1032,4.17956,2.13613
1034,3.92857,1.95446
1036,3.30999,1.71887
1038,3.29652,1.70217
1040,3.37168,1.7017
1042,3.37168,1.7017
1044,3.37168,1.7017
1046,3.4476,1.65774
1048,3.59062,1.79255
1050,3.1673,1.59527
1052,2.96163,1.43728
1054,2.73702,1.34505
1056,2.73702,1.34505
1058,3.08623,1.51973
1060,3.08623,1.51973
1062,3.08623,1.51973
1064,2.85551,1.40675
1066,2.85551,1.40675
1068,2.94465,1.46805
1070,2.88007,1.43207
1072,2.76471,1.3813
1074,2.90076,1.4629
1076,2.61807,1.33098
1078,2.63394,1.37158
1080,2.62339,1.38149
1082,2.76192,1.37458
1084,2.76192,1.37458
1086,2.76192,1.37458
1088,2.76192,1.37458
1090,2.85679,1.3672
1092,2.72596,1.4105
1094,2.62592,1.28415
1096,2.68654,1.41308
1098,2.68654,1.41308
1100,2.94704,1.45883
1102,2.83442,1.40934
1104,2.83442,1.40934
1106,2.78742,1.42698
1108,2.78742,1.42698
1110,2.59826,1.4192
1112,2.42205,1.2319
1114,2.52382,1.19479
1116,2.55335,1.29461
1118,2.44233,1.2387
1120,2.41325,1.19613
1122,2.20578,1.12021
1124,2.38806,1.1658
1126,2.58022,1.256
1128,2.55504,1.30296
1130,2.5346,1.25577
1132,2.585,1.28081
1134,2.74311,1.34906
1136,2.74311,1.34906
1138,2.6646,1.3384
1140,2.82578,1.44502
1142,2.85656,1.49725
1144,3.20101,1.57255
1146,3.20101,1.57255
1148,3.33464,1.6641
1150,3.32233,1.58348
1152,3.32233,1.58348
1154,3.03735,1.5309
1156,3.13708,1.66265
1158,3.59972,1.82449
1160,3.6188,1.82224
1162,3.55071,1.85707
1164,3.88174,1.943
1166,3.88174,1.943
1168,3.88448,1.88912
1170,4.0162,1.84402
1172,3.86162,1.91598
1174,3.32647,1.68886
1176,3.34341,1.67034
1178,3.61475,1.77627
1180,3.46551,1.86088
1182,3.85384,1.97773
1184,4.01931,1.97102
1186,4.01244,2.09649
1188,4.01244,2.09649
1190,4.01244,2.09649
1192,4.01244,2.09649
1194,4.01244,2.09649
1196,4.05042,2.12903
1198,3.9516,1.98501
1200,4.19177,1.98919
1202,4.4169,2.0886
1204,4.37592,2.19487
1206,4.68699,2.32583
1208,4.25429,2.2608
1210,4.76252,2.38664
1212,5.079,2.47265
1214,4.53835,2.27113
1216,4.4387,2.28189
1218,4.4387,2.28189
1220,4.51798,2.19627
1222,4.40447,2.21308
1224,4.44369,2.19835
1226,4.44369,2.19835
1228,4.57713,2.28528
1230,4.90001,2.48099
1232,5.27774,2.62502
1234,5.06812,2.67158
1236,5.01324,2.53482
1238,5.11132,2.51012
1240,4.97448,2.49519
1242,5.11696,2.70942
1244,5.23299,2.54373
1246,5.13011,2.64252
1248,5.13011,2.64252
1250,4.58569,2.51661
1252,5.02577,2.50976
1254,5.02577,2.50976
1256,4.60035,2.39149
1258,4.89155,2.44733
1260,4.42773,2.06963
1262,4.12035,2.10078
1264,4.11059,2.12193
1266,4.11754,2.06718
1268,4.14118,2.09104
1270,4.34122,2.14109
1272,4.25793,2.05205
1274,4.25793,2.05205
1276,3.82709,2.02142
1278,3.79328,1.93019
1280,3.50595,1.77386
1282,3.80777,1.90221
1284,3.80777,1.90221
1286,3.88397,2.16012
1288,3.88397,2.16012
1290,3.8894,1.97126
1292,3.8894,1.97126
1294,3.8894,1.97126
1296,3.92384,1.93681
1298,3.8909,1.91328
1300,3.76559,1.93985
1302,4.0004,2.0271
1304,3.76201,1.93904
1306,3.76201,1.93904
1308,3.76201,1.93904
1310,3.76201,1.93904
1312,3.76201,1.93904
1314,3.76201,1.93904
1316,3.41897,1.70714
1318,3.31162,1.61648
1320,3.331,1.70507
1322,3.331,1.70507
1324,3.331,1.70507
1326,3.5861,1.89706
1328,3.5861,1.89706
1330,3.43806,1.70696
1332,3.58459,1.76717
1334,3.73611,1.96138
1336,3.99406,2.0168
1338,3.82026,1.9597
1340,3.82026,1.9597
1342,3.75507,1.82063
1344,3.97275,1.91794
1346,3.93844,1.99593
1348,3.52129,1.84653
1350,3.61329,1.8656
1352,4.01501,1.88
1354,4.38058,2.00847
1356,4.38058,2.00847
1358,4.38058,2.00847
1360,4.38058,2.00847
1362,3.82143,1.93566
1364,4.13741,2.00836
1366,4.13741,2.00836
1368,3.86028,1.84703
1370,3.52925,1.90665
1372,3.52925,1.90665
1374,3.52925,1.90665
1376,3.66882,1.77429
1378,3.61235,1.75154
1380,3.20897,1.68971
1382,3.16859,1.63045
1384,3.41406,1.83291
1386,3.59615,1.84422
1388,3.68271,1.83502
1390,3.37995,1.6985
1392,3.58725,1.84416
1394,3.83091,1.92597
1396,3.98322,1.92284
1398,4.0243,2.03
1400,4.52322,2.18943
1402,4.57421,2.24781
1404,4.57421,2.24781
1406,4.57421,2.24781
1408,4.57421,2.24781
1410,4.68673,2.38669
1412,4.99436,2.53797
1414,4.88217,2.45664
1416,4.83142,2.45395
1418,4.61568,2.33865
1420,4.61568,2.33865
1422,4.61568,2.33865
1424,4.52356,2.33622
1426,4.28557,2.13621
1428,4.43394,2.1756
1430,5.09534,2.4594
1432,5.18503,2.47577
1434,5.05926,2.42998
1436,4.77679,2.41965
1438,5.16973,2.63803
1440,5.46931,2.65861
1442,5.46931,2.65861
1444,5.46931,2.65861
1446,5.63647,2.8289
1448,5.94846,3.05868
1450,6.35847,3.15102
1452,6.37943,3.04464
1454,6.22815,2.93951
1456,6.33529,3.05155
1458,6.83169,3.25918
1460,6.33456,3.1241
1462,6.33456,3.1241
1464,6.62287,3.39954
1466,6.05818,3.27064
1468,6.2503,3.23694
1470,6.2503,3.23694
1472,6.40241,3.13133
1474,6.42088,3.07551
1476,6.27358,3.11756
1478,6.48137,3.28002
1480,6.63118,3.48222
1482,6.48074,3.33088
1484,6.23151,3.43016
1486,6.02229,3.27259
1488,6.6086,3.3815
1490,6.53323,3.30393
1492,6.44284,3.36739
1494,6.47441,3.32109
1496,6.36222,3.08337
1498,6.58915,3.44756
1500,6.36393,3.32318
1502,6.83148,3.37656
1504,6.65746,3.39587
1506,6.65746,3.39587
1508,7.12007,3.41551
1510,6.90022,3.55808
1512,7.0688,3.55364
1514,7.0688,3.55364
1516,7.27275,3.76562
1518,7.3511,3.87893
1520,7.73858,4.18424
1522,8.29774,4.09255
1524,8.29774,4.09255
1526,8.29774,4.09255
1528,7.87117,4.01552
1530,7.97871,4.01797
1532,7.72189,3.8367
1534,7.72189,3.8367
1536,7.72189,3.8367
1538,7.91487,3.67685
1540,7.93669,3.8987
1542,7.75994,4.15578
1544,8.31151,3.98768
1546,8.12686,4.00434
1548,7.74764,4.00556
1550,8.15628,4.03759
1552,7.79976,3.93765
1554,7.70568,3.69128
1556,7.41723,3.47593
1558,7.41723,3.47593
1560,7.33052,3.57538
1562,7.54365,3.67067
1564,7.15718,3.47876
1566,7.05531,3.79189
1568,7.27805,3.66087
1570,7.18999,3.72087
1572,7.40226,3.85083
1574,7.40226,3.85083
1576,7.39816,3.56583
1578,7.42606,3.68691
1580,7.20339,3.57712
1582,7.01351,3.58576
1584,7.10879,3.55261
1586,6.23695,3.21744
1588,6.64614,3.47698
1590,6.79017,3.40421
1592,6.79017,3.40421
1594,7.05386,3.51898
1596,7.01427,3.60877
1598,7.01427,3.60877
1600,6.99465,3.58011
1602,6.92209,3.62741
1604,7.23369,3.47683
1606,7.73612,3.6179
1608,8.18388,3.92509
1610,7.92835,3.8468
1612,8.66661,4.39763
1614,8.05239,4.20569
1616,8.05239,4.20569
1618,7.66088,4.01663
1620,7.49291,3.53537
1622,7.18335,3.54
1624,7.03583,3.39142
1626,6.74801,3.46016
1628,6.74801,3.46016
1630,6.74801,3.46016
1632,6.77149,3.53239
1634,6.31414,3.4718
1636,6.34158,3.23148
1638,6.28249,3.05142
1640,6.28249,3.05142
1642,6.28249,3.05142
1644,6.39794,3.09111
1646,6.96976,3.23711
1648,6.11499,2.89154
1650,6.22277,2.94964
1652,6.22277,2.94964
1654,6.06966,2.93075
1656,5.82444,2.88263
1658,5.78407,2.84106
1660,5.98891,3.00578
1662,5.84493,2.96472
1664,6.04553,2.99116
1666,6.04553,2.99116
1668,5.65809,2.92522
1670,5.28951,2.59857
1672,4.88975,2.58992
1674,4.81402,2.54005
1676,4.59166,2.44681
1678,5.12877,2.50192
1680,5.00186,2.56396
1682,5.14542,2.48999
1684,5.14542,2.48999
1686,4.68386,2.14225
1688,4.68386,2.14225
1690,4.47402,2.25714
1692,4.24745,2.25848
1694,4.23107,2.1747
1696,4.23107,2.1747
1698,4.27052,1.9759
1700,4.26479,2.08824
1702,4.0562,2.01472
1704,3.96703,2.00577
1706,4.22793,2.02961
1708,4.22793,2.02961
1710,3.98527,1.95419
1712,3.98527,1.95419
1714,3.85328,1.91917
1716,4.05575,1.98297
1718,3.75784,1.95629
1720,3.8367,2.05127
1722,4.00829,2.11508
1724,4.00829,2.11508
1726,4.13246,2.09515
1728,4.13246,2.09515
1730,4.09247,2.16208
1732,4.3995,2.14212
1734,4.56806,2.19599
1736,4.38903,2.02831
1738,4.20104,2.10718
1740,4.14676,2.07653
1742,4.90558,2.30003
1744,4.90558,2.30003
1746,4.54034,2.37119
1748,4.54034,2.37119
1750,4.40019,2.38948
1752,4.50171,2.41082
1754,4.75957,2.36444
1756,5.12805,2.55832
1758,4.92363,2.57777
1760,5.00963,2.54237
1762,4.7692,2.46352
1764,4.4924,2.14852
1766,5.10721,2.50216
1768,5.12842,2.52512
1770,4.62357,2.405
1772,4.79081,2.39388
1774,5.02133,2.51355
1776,4.86918,2.32573
1778,4.86918,2.32573
1780,4.66209,2.22258
1782,4.6303,2.27957
1784,4.61894,2.43095
1786,4.82903,2.42785
1788,4.72487,2.34243
1790,4.90812,2.32575
1792,4.31894,2.17624
1794,3.94006,2.053
1796,4.3248,2.39418
1798,4.3248,2.39418
1800,4.3248,2.39418
1802,5.0434,2.50326
1804,4.77805,2.34286
1806,4.69436,2.4381
1808,4.99045,2.56753
1810,5.28567,2.83612
1812,5.12975,2.72062
1814,5.50976,2.7931
1816,5.26779,2.71042
1818,5.26779,2.71042
1820,5.24044,2.80648
1822,5.04539,2.65595
1824,5.04539,2.65595
1826,5.4722,2.64623
1828,5.21223,2.73132
1830,5.41519,2.7431
1832,6.02634,2.96494
1834,6.02634,2.96494
1836,5.61789,2.88966
1838,5.73384,2.90105
1840,5.73384,2.90105
1842,6.49027,3.11002
1844,6.09218,3.09414
1846,6.05822,2.89366
1848,5.60637,2.90362
1850,5.69877,2.74554
1852,5.26056,2.61159
1854,5.09798,2.54441
1856,5.29896,2.5536
1858,5.6239,2.8056
1860,5.57319,2.77651
1862,5.43618,2.74867
1864,4.8825,2.51312
1866,4.8825,2.51312
1868,4.4855,2.22096
1870,4.4855,2.22096
1872,4.4855,2.22096
1874,4.4855,2.22096
1876,4.4855,2.22096
1878,4.43537,2.24228
1880,4.17891,2.10769
1882,4.29783,2.21387
1884,4.33597,2.18438
1886,4.05782,2.01671
1888,3.82992,1.99791
1890,4.28762,1.99572
1892,4.0247,2.03219
1894,4.03638,2.0244
1896,4.23622,2.23623
1898,4.1112,2.13823
1900,4.07607,2.19522
1902,4.30276,2.13211
1904,4.30276,2.13211
1906,4.30276,2.13211
1908,4.30276,2.13211
1910,4.49635,2.30256
1912,4.12261,2.19902
1914,4.47851,2.22633
1916,4.47851,2.22633
1918,4.47851,2.22633
1920,4.63988,2.31713
1922,4.44548,2.17831
1924,4.44623,2.18319
1926,4.72442,2.33159
1928,4.43206,2.22325
1930,4.70764,2.36803
1932,4.70764,2.36803
1934,4.39283,2.15715
1936,4.39283,2.15715
1938,4.39753,2.31637
1940,4.41889,2.28382
1942,4.00126,2.14755
1944,3.83356,1.98367
1946,3.60769,1.90409
1948,3.6276,1.83767
1950,3.37845,1.83438
1952,3.43751,1.77258
1954,3.79632,1.8111
1956,3.97411,1.88179
1958,3.97411,1.88179
1960,3.97411,1.88179
1962,3.97411,1.88179
1964,3.76649,1.98353
1966,4.07819,2.13665
1968,4.07819,2.13665
1970,4.36692,2.16024
1972,4.25314,2.14887
1974,4.35547,2.24078
1976,4.40804,2.3292
1978,4.42285,2.12543
1980,4.12078,2.01112
1982,4.05049,2.00839
1984,4.05546,2.05229
1986,3.95106,1.99536
1988,3.95106,1.99536
1990,3.60934,1.84868
1992,3.81626,1.94201
1994,3.75279,1.91756
1996,3.97566,1.93503
1998,4.13543,1.9928
2000,4.10305,2.03315
