MDTU,energy
1446,1.28981
1448,1.3539
1450,1.39363
1452,1.32877
1454,1.40077
1456,1.42324
1458,1.2997
1460,1.41077
1462,1.41077
1464,1.34555
1466,1.40009
1468,1.38105
1470,1.38105
1472,1.35226
1474,1.33794
1476,1.35292
1478,1.33778
1480,1.36617
1482,1.36578
1484,1.40332
1486,1.39287
1488,1.3568
1490,1.36599
1492,1.35333
1494,1.32867
1496,1.35395
1498,1.34768
1500,1.31679
1502,1.38494
1504,1.38649
1506,1.38649
1508,1.35039
1510,1.47776
1512,1.39542
1514,1.39542
1516,1.37912
1518,1.35741
1520,1.34452
1522,1.3773
1524,1.3773
1526,1.3773
1528,1.34862
1530,1.40713
1532,1.27633
1534,1.27633
1536,1.27633
1538,1.40273
1540,1.34271
1542,1.3631
1544,1.33198
1546,1.36882
1548,1.35449
1550,1.37274
1552,1.34319
1554,1.38195
1556,1.32062
1558,1.32062
1560,1.37539
1562,1.38122
1564,1.35161
1566,1.35916
1568,1.34816
1570,1.39474
1572,1.30681
1574,1.30681
1576,1.32641
1578,1.33417
1580,1.34543
1582,1.34457
1584,1.34101
1586,1.37746
1588,1.34594
1590,1.31532
1592,1.31532
1594,1.41404
1596,1.31853
1598,1.31853
1600,1.3742
1602,1.37102
1604,1.38947
1606,1.32813
1608,1.3074
1610,1.36265
1612,1.36835
1614,1.36164
1616,1.36164
1618,1.3547
1620,1.39571
1622,1.35453
1624,1.3768
1626,1.35769
1628,1.35769
1630,1.35769
1632,1.29776
1634,1.35116
1636,1.37444
1638,1.33333
1640,1.33333
1642,1.33333
1644,1.31051
1646,1.31765
1648,1.39777
1650,1.37222
1652,1.37222
1654,1.38582
1656,1.38763
1658,1.38188
1660,1.34214
1662,1.31055
1664,1.36812
1666,1.36812
1668,1.38943
1670,1.40582
1672,1.36956
1674,1.42849
1676,1.41135
1678,1.38708
1680,1.38759
1682,1.32135
1684,1.32135
1686,1.33316
1688,1.33316
1690,1.35313
1692,1.32106
1694,1.31652
1696,1.31652
1698,1.35273
1700,1.39241
1702,1.37755
1704,1.38764
1706,1.32999
1708,1.32999
1710,1.31984
1712,1.31984
1714,1.32577
1716,1.30619
1718,1.33729
1720,1.35128
1722,1.30657
1724,1.30657
1726,1.35485
1728,1.35485
1730,1.35065
1732,1.38302
1734,1.40402
1736,1.42843
1738,1.37469
1740,1.3766
1742,1.31635
1744,1.31635
1746,1.28697
1748,1.28697
1750,1.33038
1752,1.3782
1754,1.36913
1756,1.35431
1758,1.32938
1760,1.33418
1762,1.39216
1764,1.38454
1766,1.31994
1768,1.38783
1770,1.38008
1772,1.30727
1774,1.3021
1776,1.3309
1778,1.3309
1780,1.32863
1782,1.42609
1784,1.4087
1786,1.36237
1788,1.3843
1790,1.33061
1792,1.39507
1794,1.36944
1796,1.29582
1798,1.29582
1800,1.29582
1802,1.34719
1804,1.39808
1806,1.40102
1808,1.42388
1810,1.36521
1812,1.36187
1814,1.33904
1816,1.30269
1818,1.30269
1820,1.31753
1822,1.32511
1824,1.32511
1826,1.36922
1828,1.37728
1830,1.33707
1832,1.33464
1834,1.33464
1836,1.37695
1838,1.4517
1840,1.4517
1842,1.43653
1844,1.38218
1846,1.36105
1848,1.3003
1850,1.3747
1852,1.39554
1854,1.42315
1856,1.39816
1858,1.33182
1860,1.38342
1862,1.37804
1864,1.32636
1866,1.32636
1868,1.34429
1870,1.34429
1872,1.34429
1874,1.34429
1876,1.34429
1878,1.351
1880,1.31553
1882,1.35139
1884,1.33276
1886,1.38268
1888,1.4002
