ReTr(Lx),ImTr(Lx)
0.00340498,-0.00111091
-0.00185785,-0.00322065
-0.000961143,0.00010867
0.00478502,-0.000172155
-0.00147902,-0.00330112
0.00189445,-0.00411917
-0.00096656,-0.00410163
0.0033957,0.000518282
-0.00108336,0.000424705
-0.00108336,0.000424705
-0.00440098,0.00198108
-0.00579008,-0.000725733
-0.00579008,-0.000725733
-0.00579008,-0.000725733
-0.0012627,-0.00179268
0.00172915,-0.00211847
-0.00234903,0.00262218
-0.00234903,0.00262218
-0.000655602,0.00340017
-0.000655602,0.00340017
-0.000655602,0.00340017
-0.00056301,0.00198355
-0.000599092,0.00279015
0.0023523,-6.06487e-05
-0.000284423,0.00128937
-0.00104194,0.00190202
0.00121062,0.00274487
0.000264767,-0.00333263
0.000720508,0.000946248
-0.00311335,0.000213555
0.000583055,-0.00376988
0.000583055,-0.00376988
-0.000736082,0.000318598
-0.00204232,0.0018999
0.00159053,0.000756128
0.000973793,-0.00309953
0.00467448,0.00490217
0.00218618,-0.00294052
-0.0006653,0.000838317
-0.0006653,0.000838317
-0.00406465,-0.00122274
-0.00129998,0.0001714
-0.00167643,-0.000359683
0.000514348,-0.00358527
-0.00098437,-0.0018199
0.000769267,0.00210718
0.000769267,0.00210718
0.000313052,0.0024858
0.0011793,0.00384052
0.00114659,-0.00191945
5.3157e-05,0.00322015
-0.00673323,0.00366547
0.00143697,-0.00163209
0.000706588,-0.000839577
-0.000723277,0.0038381
-0.000723277,0.0038381
-0.00141412,-0.00296128
-0.00319005,0.000427467
0.000677418,-0.00121026
-0.000779287,-0.00112888
-0.00119057,0.00105465
0.00297645,-0.000117544
-0.00427967,-0.000646978
-0.00192733,-0.000299902
-0.000321263,0.000840172
0.000585085,0.000115841
0.00287198,0.00015869
-0.00247623,0.000148524
-0.00134777,-0.00140628
0.00286108,-0.0024726
0.0038736,0.00600558
-0.00189117,-0.000438287
-0.00252267,-0.000649905
0.000905355,0.00124394
0.00165601,0.00128699
-0.00198558,0.000838865
-0.0068651,-0.00238015
-0.000172912,-0.00178795
-0.000734903,0.00046235
-0.00281068,0.00255258
-0.00409525,-0.00268845
8.4395e-05,0.001659
0.00122799,0.00117679
0.00122799,0.00117679
-0.00138295,-0.00441323
0.00244313,0.000236183
0.00294952,0.000280783
-0.0020862,0.00156036
0.000228425,-0.000370422
0.000228425,-0.000370422
-0.00169313,7.64393e-05
-0.00190385,1.56155e-05
0.000827785,0.000158097
