MDTU,|Tr(Lx)|
806,0.0233696
808,0.0340009
810,0.0281715
812,0.0154606
814,0.0177543
816,0.0518119
818,0.0126914
820,0.0126914
822,0.0412391
824,0.0402472
826,0.0503339
828,0.0266448
830,0.0431358
832,0.0250281
834,0.0270115
836,0.051014
838,0.051014
840,0.0350263
842,0.0350263
844,0.0275497
846,0.0976505
848,0.0230855
850,0.0420202
852,0.034612
854,0.0558686
856,0.0171681
858,0.0436909
860,0.0377545
862,0.0889139
864,0.0889139
866,0.0889139
868,0.0104025
870,0.072614
872,0.072614
874,0.0561524
876,0.0745235
878,0.0403595
880,0.0201165
882,0.0445629
884,0.0484929
886,0.00450012
888,0.0375742
890,0.0219185
892,0.0528081
894,0.0440961
896,0.0388727
898,0.0553582
900,0.0451984
902,0.0403574
904,0.0725851
906,0.0725851
908,0.0399832
910,0.0511483
912,0.0430844
914,0.0583547
916,0.0488729
918,0.042006
920,0.0352808
922,0.0781689
924,0.0398477
926,0.0683196
928,0.00753582
930,0.0679786
932,0.0558625
934,0.0176497
936,0.0176497
938,0.0176497
940,0.0176497
942,0.0176497
944,0.0176497
946,0.0818229
948,0.0575093
950,0.0293961
952,0.0293141
954,0.0516127
956,0.0216289
958,0.0379226
960,0.029251
962,0.0106142
964,0.0106142
966,0.0106142
968,0.0106142
970,0.00873254
972,0.00873254
974,0.0741152
976,0.058668
978,0.0815092
980,0.044697
982,0.0901874
984,0.0901874
986,0.0531869
988,0.0257836
990,0.0257836
992,0.0257836
994,0.0474445
996,0.07051
998,0.0264773
1000,0.0846802
1002,0.0277076
1004,0.0221107
1006,0.00600575
1008,0.0343318
1010,0.0507481
1012,0.00715657
1014,0.0349477
1016,0.0382697
1018,0.00571961
1020,0.0222208
1022,0.0128306
1024,0.0784385
1026,0.0992528
1028,0.0158844
1030,0.0420917
1032,0.0557018
1034,0.013286
1036,0.0196599
1038,0.0129031
1040,0.013425
1042,0.013425
1044,0.0701649
1046,0.052612
1048,0.0937608
1050,0.0460085
1052,0.0727045
1054,0.0236042
1056,0.0236042
1058,0.0305165
1060,0.0305455
1062,0.0979087
1064,0.0180357
1066,0.0585568
1068,0.0585568
1070,0.0585568
1072,0.0585568
1074,0.0585568
1076,0.0585568
1078,0.0585568
1080,0.0668762
1082,0.0668762
1084,0.0268305
1086,0.0313595
1088,0.0313595
1090,0.0393338
1092,0.054422
1094,0.0648729
1096,0.0491826
1098,0.0126305
1100,0.0126305
1102,0.0284254
1104,0.021696
1106,0.027148
1108,0.027148
1110,0.027148
1112,0.027148
1114,0.0601921
1116,0.036576
1118,0.0336808
1120,0.0315139
1122,0.0540465
1124,0.0111065
1126,0.0669583
1128,0.034884
1130,0.0192775
1132,0.0261167
1134,0.0261167
1136,0.0424131
1138,0.042808
1140,0.042808
1142,0.0744335
1144,0.064756
1146,0.064756
1148,0.0302433
1150,0.0478604
1152,0.0478604
1154,0.0344035
1156,0.0698334
1158,0.0826192
1160,0.0106026
1162,0.031432
1164,0.0616028
1166,0.0538621
1168,0.0426319
1170,0.0135402
1172,0.0215831
1174,0.080287
1176,0.0665733
1178,0.0269627
1180,0.0482015
1182,0.0342333
1184,0.0605628
1186,0.0665779
1188,0.0468278
1190,0.0355308
1192,0.0355308
1194,0.0301185
1196,0.0235066
1198,0.0476656
1200,0.0209739
1202,0.0157541
1204,0.036989
1206,0.0505467
1208,0.0381883
1210,0.0277495
1212,0.0305104
1214,0.138129
1216,0.0505396
1218,0.0505396
1220,0.0505396
1222,0.0366773
1224,0.0284042
1226,0.0377249
1228,0.0358328
1230,0.0518568
1232,0.0227411
1234,0.0323396
1236,0.0155225
1238,0.0243155
1240,0.0243155
1242,0.0480541
1244,0.0602368
1246,0.0685844
1248,0.0220452
1250,0.0374098
1252,0.0442009
1254,0.0442009
1256,0.0806693
1258,0.0806693
1260,0.0324132
1262,0.0199218
1264,0.0142129
1266,0.0142129
1268,0.0204903
1270,0.00533698
1272,0.0516651
1274,0.0516651
1276,0.0314842
1278,0.0117473
1280,0.0506281
1282,0.0434138
1284,0.0530408
1286,0.0504251
1288,0.0261781
1290,0.0358312
1292,0.0448815
1294,0.0298309
1296,0.0303207
1298,0.0335341
1300,0.0513517
1302,0.0513517
1304,0.0482965
