ReTr(L),ImTr(L)
0.0627006,-0.00242357
0.0399084,0.0455751
0.0510875,-0.0656554
-0.0322542,-0.060302
-0.0132349,0.0334351
0.0215173,0.00358704
0.0215173,0.00358704
-0.0241738,0.025953
-0.021009,-0.00983376
0.0211768,0.0328515
0.0211768,0.0328515
0.0126269,0.0390379
0.0391371,-0.023433
-0.00555028,0.0257765
-0.0275671,0.0171949
-0.0407021,-0.0116108
-0.0596993,-0.00663923
-0.0308197,0.0124368
-0.0308197,0.0124368
-0.0219564,-0.0134876
-0.035186,0.0194817
-0.0104419,0.0354364
-0.0104419,0.0354364
0.0271084,0.0396505
-0.0219796,0.0250597
0.0149563,0.0155709
-0.029792,0.0341721
-0.024509,0.00758785
0.0290799,-0.0206474
0.0290799,-0.0206474
0.0308488,0.00613849
0.0108257,-0.0107798
0.0143399,0.0306965
-0.0368764,-0.00735493
0.00684395,0.00351833
0.0134995,-0.0313327
-0.0336006,-0.0156984
-0.0309095,-4.47647e-05
0.0502286,-0.0104917
0.0502286,-0.0104917
0.0295149,-0.0191581
0.0120759,0.0344859
0.00995087,-0.0190365
-0.0908914,0.049148
0.0224199,0.018665
0.0224199,0.018665
0.0224199,0.018665
-0.00659304,-0.0380573
0.00140904,-0.0147549
-0.0889328,0.0340811
-0.0203618,-0.0192996
-5.92756e-05,0.0428531
0.0208762,-0.00887647
-0.0100506,0.0481577
-0.0039549,-0.0393037
0.0102028,0.0485881
-0.0346095,-0.0179555
0.028073,-0.00873064
0.000931294,0.0755489
0.0152354,0.00277589
-0.0174156,0.0116848
-0.0593824,0.029108
0.0146558,-0.000552657
0.0204555,0.0243265
-0.012797,-0.054532
-0.00364758,0.0282585
0.015354,-0.0300165
0.0500439,-0.0311703
0.0211326,0.0308588
0.0074014,-0.0161458
-0.0191983,0.00785495
-0.0329589,-0.0355307
-0.00589013,0.0068332
-0.017119,-0.0218889
-0.00640186,0.0068163
-0.00365651,-0.0378156
0.0352638,0.0326806
0.0352638,0.0326806
0.0337819,-0.0214694
0.0203924,0.00416443
0.0175154,0.0238145
0.00971153,-0.00500643
0.00971153,-0.00500643
0.0113762,-0.0437763
-0.00363866,-0.0535339
