MDTU,|Tr(Lx)|
2,0.00845989
4,0.0021359
6,0.000752192
8,0.00475577
10,0.00207011
12,0.00469593
14,0.00469593
16,0.00240113
18,0.00361598
20,0.00231427
22,0.00231427
24,0.00384143
26,0.00469323
28,0.00021054
30,0.00347215
32,0.00225983
34,0.00125291
36,0.00381162
38,0.00381162
40,0.000870534
42,0.00304378
44,0.00234438
46,0.00234438
48,0.00499318
50,0.00301375
52,0.00372342
54,0.00390151
56,0.000611619
58,0.00171293
60,0.00171293
62,0.00203807
64,0.00250755
66,0.00341316
68,0.00096907
70,0.00260075
72,0.00476968
74,0.000939143
76,0.00279834
78,0.000736251
80,0.000736251
82,0.00297423
84,0.00266212
86,0.00362835
88,0.000700212
90,0.00345683
92,0.00345683
94,0.00345683
96,0.00220932
98,0.00204888
100,0.00171074
102,0.00231018
104,0.00139061
106,0.00140844
108,0.00054999
110,0.00287436
112,0.00141825
114,0.00164127
116,0.00374947
118,0.00308132
120,0.000366245
122,0.000942962
124,0.00181636
126,0.00219691
128,0.00530863
130,0.00255431
132,0.00174266
134,0.00164224
136,0.00255247
138,0.00315188
140,0.00127522
142,0.0037501
144,0.00179482
146,0.00192122
148,0.00173043
150,0.00222751
152,0.00158885
154,0.00098221
156,0.00098221
158,0.00258526
160,0.00138368
162,0.00287407
164,0.00487606
166,0.00487606
168,0.00178275
170,0.00234846
172,0.000283191
174,0.00651003
176,0.00651003
178,0.00179272
180,0.00219284
182,0.00159092
184,0.00225069
186,0.00225069
188,0.0014142
190,0.00216229
192,0.00407289
194,0.00287206
196,0.00227418
198,0.00257372
200,0.00257372
202,0.000991803
204,0.00100651
206,0.00100651
208,0.00189756
210,0.00179288
212,0.00179288
214,0.00169739
216,0.00407292
218,0.00155166
220,0.00155166
222,0.000216206
224,0.00386171
226,0.00249425
228,0.00108623
230,0.00153497
232,0.00333556
234,0.000966505
236,0.000966505
238,0.00243024
240,0.00302627
242,0.00286196
244,0.00286196
246,0.00133771
248,0.00213242
250,0.00207444
252,0.000861849
254,0.000861849
256,0.0020672
258,0.00111494
260,0.00031994
262,3.764e-05
264,0.00135332
266,0.00163403
268,0.000618121
270,0.00106642
272,0.00271539
274,0.00271539
276,0.000349455
278,0.00224595
280,0.00224595
282,0.00151404
284,0.00444357
286,0.0019594
288,0.00171599
290,0.00244189
292,0.00244189
294,0.00106932
296,0.00106932
298,0.00151956
300,0.00425722
302,0.00484712
304,0.00365992
306,0.00196724
308,0.00281541
310,0.000961341
312,0.0033401
314,0.00256729
316,0.00305734
318,0.000898089
320,0.000898089
322,0.00443451
324,0.00271639
326,0.00124808
328,0.00291622
330,0.00460348
332,0.00372639
334,0.00372639
336,0.00177131
338,0.00177131
340,0.00276176
342,0.00304007
344,0.00243943
346,0.000822525
348,0.000822525
350,0.00142809
352,0.00170714
354,0.0035454
356,0.0035454
358,0.00293609
360,0.00278249
362,0.00220251
364,0.00386068
366,0.000487191
368,0.00547843
370,0.00197999
372,0.00202336
374,0.00202336
376,0.00202336
378,0.000409506
380,0.000409506
382,0.000409506
384,0.00465042
386,0.00206136
388,0.00168216
390,0.00196391
392,0.00196391
394,0.00196391
396,0.0026913
398,0.00392326
400,0.00278276
402,0.00214061
404,0.00352871
406,0.00103832
408,0.00226921
410,0.00226921
412,0.00110143
414,0.00110143
416,0.00110143
418,0.00110143
420,0.00261617
422,0.00261617
424,0.00223013
426,0.00223013
428,0.00171658
430,0.00120982
432,0.00403741
434,0.00272285
436,0.00337167
438,0.00555929
440,0.00270629
442,0.00253287
444,0.00277037
446,0.000753303
