MDTU,|det-1|^2,1-Re(det),Im(det)
416,1,1,-2.43989e-12
418,1,1,-2.43989e-12
420,1,1,-1.76355e-12
422,1,1,-1.76355e-12
424,1,1,-4.70292e-13
426,1,1,-4.70292e-13
428,1,1,-1.24457e-12
430,1,1,-4.96953e-13
432,1,1,-6.77406e-14
434,1,1,-6.53331e-13
436,1,1,1.02648e-12
438,1,1,4.76895e-13
440,1,1,-2.13116e-11
442,1,1,1.13498e-12
444,1,1,3.95679e-13
446,1,1,1.07405e-12
448,1,1,1.07405e-12
450,1,1,3.76077e-13
452,1,1,1.44125e-13
454,1,1,2.21278e-12
456,1,1,1.1715e-12
458,1,1,2.25745e-12
460,1,1,2.25745e-12
462,1,1,8.80807e-13
464,1,1,7.39539e-13
466,1,1,-4.47403e-12
468,1,1,1.78481e-13
470,1,1,5.25043e-13
472,1,1,5.25043e-13
474,1,1,-2.76594e-13
476,1,1,-1.37674e-12
478,1,1,-1.61377e-12
480,1,1,6.70626e-12
482,1,1,6.70626e-12
484,1,1,-2.11653e-12
486,1,1,-2.74381e-12
488,1,1,1.16962e-12
490,1,1,3.1593e-12
492,1,1,4.3614e-13
494,1,1,-2.94651e-12
496,1,1,-2.94651e-12
498,1,1,4.72162e-13
500,1,1,-1.84272e-13
502,1,1,2.85304e-13
504,1,1,1.42783e-12
506,1,1,1.42783e-12
508,1,1,-4.38616e-13
510,1,1,3.60539e-13
512,1,1,3.60539e-13
514,1,1,8.40957e-13
516,1,1,-1.17952e-12
518,1,1,-1.17952e-12
520,1,1,2.33729e-12
522,1,1,8.0039e-13
524,1,1,-7.97112e-13
526,1,1,-7.97112e-13
528,1,1,2.5856e-12
530,1,1,1.58149e-14
532,1,1,8.83159e-14
534,1,1,-6.76692e-13
536,1,1,5.80457e-13
538,1,1,2.04856e-12
540,1,1,2.69237e-13
542,1,1,4.47904e-13
544,1,1,5.37726e-13
546,1,1,5.37726e-13
548,1,1,-1.34592e-12
550,1,1,-2.73433e-13
552,1,1,1.69236e-13
554,1,1,-5.43771e-13
556,1,1,9.88339e-13
558,1,1,-5.31069e-12
560,1,1,2.03719e-12
562,1,1,-2.57314e-12
564,1,1,-5.3767e-13
566,1,1,-5.3767e-13
568,1,1,-7.13082e-13
570,1,1,-3.69486e-13
572,1,1,8.94596e-13
574,1,1,-7.68494e-13
576,1,1,4.60503e-12
578,1,1,-2.89107e-14
580,1,1,1.36801e-13
582,1,1,-7.83562e-13
584,1,1,-7.83562e-13
586,1,1,-7.83562e-13
588,1,1,4.62565e-12
590,1,1,-1.11738e-12
592,1,1,7.01899e-12
594,1,1,-2.23176e-12
596,1,1,4.5429e-13
598,1,1,1.53367e-12
600,1,1,-2.03137e-12
602,1,1,9.89513e-13
604,1,1,9.89513e-13
606,1,1,-8.98415e-13
608,1,1,1.63911e-12
610,1,1,6.50179e-12
612,1,1,-1.18408e-12
614,1,1,2.30988e-12
616,1,1,-2.29102e-13
618,1,1,6.19486e-13
620,1,1,5.64178e-14
622,1,1,-3.83995e-12
624,1,1,1.88659e-12
626,1,1,3.72075e-14
628,1,1,-1.0804e-13
630,1,1,2.77713e-13
632,1,1,2.77713e-13
634,1,1,3.43248e-12
636,1,1,-8.78436e-14
638,1,1,-9.38774e-13
640,1,1,-2.87543e-14
642,1,1,-2.87543e-14
644,1,1,3.64262e-13
646,1,1,3.57394e-12
648,1,1,1.69245e-12
650,1,1,1.69245e-12
652,1,1,9.64944e-13
654,1,1,-1.34067e-11
656,1,1,2.47651e-13
658,1,1,6.43395e-13
660,1,1,1.02496e-12
662,1,1,6.06818e-12
664,1,1,7.34115e-12
666,1,1,1.04362e-12
668,1,1,6.3348e-13
670,1,1,6.3348e-13
672,1,1,-2.17302e-12
674,1,1,5.36064e-13
676,1,1,4.65086e-13
678,1,1,-8.89952e-14
680,1,1,2.14351e-13
682,1,1,-1.76028e-12
684,1,1,-1.76028e-12
686,1,1,-1.76028e-12
688,1,1,-2.12929e-15
690,1,1,4.63582e-12
692,1,1,-6.58865e-12
694,1,1,-6.58865e-12
696,1,1,1.03334e-12
698,1,1,1.03334e-12
700,1,1,6.22427e-13
702,1,1,6.22427e-13
704,1,1,1.25255e-12
706,1,1,-8.68001e-13
708,1,1,6.26158e-13
710,1,1,-1.2314e-12
712,1,1,-8.50408e-13
714,1,1,-8.50408e-13
716,1,1,-1.27557e-12
718,1,1,4.17401e-12
720,1,1,3.25061e-13
722,1,1,9.11528e-14
724,1,1,9.11528e-14
726,1,1,-1.27268e-13
728,1,1,2.7734e-12
730,1,1,-4.80757e-12
732,1,1,-3.87e-12
734,1,1,5.75541e-13
736,1,1,3.51112e-12
738,1,1,-3.57817e-13
740,1,1,2.86089e-12
742,1,1,-6.7509e-13
744,1,1,-1.82507e-12
746,1,1,-2.3027e-12
748,1,1,-2.3027e-12
750,1,1,1.41574e-12
752,1,1,1.02426e-12
754,1,1,1.02426e-12
756,1,1,-9.88051e-13
758,1,1,-9.88051e-13
760,1,1,-9.88051e-13
762,1,1,-8.71474e-14
764,1,1,-8.71474e-14
766,1,1,-3.91526e-13
768,1,1,-3.91526e-13
770,1,1,-3.91526e-13
772,1,1,-3.91526e-13
774,1,1,-3.91526e-13
776,1,1,-3.91526e-13
778,1,1,-1.70488e-12
780,1,1,1.6969e-12
782,1,1,3.38796e-12
784,1,1,1.98714e-13
786,1,1,-1.97534e-12
788,1,1,1.48518e-12
790,1,1,-2.55682e-12
792,1,1,2.52744e-14
794,1,1,-1.33743e-12
796,1,1,-2.29931e-12
798,1,1,-2.51856e-13
800,1,1,1.09565e-12
802,1,1,-1.56816e-13
804,1,1,6.12104e-13
806,1,1,6.12104e-13
808,1,1,-2.32551e-12
810,1,1,4.63702e-12
812,1,1,-2.49557e-12
814,1,1,2.22938e-14
816,1,1,1.59674e-12
818,1,1,-7.16836e-12
820,1,1,-7.16836e-12
822,1,1,-3.89152e-12
824,1,1,-7.84284e-13
826,1,1,-2.46144e-12
828,1,1,-2.24274e-12
830,1,1,-4.58138e-13
832,1,1,2.70823e-12
834,1,1,4.7525e-14
836,1,1,8.95374e-12
838,1,1,8.95374e-12
840,1,1,-1.35762e-12
842,1,1,-1.35762e-12
844,1,1,4.6807e-13
846,1,1,-1.49678e-12
848,1,1,3.54998e-12
850,1,1,1.00413e-12
852,1,1,2.06417e-13
854,1,1,3.06043e-12
856,1,1,2.25134e-13
858,1,1,-1.02742e-12
860,1,1,-2.86076e-12
862,1,1,-2.00263e-12
864,1,1,-2.00263e-12
866,1,1,-2.00263e-12
868,1,1,-2.10803e-12
870,1,1,2.61255e-12
872,1,1,2.61255e-12
874,1,1,5.9199e-13
876,1,1,-1.7942e-12
878,1,1,-1.64288e-12
880,1,1,-2.49585e-14
882,1,1,5.25729e-13
884,1,1,-1.71647e-13
886,1,1,-1.42752e-12
888,1,1,-8.48061e-12
890,1,1,-7.37857e-13
892,1,1,4.49039e-13
894,1,1,2.91964e-12
896,1,1,-4.2273e-12
898,1,1,-3.04415e-13
900,1,1,-3.57492e-12
902,1,1,1.44102e-12
904,1,1,6.30785e-13
906,1,1,6.30785e-13
908,1,1,-1.48813e-13
910,1,1,2.05084e-12
912,1,1,-2.68838e-12
914,1,1,-4.34011e-12
916,1,1,7.60204e-13
918,1,1,-1.22082e-12
920,1,1,-1.41842e-12
922,1,1,-1.08655e-12
924,1,1,9.13911e-13
926,1,1,-5.50958e-13
928,1,1,-4.17803e-12
930,1,1,2.04653e-12
932,1,1,3.38657e-12
934,1,1,1.79838e-13
936,1,1,1.79838e-13
938,1,1,1.79838e-13
940,1,1,1.79838e-13
942,1,1,1.79838e-13
944,1,1,1.79838e-13
946,1,1,1.74137e-12
948,1,1,2.20963e-13
950,1,1,-2.75271e-12
952,1,1,5.18188e-13
954,1,1,7.75343e-13
956,1,1,-2.57478e-12
958,1,1,2.9009e-13
960,1,1,4.19203e-13
962,1,1,3.48435e-13
964,1,1,3.48435e-13
966,1,1,3.48435e-13
968,1,1,3.48435e-13
970,1,1,-3.3217e-12
972,1,1,-3.3217e-12
974,1,1,-3.11914e-12
976,1,1,3.74394e-13
978,1,1,3.05763e-12
980,1,1,2.41077e-12
982,1,1,7.81843e-13
984,1,1,7.81843e-13
986,1,1,-5.44767e-13
988,1,1,6.07246e-13
990,1,1,6.07246e-13
992,1,1,6.07246e-13
994,1,1,2.25594e-12
996,1,1,3.96759e-13
998,1,1,5.30542e-12
1000,1,1,-3.57502e-13
1002,1,1,-4.44231e-13
1004,1,1,-3.80097e-13
1006,1,1,-6.65471e-12
1008,1,1,-5.68641e-13
1010,1,1,4.05146e-12
1012,1,1,-2.16425e-13
1014,1,1,1.2354e-12
1016,1,1,5.45402e-13
1018,1,1,2.8299e-12
1020,1,1,-2.33425e-12
1022,1,1,7.5707e-13
1024,1,1,-1.99601e-12
1026,1,1,3.1719e-12
1028,1,1,5.35938e-13
1030,1,1,2.6741e-13
1032,1,1,2.19395e-12
1034,1,1,4.08082e-12
1036,1,1,-4.24669e-12
1038,1,1,-5.82113e-12
1040,1,1,-3.06179e-12
1042,1,1,-3.06179e-12
1044,1,1,-1.03535e-12
1046,1,1,-3.15524e-12
1048,1,1,-4.46091e-13
1050,1,1,-1.17135e-12
1052,1,1,-1.46645e-12
1054,1,1,1.51229e-12
1056,1,1,1.51229e-12
1058,1,1,8.86469e-12
1060,1,1,-6.8052e-13
1062,1,1,1.94594e-12
1064,1,1,1.90122e-12
1066,1,1,7.65155e-13
1068,1,1,7.65155e-13
1070,1,1,7.65155e-13
1072,1,1,7.65155e-13
1074,1,1,7.65155e-13
1076,1,1,7.65155e-13
1078,1,1,7.65155e-13
1080,1,1,5.19238e-12
1082,1,1,5.19238e-12
1084,1,1,1.30405e-12
1086,1,1,3.69995e-13
1088,1,1,3.69995e-13
1090,1,1,-1.85138e-12
1092,1,1,1.92906e-12
1094,1,1,1.19058e-12
1096,1,1,-2.04245e-12
1098,1,1,-1.46484e-12
1100,1,1,-1.46484e-12
1102,1,1,-5.99574e-13
1104,1,1,-2.30788e-12
1106,1,1,-1.50011e-12
1108,1,1,-1.50011e-12
1110,1,1,-1.50011e-12
1112,1,1,-1.50011e-12
1114,1,1,-1.7021e-12
1116,1,1,-2.98139e-12
1118,1,1,-4.26485e-12
1120,1,1,-4.77635e-13
1122,1,1,-1.11939e-12
1124,1,1,1.55269e-12
1126,1,1,-2.19748e-12
1128,1,1,2.90601e-12
1130,1,1,-2.49641e-12
1132,1,1,-1.72169e-12
1134,1,1,-1.72169e-12
1136,1,1,-2.12533e-13
1138,1,1,-1.95603e-12
1140,1,1,-1.95603e-12
1142,1,1,-1.98309e-12
1144,1,1,3.01328e-12
1146,1,1,3.01328e-12
1148,1,1,-1.83151e-12
1150,1,1,-3.25381e-13
1152,1,1,-3.25381e-13
1154,1,1,1.23849e-12
1156,1,1,-2.35265e-12
1158,1,1,-6.42041e-13
1160,1,1,9.67747e-13
1162,1,1,9.60009e-13
1164,1,1,-1.4781e-12
1166,1,1,-9.42513e-13
1168,1,1,-2.16607e-14
1170,1,1,-6.09013e-13
1172,1,1,-3.82759e-13
1174,1,1,5.4331e-13
1176,1,1,2.9362e-12
1178,1,1,1.00131e-12
1180,1,1,-4.80927e-13
1182,1,1,4.48985e-13
1184,1,1,-5.26119e-12
1186,1,1,3.4575e-13
1188,1,1,1.28683e-12
1190,1,1,3.98375e-12
1192,1,1,3.98375e-12
1194,1,1,-3.99402e-12
1196,1,1,-6.27387e-13
1198,1,1,-1.8012e-12
1200,1,1,9.25422e-13
1202,1,1,-1.43953e-13
1204,1,1,-6.60703e-13
1206,1,1,5.87277e-12
1208,1,1,4.75022e-13
1210,1,1,-8.12496e-13
1212,1,1,-2.59734e-12
1214,1,1,-1.30858e-12
1216,1,1,2.19717e-12
1218,1,1,2.19717e-12
1220,1,1,2.19717e-12
1222,1,1,-6.00121e-13
1224,1,1,1.01811e-12
1226,1,1,1.48415e-12
1228,1,1,1.29243e-12
1230,1,1,2.42636e-12
1232,1,1,-2.26119e-13
1234,1,1,-4.08675e-12
1236,1,1,-1.39187e-12
1238,1,1,-4.42414e-12
1240,1,1,-4.42414e-12
1242,1,1,1.48351e-14
1244,1,1,-2.22435e-12
1246,1,1,2.48437e-13
1248,1,1,-4.92051e-13
1250,1,1,2.22935e-12
1252,1,1,4.99352e-13
1254,1,1,4.99352e-13
1256,1,1,-9.87375e-13
1258,1,1,-9.87375e-13
1260,1,1,9.72124e-13
1262,1,1,-6.32238e-13
1264,1,1,2.1706e-12
1266,1,1,2.1706e-12
1268,1,1,-1.49218e-12
1270,1,1,2.41808e-12
1272,1,1,-2.43963e-12
1274,1,1,-2.43963e-12
1276,1,1,7.25281e-13
1278,1,1,-2.39279e-12
1280,1,1,-1.50839e-12
1282,1,1,-1.36032e-12
1284,1,1,3.01972e-12
1286,1,1,-3.19847e-12
1288,1,1,8.03662e-13
1290,1,1,-2.42118e-12
1292,1,1,2.64865e-16
1294,1,1,4.11834e-13
1296,1,1,1.36793e-12
1298,1,1,-3.25484e-13
1300,1,1,-7.78233e-14
1302,1,1,-7.78233e-14
1304,1,1,-2.02338e-13
1306,1,1,-2.02338e-13
1308,1,1,2.14187e-12
1310,1,1,2.14187e-12
1312,1,1,2.14187e-12
1314,1,1,2.14187e-12
1316,1,1,-2.24914e-12
1318,1,1,-2.94916e-13
1320,1,1,-2.94916e-13
1322,1,1,-3.30379e-13
1324,1,1,2.85064e-12
1326,1,1,2.85064e-12
1328,1,1,2.85064e-12
1330,1,1,2.09823e-12
1332,1,1,-3.75061e-12
1334,1,1,-3.75061e-12
1336,1,1,6.13839e-13
1338,1,1,2.05213e-12
1340,1,1,-2.22908e-12
1342,1,1,6.08509e-13
1344,1,1,-1.25054e-12
1346,1,1,1.34644e-12
1348,1,1,-3.06692e-12
1350,1,1,-1.73801e-12
1352,1,1,1.00415e-11
1354,1,1,1.59335e-14
1356,1,1,-6.81184e-13
1358,1,1,8.20275e-13
1360,1,1,-1.20874e-12
1362,1,1,4.8213e-13
1364,1,1,2.07049e-12
1366,1,1,-3.61099e-13
1368,1,1,2.33141e-12
1370,1,1,2.33141e-12
1372,1,1,9.474e-12
1374,1,1,9.474e-12
1376,1,1,9.474e-12
1378,1,1,-9.7462e-13
1380,1,1,-1.996e-13
1382,1,1,-1.996e-13
1384,1,1,-1.996e-13
1386,1,1,-1.996e-13
1388,1,1,-2.52924e-12
1390,1,1,-2.52924e-12
1392,1,1,1.52752e-12
1394,1,1,-3.91921e-12
1396,1,1,-6.60833e-13
1398,1,1,-3.82438e-13
1400,1,1,-5.54317e-14
1402,1,1,2.57219e-12
1404,1,1,1.01777e-12
1406,1,1,5.50237e-13
1408,1,1,-1.96946e-12
1410,1,1,1.17699e-12
1412,1,1,-1.20947e-12
1414,1,1,7.56915e-12
1416,1,1,-9.31261e-13
1418,1,1,5.69613e-13
1420,1,1,1.44057e-11
1422,1,1,2.29961e-12
1424,1,1,5.99586e-12
1426,1,1,4.14909e-12
1428,1,1,4.14909e-12
1430,1,1,-1.99598e-12
1432,1,1,4.80644e-13
1434,1,1,1.31234e-13
1436,1,1,2.66534e-12
1438,1,1,3.05458e-12
1440,1,1,6.35254e-12
1442,1,1,-1.29551e-11
1444,1,1,-9.1572e-13
1446,1,1,-5.48992e-15
1448,1,1,-9.10265e-13
1450,1,1,7.59345e-13
1452,1,1,-1.821e-12
1454,1,1,1.37627e-12
1456,1,1,-2.85087e-12
1458,1,1,6.26981e-13
1460,1,1,-6.17922e-13
1462,1,1,4.11981e-12
1464,1,1,-1.12869e-12
1466,1,1,9.0632e-13
1468,1,1,3.3382e-13
1470,1,1,4.90844e-13
1472,1,1,-1.59429e-12
1474,1,1,-1.59429e-12
1476,1,1,-1.59429e-12
1478,1,1,-3.44674e-12
1480,1,1,1.21562e-12
1482,1,1,-1.38922e-12
1484,1,1,5.59103e-13
1486,1,1,9.87176e-13
1488,1,1,-5.34787e-13
1490,1,1,-1.26366e-12
1492,1,1,-1.26366e-12
1494,1,1,1.03432e-11
1496,1,1,1.03432e-11
1498,1,1,1.12612e-12
1500,1,1,-3.01142e-12
1502,1,1,-3.89696e-12
1504,1,1,-1.75211e-12
1506,1,1,-1.72495e-12
1508,1,1,2.29218e-13
1510,1,1,-5.38992e-13
1512,1,1,1.07616e-13
1514,1,1,1.59086e-12
1516,1,1,7.5482e-13
1518,1,1,-3.63704e-13
1520,1,1,5.10032e-13
1522,1,1,5.10032e-13
1524,1,1,-5.04064e-13
1526,1,1,-5.63736e-13
1528,1,1,-3.5271e-13
1530,1,1,-9.23051e-13
1532,1,1,-3.91613e-12
1534,1,1,1.16178e-12
1536,1,1,-2.37727e-12
1538,1,1,1.41167e-12
1540,1,1,-8.65167e-13
1542,1,1,8.85702e-13
1544,1,1,1.22252e-12
1546,1,1,-7.62942e-13
1548,1,1,-7.62942e-13
1550,1,1,9.35968e-13
1552,1,1,-8.22494e-13
1554,1,1,3.57248e-12
1556,1,1,2.80741e-12
1558,1,1,4.23336e-12
1560,1,1,-4.13359e-13
1562,1,1,4.45128e-12
1564,1,1,-1.62362e-13
1566,1,1,1.42957e-12
1568,1,1,-5.92176e-12
1570,1,1,7.38061e-15
1572,1,1,7.38061e-15
1574,1,1,1.57001e-12
1576,1,1,1.57001e-12
1578,1,1,1.57001e-12
1580,1,1,1.57001e-12
1582,1,1,3.2282e-13
1584,1,1,-1.28092e-12
1586,1,1,-2.78945e-12
1588,1,1,3.24811e-12
1590,1,1,1.64562e-12
1592,1,1,1.04913e-12
1594,1,1,-1.17819e-12
1596,1,1,5.80561e-14
1598,1,1,1.92469e-14
1600,1,1,-1.37093e-12
1602,1,1,1.80544e-12
1604,1,1,-1.03699e-12
1606,1,1,-1.49149e-12
1608,1,1,-1.49149e-12
1610,1,1,-4.41484e-12
1612,1,1,-5.40235e-12
1614,1,1,4.27917e-12
1616,1,1,-4.19802e-14
1618,1,1,-3.28649e-12
1620,1,1,-1.42523e-12
1622,1,1,4.74897e-12
1624,1,1,-1.51433e-12
1626,1,1,6.89718e-13
1628,1,1,6.89718e-13
1630,1,1,7.00593e-13
1632,1,1,-1.71415e-11
1634,1,1,-1.56906e-12
1636,1,1,-1.32688e-12
1638,1,1,8.82073e-13
1640,1,1,8.82073e-13
1642,1,1,8.82073e-13
1644,1,1,-1.67667e-12
1646,1,1,-1.64462e-12
1648,1,1,-1.07263e-12
1650,1,1,-3.58801e-12
1652,1,1,-3.58801e-12
1654,1,1,2.81472e-12
1656,1,1,3.66821e-12
1658,1,1,-5.64543e-13
1660,1,1,-2.3489e-12
1662,1,1,-5.59035e-13
1664,1,1,3.53557e-12
1666,1,1,3.53557e-12
1668,1,1,-3.90205e-13
1670,1,1,-2.0753e-13
1672,1,1,-1.22426e-12
1674,1,1,-1.43594e-12
1676,1,1,-2.578e-12
1678,1,1,4.25451e-13
1680,1,1,-4.31076e-13
1682,1,1,-4.31076e-13
1684,1,1,-1.41708e-11
1686,1,1,2.76624e-12
1688,1,1,2.76624e-12
1690,1,1,-3.48808e-13
1692,1,1,2.79928e-13
1694,1,1,-1.23013e-12
1696,1,1,-8.49125e-12
1698,1,1,1.77679e-12
1700,1,1,4.01494e-13
1702,1,1,2.34402e-12
1704,1,1,2.39061e-12
1706,1,1,4.08896e-12
1708,1,1,3.38776e-12
1710,1,1,1.33809e-12
1712,1,1,1.33809e-12
1714,1,1,-4.67575e-14
1716,1,1,8.14793e-12
1718,1,1,1.85056e-12
1720,1,1,-3.33445e-12
1722,1,1,-1.97662e-13
1724,1,1,1.30904e-12
1726,1,1,6.62872e-12
1728,1,1,-1.1835e-12
1730,1,1,2.1666e-13
1732,1,1,-2.86453e-12
1734,1,1,-8.82358e-13
1736,1,1,-3.25741e-13
1738,1,1,-1.54601e-12
1740,1,1,-8.52151e-13
1742,1,1,-1.00313e-12
1744,1,1,4.16465e-12
1746,1,1,1.8976e-12
1748,1,1,1.15455e-12
1750,1,1,1.23084e-13
1752,1,1,-1.38588e-12
1754,1,1,2.19936e-13
1756,1,1,-1.3331e-12
1758,1,1,2.25322e-15
1760,1,1,2.25322e-15
1762,1,1,-4.39591e-13
1764,1,1,5.94163e-13
1766,1,1,-4.72451e-14
1768,1,1,1.37712e-12
1770,1,1,1.37712e-12
1772,1,1,5.52215e-13
1774,1,1,2.79606e-12
1776,1,1,2.79606e-12
1778,1,1,4.08809e-12
1780,1,1,-1.72174e-12
1782,1,1,2.10467e-14
1784,1,1,-4.38933e-13
1786,1,1,8.15868e-13
1788,1,1,5.60491e-14
1790,1,1,-4.29957e-14
1792,1,1,-3.38893e-13
1794,1,1,-8.15991e-13
1796,1,1,1.99847e-12
1798,1,1,-9.98765e-14
1800,1,1,-3.69144e-13
1802,1,1,-3.69144e-13
1804,1,1,-3.12682e-12
1806,1,1,-1.78549e-12
1808,1,1,1.84673e-12
1810,1,1,-7.20688e-13
1812,1,1,1.14413e-13
1814,1,1,5.31527e-13
1816,1,1,-9.63509e-13
1818,1,1,1.60991e-12
1820,1,1,3.47766e-12
1822,1,1,5.20316e-12
1824,1,1,5.20316e-12
1826,1,1,-1.14303e-13
1828,1,1,4.74539e-12
1830,1,1,1.00505e-12
1832,1,1,4.21278e-14
1834,1,1,4.21278e-14
1836,1,1,4.21278e-14
1838,1,1,-7.15596e-13
1840,1,1,-2.08572e-12
1842,1,1,3.01914e-12
1844,1,1,2.30453e-14
1846,1,1,2.30453e-14
1848,1,1,2.58401e-12
1850,1,1,-9.04813e-13
1852,1,1,4.00606e-12
1854,1,1,1.59979e-13
1856,1,1,1.19146e-12
1858,1,1,1.19146e-12
1860,1,1,-5.13383e-13
1862,1,1,-1.81755e-13
1864,1,1,-4.39843e-13
1866,1,1,-3.37904e-13
