ReTr(L),ImTr(L)
0.00776085,0.00361709
-0.000611396,-0.00233366
0.00137355,-0.00258799
-7.80508e-05,-0.00155183
0.00225141,-0.000372744
0.00113066,0.00354778
0.00113066,0.00354778
0.000473602,-0.00252793
-0.00079755,0.00222932
0.000288778,-0.00152752
0.000288778,-0.00152752
-0.00101424,0.00148905
0.000563085,0.00171843
0.00108592,0.000304696
0.00178322,0.000357189
-0.00103593,-0.00110543
0.000449667,0.00050304
0.00101882,-0.00115165
0.00101882,-0.00115165
-0.000884088,-0.00367197
-0.00415408,-0.00115576
0.00124534,0.000951773
0.00124534,0.000951773
0.00344382,-0.00263005
-0.00225822,-0.00249619
-0.00136712,0.00156951
0.00283087,-0.00367786
0.000742224,-0.000446669
-0.000122863,-0.000160513
-0.000122863,-0.000160513
-0.00150218,-6.92772e-05
-0.00103023,0.000673066
0.00190332,0.00116178
-0.00134964,-0.00220277
0.00277971,0.00168829
0.000183025,-0.00251724
0.00355979,0.00260365
0.000587248,0.000720583
0.00306137,-0.00209357
0.00306137,-0.00209357
0.000917722,8.47877e-05
0.00144984,-0.000862747
-0.00209601,-0.00087534
0.000785308,0.000340574
-0.00185022,-0.00152927
-0.00185022,-0.00152927
-0.00185022,-0.00152927
0.00271039,-0.00242757
-0.00152048,-0.00244516
-0.00177026,0.0014373
0.00119874,-0.00109551
0.00146594,0.000267378
-0.00213795,-0.001327
-0.00169368,0.000501453
0.00146676,0.00108028
0.00277408,0.00397191
0.000574301,-0.00131375
-0.00203548,0.000164866
0.000179543,-0.00144091
-0.00363688,-0.0012427
-0.00399096,-0.0013614
0.00112354,-0.00110748
-0.00190688,0.001383
-0.00253631,-0.00202797
0.00212643,0.00202512
-0.00105899,0.00173561
0.000308611,0.000659491
-0.00256181,0.000729037
-0.00158989,0.00153029
-0.00122809,-0.00273596
-0.000912721,-0.000456148
-0.0011279,-0.000534384
-0.00462888,-0.0014941
0.00106737,0.00386568
-0.00163928,0.000910274
0.00147623,0.000738295
0.000308363,0.00146445
0.000308363,0.00146445
0.00294639,0.000892309
0.00199576,0.00295749
0.00201608,0.000156789
-0.00153142,0.000229054
-0.00153142,0.000229054
-0.00126863,0.000291604
-0.000687725,-0.00125871
-0.0029467,0.00186424
-0.00278875,-0.00246331
-0.00278875,-0.00246331
-0.00124573,-0.00354066
-0.00248327,0.00155723
0.00153697,-2.52202e-06
0.00266548,0.00214219
0.00266548,0.00214219
-0.000331755,0.00306478
-0.000998936,-0.000861001
-0.00100532,-0.00224248
-0.00186709,0.000794981
0.005632,-0.000445617
-0.00443717,9.59772e-05
-0.00443717,9.59772e-05
0.00191188,0.00254225
-0.00046422,-0.00270547
-0.00046422,-0.00270547
0.00107952,0.00286142
-0.000608601,-0.00222319
-0.000608601,-0.00222319
0.00148578,-0.00149252
-0.000830366,0.00375836
-0.00200027,0.0013144
-0.00200027,0.0013144
-0.000157946,-0.000836963
-0.000826293,0.00114726
0.00147633,0.00111282
0.000641923,0.000857306
-0.00142342,0.00273106
0.002515,-0.00114937
-0.000662447,-0.00148172
-0.000662447,-0.00148172
0.00166065,0.00235054
-0.000313109,-2.385e-05
0.00207696,0.000388937
0.00207696,0.000388937
-0.000505993,-0.000633579
-0.000103608,0.0006514
0.000493032,-0.000593251
0.00161414,0.000433528
0.00161414,0.000433528
3.98946e-05,-0.00148083
-4.52669e-05,-0.00156793
0.00118548,0.00389158
-0.000588455,0.00204457
0.000700169,-0.00268081
0.000627333,0.000875482
-0.0035233,-0.000685816
0.0015344,0.00190431
-0.00278243,0.000148264
-0.00278243,0.000148264
0.000581581,-0.000609514
0.00137079,0.00227735
0.00137079,0.00227735
0.0028731,-0.000200568
-0.000149318,-0.000905821
-0.00199439,-0.00038462
0.000873657,0.000385406
-0.00329163,-6.43561e-05
-0.00329163,-6.43561e-05
-0.000542755,-0.00361235
-0.000542755,-0.00361235
0.00159302,0.000249769
0.00236523,0.00341186
-0.00245886,-0.00131436
-0.00299186,0.00194869
-0.00177508,-0.00156293
0.00414755,2.26009e-05
0.00223912,0.00162305
-0.00228703,-0.00166782
-0.000528305,0.0026395
-0.00135117,-0.000370846
-0.000229205,0.00219851
-0.000229205,0.00219851
0.00329416,0.00077999
0.000659682,-0.000162465
0.00278438,0.00250336
-0.00185801,0.000652597
0.000517794,0.000335681
0.002151,-0.000569999
0.002151,-0.000569999
-0.00153551,-0.000964306
-0.00153551,-0.000964306
0.00159251,0.00320352
0.000200627,-0.000411209
-0.00194432,0.0025608
0.000239111,0.00164581
0.000239111,0.00164581
0.00117704,0.00130626
-0.00243301,-0.000128593
0.00119051,-0.00085934
0.00119051,-0.00085934
0.000827447,-0.00157046
0.000744151,-8.36617e-05
0.000208937,-0.00178631
0.000458203,0.00128069
-0.00152731,0.000695282
0.00222576,0.00226868
-0.00391837,-0.000256392
-0.00144897,-0.00206589
-0.00144897,-0.00206589
-0.00144897,-0.00206589
-0.00168111,-0.000781154
-0.00168111,-0.000781154
-0.00168111,-0.000781154
0.0011158,-0.000713795
-0.00206229,-0.000172833
0.00263794,-0.000220177
0.00037116,-0.00342357
0.00037116,-0.00342357
0.00037116,-0.00342357
7.94409e-05,-0.00125515
-0.000557544,0.000424022
0.000921837,-0.000705837
-0.00337318,0.00174893
-0.00102457,0.000714623
-8.56513e-05,0.00221814
0.00249481,-0.00271408
0.00249481,-0.00271408
0.000196715,0.00284401
0.000196715,0.00284401
0.000196715,0.00284401
0.000196715,0.00284401
0.00098038,0.000943625
0.00098038,0.000943625
-0.00176634,-0.0010583
-0.00176634,-0.0010583
-0.00216725,-0.00147987
-0.00411674,0.00119483
-0.000581334,-0.00187774
-0.000689311,0.00202638
-0.00168034,-0.000539395
4.58068e-05,0.000583179
0.00243707,-0.000809077
-0.00126272,-0.000202777
-0.000648309,-0.001068
-0.00210517,0.000291029
-0.00210517,0.000291029
0.00239696,0.000778341
2.59315e-05,0.0025839
-0.00088619,0.000616312
-0.00253082,0.00269324
0.000332085,-0.00104339
0.000332085,-0.00104339
-0.000162701,0.0018302
-0.00132725,0.000869587
-0.00375008,-0.00112533
0.000101901,-0.0041639
0.00135973,-0.000675234
0.00135973,-0.000675234
0.000247847,0.0032668
-0.000605705,-0.00137499
-0.00190171,-4.45356e-06
-0.000702283,-0.00367295
-0.000702283,-0.00367295
-0.00319892,0.00053408
-0.00182451,0.00071183
0.000465871,-3.53151e-05
0.00156704,0.00235148
-0.00211326,0.00106982
-0.00115404,-0.000366872
-0.00115404,-0.000366872
0.000159896,-0.00265205
0.000232055,0.00221837
-0.000898125,0.000507206
0.00112708,-0.002279
0.00112708,-0.002279
0.000759508,-0.000469568
0.000236651,-0.00137396
0.000236651,-0.00137396
0.001555,-0.00418776
0.00238521,-0.000685217
0.00238521,-0.000685217
-0.000578178,-0.00100923
0.000790744,-0.00140351
0.00227909,-0.000477241
0.00227909,-0.000477241
0.00192129,0.00213627
-0.000335511,-0.00226158
-0.000644323,-0.00228354
-0.00132467,-0.00121755
0.000825836,2.76138e-05
0.00212182,-0.00136579
0.00384659,0.000276942
-0.000952528,0.000681325
-0.00215669,0.000509258
-0.00215669,0.000509258
-0.0016781,0.000327667
-0.00023445,0.000398768
0.00361223,0.00302125
0.0043736,0.00109706
-0.00132284,-0.00143371
-0.000547079,-0.00163953
-0.001033,-0.0014926
0.000362091,0.000290829
0.00214449,0.000969904
0.00214449,0.000969904
0.00142549,-0.000983925
0.00171669,-0.00382489
-0.000679808,-0.00121826
0.000514481,-0.00129855
-0.000294564,0.00132358
0.000190618,-5.92162e-05
0.000226214,-0.00111228
-0.00103308,-5.73569e-05
-0.00103308,-5.73569e-05
-0.00103308,-5.73569e-05
-0.00348178,0.00375043
-0.000578364,-0.00177547
0.00178431,0.00212647
0.00322581,0.000799439
0.00208407,-0.00372102
-0.00157601,-0.00358129
0.00548956,0.00115324
-0.000942155,-0.00121375
-0.000942155,-0.00121375
-0.00402366,0.00386732
0.00107219,0.000830564
-0.00261126,0.00148708
0.00092557,0.00161238
0.00146559,0.00383153
0.00148422,0.000177734
-0.00143953,0.00049112
-0.000224096,0.00159184
-0.000893359,-0.00216422
0.00130958,0.000448902
0.000137628,0.000485604
0.00230456,-1.67125e-05
0.000207855,-0.00160806
0.000207855,-0.00160806
0.00064397,-0.00288919
-0.00183647,-0.000872243
0.00140736,0.00288925
0.000491335,0.000921531
0.000491335,0.000921531
-0.000751458,0.000457446
-0.00278979,0.00143131
-0.00056749,-0.00174971
-0.00056749,-0.00174971
0.000115101,0.000879161
0.00302485,0.00120288
0.000615957,0.00247751
-0.00294991,0.00452231
0.000569752,-0.000710205
0.000873303,0.00315355
-0.00081914,0.000583931
-0.000319451,-0.000526043
-0.00373623,-0.000720324
-0.00373623,-0.000720324
-0.00136533,-0.000970941
-0.000973647,0.00034461
-0.00222754,-0.00047012
-0.00049348,-0.00190331
0.000531355,-0.00141613
-0.00213219,-0.00195642
-0.00213219,-0.00195642
-0.00213219,-0.00195642
0.00350772,0.000287072
0.000590399,-0.00106623
-0.000343844,-0.000242346
-0.000343844,-0.000242346
-0.000551656,0.0026367
-0.000551656,0.0026367
-0.00135723,-0.00263399
-0.00135723,-0.00263399
0.000133799,0.000190665
-0.00300106,0.000936724
-0.00119698,-0.00100202
-0.000899687,0.000629319
2.84863e-05,0.00104245
2.84863e-05,0.00104245
0.00015254,-0.000903169
0.00131097,-0.000842578
-0.000850725,-0.000910986
0.00159804,0.000131518
0.00159804,0.000131518
-0.00484649,-0.000246665
0.00139635,0.00128401
0.000434704,0.000207765
0.000283539,-0.00167295
-0.00372848,-0.00125709
0.00260569,-0.00376159
-0.00113004,-0.000896271
0.000876998,0.00177918
-0.000999452,0.00224316
-0.00356294,-0.000960317
0.0012117,-0.000510374
0.0012117,-0.000510374
0.00115089,0.000173269
0.00171929,-0.00142492
0.00171929,-0.00142492
0.00133597,0.00238846
0.00133597,0.00238846
0.00133597,0.00238846
0.00071144,0.00147951
0.00071144,0.00147951
-0.00371655,0.000233837
-0.00371655,0.000233837
-0.00371655,0.000233837
-0.00371655,0.000233837
-0.00371655,0.000233837
-0.00371655,0.000233837
-0.000243297,0.000174048
-0.00115552,-0.00197674
0.00441686,-0.00175435
0.000956897,-0.000856156
-0.00135655,-0.00390058
0.00224,-0.00309906
-0.000322005,0.000605745
-0.000540769,-0.00113856
0.00140256,-0.00135128
-0.000306188,0.00315994
0.00181223,-0.000346459
-3.13919e-05,-0.000146437
0.00234263,0.000995012
-0.00157861,-0.00295637
-0.00157861,-0.00295637
-0.000893253,-0.00170275
0.000643902,-0.00373097
-0.00311962,0.00165098
-0.000193635,-0.00266757
-0.000335572,0.00238273
0.00140932,0.00212851
0.00140932,0.00212851
-0.000739694,-0.000412211
-0.000947844,0.00111561
0.00249416,-0.00119065
-0.000593522,0.0010001
0.00399613,-0.00166055
-0.000979754,-0.000505587
-0.000468042,0.000503751
0.00360365,-0.00207886
0.00360365,-0.00207886
0.00316457,-0.0017123
0.00316457,-0.0017123
0.00089955,-0.00146845
0.00168645,0.000268004
0.00102818,4.80793e-05
-0.000495233,-0.00198517
-0.000204959,0.000708223
0.0013607,-0.0012514
0.000341849,0.000575129
0.00210145,0.0016015
-0.00191156,-0.00100337
0.00123027,0.00108442
0.00123027,0.00108442
0.00123027,0.00108442
-5.40835e-05,-0.00133748
0.00050964,0.00216712
0.00050964,0.00216712
0.00158465,0.00219558
0.00207024,-0.001681
-0.00157968,-0.0014849
0.000241224,-0.00116444
0.00295326,-0.00207841
-0.00372347,-0.0032376
-0.000569012,0.000658929
0.00161772,1.57054e-05
0.00167811,-8.60751e-05
0.000657415,-0.000417521
-0.000100205,-0.00222312
5.16271e-05,0.000208266
-0.000489643,-0.00209025
0.00193735,0.000189859
-0.00105412,0.000229848
0.000440048,-0.00200201
0.000440048,-0.00200201
-0.0023426,-0.000784276
0.000817166,0.000371347
0.000120591,0.00281084
0.000440785,-0.00221068
0.00175984,-0.0012014
0.000390168,0.00132877
0.00298656,5.57656e-05
0.00111564,-0.00125116
-0.000963379,0.000364362
-0.000162787,-0.000272251
0.00445457,-0.00103638
0.00114998,-0.000925891
-0.00141828,-0.000587519
-0.00178661,-0.00143722
-0.00178661,-0.00143722
-0.00178661,-0.00143722
-0.00178661,-0.00143722
-0.00178661,-0.00143722
-0.00178661,-0.00143722
-0.00236059,0.00352349
-0.00114639,0.00299322
0.000113728,0.00101577
0.00027621,0.000333157
0.000814266,-0.0022778
0.000186208,0.00139878
0.00039752,0.000178596
-0.00100931,0.00192938
-0.00128442,-0.000453433
-0.00128442,-0.000453433
-0.00128442,-0.000453433
-0.00128442,-0.000453433
-0.00100354,-0.00204537
-0.00100354,-0.00204537
0.00153461,0.00197736
0.00144637,-0.00065891
0.00101733,0.00233021
0.00196307,-0.00175282
0.00158081,-0.00243188
0.00158081,-0.00243188
-0.000144752,-0.0004594
-0.000125735,-0.00107313
-0.000125735,-0.00107313
-0.000125735,-0.00107313
0.000182536,-0.00173232
0.00114579,0.000322187
-0.00276626,-0.00142431
-0.00229616,0.000122504
-0.000391494,0.000547012
-0.000280196,0.00214231
0.0037057,0.000483847
-0.000629747,0.000767835
-0.000842897,0.00123701
2.25752e-05,0.0021247
0.000402495,-1.24886e-05
0.00116501,9.09297e-05
0.000118021,0.000830596
0.0011715,0.00151353
-0.000756354,0.000557472
0.00284347,0.00243049
0.000531095,0.00421037
0.000189968,0.000692895
-0.00237514,0.000848187
-0.001269,-0.000535848
-0.000359191,0.00161619
-0.000809554,0.000716743
-0.00551227,0.00260915
-0.000736276,0.00268888
-0.000736276,0.00268888
0.000803351,-0.00091211
0.00192598,0.000155627
0.00147717,-0.000304798
0.000383095,0.000298895
0.000563579,-0.000456988
0.00162796,0.000453382
0.00162796,0.000453382
0.00232986,-0.00248435
0.00412075,0.001393
-0.000628756,0.000870687
0.00215739,-0.00132897
0.00341725,-0.00204864
0.00341725,-0.00204864
0.00341725,-0.00204864
0.00341725,-0.00204864
0.00341725,-0.00204864
0.00341725,-0.00204864
