MDTU,link
1624,28.8146
1626,28.3298
1628,27.3876
1630,31.4177
1632,34.6731
1634,32.2376
1636,33.491
1638,28.7303
1640,29.9181
1642,27.1078
1644,28.1441
1646,26.6665
1648,22.8708
1650,27.4779
1652,24.7642
1654,29.7501
1656,29.7501
1658,27.5135
1660,27.7151
1662,28.7206
1664,26.3856
1666,25.6534
1668,28.0484
1670,25.9976
1672,27.3124
1674,30.3207
1676,28.8062
1678,31.6743
1680,31.6743
1682,32.9565
1684,35.9279
1686,35.9279
1688,37.9879
1690,37.1544
1692,35.9388
1694,34.7592
1696,33.7127
1698,38.5285
1700,37.622
1702,34.8485
1704,35.5265
1706,39.669
1708,39.669
1710,44.3418
1712,41.5644
1714,45.5995
1716,45.5995
1718,45.5995
1720,44.8889
1722,44.4067
1724,44.4914
1726,45.7788
1728,44.9716
1730,44.9716
1732,39.1592
1734,38.6253
1736,40.1571
1738,39.0457
1740,39.5198
1742,38.2683
1744,37.5638
1746,39.4416
1748,41.9726
1750,36.6663
1752,36.7683
1754,36.3315
1756,39.2291
1758,37.4791
1760,36.8899
1762,36.7266
1764,35.8154
1766,35.1456
1768,35.631
1770,35.9727
1772,32.5018
1774,29.7603
1776,30.9233
1778,29.8986
1780,29.8986
1782,26.9521
1784,25.7381
1786,24.9259
1788,21.4718
1790,21.4718
1792,23.1221
1794,26.4618
1796,25.4062
1798,31.855
1800,33.5629
1802,39.4257
1804,38.1338
1806,37.1498
1808,34.5865
1810,32.2455
1812,38.237
1814,37.0355
1816,38.532
1818,38.3926
1820,34.536
1822,32.6251
1824,33.9265
1826,32.0324
1828,33.0274
1830,33.0274
1832,32.7879
1834,31.8277
1836,28.6117
1838,29.1733
1840,22.7876
1842,24.2853
1844,27.3594
1846,27.3594
1848,27.3594
1850,26.721
1852,25.226
1854,28.2845
1856,28.9361
1858,27.3983
1860,28.9399
1862,27.4562
1864,31.7225
1866,34.1542
1868,33.2548
1870,29.9042
1872,33.7522
1874,31.8444
1876,31.8444
1878,30.2578
1880,35.8052
1882,34.4725
1884,35.6079
1886,40.2683
1888,36.9555
1890,33.21
1892,33.8267
1894,32.5228
1896,31.5844
1898,34.532
1900,32.8824
1902,31.1479
1904,30.9062
1906,31.6324
1908,27.5766
1910,24.3673
1912,23.9648
1914,23.9648
1916,27.6332
1918,27.6332
1920,28.9039
1922,26.5481
1924,23.1337
1926,23.1337
1928,23.1337
1930,25.1265
1932,23.9519
1934,24.6056
1936,26.1479
1938,26.9598
1940,30.8641
1942,30.0357
1944,24.6189
1946,24.6189
1948,23.7469
1950,23.7469
1952,24.8701
1954,24.8701
1956,25.6498
1958,21.8096
1960,20.4314
1962,19.4671
1964,17.4327
1966,20.227
1968,20.4693
1970,21.2444
1972,14.581
1974,16.9924
1976,21.4118
1978,21.7136
1980,22.581
1982,22.0071
1984,22.4877
1986,22.4877
1988,24.2747
1990,24.0405
1992,26.5985
1994,23.2619
1996,21.3149
1998,19.7221
2000,20.3209
