MDTU,|det-1|^2,1-Re(det),Im(det)
864,1,1,-2.37729e-07
866,0.999999,1,1.19949e-07
868,0.999999,0.999999,-3.11977e-07
870,1,1,-2.103e-09
872,1,1,-4.71353e-07
874,1,1,1.12486e-07
876,1,1,3.66092e-08
878,1,1,-1.51692e-07
880,1,1,6.41701e-08
882,1,1,6.41701e-08
884,1,1,6.41701e-08
886,1,1,6.41701e-08
888,1,1,2.03281e-08
890,1,1,-1.51798e-07
892,1,1,-3.64163e-09
894,1,1,-4.48404e-08
896,1,1,2.98672e-07
898,0.999999,1,5.4378e-08
900,1,1,-6.76863e-08
902,1,1,-6.76863e-08
904,1,1,9.00362e-08
906,1,1,9.00362e-08
908,1,1,9.00362e-08
910,1,1,9.00362e-08
912,1,1,9.00362e-08
914,1,1,9.00362e-08
916,1,1,9.00362e-08
918,1,1,7.11072e-08
920,1,1,1.25211e-07
922,0.999999,1,-7.02469e-07
924,1,1,-1.25326e-07
926,1,1,8.58527e-08
928,1,1,-5.62302e-08
930,1,1,6.93552e-08
932,0.999999,1,-4.77286e-07
934,1,1,2.85795e-07
936,1,1,1.35323e-07
938,1,1,1.0886e-07
940,1,1,8.94909e-08
942,1,1,-2.06173e-07
944,1,1,-7.92898e-10
946,1,1,-1.64945e-09
948,1,1,6.7552e-08
950,1,1,-9.74e-08
952,1,1,3.20703e-09
954,1,1,5.49e-08
956,1,1,-5.00546e-08
958,1,1,3.45738e-08
960,1,1,-4.35512e-08
962,1,1,-3.10823e-08
964,1,1,3.90446e-08
966,1,1,-3.20565e-07
968,1,1,1.34756e-07
970,1,1,-3.50769e-08
972,1,1,-3.50769e-08
974,1,1,4.84953e-08
976,1,1,7.65536e-08
978,1,1,3.13993e-07
980,1,1,9.74827e-08
982,1,1,-7.2239e-08
984,1,1,-4.13678e-08
986,1,1,-1.19926e-07
988,0.999999,1,-7.09705e-07
990,1,1,4.72116e-08
992,1,1,1.03817e-07
994,1,1,1.6802e-07
996,1,1,-1.25207e-07
998,1,1,9.92178e-08
1000,1,1,1.27503e-07
1002,1,1,-7.96814e-08
1004,1,1,-2.56334e-07
1006,1,1,-1.41256e-07
1008,1,1,-5.80393e-08
1010,1,1,-3.87964e-08
1012,1,1,-1.37192e-07
1014,0.999999,1,3.32492e-07
1016,0.999999,1,3.32492e-07
1018,1,1,3.20853e-08
1020,1,1,-3.65971e-08
1022,1,1,8.4542e-08
1024,1,1,-1.821e-07
1026,1,1,-5.53909e-09
1028,1,1,-5.53909e-09
1030,1,1,1.0726e-07
1032,1,1,-5.88583e-08
1034,1,1,-5.88583e-08
1036,1,1,2.72482e-07
1038,1,1,1.00201e-07
1040,1,1,4.59658e-08
1042,1,1,1.97235e-08
1044,1,1,2.1514e-08
1046,1,1,-3.27301e-08
1048,1,1,-3.27301e-08
1050,1,1,3.86181e-08
1052,1,1,2.75824e-08
1054,1,1,-1.28103e-08
1056,1,1,-7.84877e-08
1058,1,1,-7.84877e-08
1060,1,1,-7.84877e-08
1062,1,1,-7.84877e-08
1064,1,1,-7.84877e-08
1066,1,1,-7.84877e-08
1068,1,1,-7.84877e-08
1070,1,1,-7.84877e-08
1072,1,1,-7.84877e-08
1074,1,1,-7.84877e-08
1076,1,1,-7.84877e-08
1078,0.999999,0.999999,-8.52735e-08
1080,1,1,1.19186e-07
1082,1,1,1.19186e-07
1084,1,1,1.19186e-07
1086,1,1,-6.78932e-09
