ReTr(L),ImTr(L)
0.015747,-0.219483
0.015747,-0.219483
-0.0541705,-0.144
-0.422366,0.0737425
-0.256616,0.118355
-0.190391,0.0432061
-0.0444062,-0.0300755
-0.0444062,-0.0300755
-0.128541,0.155872
0.0498204,-0.081769
0.0498204,-0.081769
-0.335479,0.297826
0.074136,-0.0716815
0.109145,-0.0855075
-0.336251,0.0378233
-0.108278,0.343368
-0.0304239,-0.232573
-0.0304239,-0.232573
0.120718,-0.313011
0.108206,-0.0116437
0.0617015,-0.239098
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
-0.168505,-0.06897
0.130829,-0.29577
-0.14753,0.0830315
-0.14753,0.0830315
-0.14753,0.0830315
0.367418,-0.170227
-0.14105,-0.0407669
0.183784,0.0986275
-0.205676,-0.0404463
0.0639445,0.269815
-0.0451806,-0.030819
0.232711,0.0370726
-0.091181,0.0052283
-0.151046,0.0785465
-0.213732,0.0666845
-0.155452,0.453532
0.117999,0.0865505
0.058209,0.165946
0.058209,0.165946
0.124182,-0.0259672
-0.350567,0.064746
0.147764,0.106291
0.114314,0.298038
-0.105592,0.072781
-0.074423,-0.159871
0.435652,0.0183274
-0.167112,-0.094308
-0.167112,-0.094308
0.274164,0.052456
0.284177,-0.387263
-0.0169236,0.291591
-0.381237,0.143566
0.20226,0.0108705
-0.092372,0.058132
-0.144605,0.0998645
-0.253557,0.126253
0.108372,-0.059379
-0.094609,0.154887
0.138915,-0.12332
0.138915,-0.12332
0.341238,-0.201696
0.116986,-0.129666
-0.218458,-0.0488455
-0.095823,0.136602
-0.0295818,0.0638685
-0.0721785,0.06396
-0.136511,-0.278665
0.274205,-0.0292051
0.095804,-0.250192
0.03224,-0.191972
0.0138424,0.269458
0.0138424,0.269458
0.0379017,0.0068772
0.0359421,0.0424723
0.093567,0.183059
0.369954,0.0422992
0.369954,0.0422992
0.169182,-0.113048
-0.0691135,-0.0644435
0.0615195,0.204063
0.00556715,0.133267
-0.233879,0.268426
-0.244694,-0.214282
-0.244694,-0.214282
-0.276436,-0.290864
-0.276436,-0.290864
0.085977,0.102054
0.0104625,-0.299559
-0.298667,0.0732115
0.211238,-0.124297
0.211238,-0.124297
0.129668,-0.0535175
-0.146224,0.205527
-0.0568465,-0.0125442
0.103613,-0.359494
0.114887,0.218441
-0.0121765,-0.27497
0.126239,-0.128518
0.126239,-0.128518
0.126239,-0.128518
0.126239,-0.128518
0.126239,-0.128518
0.126239,-0.128518
-0.379628,0.0885795
0.284426,-0.391167
0.284426,-0.391167
-0.0081176,0.155217
0.0209002,0.259246
-0.161619,0.0429184
0.149554,-0.21433
0.239771,-0.00555405
0.176974,-0.025057
0.0447191,-0.0892185
0.629015,0.072183
-0.166669,0.0520075
0.070432,0.15688
-0.16805,-0.0191348
0.138844,0.116966
0.138844,0.116966
-0.347815,-0.139179
0.151014,-0.319604
-0.455302,-0.149759
-0.082983,-0.0961345
0.0485141,0.39663
-0.093922,0.0054892
0.410428,0.346228
0.410428,0.346228
0.410428,0.346228
-0.005019,0.054171
0.079603,0.077093
-0.164653,-0.257925
0.0868865,0.0072154
0.0868865,0.0072154
0.125222,0.0132999
0.100735,-0.133448
0.100735,-0.133448
0.034786,-0.282521
-0.12756,0.102799
0.270128,-0.0425229
-0.433554,0.146866
0.116083,-0.00221887
0.0282939,-0.0503055
-0.0611525,0.162449
-0.112865,0.110515
0.191761,0.142034
-0.0882545,0.0787565
-0.0882545,0.0787565
0.393079,0.00261735
-0.075264,0.040231
0.18165,0.11051
0.135405,0.217865
-0.0189825,0.192567
-0.067462,-0.206501
0.236398,-0.133132
0.0436239,0.076526
0.332371,-0.0271148
0.250013,0.0452097
0.149983,-0.383213
0.149983,-0.383213
0.149983,-0.383213
-0.07296,0.0297063
-0.117544,0.0483867
0.206761,-0.0496424
0.206761,-0.0496424
0.117609,-0.0660415
-0.058539,-0.0580665
-0.0910295,0.0478528
-0.115674,0.07987
