MDTU,ssplaq,stplaq
540,1.3889,0.911373
542,1.35487,0.800096
544,1.61105,0.747972
546,1.46723,0.592682
548,1.53304,0.622029
550,1.3983,0.759141
552,1.57946,0.558596
554,1.51198,0.675584
556,1.6246,0.612896
558,1.58423,0.704828
560,1.88867,0.671476
562,1.88867,0.671476
564,1.88867,0.671476
566,1.31636,0.777748
568,1.31636,0.777748
570,1.31636,0.777748
572,1.44812,0.755656
574,1.70593,0.923823
576,1.89268,0.890506
578,1.54736,0.795176
580,1.5554,0.742419
582,1.52283,0.96449
584,1.68421,0.723305
586,1.24051,0.594166
588,1.66214,0.619375
590,1.72147,0.793557
592,1.72147,0.793557
594,1.73969,0.798122
596,1.65795,0.719644
598,1.44331,0.715609
600,1.25942,0.793299
602,2.24791,0.999623
604,1.44374,0.602687
606,1.64421,0.702925
608,1.38037,0.597988
610,1.6329,0.708055
612,1.42497,0.572452
614,1.09098,0.508363
616,0.975005,0.486803
618,0.795672,0.437792
620,0.792674,0.600808
622,0.850691,0.513933
624,1.03746,0.446056
626,0.729163,0.649205
628,1.18788,0.463626
630,1.44032,0.51907
632,1.59543,0.613098
634,1.59872,0.764712
636,1.31115,0.746372
638,2.33963,0.731824
640,1.3678,0.611046
642,1.27768,0.603819
644,1.44562,0.666023
646,1.72332,0.886777
648,2.05371,0.638649
650,1.86864,0.704672
652,2.24609,0.917795
654,2.51275,0.907176
656,2.0277,0.967264
658,1.3345,0.968489
660,1.44611,0.750798
662,1.6219,1.19188
664,2.27846,1.47748
666,2.0791,1.39182
668,1.98144,1.30948
670,1.9727,1.42294
672,2.0152,1.23427
674,2.49547,1.10749
676,2.44059,1.35158
678,2.14627,1.52119
680,3.04232,1.45109
682,3.04232,1.45109
684,3.04232,1.45109
686,2.13253,1.46274
688,2.45202,1.70959
690,2.58929,1.50767
692,2.75005,1.59398
694,4.10878,1.38541
696,2.83152,1.51452
698,2.71597,1.87604
700,2.98,1.46899
702,3.13978,1.61483
704,2.45222,1.82808
706,2.99731,1.56498
708,2.96862,1.19163
710,2.52,0.974069
712,3.14121,1.57378
714,2.515,1.73774
716,2.83424,1.29566
718,2.43815,1.47588
720,2.92582,1.57667
722,2.30499,1.17004
724,2.74059,1.2335
726,1.78237,0.886117
728,2.06065,1.15082
730,1.46158,0.841547
732,1.59337,0.488543
734,1.59337,0.488543
736,1.5533,0.657455
738,1.53761,0.874292
740,1.43127,0.769826
742,1.34421,0.901235
744,1.34421,0.901235
746,1.81423,0.621522
748,1.35863,0.790402
750,1.39905,0.72896
752,0.866977,0.524548
