MDTU,min_ave,max_ave
948,-1.26457,-0.27775
950,-1.2279,-0.218491
952,-1.10637,-0.3101
954,-1.13248,-0.245875
956,-1.11081,-0.295169
958,-1.35527,-0.311565
960,-1.24361,-0.371952
962,-1.20055,-0.312872
964,-1.23017,-0.363224
966,-1.06133,-0.291024
968,-1.17524,-0.324234
970,-1.20928,-0.29876
972,-1.20928,-0.29876
974,-1.12513,-0.323389
976,-1.21508,-0.312117
978,-1.06147,-0.296355
980,-1.23689,-0.283285
982,-1.22693,-0.320528
984,-1.13774,-0.398079
986,-1.18673,-0.268846
988,-1.13463,-0.300148
990,-1.20396,-0.347464
992,-1.18824,-0.311508
994,-1.10365,-0.327062
996,-1.35741,-0.329866
998,-1.23575,-0.353359
1000,-1.32573,-0.350014
1002,-1.12594,-0.345107
1004,-1.11184,-0.322078
1006,-1.3026,-0.2895
1008,-1.14005,-0.307823
1010,-1.12967,-0.453356
1012,-1.31935,-0.476488
1014,-1.31176,-0.478597
1016,-1.31176,-0.478597
1018,-1.28685,-0.496953
1020,-1.33699,-0.415582
1022,-1.20389,-0.435294
1024,-1.23241,-0.398956
1026,-1.33807,-0.446611
1028,-1.33807,-0.446611
1030,-1.26824,-0.456778
1032,-1.45595,-0.47588
1034,-1.45595,-0.47588
1036,-1.29334,-0.469959
1038,-1.34131,-0.465158
1040,-1.33932,-0.490431
1042,-1.40722,-0.544625
1044,-1.48872,-0.566801
1046,-1.50871,-0.545904
1048,-1.50871,-0.545904
1050,-1.44498,-0.602532
1052,-1.64641,-0.590109
1054,-1.47017,-0.57885
1056,-1.54794,-0.522394
1058,-1.54794,-0.522394
1060,-1.54794,-0.522394
1062,-1.54794,-0.522394
1064,-1.54794,-0.522394
1066,-1.54794,-0.522394
1068,-1.54794,-0.522394
1070,-1.54794,-0.522394
1072,-1.54794,-0.522394
1074,-1.54794,-0.522394
1076,-1.54794,-0.522394
1078,-1.2875,-0.464725
1080,-1.3988,-0.503708
1082,-1.3988,-0.503708
1084,-1.3988,-0.503708
1086,-1.56496,-0.552245
1088,-1.27051,-0.539416
1090,-1.39427,-0.474573
1092,-1.37545,-0.538139
1094,-1.30304,-0.572812
1096,-1.44911,-0.618009
1098,-1.36378,-0.548579
1100,-1.49566,-0.58367
1102,-1.46474,-0.549197
1104,-1.49839,-0.561315
1106,-1.43985,-0.522997
1108,-1.37317,-0.504475
1110,-1.32229,-0.515071
1112,-1.32229,-0.515071
1114,-1.45771,-0.575233
1116,-1.48995,-0.537374
1118,-1.4126,-0.588346
1120,-1.4876,-0.504219
1122,-1.53064,-0.574092
1124,-1.42242,-0.6024
1126,-1.44415,-0.627222
1128,-1.47272,-0.623169
1130,-1.47272,-0.623169
1132,-1.51702,-0.622953
1134,-1.35899,-0.580763
1136,-1.43895,-0.64228
1138,-1.4506,-0.654616
1140,-1.51562,-0.648592
1142,-1.62335,-0.67312
1144,-1.69744,-0.669428
1146,-1.55057,-0.619035
1148,-1.4643,-0.539432
1150,-1.41363,-0.511371
1152,-1.41206,-0.562035
1154,-1.41206,-0.562035
1156,-1.36112,-0.615325
1158,-1.51786,-0.664375
1160,-1.52312,-0.609924
1162,-1.47661,-0.624581
1164,-1.43486,-0.594905
1166,-1.42087,-0.611071
1168,-1.41828,-0.612398
1170,-1.49337,-0.570229
1172,-1.53604,-0.58634
1174,-1.5642,-0.648969
1176,-1.54488,-0.587687
1178,-1.54488,-0.587687
1180,-1.31832,-0.461333
1182,-1.34429,-0.571382
1184,-1.22893,-0.502782
1186,-1.20555,-0.508675
1188,-1.20555,-0.508675
1190,-1.58987,-0.568633
1192,-1.36287,-0.60726
1194,-1.35963,-0.571489
1196,-1.42226,-0.50877
1198,-1.43327,-0.521849
1200,-1.34633,-0.59663
1202,-1.34633,-0.59663
1204,-1.64067,-0.560144
1206,-1.64067,-0.560144
1208,-1.59157,-0.63943
1210,-1.51954,-0.682733
1212,-1.68594,-0.691504
1214,-1.6681,-0.774454
1216,-1.6681,-0.774454
1218,-1.71825,-0.752268
1220,-1.70427,-0.762051
1222,-1.69695,-0.828526
1224,-1.70629,-0.799775
1226,-1.71897,-0.891291
1228,-1.82523,-0.928396
1230,-2.25605,-1.06835
1232,-2.25605,-1.06835
1234,-2.25605,-1.06835
1236,-2.25605,-1.06835
1238,-2.25605,-1.06835
1240,-2.25605,-1.06835
1242,-2.27703,-1.08514
1244,-1.91266,-0.937584
1246,-1.91266,-0.937584
1248,-2.19464,-1.04746
1250,-2.3106,-0.971524
1252,-1.94119,-0.99628
1254,-1.88279,-0.903339
1256,-1.72382,-0.76493
1258,-1.68319,-0.844432
1260,-1.69864,-0.797361
1262,-1.65399,-0.745984
1264,-1.57987,-0.731881
1266,-1.51998,-0.599924
1268,-1.40232,-0.615361
1270,-1.55786,-0.719469
1272,-1.55786,-0.719469
1274,-1.73226,-0.689215
1276,-1.64566,-0.729927
1278,-1.63544,-0.687786
1280,-1.76787,-0.791494
1282,-1.70913,-0.677367
1284,-1.80065,-0.798899
1286,-1.79923,-0.754304
1288,-1.79923,-0.754304
1290,-1.79923,-0.754304
1292,-1.56515,-0.679845
1294,-1.47776,-0.649623
1296,-1.36379,-0.644307
1298,-1.48645,-0.599049
1300,-1.48645,-0.599049
1302,-1.5232,-0.560604
1304,-1.54293,-0.583018
1306,-1.54293,-0.583018
1308,-1.54411,-0.70226
1310,-1.48234,-0.629934
1312,-1.51721,-0.567516
1314,-1.46516,-0.633453
1316,-1.46908,-0.571411
1318,-1.47814,-0.58423
1320,-1.4935,-0.595958
1322,-1.45677,-0.60098
1324,-1.4161,-0.553222
1326,-1.56193,-0.624899
1328,-1.56193,-0.624899
1330,-1.60364,-0.632372
1332,-1.50915,-0.594833
1334,-1.5711,-0.656509
1336,-1.43856,-0.563758
1338,-1.46298,-0.599727
1340,-1.61334,-0.673404
1342,-1.62144,-0.706978
1344,-1.60316,-0.694045
1346,-1.50844,-0.628866
1348,-1.47094,-0.578286
1350,-1.60947,-0.642812
1352,-1.60947,-0.642812
1354,-1.60947,-0.642812
1356,-1.44561,-0.587717
1358,-1.38449,-0.571451
1360,-1.30295,-0.52919
1362,-1.30295,-0.52919
1364,-1.5387,-0.61709
1366,-1.55325,-0.66945
1368,-1.631,-0.605169
1370,-1.53089,-0.586885
1372,-1.5661,-0.642765
1374,-1.5661,-0.642765
1376,-1.32494,-0.506612
1378,-1.43826,-0.596013
1380,-1.35598,-0.607204
1382,-1.57422,-0.644891
1384,-1.46964,-0.580412
1386,-1.39171,-0.576862
1388,-1.39171,-0.576862
1390,-1.39171,-0.576862
1392,-1.50646,-0.616169
1394,-1.5679,-0.612791
1396,-1.49246,-0.686003
1398,-1.74364,-0.748554
1400,-1.85308,-0.770712
1402,-1.70108,-0.700387
1404,-1.70108,-0.700387
1406,-1.55864,-0.731971
1408,-1.68715,-0.727409
1410,-1.66285,-0.712717
1412,-1.66285,-0.712717
1414,-1.68496,-0.7382
1416,-1.68496,-0.7382
1418,-1.67867,-0.742271
1420,-1.75034,-0.758801
1422,-1.82937,-0.778643
1424,-1.585,-0.743291
1426,-1.42191,-0.644218
1428,-1.62546,-0.620407
1430,-1.62546,-0.620407
1432,-1.53209,-0.654645
1434,-1.3023,-0.607081
1436,-1.49127,-0.63448
1438,-1.49642,-0.515092
1440,-1.49425,-0.615097
1442,-1.49425,-0.615097
1444,-1.51388,-0.548872
1446,-1.55014,-0.618595
1448,-1.46565,-0.622124
1450,-1.46565,-0.622124
1452,-1.70599,-0.674835
1454,-1.49051,-0.603369
1456,-1.49713,-0.665986
1458,-1.51138,-0.691076
1460,-1.50071,-0.663667
1462,-1.4263,-0.654493
1464,-1.38878,-0.558604
1466,-1.40392,-0.487403
1468,-1.37118,-0.517014
1470,-1.36939,-0.487604
1472,-1.44974,-0.359373
1474,-1.36137,-0.433912
1476,-1.27949,-0.377741
1478,-1.35828,-0.395977
1480,-1.35828,-0.395977
1482,-1.39875,-0.438833
1484,-1.36599,-0.466063
1486,-1.36599,-0.466063
1488,-1.42166,-0.485808
1490,-1.16898,-0.401494
1492,-1.16898,-0.401494
1494,-1.26201,-0.371656
1496,-1.28155,-0.384514
1498,-1.24261,-0.414247
1500,-1.30908,-0.396264
1502,-1.28521,-0.455412
1504,-1.40168,-0.483716
1506,-1.38575,-0.453288
1508,-1.28082,-0.348283
1510,-1.30722,-0.424548
1512,-1.10756,-0.422532
1514,-1.25611,-0.419431
1516,-1.33502,-0.467922
1518,-1.23918,-0.390955
1520,-1.13148,-0.350275
1522,-1.23136,-0.327636
1524,-1.1972,-0.335124
1526,-1.11475,-0.26755
1528,-1.36018,-0.369509
1530,-1.35198,-0.379854
1532,-1.27984,-0.510451
1534,-1.4035,-0.384328
1536,-1.18293,-0.362665
1538,-1.18293,-0.362665
1540,-1.30409,-0.404805
1542,-1.28618,-0.420555
1544,-1.24654,-0.380618
1546,-1.17899,-0.319852
1548,-1.27648,-0.372501
1550,-1.18961,-0.377818
1552,-1.20726,-0.387573
1554,-1.12286,-0.371149
1556,-1.24485,-0.399391
1558,-1.17017,-0.356629
1560,-1.31528,-0.422992
1562,-1.33093,-0.43925
1564,-1.21226,-0.426313
1566,-1.15737,-0.376772
1568,-1.21517,-0.359521
1570,-1.21517,-0.359521
1572,-1.26429,-0.37074
1574,-1.29622,-0.408996
1576,-1.29646,-0.530839
1578,-1.17008,-0.442864
1580,-1.26487,-0.377702
1582,-1.19277,-0.385071
1584,-1.19277,-0.385071
1586,-1.20689,-0.422165
1588,-1.30096,-0.370675
1590,-1.17564,-0.388812
1592,-1.5081,-0.44637
1594,-1.15473,-0.452717
1596,-1.18925,-0.385006
1598,-1.12138,-0.390592
1600,-1.20441,-0.347181
1602,-1.0262,-0.35737
1604,-1.15457,-0.278962
1606,-1.15457,-0.278962
1608,-1.35213,-0.264612
1610,-1.13582,-0.31168
1612,-1.12086,-0.245376
1614,-1.09617,-0.3084
1616,-1.14753,-0.335198
1618,-1.14753,-0.335198
1620,-1.18059,-0.286396
1622,-1.23432,-0.296998
1624,-1.21585,-0.35175
1626,-1.3232,-0.414192
1628,-1.19705,-0.329258
1630,-1.23316,-0.286389
1632,-1.1731,-0.280023
1634,-1.12372,-0.269105
1636,-1.07722,-0.262127
1638,-1.22126,-0.294484
1640,-1.1088,-0.28878
1642,-1.13083,-0.293985
1644,-1.20708,-0.34453
1646,-1.18131,-0.334234
1648,-1.15412,-0.35168
1650,-1.08925,-0.273312
1652,-1.16448,-0.322828
1654,-1.27047,-0.2986
1656,-1.27047,-0.2986
1658,-1.18225,-0.275226
1660,-1.22137,-0.366841
1662,-1.30647,-0.312773
1664,-1.27949,-0.318532
1666,-1.10664,-0.373302
1668,-1.20794,-0.34227
1670,-1.15202,-0.299001
1672,-1.07254,-0.292344
1674,-1.16069,-0.318383
1676,-1.10531,-0.249957
1678,-1.1753,-0.315464
1680,-1.1753,-0.315464
1682,-1.03532,-0.251014
1684,-1.0601,-0.281084
1686,-1.0601,-0.281084
1688,-1.21972,-0.23447
1690,-1.12759,-0.19024
1692,-1.06868,-0.228396
1694,-1.07632,-0.254448
1696,-1.07122,-0.213206
1698,-1.26915,-0.246448
1700,-1.07769,-0.299343
1702,-1.10568,-0.272119
1704,-1.21796,-0.262563
1706,-1.16714,-0.240681
1708,-1.16714,-0.240681
1710,-1.05332,-0.172676
1712,-1.05859,-0.266925
1714,-1.08067,-0.226642
1716,-1.08067,-0.226642
1718,-1.08067,-0.226642
1720,-1.06982,-0.242443
1722,-1.05257,-0.226705
1724,-1.03153,-0.156906
1726,-0.983826,-0.159891
1728,-1.10452,-0.154272
1730,-1.10452,-0.154272
1732,-0.987568,-0.238279
1734,-1.04595,-0.258149
1736,-1.0676,-0.245665
1738,-1.05531,-0.335987
1740,-1.08892,-0.312629
1742,-1.05347,-0.247313
1744,-1.27135,-0.308323
1746,-1.28916,-0.304565
1748,-1.27371,-0.271998
1750,-1.05135,-0.258532
1752,-1.27975,-0.324941
1754,-1.24863,-0.349817
1756,-1.20478,-0.318474
1758,-1.04427,-0.279219
1760,-1.15368,-0.356861
1762,-1.14089,-0.318279
1764,-1.21522,-0.292533
1766,-1.07729,-0.27049
