MDTU,energy
974,85.3672
976,83.7606
978,81.8262
980,83.4608
982,108.737
984,92.8891
986,86.304
988,88.317
990,92.0737
992,92.0514
994,99.5049
996,105.071
998,93.1973
1000,76.271
1002,71.6575
1004,83.9274
1006,83.8792
1008,97.2929
1010,99.9798
1012,101.414
1014,102.744
1016,102.744
1018,97.6057
1020,86.1469
1022,91.3638
1024,96.8601
1026,48.9387
1028,48.9387
1030,85.662
1032,93.8525
1034,93.8525
1036,101.401
1038,92.6176
1040,87.4167
1042,105.383
1044,65.5275
1046,70.0007
1048,70.0007
1050,99.1249
1052,101.99
1054,91.6133
1056,84.2254
1058,84.2254
1060,84.2254
1062,84.2254
1064,84.2254
1066,84.2254
1068,84.2254
1070,84.2254
1072,84.2254
1074,84.2254
1076,84.2254
1078,74.9751
1080,85.0886
1082,85.0886
1084,85.0886
1086,93.5003
1088,96.7693
1090,84.3603
1092,85.8367
1094,91.1596
1096,88.6748
1098,80.3714
1100,101.755
1102,79.767
1104,106.165
1106,92.7598
1108,82.822
1110,92.586
1112,92.586
1114,98.494
1116,90.5316
1118,92.9515
1120,85.4768
1122,84.9197
1124,75.1394
1126,105.022
1128,76.842
1130,76.842
1132,76.2648
1134,77.7207
1136,99.6041
1138,82.2815
1140,106.495
1142,89.7322
1144,78.443
1146,65.6534
1148,90.7215
1150,69.0275
1152,79.7548
1154,79.7548
1156,90.1687
1158,109.463
1160,95.0109
1162,104.593
1164,89.1829
1166,85.3335
1168,105.135
1170,87.1683
1172,82.5853
1174,99.2463
1176,94.6657
1178,94.6657
1180,89.9877
1182,100.06
1184,96.3494
1186,90.8598
1188,90.8598
1190,78.9184
1192,117.296
1194,107.414
1196,96.2751
1198,81.6902
1200,90.7157
1202,90.7157
1204,85.3816
1206,85.3816
1208,82.8955
1210,102.025
1212,91.6743
1214,98.63
1216,98.63
1218,109.996
1220,93.289
1222,102.659
1224,109.614
1226,129.227
1228,107.177
1230,49.3047
1232,49.3047
1234,49.3047
1236,49.3047
1238,49.3047
1240,49.3047
1242,83.6616
1244,98.1686
1246,98.1686
1248,59.4773
1250,88.2572
1252,103.7
1254,100.582
1256,85.3221
1258,102.37
1260,99.2328
1262,89.8509
1264,67.5953
1266,78.8646
1268,81.9061
1270,79.5952
1272,79.5952
1274,64.9822
1276,98.8819
1278,100.465
1280,108.131
1282,74.558
1284,96.4075
1286,92.9209
1288,92.9209
1290,92.9209
1292,99.6923
1294,86.4132
1296,67.9128
1298,76.9081
1300,76.9081
1302,85.154
1304,78.592
1306,78.592
1308,116.199
1310,73.4526
1312,71.4462
1314,96.2721
1316,106.774
1318,95.7763
1320,112.094
1322,104.57
1324,86.1964
1326,91.595
1328,91.595
1330,91.0279
1332,84.5769
1334,84.0331
1336,80.7888
1338,84.4101
1340,84.7941
1342,94.0643
1344,88.8067
1346,95.288
1348,85.9338
1350,107.158
1352,107.158
1354,107.158
1356,85.4931
1358,61.4953
1360,88.4947
1362,88.4947
1364,99.1005
1366,102.999
1368,88.3031
1370,82.2585
1372,101.49
1374,101.49
1376,84.9112
1378,84.8222
1380,55.3206
1382,90.8538
1384,78.4308
1386,64.6378
1388,64.6378
1390,64.6378
1392,101.785
1394,64.1582
1396,84.5372
1398,101.042
1400,101.354
1402,95.9754
1404,95.9754
1406,111.552
1408,105.76
1410,72.1303
1412,72.1303
1414,52.1058
1416,52.1058
1418,62.6923
1420,101.19
1422,116.796
1424,91.8005
1426,85.0282
1428,77.4873
1430,77.4873
1432,86.161
1434,98.9788
1436,112.825
1438,59.2877
1440,69.1702
1442,69.1702
1444,85.345
1446,70.9525
1448,90.1579
1450,90.1579
1452,106.953
1454,108.576
1456,99.4123
1458,106.883
1460,122.257
1462,109.162
1464,88.9568
1466,86.1718
1468,105.276
1470,104.95
1472,80.5374
1474,97.6118
1476,83.0154
1478,89.3893
1480,89.3893
1482,86.8303
1484,79.6566
1486,79.6566
1488,71.6976
1490,94.5984
1492,94.5984
1494,91.5129
1496,90.4868
1498,97.495
1500,96.7408
1502,111.267
1504,113.266
1506,115.628
1508,73.7076
1510,108.326
1512,108.329
1514,96.7108
1516,105.578
1518,94.4792
1520,105.83
1522,117.256
1524,85.5203
1526,74.6088
1528,98.6051
1530,82.8865
1532,109.036
1534,69.1505
1536,73.8254
1538,73.8254
1540,111.058
1542,97.822
1544,103.702
1546,83.3177
1548,98.2251
1550,82.6783
1552,94.1882
1554,85.2898
1556,77.077
1558,99.4368
1560,112.381
1562,99.1334
1564,92.3173
1566,96.0509
1568,78.1185
1570,78.1185
1572,99.5657
1574,96.9826
1576,107.19
1578,96.9956
1580,71.6029
1582,90.0903
1584,90.0903
1586,78.0727
1588,92.59
1590,94.4088
1592,123.564
1594,114.447
1596,93.7094
1598,82.8902
1600,80.4104
1602,94.7733
1604,94.5545
1606,94.5545
1608,98.1281
1610,104.679
1612,75.776
1614,74.9339
1616,56.9376
1618,56.9376
1620,75.0191
1622,96.3788
1624,93.0469
1626,111.701
1628,100.536
1630,107.7
1632,93.1086
1634,78.5854
1636,95.527
1638,68.1477
1640,73.8245
1642,91.0479
1644,104.443
1646,88.8686
1648,96.4106
1650,77.5447
1652,98.1547
1654,80.6396
1656,80.6396
1658,77.4283
1660,112.212
1662,78.8957
1664,69.8121
1666,95.1389
1668,101.949
1670,85.0749
1672,85.2303
1674,105.488
1676,93.3694
1678,96.5823
1680,96.5823
1682,67.7676
1684,79.4279
1686,79.4279
1688,75.1519
1690,83.4086
1692,92.5097
1694,109.332
1696,71.2864
1698,111.001
1700,111.009
1702,98.2799
1704,82.8118
1706,85.604
1708,85.604
1710,102.244
1712,103.104
1714,85.7374
1716,85.7374
1718,85.7374
1720,91.8758
1722,94.0365
1724,61.104
1726,75.0419
1728,61.1682
1730,61.1682
1732,93.5091
1734,70.5017
1736,93.4845
1738,115.067
1740,97.3617
1742,88.0182
1744,106.828
1746,117.794
1748,103.96
1750,102.148
1752,74.2097
1754,105.763
1756,54.8409
1758,108.241
1760,108.355
1762,113.394
1764,71.9853
1766,82.7307
1768,82.8333
1770,80.2196
1772,88.9454
1774,87.9612
1776,90.6092
1778,64.4409
1780,64.4409
1782,97.4611
1784,85.6186
1786,94.4594
1788,104.988
1790,104.988
1792,91.1745
1794,103.1
1796,102.361
1798,89.8019
1800,98.5262
1802,98.7831
1804,111.069
1806,89.1133
1808,107.545
1810,86.1186
1812,95.257
1814,80.0128
1816,85.6337
1818,94.2654
1820,99.6909
1822,105.882
1824,86.2307
1826,75.5082
1828,92.9647
1830,92.9647
1832,88.9048
1834,75.0773
1836,98.3241
1838,112.52
1840,112.85
1842,83.3216
1844,68.4877
1846,68.4877
1848,68.4877
1850,89.4066
1852,106.517
1854,82.249
1856,92.8482
1858,107.196
1860,106.128
1862,104.02
1864,103.878
1866,118.337
1868,105.148
1870,97.411
1872,93.3769
1874,100.149
1876,100.149
1878,59.3973
1880,103.009
1882,116.706
1884,103.984
1886,112.233
1888,94.4328
1890,89.8463
1892,78.4724
1894,97.2425
1896,91.4549
1898,83.2651
1900,88.9933
1902,99.2695
1904,79.0651
1906,94.9151
1908,96.9687
1910,59.2258
1912,69.9546
1914,69.9546
1916,100.883
1918,100.883
1920,102.217
1922,94.5392
1924,80.0344
1926,80.0344
1928,80.0344
1930,72.9498
1932,99.0909
1934,89.2488
1936,93.0507
1938,71.8729
1940,93.8498
1942,98.5662
1944,83.9197
1946,83.9197
1948,62.2736
1950,62.2736
1952,68.3739
1954,68.3739
1956,102.545
1958,90.5399
1960,78.7702
1962,98.821
1964,107.867
1966,120.188
1968,100.861
1970,122.113
1972,115.544
1974,98.2663
1976,104.151
1978,90.6792
1980,91.9767
1982,96.2068
1984,104.45
1986,104.45
1988,107.428
1990,90.0667
1992,85.2968
1994,79.8234
1996,84.4853
1998,101.102
2000,95.4505
