MDTU,plaq,Re(det),Im(det),link
330,0.00318678,2.48256e-07,2.92464e-07,5.07879
332,0.00224715,1.13667e-06,6.14798e-07,5.01367
334,0.00224715,1.13667e-06,6.14798e-07,5.01367
336,0.000768861,5.46495e-07,3.24787e-07,5.99338
338,0.000651333,1.49192e-07,8.42378e-08,6.68185
340,0.00104917,4.19012e-07,3.12033e-07,7.33617
342,0.00127043,6.11173e-07,5.41611e-07,9.28521
344,0.000949629,2.4437e-07,5.22356e-07,9.5402
346,0.00118608,4.61268e-07,6.03865e-07,9.28274
348,0.000839873,4.2549e-07,1.12376e-07,8.65724
350,0.00183284,1.16086e-06,2.02455e-06,9.4159
352,0.000629617,1.47419e-07,3.07579e-07,9.6235
354,0.00152901,1.08888e-06,9.63545e-07,9.20034
356,0.00249805,5.53378e-07,9.17052e-06,9.35931
358,0.00249805,5.53378e-07,9.17052e-06,9.35931
360,0.00134779,2.06483e-07,2.6459e-07,10.3638
362,0.00124317,2.36121e-07,3.64355e-07,10.9833
364,0.00209641,3.77998e-07,2.01873e-07,12.4806
366,0.00150427,4.87223e-07,9.39888e-07,13.2978
368,0.00174044,4.60969e-07,1.46617e-06,12.753
370,0.000954819,2.60725e-07,4.43682e-07,14.5047
372,0.000938404,7.31946e-07,5.10023e-07,15.4226
374,0.00161696,8.3354e-07,2.48428e-06,15.7133
376,0.00141365,8.91611e-08,1.48328e-07,15.3193
378,0.00141365,8.91611e-08,1.48328e-07,15.3193
380,0.00168959,1.39229e-06,7.49534e-07,14.8644
382,0.0018127,1.58173e-06,1.07433e-06,16.5142
384,0.0018127,1.58173e-06,1.07433e-06,16.5142
386,0.00167391,7.69137e-07,6.64065e-07,15.2422
388,0.00136402,2.04406e-07,1.91066e-07,15.4714
390,0.00166269,9.31044e-07,4.33353e-07,12.837
392,0.00154803,1.95881e-07,1.8942e-07,12.131
394,0.00164064,6.40732e-07,5.94326e-07,13.3424
396,0.00189788,9.89086e-07,2.39766e-06,14.4
398,0.00140538,1.08914e-06,5.79553e-07,13.6521
400,0.00282603,1.43138e-06,1.98164e-06,14.8942
402,0.00182251,2.02439e-07,4.53236e-07,14.1965
404,0.00138616,1.29899e-06,5.81984e-07,17.0996
406,0.00122117,4.24683e-07,5.23457e-07,17.9701
408,0.00150567,5.02702e-07,6.95095e-07,16.1409
410,0.00116675,2.07329e-07,4.07427e-07,16.7793
412,0.000881282,5.02968e-07,2.95423e-07,15.2736
414,0.000772025,2.78956e-07,1.05395e-07,13.0245
416,0.00131882,3.85333e-07,1.06741e-06,14.5756
418,0.00126989,2.38058e-07,1.02128e-07,13.9399
420,0.00203618,5.08111e-07,7.35245e-07,13.9591
422,0.00174178,1.69644e-07,2.15725e-07,14.8029
424,0.00111034,4.52435e-07,6.92163e-07,15.1728
426,0.00111034,4.52435e-07,6.92163e-07,15.1728
428,0.0015365,2.25309e-07,3.64206e-07,14.2122
430,0.00139153,2.97134e-07,3.55586e-07,13.2571
432,0.00154139,1.59195e-06,1.53616e-06,12.1778
434,0.00219,9.92574e-07,1.15727e-06,12.2883
436,0.00230696,6.54931e-07,8.00449e-07,11.3348
438,0.00108449,3.7728e-07,2.33775e-07,12.0307
440,0.00101076,5.78054e-07,4.24478e-07,14.0939
442,0.000824305,4.35718e-07,2.63577e-07,14.2282
444,0.000841082,2.48888e-07,2.65084e-07,13.408
