MDTU,min_min,min_max,max_min,max_max
276,-3.89928,1.37851,-1.75717,1.47105
278,-4.6963,1.41885,-2.12928,1.49013
280,-4.11996,1.2979,-2.19641,1.39485
282,-4.11996,1.2979,-2.19641,1.39485
284,-4.70508,1.20889,-2.27699,1.34511
286,-3.92071,1.14139,-1.71545,1.26392
288,-4.9522,1.06588,-2.25177,1.14196
290,-4.07254,0.894233,-2.10168,1.02968
292,-4.11806,1.04041,-1.73665,1.17861
294,-4.28548,1.00295,-2.36627,1.14616
296,-4.48851,1.04256,-1.91834,1.13615
298,-4.36554,1.11212,-2.03166,1.23612
300,-3.76835,1.11754,-1.92571,1.20692
302,-4.3674,1.23434,-2.1566,1.3106
304,-4.7109,1.25773,-1.88116,1.34019
306,-4.76691,1.46349,-1.93435,1.5384
308,-7.25535,1.44638,-2.54353,1.51542
310,-5.18265,1.37452,-2.15109,1.45629
312,-4.01281,1.37419,-1.96135,1.43996
314,-4.01281,1.37419,-1.96135,1.43996
316,-3.18763,1.39634,-2.34267,1.48339
318,-3.18763,1.39634,-2.34267,1.48339
320,-3.1452,1.35434,-1.72866,1.40932
322,-4.96436,1.34595,-2.49812,1.44059
324,-5.17544,1.27324,-2.45515,1.38288
326,-5.17544,1.27324,-2.45515,1.38288
328,-3.84252,1.3838,-2.10356,1.46424
330,-3.91643,1.36003,-1.70848,1.50787
332,-4.60917,1.37953,-2.00145,1.46098
334,-4.60917,1.37953,-2.00145,1.46098
336,-3.93458,1.47612,-2.22172,1.53583
338,-4.73107,1.5467,-2.00144,1.60721
340,-4.9008,1.58265,-1.86909,1.68802
342,-5.19737,1.68432,-2.12527,1.73498
344,-5.58126,1.69361,-1.92069,1.7483
346,-4.1934,1.67678,-1.84879,1.74845
348,-5.83049,1.64882,-2.32235,1.7166
350,-3.37658,1.71083,-1.8654,1.7705
352,-4.12724,1.72811,-1.76382,1.77485
354,-4.17468,1.68121,-1.84395,1.72773
356,-5.22084,1.68392,-1.97296,1.74087
358,-5.22084,1.68392,-1.97296,1.74087
360,-4.34406,1.75178,-2.0288,1.7942
362,-3.78357,1.74944,-1.97721,1.80839
364,-3.62819,1.82681,-1.93189,1.857
366,-5.2523,1.86012,-1.75121,1.9066
368,-3.45889,1.85082,-1.67165,1.893
370,-4.11488,1.93243,-2.07857,1.96071
372,-4.13477,1.92439,-1.88925,2.00479
374,-4.34485,1.96575,-1.95409,2.00032
376,-4.15356,1.93111,-2.26969,2.00219
378,-4.15356,1.93111,-2.26969,2.00219
380,-3.64484,1.94104,-2.62463,1.95641
382,-4.34585,1.97892,-2.17119,2.01728
384,-4.34585,1.97892,-2.17119,2.01728
386,-3.99308,1.93858,-2.08152,1.97932
388,-4.57093,1.92983,-2.01296,1.97234
390,-4.72509,1.82628,-2.30376,1.87615
392,-4.00876,1.82709,-1.99108,1.87483
394,-4.79412,1.87644,-1.88557,1.92743
396,-5.32471,1.93891,-2.19612,1.97041
398,-3.96445,1.88333,-1.85159,1.92217
400,-4.09786,1.91964,-2.23174,1.95212
402,-4.40833,1.89819,-1.84291,1.96453
404,-3.52664,1.96963,-1.83987,2.03075
406,-4.39384,2.01979,-2.04376,2.04679
408,-4.31721,1.96294,-2.0549,2.00098
410,-4.49601,1.96907,-1.92714,2.01363
412,-5.61357,1.95397,-2.21043,2.01799
414,-4.27554,1.86724,-2.22837,1.9386
416,-5.06105,1.91328,-1.80191,1.95206
418,-4.87148,1.91464,-1.95678,1.94565
420,-4.33214,1.88463,-1.81402,1.94163
422,-4.57284,1.93655,-2.13335,1.96378
424,-4.91168,1.93744,-2.21052,1.96507
426,-4.91168,1.93744,-2.21052,1.96507
428,-4.25916,1.89059,-1.87519,1.94139
430,-5.51568,1.852,-1.75425,1.90331
432,-4.29439,1.80874,-2.11318,1.85613
434,-3.36008,1.82487,-1.62973,1.87961
436,-5.15338,1.77502,-2.12232,1.82669
438,-3.55689,1.83045,-2.04458,1.86898
440,-4.04534,1.87917,-1.85915,1.93809
442,-3.95237,1.88143,-2.17489,1.94683
444,-6.27918,1.87454,-2.13901,1.92425
446,-3.99058,1.90396,-2.10309,1.93927
448,-4.14095,1.93238,-2.02324,1.96231
450,-5.32216,1.9921,-2.24316,2.03227
452,-3.77959,1.97993,-2.02743,2.01158
454,-5.05204,1.98828,-2.10255,2.02376
456,-4.39879,2.03195,-1.80773,2.07812
458,-3.42042,2.07218,-2.21828,2.10424
460,-3.42042,2.07218,-2.21828,2.10424
462,-5.11415,2.11195,-2.33799,2.16774
464,-4.8452,2.1782,-2.02229,2.20822
466,-4.78105,2.19036,-2.22643,2.22475
468,-4.58313,2.16905,-1.9747,2.20765
470,-4.14155,2.16554,-2.20844,2.1911
472,-4.14155,2.16554,-2.20844,2.1911
474,-4.3746,2.15167,-2.25485,2.18729
476,-5.10397,2.18927,-2.07484,2.22537
478,-4.94735,2.14002,-2.24543,2.16793
480,-6.53137,2.14638,-2.0628,2.18762
482,-3.9365,2.15057,-1.73055,2.18087
484,-4.645,2.12536,-2.15119,2.18499
486,-3.42895,2.06566,-1.96781,2.09253
488,-3.48956,2.07207,-2.17995,2.10337
490,-3.93459,2.08255,-1.7295,2.12674
492,-4.64123,2.06644,-2.0189,2.1133
494,-3.93126,2.02117,-1.95688,2.05599
496,-4.45537,1.93876,-1.89773,1.99071
498,-4.39001,1.97803,-1.7045,1.99732
500,-4.04077,1.94675,-1.75617,1.97837
502,-5.17221,1.86345,-1.91228,1.89959
504,-4.98546,1.85809,-1.82799,1.88239
506,-4.34933,1.84399,-1.93938,1.88305
508,-3.49627,1.8589,-2.39762,1.91751
510,-3.86762,1.83137,-1.93235,1.87017
512,-4.13981,1.79339,-1.93192,1.85789
514,-4.13981,1.79339,-1.93192,1.85789
516,-4.44364,1.78739,-2.38722,1.85665
518,-5.27473,1.8405,-2.5086,1.89749
520,-3.66644,1.82457,-1.67966,1.86641
522,-4.71917,1.72853,-1.70563,1.78552
524,-3.82963,1.66713,-1.99911,1.73453
526,-6.53036,1.62413,-1.65472,1.7157
528,-4.01316,1.66124,-2.13385,1.72573
530,-4.91364,1.69408,-1.84124,1.74927
532,-4.40674,1.68604,-2.342,1.73323
534,-4.24924,1.68842,-1.9312,1.74787
536,-5.56678,1.81131,-2.31053,1.8919
538,-3.99961,1.79983,-1.88774,1.84403
540,-4.16311,1.80918,-2.08774,1.85162
542,-5.11877,1.83597,-1.86268,1.84225
544,-4.35888,1.73528,-1.93454,1.78862
546,-4.72992,1.70998,-1.87237,1.75433
548,-4.1557,1.76443,-1.96586,1.79183
550,-3.70134,1.74764,-1.64008,1.78814
552,-4.05247,1.67099,-1.98771,1.73089
554,-3.53272,1.67572,-1.80308,1.72828
556,-3.7577,1.70441,-2.01092,1.75383
558,-3.99632,1.72357,-1.97567,1.80119
560,-5.06806,1.67057,-2.02819,1.71017
562,-5.06806,1.67057,-2.02819,1.71017
564,-5.06806,1.67057,-2.02819,1.71017
566,-3.53745,1.67345,-2.00243,1.76146
568,-3.53745,1.67345,-2.00243,1.76146
570,-3.53745,1.67345,-2.00243,1.76146
572,-3.82002,1.69096,-1.82365,1.77781
574,-4.29308,1.77279,-2.2763,1.83055
576,-4.36226,1.87961,-2.24965,1.91863
578,-4.06126,1.80929,-2.40526,1.86765
580,-4.06711,1.83868,-2.25196,1.87713
582,-4.85709,1.81414,-2.13641,1.89473
584,-3.64217,1.80408,-2.23231,1.865
586,-5.2372,1.72396,-2.15903,1.78309
588,-4.35369,1.72698,-2.46423,1.75282
590,-4.29952,1.76547,-1.86389,1.81364
592,-4.29952,1.76547,-1.86389,1.81364
594,-4.46137,1.74878,-1.95909,1.76959
596,-4.97015,1.74993,-2.00023,1.77886
598,-5.4758,1.73471,-2.14634,1.78398
600,-4.25223,1.80763,-2.02519,1.8561
602,-4.31858,1.79661,-1.87498,1.8648
604,-3.91323,1.68484,-1.83981,1.73404
606,-4.25151,1.7112,-1.58782,1.74626
608,-3.80328,1.71443,-2.0248,1.75705
610,-4.22065,1.68585,-2.15129,1.78427
612,-3.54718,1.63519,-1.71532,1.68782
614,-3.8295,1.55973,-2.09479,1.64194
616,-3.83886,1.57922,-2.31007,1.64469
618,-3.56182,1.54436,-1.83925,1.58662
620,-5.67615,1.52781,-1.92031,1.59495
622,-3.28275,1.52502,-1.76676,1.56581
624,-4.572,1.50131,-1.87088,1.6028
626,-3.45808,1.57419,-2.2648,1.65239
628,-4.16952,1.62164,-2.20343,1.68467
630,-3.62149,1.63368,-1.95066,1.70512
632,-4.33437,1.67263,-2.12985,1.72977
634,-4.08467,1.71107,-1.79994,1.75644
636,-3.30218,1.70919,-1.92249,1.76146
638,-4.36927,1.76419,-2.10242,1.82621
640,-3.69936,1.72226,-1.96886,1.76412
642,-4.67496,1.78035,-1.70889,1.83529
644,-4.31198,1.83436,-1.98019,1.91577
646,-4.99999,1.85748,-1.92943,1.91673
648,-3.93423,1.84643,-2.12741,1.90062
650,-4.02722,1.85301,-2.13497,1.90819
652,-4.68391,1.89127,-2.00713,1.93561
654,-4.23806,1.90148,-2.15967,1.9316
656,-4.47136,1.86735,-2.0763,1.89718
658,-5.81016,1.8293,-2.02604,1.92869
660,-6.8166,1.81813,-1.9402,1.85944
662,-5.75849,1.94871,-1.92551,1.97066
664,-3.92981,1.91887,-1.94003,1.95502
666,-4.00718,2.02954,-2.30919,2.05491
668,-3.82915,1.98175,-1.86367,2.00556
670,-3.99887,1.99489,-2.09486,2.04362
672,-5.66689,1.95405,-2.01936,2.01149
674,-3.71599,1.98047,-1.86085,1.99937
676,-3.74924,2.0072,-1.77288,2.04105
678,-3.88464,2.00431,-1.7705,2.04515
680,-4.39691,2.05511,-1.80186,2.09431
682,-4.39691,2.05511,-1.80186,2.09431
684,-4.39691,2.05511,-1.80186,2.09431
686,-4.41439,2.06507,-2.21339,2.09095
688,-4.32497,2.07952,-2.33154,2.12102
690,-4.05951,2.09924,-2.0169,2.13939
692,-4.36527,2.12182,-2.12666,2.16287
694,-5.33402,2.06168,-2.06139,2.10274
696,-5.48131,2.09764,-2.02561,2.12911
698,-4.44264,2.08724,-2.00577,2.12537
700,-4.70956,2.12873,-1.92052,2.15003
702,-5.22049,2.05032,-2.14047,2.0853
704,-3.87609,2.05408,-2.32388,2.09479
706,-4.52371,2.12201,-2.10738,2.1532
708,-4.35988,2.06039,-2.17618,2.0969
710,-4.92406,2.03957,-2.35876,2.0739
712,-3.63565,2.02998,-2.6993,2.04276
714,-3.51866,2.03171,-2.53635,2.07158
716,-4.88416,2.0091,-2.1558,2.05566
718,-4.18264,2.04146,-1.93761,2.07615
720,-3.9598,2.02451,-1.8339,2.07317
722,-3.95646,1.9757,-2.09997,2.0229
724,-4.16289,1.95622,-1.88646,2.00885
726,-4.9531,1.89194,-2.04595,1.94145
728,-4.8307,1.94685,-2.28665,1.98533
730,-4.0879,1.86012,-1.89565,1.9013
732,-3.4317,1.73254,-2.1215,1.81199
734,-3.4317,1.73254,-2.1215,1.81199
736,-4.1672,1.74451,-1.78185,1.78993
738,-3.87382,1.71993,-1.79501,1.77282
740,-3.81397,1.6705,-2.29135,1.74192
742,-4.22196,1.74944,-1.80253,1.81417
744,-4.22196,1.74944,-1.80253,1.81417
746,-3.96757,1.71738,-2.40021,1.77447
748,-4.49947,1.7415,-1.95014,1.79202
750,-3.84019,1.67344,-1.96632,1.7168
752,-4.80224,1.68397,-2.04894,1.74808
754,-5.39419,1.69374,-2.11675,1.75726
756,-4.00509,1.64622,-1.76106,1.67489
758,-4.00509,1.64622,-1.76106,1.67489
760,-3.8649,1.58896,-2.08855,1.66196
762,-4.17096,1.51886,-2.03504,1.59602
764,-3.93268,1.32959,-2.23248,1.39224
766,-5.44969,1.36172,-1.84397,1.44458
768,-4.80929,1.33869,-2.31298,1.39258
770,-4.96048,1.31784,-2.13095,1.41255
772,-4.1703,1.24628,-2.06423,1.39815
774,-4.25366,1.19504,-1.81321,1.20516
776,-4.24535,1.1571,-2.32181,1.23842
778,-4.24535,1.1571,-2.32181,1.23842
780,-4.24295,1.10006,-2.02847,1.19033
782,-7.20577,1.14509,-2.52869,1.31007
784,-4.72237,1.25888,-2.24832,1.32675
786,-4.72237,1.25888,-2.24832,1.32675
788,-4.72237,1.25888,-2.24832,1.32675
790,-4.72237,1.25888,-2.24832,1.32675
792,-4.72237,1.25888,-2.24832,1.32675
794,-4.72237,1.25888,-2.24832,1.32675
796,-4.34452,1.33385,-2.90512,1.45428
798,-3.77316,1.19913,-1.95572,1.2174
800,-3.77316,1.19913,-1.95572,1.2174
802,-4.54202,1.19957,-1.83918,1.33943
804,-3.77581,1.33714,-2.00131,1.40194
806,-5.40212,1.30955,-2.07802,1.44465
808,-4.08057,1.38337,-1.80559,1.43815
810,-3.9697,1.29463,-2.13986,1.35036
812,-4.74156,1.33766,-2.61223,1.38384
814,-4.34002,1.38352,-2.00699,1.43024
816,-4.79663,1.43566,-1.70316,1.51502
818,-4.53013,1.39986,-1.87898,1.48022
820,-3.92715,1.38359,-2.05188,1.48111
