MDTU,plaq,Re(det),Im(det),link
900,0.159632,8.99795e-12,1.34295e-11,0.527496
902,0.160731,7.55296e-12,6.84276e-12,0.541913
904,0.165539,5.50131e-12,8.69973e-12,0.544356
906,0.165539,5.50131e-12,8.69973e-12,0.544356
908,0.176774,8.72766e-12,6.75376e-12,0.53041
910,0.141671,7.31569e-12,7.95618e-12,0.540128
912,0.156693,1.0514e-11,1.26829e-11,0.539109
914,0.170673,1.10531e-11,1.92116e-11,0.576103
916,0.158541,1.18628e-11,8.42705e-12,0.56654
918,0.166787,6.98677e-12,9.97668e-12,0.614289
920,0.185273,9.46132e-12,8.6406e-12,0.619695
922,0.14016,1.39485e-11,1.43926e-11,0.618941
924,0.164176,4.51779e-12,3.48899e-12,0.656818
926,0.170418,6.57414e-12,2.134e-11,0.699974
928,0.15728,1.4672e-11,2.67282e-11,0.697761
930,0.16685,1.868e-11,7.88897e-12,0.658879
932,0.193565,1.28136e-11,1.58403e-11,0.654171
934,0.180372,7.90547e-12,8.87407e-12,0.635044
936,0.180372,7.90547e-12,8.87407e-12,0.635044
938,0.180372,7.90547e-12,8.87407e-12,0.635044
940,0.180372,7.90547e-12,8.87407e-12,0.635044
942,0.180372,7.90547e-12,8.87407e-12,0.635044
944,0.180372,7.90547e-12,8.87407e-12,0.635044
946,0.153273,1.62651e-11,1.1044e-11,0.602011
948,0.180016,1.16106e-11,1.61003e-11,0.585584
950,0.156869,1.23383e-11,1.12243e-11,0.574103
952,0.145381,1.51827e-11,2.33831e-11,0.557976
954,0.151057,1.04887e-11,5.44365e-12,0.524148
956,0.15064,3.33534e-11,2.07011e-11,0.532158
958,0.135239,1.20168e-11,1.43063e-11,0.529926
960,0.143304,1.41732e-11,1.30686e-11,0.522471
962,0.146927,8.00899e-12,6.2396e-12,0.534474
964,0.146927,8.00899e-12,6.2396e-12,0.534474
966,0.146927,8.00899e-12,6.2396e-12,0.534474
968,0.146927,8.00899e-12,6.2396e-12,0.534474
970,0.173979,3.36187e-11,3.45344e-11,0.547728
972,0.173979,3.36187e-11,3.45344e-11,0.547728
974,0.130997,3.1135e-11,1.65948e-11,0.519597
