MDTU,min_min,min_max,max_min,max_max
136,-4.32999,-0.0141929,-0.43159,0.693476
138,-4.99862,-0.0460144,-0.550683,0.758989
140,-4.41611,-0.148043,-0.304458,0.82149
142,-4.82144,0.113705,-0.34903,0.800578
144,-4.2938,0.120523,-0.459052,0.952484
146,-4.71406,-0.0901026,-0.413282,0.819682
148,-5.16552,-0.014031,-0.267091,0.728444
150,-4.28154,0.0736113,-0.376254,0.906034
152,-4.63314,-0.186602,-0.416797,0.69123
154,-5.8736,-0.200195,-0.298856,0.743833
156,-5.8736,-0.200195,-0.298856,0.743833
158,-4.12025,-0.135154,-0.405827,0.719408
160,-5.25116,-0.120577,-0.265436,0.759274
162,-4.54306,-0.209909,-0.524642,0.713374
164,-4.33693,0.140371,-0.321675,0.78258
166,-4.33693,0.140371,-0.321675,0.78258
168,-4.07035,-0.151279,-0.293192,0.800654
170,-4.1383,-0.028639,-0.565323,0.852541
172,-4.09707,-0.0621715,-0.419183,0.7782
174,-3.90502,-0.0184825,-0.380006,0.827669
176,-3.90502,-0.0184825,-0.380006,0.827669
178,-4.27429,-0.0820764,-0.298282,0.810982
180,-4.27429,-0.0820764,-0.298282,0.810982
182,-4.22032,-0.0809501,-0.248077,0.766618
184,-4.50784,-0.132351,-0.297563,0.765473
186,-4.54178,0.00084627,-0.330279,0.701463
188,-7.11696,-0.0255032,-0.371242,0.772129
190,-4.84277,-0.0799515,-0.409236,0.745761
192,-4.23357,-0.160353,-0.379029,0.772956
194,-4.74426,-0.327884,-0.411163,0.691044
196,-4.73577,-0.212376,-0.255536,0.729392
198,-4.22156,-0.217823,-0.464207,0.72253
200,-4.00694,-0.174884,-0.413084,0.71929
202,-5.0673,-0.278666,-0.396092,0.658849
204,-5.06027,-0.545327,-0.39826,0.673478
206,-3.79357,-0.47543,-0.351694,0.619594
208,-5.5148,-0.19656,-0.302135,0.732465
210,-5.5148,-0.19656,-0.302135,0.732465
212,-3.70936,-0.0577025,-0.454235,0.719265
214,-4.89828,-0.228894,-0.288941,0.836982
216,-4.34968,-0.176791,-0.369024,0.738927
218,-4.64765,-0.127471,-0.494388,0.843304
220,-4.46555,0.110855,-0.274455,0.713611
222,-3.94798,0.0558682,-0.325206,0.861463
224,-6.58633,-0.255111,-0.349658,0.825435
226,-4.76081,0.00470131,-0.239281,0.872353
228,-3.59512,-0.256633,-0.317323,0.757923
230,-4.39153,-0.18813,-0.402887,0.799736
232,-3.88199,-0.326593,-0.366015,0.687895
234,-4.19134,-0.300225,-0.284107,0.732465
236,-4.19134,-0.300225,-0.284107,0.732465
238,-3.73507,-0.105595,-0.333469,0.851291
240,-4.50319,-0.112684,-0.373136,0.875009
242,-4.85226,-0.219689,-0.471688,0.801174
244,-4.56603,-0.101172,-0.341637,0.720482
246,-4.09917,-0.165081,-0.34977,0.819292
248,-4.08852,-0.611749,-0.337357,0.751154
250,-4.25512,-0.300985,-0.345038,0.599148
252,-4.47503,-0.787918,-0.582773,0.483122
254,-5.08868,-0.730326,-0.260648,0.673322
256,-4.35828,-0.775688,-0.526412,0.558096
258,-3.74976,-0.701543,-0.337932,0.596464
260,-5.28028,-0.735228,-0.364211,0.525363
262,-4.37124,-0.779407,-0.349669,0.509057
264,-3.97024,-0.615738,-0.304401,0.632631
266,-6.2986,-0.74123,-0.407046,0.580512
268,-5.20999,-0.669896,-0.500421,0.724435
270,-4.88658,-0.578455,-0.32086,0.650956
272,-4.17904,-0.153713,-0.25102,0.696788
274,-4.47208,-0.351239,-0.376262,0.704624
276,-4.90378,-0.430065,-0.294582,0.758606
278,-4.77658,-0.353021,-0.615786,0.679096
280,-5.00193,-0.320253,-0.269871,0.692581
282,-4.48585,-0.735597,-0.336987,0.529078
284,-4.38476,-0.55647,-0.426346,0.678814
286,-4.45777,-0.620213,-0.34291,0.577637
288,-4.69902,-0.658915,-0.442181,0.686615
290,-4.36479,-0.635432,-0.404308,0.674761
292,-4.36479,-0.635432,-0.404308,0.674761
294,-4.36479,-0.635432,-0.404308,0.674761
296,-4.36479,-0.635432,-0.404308,0.674761
298,-4.82074,-0.259997,-0.339949,0.759701
300,-4.01541,-0.291583,-0.380491,0.668695
302,-4.44163,-0.521823,-0.499569,0.670469
304,-7.24191,-0.493802,-0.412086,0.613318
306,-4.07419,-0.265712,-0.317945,0.673619
308,-4.47061,-0.211177,-0.409334,0.78203
310,-4.39197,-0.269726,-0.298937,0.736752
312,-4.13,-0.0847216,-0.349424,0.656288
314,-5.5279,0.102697,-0.203278,0.892929
316,-4.25999,-0.302815,-0.444846,0.741724
318,-4.43026,-0.0675204,-0.387523,0.720851
320,-4.43026,-0.0675204,-0.387523,0.720851
322,-4.19647,-0.48547,-0.463537,0.579498
324,-4.49311,-0.155611,-0.48379,0.781302
326,-5.37518,-0.145475,-0.341075,0.634144
328,-5.67424,-0.511667,-0.285598,0.704297
330,-5.57592,-0.465617,-0.317071,0.682016
332,-3.88208,-0.328238,-0.481165,0.687765
334,-4.15322,-0.279545,-0.372466,0.694827
336,-4.40375,-0.383849,-0.398258,0.655208
338,-3.88562,-0.405346,-0.407382,0.652798
340,-4.98406,-0.246062,-0.311383,0.758904
342,-4.6702,-0.624224,-0.335153,0.608307
344,-4.15149,-0.555596,-0.370014,0.696523
346,-4.16522,-0.123351,-0.29012,0.824693
348,-4.30143,-0.143126,-0.389708,0.678748
350,-4.64139,-0.407838,-0.290319,0.571232
352,-4.74912,-0.167719,-0.299668,0.657065
354,-5.25524,0.0548832,-0.46939,0.670542
356,-4.07764,-0.143513,-0.335441,0.701319
358,-4.42357,-0.0475033,-0.404708,0.728587
360,-3.72241,-0.491702,-0.270646,0.647374
362,-4.87254,-0.513085,-0.38874,0.765041
364,-4.37558,-0.0513241,-0.377877,0.694038
366,-4.11358,-0.259737,-0.30369,0.78424
368,-4.71747,-0.283109,-0.314259,0.631405
370,-5.55954,-0.429705,-0.301905,0.850443
372,-5.42835,-0.296524,-0.507025,0.672333
374,-4.60509,-0.289129,-0.393455,0.658064
376,-4.60509,-0.289129,-0.393455,0.658064
378,-4.33595,-0.297521,-0.318822,0.770124
380,-5.20594,-0.437273,-0.276892,0.608888
382,-5.06081,-0.327897,-0.278049,0.727956
384,-4.12847,0.0614382,-0.366731,0.743738
386,-4.78777,-0.0928236,-0.381852,0.680259
388,-4.11847,0.0481845,-0.350034,0.791008
390,-6.49528,-0.22382,-0.468151,0.652072
392,-6.49528,-0.22382,-0.468151,0.652072
394,-4.06816,-0.278462,-0.363428,0.70267
396,-3.90085,-0.068931,-0.380289,0.743096
398,-4.86803,-0.330715,-0.372667,0.690613
400,-4.83338,-0.412264,-0.396493,0.720809
402,-4.83338,-0.412264,-0.396493,0.720809
404,-4.03129,-0.341136,-0.358855,0.659604
406,-4.84326,-0.140074,-0.430838,0.7719
408,-4.84326,-0.140074,-0.430838,0.7719
410,-5.02152,-0.071894,-0.306418,0.778894
412,-4.58666,-0.268011,-0.401196,0.718577
414,-4.24243,-0.516785,-0.293957,0.582609
416,-4.24243,-0.516785,-0.293957,0.582609
418,-4.34726,-0.344254,-0.373415,0.755166
420,-5.24424,-0.405682,-0.416418,0.630924
422,-5.24424,-0.405682,-0.416418,0.630924
424,-5.05538,-0.46602,-0.446346,0.767463
426,-4.00731,-0.643588,-0.332157,0.715363
428,-4.51172,-0.196178,-0.332544,0.673865
430,-4.70379,-0.236895,-0.433916,0.811826
432,-4.94551,-0.387009,-0.35076,0.726675
434,-4.26469,-0.137806,-0.506106,0.788389
436,-4.78208,-0.0532389,-0.359594,0.783834
438,-4.59529,-0.384797,-0.457525,0.559741
440,-5.65909,-0.280692,-0.362044,0.732145
442,-5.41946,-0.541962,-0.406697,0.660801
444,-5.15864,-0.626315,-0.410744,0.511786
446,-4.39575,-0.894019,-0.307279,0.497034
448,-4.98894,-0.549276,-0.435509,0.526717
450,-3.72426,-0.971534,-0.390608,0.906389
452,-4.87985,-0.636761,-0.293578,0.539895
454,-4.58731,-0.78486,-0.400774,0.528644
456,-4.72957,-0.513519,-0.43451,0.522793
458,-5.31371,-0.503082,-0.307189,0.730082
460,-3.78461,-0.509537,-0.325244,0.587158
462,-4.58337,-0.424728,-0.418672,0.681394
464,-5.2379,-0.412379,-0.389257,0.684343
466,-3.92997,-0.369767,-0.361647,0.699095
468,-4.11589,-0.472995,-0.412206,0.66481
470,-4.07848,-0.16898,-0.375882,0.613017
472,-4.27947,-0.336503,-0.391815,0.663433
474,-5.2656,-0.470355,-0.27112,0.679083
476,-4.42525,-0.219085,-0.339965,0.650235
478,-5.15299,-0.719595,-0.321595,0.490441
480,-3.88872,-0.537467,-0.418069,0.479044
482,-4.36954,-0.593068,-0.303218,0.515117
484,-5.95713,-0.519559,-0.324638,0.555766
486,-5.28465,-0.742785,-0.426547,0.483708
488,-4.779,-0.752182,-0.323872,0.585919
490,-4.88401,-0.859272,-0.384637,0.597199
492,-4.76295,-0.817184,-0.365015,0.67362
494,-3.83691,-0.852496,-0.347739,0.591267
496,-3.83691,-0.852496,-0.347739,0.591267
498,-4.05988,-0.818908,-0.410797,0.62159
500,-4.27352,-0.691929,-0.469214,0.737906
502,-5.0476,-0.629901,-0.315937,0.559908
504,-3.91137,-0.58851,-0.304946,0.579566
506,-5.69225,-0.514282,-0.482307,0.54766
508,-5.76318,-0.550843,-0.383121,0.651479
510,-3.97076,-0.673391,-0.296746,0.657262
512,-5.07935,-0.519308,-0.338008,0.56423
514,-4.51514,-0.334835,-0.28695,0.617267
516,-4.30841,-0.383756,-0.362495,0.67248
518,-4.30841,-0.383756,-0.362495,0.67248
520,-3.91087,-0.387581,-0.357859,0.649621
522,-4.71643,-0.421769,-0.470804,0.664864
524,-4.5465,-0.573305,-0.24582,0.647319
526,-3.55538,-0.237501,-0.433531,0.692619
528,-3.55538,-0.237501,-0.433531,0.692619
530,-3.55538,-0.237501,-0.433531,0.692619
532,-4.06584,-0.349257,-0.338049,0.64116
534,-3.84663,-0.207328,-0.219997,0.735887
536,-4.31536,-0.47701,-0.259962,0.623981
538,-5.22569,-0.600029,-0.379428,0.635562
540,-4.2606,-0.558787,-0.331949,0.630101
542,-5.05082,-0.932693,-0.292523,0.538911
544,-4.63491,-0.760649,-0.408363,0.56492
546,-4.43377,-0.841042,-0.369889,0.558985
548,-4.43377,-0.841042,-0.369889,0.558985
550,-4.44813,-0.506751,-0.365664,0.577137
552,-4.40578,-0.788825,-0.28843,0.554127
554,-3.95832,-0.500435,-0.338085,0.595215
556,-4.7983,-0.801051,-0.343301,0.626464
558,-4.82912,-0.815387,-0.290965,0.495509
560,-5.0171,-0.764226,-0.314517,0.606828
562,-3.91081,-0.50214,-0.356761,0.635484
564,-3.95551,-0.735454,-0.393251,0.706456
566,-3.95551,-0.735454,-0.393251,0.706456
568,-4.38783,-0.634549,-0.466154,0.641238
570,-4.95532,-0.497456,-0.337546,0.558393
572,-4.07933,-0.647545,-0.399899,0.572773
574,-4.13025,-0.369853,-0.402844,0.621258
576,-5.95374,-0.603901,-0.365574,0.67488
578,-4.82094,-0.880325,-0.420163,0.520453
580,-4.67749,-0.638613,-0.423111,0.477006
582,-3.97939,-0.385318,-0.39018,0.606736
584,-4.51989,-0.617334,-0.332792,0.434355
586,-4.2096,-0.697003,-0.206792,0.65812
588,-5.34389,-0.928856,-0.332775,0.480152
590,-5.25699,-0.523391,-0.476273,0.560134
592,-4.01421,-0.434148,-0.290614,0.65211
594,-4.00066,-0.67736,-0.361334,0.537012
596,-4.2888,-0.810462,-0.378668,0.650566
598,-4.03589,-0.493421,-0.302167,0.52638
600,-5.04889,-0.450687,-0.405573,0.585084
602,-4.48794,-0.552888,-0.336728,0.57041
604,-3.85666,-0.434076,-0.303048,0.659397
606,-3.85666,-0.434076,-0.303048,0.659397
608,-5.49353,-0.212439,-0.336325,0.720092
610,-4.41858,-0.0729864,-0.428108,0.64925
612,-5.11643,-0.306794,-0.407376,0.747511
614,-3.82144,-0.35618,-0.446579,0.584392
616,-4.24516,-0.445109,-0.324275,0.732961
618,-4.73622,-0.465045,-0.307764,0.670912
620,-3.91871,-0.0130523,-0.345892,0.833085
622,-4.8973,-0.132238,-0.357778,0.797373
624,-5.14647,-0.129306,-0.429264,0.7348
626,-5.36864,-0.17464,-0.414006,0.71994
628,-5.61582,-0.413026,-0.368543,0.668832
630,-4.26576,-0.332997,-0.411743,0.692367
632,-4.77574,-0.275625,-0.331414,0.685241
634,-4.09941,-0.154669,-0.334542,0.712439
636,-4.13902,-0.293335,-0.315014,0.754765
638,-3.49756,-0.469408,-0.383628,0.67477
640,-3.98674,-0.636624,-0.418363,0.581743
642,-4.39112,-0.602613,-0.393817,0.685113
644,-3.98684,-0.590734,-0.350591,0.684838
646,-4.47189,-0.174799,-0.407816,0.730185
648,-4.22002,-0.327455,-0.509319,0.831884
650,-4.92515,-0.523867,-0.379425,0.61772
652,-3.88523,-0.568038,-0.450926,0.74114
654,-4.4945,-0.475999,-0.303476,0.634668
656,-5.53114,-0.489318,-0.452369,0.563664
658,-4.16799,-0.726637,-0.411949,0.50398
660,-4.57642,-0.630901,-0.290642,0.572182
662,-5.8129,-0.362152,-0.422056,0.625008
664,-4.13573,-0.700947,-0.331187,0.731298
666,-4.11258,-0.547797,-0.384777,0.599593
668,-3.98169,-0.667925,-0.599549,0.624606
670,-3.94342,-0.103644,-0.25674,0.66709
672,-4.32483,-0.0655184,-0.457574,0.652655
674,-3.84333,-0.26193,-0.309828,0.631033
676,-4.15754,-0.0979193,-0.253954,0.723451
678,-6.60351,-0.0297237,-0.360781,0.772418
680,-4.44305,-0.210418,-0.348482,0.758527
682,-3.88557,-0.0312996,-0.322939,0.799518
684,-3.88557,-0.0312996,-0.322939,0.799518
686,-4.43131,-0.111213,-0.356346,0.770584
688,-4.53045,-0.495433,-0.450753,0.714023
690,-4.60292,-0.39289,-0.350072,0.69029
692,-4.5833,-0.135915,-0.346948,0.646136
694,-4.77137,-0.123376,-0.565469,0.802655
696,-4.24592,-0.560386,-0.336403,0.788034
698,-4.56321,-0.0624348,-0.269465,0.810823
700,-4.68496,-0.436238,-0.288696,0.659567
702,-4.37032,-0.382939,-0.333913,0.745571
704,-4.43291,-0.525775,-0.262428,0.646125
706,-4.91175,-0.303169,-0.442294,0.832045
708,-4.77381,-0.518389,-0.366887,0.685845
710,-4.43801,-0.443627,-0.547839,0.699696
712,-4.69907,-0.394525,-0.340759,0.679096
714,-4.69907,-0.394525,-0.340759,0.679096
716,-4.15115,-0.638646,-0.376128,0.729122
718,-5.14658,-0.907759,-0.398605,0.55307
720,-4.59519,-0.72079,-0.275079,0.526966
722,-4.0164,-0.580095,-0.323091,0.54664
724,-4.49909,-0.592482,-0.292121,0.698867
726,-4.63525,-0.688713,-0.354134,0.537117
728,-5.35867,-0.840795,-0.330126,0.533069
730,-4.4293,-0.762158,-0.37092,0.637535
732,-4.78607,-0.613717,-0.357877,0.620965
734,-4.37972,-0.516133,-0.349582,0.550123
736,-5.61377,-0.493926,-0.455548,0.603105
738,-4.23457,-0.64742,-0.275599,0.633256
740,-4.21262,-0.0103614,-0.413389,0.789175
742,-5.14239,-0.285193,-0.293512,0.785122
744,-5.19051,-0.222855,-0.479015,0.810598
746,-5.0919,-0.277665,-0.322104,0.75313
748,-5.0919,-0.277665,-0.322104,0.75313
750,-5.1599,-0.287178,-0.353763,0.746606
752,-4.90788,-0.324074,-0.359104,0.767909
754,-4.19741,-0.343365,-0.345965,0.699299
756,-4.3106,-0.522028,-0.450136,0.605998
758,-6.15252,-0.278696,-0.523593,0.686332
760,-4.4479,-0.400462,-0.388864,0.760527
762,-4.50623,-0.300416,-0.39941,0.579529
764,-4.17006,-0.109154,-0.273498,0.719609
766,-5.15806,-0.10099,-0.363001,0.692966
768,-5.65962,-0.258192,-0.430288,0.73788
770,-3.96728,-0.21795,-0.351125,0.755209
772,-4.27646,-0.166668,-0.469896,0.670234
774,-4.11671,0.138572,-0.338602,0.881748
776,-4.11671,0.138572,-0.338602,0.881748
778,-4.49017,-0.370979,-0.3699,0.684697
780,-4.49017,-0.370979,-0.3699,0.684697
782,-4.80955,-0.442532,-0.38574,0.669594
784,-4.15447,-0.156731,-0.374669,0.781855
786,-6.64257,-0.18463,-0.245212,0.709074
788,-4.30663,-0.55152,-0.373446,0.623091
790,-4.32854,-0.539511,-0.312392,0.655934
792,-4.77827,-0.496077,-0.331628,0.654436
794,-4.77445,-1.00825,-0.31422,0.479336
796,-4.81231,-0.57049,-0.502536,0.51373
798,-4.83261,-0.718958,-0.429016,0.605196
800,-4.90431,-0.673852,-0.326572,0.659132
802,-5.19445,-0.620736,-0.350838,0.448281
804,-5.19445,-0.620736,-0.350838,0.448281
806,-4.81844,-0.775072,-0.30371,0.453572
808,-4.94007,-0.697065,-0.215929,0.441597
810,-3.8584,-0.798613,-0.41079,0.475981
812,-5.82663,-0.811547,-0.343607,0.653203
814,-4.04241,-0.902003,-0.392037,0.472003
816,-5.09783,-0.422504,-0.430951,0.485113
818,-4.64718,-0.583303,-0.368245,0.530818
820,-4.21729,-0.751744,-0.36266,0.550069
822,-4.31598,-0.405186,-0.472878,0.651673
824,-4.63107,-0.12169,-0.275348,0.72407
826,-5.25357,-0.443166,-0.354311,0.761329
828,-4.71686,-0.328268,-0.362591,0.70714
830,-3.98031,-0.537432,-0.358596,0.556359
832,-5.15248,-0.486234,-0.296198,0.624197
834,-5.45867,-0.277208,-0.591083,0.828447
836,-3.70017,-0.696971,-0.328585,0.725507
838,-5.09776,-0.464001,-0.40651,0.712655
840,-4.90665,-0.458471,-0.299929,0.669723
842,-4.1509,-0.461531,-0.414507,0.602048
844,-4.26455,-0.430854,-0.402805,0.688399
846,-4.80318,-0.603939,-0.303808,0.6206
848,-4.42373,-0.449219,-0.387759,0.683328
850,-4.42373,-0.449219,-0.387759,0.683328
852,-5.73712,-0.606893,-0.327986,0.649373
854,-4.87997,-0.637217,-0.411403,0.668844
856,-5.39753,-0.329554,-0.258851,0.740212
858,-4.80246,-0.805062,-0.398064,0.734292
860,-3.92717,-0.568006,-0.422987,0.553742
862,-4.88567,-0.352244,-0.46294,0.676065
864,-4.88567,-0.352244,-0.46294,0.676065
866,-4.88567,-0.352244,-0.46294,0.676065
868,-4.12524,-0.734372,-0.319283,0.745808
870,-5.97781,-0.698208,-0.363571,0.702547
872,-4.41456,-0.610178,-0.417099,0.559324
874,-6.16971,-0.520274,-0.556427,0.6259
876,-4.50682,-0.8337,-0.47253,0.491989
878,-4.47624,-0.604441,-0.401905,0.624597
880,-4.05109,-0.526301,-0.332019,0.638171
882,-4.3615,-0.307303,-0.400565,0.608408
884,-3.94082,-0.148642,-0.300939,0.576701
886,-3.50877,-0.699671,-0.309189,0.686285
888,-4.38519,-0.465292,-0.255851,0.615008
890,-4.69603,-0.450903,-0.309244,0.594309
892,-4.55178,-0.670882,-0.421179,0.532985
894,-4.76167,-0.712868,-0.508549,0.504283
896,-4.56959,-0.61398,-0.276288,0.485552
898,-4.29387,-0.72307,-0.384445,0.664728
900,-4.92725,-0.827846,-0.341282,0.555627
902,-4.15385,-0.783694,-0.373322,0.618907
904,-5.42221,-0.893525,-0.332117,0.497569
906,-4.75909,-0.923573,-0.433022,0.391433
908,-4.51777,-0.777633,-0.303815,0.572244
910,-5.47279,-0.883601,-0.551875,0.527089
912,-4.03978,-0.572491,-0.420349,0.683153
914,-4.12233,-0.625641,-0.33232,0.510562
916,-4.92022,-0.831216,-0.421175,0.527462
918,-3.88312,-0.82305,-0.413149,0.49135
920,-3.88312,-0.82305,-0.413149,0.49135
922,-5.83886,-0.691958,-0.246114,0.507122
924,-4.37485,-0.713185,-0.234787,0.577292
926,-3.77834,-0.689932,-0.458052,0.531111
928,-4.52422,-0.589886,-0.432368,0.57897
930,-4.10343,-0.629308,-0.518622,0.504126
932,-4.77201,-0.692371,-0.390344,0.562633
934,-4.78215,-0.370715,-0.300827,0.604344
936,-4.78215,-0.370715,-0.300827,0.604344
938,-4.59777,-0.555148,-0.32765,0.618968
940,-5.12754,-0.242586,-0.369631,0.714523
942,-4.2329,-0.174994,-0.455299,0.767444
944,-4.2329,-0.174994,-0.455299,0.767444
946,-4.34289,-0.765998,-0.419491,0.693299
948,-4.75152,-0.737736,-0.257884,0.782619
950,-5.09187,-0.571389,-0.267899,0.584191
952,-5.09187,-0.571389,-0.267899,0.584191
954,-5.65459,-0.591741,-0.338771,0.658361
956,-5.5499,-0.626023,-0.336337,0.467115
958,-4.51271,-0.593399,-0.329091,0.52082
960,-4.25245,-0.859583,-0.336578,0.55427
962,-5.07984,-0.63546,-0.345797,0.561159
964,-4.81996,-0.384369,-0.352918,0.673408
966,-4.49758,-0.346753,-0.345102,0.678725
968,-4.33888,-0.362619,-0.3452,0.663264
970,-4.51151,-0.853195,-0.363532,0.583862
972,-4.63203,-0.663698,-0.474957,0.627248
974,-4.56429,-0.736044,-0.350286,0.712257
976,-4.5924,-0.508358,-0.416287,0.616071
978,-3.67656,-0.344643,-0.264723,0.67318
980,-3.71432,-0.360339,-0.318711,0.714085
982,-4.51506,-0.45764,-0.276904,0.703877
984,-3.85764,-0.175865,-0.388541,0.567288
986,-4.57545,-0.230077,-0.308845,0.621588
988,-5.24879,-0.691928,-0.324496,0.440547
990,-4.24907,-0.629286,-0.369529,0.485781
992,-4.63236,-0.799959,-0.291866,0.52794
994,-4.80065,-0.816432,-0.404739,0.576468
996,-4.04884,-0.973182,-0.368966,0.51859
998,-5.26306,-0.315144,-0.25505,0.71154
1000,-5.26306,-0.315144,-0.25505,0.71154
1002,-4.33721,-0.865529,-0.359571,0.623717
1004,-4.47481,-0.6756,-0.421634,0.739813
1006,-4.99797,-0.884195,-0.394332,0.469999
1008,-4.26811,-0.552771,-0.465291,0.57684
1010,-4.03759,-0.83396,-0.413697,0.589675
1012,-4.03759,-0.83396,-0.413697,0.589675
1014,-4.30101,-0.930731,-0.336405,0.62644
1016,-6.04724,-0.43582,-0.312608,0.597298
1018,-4.58144,-0.859253,-0.274888,0.425252
1020,-5.0531,-0.428805,-0.337122,0.604382
1022,-3.96506,-0.716836,-0.288666,0.705034
1024,-4.56861,-0.786171,-0.26047,0.677756
1026,-4.78976,-0.781814,-0.302806,0.597453
1028,-4.41837,-0.727459,-0.436634,0.5506
1030,-3.73671,-0.883153,-0.356254,0.609006
1032,-4.66498,-0.288689,-0.515009,0.604522
1034,-5.10591,-0.633689,-0.322963,0.643703
1036,-5.09838,-0.786074,-0.280158,0.601013
1038,-4.99581,-0.773856,-0.351879,0.563848
1040,-4.30938,-0.970638,-0.416465,0.54717
1042,-4.30938,-0.970638,-0.416465,0.54717
1044,-4.26689,-0.84824,-0.329751,0.621111
1046,-3.97756,-0.897045,-0.498647,0.460455
1048,-5.16177,-0.465671,-0.407748,0.67008
1050,-4.26826,-0.826936,-0.354093,0.572072
1052,-4.48234,-0.442454,-0.408209,0.53479
1054,-4.47167,-0.868899,-0.366429,0.483468
1056,-4.92677,-0.532571,-0.253609,0.616302
1058,-6.63588,-0.628523,-0.354212,0.639656
1060,-4.17995,-0.674954,-0.297038,0.475082
1062,-5.42337,-0.501134,-0.322575,0.597108
1064,-4.56642,-0.748977,-0.425258,0.467382
1066,-5.05643,-0.420358,-0.234482,0.867589
1068,-4.62315,-0.805314,-0.413885,0.542673
1070,-4.34165,-0.637964,-0.431117,0.584735
1072,-5.38932,-0.581514,-0.296299,0.451331
1074,-4.58815,-0.575225,-0.391569,0.523988
1076,-4.58815,-0.575225,-0.391569,0.523988
1078,-4.48148,-0.491324,-0.420991,0.567783
1080,-3.79785,-0.75257,-0.308098,0.5649
1082,-5.26688,-0.897627,-0.357927,0.494325
1084,-3.57609,-0.761838,-0.325607,0.643553
1086,-4.97218,-0.614142,-0.395605,0.625226
1088,-4.1293,-0.599993,-0.38947,0.605377
1090,-4.40773,-0.896127,-0.359084,0.648997
1092,-4.34274,-0.555199,-0.396497,0.752213
1094,-4.84997,-0.858251,-0.354506,0.46967
1096,-4.75099,-0.791981,-0.39874,0.45527
1098,-3.63978,-0.774986,-0.240176,0.575838
1100,-4.93338,-0.85757,-0.328245,0.623
1102,-4.49618,-0.622903,-0.326278,0.548362
1104,-5.04598,-0.575291,-0.500149,0.615223
1106,-5.15401,-0.473848,-0.286,0.6966
1108,-5.15401,-0.473848,-0.286,0.6966
1110,-5.15401,-0.473848,-0.286,0.6966
1112,-4.72219,-0.815785,-0.367285,0.676398
