ReTr(L),ImTr(L)
-0.00267715,-0.0387399
-0.00013748,-0.00150532
0.00177644,0.00327925
0.00210982,-0.000414631
0.0020687,0.000887786
0.00178783,0.000794801
0.00178783,0.000794801
0.00178783,0.000794801
0.00256709,-0.00427711
-0.000552283,-0.00108459
-0.000273179,0.00362563
0.000966241,0.00167654
0.00447725,-0.00483472
0.00157837,-0.00037075
0.00319389,0.00107945
0.00351292,-0.00375595
-0.00126895,0.00223056
0.00257061,0.00628797
0.00257061,0.00628797
-0.00179542,0.0028247
0.000340112,-0.00101353
-0.00291667,0.0012708
0.00336374,0.0034219
0.00507778,0.00247133
0.00221319,0.000112726
0.00290026,0.00464683
-0.00635149,-0.00124971
0.0021267,0.00338172
0.00491802,0.00247489
0.000118641,-0.00130287
0.00400809,0.00639781
0.00228894,0.000838555
-0.00335895,-0.00303791
0.00252486,-0.00207366
0.00261181,-0.00258168
-0.00567431,0.00128959
-0.00187742,0.00137324
-0.000818733,-0.00179302
-0.00283829,0.00253656
0.000724663,0.00380992
0.00381333,-0.00316236
-0.000157985,-0.0010467
0.00758452,-0.00177647
0.00240457,0.0033347
0.00140286,0.000751843
0.00110312,-0.00244267
-0.000987831,-0.00111577
4.89987e-05,0.00153659
0.00450444,0.000333341
-0.0017285,-0.00574276
-0.00299981,0.000967987
0.000922905,-6.25273e-05
-0.00107288,0.000483699
0.00250278,-0.00472144
0.00353812,-0.00460452
-5.69156e-05,0.00147372
-0.00201424,0.0018791
-0.00240788,0.00202971
0.0120226,0.00305277
0.00233931,-0.000859934
-0.00144298,0.000734143
0.00666795,0.000582799
-0.00227019,-0.00013346
-0.00114332,0.00257997
8.76681e-05,0.00259267
-0.00280264,-0.000758213
-0.00278654,0.000753598
-0.00448795,-0.00916905
-0.000101892,-0.000954888
-0.00485891,0.00516005
0.00130582,-0.000147381
0.000340201,-0.0029476
-0.0014556,0.00387118
-0.00196622,0.00179414
-6.82765e-05,0.000609897
0.00595334,-0.0122279
-0.00102939,-0.00118589
-0.00102939,-0.00118589
0.00469172,-0.000810551
0.000817225,0.00124856
-0.00176389,-0.00276363
0.000369625,-0.00493563
0.000369625,-0.00493563
0.00288247,-0.00144911
0.0052073,0.00103783
-0.00261942,-0.00806865
0.00203951,-0.00475388
0.00203951,-0.00475388
-0.00106103,-0.00301622
-0.00106103,-0.00301622
0.000177381,-4.91729e-05
0.00575288,0.00696211
0.00420855,-0.00390051
-0.0039273,-0.00247888
-0.00135255,-0.00333132
0.00306936,0.00122217
0.00209422,0.00595895
-0.00209724,-0.00142094
-0.00128147,-7.12092e-05
-0.000406975,0.00346199
0.000307613,-0.00182775
-0.00395974,1.57214e-05
0.00784382,-0.00294575
0.0042949,0.0011489
0.0042949,0.0011489
-0.000151246,0.0050946
0.00272307,-0.00140461
0.000995023,0.00406766
-0.00169563,0.0053641
-0.00544359,-0.000972858
-0.000476262,0.000915016
-0.00107603,9.96126e-05
0.00224126,-0.000166337
-0.000300486,-0.00742724
0.00219632,-0.00703226
0.00104181,0.00168761
0.00215209,0.00307866
0.00215209,0.00307866
0.00155463,0.00468952
-0.0117712,-0.00644202
0.00253919,-0.00214641
0.00376996,0.00112832
-0.00103167,0.00281226
0.00225215,-0.000528021
-0.00188053,0.00159926
-0.00329336,0.00460492
0.00417897,-0.000327863
0.000103526,-0.00772359
-0.00284371,0.000301556
-0.00227297,-0.0013362
-0.00515022,-0.000356194
-0.00523202,0.0024281
0.00227124,0.00251817
-0.00215332,-0.00640914
-0.00133948,0.000368278
0.000421856,0.00407956
0.00248357,0.00264472
0.00323319,-3.95274e-05
-0.000690222,-0.00125083
-0.000315285,0.00331022
-0.00350101,0.00311405
-0.00448709,0.00227554
0.000607474,0.00557984
-0.00186747,0.00580185
0.0055115,0.00447125
0.0055115,0.00447125
0.0055115,0.00447125
0.0055115,0.00447125
0.00075779,-0.000697728
0.00661067,0.00803581
0.00221599,0.00135338
-0.00165092,-0.00386938
-0.000791834,-4.36545e-05
-0.000680692,-0.00293084
-0.00274088,0.00146257
-0.00860769,-0.0132035
0.00173025,0.00124752
0.00195243,0.0050069
0.000652566,0.00128384
0.000652566,0.00128384
-0.00419847,0.00252021
0.00187739,-0.0021802
-0.000434226,-0.00426484
-0.00123562,0.00310191
0.00012523,-0.00258178
-0.00486617,-0.00583705
-0.000841302,0.00308682
0.00215407,-3.94035e-05
0.000907884,-0.00346832
0.00224248,0.00261958
-0.00297646,0.00245758
0.00113679,-8.9525e-05
-0.000898287,0.00132664
-0.00501566,-0.00260233
-0.000620435,0.00149889
0.00250091,-0.00202189
0.00168176,0.000117119
-0.000876647,0.00116062
0.000839873,-0.000586893
-0.00185049,0.00160837
-0.0050113,-0.00112181
0.00323041,0.00167957
0.00148624,0.000132682
0.00268331,0.00208494
0.00195206,-0.00025874
0.00193217,0.00395283
0.00813291,-0.00100795
0.00813291,-0.00100795
0.00199283,-0.000589193
0.000360969,-0.00104207
0.00449961,0.000534916
0.00431499,-0.00340716
-0.00452397,0.00171773
-0.00115022,0.0012663
-0.00124817,0.00323878
-0.00124817,0.00323878
-7.3999e-05,-0.000202206
-0.0015796,-0.00474885
0.00404523,0.00134859
-0.00138092,-0.00124739
-0.00138092,-0.00124739
-0.00423844,0.00434031
-0.00399701,-0.00102142
-0.00399701,-0.00102142
0.000922266,0.00424754
0.00381913,0.00190503
0.000251522,0.00285455
0.000251522,0.00285455
0.00205681,0.00454897
0.000695628,0.00325685
0.000695628,0.00325685
6.67463e-05,0.00401407
-0.000514194,0.000774459
-0.00883764,0.00378307
-0.00376482,0.00114847
-0.00546239,0.0026722
-0.00386693,-0.00179064
-0.0032587,-0.00349743
0.00162914,-0.00366589
-0.000835124,-0.0046051
0.00135376,0.00116589
0.00443619,-0.00165967
-8.69302e-08,-0.00565701
0.00214069,-0.00166543
-0.000479285,0.00432535
0.00828834,0.00321215
0.0023691,0.00308633
0.00413782,-0.00269942
0.00245516,0.00238637
0.00262519,-0.000978395
0.000756998,0.00442662
0.000181349,0.00409159
0.00367182,-0.00226922
0.000357035,0.000195809
-0.00227039,0.00326528
0.00459828,0.00023141
0.00868364,0.0045147
0.00321236,-0.000301471
-0.00335296,-0.00431484
0.002157,-0.00247486
-0.00532111,-0.00182345
0.00334806,-0.000145186
-0.000941986,-0.00252585
-0.00319641,0.000994667
-0.00237255,0.00737486
-0.00605898,0.00346896
0.00454654,-2.38905e-05
0.00454654,-2.38905e-05
-0.00113543,-0.00210665
-0.000259413,0.00213312
-0.0024097,0.00135895
-0.00132662,0.00191892
-0.0049203,0.00837194
-0.000681024,-0.00121387
0.0022286,0.00469077
0.00259525,-0.0026574
0.00107992,-0.00377171
0.00403521,-0.000178666
0.00403521,-0.000178666
0.00224346,0.00171094
-0.000150639,0.00189081
-0.000995627,0.000149838
-0.00128002,0.00350018
-0.00128002,0.00350018
-0.00128002,0.00350018
-0.000653954,-0.00164575
-0.00941116,0.00052894
0.000796602,-0.0041924
-0.000291198,-0.00253132
-0.00241941,0.00181825
