ReTr(Lx),ImTr(Lx)
0.0242715,0.00656187
-0.00118697,-0.000102051
0.00169794,-0.0013539
-0.00153623,0.0037052
-0.000165925,-0.00119151
-0.000336955,0.00210102
-0.000336955,0.00210102
-0.000336955,0.00210102
-0.00134632,-0.00187969
0.000855162,-0.00164279
-0.000393413,-0.00408737
0.00279743,-0.0012544
-0.00195678,0.00180829
-0.000197334,-0.000987543
-0.00198255,0.00496897
-0.00365617,0.00303537
-0.000912643,3.76077e-05
0.00071428,-0.00299417
0.00071428,-0.00299417
0.00138317,0.00435748
0.00117389,-0.00142623
0.00153481,0.00070328
-0.000828492,-0.00410123
-0.000866522,0.00294305
-0.000294815,-0.000245687
-0.003895,0.000244341
0.00371288,0.000994975
0.000447717,0.00350225
0.000665585,-0.00143077
-0.00294847,-6.63892e-05
0.00851582,-0.00688407
-0.0042656,0.000827177
0.00060033,0.00275647
0.000661717,-0.0025257
-0.000585818,-0.000861222
-0.00714783,0.00444313
0.003945,-0.00436058
-0.000691893,0.00406272
0.00061584,-0.00525253
-0.00177866,-0.00105881
0.00198392,-0.000176509
0.00625803,-0.00686425
0.000737245,-0.00256055
0.00049939,0.00479002
-0.00199683,0.00020266
0.00228076,0.00127416
0.0014922,0.00026016
0.00078612,-0.00771602
0.00310638,-0.000707417
-0.00200079,-0.00394352
0.0047569,0.00036039
-0.00133501,0.00241045
0.0026046,0.00185335
0.000317385,-0.0002622
-0.00575015,0.00195478
0.000614732,-0.00176738
0.00138894,0.00066094
0.00376033,0.0068157
0.000374735,-0.00164785
0.00288612,0.00240214
0.00255815,1.90452e-05
0.00272885,-0.0031283
0.00024873,0.00482962
-0.00186163,0.00144912
-0.00072158,0.00628008
-0.00224158,-0.00253195
-0.000524995,0.000239988
-0.00296825,-0.00194824
0.00269545,-0.00158467
-0.0038494,0.00107299
-0.00025264,0.00234463
0.0043441,0.00322692
0.00369423,-0.00144535
-0.00453037,-0.0037622
0.000308215,0.000779523
-0.000687552,0.0055886
-0.00409982,0.000647778
-0.00409982,0.000647778
0.00583638,0.00425867
0.00147315,-0.000193146
-0.000167002,0.000719935
-0.005624,0.0012649
-0.005624,0.0012649
0.00105122,0.00049432
0.00456973,0.00068163
-0.0028955,-0.00011439
0.002682,0.00280702
0.002682,0.00280702
0.00318985,-0.0051421
0.00318985,-0.0051421
-0.00590655,0.00118373
0.000874085,0.00317952
0.00196538,-0.00235053
0.00283205,-0.00218218
-0.0034276,-0.000548712
0.000690637,0.0031178
0.00455652,-0.000483827
-0.00261223,0.00281168
0.00798923,-0.00122233
0.00828343,-0.00422875
-0.00166778,0.00412295
-0.00461917,0.00502493
-0.00155583,-8.73725e-05
0.002559,0.00144268
0.002559,0.00144268
-0.00725078,0.003221
-0.00209382,-0.000356818
0.00201228,-0.00220122
-0.00139319,0.00412182
-0.00470067,-0.00184585
-0.000820747,-0.0031769
0.00038255,-0.0006455
0.000169412,-0.0008333
-0.00368355,-0.0026069
-0.000757962,-0.00597193
-0.0074951,0.00217237
0.00110165,0.000107005
0.00110165,0.000107005
0.00244931,-0.00169363
0.000174648,0.00106373
0.00150417,-0.00174916
0.00264698,-0.00433008
-0.00483105,0.0069036
2.824e-05,0.00066339
-0.000701878,-0.000327325
0.00430702,0.00064146
