MDTU,|det-1|^2,1-Re(det),Im(det)
1880,1,1,5.14341e-07
1882,1,1,6.23544e-06
1884,1,1,2.38646e-06
1886,0.999996,0.999998,-3.44503e-06
1888,1,1,-1.25433e-06
1890,0.999997,0.999998,2.26253e-06
1892,1,1,1.16498e-06
1894,0.999998,0.999999,3.43136e-08
1896,0.999998,0.999999,-2.34698e-07
1898,1,1,-7.27592e-07
1900,1,1,-4.50015e-07
1902,1,1,4.58961e-06
1904,1,1,1.23597e-06
1906,1,1,-3.4104e-07
1908,0.999999,0.999999,1.89725e-06
1910,1,1,-8.8861e-07
1912,0.999998,0.999999,1.11027e-06
1914,1,1,-3.73092e-06
1916,1,1,-3.1799e-07
1918,1,1,-2.59201e-07
1920,1,1,-1.20802e-06
1922,1,1,1.32721e-06
1924,1,1,5.24353e-07
1926,1,1,5.24353e-07
1928,1,1,5.24353e-07
1930,0.999999,1,9.91439e-07
1932,1,1,1.38037e-06
1934,0.999999,1,-7.55436e-07
1936,1,1,2.87112e-07
1938,1,1,-6.04551e-08
1940,0.999999,0.999999,-2.52401e-06
1942,0.999997,0.999999,-9.3069e-07
1944,0.999999,0.999999,-4.20886e-07
1946,1,1,-7.34159e-07
1948,1,1,8.41165e-07
1950,1,1,-2.42674e-07
1952,0.999999,0.999999,-1.20115e-06
1954,0.999999,0.999999,-1.20115e-06
1956,1,1,1.38869e-06
1958,1,1,1.38869e-06
1960,1,1,1.38869e-06
1962,1,1,1.38869e-06
1964,1,1,-1.21708e-06
1966,0.999999,0.999999,1.47766e-08
1968,0.999999,0.999999,1.47766e-08
1970,0.999996,0.999998,-1.8862e-07
1972,1,1,-2.40234e-08
1974,1,1,-3.17752e-06
1976,0.999995,0.999997,-1.5057e-08
1978,1,1,-1.66232e-07
1980,1,1,1.80201e-06
1982,0.999995,0.999997,1.68006e-06
1984,1,1,-6.98393e-07
1986,1,1,-6.98393e-07
1988,0.999998,0.999999,1.88384e-06
1990,1,1,9.38464e-07
1992,1,1,-7.48667e-07
1994,1,1,-6.12508e-08
1996,1,1,-3.7664e-07
1998,0.999998,0.999999,2.17394e-07
2000,1,1,-7.26708e-07
