MDTU,min_ave,max_ave
1676,-1.82606,0.164054
1678,-1.92645,0.130808
1680,-1.70721,0.180757
1682,-1.70721,0.180757
1684,-1.70721,0.180757
1686,-1.74519,0.182325
1688,-1.76856,0.200364
1690,-1.64903,0.204608
1692,-1.61921,0.227425
1694,-1.63419,0.203783
1696,-1.73097,0.207471
1698,-1.66866,0.229934
1700,-1.66783,0.214944
1702,-1.77898,0.1776
1704,-1.78534,0.204308
1706,-1.74249,0.168306
1708,-1.80921,0.171553
1710,-1.92483,0.144083
1712,-1.92795,0.160485
1714,-1.98433,0.159121
1716,-1.95159,0.139332
1718,-1.89805,0.133049
1720,-1.78962,0.141912
1722,-1.83387,0.163324
1724,-1.83387,0.163324
1726,-1.89064,0.171471
1728,-1.75749,0.195036
1730,-1.84552,0.159847
1732,-1.93555,0.140465
1734,-1.89971,0.106429
1736,-2.02786,0.102298
1738,-2.00752,0.10946
1740,-1.95717,0.124111
1742,-1.9719,0.134493
1744,-1.9719,0.134493
1746,-1.95549,0.138709
1748,-1.95549,0.138709
1750,-1.98643,0.114908
1752,-2.05355,0.0913248
1754,-1.97559,0.132388
1756,-1.97143,0.135851
1758,-1.95979,0.122146
1760,-1.90892,0.136293
1762,-1.91361,0.161154
1764,-1.95411,0.143986
1766,-1.95411,0.143986
1768,-1.93726,0.123021
1770,-1.85743,0.122066
1772,-1.92257,0.126049
1774,-1.91615,0.123033
1776,-1.83168,0.162485
1778,-1.83168,0.162485
1780,-1.88233,0.144752
1782,-1.85066,0.145978
1784,-1.90162,0.146107
1786,-1.9686,0.157337
1788,-1.85478,0.159217
1790,-1.73277,0.167153
1792,-1.88998,0.161877
1794,-1.8405,0.147087
1796,-1.84537,0.169683
1798,-1.81082,0.183597
1800,-1.78684,0.184959
1802,-1.76561,0.211516
1804,-1.71189,0.187675
1806,-1.7942,0.212467
1808,-1.75892,0.20004
1810,-1.78104,0.164227
1812,-1.82464,0.15935
1814,-1.72263,0.194957
1816,-1.64526,0.231699
1818,-1.65861,0.220048
1820,-1.66852,0.216222
1822,-1.68125,0.200658
1824,-1.68125,0.200658
