MDTU,plaq,Re(det),Im(det),link
88,0.150544,2.89288e-06,2.93357e-06,0.928898
90,0.156758,1.01694e-05,7.57135e-06,0.760143
92,0.155958,5.83615e-06,3.63662e-06,0.751094
94,0.169857,4.84849e-06,5.33001e-06,0.742353
96,0.160977,5.98014e-06,4.93383e-06,0.719061
98,0.163697,4.91529e-06,5.27739e-06,0.719859
100,0.160438,9.12329e-06,1.24433e-05,0.726458
102,0.147781,6.10455e-06,6.85213e-06,0.705173
104,0.122693,2.63697e-06,4.22643e-06,0.701805
106,0.148542,6.20383e-06,5.04813e-06,0.718042
108,0.143614,3.39987e-06,2.70298e-06,0.700898
110,0.162521,3.5597e-06,4.7162e-06,0.636311
112,0.1478,7.44658e-06,5.45138e-06,0.625472
114,0.145175,4.97262e-06,9.96364e-06,0.687457
116,0.140618,4.77338e-06,1.45372e-05,0.621597
118,0.157787,7.08618e-06,6.1219e-06,0.544651
120,0.120497,4.66995e-06,1.25993e-05,0.580595
122,0.152053,7.12758e-06,6.93989e-06,0.592882
124,0.14265,7.51805e-06,1.4191e-05,0.576892
126,0.152207,9.8591e-06,1.75784e-05,0.586455
128,0.119682,4.14354e-06,3.94671e-06,0.557202
130,0.155086,9.88647e-06,6.39512e-06,0.581118
132,0.163729,7.47782e-06,1.21066e-05,0.633618
134,0.150689,8.99065e-06,6.21337e-06,0.663712
136,0.143686,1.80245e-05,1.0245e-05,0.666287
138,0.114642,3.2899e-06,3.3379e-06,0.740284
140,0.124122,2.69765e-06,2.58705e-06,0.745472
142,0.160892,5.16462e-06,7.04193e-06,0.814538
144,0.136117,7.33349e-06,5.2151e-06,0.90288
146,0.135953,3.01808e-06,5.66767e-06,0.731206
148,0.12424,6.9703e-06,8.88404e-06,0.704325
150,0.153335,2.0275e-05,2.38042e-05,0.731714
152,0.150941,1.01369e-05,5.13126e-06,0.638877
154,0.12898,2.51353e-06,3.14538e-06,0.621985
156,0.12898,2.51353e-06,3.14538e-06,0.621985
158,0.122615,4.34441e-06,4.05296e-06,0.654365
160,0.11652,5.36109e-06,6.35268e-06,0.652385
162,0.141085,3.09053e-05,1.60188e-05,0.672754
164,0.163385,1.27373e-05,5.75869e-06,0.701741
166,0.163385,1.27373e-05,5.75869e-06,0.701741
168,0.130891,4.78557e-06,4.27869e-06,0.732033
170,0.137073,4.25242e-06,4.29426e-06,0.776479
172,0.13903,1.04153e-05,9.47845e-06,0.807863
174,0.164312,4.74901e-06,3.32954e-06,0.802992
176,0.164312,4.74901e-06,3.32954e-06,0.802992
178,0.11547,4.66457e-06,3.98776e-06,0.744524
180,0.11547,4.66457e-06,3.98776e-06,0.744524
182,0.131521,3.82096e-06,5.73875e-06,0.680126
184,0.184362,5.07036e-06,6.69475e-06,0.638754
186,0.166321,1.69551e-05,9.78667e-06,0.602239
188,0.116526,4.0571e-06,3.98274e-06,0.68117
190,0.169791,1.30588e-05,8.49666e-06,0.68538
192,0.154311,5.29824e-06,7.85027e-06,0.639473
194,0.156126,1.06155e-05,1.07936e-05,0.627641
196,0.112612,7.08446e-06,3.53608e-06,0.626917
198,0.1365,6.2366e-06,7.03106e-06,0.644171
200,0.151905,8.01489e-06,4.81118e-06,0.645795
202,0.188977,2.46942e-05,2.42295e-05,0.639702
204,0.17422,2.92841e-05,1.18812e-05,0.623636
206,0.167763,5.04645e-06,7.77649e-06,0.604854
208,0.159489,2.07085e-05,2.43887e-05,0.636711
210,0.159489,2.07085e-05,2.43887e-05,0.636711
212,0.177135,5.86463e-05,1.0835e-05,0.660201
214,0.168365,8.45017e-06,5.15996e-06,0.706983
216,0.187438,6.37371e-06,5.76305e-06,0.689806
218,0.144016,6.88212e-06,4.13164e-06,0.759787
220,0.155178,9.78151e-06,9.06991e-06,0.674891
222,0.13638,1.88822e-05,5.7991e-06,0.728689
224,0.137319,3.45341e-06,4.12342e-06,0.678495
226,0.158039,6.72685e-06,7.00264e-06,0.715758
228,0.153956,6.30712e-06,6.28858e-06,0.665305
230,0.212935,1.23721e-05,8.03162e-06,0.618859
232,0.119073,7.74638e-06,6.13173e-06,0.568282
234,0.106121,7.4051e-06,7.64814e-06,0.597813
236,0.106121,7.4051e-06,7.64814e-06,0.597813
238,0.152849,6.61765e-06,5.37231e-06,0.652808
240,0.185331,4.99048e-05,7.71287e-06,0.712478
242,0.172368,9.39425e-06,1.08363e-05,0.626876
244,0.150291,5.42863e-06,4.05682e-06,0.641296
246,0.152246,8.43396e-06,1.57389e-05,0.61466
248,0.177814,5.45195e-06,1.08137e-05,0.581656
250,0.135594,5.51165e-06,7.13488e-06,0.573447
252,0.180389,6.9036e-06,4.94064e-06,0.522356
254,0.127274,7.71942e-06,7.18103e-06,0.543381
256,0.110094,1.49747e-05,9.38763e-06,0.517204
258,0.168122,4.20426e-06,6.43414e-06,0.511076
260,0.175113,1.83026e-05,4.54741e-06,0.529139
262,0.139357,2.44906e-06,2.67373e-06,0.534403
264,0.160121,2.0041e-05,1.21518e-05,0.522098
266,0.12764,3.96656e-06,3.31618e-06,0.532862
268,0.115503,1.13685e-05,4.56041e-06,0.543078
270,0.140608,1.18478e-05,1.08416e-05,0.567069
272,0.183455,8.15889e-06,1.00222e-05,0.629277
274,0.151146,4.55623e-06,4.40472e-06,0.594149
276,0.154143,5.31771e-06,3.26576e-06,0.614272
278,0.139815,9.68498e-06,6.76871e-06,0.606099
280,0.145475,7.56883e-06,7.85627e-06,0.57337
282,0.124381,6.21041e-06,1.56713e-05,0.543348
284,0.170167,1.21818e-05,8.64627e-06,0.545394
286,0.144268,1.15707e-05,9.57356e-06,0.543601
288,0.139255,7.19627e-06,8.37135e-06,0.562478
290,0.159728,6.3156e-06,6.48673e-06,0.568816
292,0.159728,6.3156e-06,6.48673e-06,0.568816
294,0.159728,6.3156e-06,6.48673e-06,0.568816
296,0.159728,6.3156e-06,6.48673e-06,0.568816
298,0.166828,5.00006e-06,6.25485e-06,0.615647
300,0.17134,4.22957e-06,5.13085e-06,0.591231
302,0.16124,4.79281e-06,3.25383e-06,0.583529
304,0.164718,7.02255e-06,1.14989e-05,0.595455
306,0.146317,3.91859e-06,3.05553e-06,0.653144
308,0.186875,9.08616e-06,8.63734e-06,0.696319
310,0.156132,1.32172e-05,1.01539e-05,0.639532
312,0.14814,2.61133e-05,3.61846e-05,0.653696
314,0.169046,2.43059e-06,2.12426e-06,0.653257
316,0.163608,6.33344e-06,8.85133e-06,0.650174
318,0.168198,1.94746e-05,2.58502e-05,0.617764
320,0.168198,1.94746e-05,2.58502e-05,0.617764
322,0.165102,4.99082e-06,5.22188e-06,0.587898
324,0.154573,4.35362e-06,6.11365e-06,0.608147
326,0.154491,3.97555e-05,1.97405e-05,0.575285
328,0.165256,1.24321e-05,7.65067e-06,0.565356
330,0.151811,7.07555e-06,8.64816e-06,0.590456
332,0.139448,1.32578e-05,7.82353e-06,0.603457
334,0.151434,5.40308e-06,7.2659e-06,0.595656
336,0.132717,6.46237e-06,9.14262e-06,0.558029
338,0.116793,2.86329e-06,3.8687e-06,0.58239
340,0.145718,1.83495e-05,8.8546e-06,0.617373
342,0.135348,5.48804e-06,5.53872e-06,0.594998
344,0.147366,5.97818e-06,1.1828e-05,0.598759
346,0.183669,1.33179e-05,1.60446e-05,0.618954
348,0.139208,3.23262e-06,4.05845e-06,0.681774
350,0.168084,6.20565e-06,1.01916e-05,0.611624
352,0.139774,3.52156e-06,1.67627e-06,0.640396
354,0.139912,9.69268e-06,2.1327e-05,0.625196
356,0.160272,9.97684e-06,1.46591e-05,0.660574
358,0.136442,3.25357e-05,1.17817e-05,0.659064
360,0.134076,7.09787e-06,4.76176e-06,0.557946
362,0.149813,5.13043e-06,4.33441e-06,0.59522
364,0.145083,3.57157e-06,2.75915e-06,0.624114
366,0.149858,1.6306e-05,1.2947e-05,0.613467
368,0.15223,1.26268e-05,1.75004e-05,0.61316
370,0.137501,2.63064e-06,7.07956e-06,0.612757
372,0.172119,2.27931e-06,3.20816e-06,0.643051
374,0.161786,8.70253e-06,7.29734e-06,0.652878
376,0.161786,8.70253e-06,7.29734e-06,0.652878
378,0.19179,2.53105e-05,1.97295e-05,0.6306
380,0.154928,5.01491e-06,7.18027e-06,0.613173
382,0.123919,8.08364e-06,5.95929e-06,0.640086
384,0.133901,3.11233e-06,5.7147e-06,0.705594
386,0.136131,5.78144e-06,6.35255e-06,0.652366
388,0.155713,5.58855e-06,4.3146e-06,0.651716
390,0.142746,3.77542e-06,3.35246e-06,0.647109
392,0.142746,3.77542e-06,3.35246e-06,0.647109
394,0.153839,5.3586e-06,3.73092e-06,0.631149
396,0.172674,1.65971e-05,1.79074e-05,0.653105
398,0.139075,6.41628e-06,6.24501e-06,0.637051
400,0.142426,1.05188e-05,1.0888e-05,0.629606
402,0.142426,1.05188e-05,1.0888e-05,0.629606
404,0.165926,7.80821e-06,1.67468e-05,0.630776
406,0.160076,8.22084e-06,9.9008e-06,0.684983
408,0.160076,8.22084e-06,9.9008e-06,0.684983
410,0.158264,7.25639e-06,9.16547e-06,0.68501
412,0.211535,6.17588e-06,5.70033e-06,0.630667
414,0.141868,4.43297e-06,5.00242e-06,0.609453
416,0.141868,4.43297e-06,5.00242e-06,0.609453
418,0.124469,4.41336e-06,5.7503e-06,0.621708
420,0.14948,5.3745e-06,2.69183e-06,0.598916
422,0.14948,5.3745e-06,2.69183e-06,0.598916
424,0.137334,8.52787e-06,5.06884e-06,0.599994
426,0.141906,4.58804e-06,4.57377e-06,0.590137
428,0.180095,7.42536e-06,1.10134e-05,0.621797
430,0.157204,8.38114e-06,8.11883e-06,0.65239
432,0.149947,4.45568e-06,3.13575e-06,0.604009
434,0.123325,7.56842e-06,7.91769e-06,0.629679
436,0.133881,8.88762e-06,7.97666e-06,0.625119
438,0.176866,9.17676e-06,7.1315e-06,0.584818
440,0.137207,9.13089e-06,6.54958e-06,0.587012
442,0.159723,5.11818e-06,4.69531e-06,0.550079
444,0.190257,3.74835e-06,9.97963e-06,0.551153
446,0.16197,1.69497e-05,8.22026e-06,0.53139
448,0.151132,4.35224e-06,3.00324e-06,0.5264
450,0.18567,7.05078e-06,6.54927e-06,0.525695
452,0.145853,9.22157e-06,1.26237e-05,0.525384
454,0.145175,1.85445e-05,1.10798e-05,0.518667
456,0.150218,1.63326e-05,1.41814e-05,0.535831
458,0.17834,5.44359e-06,4.82303e-06,0.519831
460,0.137994,9.3885e-06,1.15153e-05,0.537424
462,0.175435,7.73583e-06,4.77531e-06,0.55405
464,0.150756,8.43492e-06,6.42147e-06,0.561246
466,0.150432,2.11133e-05,8.7789e-06,0.572254
468,0.169498,7.7646e-06,6.03806e-06,0.578928
470,0.177917,2.20938e-05,1.48168e-05,0.624078
472,0.125638,1.28679e-05,2.00912e-05,0.589164
474,0.162538,6.40086e-06,6.06072e-06,0.602654
476,0.147702,1.06344e-05,1.39614e-05,0.56905
478,0.152569,1.7593e-05,2.07752e-05,0.537297
480,0.146022,5.12415e-06,1.1732e-05,0.532024
482,0.152292,7.10583e-06,1.04981e-05,0.533597
484,0.150222,1.00953e-05,1.11726e-05,0.512182
486,0.186837,9.4653e-06,7.39413e-06,0.515205
488,0.157336,1.3702e-05,2.77543e-05,0.51253
490,0.164153,5.68749e-06,1.03964e-05,0.517341
492,0.139155,6.83112e-06,7.13616e-06,0.525906
494,0.148337,9.0002e-06,9.94018e-06,0.526137
496,0.148337,9.0002e-06,9.94018e-06,0.526137
498,0.143069,2.92651e-06,4.12139e-06,0.514757
500,0.160398,2.45927e-05,1.26737e-05,0.542782
502,0.1318,2.73542e-06,3.47597e-06,0.542867
504,0.121445,6.71864e-06,4.58541e-06,0.547393
506,0.140461,4.57295e-06,6.13631e-06,0.527117
508,0.157993,1.09279e-05,1.76097e-05,0.564718
510,0.130228,8.10852e-06,7.32163e-06,0.548875
512,0.143632,9.2993e-06,4.70356e-06,0.566489
514,0.13778,1.15047e-05,2.37055e-05,0.579513
516,0.137747,6.67743e-06,2.80284e-06,0.609564
518,0.137747,6.67743e-06,2.80284e-06,0.609564
520,0.16302,4.41078e-06,2.52569e-06,0.594374
522,0.131003,4.30025e-06,6.66086e-06,0.612363
524,0.140514,3.05229e-06,5.04429e-06,0.579157
526,0.142987,1.62604e-05,1.38098e-05,0.604637
528,0.142987,1.62604e-05,1.38098e-05,0.604637
530,0.142987,1.62604e-05,1.38098e-05,0.604637
532,0.124339,7.58026e-06,5.44758e-06,0.607126
534,0.179915,1.3274e-05,7.40941e-06,0.608688
536,0.151562,9.82449e-06,6.91163e-06,0.592323
538,0.125848,7.21803e-06,7.437e-06,0.546206
540,0.118779,4.4317e-06,4.56707e-06,0.542642
542,0.115485,9.44896e-06,9.62032e-06,0.506401
544,0.166568,6.23355e-06,3.96504e-06,0.522868
546,0.180229,9.39722e-06,1.54982e-05,0.516962
548,0.180229,9.39722e-06,1.54982e-05,0.516962
550,0.156493,1.79446e-05,1.21441e-05,0.527017
552,0.16118,5.40504e-06,1.14769e-05,0.51938
554,0.144878,1.1007e-05,7.41486e-06,0.534492
556,0.167067,4.2414e-06,7.12517e-06,0.518677
558,0.151359,7.64704e-06,9.45711e-06,0.53268
560,0.143494,9.43922e-06,3.64794e-06,0.511931
562,0.153907,4.57336e-06,4.23347e-06,0.524351
564,0.126666,8.91008e-06,9.45938e-06,0.550281
566,0.126666,8.91008e-06,9.45938e-06,0.550281
568,0.14762,1.15247e-05,7.07729e-06,0.549909
570,0.12262,2.18628e-05,4.22696e-05,0.523841
572,0.160162,5.30979e-06,2.53407e-06,0.526328
574,0.156845,4.69365e-06,5.43312e-06,0.542021
576,0.0964649,9.3677e-06,6.01057e-06,0.522475
578,0.14919,3.49588e-06,4.41413e-06,0.508388
580,0.149597,7.20724e-06,4.7231e-06,0.511957
582,0.146559,2.38084e-06,2.34219e-06,0.503475
584,0.117061,4.584e-06,4.55042e-06,0.516425
586,0.167531,1.2377e-05,1.10604e-05,0.538363
588,0.15369,4.48984e-06,5.06304e-06,0.519326
590,0.133663,8.09872e-06,5.73151e-06,0.540145
592,0.122324,1.02903e-05,7.75815e-06,0.547699
594,0.130257,8.12304e-06,7.34809e-06,0.533372
596,0.171743,5.60012e-06,6.50353e-06,0.544573
598,0.131304,5.33247e-06,7.5699e-06,0.538508
600,0.165489,4.35131e-06,5.12821e-06,0.564747
602,0.147992,4.26557e-06,3.31562e-06,0.536799
604,0.150807,7.9836e-06,1.09437e-05,0.63196
606,0.150807,7.9836e-06,1.09437e-05,0.63196
608,0.166014,1.1216e-05,4.94409e-06,0.636723
610,0.129768,9.59448e-06,7.81558e-06,0.574085
612,0.154402,8.92107e-06,7.52434e-06,0.642768
614,0.163842,1.87774e-05,1.13592e-05,0.610782
616,0.155244,4.56672e-06,7.17778e-06,0.602737
618,0.172819,8.21514e-06,4.96785e-06,0.647788
620,0.127419,5.07087e-06,4.42152e-06,0.655636
622,0.144174,7.58753e-06,9.58383e-06,0.659042
624,0.172406,8.11528e-06,1.27362e-05,0.660126
626,0.13511,5.70949e-06,5.26146e-06,0.601444
628,0.129279,7.31463e-06,8.68312e-06,0.584035
630,0.170446,7.55576e-06,4.5314e-06,0.637855
632,0.138629,7.39082e-06,3.81191e-06,0.631523
634,0.153195,8.71946e-06,4.77805e-06,0.657323
636,0.142473,3.95946e-06,6.40039e-06,0.638216
638,0.143433,8.88239e-06,7.01486e-06,0.601558
640,0.15839,7.7194e-06,7.57219e-06,0.590418
642,0.163577,5.99992e-06,8.67385e-06,0.572245
644,0.132888,6.78685e-06,6.28841e-06,0.588335
646,0.176529,5.58799e-06,6.47058e-06,0.646046
648,0.145792,6.6172e-06,7.50227e-06,0.642066
650,0.112419,7.90279e-06,9.42132e-06,0.568464
652,0.110535,9.5412e-06,1.02636e-05,0.569068
654,0.182417,6.28184e-06,6.01903e-06,0.585076
656,0.145658,1.45707e-05,2.02918e-05,0.545796
658,0.130584,3.38951e-05,3.53662e-05,0.526172
660,0.124597,6.76471e-06,8.4609e-06,0.528979
662,0.15816,6.42567e-06,7.63928e-06,0.561614
664,0.144613,1.35691e-05,1.14045e-05,0.531357
666,0.141153,5.16837e-06,5.9371e-06,0.569402
668,0.149661,3.79476e-06,2.67409e-06,0.551944
670,0.139936,9.21524e-06,4.39766e-06,0.614082
672,0.171763,1.31317e-05,1.00386e-05,0.572562
674,0.146631,1.09268e-05,1.414e-05,0.608365
676,0.178356,8.17415e-06,7.11282e-06,0.653885
678,0.1656,1.35301e-05,1.03341e-05,0.731282
680,0.184777,1.00617e-05,5.67628e-06,0.683737
682,0.141559,6.01359e-06,4.16352e-06,0.655326
684,0.141559,6.01359e-06,4.16352e-06,0.655326
686,0.115707,4.64895e-06,4.70991e-06,0.614961
688,0.145257,3.9687e-06,3.47907e-06,0.594339
690,0.129262,1.04069e-05,8.7739e-06,0.65062
692,0.143867,7.15019e-06,7.9499e-06,0.63725
694,0.136633,1.00501e-05,8.29629e-06,0.63983
696,0.139508,1.30516e-05,1.07723e-05,0.586093
698,0.155049,3.46133e-06,6.02511e-06,0.654042
700,0.168984,1.19425e-05,6.97148e-06,0.602267
702,0.151295,4.97569e-06,2.98045e-06,0.609518
704,0.167429,6.96296e-06,8.04104e-06,0.607393
706,0.146105,5.40879e-06,3.93454e-06,0.684906
708,0.145258,3.83501e-06,4.35094e-06,0.584421
710,0.158286,1.99896e-05,2.54056e-05,0.591522
712,0.152663,9.6886e-06,9.68848e-06,0.607336
714,0.152663,9.6886e-06,9.68848e-06,0.607336
716,0.150827,8.10383e-06,1.91857e-05,0.566585
718,0.151338,9.81399e-06,7.24633e-06,0.531955
720,0.135494,4.76232e-06,5.60914e-06,0.525106
722,0.125344,2.22893e-05,8.94408e-06,0.521607
724,0.142386,5.03763e-06,1.02848e-05,0.555451
726,0.157331,1.10669e-05,9.34735e-06,0.542865
728,0.137263,3.89828e-06,7.62005e-06,0.55993
730,0.128427,1.2249e-05,1.06475e-05,0.532636
732,0.140115,4.41136e-06,3.81842e-06,0.563607
734,0.164283,3.95039e-06,3.47002e-06,0.546903
736,0.141172,1.49429e-05,1.31316e-05,0.525631
738,0.143323,1.61379e-05,8.12267e-06,0.553784
740,0.148908,9.20514e-06,7.72874e-06,0.584551
742,0.141179,7.07621e-06,1.0561e-05,0.631624
744,0.144697,1.19479e-05,8.39244e-06,0.699731
746,0.143352,7.31437e-06,4.49858e-06,0.637769
748,0.143352,7.31437e-06,4.49858e-06,0.637769
750,0.127336,9.8002e-06,9.20143e-06,0.657318
752,0.146118,5.43636e-06,3.02659e-06,0.614564
754,0.158055,4.2422e-06,4.05696e-06,0.653499
756,0.143598,3.816e-06,6.91153e-06,0.607812
758,0.149838,1.61933e-05,1.5766e-05,0.627177
760,0.103456,2.96816e-06,4.59173e-06,0.61407
762,0.161285,1.30342e-05,1.41009e-05,0.607927
764,0.158221,9.38739e-06,1.44559e-05,0.609795
766,0.138679,9.19821e-06,6.61294e-06,0.622459
768,0.136809,9.50011e-06,5.83343e-06,0.649078
770,0.173297,6.43242e-06,4.72971e-06,0.668725
772,0.128996,5.2822e-06,8.09027e-06,0.648437
774,0.148318,1.54546e-05,1.34111e-05,0.716936
776,0.148318,1.54546e-05,1.34111e-05,0.716936
778,0.119287,4.90246e-06,1.00516e-05,0.668621
780,0.119287,4.90246e-06,1.00516e-05,0.668621
782,0.145506,8.74287e-06,1.00371e-05,0.607022
784,0.114377,6.32872e-06,3.64506e-06,0.651419
786,0.213038,7.43376e-06,8.85898e-06,0.622744
788,0.141262,3.59664e-06,3.64896e-06,0.578485
790,0.17053,5.76629e-06,3.99867e-06,0.55668
792,0.147954,6.34182e-06,8.67031e-06,0.535627
794,0.140624,1.79978e-05,2.0095e-05,0.505938
796,0.159627,3.46575e-06,3.7726e-06,0.522637
798,0.107192,9.00873e-06,9.04228e-06,0.506151
800,0.158888,5.31232e-06,5.48243e-06,0.524952
802,0.185851,5.92971e-06,2.18618e-05,0.521005
804,0.185851,5.92971e-06,2.18618e-05,0.521005
806,0.133368,1.77754e-05,9.1845e-06,0.52538
808,0.170073,7.93854e-06,3.12553e-05,0.512727
810,0.113815,3.11468e-06,9.02534e-06,0.504641
812,0.170181,7.02096e-06,6.22613e-06,0.530784
814,0.172831,3.68721e-06,4.39313e-06,0.500272
816,0.159919,5.40034e-06,5.19577e-06,0.518698
818,0.116513,8.42107e-06,5.21112e-06,0.517399
820,0.161997,1.26831e-05,1.09596e-05,0.553052
822,0.16739,7.07212e-06,7.74458e-06,0.578531
824,0.140776,6.7621e-06,1.01641e-05,0.642698
826,0.171676,8.79438e-06,9.53197e-06,0.629988
828,0.148462,5.81477e-06,7.61624e-06,0.572472
830,0.142001,1.32442e-05,7.98241e-06,0.552993
832,0.172251,1.24807e-05,2.75251e-05,0.603777
834,0.138651,5.73868e-05,1.89155e-05,0.587352
836,0.119799,4.05085e-06,7.12643e-06,0.565906
838,0.171748,6.1921e-06,6.34406e-06,0.601122
840,0.149103,6.77859e-06,1.19715e-05,0.571389
842,0.147638,3.05028e-06,9.74409e-06,0.603028
844,0.155952,3.26278e-06,4.20703e-06,0.591734
846,0.181045,1.03872e-05,1.08388e-05,0.605803
848,0.143026,7.25175e-06,1.11311e-05,0.568412
850,0.143026,7.25175e-06,1.11311e-05,0.568412
852,0.136841,6.13186e-06,6.98897e-06,0.583303
854,0.183469,5.07651e-06,7.91461e-06,0.5819
856,0.14294,5.0524e-06,9.43325e-06,0.594012
858,0.159485,7.59565e-06,5.06752e-06,0.544561
860,0.126279,1.01949e-05,9.31239e-06,0.541423
862,0.142115,3.51422e-06,2.37537e-06,0.542725
864,0.142115,3.51422e-06,2.37537e-06,0.542725
866,0.142115,3.51422e-06,2.37537e-06,0.542725
868,0.16585,3.93077e-06,5.4836e-06,0.547885
870,0.152799,2.91671e-06,3.7008e-06,0.574315
872,0.149027,6.06562e-06,9.74616e-06,0.561387
874,0.159182,4.71691e-06,4.94285e-06,0.572475
876,0.147997,1.49312e-05,1.68904e-05,0.522577
878,0.135936,6.83381e-06,9.32661e-06,0.525262
880,0.16183,1.35106e-05,2.42313e-05,0.563777
882,0.168642,1.01714e-05,6.34218e-06,0.539302
884,0.155096,6.54131e-06,8.20538e-06,0.54231
886,0.152875,5.56078e-06,7.72049e-06,0.554982
888,0.169581,2.47448e-05,1.96832e-05,0.572602
890,0.158027,5.77321e-06,1.0816e-05,0.544271
892,0.159823,1.52002e-05,1.06002e-05,0.538216
894,0.138312,5.77773e-06,1.11292e-05,0.520877
896,0.152015,5.30687e-06,7.06458e-06,0.531
898,0.157868,5.73556e-06,3.89977e-06,0.540735
900,0.17155,1.08321e-05,1.7381e-05,0.520767
902,0.142256,9.52843e-06,5.75062e-06,0.527031
904,0.15973,1.05991e-05,1.06698e-05,0.519949
906,0.155362,6.56789e-06,5.7228e-06,0.520576
908,0.166835,7.0871e-06,1.26457e-05,0.514657
910,0.165333,8.00504e-06,4.53507e-06,0.518234
912,0.152627,8.49336e-06,5.68646e-06,0.524177
914,0.149426,7.69499e-06,8.25387e-06,0.519638
916,0.191438,1.3122e-05,1.37701e-05,0.523285
918,0.158968,1.08808e-05,6.6205e-06,0.527975
920,0.158968,1.08808e-05,6.6205e-06,0.527975
922,0.145709,2.55245e-05,1.91983e-05,0.531436
924,0.2295,2.0243e-05,8.59435e-06,0.530909
926,0.155282,1.68625e-05,1.20657e-05,0.512782
928,0.115402,5.72371e-06,8.15703e-06,0.522221
930,0.182502,8.53181e-06,9.93765e-06,0.531658
932,0.161743,9.7311e-06,9.0574e-06,0.534098
934,0.163975,5.58718e-06,3.617e-06,0.532119
936,0.163975,5.58718e-06,3.617e-06,0.532119
938,0.130728,2.86111e-06,4.22734e-06,0.524526
940,0.127991,6.92544e-06,8.52871e-06,0.564477
942,0.1697,7.96637e-06,8.48393e-06,0.558953
944,0.1697,7.96637e-06,8.48393e-06,0.558953
946,0.164442,6.2475e-06,9.03006e-06,0.560855
948,0.131057,9.42605e-06,1.116e-05,0.557108
950,0.152984,2.55888e-05,1.09297e-05,0.54842
952,0.152984,2.55888e-05,1.09297e-05,0.54842
954,0.151307,1.84465e-05,2.08578e-05,0.555266
956,0.147629,6.66822e-06,8.03572e-06,0.518127
958,0.158226,6.86325e-06,1.00545e-05,0.548707
960,0.176536,6.5455e-06,1.52695e-05,0.536872
962,0.149643,5.29821e-06,8.36725e-06,0.522359
964,0.131251,4.91581e-06,5.5135e-06,0.580219
966,0.164735,5.37069e-06,6.01709e-06,0.588243
968,0.148046,7.27553e-06,4.66349e-06,0.553943
970,0.143374,4.10164e-06,3.80411e-06,0.5292
972,0.142026,2.4244e-06,4.91634e-06,0.544585
974,0.148156,7.74898e-06,6.53096e-06,0.540041
976,0.134901,1.37599e-05,8.02341e-06,0.594528
978,0.138186,4.64118e-06,6.36604e-06,0.587898
980,0.148183,3.7098e-06,2.21892e-06,0.607767
982,0.158216,4.87209e-06,2.53971e-06,0.619326
984,0.146379,7.70195e-06,4.63274e-06,0.570067
986,0.120539,2.21785e-05,1.58994e-05,0.545659
988,0.180664,8.71261e-06,8.14767e-06,0.532325
990,0.169073,1.33467e-05,9.89421e-06,0.519675
992,0.208861,1.11194e-05,1.00668e-05,0.517619
994,0.155111,3.56677e-06,7.25648e-06,0.519537
996,0.143503,4.30853e-06,6.10976e-06,0.540925
