ReTr(L),ImTr(L)
0.0480568,0.0508315
0.0480568,0.0508315
-0.00355825,-0.0410608
0.0327752,0.033132
-0.105586,-0.0236926
-0.033251,0.0496622
-0.033251,0.0496622
-0.033251,0.0496622
-0.0736017,-0.0752335
-0.11103,-0.0969732
-0.0165536,0.0693852
0.0651245,-0.174679
0.0458763,0.057198
0.0517328,-0.050909
-0.0308695,0.0454828
-0.00328078,0.0391732
-0.00328078,0.0391732
0.15159,0.0394465
-0.0039874,0.00890945
-0.0517548,0.048905
-0.0106955,0.0372658
0.025998,0.0302637
-0.091803,-0.00814102
-0.0634637,-0.0427475
-0.0218225,-0.0208718
-0.0218225,-0.0208718
-0.0133115,0.0213938
-0.024789,-0.0597235
0.156464,0.106235
-0.0103891,0.0400853
-0.145055,0.0697943
0.019418,-0.0134165
0.0293148,0.0848702
-0.00908567,-0.0224534
0.00536918,0.0887155
0.00037614,0.0528455
-0.0166104,0.089577
-0.07789,-0.023207
-0.0442637,0.0895275
0.0745843,-0.0113942
-0.0430268,-0.0835712
0.0127841,0.0290987
0.042899,0.086725
0.0375497,-0.0233249
0.0220189,-0.0577198
0.0220189,-0.0577198
-0.0467762,0.0520373
-0.0622323,-0.055004
-0.152129,0.0387518
-0.018868,-0.0097418
0.0583275,0.0307198
-0.100533,0.00155197
-0.0770108,0.0285365
0.074421,-0.031863
0.0428702,-0.0608547
0.0296898,0.0526542
-0.0377205,0.117715
-0.0125951,-0.103583
0.0449615,0.038349
0.055774,0.037899
0.00340403,0.0650862
0.0034296,-0.0953797
0.015969,0.0301798
0.0932832,-0.0411098
0.00168678,-0.142762
-0.074573,-0.0142762
-0.0177532,-0.0750487
0.0779718,-0.0601628
-0.063486,0.0597632
-0.140433,-0.0462028
0.084273,0.0647008
-0.073803,-0.0476362
0.0657387,-0.0158812
0.0363957,-0.109585
0.0378122,-0.00475397
0.0928122,-0.0388862
-0.0213486,0.115607
0.00208153,-0.0506865
0.106144,0.122455
0.026942,-0.114365
0.0679908,0.0654337
0.0039379,0.0842965
0.0793858,0.0143221
0.0137001,0.00316987
0.0137001,0.00316987
0.0198779,-0.00385388
0.0479132,0.0211057
0.0212983,-0.0173646
0.0712192,-0.0256625
-0.00779737,0.00653568
-0.0385745,-0.00481973
-0.0532357,0.0359915
0.027621,-0.0175692
-0.0225107,-0.000195212
-0.0599445,0.0309745
-0.00631838,0.00462835
0.0590625,-0.0237341
-0.0131595,0.046569
-0.0343227,0.0210758
-0.0343227,0.0210758
-0.0209178,0.0907653
-0.041127,-0.00446272
0.0742452,0.136448
0.0045687,0.0317122
-0.0380905,0.145907
0.071845,-0.150593
-0.0155309,-0.0159106
-0.0184887,0.0745943
-0.0614987,-0.110191
0.0272365,-0.0779673
-0.026477,-0.075877
-0.0320865,0.0729035
-0.133402,-0.100537
0.0429675,0.0903758
0.00169122,-0.126096
0.106103,0.0150084
0.106103,0.0150084
0.0225981,0.0154875
-0.025093,0.0164672
-0.0117228,0.0445777
0.026015,0.00325187
0.035646,-0.0646807
0.0434295,0.079583
-0.00879185,0.029219
-0.0878132,0.060674
-0.017999,0.126641
-0.00710042,0.133501
-0.084536,-0.0705558
-0.043754,-0.0818845
-0.0132277,-0.0278725
-0.0132277,-0.0278725
-0.176426,-0.0106411
-0.176426,-0.0106411
0.0049696,-0.150232
0.0493792,-0.0082393
-0.0144061,0.0518207
-0.097794,-0.062087
-0.11292,0.0959907
-0.0457585,-0.132765
0.0300675,-0.099074
0.0923502,-0.0135121
0.0628902,-0.065355
0.0932205,0.096864
0.0348243,0.00854248
0.0348243,0.00854248
-0.0211067,0.115798
-0.100909,-0.00734242
0.0836815,-0.0571767
0.00878855,-0.056957
-0.0646495,-0.110137
0.078797,0.0289573
-0.0758443,-0.00830667
0.072487,0.0262565
-0.0478027,-0.046141
0.0354925,0.157976
0.052895,0.00177738
0.0264382,0.00764952
-0.0468358,-0.061496
0.025582,0.0883807
-0.00038326,0.0541133
-0.0184,0.0197753
0.0490633,0.0580533
0.000722045,0.0332563
0.0749005,0.0293685
-0.066989,-0.108688
0.133779,-0.185218
0.0787945,0.0165053
0.0787945,0.0165053
0.051004,-0.14806
-0.0116693,0.0268982
0.0938278,0.0229634
-0.00682325,-0.0773232
0.058833,0.029772
0.0082267,0.100806
0.0082267,0.100806
0.0082267,0.100806
-0.00264672,0.0186147
-0.0618235,-0.103288
0.0191543,0.0175382
0.0201763,-0.064554
0.0313532,0.0372753
-0.00915552,-0.10691
-0.0429525,0.0615062
-0.00330292,-0.115375
0.0440142,-0.0117921
-0.0775795,-0.0870337
0.0596488,-0.0196194
0.0131175,0.0259455
-0.114735,0.071474
-0.069285,-0.037695
-0.0305115,-0.0067077
-0.099384,-0.067634
0.00839468,0.204627
-0.0183555,0.062934
-0.0411757,-0.0517903
0.0101952,0.02835
0.008455,0.120408
0.0398802,0.0315047
-0.0371015,0.00402323
-0.029977,-0.0338142
0.00812987,0.0257313
0.0597118,0.094736
0.0597118,0.094736
-0.0158947,-0.055578
-0.00157342,-0.0651277
0.0261055,-0.0137091
-0.0163942,-0.0437185
-0.047295,0.00931502
-0.0244296,0.00256115
0.0238207,-0.0484902
0.0238207,-0.0484902
-0.0621227,0.05801
0.108202,0.0079323
-0.024113,0.0184906
-0.024113,0.0184906
-0.0250858,0.0705445
0.00710518,-0.120987
0.0359677,0.042595
0.0359677,0.042595
-0.0859657,-0.142056
-0.0930658,-0.0921822
-0.0454297,0.0208555
