MDTU,min_width,max_width
1498,1.71538,0.677148
1500,1.73143,0.668226
1502,1.73618,0.671027
1504,1.73618,0.671027
1506,1.73953,0.665049
1508,1.72608,0.6783
1510,1.78845,0.669054
1512,1.65504,0.661247
1514,1.65504,0.661247
1516,1.65355,0.655675
1518,1.63409,0.668822
1520,1.63409,0.668822
1522,1.63409,0.668822
1524,1.73825,0.655302
1526,1.68966,0.66102
1528,1.73037,0.669868
1530,1.73037,0.669868
1532,1.7414,0.673071
1534,1.7414,0.673071
1536,1.7414,0.673071
1538,1.74773,0.675127
1540,1.73293,0.674954
1542,1.70942,0.68571
1544,1.76104,0.711339
1546,1.83855,0.709879
1548,1.83855,0.709879
1550,1.72128,0.69348
1552,1.73265,0.693361
1554,1.73868,0.694228
1556,1.79107,0.7068
1558,1.79107,0.7068
1560,1.75541,0.708715
1562,1.75541,0.708715
1564,1.81538,0.718221
1566,1.73536,0.700597
1568,1.81023,0.70405
1570,1.74497,0.718624
1572,1.74497,0.718624
1574,1.74497,0.718624
1576,1.78106,0.733105
1578,1.75751,0.712514
1580,1.75751,0.712514
1582,1.78387,0.718806
1584,1.78387,0.718806
1586,1.82235,0.721379
1588,1.77578,0.720781
1590,1.80569,0.721495
1592,1.77917,0.707676
1594,1.79996,0.720473
1596,1.80552,0.731027
1598,1.77697,0.729765
1600,1.76327,0.743997
1602,1.77563,0.748834
1604,1.78121,0.755621
1606,1.78121,0.755621
1608,1.81123,0.745552
1610,1.85201,0.768995
1612,1.79724,0.745826
1614,1.8274,0.752862
1616,1.85285,0.7591
1618,1.81769,0.772367
1620,1.83394,0.774287
1622,1.83394,0.774287
1624,1.83394,0.774287
1626,1.83268,0.753945
1628,1.83268,0.753945
1630,1.83268,0.753945
1632,1.78039,0.746675
1634,1.80904,0.733648
1636,1.83563,0.758565
1638,1.90534,0.742742
1640,1.82966,0.73248
1642,1.82966,0.73248
1644,1.84308,0.738034
1646,1.84451,0.733829
1648,1.80657,0.745743
1650,1.77228,0.745429
1652,1.77228,0.745429
1654,1.80244,0.739041
1656,1.81516,0.738826
1658,1.83062,0.742755
1660,1.78755,0.738148
1662,1.82585,0.73564
1664,1.78038,0.731124
1666,1.78038,0.731124
1668,1.77511,0.721351
1670,1.78982,0.743773
1672,1.81665,0.735752
1674,1.74673,0.73965
1676,1.89902,0.743917
1678,1.80496,0.726326
1680,1.80496,0.726326
1682,1.80496,0.726326
1684,1.86179,0.728677
1686,1.79229,0.731223
1688,1.74376,0.739625
1690,1.81162,0.727334
1692,1.81162,0.727334
