MDTU,link
620,1.41853
622,1.34374
624,1.25045
626,1.25155
628,1.62025
630,1.85891
632,1.85891
634,1.92743
636,1.68011
638,1.81518
640,1.7996
642,1.7996
644,1.71072
646,1.66971
648,1.66971
650,1.66971
652,2.01156
654,1.97028
656,1.99231
658,1.83257
660,1.7892
662,1.79092
664,1.69111
666,1.63069
668,1.71141
670,1.71141
672,1.82184
674,1.92039
676,1.94833
678,1.94593
680,1.94593
682,2.02159
684,2.20901
686,2.30712
688,2.36684
690,2.36684
692,2.28671
694,2.28671
696,2.28671
698,2.28671
700,2.46166
702,2.46166
704,2.46166
706,2.39144
708,2.47968
710,2.47968
712,2.60243
714,2.46352
716,2.21944
718,2.18869
720,2.18869
722,2.31682
724,2.31682
726,2.33049
728,2.50583
730,2.99454
732,2.99454
734,2.9516
736,3.48316
738,3.61481
740,3.15249
742,3.05494
744,3.14741
746,3.31281
748,3.31281
750,3.40585
752,3.35234
754,3.35234
756,2.87687
758,2.87148
760,2.6372
762,2.80837
764,2.65992
766,3.07425
768,3.07425
770,3.07425
772,3.07425
774,3.07425
776,3.07425
778,3.38635
780,3.76119
782,3.9618
784,3.69857
786,3.37528
788,3.44764
790,3.22792
792,3.03138
794,2.94225
796,2.34544
798,2.88954
800,2.88954
802,2.68051
804,2.68051
806,2.6139
808,2.47757
810,2.3563
812,2.34814
814,2.10359
816,2.0264
818,1.96023
820,1.81194
822,1.87835
824,2.26025
826,2.2653
828,2.16525
830,2.2128
832,2.28439
834,2.28439
836,2.21569
838,2.21569
840,2.18158
842,2.18158
844,2.18158
846,2.09963
848,2.08857
850,2.39019
852,2.10757
854,1.84402
856,2.15488
858,2.15488
860,2.28096
862,1.87928
864,1.96165
866,1.96165
868,2.10906
870,2.10906
872,2.10906
874,2.94708
876,2.94708
878,2.91429
880,2.65093
882,2.65728
884,2.44569
886,2.44569
888,2.45452
890,3.03996
892,3.03996
894,3.12772
896,3.12772
898,3.12772
900,2.94705
902,2.96778
904,2.96778
906,2.96778
908,3.26202
910,3.01482
912,2.50851
914,2.96835
916,2.6209
918,2.6209
920,2.46246
922,2.5829
924,2.73093
926,2.60908
928,2.45933
930,2.4881
932,2.42411
934,2.20081
936,2.12722
938,2.09263
940,2.03461
942,2.08801
944,2.08801
946,2.14122
948,2.15336
950,2.06561
952,2.06561
954,2.43295
956,2.56557
958,2.65537
960,2.63706
962,2.65271
964,2.65882
966,2.66602
968,2.66602
970,2.65311
972,2.65311
974,2.76143
976,2.6504
978,2.35664
980,2.15947
982,2.08401
984,2.4065
986,2.4914
988,2.66348
990,2.66348
992,2.77693
994,2.8367
996,2.36529
998,1.97147
1000,1.97147
1002,2.21348
1004,2.43208
1006,2.43208
1008,2.28221
1010,1.88353
1012,1.898
1014,1.9025
1016,1.44653
1018,1.38438
1020,1.67845
1022,1.5838
1024,1.31134
1026,1.31134
1028,1.31134
1030,1.47199
1032,1.47199
1034,1.57848
1036,1.66473
1038,1.56827
1040,1.4812
1042,1.56464
1044,1.83678
1046,2.34046
1048,2.34046
1050,2.30786
1052,2.58368
1054,2.18055
1056,2.48972
1058,2.60343
1060,2.60343
1062,2.59343
1064,2.89917
1066,3.01241
1068,2.83531
1070,3.09963
1072,3.17356
1074,3.38905
1076,3.38905
1078,3.57288
1080,3.70209
1082,3.70209
1084,3.70209
1086,3.81907
1088,3.81907
1090,3.81907
1092,3.81907
1094,3.81907
1096,3.81907
1098,3.66719
1100,3.66719
1102,4.02067
1104,4.02067
1106,4.02067
1108,4.02067
1110,3.88073
1112,4.03257
1114,3.79704
1116,3.93818
1118,4.28598
1120,4.72121
1122,5.13865
1124,5.20651
1126,5.36873
1128,4.45431
1130,4.23626
1132,4.23626
1134,4.45542
1136,4.15478
1138,4.07686
1140,4.07686
1142,3.52235
1144,3.50795
1146,3.50795
1148,3.50795
1150,4.13436
1152,4.34692
1154,4.75865
1156,4.27309
1158,4.30108
1160,4.19138
1162,4.32208
1164,4.27877
1166,4.08421
1168,4.43667
1170,4.34162
1172,4.21735
1174,4.21735
1176,4.21447
1178,3.90745
1180,3.90745
1182,3.8987
1184,3.9862
1186,3.76456
1188,4.04658
1190,4.04658
1192,4.28137
1194,4.06754
1196,4.12441
1198,4.12441
1200,4.44541
1202,4.93952
1204,5.06628
1206,5.53162
1208,6.08946
1210,6.11532
1212,6.18076
1214,5.88365
1216,6.25381
1218,6.25381
1220,6.11685
1222,6.11685
1224,6.11685
1226,6.11685
1228,5.98328
1230,5.98328
1232,6.01738
1234,6.13026
1236,6.31166
1238,6.10951
1240,6.00761
1242,5.71721
1244,6.03842
1246,6.03842
1248,6.19244
1250,6.20007
1252,5.82219
1254,6.28179
1256,6.4405
1258,6.75923
1260,7.07147
1262,7.11937
1264,7.05318
1266,7.05318
1268,7.05318
1270,6.88509
1272,7.30236
1274,7.02633
1276,7.74946
1278,7.74946
1280,8.02215
1282,8.02215
1284,8.35111
1286,8.35111
1288,8.35111
1290,7.27301
1292,7.27301
1294,7.27301
1296,7.08246
1298,7.57289
1300,7.09231
1302,7.76137
1304,8.67256
1306,9.52821
1308,9.24176
1310,9.24176
1312,8.56123
1314,8.56123
1316,7.81028
1318,8.63925
1320,8.63925
1322,8.63925
1324,8.63925
1326,9.00095
1328,9.1967
1330,8.81746
1332,8.74854
1334,8.83753
1336,8.42151
1338,8.98889
1340,8.98889
1342,8.98889
1344,8.98889
1346,8.82855
1348,9.19796
1350,9.4691
1352,10.3936
1354,10.8963
1356,10.6257
1358,10.7211
1360,10.7211
1362,10.8477
1364,10.8477
1366,10.8477
1368,10.8477
1370,11.0452
1372,11.0452
1374,11.0452
1376,11.0452
1378,10.6485
1380,10.5352
1382,11.8778
1384,11.84
1386,12.0314
1388,12.0267
1390,12.0267
1392,12.9334
1394,12.6714
1396,11.9811
1398,11.259
1400,11.2476
1402,11.0533
1404,11.1508
1406,10.3993
1408,11.071
1410,11.4934
1412,11.3726
1414,11.2634
1416,11.7595
1418,11.3769
1420,11.0296
1422,11.8293
1424,11.296
1426,11.2921
1428,12.2328
1430,12.0453
1432,12.0833
1434,11.8981
1436,12.2186
1438,12.3953
1440,12.2214
1442,11.6813
1444,11.6813
1446,11.6386
1448,12.0518
1450,11.5509
1452,11.5509
1454,11.7356
1456,11.7641
1458,11.3733
1460,12.6928
1462,13.1653
1464,12.621
1466,12.6834
1468,13.6239
1470,14.0735
1472,14.1237
1474,13.905
1476,13.905
1478,14.1638
1480,13.5397
1482,14.3835
1484,13.5832
1486,14.3562
1488,14.6357
1490,16.2239
1492,16.1071
1494,16.0501
1496,15.4037
1498,15.2335
1500,15.0757
1502,15.7974
1504,15.7974
1506,15.212
1508,15.499
1510,14.9015
1512,14.6442
1514,14.6442
1516,13.662
1518,14.9424
1520,14.9424
1522,14.9424
1524,14.5676
1526,14.5493
1528,15.3983
1530,15.3983
1532,15.4157
1534,15.4157
1536,15.4157
1538,15.8465
1540,15.6186
1542,16.5335
1544,17.65
1546,17.5925
1548,17.5925
1550,17.1409
1552,17.3076
1554,17.7113
1556,18.4682
1558,18.4682
1560,18.5938
1562,18.5938
1564,18.873
1566,18.5916
1568,18.8034
1570,18.6994
1572,18.6994
1574,18.6994
1576,19.4465
1578,18.7823
1580,18.7823
1582,18.8387
1584,18.8387
1586,19.708
1588,19.8168
1590,20.3527
1592,19.55
1594,19.7991
1596,20.1772
1598,20.4733
1600,21.0346
1602,21.5695
1604,21.9723
1606,21.9723
1608,21.5079
1610,23.6766
1612,22.4666
1614,23.3983
1616,24.0317
1618,24.1982
1620,23.6777
1622,23.6777
1624,23.6777
1626,22.9165
1628,22.9165
1630,22.9165
1632,22.8576
1634,21.786
1636,22.3951
1638,22.1527
1640,20.5463
1642,20.5463
1644,21.2618
1646,20.9872
1648,21.8587
1650,22.8042
1652,22.8042
1654,21.9724
1656,21.695
1658,21.7321
1660,21.7916
1662,21.5514
1664,21.2185
1666,21.2185
1668,20.8323
1670,21.2742
1672,21.3025
1674,21.0486
1676,20.9105
1678,20.1678
1680,20.1678
1682,20.1678
1684,20.8135
1686,20.2067
1688,21.2192
1690,21.0302
1692,21.0302
1694,21.0302
1696,21.0302
1698,21.3421
1700,21.9477
1702,22.6124
1704,22.7268
1706,22.3037
1708,22.7165
1710,22.7165
1712,22.7165
1714,22.7989
1716,23.0138
1718,22.5779
1720,23.64
1722,22.6623
1724,22.6623
1726,22.6623
1728,22.6623
1730,23.0859
1732,22.6556
1734,22.6556
1736,22.689
1738,22.689
1740,24.2999
1742,25.3226
1744,25.3226
1746,25.3226
1748,25.3226
1750,25.3226
1752,25.3226
1754,25.604
1756,25.0758
1758,25.3764
1760,25.3764
1762,25.3764
1764,26.8238
1766,26.8238
1768,25.8526
1770,25.8662
1772,25.4988
1774,25.4988
1776,24.9845
1778,24.9845
1780,25.273
1782,26.0892
1784,26.0892
1786,25.0729
1788,25.2755
1790,25.0322
1792,25.2561
1794,25.2561
1796,25.2561
1798,25.2561
1800,25.2561
1802,25.2561
1804,25.8911
1806,24.991
1808,23.9437
1810,22.5897
1812,23.4619
1814,23.529
1816,22.8836
1818,23.7708
1820,24.5135
1822,23.2675
1824,23.2333
1826,23.2333
1828,22.7714
1830,22.7311
1832,23.9357
1834,24.1527
1836,23.6627
1838,22.7695
1840,23.3463
1842,23.3463
1844,23.0231
1846,23.0231
1848,23.7876
1850,24.5976
1852,25.4519
1854,26.4318
1856,26.33
1858,26.9388
1860,26.3138
1862,26.5886
1864,25.5135
1866,23.729
1868,23.729
1870,23.729
1872,23.258
1874,23.258
1876,23.258
1878,23.9791
1880,24.521
1882,24.7367
1884,25.6855
1886,25.4109
1888,25.4654
1890,26.0916
1892,26.5849
1894,25.324
1896,25.7301
1898,25.6376
1900,27.2355
1902,27.7157
1904,27.598
1906,28.0264
1908,29.46
1910,29.6165
1912,29.1101
1914,28.7585
1916,29.9687
1918,30.3353
1920,30.0429
1922,29.6168
1924,29.9989
1926,29.9989
1928,30.2747
1930,30.65
1932,30.65
1934,30.65
1936,31.1524
1938,31.1524
1940,31.3456
1942,31.2984
1944,30.7263
1946,31.0256
1948,30.7433
1950,30.0092
1952,30.0092
1954,30.0092
1956,30.0092
1958,30.0092
1960,30.9476
1962,30.9476
1964,30.9476
1966,31.2387
1968,31.2387
1970,32.8206
1972,33.5998
1974,32.989
1976,32.0034
1978,31.8743
1980,30.2083
1982,30.0339
1984,28.8195
1986,28.0358
1988,28.455
1990,28.4249
1992,28.4249
1994,28.4494
1996,26.773
1998,26.736
2000,27.029
