MDTU,|det-1|^2,1-Re(det),Im(det)
204,1,1,-6.58136e-08
206,1,1,-1.31342e-09
208,1,1,-7.15471e-09
210,1,1,-7.15471e-09
212,1,1,-3.36633e-08
214,1,1,-3.36633e-08
216,1,1,-3.36633e-08
218,1,1,-3.36633e-08
220,1,1,-3.36633e-08
222,1,1,4.00308e-08
224,1,1,-2.48388e-08
226,1,1,1.96131e-08
228,1,1,6.584e-09
230,1,1,9.05895e-09
232,1,1,6.12093e-08
234,1,1,6.12093e-08
236,1,1,6.12093e-08
238,1,1,2.14037e-08
240,1,1,-2.1554e-08
242,1,1,4.73951e-08
244,1,1,-8.03815e-08
246,1,1,-8.03815e-08
248,1,1,-8.03815e-08
250,1,1,-6.55532e-09
252,1,1,3.33544e-08
254,1,1,-3.54447e-08
256,1,1,4.46248e-09
258,1,1,-1.30583e-08
260,1,1,-8.85951e-09
262,1,1,-4.58484e-08
264,1,1,1.09648e-07
266,1,1,1.28038e-07
268,1,1,-9.13055e-09
270,1,1,1.74909e-08
272,1,1,4.62406e-08
274,1,1,-9.03092e-08
276,1,1,-9.03092e-08
278,1,1,-9.03092e-08
280,1,1,-9.03092e-08
282,1,1,1.59208e-08
284,1,1,1.59208e-08
286,1,1,2.04304e-09
288,1,1,-1.70436e-08
290,1,1,-1.70436e-08
292,1,1,-5.19015e-08
294,1,1,-5.19015e-08
296,1,1,-5.19015e-08
298,1,1,7.44499e-08
300,1,1,6.35889e-09
302,1,1,-1.61383e-09
304,1,1,-1.5136e-08
306,1,1,-3.4669e-08
308,1,1,9.52426e-08
310,1,1,-1.05577e-07
312,1,1,-4.22683e-08
314,1,1,-4.22683e-08
316,1,1,1.48099e-08
318,1,1,-2.83268e-08
320,1,1,-2.83268e-08
322,1,1,-2.83268e-08
324,1,1,-2.83268e-08
326,1,1,2.4307e-08
328,1,1,-1.20636e-08
330,1,1,-3.2266e-08
332,1,1,7.15572e-08
334,1,1,-4.67465e-09
336,1,1,-3.27637e-08
338,1,1,-4.78419e-08
340,1,1,4.82836e-09
342,1,1,4.82836e-09
344,1,1,1.86902e-09
346,1,1,4.89588e-08
348,1,1,1.93693e-09
350,1,1,-1.64745e-08
352,1,1,4.22299e-09
354,1,1,4.22299e-09
356,1,1,-3.79469e-08
358,1,1,2.04133e-08
360,1,1,2.96075e-08
362,1,1,2.96075e-08
364,1,1,-4.70244e-08
366,1,1,-1.58836e-08
368,1,1,1.01622e-08
370,1,1,1.01622e-08
372,1,1,1.01622e-08
374,1,1,-4.81409e-09
376,1,1,-2.73521e-09
378,1,1,-2.73521e-09
380,1,1,7.01161e-08
382,1,1,3.24212e-08
384,1,1,-3.6986e-09
386,1,1,1.40175e-08
388,1,1,2.60355e-08
390,1,1,2.824e-08
392,1,1,5.5736e-09
394,1,1,-2.05279e-08
396,1,1,3.29082e-08
398,1,1,5.41119e-08
400,1,1,4.08902e-08
402,1,1,4.08902e-08
404,1,1,1.13529e-08
406,1,1,1.13529e-08
408,1,1,1.13529e-08
410,1,1,1.88372e-08
412,1,1,-1.57981e-08
414,1,1,-1.57981e-08
416,1,1,-1.57981e-08
418,1,1,-2.11477e-08
420,1,1,-6.64109e-08
422,1,1,-1.68081e-08
424,1,1,-9.67302e-08
426,1,1,-2.12924e-08
428,1,1,2.23464e-08
430,1,1,2.23464e-08
432,1,1,4.87017e-08
434,1,1,4.87017e-08
436,1,1,-2.33335e-08
438,1,1,1.12001e-07
440,1,1,7.31347e-09
442,1,1,-1.70592e-07
444,1,1,-4.98035e-08
446,1,1,4.15098e-09
448,1,1,3.12485e-09
450,1,1,-4.76009e-08
452,1,1,1.45257e-08
454,1,1,-8.55971e-09
456,1,1,-2.68865e-08
458,1,1,-8.16086e-08
460,1,1,-8.16086e-08
462,1,1,-2.39114e-08
464,1,1,2.83351e-08
466,1,1,4.10044e-09
468,1,1,-8.04236e-08
470,1,1,-8.04236e-08
472,1,1,1.24652e-07
474,1,1,-3.86392e-08
476,1,1,1.88893e-08
478,1,1,1.88893e-08
480,1,1,-2.24105e-09
482,1,1,5.02157e-08
484,1,1,5.31211e-08
486,1,1,-2.09657e-08
488,1,1,-7.49777e-08
490,1,1,-6.85908e-08
492,1,1,3.72356e-08
494,1,1,-3.16269e-09
496,1,1,-3.16269e-09
498,1,1,7.09449e-09
500,1,1,7.09449e-09
502,1,1,-2.70501e-08
504,1,1,-2.70501e-08
506,1,1,-1.22995e-08
508,1,1,1.96934e-07
510,1,1,7.80485e-09
512,1,1,-8.35088e-09
514,1,1,-8.35088e-09
516,1,1,-4.71187e-08
518,1,1,-4.71187e-08
520,1,1,1.87854e-08
522,1,1,1.87854e-08
524,1,1,1.87854e-08
526,1,1,1.87854e-08
528,1,1,1.87854e-08
530,1,1,1.87854e-08
532,1,1,1.87854e-08
534,1,1,-5.9684e-09
536,1,1,-1.93376e-08
538,1,1,-2.96924e-08
540,1,1,5.10074e-08
542,1,1,4.22624e-08
544,1,1,4.13513e-08
546,1,1,2.80295e-08
548,1,1,1.53673e-08
550,1,1,9.53108e-10
552,1,1,6.65097e-08
554,1,1,4.78725e-08
556,1,1,-1.0944e-08
558,1,1,-2.62744e-08
560,1,1,-2.62744e-08
562,1,1,-2.62744e-08
564,1,1,-2.62744e-08
566,1,1,-2.62744e-08
568,1,1,1.88151e-08
570,1,1,-3.04525e-08
572,1,1,1.57975e-08
574,1,1,1.59429e-08
576,1,1,-2.06608e-08
578,1,1,-9.32314e-09
580,1,1,-2.66573e-08
582,1,1,4.61412e-08
584,1,1,-3.05711e-08
586,1,1,-3.05711e-08
588,1,1,1.00051e-07
590,1,1,-1.42848e-07
592,1,1,-6.80875e-08
594,1,1,2.82789e-08
596,1,1,-1.85703e-08
598,1,1,-2.15614e-08
600,1,1,-5.52688e-10
602,1,1,7.61807e-09
604,1,1,7.61807e-09
606,1,1,7.61807e-09
608,1,1,4.26258e-08
610,1,1,1.2687e-08
612,1,1,-2.03635e-07
614,1,1,1.76581e-08
616,1,1,1.76581e-08
618,1,1,3.40726e-08
620,1,1,-1.0529e-08
622,1,1,-3.40926e-08
624,1,1,-1.19521e-07
626,1,1,-1.9353e-08
628,1,1,-9.74077e-08
630,1,1,-2.02178e-08
632,1,1,-2.02178e-08
634,1,1,9.68431e-08
636,1,1,-2.59451e-08
638,1,1,-1.45812e-07
640,1,1,-2.51934e-08
642,1,1,-2.51934e-08
644,1,1,2.41539e-08
646,1,1,-1.29811e-08
648,1,1,-1.29811e-08
650,1,1,-1.29811e-08
652,1,1,-2.17886e-08
654,1,1,-3.90677e-08
656,1,1,8.58576e-08
658,0.999999,1,2.71608e-07
660,1,1,2.39579e-08
662,1,1,8.11402e-08
664,1,1,1.25174e-08
666,1,1,4.64151e-08
668,1,1,1.85294e-08
670,1,1,1.85294e-08
672,1,1,-3.07122e-09
674,1,1,-4.23607e-08
676,1,1,9.10629e-09
678,1,1,-1.79685e-08
680,1,1,-1.79685e-08
682,1,1,3.6433e-08
684,1,1,3.02507e-08
686,1,1,-1.59369e-08
688,1,1,3.29944e-08
690,1,1,3.29944e-08
692,1,1,-4.46853e-08
694,1,1,-4.46853e-08
696,1,1,-4.46853e-08
698,1,1,-4.46853e-08
700,1,1,-1.39418e-08
702,1,1,-1.39418e-08
704,1,1,-1.39418e-08
706,1,1,5.67647e-08
708,1,1,7.39706e-08
710,1,1,7.39706e-08
712,1,1,2.65019e-08
714,1,1,-1.45344e-08
716,1,1,-2.69774e-08
718,1,1,7.64582e-09
720,1,1,7.64582e-09
722,1,1,-5.205e-09
724,1,1,-5.205e-09
726,1,1,5.27336e-08
728,1,1,2.20361e-08
730,1,1,-5.20166e-08
732,1,1,-5.20166e-08
734,1,1,7.32742e-08
736,1,1,-1.56491e-08
738,1,1,3.6845e-08
740,1,1,2.20678e-08
742,1,1,6.91497e-08
744,1,1,3.34087e-08
746,1,1,-2.32709e-08
748,1,1,-2.32709e-08
750,1,1,-1.57869e-08
752,1,1,-6.13233e-09
754,1,1,-6.13233e-09
756,1,1,-2.67299e-08
758,1,1,-3.88628e-08
760,1,1,3.07873e-08
762,1,1,1.32732e-08
764,1,1,-2.69695e-08
766,1,1,3.17304e-08
768,1,1,3.17304e-08
770,1,1,3.17304e-08
772,1,1,3.17304e-08
774,1,1,3.17304e-08
776,1,1,3.17304e-08
778,1,1,4.71194e-08
780,1,1,5.21459e-09
782,1,1,-6.86335e-08
784,1,1,9.33521e-09
786,1,1,-2.19952e-08
788,1,1,-2.32059e-08
790,1,1,-3.7436e-08
792,1,1,2.2045e-09
794,1,1,5.16648e-08
796,1,1,-5.35796e-08
798,1,1,8.4073e-08
800,1,1,8.4073e-08
802,1,1,-4.63929e-08
804,1,1,-4.63929e-08
806,1,1,1.30181e-08
808,1,1,-4.31083e-08
810,1,1,4.05651e-08
812,1,1,-2.96444e-08
814,1,1,-5.50356e-08
816,1,1,4.56809e-08
818,1,1,-2.74988e-08
820,1,1,-1.62845e-08
822,1,1,1.22424e-08
824,1,1,4.88144e-08
826,1,1,5.70312e-08
828,1,1,-6.62144e-08
830,1,1,2.52731e-08
832,1,1,6.00026e-08
834,1,1,6.00026e-08
836,1,1,1.2484e-08
838,1,1,1.2484e-08
840,1,1,-4.34621e-09
842,1,1,-4.34621e-09
844,1,1,-4.34621e-09
846,1,1,-8.98106e-08
848,1,1,-1.11192e-07
850,1,1,-5.04782e-08
852,1,1,1.12723e-08
854,1,1,-4.75893e-08
856,1,1,3.20205e-08
858,1,1,3.20205e-08
860,1,1,2.0647e-08
862,1,1,1.21349e-07
864,1,1,5.66387e-08
866,1,1,5.66387e-08
868,1,1,-2.10918e-08
870,1,1,-2.10918e-08
872,1,1,-2.10918e-08
874,1,1,3.02989e-08
876,1,1,3.02989e-08
878,1,1,1.70082e-08
880,1,1,2.46806e-08
882,1,1,-1.88302e-08
884,1,1,-7.53974e-08
886,1,1,-7.53974e-08
888,1,1,1.21491e-09
890,1,1,-5.80158e-08
892,1,1,-5.80158e-08
894,1,1,2.05571e-08
896,1,1,2.05571e-08
898,1,1,2.05571e-08
900,1,1,1.65676e-08
902,1,1,1.76811e-08
904,1,1,1.76811e-08
906,1,1,1.76811e-08
908,1,1,5.52732e-08
910,1,1,-7.02048e-09
912,1,1,1.94048e-08
914,1,1,7.15526e-09
916,1,1,1.43206e-09
918,1,1,1.43206e-09
920,1,1,-2.2816e-08
922,1,1,8.42618e-09
924,1,1,-4.93389e-11
926,1,1,3.22332e-08
928,1,1,1.40683e-08
930,1,1,1.70201e-07
932,1,1,-9.27466e-08
934,1,1,6.9903e-09
936,1,1,3.48045e-08
938,1,1,2.63817e-08
940,1,1,-1.95156e-08
942,1,1,-4.89419e-08
944,1,1,-4.89419e-08
946,1,1,-1.61962e-08
948,1,1,5.99795e-09
950,1,1,-4.20586e-08
952,1,1,-4.20586e-08
954,1,1,-8.76278e-08
956,1,1,-4.0809e-08
958,1,1,-4.97558e-08
960,1,1,-8.60769e-09
962,1,1,-1.10062e-08
964,1,1,9.2635e-09
966,1,1,-1.16162e-09
968,1,1,-1.16162e-09
970,1,1,-8.36164e-08
972,1,1,-8.36164e-08
974,1,1,-6.38435e-09
976,1,1,6.50891e-09
978,1,1,2.40546e-08
980,1,1,1.49333e-08
982,1,1,-2.0954e-08
984,1,1,2.84008e-08
986,1,1,3.24581e-08
988,1,1,1.60622e-08
990,1,1,1.60622e-08
992,1,1,1.96375e-08
994,1,1,-9.96318e-08
996,1,1,3.10544e-08
998,1,1,-5.38907e-08
1000,1,1,-5.38907e-08
1002,1,1,-1.16073e-08
1004,1,1,-5.50364e-09
1006,1,1,-5.50364e-09
1008,1,1,-6.65898e-08
1010,1,1,-8.8434e-09
1012,1,1,2.3218e-08
1014,1,1,8.20986e-08
1016,1,1,2.52515e-08
1018,1,1,1.62615e-07
1020,1,1,1.22577e-09
1022,1,1,-5.40142e-08
1024,1,1,-3.68475e-08
1026,1,1,-3.68475e-08
1028,1,1,-3.68475e-08
1030,1,1,-6.68736e-08
1032,1,1,-6.68736e-08
1034,1,1,6.63389e-08
1036,1,1,-2.01543e-08
1038,1,1,-2.56711e-09
1040,1,1,1.70198e-08
1042,1,1,-2.94416e-09
1044,1,1,-4.23239e-08
1046,1,1,3.02292e-08
1048,1,1,3.02292e-08
1050,1,1,-1.14212e-08
1052,1,1,7.03931e-09
1054,1,1,3.60156e-08
1056,1,1,3.13556e-08
1058,1,1,-1.73214e-09
1060,1,1,-1.73214e-09
1062,1,1,2.59556e-08
1064,1,1,3.35428e-08
1066,1,1,-1.52689e-09
1068,1,1,3.83836e-08
1070,1,1,8.93179e-08
1072,1,1,6.63459e-09
1074,1,1,-5.52098e-08
1076,1,1,-5.52098e-08
1078,1,1,-2.45442e-08
1080,1,1,1.22007e-08
1082,1,1,1.22007e-08
1084,1,1,1.22007e-08
1086,1,1,-8.22738e-09
1088,1,1,-8.22738e-09
1090,1,1,-8.22738e-09
1092,1,1,-8.22738e-09
1094,1,1,-8.22738e-09
1096,1,1,-8.22738e-09
1098,1,1,-3.78655e-09
1100,1,1,-3.78655e-09
1102,1,1,3.23528e-08
1104,1,1,3.23528e-08
1106,1,1,3.23528e-08
1108,1,1,3.23528e-08
1110,1,1,-3.1152e-08
1112,1,1,1.07075e-07
1114,1,1,1.79687e-08
1116,1,1,-8.33476e-09
1118,1,1,5.344e-08
1120,1,1,2.31471e-08
1122,1,1,4.60261e-08
1124,1,1,8.12359e-09
1126,1,1,-5.93742e-09
1128,1,1,-1.49135e-08
1130,1,1,8.58316e-09
1132,1,1,8.58316e-09
1134,1,1,1.39567e-08
1136,1,1,3.5748e-08
1138,1,1,-1.47193e-08
1140,1,1,-1.47193e-08
1142,1,1,7.72841e-09
1144,1,1,2.15314e-10
1146,1,1,2.15314e-10
1148,1,1,2.15314e-10
1150,1,1,2.85992e-09
1152,1,1,6.28451e-10
1154,1,1,2.01515e-08
1156,1,1,-1.23211e-08
1158,1,1,5.90597e-09
1160,1,1,5.57286e-08
1162,1,1,-1.42012e-08
1164,1,1,6.75854e-08
1166,1,1,-8.47556e-08
1168,1,1,-7.30047e-10
1170,1,1,-6.12999e-08
1172,1,1,7.0881e-08
1174,1,1,7.0881e-08
1176,1,1,5.40976e-08
1178,1,1,1.95611e-08
1180,1,1,1.95611e-08
1182,1,1,2.11547e-07
1184,1,1,-9.14051e-08
1186,1,1,-7.49392e-09
1188,1,1,6.22749e-08
1190,1,1,6.22749e-08
1192,1,1,9.22034e-10
1194,1,1,1.18883e-07
1196,1,1,2.36838e-09
1198,1,1,2.36838e-09
1200,1,1,1.37159e-08
1202,1,1,2.68259e-08
1204,1,1,-6.64731e-08
1206,1,1,-1.72567e-08
1208,1,1,-3.25865e-08
1210,1,1,1.30544e-07
1212,1,1,7.78569e-09
1214,1,1,1.96121e-08
1216,1,1,5.36254e-08
1218,1,1,5.36254e-08
1220,1,1,3.1172e-08
1222,1,1,3.1172e-08
1224,1,1,3.1172e-08
1226,1,1,3.1172e-08
1228,1,1,-3.49611e-08
1230,1,1,-3.49611e-08
1232,1,1,-2.21944e-09
1234,1,1,-5.99443e-09
1236,1,1,2.58375e-08
1238,1,1,3.04808e-08
1240,1,1,-6.94063e-08
1242,1,1,-2.95117e-08
1244,1,1,2.52987e-08
1246,1,1,2.52987e-08
1248,1,1,2.05906e-08
1250,1,1,3.56559e-08
1252,1,1,-2.61289e-08
1254,1,1,4.99576e-08
1256,1,1,7.30393e-08
1258,1,1,-2.80484e-08
1260,1,1,3.9958e-08
1262,1,1,1.29942e-08
1264,1,1,9.27875e-08
1266,1,1,9.27875e-08
1268,1,1,9.27875e-08
1270,1,1,3.91553e-09
1272,1,1,-5.58859e-08
1274,1,1,6.00746e-08
1276,1,1,-5.38376e-09
1278,1,1,-5.38376e-09
1280,1,1,3.35889e-08
1282,1,1,3.35889e-08
1284,1,1,-1.68483e-08
1286,1,1,-1.68483e-08
1288,1,1,-1.68483e-08
1290,1,1,3.95481e-08
1292,1,1,3.95481e-08
1294,1,1,3.95481e-08
1296,1,1,5.76158e-08
1298,1,1,1.63773e-08
1300,1,1,1.25035e-08
1302,1,1,1.54651e-07
1304,1,1,4.05371e-08
1306,1,1,1.57747e-08
1308,1,1,-5.91521e-08
1310,1,1,-5.91521e-08
1312,1,1,9.25372e-09
1314,1,1,9.25372e-09
1316,1,1,3.97969e-08
1318,1,1,6.31012e-08
1320,1,1,6.31012e-08
1322,1,1,6.31012e-08
1324,1,1,6.31012e-08
1326,1,1,-4.07994e-08
1328,1,1,5.52911e-09
1330,1,1,5.00193e-08
1332,1,1,4.70913e-08
1334,1,1,-1.11559e-08
1336,1,1,-4.13269e-08
1338,1,1,4.91567e-08
1340,1,1,4.91567e-08
1342,1,1,4.91567e-08
1344,1,1,4.91567e-08
1346,1,1,4.18163e-08
1348,1,1,1.61016e-09
1350,1,1,-3.17744e-08
1352,1,1,-1.30816e-08
1354,1,1,3.72872e-08
1356,1,1,-6.29208e-08
1358,1,1,-4.3086e-08
1360,1,1,-4.3086e-08
1362,1,1,-4.51115e-08
1364,1,1,-4.51115e-08
1366,1,1,-4.51115e-08
1368,1,1,-4.51115e-08
1370,1,1,1.03399e-08
1372,1,1,1.03399e-08
1374,1,1,1.03399e-08
1376,1,1,1.03399e-08
1378,1,1,8.87985e-08
1380,1,1,-2.40788e-08
1382,1,1,1.59729e-09
1384,1,1,1.27749e-08
1386,1,1,-4.00127e-08
1388,1,1,-1.0823e-09
1390,1,1,-1.0823e-09
1392,1,1,7.52176e-09
1394,1,1,-2.38355e-08
1396,1,1,-1.73808e-08
1398,1,1,8.41248e-08
1400,1,1,5.84662e-10
1402,1,1,7.42953e-09
1404,1,1,1.22087e-08
1406,1,1,-1.57329e-08
1408,1,1,-6.50179e-08
1410,1,1,3.18697e-09
1412,1,1,-1.60032e-08
1414,1,1,3.33698e-08
1416,1,1,1.1688e-08
1418,1,1,-1.02552e-07
1420,1,1,3.28104e-08
1422,1,1,4.24854e-08
1424,1,1,-4.22237e-08
1426,1,1,-2.71572e-09
1428,1,1,-2.96778e-08
1430,1,1,-6.96294e-09
1432,1,1,7.63057e-08
1434,1,1,4.0495e-09
1436,1,1,-2.06986e-08
1438,1,1,2.21807e-10
1440,1,1,-1.79844e-07
1442,1,1,1.59683e-08
1444,1,1,1.59683e-08
1446,1,1,3.93975e-09
1448,1,1,1.89415e-07
1450,1,1,-4.78756e-09
1452,1,1,-4.78756e-09
1454,1,1,-2.33275e-08
1456,1,1,1.39354e-07
1458,1,1,-2.89492e-08
1460,1,1,2.59838e-08
1462,1,1,-1.47133e-08
1464,1,1,2.32656e-08
1466,1,1,2.5965e-08
1468,1,1,-1.43248e-08
1470,1,1,7.54669e-08
1472,0.999999,1,-9.12164e-08
1474,1,1,3.44814e-08
1476,1,1,3.44814e-08
1478,1,1,-3.56176e-08
1480,1,1,8.96887e-09
1482,1,1,-1.95663e-07
1484,1,1,1.85642e-08
1486,1,1,3.88978e-08
1488,1,1,-2.78762e-09
1490,1,1,-3.84297e-08
1492,1,1,-7.92815e-09
1494,1,1,1.30975e-08
1496,1,1,5.03277e-08
1498,1,1,3.00174e-08
1500,1,1,1.39187e-08
1502,1,1,-9.24719e-08
1504,1,1,-9.24719e-08
1506,1,1,-3.99804e-08
1508,1,1,1.94377e-08
1510,1,1,3.44343e-08
1512,1,1,6.44561e-08
1514,1,1,6.44561e-08
1516,1,1,8.20252e-08
1518,1,1,4.20824e-08
1520,1,1,4.20824e-08
1522,1,1,4.20824e-08
1524,1,1,-2.94294e-08
1526,1,1,2.2403e-08
1528,1,1,-1.02343e-07
1530,1,1,-1.02343e-07
1532,1,1,2.15913e-08
1534,1,1,2.15913e-08
1536,1,1,2.15913e-08
1538,1,1,-8.55146e-10
1540,1,1,-8.95752e-09
1542,1,1,2.42778e-09
1544,1,1,3.1114e-09
1546,1,1,4.27735e-08
1548,1,1,4.27735e-08
1550,1,1,-1.08038e-07
1552,1,1,2.90758e-08
1554,1,1,1.44477e-08
1556,1,1,-6.29053e-08
1558,1,1,-6.29053e-08
1560,1,1,1.5716e-08
1562,1,1,1.5716e-08
1564,1,1,-1.12446e-08
1566,1,1,-1.89198e-08
1568,1,1,-1.66288e-08
1570,1,1,4.84533e-09
1572,1,1,4.84533e-09
1574,1,1,4.84533e-09
1576,1,1,6.68401e-11
1578,1,1,2.62283e-08
1580,1,1,2.62283e-08
1582,1,1,-5.88388e-09
1584,1,1,-5.88388e-09
1586,1,1,-4.4641e-09
1588,1,1,7.2988e-08
1590,1,1,-7.08905e-09
1592,1,1,-1.91415e-08
1594,1,1,1.34405e-07
1596,1,1,3.00568e-09
1598,1,1,-1.79087e-08
1600,1,1,-4.81622e-09
1602,1,1,-1.56927e-07
1604,1,1,-9.49713e-08
1606,1,1,-9.49713e-08
1608,1,1,7.43285e-08
1610,1,1,4.48924e-08
1612,1,1,-1.6118e-08
1614,1,1,1.34045e-07
1616,1,1,7.35271e-08
1618,1,1,-3.62349e-08
1620,1,1,-2.74624e-08
1622,1,1,-2.74624e-08
1624,1,1,-2.74624e-08
1626,1,1,7.29696e-08
1628,1,1,7.29696e-08
1630,1,1,7.29696e-08
1632,1,1,1.97564e-08
1634,1,1,-4.16134e-08
1636,1,1,-1.85617e-08
1638,1,1,-2.09766e-08
1640,1,1,-2.11699e-08
1642,1,1,-2.11699e-08
1644,1,1,1.61953e-08
1646,1,1,6.80028e-08
1648,1,1,1.41279e-08
1650,1,1,6.46073e-09
1652,1,1,6.46073e-09
1654,1,1,-1.4053e-07
1656,1,1,-1.29747e-07
1658,1,1,-7.42185e-08
1660,1,1,6.11809e-08
1662,1,1,2.31025e-08
1664,1,1,-2.05396e-09
1666,1,1,-2.05396e-09
1668,1,1,2.77709e-08
1670,1,1,2.54926e-08
1672,1,1,-3.20362e-10
1674,1,1,1.23261e-07
1676,1,1,-2.54626e-09
1678,1,1,1.80367e-08
1680,1,1,1.80367e-08
1682,1,1,1.80367e-08
1684,1,1,9.80442e-08
1686,1,1,-1.64196e-07
1688,1,1,-1.1656e-07
1690,1,1,-4.65934e-08
1692,1,1,-4.65934e-08
1694,1,1,-4.65934e-08
1696,1,1,-4.65934e-08
1698,1,1,2.212e-08
1700,1,1,-2.18033e-07
1702,1,1,-6.21999e-08
1704,1,1,-7.55571e-08
1706,1,1,5.85862e-08
1708,1,1,-2.53024e-08
1710,1,1,-2.53024e-08
1712,1,1,-2.53024e-08
1714,1,1,3.34149e-09
1716,1,1,-9.30484e-09
1718,1,1,-2.20801e-09
1720,1,1,3.08236e-08
1722,1,1,1.13137e-09
1724,1,1,1.13137e-09
1726,1,1,1.13137e-09
1728,1,1,1.13137e-09
1730,1,1,4.48958e-08
1732,1,1,7.12234e-09
1734,1,1,7.12234e-09
1736,1,1,-7.3403e-08
1738,1,1,-7.3403e-08
1740,1,1,-2.32111e-08
1742,1,1,-6.84643e-08
1744,1,1,-6.84643e-08
1746,1,1,-6.84643e-08
1748,1,1,-6.84643e-08
1750,1,1,-6.84643e-08
1752,1,1,-6.84643e-08
1754,1,1,1.21181e-08
1756,1,1,2.24845e-08
1758,1,1,-3.5149e-08
1760,1,1,-3.5149e-08
1762,1,1,-3.5149e-08
1764,1,1,2.97569e-08
1766,1,1,2.97569e-08
1768,1,1,4.21255e-09
1770,1,1,-8.88991e-09
1772,1,1,-2.19486e-09
1774,1,1,-2.19486e-09
1776,1,1,2.1742e-09
1778,1,1,2.1742e-09
1780,1,1,-1.57254e-08
1782,1,1,2.53878e-09
1784,1,1,2.53878e-09
1786,1,1,-2.94147e-08
1788,1,1,-5.6604e-08
1790,1,1,-4.50588e-08
1792,1,1,2.90429e-08
1794,1,1,2.90429e-08
1796,1,1,2.90429e-08
1798,1,1,2.90429e-08
1800,1,1,2.90429e-08
1802,1,1,2.90429e-08
1804,1,1,7.25801e-09
1806,1,1,-2.86689e-08
1808,1,1,-1.47144e-07
1810,1,1,5.00947e-08
1812,1,1,-1.7034e-08
1814,1,1,-5.49125e-09
1816,1,1,1.19798e-09
1818,1,1,-4.25172e-09
1820,1,1,8.50549e-09
1822,1,1,1.14247e-08
1824,1,1,1.67351e-08
1826,1,1,1.67351e-08
1828,1,1,-1.00374e-08
1830,0.999999,1,1.07739e-07
1832,1,1,-4.16292e-08
1834,1,1,8.50037e-08
1836,1,1,1.79085e-08
1838,1,1,-2.78891e-08
1840,1,1,-3.26522e-08
1842,1,1,-3.26522e-08
1844,1,1,-1.80547e-08
1846,1,1,-1.80547e-08
1848,1,1,1.86894e-08
1850,1,1,7.58511e-09
1852,1,1,-1.46467e-08
1854,1,1,-2.2652e-08
1856,1,1,-1.40813e-08
1858,1,1,2.70763e-08
1860,1,1,-5.39426e-08
1862,1,1,3.36272e-08
1864,1,1,-9.33432e-09
1866,1,1,1.66218e-07
