ReTr(Lx),ImTr(Lx)
-0.00551734,0.00545744
-0.000585672,-0.0051049
-0.00116948,-0.00137276
-0.00134734,0.000626434
0.0021194,-0.00519688
-0.000248264,0.0040867
-0.000248264,0.0040867
0.00307772,0.00544442
0.0038814,0.00255924
0.0038814,0.00255924
0.0038814,0.00255924
-0.000968898,-0.00187384
-0.000968898,-0.00187384
-0.000968898,-0.00187384
0.000143948,0.0022809
-0.0039986,-0.00257058
-0.0025433,0.004471
-0.0025433,0.004471
-0.0025433,0.004471
-0.0025433,0.004471
0.00042234,0.00186457
0.00124207,-0.00168653
0.00124207,-0.00168653
0.00022879,0.000560888
-0.00300208,-0.00676882
0.00219748,-0.000281112
-0.0034557,0.00301732
0.00424328,-0.00246294
0.00425666,-0.00112967
0.00102565,-0.00110344
-0.00229642,0.000609846
0.00193665,-0.00740694
-0.000923674,-0.00135759
-0.00162308,0.00132648
-0.000559532,-0.00244372
-0.0028208,-0.000687908
-0.00407536,-0.00357594
-0.00407536,-0.00357594
-0.00407536,-0.00357594
-0.00407536,-0.00357594
-0.00250026,0.000732436
-0.000855468,-1.87174e-05
-0.000934766,0.000734776
0.00107146,0.000977846
0.00420984,-0.00442392
0.00420984,-0.00442392
0.00420984,-0.00442392
0.00250726,-0.0034443
-0.00320618,0.00349572
-0.00753426,0.000435482
0.00225664,-0.000332394
-3.5084e-05,-0.00131948
-0.00183378,-0.000904664
-0.00089192,0.00653936
0.00235372,0.000545486
0.0007058,4.56592e-05
0.000334,-0.00261708
-0.000688804,-0.0016918
0.00084595,-0.000335154
-0.00102371,-3.3015e-05
0.00201454,-0.00116488
0.00154731,0.00175405
0.000828268,-0.00176521
-0.00122708,-0.0024915
-0.0023144,0.00249564
-0.000485768,-0.00226534
-0.00148074,-0.000598054
0.0028893,-0.00162201
0.000890886,-0.000205866
0.000370364,-0.00586576
0.00370542,-0.00269006
-0.00304966,9.12244e-05
0.00120564,0.000845678
0.00171824,0.00300138
-0.000410544,-0.00112057
-0.00029561,-0.0022564
-0.00136176,-0.00026849
-0.00136176,-0.00026849
-0.00114453,-0.00332454
0.0018082,-0.00159517
-0.00284604,-0.0062761
-0.000865964,-0.002966
-0.000865964,-0.002966
-0.000865964,-0.002966
-0.000669754,0.000751946
-0.00129281,-0.00268152
0.000195917,-0.00340818
0.00497614,-0.00193362
0.00371936,-0.00420296
0.00371936,-0.00420296
0.0032206,0.00150339
-0.0086305,0.0025362
0.00184261,-0.000646484
-0.00208398,-0.000687566
0.00261944,-0.000728228
0.00174178,-0.00618214
0.00266554,-0.001794
0.00266554,-0.001794
0.00125022,-0.00215754
0.0041691,-0.00147966
-0.00122668,-0.0025025
-0.0030706,-0.0030322
0.000900004,0.000137316
-0.00413508,0.00173968
-0.00413508,0.00173968
0.0047317,-0.00268792
0.0047317,-0.00268792
0.0047317,-0.00268792
0.0047317,-0.00268792
0.0047317,-0.00268792
0.00416886,-0.000334792
0.00760628,0.00189554
-0.00128073,-0.000653604
0.000704868,-1.84323e-05
0.00459848,-0.00145275
-0.00350484,-0.000772178
-0.00350484,-0.000772178
-0.00350484,-0.000772178
-0.00061506,-0.000642316
0.00083174,0.00109463
0.00292256,1.5422e-05
-0.00284754,-0.00115345
-0.00284754,-0.00115345
-0.00284754,-0.00115345
-0.00152253,0.00123296
0.00320074,0.00436214
0.00515118,0.00372578
0.00184123,-0.000276884
0.000959122,-0.00257074
0.000370222,0.000350682
-0.00165768,0.00473756
-0.00223584,-0.00278866
-0.00448472,-0.000100628
-0.00068279,0.00128734
0.00489398,0.000375286
0.000429784,0.00173308
-0.000975448,0.00121433
-0.000975448,0.00121433
-0.000975448,0.00121433
-0.000975448,0.00121433
0.00223002,-0.00362904
0.00223002,-0.00362904
-0.00159804,0.000835662
-0.0025308,0.00435624
-0.0025308,0.00435624
0.00316334,0.00195177
0.00316334,0.00195177
0.00316334,0.00195177
0.00603148,0.00393508
0.0025629,0.000537038
0.00136266,-0.000145445
0.000272532,-0.00180091
-0.0033507,0.000864508
0.00261172,0.000889784
0.000439514,-0.00355834
-0.00277984,0.00025673
-0.00277984,0.00025673
0.00181843,-0.00116382
0.00436478,-0.0043493
0.00436478,-0.0043493
0.00436478,-0.0043493
0.00436478,-0.0043493
-0.00226348,0.0006034
-0.00189771,0.00402752
0.00404214,-0.00184661
-0.00257594,-0.00488684
0.00282324,-0.000966134
0.000397766,-6.1654e-05
-0.0029904,0.00247754
-0.00044947,0.00229848
-0.00044947,0.00229848
-0.00120281,-0.00644854
0.00238774,-0.000665754
-0.00368162,-0.00268296
0.00385476,-0.00361524
0.00114382,0.00175767
0.00114382,0.00175767
0.00135051,0.000678158
-1.62276e-05,-3.96054e-05
0.00140387,-0.00207466
0.00140387,-0.00207466
0.0011162,-0.00370992
0.00187314,-0.00263178
0.000241892,-0.00211976
0.000241892,-0.00211976
0.000241892,-0.00211976
-0.000377028,-0.000221458
0.00305814,0.000860862
0.00305814,0.000860862
0.00132194,-0.0029753
0.00114799,-0.00441124
0.000309768,-0.00160917
-0.000257598,0.00156195
0.00160946,0.00326604
0.00218658,-0.00202856
-0.00431548,0.000682904
-0.00041764,-0.00136434
-0.00067973,0.00179859
-0.00104544,0.000229754
-0.00208638,0.00383126
-0.00208638,0.00383126
-0.000552636,0.00277028
-0.000552636,0.00277028
-0.000552636,0.00277028
-6.95386e-05,0.0021567
0.00182825,0.000875044
0.00182825,0.000875044
0.00182825,0.000875044
-0.00299948,0.000598988
-0.00470764,0.000550474
-0.000112398,0.00258914
-0.000529874,0.00245328
0.00463378,0.000532636
0.00333372,-0.000356702
0.00333372,-0.000356702
-0.00250714,0.00548116
-0.00250714,0.00548116
0.00218544,0.00278478
-0.0023436,-0.000270124
0.00345134,0.000675348
-0.000196752,0.00324994
-0.00241,-0.00239386
0.00155524,0.000750242
-0.0032667,-0.000995418
0.000570336,-0.000321076
-0.00144112,0.00124097
0.00142995,-0.000213616
9.52374e-05,-0.000227014
-0.00130028,-0.00382014
-0.00130028,-0.00382014
0.00577196,-0.0021923
-0.00203732,0.00121906
-0.00314592,-0.00294424
-0.00226662,-0.000587786
-0.00226662,-0.000587786
-0.0089608,-0.00673556
-0.00369006,-0.00564612
0.00230864,0.00178037
0.00230864,0.00178037
0.000545028,0.00237148
-0.00648318,-0.00400688
0.000530754,0.000809402
-0.000236128,-0.00356078
0.00662576,0.000394932
0.00855318,0.00164727
0.0024229,0.000146214
0.00159303,0.0033236
0.00159303,0.0033236
0.000223956,0.00129405
0.000223956,0.00129405
-0.00114845,-0.000405046
-0.00114845,-0.000405046
-0.000800264,-0.00267222
0.000899714,0.000684566
-0.00348216,0.00157744
-0.00177937,-0.000942612
-0.00177937,-0.000942612
-0.00411104,-0.000419508
-0.00411104,-0.000419508
0.000733258,-0.000160243
0.000733258,-0.000160243
0.000733258,-0.000160243
0.000733258,-0.000160243
0.000733258,-0.000160243
0.000733258,-0.000160243
0.000733258,-0.000160243
-0.00148169,0.00442084
0.000722316,-0.000913348
-0.00562938,0.00398436
-0.000184792,-0.00906114
0.000153574,-0.00440132
0.00102627,-0.000633814
-0.00104196,0.00298932
-0.00161289,-0.00787676
-0.0038556,-0.00359452
-0.0027286,0.0024378
0.0027444,0.0026182
-5.1084e-05,-0.00172413
-0.00205144,-0.000251978
-0.00205144,-0.000251978
-0.00205144,-0.000251978
-0.00205144,-0.000251978
-0.00205144,-0.000251978
0.000262888,0.000618896
-0.000162055,-0.00196817
0.00160418,-0.003701
-0.00244258,-0.00158727
0.00056252,0.00285856
0.00119496,0.00308956
0.00101993,0.001625
-0.00101867,-0.00205138
0.00160427,-0.00490432
0.00160427,-0.00490432
-0.000288624,0.0039722
0.00184366,-0.00332754
0.000842158,0.00215672
-0.00188951,0.000447186
0.000209428,0.0020603
0.000711048,-0.000818186
-0.0021162,-0.000576072
-0.00137141,-0.000695434
-0.00137141,-0.000695434
-0.00137141,-0.000695434
-0.00171819,0.00293802
-0.00212698,-0.00114416
-0.00190977,0.00038423
-0.000367698,-8.11072e-05
-0.000367698,-8.11072e-05
-0.000101506,0.000848576
-0.0057657,-0.000662532
0.00203248,-0.00485178
0.00332516,-0.00352516
0.00195224,-0.00222166
-0.00198069,0.00750006
0.00167236,-0.00179351
0.00167236,-0.00179351
-0.00311578,0.00159663
0.0014008,0.00305644
-0.000591832,-0.00367064
0.00108969,0.000570942
0.00108969,0.000570942
0.00179273,0.00218298
0.00394426,-0.000831374
0.00394426,-0.000831374
0.00394426,-0.000831374
0.00115306,-0.0027989
-0.000564756,0.00113553
-0.00405302,-0.00110907
-0.000118267,-0.000832838
-0.00438858,0.00241188
0.000531616,-0.00307668
-0.00086796,-0.00115806
-0.00136718,0.00140122
-0.00103919,0.00232418
-0.00103919,0.00232418
-0.00243548,-0.00119374
-0.0022705,0.00185374
-0.00128685,0.0034804
-0.00510584,0.0017881
-0.00510584,0.0017881
0.0031211,-0.00132744
0.00352322,0.00163255
0.00124635,0.000449098
-0.000426228,0.00051605
-0.000426228,0.00051605
-0.00169986,-0.00805746
-0.00169986,-0.00805746
-0.00169986,-0.00805746
-0.00169986,-0.00805746
0.00381014,0.000501284
0.00381014,0.000501284
0.00381014,0.000501284
0.000930458,-0.00204114
0.00266348,0.00180055
0.00266348,0.00180055
-0.00127176,0.00322174
-0.00404132,0.00577686
0.000964092,0.00150466
-0.00120377,-0.00356568
-0.00120377,-0.00356568
-0.002259,0.000641154
-0.002259,0.000641154
0.000515328,-0.0029127
0.00154271,-0.00181455
-0.00193438,0.00109962
-0.00193438,0.00109962
-0.00105345,-0.0003907
-0.00314758,0.0013731
0.00280726,-0.000945232
0.00181748,-0.00413384
-0.000169568,-0.00264046
0.00017829,-0.000853606
0.003234,-0.00284496
0.003234,-0.00284496
-0.00102544,-0.00208508
-0.0022426,0.000953016
-0.0022426,0.000953016
-0.00068732,-0.00137907
-0.000419228,-0.00136944
0.00533202,-0.00180794
0.00167154,0.00175202
-0.0011194,0.00288072
-0.00111812,0.00385068
-0.00111812,0.00385068
-0.00111812,0.00385068
-0.00111812,0.00385068
-0.00111812,0.00385068
-0.00111812,0.00385068
-0.00149983,-0.00252052
-0.00184562,-0.000762384
-0.000829828,0.00112009
-0.00314544,0.00469348
0.000801822,0.00378932
0.000377528,-0.00181096
0.00286322,-0.00124032
-0.0041174,-0.00298202
0.00164969,-0.00218162
-0.000260716,-0.00145266
-0.00194254,0.00513902
-0.00194254,0.00513902
-0.00275822,0.0028631
-0.00275822,0.0028631
-0.00339454,0.000686496
-0.00324086,0.00177105
0.00432684,0.00138132
0.00121173,-0.00788454
0.00064097,0.00103088
-0.0040619,0.00108406
0.00348198,0.00476954
0.000214294,0.00599036
-4.6062e-05,0.00279674
0.00177167,0.00184271
0.00028525,0.00358594
0.00935758,0.00686824
-0.00249206,-0.000550386
0.00115149,0.00149594
0.00115149,0.00149594
0.00156555,0.000336812
0.00156555,0.000336812
-0.00777838,0.00204022
-0.00777838,0.00204022
-0.00777838,0.00204022
-0.00314858,0.00198295
0.00192749,0.000779304
-0.00273474,0.0029559
-0.00181998,-0.00024139
0.000923256,0.00272034
0.00379734,0.0020911
0.00379734,0.0020911
0.00220704,0.00359946
0.00180796,0.000388798
0.00090244,0.000684962
0.00090244,0.000684962
0.00521226,0.000621092
0.00521226,0.000621092
0.00521226,0.000621092
-0.00039396,-0.00642628
-0.00039396,-0.00642628
-0.00166011,-0.000108919
0.00498222,-0.00145089
-0.00520916,-0.00503812
-0.000185741,-0.00130283
-0.000185741,-0.00130283
-0.00310092,-0.000882614
0.00139963,0.000441732
0.00139963,0.000441732
-4.72828e-05,-0.000374678
-4.72828e-05,-0.000374678
-4.72828e-05,-0.000374678
0.00323768,-0.00926464
0.00148825,0.00278338
0.00148825,0.00278338
0.00148825,0.00278338
-0.000551288,0.00210418
0.0032576,-0.00181626
0.00451404,0.00150008
-0.00223104,0.00133339
-0.00173462,-0.000203786
-0.00173462,-0.000203786
0.000773044,-0.00105117
0.0019567,-0.000684228
-0.00115627,-0.00324504
0.00129502,-0.00104609
0.00498632,-0.000263874
0.000420606,-0.00237772
0.000893644,0.0018115
-0.0030752,0.00456458
0.00441278,0.00321748
0.00179974,0.00721556
-0.00322624,-0.00140913
-0.0033188,0.00208216
-0.0033188,0.00208216
0.0012512,-0.000104666
0.00481636,0.00221872
0.000175388,-0.0024548
0.000175388,-0.0024548
0.00185898,0.000329068
-7.11124e-05,0.00117437
0.00136678,-0.000184151
-0.0020765,0.0039503
0.00103157,-0.00352692
0.00193702,-0.0009202
-0.00552316,0.006711
-0.00552316,0.006711
-0.000846222,-0.00337986
-0.000846222,-0.00337986
-0.000256884,-0.00104564
-0.00272412,-0.0041743
0.0033667,0.00573612
-0.000610412,0.00434626
0.00186735,0.000535166
0.00191756,0.00245828
-1.87235e-05,0.00141076
0.00172521,-0.000938388
0.00172521,-0.000938388
-0.00184618,-0.00180596
0.00903582,-0.00377746
0.00300516,0.0038814
-0.00219226,0.00301026
-0.00219226,0.00301026
-0.00136647,0.00173132
4.52406e-05,-0.00550526
4.52406e-05,-0.00550526
0.00575314,0.00248474
0.000701078,-0.00103376
0.00336114,-0.000728468
0.00133083,-0.00393714
0.00327376,0.00284034
-0.00514504,0.00798062
-0.00121747,0.00025423
0.00112523,0.00300062
-0.00114323,0.00014373
-0.00114323,0.00014373
-0.00114323,0.00014373
-0.000538598,-0.00328256
-0.000538598,-0.00328256
0.00338022,0.000265188
-0.00262776,-0.00172636
0.00184559,0.00127866
-0.00175787,-0.000400694
0.000759672,0.00255482
-0.00216304,0.00038323
0.00129229,-0.00180938
0.00129229,-0.00180938
0.00487742,0.00306196
-0.0025273,0.00135279
-0.0035702,0.00280888
0.00333794,-0.000628992
0.00462846,-0.00188114
0.00462846,-0.00188114
-0.00364816,-0.00151311
-0.00223064,0.00124581
-0.00253786,-0.00122528
0.00180278,0.00621642
0.000847172,-0.0018526
-0.00210964,-0.00140778
-0.00323996,0.000855796
-0.00323996,0.000855796
0.00151582,-0.00347078
-0.000531418,0.000527294
-0.000531418,0.000527294
-0.000531418,0.000527294
0.00129422,-0.00271292
0.00129422,-0.00271292
0.00129422,-0.00271292
0.00129422,-0.00271292
0.00129422,-0.00271292
0.00129422,-0.00271292
