MDTU,min_ave,max_ave
298,-1.93459,0.233802
300,-2.08584,0.206445
302,-1.97287,0.217019
304,-1.96544,0.239471
306,-1.99629,0.209655
308,-1.99363,0.228896
310,-1.98195,0.218372
312,-2.00911,0.221626
314,-2.00911,0.221626
316,-1.95243,0.224718
318,-2.06602,0.221393
320,-2.06602,0.221393
322,-2.06602,0.221393
324,-2.06602,0.221393
326,-1.93088,0.241478
328,-2.00657,0.236227
330,-2.08686,0.224992
332,-2.09725,0.221536
334,-2.06702,0.216158
336,-2.05373,0.219468
338,-2.10718,0.201255
340,-2.05546,0.210221
342,-2.05546,0.210221
344,-2.03237,0.222389
346,-2.01356,0.226281
348,-2.01209,0.227328
350,-1.99863,0.215527
352,-1.95141,0.244338
354,-1.95141,0.244338
356,-2.07178,0.21992
358,-2.01313,0.223612
360,-1.90768,0.248845
362,-1.90768,0.248845
364,-1.87118,0.257392
366,-1.89756,0.259828
368,-1.81069,0.283797
370,-1.81069,0.283797
372,-1.81069,0.283797
374,-1.75214,0.273829
376,-1.72376,0.301023
378,-1.72376,0.301023
380,-1.81015,0.280927
382,-1.7189,0.286185
384,-1.70148,0.303716
386,-1.68823,0.312058
388,-1.72365,0.281993
390,-1.77574,0.304187
392,-1.67487,0.313568
394,-1.66407,0.329159
396,-1.67597,0.319114
398,-1.5729,0.324387
400,-1.63979,0.32259
402,-1.63979,0.32259
404,-1.62021,0.347408
406,-1.62021,0.347408
408,-1.62021,0.347408
410,-1.55302,0.344428
412,-1.50888,0.373582
414,-1.50888,0.373582
416,-1.50888,0.373582
418,-1.52609,0.37618
420,-1.46621,0.369867
422,-1.56374,0.353155
424,-1.58147,0.339502
426,-1.61622,0.335514
428,-1.65673,0.334443
430,-1.65673,0.334443
432,-1.59534,0.343657
434,-1.59534,0.343657
436,-1.6445,0.346133
438,-1.69793,0.317558
440,-1.6565,0.339572
442,-1.59728,0.307532
444,-1.6726,0.291167
446,-1.81126,0.285086
448,-1.76565,0.281581
450,-1.67542,0.312081
452,-1.66955,0.308478
454,-1.70795,0.321139
456,-1.62194,0.311985
458,-1.68693,0.300655
460,-1.68693,0.300655
462,-1.67687,0.298908
464,-1.78682,0.295061
466,-1.7463,0.296084
468,-1.63742,0.308342
470,-1.63742,0.308342
472,-1.78071,0.297062
474,-1.73058,0.295279
476,-1.75539,0.290363
478,-1.75539,0.290363
480,-1.72782,0.314137
482,-1.70248,0.297574
484,-1.787,0.278108
486,-1.82095,0.273005
488,-1.70108,0.300638
490,-1.75208,0.307373
492,-1.76931,0.293627
494,-1.6815,0.318337
496,-1.6815,0.318337
498,-1.65373,0.31195
500,-1.65373,0.31195
502,-1.66074,0.314213
504,-1.66074,0.314213
506,-1.72082,0.312092
508,-1.64336,0.295986
510,-1.70893,0.308506
512,-1.73423,0.302159
514,-1.73423,0.302159
516,-1.64326,0.306044
518,-1.64326,0.306044
520,-1.61569,0.323172
522,-1.61569,0.323172
524,-1.61569,0.323172
526,-1.61569,0.323172
528,-1.61569,0.323172
530,-1.61569,0.323172
532,-1.61569,0.323172
534,-1.66906,0.326731
536,-1.71788,0.307622
538,-1.60265,0.311361
540,-1.63793,0.321108
542,-1.6603,0.320077
544,-1.65078,0.319702
546,-1.69735,0.303951
548,-1.68582,0.305064
550,-1.6743,0.311556
552,-1.7985,0.278978
554,-1.69481,0.304416
556,-1.74272,0.304771
558,-1.69557,0.323417
560,-1.69557,0.323417
562,-1.69557,0.323417
564,-1.69557,0.323417
566,-1.69557,0.323417
568,-1.75516,0.290811
570,-1.81003,0.271967
572,-1.70264,0.274063
574,-1.74288,0.280562
576,-1.618,0.324094
578,-1.66492,0.316156
580,-1.56868,0.326256
582,-1.60483,0.306814
584,-1.61816,0.328846
586,-1.61816,0.328846
588,-1.62442,0.319429
590,-1.58341,0.316208
592,-1.61167,0.327549
594,-1.60602,0.338078
596,-1.67335,0.30375
598,-1.74218,0.290105
600,-1.8046,0.271369
602,-1.82962,0.270786
604,-1.82962,0.270786
606,-1.82962,0.270786
608,-1.82592,0.266717
610,-1.84095,0.287554
612,-1.80926,0.297
614,-1.84864,0.264211
616,-1.84864,0.264211
618,-1.82502,0.266502
620,-1.91996,0.26233
622,-1.85767,0.259718
624,-1.8939,0.23488
626,-1.90857,0.251732
628,-1.81332,0.268327
630,-1.72541,0.289317
632,-1.72541,0.289317
634,-1.73182,0.297789
636,-1.74585,0.278926
638,-1.74675,0.289333
640,-1.72156,0.298308
642,-1.72156,0.298308
644,-1.7727,0.282221
646,-1.77728,0.279426
648,-1.77728,0.279426
650,-1.77728,0.279426
652,-1.74272,0.2917
654,-1.67968,0.310696
656,-1.69493,0.31465
658,-1.73708,0.298839
660,-1.80348,0.295212
662,-1.74395,0.288909
664,-1.7435,0.264553
666,-1.79918,0.271514
668,-1.80727,0.276742
670,-1.80727,0.276742
672,-1.73987,0.280294
674,-1.69491,0.298068
676,-1.69087,0.298591
678,-1.69601,0.305215
680,-1.69601,0.305215
682,-1.70161,0.311561
684,-1.60288,0.325864
686,-1.62457,0.319407
688,-1.6805,0.327475
690,-1.6805,0.327475
692,-1.66745,0.327553
694,-1.66745,0.327553
696,-1.66745,0.327553
698,-1.66745,0.327553
700,-1.61679,0.33606
702,-1.61679,0.33606
704,-1.61679,0.33606
706,-1.62119,0.327425
708,-1.62356,0.344824
710,-1.62356,0.344824
712,-1.58577,0.337489
714,-1.59578,0.332288
716,-1.66182,0.307389
718,-1.65026,0.321636
720,-1.65026,0.321636
722,-1.6076,0.323664
724,-1.6076,0.323664
726,-1.64502,0.34259
728,-1.61569,0.34055
730,-1.52083,0.353041
732,-1.52083,0.353041
734,-1.5622,0.346543
736,-1.58401,0.374684
738,-1.54827,0.385286
740,-1.56663,0.356942
742,-1.59401,0.353246
744,-1.56902,0.353108
746,-1.52331,0.357699
748,-1.52331,0.357699
750,-1.53405,0.373077
752,-1.5237,0.374387
754,-1.5237,0.374387
756,-1.5776,0.342625
758,-1.62159,0.348872
760,-1.58738,0.341932
762,-1.61541,0.338207
764,-1.52875,0.337439
766,-1.58567,0.351061
768,-1.58567,0.351061
770,-1.58567,0.351061
772,-1.58567,0.351061
774,-1.58567,0.351061
776,-1.58567,0.351061
778,-1.53926,0.372847
780,-1.46036,0.379662
782,-1.44951,0.38134
784,-1.52826,0.384667
786,-1.40508,0.368995
788,-1.535,0.359766
790,-1.54963,0.361681
792,-1.56158,0.341816
794,-1.55014,0.354292
796,-1.59366,0.323288
798,-1.60918,0.359901
800,-1.60918,0.359901
802,-1.57899,0.338417
804,-1.57899,0.338417
806,-1.60007,0.330485
808,-1.5955,0.343446
810,-1.64645,0.340668
812,-1.67338,0.33658
814,-1.69171,0.290942
816,-1.6101,0.294162
818,-1.76864,0.305195
820,-1.7553,0.295549
822,-1.70077,0.288571
824,-1.64152,0.301301
826,-1.66332,0.306153
828,-1.6499,0.308192
830,-1.74456,0.31288
832,-1.60929,0.327188
834,-1.60929,0.327188
836,-1.68525,0.335371
838,-1.68525,0.335371
840,-1.60702,0.31445
842,-1.60702,0.31445
844,-1.60702,0.31445
846,-1.61285,0.314772
848,-1.6928,0.309147
850,-1.61551,0.315125
852,-1.63731,0.318657
854,-1.75671,0.293833
856,-1.68624,0.319026
858,-1.68624,0.319026
860,-1.63913,0.333821
862,-1.74822,0.309441
864,-1.73307,0.297085
866,-1.73307,0.297085
868,-1.61965,0.310059
870,-1.61965,0.310059
872,-1.61965,0.310059
874,-1.57065,0.359266
876,-1.57065,0.359266
878,-1.56704,0.34933
880,-1.61848,0.335648
882,-1.60216,0.337456
884,-1.61576,0.318995
886,-1.61576,0.318995
888,-1.57766,0.316931
890,-1.58152,0.351873
892,-1.58152,0.351873
894,-1.55228,0.355622
896,-1.55228,0.355622
898,-1.55228,0.355622
900,-1.60378,0.354182
902,-1.5651,0.343887
904,-1.5651,0.343887
906,-1.5651,0.343887
908,-1.53872,0.374886
910,-1.58666,0.35118
912,-1.57866,0.332302
914,-1.66357,0.34429
916,-1.60259,0.33398
918,-1.60259,0.33398
920,-1.60631,0.323357
922,-1.68237,0.334596
924,-1.58371,0.353844
926,-1.55419,0.340873
928,-1.5921,0.319169
930,-1.62451,0.316911
932,-1.61563,0.332175
934,-1.75976,0.315684
936,-1.71157,0.309881
938,-1.65957,0.298057
940,-1.68352,0.302928
942,-1.63494,0.312449
944,-1.63494,0.312449
946,-1.67266,0.315897
948,-1.71582,0.32724
950,-1.67654,0.308163
952,-1.67654,0.308163
954,-1.68249,0.327128
956,-1.65263,0.333517
958,-1.54212,0.333079
960,-1.56534,0.341802
962,-1.58439,0.326392
964,-1.63468,0.338523
966,-1.61918,0.339576
968,-1.61918,0.339576
970,-1.58547,0.337407
972,-1.58547,0.337407
974,-1.71773,0.336569
976,-1.60299,0.32963
978,-1.70965,0.324415
980,-1.68263,0.322886
982,-1.65175,0.300222
984,-1.67142,0.338356
986,-1.64161,0.308343
988,-1.54083,0.329615
990,-1.54083,0.329615
992,-1.55511,0.341192
994,-1.58817,0.348236
996,-1.61004,0.311718
998,-1.68178,0.292874
1000,-1.68178,0.292874
1002,-1.71784,0.325957
1004,-1.60605,0.321021
1006,-1.60605,0.321021
1008,-1.62302,0.320633
1010,-1.74329,0.281551
1012,-1.67613,0.297118
1014,-1.75699,0.301776
1016,-1.8536,0.263643
1018,-1.89215,0.267342
1020,-1.79062,0.285344
1022,-1.80128,0.275581
1024,-1.91976,0.239891
1026,-1.91976,0.239891
1028,-1.91976,0.239891
1030,-1.77922,0.27473
1032,-1.77922,0.27473
1034,-1.78658,0.263455
1036,-1.77139,0.276027
1038,-1.86655,0.278408
1040,-1.81634,0.261643
1042,-1.87031,0.26824
1044,-1.72353,0.302757
1046,-1.61993,0.338224
1048,-1.61993,0.338224
1050,-1.61336,0.322175
1052,-1.61565,0.329668
1054,-1.70873,0.311002
1056,-1.68419,0.315299
1058,-1.56336,0.335564
1060,-1.56336,0.335564
1062,-1.63699,0.328627
1064,-1.60556,0.337369
1066,-1.5017,0.356159
1068,-1.57992,0.356522
1070,-1.53508,0.353049
1072,-1.57527,0.364438
1074,-1.5263,0.363566
1076,-1.5263,0.363566
1078,-1.5549,0.375891
1080,-1.50088,0.375877
1082,-1.50088,0.375877
1084,-1.50088,0.375877
1086,-1.57374,0.397473
1088,-1.57374,0.397473
1090,-1.57374,0.397473
1092,-1.57374,0.397473
1094,-1.57374,0.397473
1096,-1.57374,0.397473
1098,-1.50997,0.387312
1100,-1.50997,0.387312
1102,-1.4891,0.406267
1104,-1.4891,0.406267
1106,-1.4891,0.406267
1108,-1.4891,0.406267
1110,-1.50431,0.393485
1112,-1.46184,0.407715
1114,-1.48814,0.383786
1116,-1.43404,0.402132
1118,-1.45083,0.404796
1120,-1.46474,0.415343
1122,-1.40566,0.421516
1124,-1.37215,0.425853
1126,-1.37823,0.408396
1128,-1.47719,0.391369
1130,-1.40717,0.399197
1132,-1.40717,0.399197
1134,-1.47028,0.417262
1136,-1.4489,0.413515
1138,-1.49155,0.393894
1140,-1.49155,0.393894
1142,-1.4846,0.36969
1144,-1.52417,0.360004
1146,-1.52417,0.360004
1148,-1.52417,0.360004
1150,-1.50937,0.394424
1152,-1.4701,0.402313
1154,-1.46388,0.397033
1156,-1.5267,0.395159
1158,-1.52772,0.395537
1160,-1.46259,0.395822
1162,-1.46782,0.408637
1164,-1.3826,0.402214
1166,-1.42195,0.396606
1168,-1.41678,0.397023
1170,-1.4603,0.390117
1172,-1.45765,0.389341
1174,-1.45765,0.389341
1176,-1.47497,0.405174
1178,-1.48674,0.376814
1180,-1.48674,0.376814
1182,-1.42109,0.376974
1184,-1.39586,0.386774
1186,-1.44389,0.374109
1188,-1.39279,0.393901
1190,-1.39279,0.393901
1192,-1.45225,0.421131
1194,-1.40536,0.418904
1196,-1.54243,0.400796
1198,-1.54243,0.400796
1200,-1.56409,0.402965
1202,-1.44458,0.417784
1204,-1.40482,0.440562
1206,-1.40516,0.442996
1208,-1.31747,0.472755
1210,-1.3645,0.457432
1212,-1.40285,0.45135
1214,-1.33897,0.439069
1216,-1.33114,0.445028
1218,-1.33114,0.445028
1220,-1.3505,0.450407
1222,-1.3505,0.450407
1224,-1.3505,0.450407
1226,-1.3505,0.450407
1228,-1.30917,0.445589
1230,-1.30917,0.445589
1232,-1.41623,0.455476
1234,-1.42688,0.454459
1236,-1.3341,0.460962
1238,-1.3705,0.460144
1240,-1.31283,0.447036
1242,-1.36932,0.446964
1244,-1.39971,0.44277
1246,-1.39971,0.44277
1248,-1.3444,0.447475
1250,-1.36792,0.440963
1252,-1.3561,0.444679
1254,-1.33924,0.457898
1256,-1.34523,0.463188
1258,-1.36737,0.459939
1260,-1.30475,0.466415
1262,-1.31564,0.467784
1264,-1.31719,0.478087
1266,-1.31719,0.478087
1268,-1.31719,0.478087
1270,-1.2807,0.469876
1272,-1.29473,0.47173
1274,-1.32497,0.474446
1276,-1.22422,0.499255
1278,-1.22422,0.499255
1280,-1.31103,0.484475
1282,-1.31103,0.484475
1284,-1.21279,0.497797
1286,-1.21279,0.497797
1288,-1.21279,0.497797
1290,-1.35456,0.485983
1292,-1.35456,0.485983
1294,-1.35456,0.485983
1296,-1.32475,0.47035
1298,-1.27225,0.467091
1300,-1.32393,0.462936
1302,-1.31858,0.483249
1304,-1.3005,0.487814
1306,-1.29305,0.510276
1308,-1.24837,0.486893
1310,-1.24837,0.486893
1312,-1.33773,0.501807
1314,-1.33773,0.501807
1316,-1.34117,0.484862
1318,-1.27339,0.502903
1320,-1.27339,0.502903
1322,-1.27339,0.502903
1324,-1.27339,0.502903
1326,-1.22252,0.504307
1328,-1.24764,0.496325
1330,-1.33291,0.494121
1332,-1.24615,0.509941
1334,-1.2462,0.507324
1336,-1.30638,0.498073
1338,-1.18656,0.505984
1340,-1.18656,0.505984
1342,-1.18656,0.505984
1344,-1.18656,0.505984
1346,-1.26164,0.500166
1348,-1.26595,0.503879
1350,-1.26618,0.514775
1352,-1.26535,0.525853
1354,-1.20493,0.531001
1356,-1.22752,0.530344
1358,-1.20143,0.517522
1360,-1.20143,0.517522
1362,-1.32079,0.538398
1364,-1.32079,0.538398
1366,-1.32079,0.538398
1368,-1.32079,0.538398
1370,-1.26132,0.539055
1372,-1.26132,0.539055
1374,-1.26132,0.539055
1376,-1.26132,0.539055
1378,-1.20403,0.53301
1380,-1.25112,0.523022
1382,-1.09713,0.551632
1384,-1.14572,0.543484
1386,-1.21236,0.55847
1388,-1.21997,0.538796
1390,-1.21997,0.538796
1392,-1.15341,0.552847
1394,-1.17314,0.535813
1396,-1.18142,0.537936
1398,-1.19845,0.524306
1400,-1.18412,0.54179
1402,-1.27119,0.515992
1404,-1.23394,0.52941
1406,-1.22468,0.528589
1408,-1.22432,0.541441
1410,-1.20728,0.536775
1412,-1.23252,0.522646
1414,-1.21992,0.541462
1416,-1.21176,0.54123
1418,-1.18022,0.542453
1420,-1.32688,0.544952
1422,-1.14748,0.53738
1424,-1.20871,0.535908
1426,-1.23941,0.527642
1428,-1.14696,0.545257
1430,-1.19167,0.535252
1432,-1.21228,0.548717
1434,-1.23899,0.544285
1436,-1.18611,0.547131
1438,-1.20691,0.538837
1440,-1.16277,0.550331
1442,-1.24767,0.540343
1444,-1.24767,0.540343
1446,-1.26348,0.543169
1448,-1.209,0.547805
1450,-1.22122,0.536605
1452,-1.22122,0.536605
1454,-1.21688,0.53384
1456,-1.19562,0.556983
1458,-1.174,0.534823
1460,-1.12626,0.548821
1462,-1.17685,0.551227
1464,-1.23343,0.542402
1466,-1.19602,0.540185
1468,-1.20416,0.564383
1470,-1.20685,0.573112
1472,-1.14976,0.566125
1474,-1.18282,0.57276
1476,-1.18282,0.57276
1478,-1.18385,0.573495
1480,-1.19996,0.556411
1482,-1.15299,0.562365
1484,-1.20591,0.573479
1486,-1.12135,0.567689
1488,-1.16918,0.561812
1490,-1.10909,0.58832
1492,-1.10687,0.589608
1494,-1.22676,0.585985
1496,-1.13363,0.578534
1498,-1.15203,0.570491
1500,-1.15305,0.573353
1502,-1.15564,0.589076
1504,-1.15564,0.589076
1506,-1.16334,0.583228
1508,-1.14321,0.578821
1510,-1.21816,0.57036
1512,-1.12075,0.572975
1514,-1.12075,0.572975
1516,-1.14541,0.552333
1518,-1.08712,0.577801
1520,-1.08712,0.577801
1522,-1.08712,0.577801
1524,-1.19565,0.57997
1526,-1.14209,0.573941
1528,-1.16926,0.57933
1530,-1.16926,0.57933
1532,-1.18484,0.57942
1534,-1.18484,0.57942
1536,-1.18484,0.57942
1538,-1.16927,0.586574
1540,-1.1756,0.579023
1542,-1.11488,0.591838
1544,-1.12469,0.586822
1546,-1.20866,0.595342
1548,-1.20866,0.595342
1550,-1.0833,0.599593
1552,-1.08069,0.600204
1554,-1.1171,0.602671
1556,-1.12403,0.610976
1558,-1.12403,0.610976
1560,-1.09149,0.607563
1562,-1.09149,0.607563
1564,-1.175,0.605424
1566,-1.08644,0.626347
1568,-1.16393,0.623559
1570,-1.09748,0.599812
1572,-1.09748,0.599812
1574,-1.09748,0.599812
1576,-1.07869,0.599935
1578,-1.11502,0.607053
1580,-1.11502,0.607053
1582,-1.13511,0.607199
1584,-1.13511,0.607199
1586,-1.14436,0.62142
1588,-1.06211,0.620103
1590,-1.10274,0.626289
1592,-1.10551,0.630045
1594,-1.12904,0.618282
1596,-1.12467,0.61491
1598,-1.08343,0.626035
1600,-1.05744,0.618664
1602,-1.03854,0.615165
1604,-1.06053,0.618693
1606,-1.06053,0.618693
1608,-1.09147,0.625529
1610,-1.08895,0.630238
1612,-1.04991,0.635208
1614,-1.04829,0.643403
1616,-1.0914,0.652184
1618,-1.05841,0.639883
1620,-1.06961,0.632529
1622,-1.06961,0.632529
1624,-1.06961,0.632529
1626,-1.07884,0.637685
1628,-1.07884,0.637685
1630,-1.07884,0.637685
1632,-1.02438,0.643636
1634,-1.0798,0.640622
1636,-1.0974,0.623133
1638,-1.14238,0.636621
1640,-1.11205,0.621275
1642,-1.11205,0.621275
1644,-1.12556,0.626744
1646,-1.11372,0.62707
1648,-1.04944,0.625387
1650,-1.02654,0.649517
1652,-1.02654,0.649517
1654,-1.06147,0.638983
1656,-1.08533,0.630944
1658,-1.10055,0.623874
1660,-1.05086,0.634759
1662,-1.10475,0.635772
1664,-1.06598,0.633428
1666,-1.06598,0.633428
1668,-1.05621,0.638095
1670,-1.082,0.621813
1672,-1.09593,0.630535
1674,-1.03714,0.625681
1676,-1.20568,0.613244
1678,-1.10954,0.616573
1680,-1.10954,0.616573
1682,-1.10954,0.616573
1684,-1.17751,0.631897
1686,-1.12182,0.615396
1688,-1.02335,0.62591
1690,-1.11275,0.636501
1692,-1.11275,0.636501
1694,-1.11275,0.636501
1696,-1.11275,0.636501
1698,-1.11482,0.632978
1700,-1.07106,0.638553
1702,-1.10617,0.634986
1704,-1.12191,0.647868
1706,-1.11138,0.657074
1708,-1.07586,0.644539
1710,-1.07586,0.644539
1712,-1.07586,0.644539
1714,-1.09305,0.641908
1716,-1.04583,0.643575
1718,-1.07927,0.648154
1720,-1.10308,0.641896
1722,-1.0922,0.647799
1724,-1.0922,0.647799
1726,-1.0922,0.647799
1728,-1.0922,0.647799
1730,-1.03951,0.639475
1732,-1.08001,0.650773
1734,-1.08001,0.650773
1736,-1.04412,0.638888
1738,-1.04412,0.638888
1740,-0.985469,0.654607
1742,-1.02469,0.659653
1744,-1.02469,0.659653
1746,-1.02469,0.659653
1748,-1.02469,0.659653
1750,-1.02469,0.659653
1752,-1.02469,0.659653
1754,-1.05507,0.653808
1756,-1.09178,0.656187
1758,-1.10222,0.654711
1760,-1.10222,0.654711
1762,-1.10222,0.654711
1764,-1.03372,0.668829
1766,-1.03372,0.668829
1768,-1.04965,0.659272
1770,-1.03981,0.658067
1772,-1.09855,0.644521
1774,-1.09855,0.644521
1776,-1.05826,0.639163
1778,-1.05826,0.639163
1780,-0.993157,0.654567
1782,-1.05814,0.661405
1784,-1.05814,0.661405
1786,-1.00365,0.65054
1788,-1.04519,0.669492
1790,-1.00273,0.657413
1792,-1.13553,0.658326
1794,-1.13553,0.658326
1796,-1.13553,0.658326
1798,-1.13553,0.658326
1800,-1.13553,0.658326
1802,-1.13553,0.658326
1804,-1.04036,0.659464
1806,-1.02463,0.650831
1808,-1.0816,0.637202
1810,-1.11717,0.637155
1812,-1.0295,0.637606
1814,-1.06,0.637877
1816,-1.06951,0.630949
1818,-1.02743,0.645189
1820,-1.10837,0.647783
1822,-1.11807,0.631424
1824,-1.04419,0.646752
1826,-1.04419,0.646752
1828,-1.05099,0.630695
1830,-1.08117,0.634946
1832,-1.12743,0.632497
1834,-1.04534,0.64459
1836,-1.07476,0.635938
1838,-1.09906,0.636571
1840,-1.0498,0.646017
1842,-1.0498,0.646017
1844,-1.03455,0.644197
1846,-1.03455,0.644197
1848,-1.0886,0.647335
1850,-1.06969,0.64615
1852,-1.06377,0.659725
1854,-1.10774,0.658826
1856,-1.089,0.659253
1858,-1.00375,0.661352
1860,-1.05367,0.665541
1862,-1.05821,0.666526
1864,-1.01366,0.65627
1866,-1.11708,0.626403
1868,-1.11708,0.626403
1870,-1.11708,0.626403
1872,-1.05487,0.637018
1874,-1.05487,0.637018
1876,-1.05487,0.637018
1878,-1.04862,0.650654
1880,-1.02722,0.642768
1882,-1.02334,0.646274
1884,-1.04388,0.659842
1886,-1.08324,0.645428
1888,-1.08217,0.647981
1890,-1.08264,0.661677
1892,-1.0735,0.651363
1894,-0.987451,0.649571
1896,-1.06668,0.654082
1898,-1.06826,0.653638
1900,-1.04357,0.674353
1902,-0.992862,0.668496
1904,-0.988328,0.663959
1906,-1.05548,0.674455
1908,-0.949608,0.67609
1910,-1.0678,0.673909
1912,-1.02173,0.676552
1914,-0.962738,0.679924
1916,-1.03582,0.679347
1918,-1.06616,0.681768
1920,-1.04582,0.680437
1922,-1.0263,0.675247
1924,-0.979923,0.687721
1926,-0.979923,0.687721
1928,-1.05213,0.683752
1930,-1.00462,0.681128
1932,-1.00462,0.681128
1934,-1.00462,0.681128
1936,-1.02598,0.689643
1938,-1.02598,0.689643
1940,-1.08916,0.691402
1942,-0.994187,0.681865
1944,-1.08135,0.687319
1946,-1.03505,0.684783
1948,-1.07081,0.683606
1950,-1.04539,0.684204
1952,-1.04539,0.684204
1954,-1.04539,0.684204
1956,-1.04539,0.684204
1958,-1.04539,0.684204
1960,-1.0022,0.694323
1962,-1.0022,0.694323
1964,-1.0022,0.694323
1966,-0.992377,0.686797
1968,-0.992377,0.686797
1970,-1.01024,0.705314
1972,-1.00198,0.704437
1974,-1.01072,0.697165
1976,-1.01527,0.697653
1978,-0.944469,0.700274
1980,-0.986299,0.687316
1982,-1.01038,0.680243
1984,-1.08102,0.666532
1986,-1.02891,0.664487
1988,-0.983868,0.674873
1990,-1.01818,0.675843
1992,-1.01818,0.675843
1994,-1.04484,0.676501
1996,-1.03403,0.667128
1998,-1.05934,0.676365
2000,-1.01875,0.673409
