MDTU,|Tr(Lx)|
816,0.0596542
818,0.0185023
820,0.0442881
822,0.0833508
824,0.0597015
826,0.0676951
828,0.086523
830,0.0133547
832,0.0573953
834,0.0573953
836,0.113537
838,0.113537
840,0.0424913
842,0.0424913
844,0.0424913
846,0.0638708
848,0.0794765
850,0.0565496
852,0.0971814
854,0.0713726
856,0.0254315
858,0.0254315
860,0.0595001
862,0.123884
864,0.0581114
866,0.0581114
868,0.0783606
870,0.0783606
872,0.0783606
874,0.0795502
876,0.0795502
878,0.0490239
880,0.0541527
882,0.0557209
884,0.0903362
886,0.0903362
888,0.0267945
890,0.105216
892,0.105216
894,0.0849917
896,0.0849917
898,0.0849917
900,0.0947712
902,0.0536314
904,0.0536314
906,0.0536314
908,0.0721088
910,0.0877767
912,0.110462
914,0.018859
916,0.0315073
918,0.0315073
920,0.0713366
922,0.0280753
924,0.0490994
926,0.0335874
928,0.0463292
930,0.10968
932,0.0332334
934,0.0678126
936,0.0477968
938,0.0131005
940,0.117723
942,0.0686521
944,0.0686521
946,0.0547184
948,0.100421
950,0.0696656
952,0.0696656
954,0.0312126
956,0.126102
958,0.016822
960,0.0207776
962,0.0505615
964,0.0574873
966,0.0673179
968,0.0673179
970,0.0259435
972,0.0259435
974,0.0719042
976,0.135492
978,0.0580976
980,0.0409163
982,0.0662261
984,0.0989062
986,0.0858697
988,0.110543
990,0.110543
992,0.0699586
994,0.0350664
996,0.138968
998,0.0492075
1000,0.0492075
1002,0.0345905
1004,0.115713
1006,0.115713
1008,0.0354882
1010,0.048447
1012,0.107783
1014,0.0560344
1016,0.112484
1018,0.0825476
1020,0.13839
1022,0.0586565
1024,0.0812129
1026,0.0812129
1028,0.0812129
1030,0.0554193
1032,0.0554193
1034,0.082094
1036,0.0607175
1038,0.0428548
1040,0.0677302
1042,0.0062482
1044,0.0781932
1046,0.0688479
1048,0.0688479
1050,0.0444577
1052,0.01738
1054,0.0701872
1056,0.0536821
1058,0.0498389
1060,0.0498389
1062,0.151794
1064,0.105478
1066,0.09727
1068,0.0468696
1070,0.047467
1072,0.0975047
1074,0.0325852
1076,0.0325852
1078,0.0486453
1080,0.052898
1082,0.052898
1084,0.052898
1086,0.0579369
1088,0.0579369
1090,0.0579369
1092,0.0579369
1094,0.0579369
1096,0.0579369
1098,0.0612618
1100,0.0612618
1102,0.0797368
1104,0.0797368
1106,0.0797368
1108,0.0797368
1110,0.020409
1112,0.0753687
1114,0.0801708
1116,0.117463
1118,0.092728
1120,0.0535058
1122,0.0426462
1124,0.0533228
1126,0.0458011
1128,0.0587804
1130,0.0375641
1132,0.0375641
1134,0.014371
1136,0.0424063
1138,0.0212507
1140,0.0212507
1142,0.0557739
1144,0.0473465
1146,0.0473465
1148,0.0473465
1150,0.0504799
1152,0.0810345
1154,0.055126
1156,0.0660147
1158,0.0515636
1160,0.0159273
1162,0.081986
1164,0.11749
1166,0.0703867
1168,0.0371832
1170,0.0509061
1172,0.0515048
1174,0.0515048
1176,0.0288751
1178,0.0498063
1180,0.0498063
1182,0.0379676
1184,0.103767
1186,0.0228974
1188,0.0259247
1190,0.0259247
1192,0.0669054
1194,0.0329662
1196,0.0901405
1198,0.0901405
1200,0.0599397
1202,0.127174
1204,0.0371057
1206,0.0413407
1208,0.041746
1210,0.0733389
1212,0.0383203
1214,0.0581496
1216,0.0793929
1218,0.0793929
1220,0.0291316
1222,0.0291316
1224,0.0291316
1226,0.0291316
1228,0.0613654
1230,0.0613654
1232,0.0426623
1234,0.0825124
1236,0.0361243
1238,0.110834
1240,0.0123761
1242,0.115183
1244,0.105853
1246,0.105853
