MDTU,|Tr(L)|,ReTr(L),ImTr(L)
558,0.00750393,-0.00629987,0.00407684
560,0.00750393,-0.00629987,0.00407684
562,0.00750393,-0.00629987,0.00407684
564,0.00750393,-0.00629987,0.00407684
566,0.00750393,-0.00629987,0.00407684
568,0.00348087,-0.00296866,0.00181756
570,0.00378015,-0.00346121,0.00151973
572,0.00551497,-0.000628863,-0.005479
574,0.00279596,0.000924065,-0.00263884
576,0.00256457,0.00255883,0.000171504
578,0.00626213,8.32388e-05,0.00626157
580,0.0036644,-0.00366107,0.000156187
582,0.0046711,0.000386737,0.00465506
584,0.00496334,-0.00449547,0.00210369
586,0.00496334,-0.00449547,0.00210369
588,0.00137694,-0.000928157,0.0010171
590,0.00436252,0.00147906,0.00410414
592,0.00371843,0.0034326,0.0014297
594,0.00544707,0.0022143,-0.00497669
596,0.00185764,0.0015108,0.00108088
598,0.00158413,-0.00112366,-0.00111663
600,0.000793347,-0.000167221,-0.000775523
602,0.00242164,-0.00142586,0.00195736
604,0.00242164,-0.00142586,0.00195736
606,0.00242164,-0.00142586,0.00195736
608,0.00161191,-0.00159491,0.000233493
610,0.00231086,0.001015,0.00207601
612,0.00251749,0.00250693,0.000230354
614,0.00260458,0.00259286,-0.0002468
616,0.00260458,0.00259286,-0.0002468
618,0.0100932,-0.00202344,0.00988827
620,0.00123577,-0.000929618,-0.000814204
622,0.00286579,0.00059448,-0.00280345
624,0.00406879,-0.00109496,-0.00391869
626,0.00782448,0.00577934,0.00527464
628,0.00444293,-0.00220435,0.00385752
630,0.000936748,-0.000936546,1.94508e-05
632,0.000936748,-0.000936546,1.94508e-05
634,0.00216445,-0.00173226,-0.00129774
636,0.0011892,0.00116789,-0.000224108
638,0.00446574,0.0044543,0.000319459
640,0.00277724,-0.00254108,-0.0011207
642,0.00277724,-0.00254108,-0.0011207
644,0.00513748,-0.00509107,-0.000689011
646,0.00376634,-0.00193219,-0.00323295
648,0.00376634,-0.00193219,-0.00323295
650,0.00376634,-0.00193219,-0.00323295
652,0.000331585,-0.000326301,-5.89569e-05
654,0.00205824,-1.41424e-05,0.00205819
656,0.00406057,-0.00397954,0.000807184
658,0.00206056,-0.00120943,0.00166829
660,0.00385633,-0.00266132,-0.00279082
662,0.00262926,-0.000829374,-0.00249502
664,0.00553593,-0.00426204,0.00353292
666,0.00404617,0.00403432,-0.000309521
668,0.00260513,-0.00238898,0.00103897
670,0.00260513,-0.00238898,0.00103897
672,0.00609303,-0.00523152,0.00312349
674,0.00208125,-0.00205331,0.000339852
676,0.00220916,-0.00121359,-0.00184597
678,0.00382303,-0.00289844,0.00249291
680,0.00382303,-0.00289844,0.00249291
682,0.0058676,0.00413218,0.00416578
684,0.000486844,0.000480944,-7.55634e-05
686,0.00509923,0.00149285,0.00487581
688,0.00411633,0.0029681,0.00285211
690,0.00411633,0.0029681,0.00285211
692,0.000604236,0.000189262,0.00057383
694,0.000604236,0.000189262,0.00057383
696,0.000604236,0.000189262,0.00057383
698,0.000604236,0.000189262,0.00057383
700,0.0011077,-0.000477087,-0.000999689
702,0.0011077,-0.000477087,-0.000999689
704,0.0011077,-0.000477087,-0.000999689
706,0.00289172,-0.00288246,0.000231201
708,0.00595746,-0.00482584,0.00349321
710,0.00595746,-0.00482584,0.00349321
712,0.000532232,1.77253e-05,0.000531937
714,0.00624915,-0.00453302,-0.00430158
716,0.00440604,-0.00381007,-0.0022128
718,0.00100862,-0.00100417,9.46359e-05
720,0.00100862,-0.00100417,9.46359e-05
722,0.000743387,-5.69631e-05,0.000741201
724,0.000743387,-5.69631e-05,0.000741201
726,0.00734783,0.00611279,-0.0040773
728,0.00344248,0.00237176,-0.00249507
730,0.00563051,-0.00327873,0.00457739
732,0.00563051,-0.00327873,0.00457739
734,0.00144302,0.00143243,0.00017449
736,0.00405543,-0.00404965,-0.000216325
738,0.00495299,-0.00427934,-0.00249386
740,0.00445953,0.000679408,0.00440748
742,0.00437881,0.00429783,-0.000838267
744,0.00517467,0.00229478,-0.00463802
746,0.00543406,-0.00266367,-0.00473643
748,0.00543406,-0.00266367,-0.00473643
750,0.00169898,-0.00135829,0.00102058
752,0.00307473,-0.00293152,0.000927463
754,0.00307473,-0.00293152,0.000927463
756,0.0048823,-0.00106343,-0.00476507
758,0.000606788,-4.46083e-05,-0.000605146
760,0.00205681,0.000451658,0.0020066
762,0.00111472,0.000956164,0.000573014
764,0.00227128,-0.00203621,0.00100626
766,0.0032781,0.000116053,0.00327604
768,0.0032781,0.000116053,0.00327604
770,0.0032781,0.000116053,0.00327604
772,0.0032781,0.000116053,0.00327604
774,0.0032781,0.000116053,0.00327604
776,0.0032781,0.000116053,0.00327604
778,0.00476879,0.00381679,0.00285892
780,0.00274888,0.00259356,0.000910921
