MDTU,plaq,Re(det),Im(det),link
126,0.17341,1.72277e-07,2.32648e-07,0.618409
128,0.134379,2.17002e-07,2.2985e-07,0.634928
130,0.146356,1.28825e-07,1.47855e-07,0.598524
132,0.127058,3.67399e-07,3.5439e-07,0.651361
134,0.196413,1.36086e-07,1.74359e-07,0.741907
136,0.169684,4.43543e-07,3.40039e-07,0.809533
138,0.178111,3.42388e-07,3.77645e-07,0.856915
140,0.174067,3.88291e-07,3.18777e-07,0.817779
142,0.190032,5.09768e-07,2.59018e-07,0.806976
144,0.16284,2.72735e-07,3.00467e-07,0.830225
146,0.142875,1.43552e-06,5.18518e-07,0.904056
148,0.153467,3.70679e-07,1.00073e-06,0.896867
150,0.159062,3.94786e-07,1.01472e-06,0.890378
152,0.161604,3.45865e-07,1.63841e-07,0.867142
154,0.136435,2.816e-07,1.52876e-07,0.908035
156,0.136435,2.816e-07,1.52876e-07,0.908035
158,0.146938,4.04752e-07,4.97457e-07,0.957915
160,0.134137,2.74932e-07,2.39791e-07,0.965246
162,0.168197,2.09086e-07,1.32929e-07,1.09039
164,0.170163,2.14255e-07,1.43153e-07,1.02665
166,0.170163,2.14255e-07,1.43153e-07,1.02665
168,0.170163,2.14255e-07,1.43153e-07,1.02665
170,0.166293,1.45528e-07,1.44382e-07,0.981982
172,0.163462,1.10363e-07,1.36606e-07,0.801431
174,0.157137,1.81128e-07,1.35955e-07,0.774249
176,0.157632,4.19312e-07,6.85982e-07,0.848537
178,0.163997,1.81221e-07,2.09396e-07,0.83513
180,0.163997,1.81221e-07,2.09396e-07,0.83513
182,0.130375,2.51447e-07,2.92983e-07,0.729044
184,0.156224,5.58737e-07,4.4945e-07,0.753857
186,0.144491,2.97731e-07,3.00281e-07,0.787619
188,0.156464,2.85536e-07,3.16283e-07,0.817793
190,0.145026,4.27261e-07,3.74708e-07,0.902151
192,0.155848,6.55867e-07,4.6657e-07,0.927862
194,0.158075,1.37961e-07,1.64187e-07,0.822572
196,0.158075,1.37961e-07,1.64187e-07,0.822572
198,0.159177,2.74978e-07,3.73601e-07,0.775189
200,0.161818,4.72019e-07,2.78611e-07,0.730882
202,0.174819,2.96e-07,3.13234e-07,0.796206
204,0.162214,3.53103e-07,3.49148e-07,0.754842
206,0.187976,2.5593e-07,4.40398e-07,0.733949
208,0.168856,1.11703e-07,1.55508e-07,0.695297
210,0.168856,1.11703e-07,1.55508e-07,0.695297
212,0.177142,2.08078e-07,2.86342e-07,0.700409
214,0.177142,2.08078e-07,2.86342e-07,0.700409
216,0.177142,2.08078e-07,2.86342e-07,0.700409
218,0.177142,2.08078e-07,2.86342e-07,0.700409
220,0.177142,2.08078e-07,2.86342e-07,0.700409
222,0.150253,1.60561e-07,2.13485e-07,0.688286
224,0.170057,1.97292e-07,1.39648e-07,0.664107
226,0.149705,6.74568e-07,3.33381e-07,0.643078
228,0.154972,2.63776e-07,1.6295e-07,0.671976
230,0.145447,3.66639e-07,3.20186e-07,0.627609
232,0.162795,6.07455e-07,2.61879e-07,0.647201
234,0.162795,6.07455e-07,2.61879e-07,0.647201
236,0.162795,6.07455e-07,2.61879e-07,0.647201
238,0.163773,4.21608e-07,1.26476e-07,0.732848
240,0.159499,1.39049e-07,1.4648e-07,0.775895
242,0.13479,4.30404e-07,3.92176e-07,0.708363
244,0.156974,5.80583e-07,3.56626e-07,0.688979
246,0.156974,5.80583e-07,3.56626e-07,0.688979
248,0.156974,5.80583e-07,3.56626e-07,0.688979
250,0.201342,4.00732e-07,4.89888e-07,0.710528
252,0.14413,2.10624e-07,3.65182e-07,0.704018
254,0.160162,2.73104e-07,3.75745e-07,0.694947
256,0.141222,1.6424e-07,1.13155e-07,0.665423
258,0.173036,2.57322e-07,2.49412e-07,0.693421
260,0.172197,1.6184e-07,2.48737e-07,0.67097
262,0.160679,3.16635e-07,4.12497e-07,0.649479
264,0.162701,3.13213e-07,8.07439e-07,0.630045
266,0.153379,2.28169e-07,9.51056e-07,0.62563
268,0.146931,1.56349e-07,1.30775e-07,0.586682
270,0.173119,1.3005e-07,1.24312e-07,0.562831
272,0.156398,1.4861e-07,1.45491e-07,0.562454
274,0.13737,2.86603e-07,3.13957e-07,0.603273
276,0.13737,2.86603e-07,3.13957e-07,0.603273
278,0.13737,2.86603e-07,3.13957e-07,0.603273
280,0.13737,2.86603e-07,3.13957e-07,0.603273
282,0.163427,2.06747e-07,1.80146e-07,0.620208
284,0.163427,2.06747e-07,1.80146e-07,0.620208
286,0.143908,1.44402e-07,1.95435e-07,0.641762
288,0.171724,3.17445e-07,1.58032e-07,0.70425
290,0.171724,3.17445e-07,1.58032e-07,0.70425
292,0.167102,6.58276e-07,5.97747e-07,0.721909
294,0.167102,6.58276e-07,5.97747e-07,0.721909
296,0.167102,6.58276e-07,5.97747e-07,0.721909
298,0.16593,2.12997e-07,5.34758e-07,0.722582
300,0.171088,2.48177e-07,1.71654e-07,0.644629
302,0.152638,1.31435e-07,2.19067e-07,0.682068
304,0.154709,2.57931e-07,2.74632e-07,0.708033
306,0.175721,3.02299e-07,3.44148e-07,0.672698
308,0.15007,4.12639e-07,4.44906e-07,0.718888
310,0.151125,4.98881e-07,6.52817e-07,0.672637
312,0.16844,1.54444e-07,2.10171e-07,0.679361
314,0.16844,1.54444e-07,2.10171e-07,0.679361
316,0.188981,2.23974e-07,1.72075e-07,0.690289
318,0.126058,2.53437e-07,1.96504e-07,0.66082
320,0.126058,2.53437e-07,1.96504e-07,0.66082
322,0.126058,2.53437e-07,1.96504e-07,0.66082
324,0.126058,2.53437e-07,1.96504e-07,0.66082
326,0.130767,2.46779e-07,3.88793e-07,0.722123
328,0.137723,3.22321e-07,1.56479e-07,0.723141
330,0.147178,6.19986e-07,2.71263e-07,0.66643
332,0.178292,2.90577e-07,2.70224e-07,0.656531
334,0.145383,1.2476e-07,9.76762e-08,0.641155
336,0.152188,3.38293e-07,2.53733e-07,0.649529
338,0.157285,2.60859e-07,2.42774e-07,0.604194
340,0.182994,5.18786e-07,3.68858e-07,0.64374
342,0.182994,5.18786e-07,3.68858e-07,0.64374
344,0.151831,5.49129e-08,1.13188e-07,0.683071
346,0.160213,3.76056e-07,2.79339e-07,0.685788
348,0.140552,1.88286e-07,1.4366e-07,0.687814
350,0.147602,2.12068e-07,1.61701e-07,0.676512
352,0.182423,9.08674e-07,2.55682e-07,0.757923
354,0.182423,9.08674e-07,2.55682e-07,0.757923
356,0.147101,1.83379e-07,1.91879e-07,0.688041
358,0.133409,3.29152e-07,2.882e-07,0.718512
360,0.187297,4.83057e-07,1.53793e-07,0.801825
362,0.187297,4.83057e-07,1.53793e-07,0.801825
364,0.141736,3.30117e-07,2.39836e-07,0.796436
366,0.160263,1.17267e-07,1.5866e-07,0.783061
368,0.152497,3.55685e-07,3.03262e-07,0.858849
370,0.152497,3.55685e-07,3.03262e-07,0.858849
372,0.152497,3.55685e-07,3.03262e-07,0.858849
374,0.145354,1.7176e-07,1.82737e-07,0.886555
376,0.141619,2.31188e-07,1.61484e-07,0.956756
378,0.141619,2.31188e-07,1.61484e-07,0.956756
380,0.143211,2.48673e-07,4.13816e-07,0.892843
382,0.153531,3.2277e-07,3.61797e-07,0.917947
384,0.141388,2.1614e-07,3.66127e-07,0.984826
386,0.175814,1.52658e-07,1.22715e-07,1.01964
388,0.138076,1.97764e-07,2.59818e-07,0.960882
390,0.156892,1.74599e-07,1.83422e-07,0.971699
392,0.157126,3.71302e-07,1.90383e-07,1.01485
394,0.165508,4.54351e-07,2.12273e-07,1.07261
396,0.156782,1.2046e-07,9.82765e-08,1.06873
398,0.168485,2.92325e-07,2.48869e-07,1.09545
400,0.142363,2.17678e-07,4.18239e-07,1.09298
402,0.142363,2.17678e-07,4.18239e-07,1.09298
404,0.143544,3.15762e-07,1.61402e-07,1.20936
406,0.143544,3.15762e-07,1.61402e-07,1.20936
408,0.143544,3.15762e-07,1.61402e-07,1.20936
410,0.152592,1.11219e-07,1.54135e-07,1.32722
412,0.13572,3.566e-07,2.70949e-07,1.42865
414,0.13572,3.566e-07,2.70949e-07,1.42865
416,0.13572,3.566e-07,2.70949e-07,1.42865
418,0.140188,1.8767e-07,1.80697e-07,1.46903
420,0.150442,3.7968e-07,5.12714e-07,1.53486
422,0.152589,1.0399e-07,1.78293e-07,1.39614
424,0.155946,6.21477e-07,4.34743e-07,1.23179
426,0.126563,4.93668e-07,4.03329e-07,1.15553
428,0.146327,2.34418e-07,2.87309e-07,1.20928
430,0.146327,2.34418e-07,2.87309e-07,1.20928
432,0.172003,7.13755e-07,3.7209e-07,1.17586
434,0.172003,7.13755e-07,3.7209e-07,1.17586
436,0.169182,1.8383e-07,4.14723e-07,1.23521
438,0.167416,3.39713e-07,6.56232e-07,1.09642
440,0.162503,1.83627e-07,1.78401e-07,1.11138
442,0.161563,7.50724e-07,1.12729e-06,1.00894
444,0.122876,6.19782e-07,8.12609e-07,0.942898
446,0.147719,1.52279e-07,1.57752e-07,0.922602
448,0.140561,3.64929e-07,2.86052e-07,0.933903
450,0.127164,1.74671e-07,2.37517e-07,1.0493
452,0.146119,2.33599e-07,1.38619e-07,0.995818
454,0.163259,2.13233e-07,2.43521e-07,1.06541
456,0.165333,5.33896e-07,3.37354e-07,1.05233
458,0.148201,2.6533e-07,5.0072e-07,0.943426
460,0.148201,2.6533e-07,5.0072e-07,0.943426
462,0.152598,3.64022e-07,6.06306e-07,0.927134
464,0.126414,2.02455e-07,2.34394e-07,0.939148
466,0.118092,4.28779e-07,1.80462e-07,0.960311
468,0.199025,4.64636e-07,6.36519e-07,1.00196
470,0.199025,4.64636e-07,6.36519e-07,1.00196
472,0.169243,5.80915e-07,6.68586e-07,0.90147
474,0.171053,2.4335e-07,3.7586e-07,0.911298
476,0.147723,1.99927e-07,2.10849e-07,0.916542
478,0.147723,1.99927e-07,2.10849e-07,0.916542
480,0.130403,9.40374e-08,1.81972e-07,1.00387
482,0.1439,2.46828e-07,3.07667e-07,0.971303
484,0.138334,5.81141e-07,6.83778e-07,0.857239
486,0.15422,4.47714e-07,2.97129e-07,0.845306
488,0.149614,3.3185e-07,3.80279e-07,0.956428
490,0.144023,1.46625e-06,4.38019e-07,0.963129
492,0.145417,1.23382e-07,1.95993e-07,0.94649
494,0.155202,1.43591e-07,1.3915e-07,1.03299
496,0.155202,1.43591e-07,1.3915e-07,1.03299
498,0.131853,3.17538e-07,2.81721e-07,1.02807
500,0.131853,3.17538e-07,2.81721e-07,1.02807
502,0.13404,4.66815e-07,2.67999e-07,1.05021
504,0.13404,4.66815e-07,2.67999e-07,1.05021
506,0.158247,1.8414e-07,2.45372e-07,1.01816
508,0.153723,2.70544e-07,1.18594e-06,1.00327
510,0.178522,2.08863e-07,4.12872e-07,0.986052
512,0.184321,2.63173e-07,2.01619e-07,0.937197
514,0.184321,2.63173e-07,2.01619e-07,0.937197
516,0.164849,6.94047e-07,5.34676e-07,0.994738
518,0.164849,6.94047e-07,5.34676e-07,0.994738
520,0.134332,2.97137e-07,3.32152e-07,1.0575
522,0.134332,2.97137e-07,3.32152e-07,1.0575
524,0.134332,2.97137e-07,3.32152e-07,1.0575
526,0.134332,2.97137e-07,3.32152e-07,1.0575
528,0.134332,2.97137e-07,3.32152e-07,1.0575
530,0.134332,2.97137e-07,3.32152e-07,1.0575
532,0.134332,2.97137e-07,3.32152e-07,1.0575
534,0.150974,2.59963e-07,1.89552e-07,1.06907
536,0.170264,3.17115e-07,2.53787e-07,0.99282
538,0.137094,4.49222e-07,6.8347e-07,1.08003
540,0.147932,2.56159e-07,7.73302e-07,1.10975
542,0.149481,1.22442e-07,1.55023e-07,1.07093
544,0.133063,1.26166e-06,5.92381e-07,1.11061
546,0.166326,2.55137e-07,1.51125e-07,1.02023
548,0.162252,1.78438e-07,2.21744e-07,0.952415
550,0.158004,4.21733e-07,4.82879e-07,1.01339
552,0.131862,1.43951e-07,2.68088e-07,0.917663
554,0.147664,2.77979e-07,4.88285e-07,1.00657
556,0.160251,2.21331e-07,1.89198e-07,1.0096
558,0.156352,1.96069e-07,1.71645e-07,1.02913
560,0.156352,1.96069e-07,1.71645e-07,1.02913
562,0.156352,1.96069e-07,1.71645e-07,1.02913
564,0.156352,1.96069e-07,1.71645e-07,1.02913
566,0.156352,1.96069e-07,1.71645e-07,1.02913
568,0.147543,2.73484e-07,2.79222e-07,0.918678
570,0.162887,2.69141e-07,3.1538e-07,0.864347
572,0.128902,3.25717e-07,2.59945e-07,0.914096
574,0.145613,1.73239e-07,2.92134e-07,0.928652
576,0.15043,5.49639e-07,4.42615e-07,1.06488
578,0.151524,1.74896e-07,1.47592e-07,1.08999
580,0.173303,3.68671e-07,2.98188e-07,1.14164
582,0.155631,1.7604e-07,2.72003e-07,1.06581
584,0.14096,2.557e-07,1.2195e-07,1.1255
586,0.14096,2.557e-07,1.2195e-07,1.1255
588,0.168397,6.25976e-07,6.77985e-07,1.07368
590,0.15352,6.72749e-07,8.86233e-07,1.10754
592,0.151516,3.30779e-07,4.99057e-07,1.14226
594,0.173607,5.88281e-07,3.27548e-07,1.13656
596,0.150526,3.04251e-07,1.80122e-07,1.02758
598,0.162461,2.33468e-07,2.57003e-07,0.926435
600,0.168868,1.79279e-07,3.14316e-07,0.844583
602,0.161542,1.38781e-07,1.1762e-07,0.858412
604,0.161542,1.38781e-07,1.1762e-07,0.858412
606,0.161542,1.38781e-07,1.1762e-07,0.858412
608,0.20871,5.67061e-07,2.75071e-07,0.849444
610,0.178663,3.54493e-07,2.45284e-07,0.873775
612,0.140642,1.00432e-06,1.38688e-06,0.895634
614,0.163889,2.49377e-07,1.88843e-07,0.834533
616,0.163889,2.49377e-07,1.88843e-07,0.834533
618,0.175154,2.79888e-07,3.66332e-07,0.783496
620,0.13086,2.79352e-07,1.39283e-07,0.791021
622,0.16436,3.26468e-07,5.11663e-07,0.778641
624,0.1345,3.32815e-07,5.48655e-07,0.735946
626,0.162199,5.12006e-07,7.27407e-07,0.743544
628,0.145368,3.98462e-07,4.81974e-07,0.858369
630,0.172868,2.06263e-07,2.97856e-07,0.93448
632,0.172868,2.06263e-07,2.97856e-07,0.93448
634,0.111992,8.15693e-07,1.20421e-06,0.958871
636,0.165647,1.9142e-07,3.19521e-07,0.880666
638,0.166498,6.97816e-07,6.47536e-07,0.922436
640,0.148342,2.31087e-07,2.75611e-07,0.920448
642,0.148342,2.31087e-07,2.75611e-07,0.920448
644,0.148606,1.12901e-07,1.51482e-07,0.884768
646,0.1553,2.69854e-07,2.98703e-07,0.875147
648,0.1553,2.69854e-07,2.98703e-07,0.875147
650,0.1553,2.69854e-07,2.98703e-07,0.875147
652,0.15524,1.16248e-07,1.77143e-07,0.977476
654,0.160532,2.54047e-07,4.31832e-07,0.985955
656,0.162527,1.19947e-06,7.44221e-07,0.994051
658,0.18108,2.68561e-06,1.68901e-06,0.933304
660,0.189369,1.97544e-07,2.17509e-07,0.921522
662,0.165594,2.6987e-07,3.38685e-07,0.920379
664,0.141252,1.67162e-07,1.29971e-07,0.872896
666,0.160574,1.65412e-07,2.23244e-07,0.856614
668,0.160497,2.80639e-07,1.12593e-07,0.885348
670,0.160497,2.80639e-07,1.12593e-07,0.885348
672,0.14363,4.91795e-07,3.58574e-07,0.920988
674,0.166775,3.32018e-07,5.01623e-07,0.958788
676,0.131513,3.37285e-07,4.4092e-07,0.963033
678,0.169654,1.81814e-07,2.10886e-07,0.970089
680,0.169654,1.81814e-07,2.10886e-07,0.970089
682,0.186912,3.0296e-07,3.01897e-07,0.99826
684,0.169379,3.61365e-07,4.32212e-07,1.06728
686,0.164414,3.12009e-07,3.11622e-07,1.09161
688,0.139447,3.84614e-07,3.57419e-07,1.11057
690,0.139447,3.84614e-07,3.57419e-07,1.11057
692,0.140593,6.09303e-07,3.68576e-07,1.08265
694,0.140593,6.09303e-07,3.68576e-07,1.08265
696,0.140593,6.09303e-07,3.68576e-07,1.08265
698,0.140593,6.09303e-07,3.68576e-07,1.08265
700,0.130854,3.865e-07,2.46648e-07,1.1429
702,0.130854,3.865e-07,2.46648e-07,1.1429
704,0.130854,3.865e-07,2.46648e-07,1.1429
706,0.143801,2.37848e-07,5.7558e-07,1.11631
708,0.168647,1.89095e-07,3.30923e-07,1.15884
710,0.168647,1.89095e-07,3.30923e-07,1.15884
712,0.186366,6.20699e-07,6.14216e-07,1.19811
714,0.187466,4.4488e-07,4.29513e-07,1.14191
716,0.15957,3.72121e-07,5.82611e-07,1.05903
718,0.171042,2.84423e-07,2.1489e-07,1.05012
720,0.171042,2.84423e-07,2.1489e-07,1.05012
722,0.162974,2.02817e-07,2.79448e-07,1.09207
724,0.162974,2.02817e-07,2.79448e-07,1.09207
726,0.185106,2.94681e-07,2.42196e-07,1.10828
728,0.17311,7.70516e-07,4.80601e-07,1.16133
730,0.159151,3.3621e-07,4.59718e-07,1.31297
732,0.159151,3.3621e-07,4.59718e-07,1.31297
734,0.158185,1.00871e-06,4.61152e-07,1.30011
736,0.183708,2.93979e-07,2.35296e-07,1.4761
738,0.190125,5.82555e-07,3.40175e-07,1.52734
740,0.142729,1.75005e-07,1.47643e-07,1.362
742,0.183435,4.44778e-07,4.33318e-07,1.32803
744,0.162495,1.66683e-07,2.34666e-07,1.36503
746,0.14258,1.60101e-07,1.19315e-07,1.41718
748,0.14258,1.60101e-07,1.19315e-07,1.41718
750,0.177843,2.07894e-07,1.69974e-07,1.45322
752,0.175779,5.13575e-07,4.07252e-07,1.44433
754,0.175779,5.13575e-07,4.07252e-07,1.44433
756,0.131925,2.03289e-07,3.3383e-07,1.26495
758,0.158899,5.33976e-07,3.93611e-07,1.27622
760,0.141467,2.8425e-07,2.38364e-07,1.19781
762,0.147575,1.19119e-07,1.19653e-07,1.25038
764,0.16245,1.61875e-06,4.94815e-07,1.21356
766,0.151471,4.3871e-07,4.44699e-07,1.34679
768,0.151471,4.3871e-07,4.44699e-07,1.34679
770,0.151471,4.3871e-07,4.44699e-07,1.34679
772,0.151471,4.3871e-07,4.44699e-07,1.34679
774,0.151471,4.3871e-07,4.44699e-07,1.34679
776,0.151471,4.3871e-07,4.44699e-07,1.34679
778,0.149184,2.6132e-07,2.4756e-07,1.44703
780,0.165252,1.61423e-07,2.5351e-07,1.56414
782,0.142026,2.05722e-07,2.75671e-07,1.6286
784,0.137427,2.63124e-07,4.75843e-07,1.55192
786,0.160233,3.07613e-07,4.27043e-07,1.44097
788,0.186285,1.27178e-07,1.4246e-07,1.46359
790,0.130778,2.10528e-07,2.45495e-07,1.3966
792,0.16039,2.02397e-07,2.0375e-07,1.31495
794,0.187898,3.4021e-07,3.41941e-07,1.30447
796,0.14873,1.94282e-07,2.3526e-07,1.10141
798,0.146337,1.5929e-07,5.45731e-07,1.28762
800,0.146337,1.5929e-07,5.45731e-07,1.28762
802,0.152774,3.34437e-07,4.10776e-07,1.21111
804,0.152774,3.34437e-07,4.10776e-07,1.21111
806,0.158347,8.56688e-07,5.78036e-07,1.18281
808,0.165532,7.89574e-07,3.33181e-07,1.14748
810,0.144486,3.17993e-07,3.33208e-07,1.12179
812,0.16105,1.5886e-07,1.97302e-07,1.11047
814,0.164987,2.33693e-07,2.82052e-07,1.00744
816,0.149466,7.79151e-07,6.87734e-07,0.989727
818,0.170145,1.52821e-07,1.56006e-07,0.978955
820,0.165999,2.81361e-07,2.56653e-07,0.928733
822,0.144264,5.70481e-07,1.3863e-07,0.938886
824,0.137054,2.45778e-07,1.97902e-07,1.05984
826,0.165292,1.79454e-07,4.15332e-07,1.06396
828,0.149222,3.74848e-07,3.07287e-07,1.03769
830,0.163802,2.41174e-07,2.32262e-07,1.05103
832,0.187256,5.24511e-07,3.41452e-07,1.08694
834,0.187256,5.24511e-07,3.41452e-07,1.08694
836,0.166957,2.16637e-07,2.28364e-07,1.06618
838,0.166957,2.16637e-07,2.28364e-07,1.06618
840,0.146652,2.34597e-07,2.58444e-07,1.04718
842,0.146652,2.34597e-07,2.58444e-07,1.04718
844,0.146652,2.34597e-07,2.58444e-07,1.04718
846,0.13622,4.83997e-07,5.72366e-07,1.02289
848,0.203298,1.225e-06,1.02898e-06,1.01539
850,0.159227,4.10464e-07,4.39645e-07,1.11059
852,0.157639,3.4897e-07,3.50296e-07,1.02566
854,0.144016,2.41393e-07,2.09315e-07,0.934376
856,0.178683,2.18243e-07,2.25676e-07,1.0456
858,0.178683,2.18243e-07,2.25676e-07,1.0456
860,0.140518,3.08961e-07,2.17356e-07,1.08438
862,0.156517,6.7825e-07,9.35748e-07,0.952976
864,0.182578,2.34541e-07,3.73111e-07,0.970701
866,0.182578,2.34541e-07,3.73111e-07,0.970701
868,0.154099,2.15769e-07,3.63985e-07,1.02663
870,0.154099,2.15769e-07,3.63985e-07,1.02663
872,0.154099,2.15769e-07,3.63985e-07,1.02663
874,0.136048,7.02693e-07,3.55661e-07,1.30348
876,0.136048,7.02693e-07,3.55661e-07,1.30348
878,0.169232,2.99735e-07,3.29815e-07,1.28723
880,0.190231,1.9275e-07,2.91218e-07,1.19911
882,0.172809,2.87466e-07,1.85214e-07,1.20442
884,0.172925,5.52335e-07,4.33764e-07,1.12646
886,0.172925,5.52335e-07,4.33764e-07,1.12646
888,0.162937,2.555e-07,1.2738e-07,1.12719
890,0.171186,1.17138e-07,2.63566e-07,1.33212
892,0.171186,1.17138e-07,2.63566e-07,1.33212
894,0.158243,2.28518e-07,1.42856e-07,1.35167
896,0.158243,2.28518e-07,1.42856e-07,1.35167
898,0.158243,2.28518e-07,1.42856e-07,1.35167
900,0.160644,7.1599e-07,1.6466e-07,1.30309
902,0.170962,2.1184e-07,1.82697e-07,1.30611
904,0.170962,2.1184e-07,1.82697e-07,1.30611
906,0.170962,2.1184e-07,1.82697e-07,1.30611
908,0.137161,1.42428e-07,6.02779e-07,1.40832
910,0.166767,1.47267e-07,1.86951e-07,1.31931
912,0.134829,8.11897e-07,3.68929e-07,1.15704
914,0.152517,6.84766e-08,8.79124e-08,1.30139
916,0.138287,3.51337e-07,3.02836e-07,1.18795
918,0.138287,3.51337e-07,3.02836e-07,1.18795
920,0.17182,2.40332e-07,1.99317e-07,1.13473
922,0.156517,2.97018e-07,1.66063e-07,1.1771
924,0.159416,2.85047e-07,1.48854e-07,1.23651
926,0.135088,2.35407e-07,3.78548e-07,1.19006
928,0.14929,1.30683e-07,1.32478e-07,1.13264
930,0.159674,9.89004e-07,1.29198e-06,1.13395
932,0.159503,2.39951e-07,5.38273e-07,1.12622
934,0.163211,5.48696e-07,5.19284e-07,1.05204
936,0.145701,2.76593e-07,1.3691e-07,1.02163
938,0.143078,4.25205e-07,3.41406e-07,1.0112
940,0.148151,3.94457e-07,3.47345e-07,0.996904
942,0.153208,5.20564e-07,5.22438e-07,1.01617
944,0.153208,5.20564e-07,5.22438e-07,1.01617
946,0.161502,4.55939e-07,4.74778e-07,1.04289
948,0.154091,2.0794e-07,2.23074e-07,1.04862
950,0.168904,5.71905e-07,2.17619e-07,1.00959
952,0.168904,5.71905e-07,2.17619e-07,1.00959
954,0.164172,4.18398e-07,5.63932e-07,1.1257
956,0.152213,5.22096e-07,3.32859e-07,1.17555
958,0.158644,1.72412e-07,3.67479e-07,1.20322
960,0.162582,3.33483e-07,1.75562e-07,1.19588
962,0.131828,1.75868e-07,1.77321e-07,1.19321
964,0.136175,1.15031e-07,1.47527e-07,1.20227
966,0.161842,2.93256e-07,1.62249e-07,1.21209
968,0.161842,2.93256e-07,1.62249e-07,1.21209
970,0.18724,2.26381e-07,4.94329e-07,1.20347
972,0.18724,2.26381e-07,4.94329e-07,1.20347
974,0.139198,6.46121e-07,1.09068e-07,1.22986
976,0.149519,1.72827e-07,1.40274e-07,1.19438
978,0.144597,1.84175e-07,2.29087e-07,1.0993
980,0.161049,3.84171e-07,3.07949e-07,1.04745
982,0.149884,3.72951e-07,4.08904e-07,1.01586
984,0.153245,2.52779e-07,1.24861e-07,1.12697
986,0.127895,2.56325e-07,1.58434e-07,1.12837
988,0.150118,2.03706e-07,2.89414e-07,1.2025
990,0.150118,2.03706e-07,2.89414e-07,1.2025
992,0.144464,2.14665e-07,2.33962e-07,1.24389
994,0.169453,2.59947e-07,5.37224e-07,1.26444
996,0.128728,1.0183e-07,4.24479e-07,1.09781
998,0.174573,3.71915e-07,3.47242e-07,0.975035
