MDTU,|Tr(Lx)|
2,0.00776046
4,0.00513839
6,0.00180337
8,0.00148584
10,0.00561243
12,0.00409423
14,0.00409423
16,0.00625412
18,0.00464919
20,0.00464919
22,0.00464919
24,0.00210951
26,0.00210951
28,0.00210951
30,0.00228544
32,0.0047536
34,0.00514376
36,0.00514376
38,0.00514376
40,0.00514376
42,0.0019118
44,0.00209455
46,0.00209455
48,0.000605756
50,0.00740469
52,0.00221539
54,0.0045876
56,0.00490627
58,0.00440401
60,0.0015065
62,0.00237602
64,0.00765594
66,0.00164202
68,0.00209617
70,0.00250696
72,0.00290347
74,0.0054218
76,0.0054218
78,0.0054218
80,0.0054218
82,0.00260533
84,0.000855673
86,0.00118898
88,0.00145059
90,0.00610687
92,0.00610687
94,0.00610687
96,0.00426023
98,0.00474338
100,0.00754683
102,0.00228099
104,0.00131995
106,0.00204479
108,0.00659991
110,0.0024161
112,0.000707275
114,0.00263831
116,0.00182665
118,0.000909923
120,0.00102424
122,0.00232709
124,0.00233899
126,0.00194987
128,0.00277728
130,0.00340363
132,0.00231684
134,0.00159695
136,0.00331345
138,0.000914362
140,0.00587744
142,0.00457893
144,0.00305102
146,0.00147266
148,0.00345842
150,0.00119341
152,0.00227568
154,0.00138798
156,0.00138798
158,0.00351604
160,0.00241126
162,0.00689125
164,0.00308983
166,0.00308983
168,0.00308983
170,0.00100697
172,0.00297689
174,0.00341381
176,0.00533862
178,0.00561235
180,0.00561235
182,0.00355421
184,0.00899543
186,0.00195273
188,0.00219447
190,0.00271878
192,0.00642282
194,0.00321303
196,0.00321303
198,0.0024936
200,0.00442389
202,0.00278698
204,0.00431542
206,0.000910419
208,0.00448613
210,0.00448613
212,0.00544187
214,0.00544187
216,0.00544187
218,0.00544187
220,0.00544187
222,0.00418228
224,0.00783891
226,0.00143787
228,0.000705109
230,0.0048225
232,0.00358889
234,0.00358889
236,0.00358889
238,0.000889308
240,0.00137478
242,0.0029226
244,0.00307229
246,0.00307229
248,0.00307229
250,0.00195915
252,0.00541045
254,0.00635737
256,0.00186194
258,0.00274383
260,0.000509943
262,0.0050192
264,0.0035743
266,0.00448585
268,0.0014572
270,0.00490835
272,0.00178557
274,0.00155759
276,0.00155759
278,0.00155759
280,0.00155759
282,0.00425945
284,0.00425945
286,0.00180335
288,0.00503803
290,0.00503803
292,0.00371701
294,0.00371701
296,0.00371701
298,0.00720164
300,0.00261856
302,0.0013704
304,0.00182141
306,0.00346043
308,0.00275913
310,0.00358538
312,0.00279167
314,0.00279167
316,0.00215898
318,0.00616179
320,0.00616179
322,0.00616179
324,0.00616179
326,0.00234253
328,0.00445222
330,0.00444397
332,0.00552419
334,0.00298397
336,0.000402516
338,0.00388339
340,0.00234201
342,0.00234201
344,0.00655976
346,0.00247882
348,0.0045555
350,0.0052848
352,0.00209707
354,0.00209707
356,0.00151122
358,4.2801e-05
360,0.00250501
362,0.00250501
364,0.0038742
366,0.00323031
368,0.00213352
370,0.00213352
372,0.00213352
374,0.000437257
376,0.003177
378,0.003177
380,0.00325575
382,0.00455817
384,0.00163871
386,0.00158305
388,0.00364107
390,0.00298265
392,0.00436918
394,0.00142683
396,0.00192275
398,0.00107039
400,0.00436251
402,0.00436251
404,0.00282486
406,0.00282486
408,0.00282486
410,0.00215782
412,0.00202687
414,0.00202687
416,0.00202687
418,0.0030587
420,0.00473971
422,0.00259158
424,0.00250985
426,0.00466429
428,0.00335275
430,0.00335275
432,0.00602734
434,0.00602734
436,0.00353994
438,0.00235912
440,0.00351679
442,0.00325589
444,0.00339686
446,0.00172674
448,0.00341499
450,0.000654502
452,0.0019018
454,0.00144582
456,0.000246182
458,0.00403537
460,0.00403537
462,0.00617428
464,0.00237419
466,0.00430875
468,0.00234159
470,0.00234159
472,0.01121
474,0.00674501
476,0.0029154
478,0.0029154
480,0.0024333
482,0.00762146
484,0.000967901
486,0.0035686
488,0.00663752
490,0.00871036
492,0.00242731
494,0.00368566
496,0.00368566
498,0.00131328
500,0.00131328
502,0.00121778
504,0.00121778
506,0.00278948
508,0.00113054
510,0.00382279
512,0.00201362
514,0.00201362
516,0.00413239
518,0.00413239
520,0.000750563
522,0.000750563
524,0.000750563
526,0.000750563
528,0.000750563
530,0.000750563
532,0.000750563
534,0.00466254
536,0.00116445
538,0.00689674
540,0.00906302
542,0.004404
544,0.00120622
546,0.00316571
548,0.0080402
550,0.00527126
552,0.00365898
554,0.00379298
556,0.00172488
558,0.00206686
560,0.00206686
562,0.00206686
564,0.00206686
566,0.00206686
568,0.000672415
570,0.00197483
572,0.00403371
574,0.00291301
576,0.00291338
578,0.0033126
580,0.00191856
582,0.00229038
584,0.00516004
586,0.00516004
588,0.00398267
590,0.00380416
592,0.00231531
594,0.00194171
596,0.00207092
598,0.00108398
600,0.00219321
602,0.00153766
604,0.00153766
606,0.00153766
608,0.00340355
610,0.00241519
612,0.00194803
614,0.000376537
616,0.000376537
618,0.000854625
620,0.00580364
622,0.0052603
624,0.00484597
626,0.00295754
628,0.00775719
630,0.00245224
632,0.00245224
634,0.00350104
636,0.00336215
638,0.00371805
640,0.00123021
642,0.00123021
644,0.00282476
646,0.00403093
648,0.00403093
650,0.00403093
652,0.00302711
654,0.00126822
656,0.00420202
658,0.000841193
660,0.00500767
