MDTU,ssplaq,stplaq
814,0.708831,0.392421
816,0.692811,0.377956
818,0.697401,0.368908
820,0.662127,0.32499
822,0.649955,0.333734
824,0.815936,0.407042
826,0.845168,0.42101
828,0.813556,0.394303
830,0.801307,0.399158
832,0.909371,0.452642
834,0.909371,0.452642
836,0.869348,0.43473
838,0.869348,0.43473
840,0.785441,0.410101
842,0.785441,0.410101
844,0.785441,0.410101
846,0.780804,0.412097
848,0.758307,0.407323
850,0.863258,0.471609
852,0.776015,0.398724
854,0.635147,0.32811
856,0.802189,0.440866
858,0.802189,0.440866
860,0.883338,0.459697
862,0.657041,0.362686
864,0.706407,0.352948
866,0.706407,0.352948
868,0.80989,0.415546
870,0.80989,0.415546
872,0.80989,0.415546
874,1.15917,0.623468
876,1.15917,0.623468
878,1.18674,0.562101
880,1.02903,0.51123
882,1.10903,0.511352
884,0.898791,0.463401
886,0.898791,0.463401
888,0.91754,0.457413
890,1.19514,0.649054
892,1.19514,0.649054
894,1.19104,0.641802
896,1.19104,0.641802
898,1.19104,0.641802
900,1.19445,0.620751
902,1.20676,0.593411
904,1.20676,0.593411
906,1.20676,0.593411
908,1.36455,0.672554
910,1.16686,0.598249
912,0.999627,0.483897
914,1.17281,0.588775
916,0.983637,0.51946
918,0.983637,0.51946
920,0.906105,0.484782
922,0.95818,0.510331
924,1.10902,0.556362
926,1.05805,0.525765
928,0.917582,0.474551
930,0.893827,0.483928
932,0.943514,0.467422
934,0.84002,0.401384
936,0.763437,0.407296
938,0.739973,0.397904
940,0.752592,0.377888
942,0.770177,0.401145
944,0.770177,0.401145
946,0.744351,0.448973
948,0.81591,0.427709
950,0.791632,0.387342
952,0.791632,0.387342
954,0.946214,0.447558
956,0.946112,0.524421
958,1.03795,0.54278
960,1.03681,0.527915
962,1.01186,0.506324
964,1.03911,0.516101
966,1.06596,0.541483
968,1.06596,0.541483
970,1.01864,0.549524
972,1.01864,0.549524
974,1.04084,0.528854
976,1.06627,0.490098
978,0.883005,0.447638
980,0.814988,0.429173
982,0.777251,0.423412
984,0.90442,0.48608
986,0.868861,0.466917
988,1.0422,0.520041
990,1.0422,0.520041
992,1.07128,0.573
994,1.14867,0.581085
996,0.854818,0.458979
998,0.706019,0.377677
1000,0.706019,0.377677
1002,0.872349,0.434393
1004,0.945385,0.447853
1006,0.945385,0.447853
1008,0.865372,0.45156
1010,0.652868,0.320876
1012,0.67248,0.378157
1014,0.693437,0.351925
1016,0.479427,0.244377
1018,0.456675,0.240821
1020,0.582053,0.318009
1022,0.549597,0.283227
1024,0.42091,0.219893
1026,0.42091,0.219893
1028,0.42091,0.219893
1030,0.495726,0.258689
1032,0.495726,0.258689
1034,0.549135,0.284452
1036,0.577212,0.306279
1038,0.528375,0.276147
1040,0.486744,0.256356
1042,0.529865,0.271165
1044,0.657795,0.332249
1046,0.960006,0.469997
1048,0.960006,0.469997
1050,0.896428,0.443891
1052,0.96655,0.520815
1054,0.807283,0.399598
1056,0.925445,0.490144
1058,1.02511,0.491894
1060,1.02511,0.491894
1062,0.969398,0.515168
1064,1.10592,0.592006
1066,1.22077,0.623229
1068,1.18181,0.59225
1070,1.25074,0.644122
1072,1.29167,0.66673
1074,1.32446,0.730174
1076,1.32446,0.730174
1078,1.55226,0.694764
1080,1.54585,0.777218
1082,1.54585,0.777218
1084,1.54585,0.777218
1086,1.66126,0.800456
1088,1.66126,0.800456
1090,1.66126,0.800456
1092,1.66126,0.800456
1094,1.66126,0.800456
1096,1.66126,0.800456
1098,1.61208,0.756788
1100,1.61208,0.756788
1102,1.75178,0.85204
1104,1.75178,0.85204
1106,1.75178,0.85204
1108,1.75178,0.85204
1110,1.6761,0.817644
1112,1.7148,0.920767
1114,1.58678,0.832573
1116,1.67147,0.914064
1118,1.81295,0.970514
1120,1.9328,1.04244
1122,2.23145,1.13293
1124,2.28022,1.14342
1126,2.24923,1.16306
1128,1.81427,0.912229
1130,1.82582,0.902866
1132,1.82582,0.902866
1134,1.93931,1.03919
1136,1.82518,0.920367
1138,1.68552,0.880677
1140,1.68552,0.880677
1142,1.44822,0.751621
1144,1.43943,0.705925
1146,1.43943,0.705925
1148,1.43943,0.705925
1150,1.69318,0.855303
1152,1.88033,0.91279
1154,1.90216,1.01148
1156,1.78338,0.900716
1158,1.75166,0.898217
1160,1.82344,0.832899
1162,1.83875,0.961319
1164,1.86251,0.884647
1166,1.68133,0.89153
1168,1.83516,0.979444
1170,1.79439,0.898417
1172,1.72345,0.896274
1174,1.72345,0.896274
1176,1.7875,0.89502
1178,1.60373,0.808872
1180,1.60373,0.808872
1182,1.64993,0.824307
1184,1.67085,0.860241
1186,1.57864,0.75505
1188,1.76115,0.866258
1190,1.76115,0.866258
1192,1.93556,0.903783
1194,1.88276,0.864579
1196,1.70416,0.869268
1198,1.70416,0.869268
1200,1.89414,0.928622
1202,2.06778,1.0728
1204,2.18327,1.14782
1206,2.38079,1.31585
1208,2.69432,1.4926
1210,2.79804,1.37956
1212,2.73513,1.37702
1214,2.62609,1.27629
1216,2.65198,1.39354
1218,2.65198,1.39354
1220,2.62488,1.37447
1222,2.62488,1.37447
1224,2.62488,1.37447
1226,2.62488,1.37447
1228,2.70318,1.32049
1230,2.70318,1.32049
1232,2.71684,1.31024
1234,2.65585,1.45148
1236,2.7878,1.43056
1238,2.89792,1.35997
1240,2.6952,1.30316
1242,2.54588,1.27828
1244,2.64277,1.3259
1246,2.64277,1.3259
1248,2.70966,1.37541
1250,2.61429,1.3211
1252,2.53554,1.3257
1254,2.77956,1.40852
1256,2.96129,1.45456
1258,2.98416,1.45854
1260,3.21223,1.53837
1262,3.11271,1.59437
1264,3.22235,1.62835
1266,3.22235,1.62835
1268,3.22235,1.62835
1270,3.17798,1.48101
1272,3.30628,1.64909
1274,3.15608,1.64066
1276,3.52343,1.89449
1278,3.52343,1.89449
1280,3.45814,1.85788
1282,3.45814,1.85788
1284,3.91887,1.95275
1286,3.91887,1.95275
1288,3.91887,1.95275
1290,3.41632,1.68037
1292,3.41632,1.68037
1294,3.41632,1.68037
1296,3.127,1.65281
1298,3.1872,1.75675
1300,3.22374,1.57554
1302,3.46134,1.7589
1304,3.7456,1.897
1306,4.25381,2.26203
1308,3.80756,2.15556
1310,3.80756,2.15556
1312,3.76571,1.98328
1314,3.76571,1.98328
1316,3.39887,1.81496
1318,4.03494,1.93371
1320,4.03494,1.93371
1322,4.03494,1.93371
1324,4.03494,1.93371
1326,4.11828,2.00672
1328,3.97625,2.06539
1330,3.87686,2.02484
1332,3.93698,2.13407
1334,3.99746,2.06828
1336,3.88715,1.90831
1338,4.32739,1.96986
1340,4.32739,1.96986
1342,4.32739,1.96986
1344,4.32739,1.96986
1346,3.94944,2.06736
1348,4.16318,2.04318
1350,4.25494,2.19165
1352,4.69305,2.46791
1354,5.02239,2.46209
1356,4.94689,2.44161
1358,4.79594,2.37379
1360,4.79594,2.37379
1362,5.15924,2.48618
1364,5.15924,2.48618
1366,5.15924,2.48618
1368,5.15924,2.48618
1370,5.21619,2.48698
1372,5.21619,2.48698
1374,5.21619,2.48698
1376,5.21619,2.48698
1378,4.95531,2.44683
1380,4.89717,2.34936
1382,5.60351,2.81184
1384,5.55255,2.68596
1386,5.79644,2.70982
1388,5.33607,2.70387
1390,5.33607,2.70387
1392,5.91557,3.04216
1394,5.55295,2.76667
1396,5.31548,2.69377
1398,4.85289,2.58453
1400,5.00596,2.67888
1402,4.96267,2.4256
1404,5.02937,2.46552
1406,4.69956,2.48416
1408,4.99828,2.61822
1410,5.16106,2.68019
1412,4.95848,2.63629
1414,5.07231,2.68285
1416,5.16304,2.79498
1418,5.10734,2.64384
1420,5.30964,2.47087
1422,5.28174,2.71258
1424,5.10787,2.67586
1426,5.08679,2.50718
1428,5.46,2.78446
1430,5.34879,2.63709
1432,5.66875,2.78429
1434,5.71538,2.59363
1436,5.63481,2.83395
1438,5.6526,2.75646
1440,5.3846,2.96666
1442,5.13435,2.68239
1444,5.13435,2.68239
1446,5.14134,2.7325
1448,5.48339,2.78074
1450,5.46642,2.59786
1452,5.46642,2.59786
1454,5.32599,2.59453
1456,5.65856,2.79099
1458,4.92256,2.80514
1460,5.54154,3.02716
1462,5.93556,2.97484
1464,5.65582,2.74677
1466,5.74411,2.72888
1468,6.73341,2.86927
1470,6.66959,3.28645
1472,6.5689,3.37321
1474,6.4725,3.26825
1476,6.4725,3.26825
1478,6.55534,3.28956
1480,6.03449,3.11839
1482,6.85521,3.19209
1484,6.54707,3.14038
1486,6.68873,3.35879
1488,6.47809,3.32259
1490,7.23298,3.84409
1492,7.51508,3.81052
1494,7.49007,3.67608
1496,7.16067,3.58746
1498,7.05763,3.32749
1500,7.12411,3.35094
1502,7.43314,3.79156
1504,7.43314,3.79156
1506,7.29764,3.61643
1508,7.27743,3.38836
1510,7.15432,3.34809
1512,7.15857,3.30347
1514,7.15857,3.30347
1516,6.2551,2.95001
1518,6.7526,3.55439
1520,6.7526,3.55439
1522,6.7526,3.55439
1524,6.72249,3.45688
1526,7.03809,3.27044
1528,7.34591,3.46162
1530,7.34591,3.46162
1532,7.18503,3.67282
1534,7.18503,3.67282
1536,7.18503,3.67282
1538,7.57417,3.65857
1540,7.02851,3.57427
1542,7.6452,3.90316
1544,7.93034,3.99181
1546,8.17188,4.11476
1548,8.17188,4.11476
1550,8.01183,4.04376
1552,8.31129,3.98107
1554,8.31819,4.17097
1556,8.55267,4.32909
1558,8.55267,4.32909
1560,8.16669,4.45791
1562,8.16669,4.45791
1564,8.77468,4.36413
1566,9.03077,4.28618
1568,8.71838,4.58482
1570,8.23391,4.40921
1572,8.23391,4.40921
1574,8.23391,4.40921
1576,8.72188,4.39158
1578,8.53111,4.35338
1580,8.53111,4.35338
1582,8.77361,4.32922
1584,8.77361,4.32922
1586,9.14467,4.62056
1588,9.2558,4.81341
1590,9.53907,4.8358
1592,9.41379,4.83397
1594,9.02266,4.67247
1596,9.20256,4.60191
1598,9.6221,4.81712
1600,9.66791,4.90229
1602,9.64411,5.03792
1604,10.1645,5.10263
1606,10.1645,5.10263
1608,9.72708,5.04767
1610,10.219,5.63638
1612,10.3066,5.44475
1614,10.8555,5.62003
1616,11.4754,5.56488
1618,11.6613,5.4387
1620,11.1247,5.2646
1622,11.1247,5.2646
1624,11.1247,5.2646
1626,10.7261,5.38061
1628,10.7261,5.38061
1630,10.7261,5.38061
1632,11.2254,5.33887
1634,10.4353,5.10602
1636,9.6864,5.13588
1638,10.1318,5.2721
1640,9.43539,4.95411
1642,9.43539,4.95411
1644,9.32704,5.23544
1646,9.8103,4.98083
1648,10.1903,5.16751
1650,10.4397,5.68716
1652,10.4397,5.68716
1654,10.2812,5.29908
1656,10.5514,5.03805
1658,9.8265,4.84816
1660,10.3415,5.17732
1662,10.1005,5.14383
1664,10.1618,5.01399
1666,10.1618,5.01399
1668,10.6717,4.80942
1670,9.92399,4.98483
1672,10.2419,4.91893
1674,10.0058,4.71976
1676,9.97655,4.52443
1678,9.13898,4.72621
1680,9.13898,4.72621
1682,9.13898,4.72621
1684,9.82181,4.98603
1686,9.10939,4.65895
1688,9.60702,4.91227
1690,9.88669,4.90338
1692,9.88669,4.90338
1694,9.88669,4.90338
1696,9.88669,4.90338
1698,10.5888,4.82732
1700,10.689,5.16728
1702,10.394,5.53129
1704,10.4856,5.57133
1706,10.644,5.54437
1708,10.7084,5.45341
1710,10.7084,5.45341
1712,10.7084,5.45341
1714,10.7281,5.26999
1716,11.071,5.41496
1718,10.8915,5.37624
1720,11.2141,5.45914
1722,10.61,5.47063
1724,10.61,5.47063
1726,10.61,5.47063
1728,10.61,5.47063
1730,10.7816,5.33392
1732,11.1721,5.26642
1734,11.1721,5.26642
1736,11.0158,5.25756
1738,11.0158,5.25756
1740,12.3093,5.63921
1742,12.4779,5.87741
1744,12.4779,5.87741
1746,12.4779,5.87741
1748,12.4779,5.87741
1750,12.4779,5.87741
1752,12.4779,5.87741
1754,12.3481,5.7982
1756,11.8093,5.97901
1758,11.5154,5.87762
1760,11.5154,5.87762
1762,11.5154,5.87762
1764,12.8317,6.30449
1766,12.8317,6.30449
1768,12.1426,5.8891
1770,12.331,5.96962
1772,11.2561,5.94434
1774,11.2561,5.94434
1776,10.9069,6.01781
1778,10.9069,6.01781
1780,11.9172,5.89095
1782,12.7967,5.8027
1784,12.7967,5.8027
1786,11.7231,5.8614
1788,12.5874,6.22581
1790,12.2851,5.85455
1792,11.9441,6.03095
1794,11.9441,6.03095
1796,11.9441,6.03095
1798,11.9441,6.03095
1800,11.9441,6.03095
1802,11.9441,6.03095
1804,12.2529,6.08256
1806,11.4234,6.0368
1808,11.4875,5.39023
1810,10.6966,5.29149
1812,10.3904,5.72412
1814,10.3521,5.69782
1816,10.869,5.21248
1818,11.0769,5.65374
1820,11.8666,5.79218
1822,11.1188,5.15297
1824,10.7735,5.75682
1826,10.7735,5.75682
1828,10.4651,5.29839
1830,10.815,5.12616
1832,11.0209,5.31359
1834,11.1416,5.66235
1836,11.2316,5.28076
1838,10.9676,5.43623
1840,11.3536,5.47665
1842,11.3536,5.47665
1844,11.0377,5.52561
1846,11.0377,5.52561
1848,11.8246,5.48297
1850,11.9086,5.70508
1852,12.2972,5.94054
1854,12.2848,6.34577
1856,11.7321,6.40264
1858,11.9941,6.3992
1860,12.2791,6.35198
1862,12.2652,6.30643
1864,12.3943,5.90918
1866,10.5864,5.42059
1868,10.5864,5.42059
1870,10.5864,5.42059
1872,10.8546,5.4996
1874,10.8546,5.4996
1876,10.8546,5.4996
1878,10.9961,5.80227
1880,11.3206,5.80185
1882,11.5309,5.6628
1884,12.0067,6.13092
1886,12.1148,5.86994
1888,12.0987,5.73857
1890,12.0829,6.23098
1892,11.5294,6.37952
1894,11.9704,5.62843
1896,11.808,6.11735
1898,12.1267,5.9743
1900,13.0998,6.74698
1902,13.2333,6.42212
1904,13.2394,6.42678
1906,12.6761,6.98743
1908,13.6914,6.9733
1910,14.5228,6.70311
1912,13.9494,6.77412
1914,14.2494,6.68184
1916,13.5955,7.17683
1918,14.7916,7.05387
1920,14.0144,7.1089
1922,13.291,7.10522
1924,14.3566,7.17403
1926,14.3566,7.17403
1928,14.2096,7.03756
1930,14.7093,7.22969
1932,14.7093,7.22969
1934,14.7093,7.22969
1936,15.0362,7.37023
1938,15.0362,7.37023
1940,14.8869,7.31065
1942,14.396,7.51249
1944,14.8142,7.32559
1946,14.4833,7.24559
1948,14.3358,7.3615
1950,13.8602,7.51222
1952,13.8602,7.51222
1954,13.8602,7.51222
1956,13.8602,7.51222
1958,13.8602,7.51222
1960,14.9373,7.51397
1962,14.9373,7.51397
1964,14.9373,7.51397
1966,15.233,7.39659
1968,15.233,7.39659
1970,15.9255,7.87728
1972,16.1465,7.9167
1974,15.5714,7.7189
1976,14.8526,7.86561
1978,15.3439,7.86651
1980,14.1694,7.30406
1982,14.1114,7.17217
1984,13.2682,6.80223
1986,13.2535,6.37681
1988,13.2773,6.6917
1990,13.888,6.74943
1992,13.888,6.74943
1994,13.5966,6.74492
1996,12.9938,6.35655
1998,13.2568,6.50746
2000,12.9294,6.48065
