MDTU,S_B
626,0.57066
628,0.545684
630,0.536079
632,0.536079
634,0.549162
636,0.534058
638,0.560959
640,0.556291
642,0.556291
644,0.526174
646,0.549157
648,0.549157
650,0.549157
652,0.533894
654,0.565714
656,0.564825
658,0.567453
660,0.564655
662,0.562776
664,0.535299
666,0.548916
668,0.560849
670,0.560849
672,0.550699
674,0.553418
676,0.550225
678,0.536925
680,0.536925
682,0.553154
684,0.574286
686,0.549352
688,0.547213
690,0.547213
692,0.553977
694,0.553977
696,0.553977
698,0.553977
700,0.55499
702,0.55499
704,0.55499
706,0.545228
708,0.567102
710,0.567102
712,0.552337
714,0.540537
716,0.55542
718,0.553482
720,0.553482
722,0.543438
724,0.543438
726,0.548066
728,0.565492
730,0.525846
732,0.525846
734,0.539225
736,0.53521
738,0.551914
740,0.545913
742,0.522469
744,0.539779
746,0.534811
748,0.534811
750,0.550547
752,0.561543
754,0.561543
756,0.552957
758,0.570859
760,0.548198
762,0.540639
764,0.547077
766,0.540974
768,0.540974
770,0.540974
772,0.540974
774,0.540974
776,0.540974
778,0.537672
780,0.521235
782,0.536198
784,0.536741
786,0.531761
788,0.522293
790,0.540228
792,0.525719
794,0.540904
796,0.565017
798,0.569673
800,0.569673
802,0.524868
804,0.524868
806,0.526108
808,0.551038
810,0.570232
812,0.548382
814,0.521935
816,0.540669
818,0.564481
820,0.555797
822,0.542255
824,0.523662
826,0.522304
828,0.538969
830,0.546337
832,0.55307
834,0.55307
836,0.566549
838,0.566549
840,0.567585
842,0.567585
844,0.567585
846,0.534
848,0.526376
850,0.530469
852,0.568179
854,0.544124
856,0.568544
858,0.568544
860,0.54515
862,0.565612
864,0.545385
866,0.545385
868,0.544299
870,0.544299
872,0.544299
874,0.562386
876,0.562386
878,0.553974
880,0.54696
882,0.542354
884,0.538791
886,0.538791
888,0.543306
890,0.541729
892,0.541729
894,0.536267
896,0.536267
898,0.536267
900,0.539909
902,0.542482
904,0.542482
906,0.542482
908,0.547552
910,0.555684
912,0.542628
914,0.538254
916,0.531414
918,0.531414
920,0.538262
922,0.55156
924,0.577863
926,0.553389
928,0.540904
930,0.522208
932,0.542545
934,0.547504
936,0.539305
938,0.525121
940,0.537782
942,0.544226
944,0.544226
946,0.553855
948,0.55973
950,0.54323
952,0.54323
954,0.545998
956,0.547397
958,0.521947
960,0.536217
962,0.538463
964,0.54486
966,0.554919
968,0.554919
970,0.543221
972,0.543221
974,0.540291
976,0.532187
978,0.554037
980,0.573213
982,0.544583
984,0.563842
986,0.515142
988,0.542566
990,0.542566
992,0.528704
994,0.541167
996,0.52212
998,0.534293
1000,0.534293
1002,0.558174
1004,0.543567
1006,0.543567
1008,0.539718
1010,0.515911
1012,0.543222
1014,0.552156
1016,0.534513
1018,0.562255
1020,0.553441
1022,0.557777
1024,0.548633
1026,0.548633
1028,0.548633
1030,0.563366
1032,0.563366
1034,0.528597
1036,0.53677
1038,0.551331
1040,0.548544
1042,0.529657
1044,0.559559
1046,0.580803
1048,0.580803
1050,0.58566
1052,0.551306
1054,0.52462
1056,0.531427
1058,0.552743
1060,0.552743
1062,0.555121
1064,0.537432
1066,0.558872
1068,0.565779
1070,0.53629
1072,0.551414
1074,0.547766
1076,0.547766
1078,0.546724
1080,0.555257
1082,0.555257
1084,0.555257
1086,0.570044
1088,0.570044
1090,0.570044
1092,0.570044
1094,0.570044
1096,0.570044
1098,0.561458
1100,0.561458
1102,0.569777
1104,0.569777
1106,0.569777
1108,0.569777
1110,0.544707
1112,0.561603
1114,0.524122
1116,0.565548
1118,0.562095
1120,0.551665
1122,0.531875
1124,0.535761
1126,0.520765
1128,0.528217
1130,0.550548
1132,0.550548
1134,0.557972
1136,0.551335
1138,0.543386
1140,0.543386
1142,0.535375
1144,0.526132
1146,0.526132
1148,0.526132
1150,0.531734
1152,0.533942
1154,0.516994
1156,0.530269
1158,0.527813
1160,0.544077
1162,0.557992
1164,0.562918
1166,0.553839
1168,0.539817
1170,0.528377
1172,0.535514
1174,0.535514
1176,0.536924
1178,0.521515
1180,0.521515
1182,0.516487
1184,0.523542
1186,0.515093
1188,0.547623
1190,0.547623
1192,0.576966
1194,0.583976
1196,0.565069
1198,0.565069
1200,0.530633
1202,0.539349
1204,0.560344
1206,0.541683
1208,0.565025
1210,0.554131
1212,0.548265
1214,0.552294
1216,0.542653
1218,0.542653
1220,0.571323
1222,0.571323
1224,0.571323
1226,0.571323
1228,0.555004
1230,0.555004
1232,0.546336
1234,0.553947
1236,0.558607
1238,0.553565
1240,0.538464
1242,0.556353
1244,0.529324
1246,0.529324
1248,0.529075
1250,0.523976
1252,0.542963
1254,0.562375
1256,0.55071
1258,0.544338
1260,0.559299
1262,0.549035
1264,0.563865
1266,0.563865
1268,0.563865
1270,0.548214
1272,0.534354
1274,0.556484
1276,0.565555
1278,0.565555
1280,0.544831
1282,0.544831
1284,0.569104
1286,0.569104
1288,0.569104
1290,0.556915
1292,0.556915
1294,0.556915
1296,0.535217
1298,0.537685
1300,0.53287
1302,0.564226
1304,0.522174
1306,0.539595
1308,0.540239
1310,0.540239
1312,0.545506
1314,0.545506
1316,0.540519
1318,0.553974
1320,0.553974
1322,0.553974
1324,0.553974
1326,0.534637
1328,0.515142
1330,0.527129
1332,0.563274
1334,0.574939
1336,0.544877
1338,0.56452
1340,0.56452
1342,0.56452
1344,0.56452
1346,0.549095
1348,0.554564
1350,0.545199
1352,0.554068
1354,0.537689
1356,0.550389
1358,0.54557
1360,0.54557
1362,0.556426
1364,0.556426
1366,0.556426
1368,0.556426
1370,0.558858
1372,0.558858
1374,0.558858
1376,0.558858
1378,0.562819
1380,0.538405
1382,0.549068
1384,0.549231
1386,0.538574
1388,0.534309
1390,0.534309
1392,0.526146
1394,0.50777
1396,0.528328
1398,0.533586
1400,0.551977
1402,0.514096
1404,0.517766
1406,0.545763
1408,0.553306
1410,0.54673
1412,0.525049
1414,0.559037
1416,0.528612
1418,0.53625
1420,0.55889
1422,0.543024
1424,0.552544
1426,0.522326
1428,0.531467
1430,0.528811
1432,0.553869
1434,0.558385
1436,0.55456
1438,0.539255
1440,0.567964
1442,0.56123
1444,0.56123
1446,0.545166
1448,0.57467
1450,0.549129
1452,0.549129
1454,0.526818
1456,0.570276
1458,0.551334
1460,0.548425
1462,0.537553
1464,0.52888
1466,0.549163
1468,0.545497
1470,0.544762
1472,0.529844
1474,0.532295
1476,0.532295
1478,0.539754
1480,0.542245
1482,0.530061
1484,0.564424
1486,0.541143
1488,0.533174
1490,0.523829
1492,0.54884
1494,0.527405
1496,0.538894
1498,0.539691
1500,0.537453
1502,0.553619
1504,0.553619
1506,0.544771
1508,0.542455
1510,0.540312
1512,0.543144
1514,0.543144
1516,0.536609
1518,0.564279
1520,0.564279
1522,0.564279
1524,0.574407
1526,0.570106
1528,0.533741
1530,0.533741
1532,0.539431
1534,0.539431
1536,0.539431
1538,0.53104
1540,0.524372
1542,0.523484
1544,0.523719
1546,0.54366
1548,0.54366
1550,0.552098
1552,0.547168
1554,0.539685
1556,0.542042
1558,0.542042
1560,0.537098
1562,0.537098
1564,0.546527
1566,0.559294
1568,0.550108
1570,0.540885
1572,0.540885
1574,0.540885
1576,0.505427
1578,0.543042
1580,0.543042
1582,0.542305
1584,0.542305
1586,0.55023
1588,0.551754
1590,0.563194
1592,0.559948
1594,0.537498
1596,0.542732
1598,0.56356
1600,0.540381
1602,0.530043
1604,0.540438
1606,0.540438
1608,0.538927
1610,0.523971
1612,0.526979
1614,0.542299
1616,0.550013
1618,0.536409
1620,0.561095
1622,0.561095
1624,0.561095
1626,0.541306
1628,0.541306
1630,0.541306
1632,0.557114
1634,0.545645
1636,0.525054
1638,0.543871
1640,0.528791
1642,0.528791
1644,0.536922
1646,0.540522
1648,0.542015
1650,0.554716
1652,0.554716
1654,0.55201
1656,0.542964
1658,0.529916
1660,0.545637
1662,0.559857
1664,0.531989
1666,0.531989
1668,0.548964
1670,0.52559
1672,0.55816
1674,0.552496
1676,0.522891
1678,0.521638
1680,0.521638
1682,0.521638
1684,0.550434
1686,0.536012
1688,0.523791
1690,0.555565
1692,0.555565
1694,0.555565
1696,0.555565
1698,0.555459
1700,0.558297
1702,0.519493
1704,0.552909
1706,0.566835
1708,0.568927
1710,0.568927
1712,0.568927
1714,0.549449
1716,0.554503
1718,0.54807
1720,0.540998
1722,0.565185
1724,0.565185
1726,0.565185
1728,0.565185
1730,0.542618
1732,0.570724
1734,0.570724
1736,0.555326
1738,0.555326
1740,0.55521
1742,0.571003
1744,0.571003
1746,0.571003
1748,0.571003
1750,0.571003
1752,0.571003
1754,0.538479
1756,0.551831
1758,0.540266
1760,0.540266
1762,0.540266
1764,0.562182
1766,0.562182
1768,0.54868
1770,0.560855
1772,0.546113
1774,0.546113
1776,0.551695
1778,0.551695
1780,0.548495
1782,0.557175
1784,0.557175
1786,0.541468
1788,0.568707
1790,0.552867
1792,0.586127
1794,0.586127
1796,0.586127
1798,0.586127
1800,0.586127
1802,0.586127
1804,0.566186
1806,0.561713
1808,0.540482
1810,0.535431
1812,0.542377
1814,0.539257
1816,0.537346
1818,0.535572
1820,0.521887
1822,0.518229
1824,0.556513
1826,0.556513
1828,0.540582
1830,0.546129
1832,0.539935
1834,0.543421
1836,0.527329
1838,0.548345
1840,0.556152
1842,0.556152
1844,0.583282
1846,0.583282
1848,0.556829
1850,0.551874
1852,0.541788
1854,0.537269
1856,0.541633
1858,0.544309
1860,0.553234
1862,0.55391
1864,0.543681
1866,0.505143
1868,0.505143
1870,0.505143
1872,0.55217
1874,0.55217
1876,0.55217
1878,0.539297
1880,0.534311
1882,0.549658
1884,0.550147
1886,0.532013
1888,0.541907
1890,0.54141
1892,0.534045
1894,0.530719
1896,0.553506
1898,0.550475
1900,0.577902
1902,0.551712
1904,0.54774
1906,0.557395
1908,0.542594
1910,0.547871
1912,0.556568
1914,0.553829
1916,0.536361
1918,0.552069
1920,0.543164
1922,0.54687
1924,0.567556
1926,0.567556
1928,0.557035
1930,0.558733
1932,0.558733
1934,0.558733
1936,0.548871
1938,0.548871
1940,0.550374
1942,0.542217
1944,0.540366
1946,0.536573
1948,0.560212
1950,0.577596
1952,0.577596
1954,0.577596
1956,0.577596
1958,0.577596
1960,0.578514
1962,0.578514
1964,0.578514
1966,0.545081
1968,0.545081
1970,0.557569
1972,0.561763
1974,0.532614
1976,0.534187
1978,0.579259
1980,0.553621
1982,0.551107
1984,0.51933
1986,0.526247
1988,0.556573
1990,0.56431
1992,0.56431
1994,0.563491
1996,0.557958
1998,0.562631
2000,0.553115
