MDTU,energy
824,1.42901
826,1.43309
828,1.38309
830,1.36099
832,1.34079
834,1.34079
836,1.30035
838,1.30035
840,1.29724
842,1.29724
844,1.29724
846,1.398
848,1.42087
850,1.40859
852,1.29546
854,1.36763
856,1.29437
858,1.29437
860,1.36455
862,1.30316
864,1.36384
866,1.36384
868,1.3671
870,1.3671
872,1.3671
874,1.31284
876,1.31284
878,1.33808
880,1.35912
882,1.37294
884,1.38363
886,1.38363
888,1.37008
890,1.37481
892,1.37481
894,1.3912
896,1.3912
898,1.3912
900,1.38027
902,1.37255
904,1.37255
906,1.37255
908,1.35734
910,1.33295
912,1.37211
914,1.38524
916,1.40576
918,1.40576
920,1.38521
922,1.34532
924,1.26641
926,1.33983
928,1.37729
930,1.43338
932,1.37236
934,1.35749
936,1.38208
938,1.42464
940,1.38665
942,1.36732
944,1.36732
946,1.33844
948,1.32081
950,1.37031
952,1.37031
954,1.36201
956,1.35781
958,1.43416
960,1.39135
962,1.38461
964,1.36542
966,1.33524
968,1.33524
970,1.37034
972,1.37034
974,1.37913
976,1.40344
978,1.33789
980,1.28036
982,1.36625
984,1.30847
986,1.45457
988,1.3723
990,1.3723
992,1.41389
994,1.3765
996,1.43364
998,1.39712
1000,1.39712
1002,1.32548
1004,1.3693
1006,1.3693
1008,1.38085
1010,1.45227
1012,1.37033
1014,1.34353
1016,1.39646
1018,1.31324
1020,1.33968
1022,1.32667
1024,1.3541
1026,1.3541
1028,1.3541
1030,1.3099
1032,1.3099
1034,1.41421
1036,1.38969
1038,1.34601
1040,1.35437
1042,1.41103
1044,1.32132
1046,1.25759
1048,1.25759
1050,1.24302
1052,1.34608
1054,1.42614
1056,1.40572
1058,1.34177
1060,1.34177
1062,1.33464
1064,1.3877
1066,1.32338
1068,1.30266
1070,1.39113
1072,1.34576
1074,1.3567
1076,1.3567
1078,1.35983
1080,1.33423
1082,1.33423
1084,1.33423
1086,1.28987
1088,1.28987
1090,1.28987
1092,1.28987
1094,1.28987
1096,1.28987
1098,1.31563
1100,1.31563
1102,1.29067
1104,1.29067
1106,1.29067
1108,1.29067
1110,1.36588
1112,1.31519
1114,1.42764
1116,1.30336
1118,1.31372
1120,1.345
1122,1.40437
1124,1.39272
1126,1.43771
1128,1.41535
1130,1.34836
1132,1.34836
1134,1.32608
1136,1.346
1138,1.36984
1140,1.36984
1142,1.39387
1144,1.4216
1146,1.4216
1148,1.4216
1150,1.4048
1152,1.39817
1154,1.44902
1156,1.40919
1158,1.41656
1160,1.36777
1162,1.32602
1164,1.31125
1166,1.33848
1168,1.38055
1170,1.41487
1172,1.39346
1174,1.39346
1176,1.38923
1178,1.43546
1180,1.43546
1182,1.45054
1184,1.42937
1186,1.45472
1188,1.35713
1190,1.35713
1192,1.2691
1194,1.24807
1196,1.30479
1198,1.30479
1200,1.4081
1202,1.38195
1204,1.31897
1206,1.37495
1208,1.30492
1210,1.33761
1212,1.35521
1214,1.34312
1216,1.37204
1218,1.37204
1220,1.28603
1222,1.28603
1224,1.28603
1226,1.28603
1228,1.33499
1230,1.33499
1232,1.36099
1234,1.33816
1236,1.32418
1238,1.3393
1240,1.38461
1242,1.33094
1244,1.41203
1246,1.41203
1248,1.41278
1250,1.42807
1252,1.37111
1254,1.31288
1256,1.34787
1258,1.36699
1260,1.3221
1262,1.35289
1264,1.3084
1266,1.3084
1268,1.3084
1270,1.35536
1272,1.39694
1274,1.33055
1276,1.30333
1278,1.30333
1280,1.36551
1282,1.36551
1284,1.29269
1286,1.29269
1288,1.29269
1290,1.32925
1292,1.32925
1294,1.32925
1296,1.39435
1298,1.38695
1300,1.40139
1302,1.30732
1304,1.43348
1306,1.38121
1308,1.37928
1310,1.37928
1312,1.36348
1314,1.36348
1316,1.37844
1318,1.33808
1320,1.33808
1322,1.33808
1324,1.33808
1326,1.39609
1328,1.45457
1330,1.41861
1332,1.31018
1334,1.27518
1336,1.36537
1338,1.30644
1340,1.30644
1342,1.30644
1344,1.30644
1346,1.35271
1348,1.33631
1350,1.3644
1352,1.3378
1354,1.38693
1356,1.34883
1358,1.36329
1360,1.36329
1362,1.33072
1364,1.33072
1366,1.33072
1368,1.33072
1370,1.32343
1372,1.32343
1374,1.32343
1376,1.32343
1378,1.31154
1380,1.38479
1382,1.3528
1384,1.35231
1386,1.38428
1388,1.39707
1390,1.39707
1392,1.42156
1394,1.47669
1396,1.41502
1398,1.39924
1400,1.34407
1402,1.45771
1404,1.4467
1406,1.36271
1408,1.34008
1410,1.35981
1412,1.42485
1414,1.32289
1416,1.41416
1418,1.39125
1420,1.32333
1422,1.37093
1424,1.34237
1426,1.43302
1428,1.4056
1430,1.41357
1432,1.33839
1434,1.32485
1436,1.33632
1438,1.38223
1440,1.29611
1442,1.31631
1444,1.31631
1446,1.3645
1448,1.27599
1450,1.35261
1452,1.35261
1454,1.41955
1456,1.28917
1458,1.346
1460,1.35473
1462,1.38734
1464,1.41336
1466,1.35251
1468,1.36351
1470,1.36571
1472,1.41047
1474,1.40312
1476,1.40312
1478,1.38074
1480,1.37326
1482,1.40982
1484,1.30673
1486,1.37657
1488,1.40048
1490,1.42851
1492,1.35348
1494,1.41778
1496,1.38332
1498,1.38093
1500,1.38764
1502,1.33914
1504,1.33914
1506,1.36569
1508,1.37264
1510,1.37906
1512,1.37057
1514,1.37057
1516,1.39017
1518,1.30716
1520,1.30716
1522,1.30716
1524,1.27678
1526,1.28968
1528,1.39878
1530,1.39878
1532,1.38171
1534,1.38171
1536,1.38171
1538,1.40688
1540,1.42688
1542,1.42955
1544,1.42884
1546,1.36902
1548,1.36902
1550,1.34371
1552,1.3585
1554,1.38094
1556,1.37387
1558,1.37387
1560,1.38871
1562,1.38871
1564,1.36042
1566,1.32212
1568,1.34968
1570,1.37735
1572,1.37735
1574,1.37735
1576,1.48372
1578,1.37087
1580,1.37087
1582,1.37309
1584,1.37309
1586,1.34931
1588,1.34474
1590,1.31042
1592,1.32016
1594,1.38751
1596,1.3718
1598,1.30932
1600,1.37886
1602,1.40987
1604,1.37869
1606,1.37869
1608,1.38322
1610,1.42809
1612,1.41906
1614,1.3731
1616,1.34996
1618,1.39077
1620,1.31671
1622,1.31671
1624,1.31671
1626,1.37608
1628,1.37608
1630,1.37608
1632,1.32866
1634,1.36306
1636,1.42484
1638,1.36839
1640,1.41363
1642,1.41363
1644,1.38923
1646,1.37843
1648,1.37395
1650,1.33585
1652,1.33585
1654,1.34397
1656,1.37111
1658,1.41025
1660,1.36309
1662,1.32043
1664,1.40403
1666,1.40403
1668,1.35311
1670,1.42323
1672,1.32552
1674,1.34251
1676,1.43133
1678,1.43509
1680,1.43509
1682,1.43509
1684,1.3487
1686,1.39196
1688,1.42863
1690,1.33331
1692,1.33331
1694,1.33331
1696,1.33331
1698,1.33362
1700,1.32511
1702,1.44152
1704,1.34127
1706,1.2995
1708,1.29322
1710,1.29322
1712,1.29322
1714,1.35165
1716,1.33649
1718,1.35579
1720,1.37701
1722,1.30444
1724,1.30444
1726,1.30444
1728,1.30444
1730,1.37215
1732,1.28783
1734,1.28783
1736,1.33402
1738,1.33402
1740,1.33437
1742,1.28699
1744,1.28699
1746,1.28699
1748,1.28699
1750,1.28699
1752,1.28699
1754,1.38456
1756,1.34451
1758,1.3792
1760,1.3792
1762,1.3792
1764,1.31345
1766,1.31345
1768,1.35396
1770,1.31743
1772,1.36166
1774,1.36166
1776,1.34491
1778,1.34491
1780,1.35451
1782,1.32847
1784,1.32847
1786,1.3756
1788,1.29388
1790,1.3414
1792,1.24162
1794,1.24162
1796,1.24162
1798,1.24162
1800,1.24162
1802,1.24162
1804,1.30144
1806,1.31486
1808,1.37855
1810,1.39371
1812,1.37287
1814,1.38223
1816,1.38796
1818,1.39329
1820,1.43434
1822,1.44531
1824,1.33046
1826,1.33046
1828,1.37825
1830,1.36161
1832,1.3802
1834,1.36974
1836,1.41801
1838,1.35497
1840,1.33154
1842,1.33154
1844,1.25015
1846,1.25015
1848,1.32951
1850,1.34438
1852,1.37464
1854,1.38819
1856,1.3751
1858,1.36707
1860,1.3403
1862,1.33827
1864,1.36896
1866,1.48457
1868,1.48457
1870,1.48457
1872,1.34349
1874,1.34349
1876,1.34349
1878,1.38211
1880,1.39707
1882,1.35103
1884,1.34956
1886,1.40396
1888,1.37428
1890,1.37577
1892,1.39786
1894,1.40784
1896,1.33948
1898,1.34858
1900,1.26629
1902,1.34486
1904,1.35678
1906,1.32781
1908,1.37222
1910,1.35639
1912,1.33029
1914,1.33851
1916,1.39092
1918,1.34379
1920,1.37051
1922,1.35939
1924,1.29733
1926,1.29733
1928,1.32889
1930,1.3238
1932,1.3238
1934,1.3238
1936,1.35339
1938,1.35339
1940,1.34888
1942,1.37335
1944,1.3789
1946,1.39028
1948,1.31936
1950,1.26721
1952,1.26721
1954,1.26721
1956,1.26721
1958,1.26721
1960,1.26446
1962,1.26446
1964,1.26446
1966,1.36476
1968,1.36476
1970,1.32729
1972,1.31471
1974,1.40216
1976,1.39744
1978,1.26222
1980,1.33914
1982,1.34668
1984,1.44201
1986,1.42126
1988,1.33028
1990,1.30707
1992,1.30707
1994,1.30953
1996,1.32613
1998,1.31211
2000,1.34065
