MDTU,link
377,3.13094
378,3.04653
379,3.22034
380,3.22727
381,3.02543
382,3.04334
383,3.02091
384,3.11203
385,3.19225
386,3.26106
387,3.47478
388,3.71078
389,3.59477
390,3.48712
391,3.33016
392,3.51038
393,3.25721
394,2.96729
395,2.70881
396,2.62509
397,2.49563
398,2.4585
399,2.73067
400,2.7638
401,2.69145
402,2.6851
403,2.80044
404,2.73219
405,2.8083
406,2.74418
407,2.81017
408,2.86879
409,3.08199
410,3.3631
411,3.59602
412,3.92689
413,3.87764
414,3.55065
415,3.45299
416,3.70102
417,3.73597
418,3.705
419,3.84081
420,3.618
421,3.75379
422,3.80954
423,3.76193
424,3.61801
425,3.55843
426,3.6376
427,3.60681
428,3.63209
429,3.44111
430,3.39487
431,3.32049
432,3.26381
433,3.27224
434,3.42223
435,3.51995
436,3.40924
437,3.5664
438,3.26923
439,3.33805
440,3.56825
441,3.40507
442,3.53481
443,3.66561
444,3.54753
445,3.43288
446,3.44667
447,3.30982
448,3.30982
449,3.25384
450,3.3982
451,3.46813
452,3.13777
453,3.14589
454,3.11777
455,3.10864
456,3.22425
457,3.08449
458,3.09648
459,3.06152
460,3.08764
461,3.12511
462,3.12511
463,3.14209
464,3.17681
465,3.17925
466,3.46353
467,3.34529
468,3.54398
469,3.64137
470,3.88753
471,3.87423
472,3.87423
473,3.7025
474,3.89445
475,3.68189
476,3.47746
477,3.60506
478,3.25276
479,3.41129
480,3.25209
481,3.06691
482,3.31094
483,3.54217
484,3.50335
485,3.2112
486,3.40314
487,3.38973
488,3.57789
489,3.80151
490,3.8884
491,4.1712
492,3.93404
493,3.75233
494,3.58727
495,3.4642
496,3.35613
497,3.18242
498,3.37416
499,3.44772
500,3.66333
501,3.61911
502,3.39021
503,3.03399
504,2.98458
505,2.99105
506,3.00879
507,2.89657
508,3.07957
509,3.0927
510,3.18122
511,3.01528
512,2.96157
513,3.00767
514,2.89215
515,3.05904
516,3.07428
517,3.37835
518,3.37062
519,3.58228
520,3.52945
521,3.55199
522,3.46496
523,3.1683
524,3.40823
525,3.45157
526,3.24432
527,3.30978
528,3.23363
529,3.50004
530,3.20953
531,3.31556
532,3.42052
533,3.28256
534,3.28256
535,3.38066
536,3.45017
537,3.57698
538,3.57453
539,3.89403
540,3.63533
541,3.32436
542,3.30333
543,3.53238
544,3.6692
545,3.47826
546,3.40082
547,3.26873
548,3.21335
549,3.1476
550,2.98058
551,2.80678
552,2.91929
553,2.57739
554,2.48001
555,2.24129
556,2.37717
557,2.54099
558,2.50473
559,2.54706
560,2.78595
561,2.80738
562,2.76718
563,2.63639
564,2.57316
565,2.37755
566,2.28819
567,2.20013
568,2.2365
569,2.18647
570,2.18647
571,2.09655
572,2.06944
573,2.15037
574,2.3339
575,2.35272
576,2.29948
577,2.50802
578,2.49046
579,2.56084
580,2.86068
581,2.94313
582,3.02626
583,3.16344
584,3.01973
585,3.20538
586,3.0982
587,3.06919
588,3.03031
589,2.89896
590,2.66855
591,2.50119
592,2.48771
593,2.37966
594,2.34079
595,1.98374
596,2.0995
597,1.94955
598,2.20111
599,2.16034
600,2.0331
601,1.94274
602,2.0136
603,2.13219
604,2.13006
605,2.10576
606,2.21428
607,2.18526
608,2.14
609,1.98572
610,2.1255
611,2.06596
612,2.11748
613,2.01831
614,2.07962
615,2.08589
616,2.22337
617,2.29187
618,2.17075
619,2.28467
620,2.40199
621,2.56917
622,2.67806
623,2.80912
624,2.59125
625,2.67323
626,2.65656
627,2.89989
628,2.63123
629,2.40898
630,2.35399
631,2.43594
632,2.25646
633,2.4138
634,2.18259
635,2.28549
636,2.06791
637,1.83347
638,1.84111
639,1.96657
640,2.05886
641,2.15479
642,2.21189
643,2.24952
644,2.2466
645,2.46101
646,2.34652
647,2.40448
648,2.23324
649,2.43472
650,2.45918
651,2.5452
652,2.67042
653,2.51592
654,2.83854
655,3.06599
656,3.00084
657,2.99033
658,2.9289
659,2.8566
660,2.66873
661,2.71742
662,2.44349
663,2.19304
664,2.11721
665,2.12487
666,2.04747
667,2.16466
668,2.03452
669,1.94339
670,1.92165
671,1.71554
672,1.78598
673,1.87542
674,1.72051
675,1.60995
676,1.48381
677,1.39095
678,1.46123
679,1.45363
680,1.4049
681,1.44916
682,1.59975
683,1.74121
684,1.59177
685,1.61271
686,1.59275
687,1.70452
688,1.68072
689,1.6831
690,1.65801
691,1.70942
692,1.98502
693,2.0975
694,2.08818
695,1.94591
696,1.8992
697,2.06459
698,2.0969
699,2.09016
700,2.00087
701,2.12765
702,2.12765
703,2.13125
704,2.1692
705,2.17812
706,2.14737
707,2.15249
708,2.14131
709,1.98805
710,1.89185
711,1.80502
712,1.81308
713,1.92812
714,2.09639
715,1.91475
716,1.95379
717,1.96366
718,2.01211
719,1.85863
720,1.99889
721,1.91311
722,1.92641
723,1.86909
724,1.81412
725,1.79451
726,1.86046
727,1.71504
728,1.74011
729,1.6475
730,1.76904
731,1.73244
732,1.83692
733,1.9153
734,2.0826
735,2.16631
736,2.03628
737,1.99052
738,2.00951
739,1.99441
740,2.09948
741,2.30338
742,2.26382
743,2.14462
744,2.33185
745,2.17025
746,2.19773
747,2.18732
748,1.81561
749,1.81689
750,1.59635
751,1.63095
752,1.88279
753,1.91761
754,1.79217
755,1.78501
756,1.74277
757,1.60281
758,1.46755
759,1.29324
760,1.40128
761,1.19674
762,1.04426
763,1.02588
764,1.01303
765,1.07251
766,1.14288
767,1.31297
768,1.27566
769,1.27256
770,1.42558
771,1.31784
772,1.25434
773,1.18927
774,1.12697
775,1.12581
776,1.0597
777,1.22256
778,1.12432
779,1.12432
780,1.15019
781,1.1812
782,1.07007
783,1.10027
784,1.18594
785,1.18224
786,1.09171
787,1.06543
788,1.14241
789,1.08978
790,1.05753
791,1.02985
792,1.03336
793,1.07032
794,1.1528
795,1.03349
796,1.03709
797,1.09646
798,1.06577
799,1.02512
800,0.977227
801,0.859498
802,0.890838
803,0.93794
804,0.874936
805,1.009
806,0.940327
807,0.973911
808,0.910888
809,0.813058
810,0.722331
811,0.748232
812,0.799946
813,0.900853
814,0.919581
815,0.994668
816,0.863614
817,0.737364
818,0.920038
819,0.862079
820,0.960925
821,0.960925
822,0.905193
823,0.877929
824,0.851874
825,0.820546
826,0.945681
827,1.15245
828,1.16268
829,1.10557
830,0.994941
831,1.01189
832,1.1306
833,1.17556
834,1.23581
835,1.12535
836,1.12488
837,1.12488
838,1.10449
839,1.18146
840,1.08796
841,1.04018
842,1.00392
843,0.974114
844,0.907962
845,0.671034
846,0.561824
847,0.50797
848,0.520573
849,0.425375
850,0.412314
851,0.423031
852,0.402966
853,0.456595
854,0.434937
855,0.490866
856,0.479532
857,0.468577
858,0.54099
859,0.49223
860,0.505368
861,0.517673
862,0.483287
863,0.41431
864,0.412214
865,0.440561
866,0.495142
867,0.591196
868,0.594386
869,0.566666
870,0.465799
871,0.45008
872,0.482522
873,0.522688
874,0.518436
875,0.526529
876,0.470421
877,0.470512
878,0.46244
879,0.535359
880,0.406986
881,0.398178
882,0.416848
883,0.450891
884,0.41877
885,0.420289
886,0.405557
887,0.408061
888,0.377052
889,0.377052
890,0.413103
891,0.377397
892,0.372761
893,0.321561
894,0.299475
895,0.229021
896,0.250886
897,0.257692
898,0.226669
899,0.197736
900,0.18144
901,0.16019
902,0.146585
903,0.130197
904,0.128916
905,0.161255
906,0.148947
907,0.113475
908,0.0844212
909,0.0836064
910,0.0929499
911,0.101491
912,0.0980718
913,0.0864166
914,0.0737642
915,0.0768632
916,0.0794057
917,0.0766742
918,0.0825676
919,0.0870681
920,0.0908178
921,0.0809717
922,0.0840303
923,0.0894614
924,0.0927547
925,0.0871493
926,0.0860859
927,0.0898405
928,0.0798058
929,0.0788871
930,0.0838533
931,0.0810929
932,0.0809923
933,0.0892493
934,0.0852088
935,0.0852088
936,0.0991143
937,0.0972642
938,0.089429
939,0.10668
940,0.11847
941,0.108428
942,0.0958816
943,0.0939286
944,0.0938161
945,0.0937537
946,0.104156
947,0.119838
948,0.145099
949,0.150458
950,0.158705
951,0.155583
952,0.160336
953,0.145584
954,0.13155
955,0.130272
956,0.132858
957,0.14742
958,0.175499
959,0.235784
960,0.27145
961,0.22901
962,0.208875
963,0.16446
964,0.16298
965,0.175193
966,0.16471
967,0.140943
968,0.14083
969,0.165598
970,0.185498
971,0.175569
972,0.196595
973,0.20664
974,0.153174
975,0.182858
976,0.197927
977,0.216553
978,0.213746
979,0.192836
980,0.212813
981,0.229559
982,0.202205
983,0.183304
984,0.174788
985,0.157659
986,0.213821
987,0.234452
988,0.191644
989,0.223647
990,0.248124
991,0.248558
992,0.237674
993,0.203036
994,0.226584
995,0.192321
996,0.203853
997,0.195409
998,0.150731
999,0.134108
1000,0.129094
