MDTU,plaq,Re(det),Im(det),link
170,0.00212437,8.9804e-13,5.80765e-13,0.729858
171,0.00249522,3.42657e-13,2.28653e-13,0.741295
172,0.00247881,2.78265e-13,2.98394e-13,0.722735
173,0.00189797,6.03452e-13,5.33137e-13,0.732391
174,0.00242246,3.55137e-13,5.55621e-13,0.706127
175,0.00218597,4.19796e-13,2.14509e-13,0.775708
176,0.0022394,4.24344e-13,6.44494e-13,0.732001
177,0.00239169,4.16651e-13,5.81293e-13,0.704085
178,0.00208903,3.79516e-13,5.80513e-13,0.668495
179,0.00229112,5.89904e-13,6.11906e-13,0.649137
180,0.00251503,6.88586e-13,6.31336e-13,0.675847
181,0.00235895,1.98363e-12,1.58449e-12,0.653744
182,0.00222518,4.79519e-13,5.44294e-13,0.643667
183,0.00234285,2.60072e-13,9.73933e-14,0.626136
184,0.00218363,1.36279e-12,8.58485e-13,0.588845
185,0.00228125,5.51065e-13,9.16529e-13,0.577815
186,0.00215097,3.08519e-13,5.67123e-13,0.585498
187,0.00243651,3.64731e-13,3.12656e-13,0.540152
188,0.00217265,5.68975e-13,4.43594e-13,0.548813
189,0.0022812,3.03415e-13,4.19058e-13,0.567428
190,0.00247663,1.26467e-12,7.35607e-13,0.543036
191,0.00207535,2.94246e-13,4.37171e-13,0.509903
192,0.00225631,5.95022e-13,1.52249e-12,0.463996
193,0.00196632,3.33128e-13,4.14928e-13,0.484246
194,0.00248662,3.43841e-13,2.41075e-13,0.501141
195,0.00251017,3.14451e-13,1.64702e-13,0.483069
196,0.00247414,3.85656e-13,2.26065e-13,0.490783
197,0.0025744,3.47574e-13,2.53725e-13,0.493103
198,0.00232842,5.43588e-13,1.04708e-12,0.478707
199,0.0019573,1.06448e-12,2.49856e-13,0.460332
200,0.00242549,5.84447e-13,5.71781e-13,0.482709
201,0.00217052,6.31758e-13,6.99118e-13,0.465481
202,0.00250762,2.50043e-13,6.63352e-13,0.453097
203,0.00252646,2.54042e-13,3.71012e-13,0.425322
204,0.00220851,2.57502e-13,3.52538e-13,0.435451
205,0.0025189,7.71669e-13,8.60387e-13,0.459884
206,0.00233934,5.78828e-13,3.89538e-13,0.494459
207,0.00222517,5.35353e-13,4.92569e-13,0.534269
208,0.00230451,3.3001e-13,1.92002e-13,0.489468
209,0.00212811,3.46904e-13,7.14503e-13,0.511695
210,0.0025374,3.76804e-13,3.83122e-13,0.514003
211,0.00241284,3.39552e-13,6.16547e-13,0.470445
212,0.00222326,2.7455e-13,3.82964e-13,0.478261
213,0.00206144,7.408e-13,6.41368e-13,0.49012
214,0.00274076,1.44037e-12,7.60681e-13,0.480604
215,0.00199882,4.0514e-13,2.51532e-13,0.525825
216,0.00257451,3.99508e-13,1.41521e-12,0.484556
217,0.00264149,4.39286e-13,5.37161e-13,0.457447
218,0.00223373,4.2359e-13,4.80884e-13,0.426586
219,0.00245642,5.04986e-13,6.3512e-13,0.443584
220,0.00223198,3.26028e-13,3.34966e-13,0.436568
221,0.0022841,6.41507e-13,5.64743e-13,0.452515
222,0.00219468,5.29339e-13,4.71035e-13,0.464656
223,0.00317909,4.42547e-13,6.30695e-13,0.508933
224,0.00260471,2.52071e-13,3.06212e-13,0.489508
225,0.00172904,2.19781e-13,3.79467e-13,0.501844
226,0.00228846,2.57283e-13,3.30289e-13,0.548421
227,0.00228258,5.18498e-13,5.56111e-13,0.537914
228,0.0024506,4.63942e-13,3.76803e-13,0.60256
229,0.00165053,7.36686e-13,7.49284e-13,0.633905
230,0.00211368,2.56834e-13,2.78083e-13,0.68144
231,0.00238332,5.50866e-13,7.47543e-13,0.681816
232,0.00187893,3.50778e-13,3.43978e-13,0.666337
233,0.00248372,2.72086e-13,2.42784e-13,0.616141
234,0.00226339,1.46135e-13,2.72955e-13,0.620714
235,0.00211893,3.52395e-13,2.71481e-13,0.653233
236,0.00189035,3.37599e-13,3.00633e-13,0.614583
237,0.00244208,3.13395e-13,4.59593e-13,0.564323
238,0.00232125,8.1373e-13,2.0117e-12,0.511954
239,0.00184757,8.80654e-13,8.51574e-13,0.565071
240,0.00217647,5.49477e-13,8.27047e-13,0.571643
241,0.00220672,4.72899e-13,3.46621e-13,0.609073
242,0.00201161,2.72874e-13,1.82277e-13,0.541229
243,0.00208732,2.08562e-13,2.01447e-13,0.552205
244,0.00187773,1.38148e-13,1.16749e-13,0.536595
245,0.00251126,5.19703e-13,5.50705e-13,0.543596
246,0.00291193,1.97e-12,3.81075e-12,0.54963
247,0.00245833,4.85331e-13,6.23905e-13,0.547299
248,0.00222578,3.03373e-13,2.37586e-13,0.571842
249,0.00226677,6.89771e-13,6.94608e-13,0.627205
250,0.0018845,3.31681e-13,5.61317e-13,0.700121
251,0.00189902,5.60469e-13,5.82812e-13,0.706492
252,0.00189672,5.46763e-13,3.85176e-13,0.700857
253,0.00313483,4.99147e-13,9.01886e-13,0.686802
254,0.0025594,4.2534e-13,5.67252e-13,0.692108
255,0.00310896,2.98219e-13,2.03761e-13,0.711297
256,0.00258316,3.36555e-13,2.31769e-13,0.7313
257,0.00250727,7.05128e-13,4.18531e-13,0.757088
258,0.00196453,4.66939e-13,4.48692e-13,0.782625
259,0.00218287,2.657e-13,3.55661e-13,0.818918
260,0.00194249,3.80811e-13,4.53114e-13,0.837943
261,0.00224439,1.47865e-13,2.37202e-13,0.869286
262,0.00205218,1.4032e-13,2.13743e-13,0.854155
263,0.00186145,2.84403e-13,2.49882e-13,0.851538
264,0.00276006,5.42881e-13,3.66514e-13,0.932262
265,0.00182965,4.0431e-13,5.55533e-13,0.963578
266,0.00210803,2.97668e-13,3.74595e-13,1.01526
267,0.00181148,2.3954e-13,2.435e-13,0.948155
268,0.00268388,4.25292e-13,2.25222e-13,0.920501
269,0.00252109,2.61006e-13,4.07041e-13,0.920443
270,0.00250537,1.35863e-13,1.68885e-13,0.870699
271,0.00183572,2.10578e-13,2.0083e-13,0.801598
272,0.00229192,2.68262e-13,2.71946e-13,0.769137
273,0.00192482,4.07847e-13,8.10946e-13,0.746613
274,0.00219405,2.47091e-13,1.6746e-13,0.786377
275,0.00264643,3.53194e-13,3.05826e-13,0.738489
276,0.00206215,3.62285e-13,4.24737e-13,0.780611
277,0.00218729,2.5276e-13,5.53092e-13,0.810642
278,0.00274088,3.09077e-13,5.68514e-13,0.819724
279,0.00200861,4.39055e-13,2.63073e-13,0.826877
280,0.00236703,4.42416e-13,4.50549e-13,0.785308
281,0.00222181,4.96836e-13,5.1058e-13,0.805924
282,0.00236827,3.20753e-13,3.26423e-13,0.857297
283,0.00216618,7.69606e-13,2.30696e-13,0.966978
284,0.00210774,2.99612e-13,2.76419e-13,1.0078
285,0.00216126,4.19928e-13,3.38794e-13,0.991448
286,0.002383,1.44134e-12,6.6961e-13,0.974405
287,0.00197012,2.86504e-13,2.29223e-13,1.02128
288,0.00247302,1.31901e-12,8.9837e-13,0.950359
289,0.0024007,3.50262e-13,3.90186e-13,0.887988
290,0.00224442,2.25415e-13,3.37232e-13,0.882678
291,0.00251918,8.87932e-13,1.37275e-12,0.814146
292,0.0023581,2.84038e-13,3.21936e-13,0.818501
293,0.00268596,8.99712e-13,6.61412e-13,0.820516
294,0.00217222,9.45772e-13,4.54461e-13,0.854108
295,0.00222975,4.02333e-13,7.24778e-13,0.779933
296,0.00237577,2.28781e-13,2.87185e-13,0.741831
297,0.00264991,4.13304e-13,3.28688e-13,0.743054
298,0.00210374,3.32478e-13,2.7135e-13,0.725351
299,0.00262921,2.7276e-13,2.49092e-13,0.774941
300,0.00257907,2.76193e-13,3.9636e-13,0.793231
301,0.00240837,3.92217e-13,2.95555e-13,0.844171
302,0.00221908,2.5672e-13,4.318e-13,0.831644
303,0.0023202,5.53567e-13,5.76679e-13,0.828935
304,0.00250084,4.17386e-13,2.97066e-13,0.934196
305,0.00251953,2.87186e-13,2.74627e-13,0.933554
306,0.00238406,4.87133e-13,7.10768e-13,0.871885
307,0.00211441,4.27249e-13,1.59354e-13,1.02368
308,0.00275977,4.46974e-13,2.4618e-13,1.02707
309,0.00205138,1.07663e-12,6.50979e-13,1.09847
310,0.00208273,3.66015e-13,3.40497e-13,1.08237
311,0.00217786,4.14317e-13,1.0047e-12,1.04087
312,0.00213444,3.97003e-13,2.93392e-13,1.00661
313,0.00280931,6.91539e-13,6.55326e-13,0.98568
314,0.0028377,4.30034e-13,4.8079e-13,0.999286
315,0.0021431,5.14634e-13,3.36707e-13,1.0374
316,0.00229642,4.01503e-13,3.5182e-13,1.0533
317,0.00272779,5.45569e-13,1.45729e-12,1.07371
318,0.00196284,2.57985e-13,4.34046e-13,0.996877
319,0.00177445,2.85883e-13,2.37571e-13,1.02997
320,0.00250458,6.01101e-13,1.29374e-12,1.00426
321,0.00233857,8.89563e-13,4.06609e-13,0.959051
322,0.00227076,7.07808e-13,1.36899e-12,0.982852
323,0.00238763,2.28577e-13,3.08364e-13,1.05223
324,0.00263495,3.64321e-13,2.12287e-13,0.978101
325,0.00194328,7.74896e-13,8.72749e-13,0.988177
326,0.00278468,4.85193e-13,3.51238e-13,0.929418
327,0.00269927,6.68725e-13,6.37071e-13,0.874373
328,0.00233264,1.43806e-12,5.0067e-13,0.849907
329,0.0027147,2.01803e-13,4.00521e-13,0.891751
330,0.00217366,3.59263e-13,3.67156e-13,0.892635
331,0.00194613,1.02763e-12,9.47264e-13,0.915349
332,0.00191213,3.27012e-13,2.14485e-13,0.815006
333,0.00191227,1.12927e-12,4.68095e-13,0.812733
334,0.0022067,2.90516e-13,4.49088e-13,0.87335
335,0.00310604,5.27734e-13,1.0731e-12,0.874639
336,0.00245011,3.21475e-13,3.05458e-13,0.823329
337,0.00208239,1.66339e-13,1.76171e-13,0.759972
338,0.00280895,2.78799e-13,1.9454e-13,0.741591
339,0.00302953,6.74269e-13,3.41072e-13,0.703033
340,0.00223389,3.60406e-13,2.54878e-13,0.700637
341,0.00227382,5.56827e-13,5.75795e-13,0.69321
342,0.00227382,5.56827e-13,5.75795e-13,0.69321
343,0.00230372,4.20224e-13,5.95551e-13,0.752679
344,0.00226424,2.35912e-13,2.95756e-13,0.743093
345,0.00258984,7.52481e-13,4.58749e-13,0.715659
346,0.00231949,6.90164e-13,7.48403e-13,0.772523
347,0.00206238,2.23852e-13,2.67848e-13,0.807384
348,0.00187124,3.46855e-13,3.0257e-13,0.735261
349,0.00183719,4.38684e-13,3.04039e-13,0.754329
350,0.00270139,2.4641e-13,2.53831e-13,0.765104
351,0.00225723,6.00858e-13,4.48778e-13,0.733317
352,0.00251115,8.94437e-13,2.1862e-12,0.775744
353,0.00269174,4.91941e-13,4.32826e-13,0.739784
354,0.00237144,1.60036e-13,1.40448e-13,0.711595
355,0.00237319,2.04009e-13,3.81859e-13,0.691087
356,0.00214237,3.144e-13,5.44556e-13,0.705076
357,0.00191744,2.8311e-13,3.61892e-13,0.683809
358,0.00264355,3.012e-13,3.93459e-13,0.721745
359,0.00226775,4.38099e-13,3.27506e-13,0.752293
360,0.00243175,2.08303e-13,3.8978e-13,0.834285
361,0.00211063,5.97528e-13,3.55139e-13,0.783582
362,0.00236585,3.15549e-13,3.02537e-13,0.865102
363,0.00271928,3.51914e-13,2.97118e-13,0.874294
364,0.00248037,1.71632e-13,2.33998e-13,0.927978
365,0.00269303,3.59104e-13,3.38241e-13,0.85171
366,0.00205409,4.17274e-13,4.05505e-13,0.871443
367,0.00215178,2.33792e-13,2.2584e-13,0.887199
368,0.00185535,1.83999e-13,2.45418e-13,0.802459
369,0.00216803,2.3313e-13,1.55435e-13,0.847643
370,0.00241425,2.67153e-13,3.07531e-13,0.868933
371,0.00223005,3.51221e-13,1.16372e-12,0.906532
372,0.0026603,3.40064e-13,4.70424e-13,0.976196
373,0.00229008,2.41868e-13,2.43551e-13,0.943343
374,0.00210348,2.3434e-13,2.79461e-13,0.963433
375,0.00223602,4.94591e-13,4.21164e-13,0.969458
376,0.00244054,4.44456e-13,2.78958e-13,1.01936
377,0.00237792,2.79274e-13,2.66355e-13,1.08158
378,0.00190172,4.48737e-13,4.72285e-13,1.055
379,0.00224322,5.42586e-13,3.56425e-13,1.11311
380,0.00221796,5.77952e-13,4.10825e-13,1.11339
381,0.00267462,3.65238e-13,2.97522e-13,1.04819
382,0.00231168,3.96432e-13,5.19301e-13,1.05295
383,0.00256384,5.10037e-13,7.41182e-13,1.0466
384,0.00200832,2.45962e-13,6.07268e-13,1.07729
385,0.00175957,2.3853e-13,3.04738e-13,1.10238
386,0.00215761,2.8054e-13,1.48267e-13,1.12397
387,0.00222762,4.26553e-13,2.78989e-13,1.19614
388,0.00261119,6.08766e-13,5.49496e-13,1.27697
389,0.00234398,9.85736e-13,7.10065e-13,1.23774
390,0.0024547,3.44294e-13,2.60805e-13,1.20038
391,0.00252981,6.7474e-13,5.0426e-13,1.14944
392,0.00208084,2.55192e-13,4.2098e-13,1.2083
393,0.00235966,3.98783e-13,3.84575e-13,1.12546
394,0.00249496,3.57648e-13,4.12564e-13,1.02849
395,0.00227242,4.78053e-13,4.22092e-13,0.942592
396,0.00204795,8.13701e-13,3.8647e-13,0.913757
397,0.00221427,6.90709e-13,4.5754e-13,0.869868
398,0.00216975,3.17901e-13,4.20751e-13,0.85738
399,0.0022735,1.4958e-13,1.84493e-13,0.948458
400,0.00228429,6.51422e-13,2.64247e-13,0.960491
401,0.00206279,2.61554e-13,2.18012e-13,0.935344
402,0.00191413,1.39186e-13,2.05787e-13,0.933307
403,0.00263339,7.37904e-13,1.01303e-12,0.973675
404,0.00236153,3.29045e-13,2.65271e-13,0.949444
405,0.00256615,3.29872e-13,1.18337e-12,0.974864
406,0.00285141,6.53253e-13,4.03002e-13,0.954779
407,0.00234614,5.55254e-13,1.21914e-12,0.97875
408,0.00290826,5.12431e-13,5.62584e-13,0.99682
409,0.00245051,3.22591e-13,5.2442e-13,1.06713
410,0.00222181,4.16865e-13,4.31159e-13,1.16006
411,0.00231507,2.6659e-13,3.98612e-13,1.2383
412,0.00196379,2.96785e-13,2.99606e-13,1.34807
413,0.0021846,2.96029e-13,3.11798e-13,1.33179
414,0.00241234,8.7948e-13,6.908e-13,1.22437
415,0.00314037,6.93724e-13,7.92974e-13,1.19137
416,0.00213848,3.2814e-13,1.63691e-13,1.27119
417,0.00211148,9.36071e-13,3.10144e-13,1.28404
418,0.00232329,3.18431e-13,5.28377e-13,1.2739
419,0.00202332,2.54311e-13,1.79095e-13,1.31946
420,0.00204275,3.56746e-13,4.82533e-13,1.24347
421,0.00244537,6.79968e-13,3.64501e-13,1.28951
422,0.00242545,4.15824e-13,2.26624e-13,1.308
423,0.00219223,2.61385e-13,1.65097e-13,1.29246
424,0.00207946,4.73984e-13,2.68844e-13,1.24378
425,0.00229513,2.60334e-13,1.84124e-13,1.22447
426,0.00189379,4.51523e-13,2.35077e-13,1.25091
427,0.00221121,2.35755e-13,2.19836e-13,1.24027
428,0.00273919,1.88728e-13,4.68014e-13,1.24969
429,0.00247156,7.12936e-13,4.90576e-13,1.18578
430,0.0022232,3.68552e-13,3.02609e-13,1.16988
431,0.00217755,2.66305e-13,2.66115e-13,1.14574
432,0.00286693,3.69787e-13,3.19252e-13,1.12918
433,0.00212403,4.0473e-13,3.42696e-13,1.13041
434,0.00237875,1.87507e-12,3.0718e-13,1.17867
435,0.00230582,3.10753e-13,3.42903e-13,1.21107
436,0.00272263,3.74635e-13,4.90876e-13,1.17658
437,0.00302792,2.06528e-13,3.77495e-13,1.22822
438,0.00227711,3.23139e-13,3.75619e-13,1.12821
439,0.00192961,6.72376e-13,3.87799e-13,1.15047
440,0.00282304,7.18559e-13,7.81283e-13,1.22891
441,0.00225761,1.01813e-12,5.03431e-13,1.17285
442,0.00220217,4.55324e-13,3.53489e-13,1.21603
443,0.00221653,2.4472e-13,1.01269e-12,1.26076
444,0.00189444,4.28259e-13,4.97149e-13,1.22168
445,0.00242002,2.86374e-13,4.21903e-13,1.18351
446,0.00210102,1.765e-13,1.52357e-13,1.18622
447,0.00200491,2.37083e-13,2.11374e-13,1.14037
448,0.00200491,2.37083e-13,2.11374e-13,1.14037
449,0.00232264,3.63232e-13,2.98112e-13,1.12313
450,0.00195596,5.06727e-13,2.60017e-13,1.16981
451,0.00200242,4.01427e-13,3.14342e-13,1.19448
452,0.00211558,5.01538e-13,6.68821e-13,1.0852
453,0.00248496,3.52708e-13,2.62405e-13,1.08835
454,0.00281639,2.85541e-13,2.79881e-13,1.07833
455,0.00246539,6.5776e-13,5.71224e-13,1.07542
456,0.00313243,5.94798e-13,4.19657e-13,1.11477
457,0.00221633,5.71094e-13,5.17946e-13,1.06676
458,0.00266994,4.76343e-13,3.59186e-13,1.07028
459,0.0017896,6.93319e-13,4.70427e-13,1.05969
460,0.00229888,5.01607e-13,8.12218e-13,1.06951
461,0.00232555,6.18164e-13,5.797e-13,1.08196
462,0.00232555,6.18164e-13,5.797e-13,1.08196
463,0.00222534,5.10756e-13,8.59244e-13,1.08557
464,0.001852,4.79714e-13,4.36764e-13,1.09871
465,0.00231532,2.2217e-13,3.39767e-13,1.0993
466,0.00242072,6.59475e-13,6.45281e-13,1.19461
467,0.00234953,7.88553e-13,8.64385e-13,1.15521
468,0.00207478,4.52872e-13,3.4042e-13,1.21976
469,0.00213759,9.50189e-13,4.49947e-13,1.25333
470,0.00263485,6.70024e-13,2.82465e-12,1.33562
471,0.00223559,1.597e-13,1.30166e-13,1.33052
472,0.00223559,1.597e-13,1.30166e-13,1.33052
473,0.00240715,2.63491e-13,1.29926e-13,1.27238
474,0.0028114,3.22453e-13,3.71785e-13,1.3377
475,0.00268603,4.25129e-13,3.08425e-13,1.26733
476,0.00242662,3.3661e-13,4.21815e-13,1.19823
477,0.00223189,2.19942e-13,1.75729e-13,1.23944
478,0.0022338,5.86149e-13,3.34724e-13,1.12409
479,0.00239825,2.14963e-12,4.11303e-13,1.17767
480,0.00250433,5.0337e-13,6.4421e-13,1.12441
481,0.00245333,2.56642e-13,2.36037e-13,1.06171
482,0.00238666,5.97944e-13,6.39983e-13,1.14243
483,0.00223635,8.87735e-13,5.0497e-13,1.22045
484,0.00245825,6.21375e-13,5.71861e-13,1.2071
485,0.00209746,2.57017e-13,5.87917e-13,1.1098
486,0.00248995,2.80359e-13,2.79323e-13,1.17278
487,0.00238477,1.84898e-13,1.65695e-13,1.16738
488,0.00255021,2.64579e-13,3.37504e-13,1.23063
489,0.00196027,2.24848e-13,1.97419e-13,1.3058
490,0.00233015,9.55687e-13,4.02707e-13,1.33466
491,0.00221375,1.02392e-12,4.64305e-13,1.42887
492,0.00218132,3.84854e-13,4.32143e-13,1.35
493,0.00298059,1.98589e-12,1.10814e-12,1.29125
494,0.00213428,6.17168e-13,5.01048e-13,1.23563
495,0.00203962,2.97203e-13,2.6186e-13,1.192
496,0.00211134,4.34305e-13,2.72535e-13,1.15819
497,0.00236788,7.78639e-13,3.13528e-13,1.09946
498,0.00248834,3.34644e-13,2.61796e-13,1.16178
499,0.00200618,2.14862e-13,2.56694e-13,1.18791
500,0.00220765,9.09767e-13,3.86243e-13,1.25928
501,0.00178637,6.5792e-14,5.57972e-14,1.24182
502,0.00213646,2.01813e-13,7.32975e-13,1.1672
503,0.00219009,4.79724e-13,2.93649e-13,1.049
504,0.00192997,3.48814e-13,3.34846e-13,1.03352
505,0.00229788,4.64375e-13,5.93616e-13,1.03767
506,0.00187651,2.01474e-13,1.98461e-13,1.04142
507,0.00271149,3.19882e-13,3.30522e-13,1.00422
508,0.00192569,7.20394e-13,4.22086e-13,1.06535
509,0.00254256,8.85724e-13,3.63908e-13,1.07003
510,0.00216479,2.51247e-13,1.58343e-13,1.09842
511,0.00221127,2.58029e-13,2.81029e-13,1.04367
512,0.00228588,4.65166e-13,2.85492e-13,1.02785
513,0.00260746,6.10542e-13,3.71816e-13,1.04336
514,0.00186847,6.36529e-13,1.73722e-12,1.00321
515,0.00287795,1.60889e-12,4.04943e-12,1.06015
516,0.00273984,3.87597e-13,3.09399e-13,1.06457
517,0.00274895,5.933e-13,5.04659e-13,1.16545
518,0.00203609,2.63211e-13,2.80716e-13,1.16223
519,0.00236943,3.88099e-13,5.9938e-13,1.23299
520,0.00265189,3.03928e-13,4.05871e-13,1.21541
521,0.00215717,6.0901e-13,4.73461e-13,1.22221
522,0.002046,2.45821e-13,4.34566e-13,1.19343
523,0.00209891,2.0609e-13,3.08888e-13,1.09531
524,0.00212953,1.59188e-13,3.2011e-13,1.17566
525,0.00246628,5.91545e-13,6.5685e-13,1.1906
526,0.00193931,2.01871e-13,2.35268e-13,1.11887
527,0.00261149,5.44942e-13,3.73082e-13,1.1425
528,0.00257007,2.47247e-13,2.53627e-13,1.11597
529,0.00265701,3.91442e-13,2.29311e-13,1.20447
530,0.00224871,7.87464e-13,8.27506e-13,1.10852
531,0.00202965,1.54913e-13,1.86553e-13,1.14223
