MDTU,energy
352,85.8149
353,82.8987
354,86.3052
355,87.417
356,89.5675
357,90.3293
358,84.4998
359,87.1068
360,90.8423
361,89.6049
362,87.6003
363,87.4314
364,87.8652
365,88.6325
366,87.9031
367,91.8601
368,88.0248
369,88.2777
370,91.5992
371,89.809
372,85.0481
373,85.148
374,85.5607
375,84.3564
376,88.514
377,92.643
378,89.2048
379,87.5906
380,91.7267
381,85.9687
382,89.9821
383,83.2166
384,77.7624
385,88.1377
386,90.7331
387,93.5152
388,87.445
389,87.1937
390,93.1194
391,87.6179
392,95.6517
393,84.2093
394,89.2874
395,84.5929
396,91.6755
397,92.5841
398,92.4057
399,89.5079
400,88.3877
401,89.0134
402,89.274
403,84.2325
404,89.7534
405,90.1572
406,84.9436
407,82.392
408,88.4022
409,86.3024
410,90.1977
411,85.2452
412,87.2825
413,87.3565
414,84.0732
415,87.0226
416,89.9181
417,89.2081
418,88.1886
419,86.5946
420,94.7918
421,88.7669
422,88.1077
423,85.0779
424,87.9595
425,86.2893
426,86.2626
427,89.1452
428,88.7841
429,92.7593
430,93.1578
431,86.5048
432,85.0148
433,88.1214
434,91.0835
435,87.6279
436,82.336
437,93.4885
438,87.1843
439,92.6052
440,81.7599
441,90.6009
442,93.0496
443,91.9889
444,87.173
445,85.7094
446,91.2937
447,87.4249
448,87.4249
449,83.3023
450,83.0097
451,91.9897
452,84.1497
453,87.4926
454,89.2254
455,87.6212
456,84.0965
457,87.9017
458,91.0177
459,85.511
460,80.7507
461,82.947
462,82.947
463,90.7897
464,85.6189
465,87.0173
466,77.2223
467,86.414
468,93.2593
469,83.7014
470,81.8544
471,86.3891
472,86.3891
473,91.2644
474,86.8154
475,82.4259
476,88.0471
477,92.1012
478,87.158
479,82.3376
480,81.0517
481,88.5759
482,86.6819
483,86.3443
484,86.898
485,82.0278
486,87.7248
487,88.897
488,90.4145
489,86.2889
490,86.4323
491,85.8017
492,83.6889
493,81.619
494,86.6295
495,94.2015
496,85.2519
497,91.0453
498,91.5294
499,88.0764
500,86.8351
501,95.8166
502,93.793
503,89.5406
504,90.6981
505,87.5786
506,90.7188
507,92.489
508,90.3534
509,88.178
510,91.4538
511,87.0248
512,81.9948
513,80.7636
514,88.8178
515,88.0817
516,82.7605
517,94.0146
518,88.1983
519,88.7131
520,89.1055
521,83.0023
522,84.9119
523,82.5808
524,88.5924
525,81.909
526,92.0129
527,84.5978
528,85.5564
529,87.9934
530,87.462
531,90.3908
532,84.4008
533,85.5891
534,85.5891
535,87.8825
536,89.8254
537,92.2062
538,98.6155
539,92.2178
540,87.2286
541,88.6566
542,89.49
543,88.3334
544,83.078
545,91.1888
546,94.1988
547,87.6284
548,94.3109
549,85.4014
550,88.2037
551,83.8032
552,84.5899
553,84.3232
554,85.7837
555,90.8542
556,90.1673
557,85.5839
558,91.2144
559,85.3053
560,93.1381
561,83.0931
562,86.8059
563,82.1545
564,86.5354
565,86.7717
566,89.8255
567,81.6668
568,83.2158
569,85.9638
570,85.9638
571,89.0525
572,86.1769
573,81.164
574,80.4837
575,89.0527
576,84.7145
577,89.0321
578,86.0761
579,83.9853
580,89.6313
581,85.7459
582,86.6995
583,90.6623
584,87.987
585,89.3058
586,85.3153
587,82.8922
588,86.2316
589,86.8555
590,80.4639
591,85.8088
592,81.9601
593,84.2599
594,86.2153
595,83.0803
596,82.1283
597,81.718
598,83.4697
599,80.7629
600,88.6652
601,87.0697
602,82.5803
603,84.7648
604,85.2288
605,81.6553
606,87.0698
607,88.7459
608,84.3903
609,86.1459
610,82.0282
611,85.8801
612,84.6981
613,87.9641
614,85.9451
615,86.4037
616,87.1955
617,91.4034
618,85.3419
619,86.3202
620,88.692
621,87.8792
622,90.2893
623,87.8723
624,82.0517
625,91.6114
626,84.0786
627,81.8322
628,85.6957
629,88.6387
630,89.655
631,86.0292
632,85.8666
633,89.1228
634,93.2425
635,96.7448
636,90.2825
637,86.6362
638,86.2663
639,87.3389
640,84.2953
641,87.3385
642,83.0077
643,82.0967
644,90.4795
645,87.6462
646,91.1304
647,83.9791
648,90.6211
649,93.2035
650,89.3909
651,81.4101
652,86.4215
653,87.0826
654,84.1126
655,82.9676
656,88.5891
657,93.5926
658,89.4069
659,86.5428
660,91.6468
661,92.9387
662,90.2462
663,88.2807
664,91.0173
665,87.144
666,90.1681
667,88.4146
668,78.0162
669,85.2609
670,90.7186
671,83.5891
672,83.3244
673,87.2654
674,85.5166
675,82.948
676,85.5433
677,82.053
678,89.1119
679,92.0727
680,80.7703
681,94.7396
682,95.4719
683,86.1562
684,90.5334
685,96.355
686,91.6529
687,84.9671
688,86.0081
689,86.5291
690,83.845
691,85.8503
692,85.5466
693,84.0432
694,89.4577
695,84.6122
696,85.7688
697,92.5917
698,85.0931
699,87.9338
700,92.0796
701,82.8804
702,82.8804
703,84.9031
704,93.6239
705,85.8077
706,85.6727
707,89.3734
708,84.9662
709,85.5039
710,88.9804
711,90.1211
712,84.4622
713,90.3661
714,87.4786
715,87.2976
716,90.7547
717,88.2992
718,98.8133
719,88.0604
720,88.5241
721,84.0285
722,82.3781
723,85.0094
724,84.7015
725,83.9264
726,81.4817
727,84.6283
728,85.2172
729,93.8404
730,89.953
731,89.6512
732,81.2142
733,86.5469
734,88.0541
735,88.6936
736,90.9275
737,90.8794
738,88.5559
739,85.2472
740,85.8532
741,84.6651
742,84.0263
743,92.4789
744,87.547
745,91.0591
746,93.5247
747,92.3557
748,88.6045
749,90.975
750,87.4848
751,90.9725
752,84.2971
753,85.0852
754,82.9375
755,83.1947
756,85.13
757,88.4541
758,91.9368
759,88.5645
760,84.7654
761,84.69
762,80.2055
763,91.6593
764,92.976
765,84.3151
766,84.2331
767,82.6341
768,85.0435
769,75.6419
770,87.7733
771,88.8526
772,91.0285
773,85.1932
774,88.7804
775,85.5862
776,90.2378
777,91.837
778,85.9259
779,85.9259
780,81.2841
781,89.0893
782,80.9414
783,81.6886
784,88.4357
785,89.5087
786,83.8039
787,86.2726
788,84.7894
789,85.2544
790,86.092
791,87.6243
792,87.2413
793,93.3035
794,84.2982
795,91.5722
796,81.1424
797,93.8199
798,84.884
799,88.1222
800,83.9608
801,89.1322
802,88.8997
803,89.1646
804,87.1311
805,79.0085
806,80.875
807,90.7164
808,91.3632
809,95.2649
810,91.5736
811,88.0256
812,80.6554
813,83.926
814,87.4201
815,82.6211
816,88.0955
817,89.0438
818,83.5001
819,86.1443
820,85.2787
821,85.2787
822,92.7116
823,86.4115
824,83.0236
825,90.4221
826,82.199
827,93.4857
828,90.8225
829,89.049
830,90.7653
831,89.5732
832,86.1017
833,85.9987
834,91.4856
835,82.2394
836,92.7159
837,92.7159
838,83.0166
839,88.9635
840,89.8471
841,86.542
842,87.0869
843,88.8431
844,88.3576
845,89.3561
846,91.4606
847,93.6518
848,92.8696
849,92.1063
850,87.2196
851,90.5301
852,86.1368
853,86.5924
854,90.0088
855,85.2493
856,87.0526
857,88.6931
858,86.8139
859,89.9017
860,94.0775
861,87.5475
862,91.9132
863,91.445
864,85.1579
865,84.6058
866,86.5542
867,89.2862
868,79.6688
869,87.0469
870,86.4552
871,89.2788
872,86.5778
873,88.1253
874,85.8036
875,84.6901
876,93.3874
877,79.2574
878,89.9775
879,90.3793
880,83.3218
881,83.218
882,83.1342
883,89.6578
884,86.3789
885,88.7394
886,87.1433
887,85.3712
888,82.3
889,82.3
890,87.1122
891,87.166
892,90.3011
893,86.8016
894,92.2425
895,88.5779
896,86.1552
897,88.8459
898,90.597
899,89.1496
900,87.323
901,87.2963
902,87.9973
903,88.9436
904,87.9513
905,91.1911
906,90.6287
907,86.7652
908,87.4117
909,86.8538
910,87.838
911,84.5087
912,83.6925
913,85.5419
914,87.9318
915,82.5597
916,86.3798
917,90.1751
918,84.5394
919,87.5688
920,85.0198
921,88.0036
922,94.8197
923,82.9786
924,89.5245
925,83.8765
926,87.4529
927,77.6977
928,91.3358
929,87.7446
930,84.1503
931,89.3103
932,89.7619
933,83.4155
934,78.8312
935,78.8312
936,86.1925
937,91.2032
938,84.2096
939,88.7862
940,84.8967
941,75.2167
942,87.5656
943,84.5853
944,88.8083
945,82.6164
946,87.6382
947,85.9119
948,83.0914
949,90.3846
950,88.3881
951,87.0094
952,89.7402
953,87.8176
954,88.7012
955,82.7489
956,86.5141
957,93.555
958,85.3233
959,81.6508
960,81.9105
961,81.7635
962,84.8316
963,93.448
964,89.2166
965,88.8252
966,84.8312
967,90.9047
968,92.1382
969,86.9278
970,87.6436
971,89.6573
972,91.1705
973,93.6086
974,95.9334
975,92.8934
976,88.6468
977,81.6603
978,87.8972
979,91.4038
980,89.1541
981,88.3273
982,93.0881
983,91.5036
984,85.6878
985,85.9338
986,86.1379
987,87.5455
988,85.8147
989,89.9297
990,90.6686
991,81.9949
992,86.5639
993,89.2964
994,87.9785
995,87.6039
996,83.406
997,86.8508
998,84.3096
999,89.7366
1000,90.4015
