t,G,F1,F2,F3
229,0.1051,0,null,null
230,0.1045,0,null,null
231,0.1046,0,null,null
232,0.1042,0,null,null
233,0.1044,0,null,null
234,0.106,0,null,null
235,0.1056,0,null,null
236,0.1059,0,null,null
237,0.1035,0,null,null
238,0.1075,0,null,null
239,0.1076,0,null,null
240,0.1049,0,null,null
241,0.1072,0,null,null
242,0.1046,0,null,null
243,0.105,0,null,null
244,0.1048,0,null,null
245,0.1052,0,null,null
246,0.105,0,null,null
247,0.1047,0,null,null
248,0.1057,0,null,null
249,0.1046,0,null,null
250,0.1036,0,null,null
251,0.1036,0,null,null
252,0.1058,0,null,null
253,0.1055,0,null,null
254,0.1072,0,null,null
255,0.1051,0,null,null
256,0.1045,0,null,null
257,0.1065,0,null,null
258,0.1052,0,null,null
259,0.1033,0,null,null
260,0.1052,0,null,null
261,0.1045,0,null,null
262,0.1056,0,null,null
263,0.1071,0,null,null
264,0.1053,0,null,null
265,0.1033,0,null,null
266,0.1055,0,null,null
267,0.1067,0,null,null
268,0.1058,0,null,null
269,0.1048,0,null,null
270,0.1036,0,null,null
271,0.1059,0,null,null
272,0.1069,0,null,null
273,0.106,0,null,null
274,0.1041,0,null,null
275,0.1066,0,null,null
276,0.107,0,null,null
277,0.1069,0,null,null
278,0.1045,0,null,null
279,0.1039,0,null,null
280,0.1056,0,null,null
281,0.1063,0,null,null
282,0.1077,0,null,null
283,0.106,0,null,null
284,0.1038,0,null,null
285,0.1042,0,null,null
286,0.1052,0,null,null
287,0.1071,0,null,null
288,0.1053,0,null,null
289,0.1042,0,null,null
290,0.1042,0,null,null
291,0.1069,0,null,null
292,0.1048,0,null,null
293,0.104,0,null,null
294,0.1054,0,null,null
295,0.1082,0,null,null
296,0.1046,0,null,null
297,0.1072,0,null,null
298,0.1058,0,null,null
299,0.1067,0,null,null
300,0.1057,0,null,null
301,0.1053,0,null,null
302,0.1056,0,null,null
303,0.1044,0,null,null
304,0.1049,0,null,null
305,0.1041,0,null,null
306,0.1061,0,null,null
307,0.1052,0,null,null
308,0.106,0,null,null
309,0.106,0,null,null
310,0.1062,0,null,null
311,0.1056,0,null,null
312,0.1067,0,null,null
313,0.1069,0,null,null
314,0.1042,0,null,null
315,0.1048,0,null,null
316,0.104,0,null,null
317,0.1048,0,null,null
318,0.107,0,null,null
319,0.1055,0,null,null
320,0.1059,0,null,null
321,0.1072,0,null,null
322,0.1065,0,null,null
323,0.1053,0,null,null
324,0.108,0,null,null
325,0.1039,0,null,null
326,0.1065,0,null,null
327,0.1052,0,null,null
328,0.1053,0,null,null
329,0.1054,0,null,null
330,0.1061,0,null,null
331,0.1057,0,null,null
332,0.1059,0,null,null
333,0.105,0,null,null
334,0.1068,0,null,null
335,0.106,0,null,null
336,0.1073,0,null,null
337,0.108,0,null,null
338,0.106,0,null,null
339,0.1058,0,null,null
340,0.1062,0,null,null
341,0.1085,0,null,null
342,0.1068,0,null,null
343,0.1067,0,null,null
344,0.1053,0,null,null
345,0.1063,0,null,null
346,0.1061,0,null,null
347,0.106,0,null,null
348,0.1054,0,null,null
349,0.1058,0,null,null
350,0.1047,0,null,null
351,0.1037,0,null,null
352,0.1042,0,null,null
353,0.1055,0,null,null
354,0.1059,0,null,null
355,0.1064,0,null,null
356,0.106,0,null,null
357,0.1045,0,null,null
358,0.1053,0,null,null
359,0.1058,0,null,null
360,0.1047,0,null,null
361,0.1045,0,null,null
362,0.1062,0,null,null
363,0.1042,0,null,null
364,0.1052,0,null,null
365,0.1065,0,null,null
366,0.1051,0,null,null
367,0.1037,0,null,null
368,0.105,0,null,null
369,0.105,0,null,null
370,0.1055,0,null,null
371,0.1053,0,null,null
372,0.1059,0,null,null
373,0.107,0,null,null
374,0.1055,0,null,null
375,0.1052,0,null,null
376,0.1039,0,null,null
377,0.1052,0,null,null
378,0.1053,0,null,null
379,0.1065,0,null,null
380,0.1063,0,null,null
381,0.105,0,null,null
382,0.1057,0,null,null
383,0.1057,0,null,null
384,0.1056,0,null,null
385,0.1067,0,null,null
386,0.1069,0,null,null
387,0.106,0,null,null
388,0.1049,0,null,null
389,0.1059,0,null,null
390,0.1045,0,null,null
391,0.1046,0,null,null
392,0.1049,0,null,null
393,0.1051,0,null,null
394,0.1063,0,null,null
395,0.1049,0,null,null
396,0.1034,0,null,null
397,0.1053,0,null,null
398,0.1032,0,null,null
399,0.1071,0,null,null
400,0.1068,0,null,null
401,0.1055,0,null,null
402,0.1068,0,null,null
403,0.1068,0,null,null
404,0.1051,0,null,null
405,0.1043,0,null,null
406,0.1057,0,null,null
407,0.1047,0,null,null
408,0.106,0,null,null
409,0.1054,0,null,null
410,0.1064,0,null,null
411,0.1057,0,null,null
412,0.1055,0,null,null
413,0.1051,0,null,null
414,0.1058,0,null,null
415,0.1061,0,null,null
416,0.1062,0,null,null
417,0.1056,0,null,null
418,0.1044,0,null,null
419,0.1058,0,null,null
420,0.1055,0,null,null
421,0.1042,0,null,null
422,0.1039,0,null,null
423,0.1058,0,null,null
424,0.1047,0,null,null
425,0.1053,0,null,null
426,0.1054,0,null,null
427,0.1061,0,null,null
428,0.106,0,null,null
429,0.1045,0,null,null
430,0.1039,0,null,null
431,0.1047,0,null,null
432,0.1061,0,null,null
433,0.1056,0,null,null
434,0.1034,0,null,null
435,0.1051,0,null,null
436,0.1061,0,null,null
437,0.1037,0,null,null
438,0.1046,0,null,null
439,0.1049,0,null,null
440,0.1037,0,null,null
441,0.1045,0,null,null
442,0.1036,0,null,null
443,0.1036,0,null,null
444,0.1064,0,null,null
445,0.1064,0,null,null
446,0.1071,0,null,null
447,0.1051,0,null,null
448,0.1047,0,null,null
449,0.1064,0,null,null
450,0.1053,0,null,null
451,0.1062,0,null,null
452,0.1058,0,null,null
453,0.1056,0,null,null
454,0.1058,0,null,null
455,0.104,0,null,null
456,0.1061,0,null,null
457,0.1048,0,null,null
458,0.1043,0,null,null
459,0.1057,0,null,null
460,0.1056,0,null,null
461,0.1055,0,null,null
462,0.107,0,null,null
463,0.1065,0,null,null
464,0.1058,0,null,null
465,0.1057,0,null,null
466,0.1089,0,null,null
467,0.1079,0,null,null
468,0.1051,0,null,null
469,0.1059,0,null,null
470,0.1058,0,null,null
471,0.1065,0,null,null
472,0.1051,0,null,null
473,0.1043,0,null,null
474,0.1077,0,null,null
475,0.1055,0,null,null
476,0.1063,0,null,null
477,0.1055,0,null,null
478,0.1061,0,null,null
479,0.1052,0,null,null
480,0.1061,0,null,null
481,0.106,0,null,null
482,0.1052,0,null,null
483,0.1057,0,null,null
484,0.1055,0,null,null
485,0.1063,0,null,null
486,0.1066,0,null,null
487,0.1052,0,null,null
488,0.1068,0,null,null
489,0.1068,0,null,null
490,0.1056,0,null,null
491,0.105,0,null,null
492,0.1056,0,null,null
493,0.1068,0,null,null
494,0.1059,0,null,null
495,0.1051,0,null,null
496,0.1048,0,null,null
497,0.1047,0,null,null
498,0.1067,0,null,null
499,0.1063,0,null,null
500,0.106,0,null,null
501,0.1054,0,null,null
502,0.1059,0,null,null
503,0.1053,0,null,null
504,0.1057,0,null,null
505,0.1056,0,null,null
506,0.1054,0,null,null
507,0.1041,0,null,null
508,0.1044,0,null,null
509,0.1052,0,null,null
510,0.1072,0,null,null
511,0.1066,0,null,null
512,0.106,0,null,null
513,0.1063,0,null,null
514,0.1077,0,null,null
515,0.1048,0,null,null
516,0.1054,0,null,null
517,0.1055,0,null,null
518,0.1046,0,null,null
519,0.1047,0,null,null
520,0.1056,0,null,null
521,0.1068,0,null,null
522,0.1054,0,null,null
523,0.1058,0,null,null
524,0.1061,0,null,null
525,0.1073,0,null,null
526,0.1054,0,null,null
527,0.1037,0,null,null
528,0.1067,0,null,null
529,0.1052,0,null,null
530,0.1051,0,null,null
531,0.105,0,null,null
532,0.1045,0,null,null
533,0.1058,0,null,null
534,0.1061,0,null,null
535,0.1064,0,null,null
536,0.1051,0,null,null
537,0.1048,0,null,null
538,0.1037,0,null,null
539,0.1041,0,null,null
540,0.106,0,null,null
541,0.1057,0,null,null
542,0.1052,0,null,null
543,0.1063,0,null,null
544,0.1056,0,null,null
545,0.1057,0,null,null
546,0.1046,0,null,null
547,0.1061,0,null,null
548,0.1027,0,null,null
549,0.1046,0,null,null
550,0.1065,0,null,null
551,0.1049,0,null,null
552,0.1043,0,null,null
553,0.1043,0,null,null
554,0.106,0,null,null
555,0.1064,0,null,null
556,0.1041,0,null,null
557,0.1036,0,null,null
558,0.1057,0,null,null
559,0.1062,0,null,null
560,0.1056,0,null,null
561,0.1052,0,null,null
562,0.1061,0,null,null
563,0.1067,0,null,null
564,0.1053,0,null,null
565,0.1056,0,null,null
566,0.1064,0,null,null
567,0.1049,0,null,null
568,0.1078,0,null,null
569,0.1065,0,null,null
570,0.1075,0,null,null
571,0.1035,0,null,null
572,0.108,0,null,null
573,0.1066,0,null,null
574,0.106,0,null,null
575,0.1064,0,null,null
576,0.1066,0,null,null
577,0.1053,0,null,null
578,0.105,0,null,null
579,0.1062,0,null,null
580,0.1052,0,null,null
581,0.1047,0,null,null
582,0.1059,0,null,null
583,0.1056,0,null,null
584,0.1057,0,null,null
585,0.106,0,null,null
586,0.1057,0,null,null
587,0.1065,0,null,null
588,0.1071,0,null,null
589,0.1056,0,null,null
590,0.1053,0,null,null
591,0.1053,0,null,null
592,0.1052,0,null,null
593,0.1077,0,null,null
594,0.1057,0,null,null
595,0.1052,0,null,null
596,0.1086,0,null,null
597,0.1083,0,null,null
598,0.1077,0,null,null
599,0.1075,0,null,null
600,0.1045,0,null,null
601,0.1053,0,null,null
602,0.1057,0,null,null
603,0.1061,0,null,null
604,0.1073,0,null,null
605,0.1088,0,null,null
606,0.1066,0,null,null
607,0.1052,0,null,null
608,0.105,0,null,null
609,0.1075,0,null,null
610,0.1066,0,null,null
611,0.1073,0,null,null
612,0.1064,0,null,null
613,0.1052,0,null,null
614,0.1043,0,null,null
615,0.1049,0,null,null
616,0.1069,0,null,null
617,0.1056,0,null,null
618,0.1045,0,null,null
619,0.1065,0,null,null
620,0.1042,0,null,null
621,0.1048,0,null,null
622,0.1057,0,null,null
623,0.1044,0,null,null
624,0.106,0,null,null
625,0.1056,0,null,null
626,0.1048,0,null,null
627,0.1057,0,null,null
628,0.1056,0,null,null
629,0.1052,0,null,null
630,0.1043,0,null,null
631,0.1054,0,null,null
632,0.1063,0,null,null
633,0.1048,0,null,null
634,0.1059,0,null,null
635,0.1043,0,null,null
636,0.1045,0,null,null
637,0.1046,0,null,null
638,0.1061,0,null,null
639,0.1047,0,null,null
640,0.1052,0,null,null
641,0.1051,0,null,null
642,0.1051,0,null,null
643,0.1065,0,null,null
644,0.1053,0,null,null
645,0.1044,0,null,null
646,0.1053,0,null,null
647,0.105,0,null,null
648,0.1061,0,null,null
649,0.1056,0,null,null
650,0.1053,0,null,null
651,0.1059,0,null,null
652,0.1063,0,null,null
653,0.1053,0,null,null
654,0.1073,0,null,null
655,0.1052,0,null,null
656,0.1064,0,null,null
657,0.1068,0,null,null
658,0.1035,0,null,null
659,0.1049,0,null,null
660,0.1048,0,null,null
661,0.104,0,null,null
662,0.1048,0,null,null
663,0.1052,0,null,null
664,0.1053,0,null,null
665,0.104,0,null,null
666,0.104,0,null,null
667,0.1029,0,null,null
668,0.106,0,null,null
669,0.104,0,null,null
670,0.107,0,null,null
671,0.1068,0,null,null
672,0.108,0,null,null
673,0.1061,0,null,null
674,0.1054,0,null,null
675,0.1059,0,null,null
676,0.1064,0,null,null
677,0.1044,0,null,null
678,0.1058,0,null,null
679,0.1057,0,null,null
680,0.107,0,null,null
681,0.1059,0,null,null
682,0.1046,0,null,null
683,0.1059,0,null,null
684,0.1033,0,null,null
685,0.1069,0,null,null
686,0.1052,0,null,null
687,0.1062,0,null,null
688,0.1056,0,null,null
689,0.107,0,null,null
690,0.1055,0,null,null
691,0.1079,0,null,null
692,0.1056,0,null,null
693,0.1071,0,null,null
694,0.1057,0,null,null
695,0.1054,0,null,null
696,0.1049,0,null,null
697,0.1058,0,null,null
698,0.1061,0,null,null
699,0.1055,0,null,null
700,0.1059,0,null,null
701,0.1055,0,null,null
702,0.1052,0,null,null
703,0.1057,0,null,null
704,0.106,0,null,null
705,0.1052,0,null,null
706,0.1061,0,null,null
707,0.1058,0,null,null
708,0.1065,0,null,null
709,0.1047,0,null,null
710,0.1043,0,null,null
711,0.1065,0,null,null
712,0.1055,0,null,null
713,0.1076,0,null,null
714,0.1053,0,null,null
715,0.106,0,null,null
716,0.1041,0,null,null
717,0.1045,0,null,null
718,0.1038,0,null,null
719,0.1057,0,null,null
720,0.1055,0,null,null
721,0.1063,0,null,null
722,0.1054,0,null,null
723,0.106,0,null,null
724,0.1077,0,null,null
725,0.1047,0,null,null
726,0.1064,0,null,null
727,0.1075,0,null,null
728,0.1085,0,null,null
729,0.1042,0,null,null
730,0.1051,0,null,null
731,0.1047,0,null,null
732,0.1051,0,null,null
733,0.1055,0,null,null
734,0.1029,0,null,null
735,0.1054,0,null,null
736,0.1058,0,null,null
737,0.1029,0,null,null
738,0.1063,0,null,null
739,0.1052,0,null,null
740,0.1056,0,null,null
741,0.1058,0,null,null
742,0.1077,0,null,null
743,0.1047,0,null,null
744,0.1061,0,null,null
745,0.1062,0,null,null
746,0.1039,0,null,null
747,0.1043,0,null,null
748,0.1051,0,null,null
749,0.1066,0,null,null
750,0.1058,0,null,null
751,0.1051,0,null,null
752,0.1057,0,null,null
753,0.1049,0,null,null
754,0.1075,0,null,null
755,0.1052,0,null,null
756,0.1068,0,null,null
757,0.1049,0,null,null
758,0.104,0,null,null
759,0.1039,0,null,null
760,0.1066,0,null,null
761,0.104,0,null,null
762,0.1066,0,null,null
763,0.1054,0,null,null
764,0.1054,0,null,null
765,0.1047,0,null,null
766,0.106,0,null,null
767,0.1067,0,null,null
768,0.1066,0,null,null
769,0.1048,0,null,null
770,0.1068,0,null,null
771,0.1051,0,null,null
772,0.106,0,null,null
773,0.1056,0,null,null
774,0.1071,0,null,null
775,0.1056,0,null,null
776,0.1074,0,null,null
777,0.1048,0,null,null
778,0.1046,0,null,null
779,0.1049,0,null,null
780,0.1058,0,null,null
781,0.1065,0,null,null
782,0.106,0,null,null
783,0.1075,0,null,null
784,0.1051,0,null,null
785,0.1041,0,null,null
786,0.106,0,null,null
787,0.1067,0,null,null
788,0.106,0,null,null
789,0.1065,0,null,null
790,0.1073,0,null,null
791,0.1067,0,null,null
792,0.1067,0,null,null
793,0.1046,0,null,null
794,0.1046,0,null,null
795,0.1061,0,null,null
796,0.1065,0,null,null
797,0.1056,0,null,null
798,0.1055,0,null,null
799,0.1045,0,null,null
800,0.1066,0,null,null
801,0.1059,0,null,null
802,0.1054,0,null,null
803,0.104,0,null,null
804,0.1055,0,null,null
805,0.1064,0,null,null
806,0.108,0,null,null
807,0.1069,0,null,null
808,0.1053,0,null,null
809,0.1045,0,null,null
810,0.1051,0,null,null
811,0.1045,0,null,null
812,0.1063,0,null,null
813,0.1061,0,null,null
814,0.1043,0,null,null
815,0.1074,0,null,null
816,0.1081,0,null,null
817,0.1067,0,null,null
818,0.1079,0,null,null
819,0.1058,0,null,null
820,0.1058,0,null,null
821,0.1062,0,null,null
822,0.1052,0,null,null
823,0.1043,0,null,null
824,0.1056,0,null,null
825,0.106,0,null,null
826,0.1081,0,null,null
827,0.1066,0,null,null
828,0.1046,0,null,null
829,0.1054,0,null,null
830,0.1047,0,null,null
831,0.1046,0,null,null
832,0.1058,0,null,null
833,0.1043,0,null,null
834,0.1049,0,null,null
835,0.1063,0,null,null
836,0.1054,0,null,null
837,0.1053,0,null,null
838,0.1043,0,null,null
839,0.1093,0,null,null
840,0.1054,0,null,null
841,0.106,0,null,null
842,0.1044,0,null,null
843,0.1058,0,null,null
844,0.1059,0,null,null
845,0.1057,0,null,null
846,0.1049,0,null,null
847,0.1056,0,null,null
848,0.106,0,null,null
849,0.1068,0,null,null
850,0.1051,0,null,null
851,0.1048,0,null,null
852,0.105,0,null,null
853,0.1043,0,null,null
854,0.1033,0,null,null
855,0.1056,0,null,null
856,0.1064,0,null,null
857,0.1069,0,null,null
858,0.1058,0,null,null
859,0.1035,0,null,null
860,0.1047,0,null,null
861,0.1058,0,null,null
862,0.1028,0,null,null
863,0.1059,0,null,null
864,0.1045,0,null,null
865,0.1053,0,null,null
866,0.1048,0,null,null
867,0.1052,0,null,null
868,0.1076,0,null,null
869,0.1072,0,null,null
870,0.1053,0,null,null
871,0.1043,0,null,null
872,0.1058,0,null,null
873,0.1067,0,null,null
874,0.1043,0,null,null
875,0.1055,0,null,null
876,0.1028,0,null,null
877,0.1045,0,null,null
878,0.1045,0,null,null
879,0.1056,0,null,null
880,0.1046,0,null,null
881,0.1065,0,null,null
882,0.1074,0,null,null
883,0.1057,0,null,null
884,0.1053,0,null,null
885,0.1067,0,null,null
886,0.1053,0,null,null
887,0.1055,0,null,null
888,0.1068,0,null,null
889,0.1076,0,null,null
890,0.1054,0,null,null
891,0.1058,0,null,null
892,0.1056,0,null,null
893,0.1054,0,null,null
894,0.1068,0,null,null
895,0.1057,0,null,null
896,0.1048,0,null,null
897,0.1019,0,null,null
898,0.1063,0,null,null
899,0.1056,0,null,null
900,0.1065,0,null,null
901,0.105,0,null,null
902,0.105,0,null,null
903,0.1039,0,null,null
904,0.1049,0,null,null
905,0.1042,0,null,null
906,0.1041,0,null,null
907,0.1054,0,null,null
908,0.1041,0,null,null
909,0.1055,0,null,null
910,0.1034,0,null,null
911,0.1056,0,null,null
912,0.1074,0,null,null
913,0.1048,0,null,null
914,0.1058,0,null,null
915,0.1059,0,null,null
916,0.1052,0,null,null
917,0.1038,0,null,null
918,0.1055,0,null,null
919,0.1063,0,null,null
920,0.1039,0,null,null
921,0.1034,0,null,null
922,0.1029,0,null,null
923,0.1038,0,null,null
924,0.1041,0,null,null
925,0.1058,0,null,null
926,0.1054,0,null,null
927,0.1065,0,null,null
928,0.105,0,null,null
929,0.1047,0,null,null
930,0.1058,0,null,null
931,0.1062,0,null,null
932,0.1048,0,null,null
933,0.1046,0,null,null
934,0.1067,0,null,null
935,0.1068,0,null,null
936,0.1079,0,null,null
937,0.1066,0,null,null
938,0.1064,0,null,null
939,0.1061,0,null,null
940,0.1085,0,null,null
941,0.1071,0,null,null
942,0.1064,0,null,null
943,0.106,0,null,null
944,0.1072,0,null,null
945,0.1052,0,null,null
946,0.1059,0,null,null
947,0.1059,0,null,null
948,0.1062,0,null,null
949,0.1059,0,null,null
950,0.1033,0,null,null
951,0.1058,0,null,null
952,0.1061,0,null,null
953,0.106,0,null,null
954,0.1049,0,null,null
955,0.1052,0,null,null
956,0.1058,0,null,null
957,0.1034,0,null,null
958,0.1043,0,null,null
959,0.1059,0,null,null
960,0.1063,0,null,null
961,0.1055,0,null,null
962,0.106,0,null,null
963,0.105,0,null,null
964,0.106,0,null,null
965,0.1035,0,null,null
966,0.1057,0,null,null
967,0.1066,0,null,null
968,0.1063,0,null,null
969,0.1041,0,null,null
970,0.1059,0,null,null
971,0.1056,0,null,null
972,0.1052,0,null,null
973,0.1053,0,null,null
974,0.1025,0,null,null
975,0.1023,0,null,null
976,0.1037,0,null,null
977,0.1072,0,null,null
978,0.1064,0,null,null
979,0.1059,0,null,null
980,0.1061,0,null,null
981,0.1043,0,null,null
982,0.1047,0,null,null
983,0.1068,0,null,null
984,0.1044,0,null,null
985,0.1062,0,null,null
986,0.1054,0,null,null
987,0.1057,0,null,null
988,0.1042,0,null,null
989,0.104,0,null,null
990,0.1061,0,null,null
991,0.1053,0,null,null
992,0.1052,0,null,null
993,0.1056,0,null,null
994,0.1051,0,null,null
995,0.1055,0,null,null
996,0.1053,0,null,null
997,0.1065,0,null,null
998,0.1037,0,null,null
999,0.1047,0,null,null
1000,0.1038,0,null,null
