ReTr(Lx),ImTr(Lx)
0.0653283,0.0463983
-0.0725145,-0.00602923
-0.0212158,0.105253
0.0706385,0.0314995
0.111709,-0.0239713
-0.0773667,-0.0516965
0.023394,-0.0741533
0.00503695,-0.12612
-0.0302847,-0.0829577
-0.136656,0.006647
0.085441,-0.0873353
0.0434225,0.0927812
0.0148146,-0.0875257
0.0502025,0.08546
0.0206727,0.0177839
-0.042671,-0.0279005
-0.0129946,0.0720733
0.0986838,-0.0592423
-0.050451,0.013213
-0.121322,-0.0606278
0.00550543,-0.0407935
-0.021765,-0.0163643
-0.101341,0.00818875
0.116363,0.025108
-0.00230207,0.00681085
-0.0541963,-0.021552
0.119945,0.0607048
0.088881,-0.0843265
0.013687,-0.0401413
0.032421,0.063174
-0.083855,-0.017338
0.0666583,-0.0320995
0.0739812,-0.0582652
0.0488825,0.0552665
0.0488312,0.0281402
0.0210777,-0.00646112
-0.0577525,0.0036505
0.0245814,-0.102242
-0.056482,0.0668505
0.0964347,-0.00498545
-0.0809322,0.0541765
0.0184068,0.0193309
-0.0715998,-0.00605777
0.0627165,0.0430328
0.046008,-0.0825618
0.0954885,-0.0097932
-0.107738,0.0795145
0.0241539,0.030467
0.00925102,0.00143904
0.0571108,-0.07031
0.0409083,-0.0686395
0.00045987,0.020608
-0.0173916,0.0552672
-0.11251,0.0806195
-0.074907,-0.075399
-0.0254412,-0.0385545
0.0226142,-0.00133891
0.0628335,-0.0674115
-0.0289205,0.0484347
-0.052116,0.0953342
0.0655857,0.0336142
0.0278467,-0.0316577
0.0065328,0.0455658
0.0475973,0.091413
-0.0719002,0.0986453
0.0480205,0.075681
-0.0808612,-0.0159162
-0.0409965,0.0531365
-0.0972937,-0.0300947
-0.122102,0.0047433
-0.0283083,-0.0039614
-0.0536522,0.00159641
-0.0802637,-0.0251567
0.00270578,-0.0383247
0.113325,0.0997215
0.0531657,0.0963983
0.0278075,0.0977878
-0.033825,0.0219015
-0.0260965,0.064682
-0.0616478,-0.0153795
-0.0956105,0.0392873
0.0517545,0.0262462
-0.123015,-0.0125961
0.00301032,0.0866512
0.00539695,-0.104431
-0.0321868,-0.069602
0.0148025,0.0219289
0.0406215,0.0871283
0.0399977,0.074521
0.0316215,0.055859
-0.0180173,0.00831408
0.0158618,-0.0212187
-0.0222664,-0.0863817
-0.123392,-0.00537965
0.029501,-0.103037
-0.0481875,-0.0131746
0.00203033,-0.0628553
0.0327845,0.058594
0.038344,-0.0220794
-0.0296745,-0.034261
-0.0476767,-0.033197
-0.00733915,0.0884173
0.0352512,0.00122006
-0.0940383,-0.0219795
0.017716,0.0227086
-0.0510315,-0.0380397
-0.110654,-0.0643315
-0.021555,0.0749475
0.15145,0.0856795
-0.0893417,0.0874603
0.050244,0.062334
0.0421938,0.0818148
0.0326863,0.0185603
-0.0315073,-0.0955577
0.0182261,0.09848
0.0736548,0.136878
0.0993975,0.0462258
0.041045,0.0144845
-0.0624795,-0.025507
-0.120577,0.035621
0.012522,0.00550398
0.018712,-0.069896
-0.0726293,-0.020134
-0.167152,-0.0238146
-0.061548,0.157034
-0.0346957,0.00807373
0.0624162,0.1154
0.0138898,-0.0501035
0.0200057,0.0156607
-0.033858,-0.0975935
0.0118454,-0.0308057
0.027943,0.05514
0.154788,0.101823
-0.0464927,-0.0147466
0.0172228,0.0107171
0.0102533,0.0063506
-0.0205057,0.00396822
0.0672472,0.0527043
0.040818,-0.00896447
0.0166419,-0.0162778
0.0783372,-0.0408815
0.0127801,-0.044759
-0.0150643,0.0019683
-0.042664,0.0335722
0.089896,0.112804
0.131579,0.0938438
0.0727685,-0.0423313
0.0401665,-0.037393
0.0596648,0.0239671
-0.00988235,0.0089741
-0.0909188,-0.0141587
0.0297965,-0.0452155
0.0434765,0.0657735
-0.0633273,0.0670527
-0.021416,-0.0523178
-0.0611525,0.0366
0.064744,-0.0302507
0.0488693,0.0557433
-0.0188716,-0.0627917
0.0225365,-0.0598495
0.079408,0.0117299
0.061665,-0.042219
-0.079389,0.02656
-0.049409,-0.033237
0.0205589,0.00450693
0.00805512,0.114255
-0.0832528,-0.0115816
0.0383257,0.102083
0.0272678,-0.0446032
0.080445,0.069103
0.036774,-0.0887737
-0.0189138,0.0474055
-0.080016,0.0893812
-0.0322595,-0.0216653
0.0301002,0.093194
0.011239,-0.0551625
-0.0209122,-0.0703445
0.0139942,-0.00748727
-0.0434372,-0.0393862
-0.0108196,-0.0473205
-0.0888498,0.0744922
0.0913817,-0.105706
-0.107828,0.15188
0.00768,-0.0917045
-0.108711,0.0160565
0.0448283,0.062656
-0.00660602,-0.0196567
-0.130992,-0.00883698
-0.0670788,-0.051391
-0.0322235,-0.0572205
-0.027527,0.0485708
-0.0359312,0.0444657
0.00294795,-0.0234246
0.0041176,-0.0848925
0.0305225,0.0107735
-0.0136537,-0.0464203
-0.182919,0.0519835
-0.0425395,0.0138714
-0.0722037,-0.00857578
0.109855,0.0396652
0.0168784,0.123433
0.06229,0.0165935
-0.0719787,0.0648395
0.148521,0.00938465
0.0644622,0.037658
-0.030382,0.0934713
0.015637,-0.0252005
0.010973,-0.0369538
-0.0926608,-0.0139409
0.0168459,-0.0236037
-0.0300118,0.0488495
0.068268,-0.00527093
-0.0852632,0.118839
-0.000555735,0.0267357
0.0614895,0.0363532
-0.0122963,0.0592053
0.10715,-0.057913
0.00617285,-0.089069
0.0169738,0.0439465
-0.1446,-0.00137118
0.00807803,-0.0707332
-0.0855315,-0.00545303
-0.0547907,-0.00357965
0.0158511,0.0219077
-0.0494337,-0.0056281
-0.0881185,0.0521015
0.041273,-0.00220594
-0.0233116,0.0550605
-0.00623218,0.0311363
0.0067115,0.00239507
0.0262922,0.0132975
0.066505,-0.101798
0.0504225,-0.0242955
0.0413915,0.033269
-0.078269,0.090174
0.0267527,-0.087854
0.0554267,0.0904667
-0.0630752,-0.0419703
-0.0039669,0.113452
-0.0613127,0.0296395
0.0804457,-0.0482947
0.0164171,-0.060619
-0.0938482,0.0180692
-0.00380605,-0.0334923
-0.0213757,0.0260433
-0.0267037,0.099805
0.0851347,-0.0403675
-0.035155,-0.058629
-0.0753435,0.0146805
0.069767,-0.076112
0.0612895,0.0468965
-0.0549277,-0.0567765
0.0616683,0.0211602
-0.044111,-0.0095052
-0.014736,-0.0237555
-0.0302012,-0.0252525
-0.0106308,0.0614862
-0.0745052,0.103465
-0.089827,0.000949625
0.0743405,-0.0047899
0.0509023,-0.0382755
0.145958,0.0736585
0.0701313,0.0036219
0.00245168,0.048215
0.0967537,-0.0390252
-0.0213423,0.0478218
-0.0213423,0.0478218
0.0279807,0.0163881
-0.0242604,0.088985
0.0810857,-0.072814
-0.025128,0.116337
-0.057111,-0.00489573
-0.0851138,-0.001732
0.0035853,0.0137332
-0.08915,-0.0201401
0.00614975,-0.0254137
0.000314412,-0.0899318
0.061633,0.103831
0.138446,0.0176026
0.0108848,-0.042202
0.0239712,0.00467908
0.0347913,0.082732
-0.100055,0.05591
0.0246881,-0.00211076
0.039389,0.0829623
0.0533085,-0.0835915
0.0447842,0.00223157
0.0191395,0.00184572
0.0739588,-0.0229506
0.0441835,0.14369
0.078577,0.069428
-0.0617485,-0.136953
0.0855635,0.094093
-0.037715,0.0637795
-0.0908365,-0.03899
0.0861825,-0.0592027
-0.0184934,-0.00058623
0.0795272,-0.0265665
0.0492998,-0.0535093
0.0713675,0.0822925
0.20739,-0.102452
-0.0432273,-0.066145
-0.03609,0.0653775
0.0208899,0.061463
0.133585,-0.0463315
-0.0632915,-0.00957135
0.0403543,-0.0347063
-0.0304078,-0.037502
-0.0438007,-0.045555
0.0313838,-0.0270745
-0.0138863,0.0298472
0.00558035,0.0795192
-0.0656895,-0.0328273
-0.0386725,-0.0390923
0.110504,-0.00278048
-0.0357628,0.108547
-0.0336233,-0.136433
0.0161922,0.0905713
-0.0163324,0.00875092
-0.080989,0.0432855
-0.0866617,0.0185291
0.01478,-0.036003
0.00401545,0.0414895
-0.0203539,-0.00710518
0.0219483,0.0999157
0.0220459,-0.117795
-0.0200554,-0.07486
0.0479222,-0.0838265
-0.128174,0.0175642
-0.108615,0.0368825
0.110999,-0.0155257
0.00751562,-0.060159
-0.0664575,-0.0199921
-0.042948,-0.0846662
0.0231313,0.0747982
-0.0641748,-0.00216093
-0.0917832,0.0603805
-0.0162795,-0.0560377
0.0270908,-0.018378
0.0087398,0.0051384
-0.00061427,0.0898525
0.124536,-0.0860603
-0.00578383,-0.0059647
0.0884552,-0.0619777
0.020228,0.0032549
-0.0259135,-0.0225661
-0.051956,0.0366585
-0.0305485,0.0921205
-0.0869868,-0.182326
0.0240769,-0.141445
-0.0133505,0.0428748
0.0543433,0.113465
-0.0448615,0.070219
0.0580515,0.0168525
-0.0367593,0.0405455
0.121925,-0.102727
-0.0494877,0.0610805
0.0597138,0.101705
-0.145662,-0.128487
0.031354,0.0677482
0.0506555,-0.13485
-0.0340555,-0.00498638
-0.0301907,-0.0459775
0.0991825,-0.0532925
-0.0171272,0.0157923
0.0748112,-0.0803165
0.0674905,0.0117086
-0.0600723,0.0230512
0.03792,-0.025026
0.0523573,0.00402145
-0.034623,0.00280937
-0.0392497,-0.117235
-0.0392497,-0.117235
-0.0317438,-0.00957402
0.0763397,-0.0308717
0.0591793,0.0696013
0.026515,-0.0094438
-0.0316335,0.0559432
