MDTU,|Tr(L)|,ReTr(L),ImTr(L)
160,1.92592e-06,9.02732e-07,-1.70125e-06
161,1.22469e-06,-3.86213e-07,1.1622e-06
162,8.83784e-07,8.01738e-08,8.8014e-07
163,3.24597e-07,-3.1628e-07,-7.30091e-08
164,1.7039e-06,-8.59911e-07,1.471e-06
165,1.69694e-06,1.50802e-06,7.78114e-07
166,9.74252e-07,9.73306e-07,4.29049e-08
167,1.6132e-06,-4.61348e-07,-1.54583e-06
168,1.00309e-06,-8.79375e-07,4.8258e-07
169,6.43398e-07,4.365e-07,-4.72683e-07
170,7.1562e-07,-4.85636e-07,-5.25613e-07
171,7.83412e-07,-5.84097e-07,-5.22077e-07
172,3.64466e-07,3.21581e-07,1.71526e-07
173,3.86943e-07,-2.31264e-07,3.10228e-07
174,2.34025e-06,1.53371e-06,-1.76763e-06
175,1.45672e-06,2.63949e-07,1.43261e-06
176,3.73e-07,-3.62848e-07,8.64311e-08
177,9.17235e-07,-6.07105e-07,-6.87563e-07
178,1.27944e-06,-7.84718e-07,-1.01053e-06
179,9.52949e-07,-4.78168e-07,-8.24299e-07
180,3.77613e-07,3.45978e-07,-1.51297e-07
181,5.94435e-07,-3.88702e-08,-5.93162e-07
182,1.38197e-06,-7.52718e-07,1.15899e-06
183,2.56403e-07,-1.16054e-07,-2.28635e-07
184,1.0071e-06,1.00635e-06,-3.88926e-08
185,8.27377e-07,4.46858e-08,8.2617e-07
186,3.07108e-07,2.40517e-07,1.90962e-07
187,7.88269e-07,-7.64885e-07,1.90577e-07
188,2.41949e-07,-1.91387e-07,1.48022e-07
189,8.02991e-07,7.95712e-07,1.07872e-07
190,1.30845e-06,-4.68337e-07,-1.22176e-06
191,6.71326e-07,-9.6183e-08,6.644e-07
192,1.61795e-06,-1.55508e-06,-4.46644e-07
193,9.3289e-07,8.66913e-08,9.28853e-07
194,1.2561e-06,8.8702e-07,-8.89365e-07
195,2.07556e-06,1.90425e-06,-8.2571e-07
196,9.19682e-07,-2.69348e-07,8.79355e-07
197,1.58739e-06,1.17414e-06,-1.06828e-06
198,7.27615e-07,4.98419e-07,5.30097e-07
199,2.38452e-07,4.02787e-08,2.35026e-07
200,7.68714e-07,3.36172e-07,-6.9131e-07
201,2.02165e-06,6.49699e-07,-1.91441e-06
202,1.17265e-07,-1.1359e-07,2.91291e-08
203,4.31136e-07,2.64313e-07,3.40612e-07
204,1.21723e-06,-1.09971e-06,-5.21808e-07
205,1.00473e-06,9.41449e-07,-3.50936e-07
206,1.77381e-06,-8.31255e-07,-1.56697e-06
207,7.76873e-07,-4.98697e-07,-5.95678e-07
208,2.07961e-07,-1.79943e-08,-2.07181e-07
209,7.23373e-07,-7.43879e-08,7.19538e-07
210,7.10385e-07,1.53519e-07,6.93598e-07
211,9.97806e-07,-9.90367e-07,-1.21619e-07
212,1.16099e-06,-1.12732e-06,-2.77566e-07
213,2.10346e-06,-1.41998e-06,1.55183e-06
214,8.30247e-07,-8.25307e-07,-9.04358e-08
215,1.10758e-06,-4.73499e-07,1.00127e-06
216,7.98484e-07,5.00316e-07,6.22302e-07
217,9.04891e-07,8.45022e-07,-3.23677e-07
218,1.18942e-06,-7.80522e-07,8.97497e-07
219,3.03473e-07,7.06162e-08,2.95143e-07
220,2.62489e-07,-2.29148e-07,-1.2803e-07
221,4.96227e-07,-4.00378e-07,-2.93154e-07
222,1.25423e-06,-1.20696e-06,3.41086e-07
223,1.18291e-07,2.14872e-08,-1.16323e-07
224,4.08719e-06,-2.61967e-06,-3.13728e-06
225,1.20129e-06,-1.10833e-06,-4.63378e-07
226,7.6456e-07,7.49174e-07,1.52612e-07
227,8.58233e-07,8.19425e-07,2.55161e-07
228,6.48479e-07,2.33712e-08,-6.48058e-07
229,1.22937e-06,-4.01814e-07,-1.16185e-06
230,1.15186e-06,-1.01541e-06,5.43797e-07
231,2.93271e-06,-5.8249e-07,2.87429e-06
232,3.94764e-06,-3.91893e-06,-4.75288e-07
233,2.82789e-06,7.66831e-07,-2.72193e-06
234,8.47581e-07,3.77768e-07,7.58739e-07
235,5.85054e-07,3.04559e-07,-4.99532e-07
236,1.28608e-06,1.01103e-06,-7.94868e-07
237,2.50129e-06,-1.46711e-06,2.02585e-06
238,1.16436e-06,-6.97762e-07,-9.32125e-07
239,4.93553e-07,3.81987e-07,3.12538e-07
240,1.76749e-06,-6.5594e-07,1.64127e-06
241,1.25987e-06,-9.45235e-07,-8.32941e-07
242,1.08236e-06,1.06331e-06,2.02147e-07
243,7.98063e-07,-6.51402e-07,4.61064e-07
244,8.8056e-07,-8.1834e-07,-3.25123e-07
245,6.81608e-07,6.05217e-07,3.13531e-07
246,4.91597e-07,3.69052e-07,-3.24759e-07
247,7.30606e-07,5.0047e-07,-5.32273e-07
248,9.89793e-07,-9.86951e-07,-7.49539e-08
249,6.29681e-07,-2.93358e-07,5.57171e-07
250,1.13044e-07,8.00602e-08,-7.98081e-08
251,3.60849e-07,-1.89471e-07,-3.07104e-07
252,1.97896e-06,-1.50756e-06,-1.28202e-06
253,9.24805e-07,5.1708e-08,-9.23359e-07
254,3.65191e-07,-4.45044e-08,3.62469e-07
255,1.2167e-06,2.27385e-07,-1.19527e-06
256,5.86729e-07,3.41673e-07,4.76981e-07
257,8.66333e-07,4.93415e-07,-7.12092e-07
258,1.72365e-06,-1.69277e-06,-3.2482e-07
259,1.08532e-06,1.05016e-06,-2.74035e-07
260,2.33337e-06,2.31853e-06,-2.62755e-07
261,1.31853e-06,-1.24591e-06,4.31533e-07
262,2.77573e-07,1.04447e-07,2.57172e-07
263,6.92538e-07,-9.14867e-08,6.86469e-07
264,1.22888e-06,9.73772e-07,7.49611e-07
265,2.35661e-06,-2.2408e-06,7.29675e-07
266,7.47927e-07,4.66097e-07,5.84935e-07
267,6.11496e-07,7.8908e-08,6.06384e-07
268,1.49767e-06,9.6568e-07,1.14476e-06
269,1.21728e-06,3.49811e-07,-1.16593e-06
270,1.36542e-06,-8.24382e-07,-1.08847e-06
271,6.4097e-07,6.3343e-07,-9.8025e-08
272,6.07318e-07,-6.06203e-07,-3.67782e-08
273,5.6691e-07,4.45628e-07,-3.50432e-07
274,4.12336e-07,-3.94181e-07,-1.21005e-07
275,7.17052e-07,-6.35682e-07,-3.31772e-07
276,8.08721e-07,7.48392e-07,3.06495e-07
277,3.87613e-07,2.77087e-07,2.71046e-07
278,7.65012e-07,-1.70657e-07,7.45735e-07
279,1.64163e-06,-1.48919e-06,-6.90838e-07
280,1.08503e-06,6.13199e-08,-1.08329e-06
281,8.15819e-07,-7.98853e-07,-1.65515e-07
282,8.97247e-07,7.92751e-07,4.20236e-07
283,8.81293e-07,4.22565e-07,7.7338e-07
284,1.46244e-06,-8.69875e-07,1.17561e-06
285,1.56302e-06,5.18333e-07,-1.47457e-06
286,3.57771e-07,-3.17973e-07,-1.63993e-07
287,5.48751e-07,-5.22215e-07,-1.6858e-07
288,7.65762e-07,2.75946e-07,7.14315e-07
289,9.71935e-07,7.79238e-07,5.809e-07
290,1.65775e-06,-2.69325e-07,-1.63573e-06
291,8.65597e-07,-8.22467e-07,2.69826e-07
292,1.82059e-06,3.53241e-07,1.78599e-06
293,1.00565e-06,-8.52387e-07,-5.3363e-07
294,8.84998e-07,-5.52094e-07,6.91675e-07
295,1.30293e-06,-8.89411e-08,1.29989e-06
296,1.13561e-06,-1.1051e-08,1.13556e-06
297,1.66867e-06,-1.60678e-06,-4.50211e-07
298,6.8991e-07,-6.17351e-07,-3.07982e-07
299,1.05626e-07,-5.7389e-08,-8.8675e-08
300,7.74965e-07,2.09258e-07,7.46179e-07
301,5.00696e-07,2.65935e-07,4.24235e-07
302,1.43008e-06,-4.04135e-07,1.37179e-06
303,7.13414e-07,-5.59132e-07,4.43094e-07
304,7.11847e-07,3.9565e-07,-5.91767e-07
305,1.0051e-06,-6.88307e-07,7.32439e-07
306,7.31433e-07,-2.62222e-07,-6.82814e-07
307,7.57831e-07,5.13443e-07,5.57391e-07
308,6.3658e-07,-3.4508e-07,5.34933e-07
309,5.84879e-07,5.84851e-07,-5.72935e-09
310,4.60035e-07,-4.16315e-07,-1.95738e-07
311,3.29948e-07,-2.32346e-07,-2.34266e-07
312,1.65487e-06,8.77766e-07,-1.4029e-06
313,7.07824e-07,-4.80545e-07,-5.19703e-07
314,1.36512e-06,1.1664e-06,-7.09268e-07
315,2.65552e-06,-1.77362e-06,-1.97638e-06
316,9.13503e-07,3.11516e-07,-8.58746e-07
317,2.20275e-07,-1.39368e-07,1.7058e-07
318,2.45636e-07,-2.4528e-07,-1.32316e-08
319,8.59126e-07,6.22318e-07,-5.92298e-07
320,1.06312e-06,1.01158e-06,-3.27001e-07
321,1.56839e-07,2.08559e-08,-1.55447e-07
322,5.40056e-07,4.77032e-07,-2.53182e-07
323,1.40146e-06,-1.16812e-06,-7.74337e-07
324,8.21131e-07,2.8487e-08,8.20637e-07
325,1.08374e-06,-9.39102e-07,-5.409e-07
326,1.39968e-06,-1.36541e-06,-3.07858e-07
327,1.0137e-06,6.01138e-07,8.16224e-07
328,9.3326e-07,-6.05976e-07,7.09766e-07
329,2.38517e-07,2.20836e-07,-9.01218e-08
330,6.53181e-07,-4.98697e-07,-4.21837e-07
331,1.16175e-06,-1.1229e-06,2.97922e-07
332,1.53781e-06,-1.51624e-06,-2.56639e-07
333,5.64316e-07,5.63922e-07,-2.10709e-08
334,3.02015e-06,-7.39605e-07,-2.92819e-06
335,7.00025e-07,-6.47961e-07,-2.64918e-07
336,8.30828e-07,4.33841e-07,7.0856e-07
337,4.68642e-07,4.5876e-07,-9.57315e-08
338,1.24644e-06,-8.87911e-07,8.74778e-07
339,6.31706e-07,3.14885e-07,-5.47631e-07
340,2.1127e-06,1.90138e-06,-9.21018e-07
341,1.4306e-06,1.36216e-06,-4.37203e-07
342,1.4306e-06,1.36216e-06,-4.37203e-07
343,1.60156e-06,-6.16512e-08,-1.60038e-06
344,9.45938e-07,4.16796e-07,8.49165e-07
345,3.35042e-07,3.02107e-08,3.33677e-07
346,4.72384e-07,3.28802e-07,3.3917e-07
347,1.21719e-06,-4.41052e-07,1.13447e-06
348,1.49997e-06,-6.60787e-07,1.34658e-06
349,6.5155e-07,-3.22913e-07,-5.65901e-07
350,4.2195e-07,6.51725e-08,4.16887e-07
351,4.46308e-07,-4.46301e-07,2.49381e-09
352,8.77074e-07,-5.14402e-07,-7.10387e-07
353,9.11229e-07,-5.7277e-07,-7.08712e-07
354,1.1183e-06,-3.65119e-07,-1.05701e-06
355,4.2781e-07,4.1801e-07,9.10431e-08
356,1.40324e-06,-1.39651e-06,1.37288e-07
357,1.34441e-06,-1.25529e-06,-4.81349e-07
358,1.89086e-06,-6.73998e-08,1.88966e-06
359,7.61758e-07,-1.51023e-07,-7.46637e-07
360,1.56804e-07,-1.12058e-07,-1.09683e-07
361,8.34197e-07,9.11982e-09,-8.34147e-07
362,1.60207e-06,-8.82828e-07,-1.33688e-06
363,1.08118e-07,1.03313e-07,-3.18738e-08
364,7.48759e-07,2.7788e-07,-6.95287e-07
365,1.13195e-06,1.10934e-06,2.25154e-07
366,8.14527e-07,-7.83894e-07,2.2128e-07
367,3.23731e-07,3.72084e-08,-3.21585e-07
368,6.47523e-07,-1.71761e-07,6.24327e-07
369,4.09136e-07,1.0594e-07,3.95182e-07
370,7.01732e-07,4.38106e-08,-7.00363e-07
371,7.82643e-07,1.44055e-09,-7.82642e-07
372,1.04809e-06,5.87432e-08,1.04644e-06
373,5.4208e-07,-2.78688e-07,-4.64956e-07
374,8.3327e-07,-5.9316e-07,-5.85236e-07
375,5.62761e-07,1.85078e-07,-5.31456e-07
376,1.49131e-06,-1.47662e-06,-2.08767e-07
377,2.73876e-07,2.73729e-07,8.97326e-09
378,1.77753e-07,1.22227e-07,1.29061e-07
379,3.5071e-07,1.01837e-07,-3.35599e-07
380,1.09373e-06,7.43712e-07,8.01965e-07
381,1.09325e-06,9.22803e-07,5.86194e-07
382,1.86389e-06,-1.75523e-06,-6.27112e-07
383,1.14734e-06,-1.013e-06,-5.3872e-07
384,4.58193e-07,1.66195e-07,4.2699e-07
385,3.73082e-07,-3.69711e-07,-5.00371e-08
386,7.65105e-07,7.4865e-07,1.57829e-07
387,9.99918e-07,2.38323e-07,-9.71101e-07
388,1.16646e-06,9.46977e-07,6.81077e-07
389,1.19132e-06,7.48517e-07,9.26807e-07
390,6.96268e-07,5.14703e-07,-4.68902e-07
391,1.00182e-06,-9.14944e-07,4.0806e-07
392,3.60431e-08,-2.75905e-10,3.60421e-08
393,1.6529e-06,-1.18772e-07,-1.64862e-06
394,1.28499e-06,-6.53933e-07,1.10615e-06
395,5.75414e-07,2.80386e-07,5.02479e-07
396,3.68651e-07,3.11835e-07,1.96628e-07
397,2.56859e-07,1.93782e-07,-1.68598e-07
398,1.00223e-06,-4.86499e-07,-8.76236e-07
399,8.23398e-07,-4.85823e-07,-6.64801e-07
400,1.32679e-06,-9.47906e-07,9.28362e-07
401,3.57497e-07,3.48543e-07,7.95121e-08
402,1.08369e-06,2.76597e-07,-1.0478e-06
403,1.42004e-06,3.35199e-07,-1.37991e-06
404,1.22328e-06,6.27227e-07,-1.05024e-06
405,6.60021e-07,6.40181e-07,-1.60613e-07
406,1.47942e-06,2.21185e-07,-1.46279e-06
407,9.37498e-07,-8.10617e-07,-4.70959e-07
408,3.27965e-07,2.13698e-07,2.48786e-07
409,6.03779e-07,-2.62773e-07,5.43598e-07
410,5.34118e-07,5.21008e-07,1.17611e-07
411,1.17197e-06,4.41853e-07,1.08549e-06
412,1.08991e-06,-4.57693e-08,1.08895e-06
413,5.90498e-07,4.86687e-07,3.344e-07
414,7.23375e-07,-7.81089e-08,-7.19146e-07
415,3.6971e-07,1.90481e-07,3.16864e-07
416,8.03667e-08,3.36849e-08,7.29667e-08
417,1.26967e-06,-1.07788e-06,6.70999e-07
418,6.20638e-07,-3.78369e-07,-4.91963e-07
419,1.46116e-06,1.42613e-06,3.1806e-07
420,3.52816e-07,-3.39462e-07,9.61495e-08
421,6.60354e-07,6.2067e-07,2.25468e-07
422,4.64912e-07,-4.08481e-07,2.22005e-07
423,2.2063e-06,-2.14502e-06,5.16407e-07
424,1.3832e-06,1.31197e-06,4.38166e-07
425,1.51737e-06,-1.47433e-06,3.58821e-07
426,1.8926e-06,-1.53506e-06,1.10704e-06
427,3.00183e-07,2.21707e-07,2.02376e-07
428,7.47981e-07,-3.41861e-07,-6.65288e-07
429,6.63585e-07,-6.47622e-07,-1.44678e-07
430,6.68133e-07,6.39252e-07,1.94318e-07
431,6.93324e-07,3.81709e-07,-5.78789e-07
432,1.50961e-07,1.50411e-07,1.28782e-08
433,1.89619e-06,-1.37184e-06,-1.30904e-06
434,3.58186e-06,2.08871e-06,2.90982e-06
435,8.22546e-08,-3.85047e-08,7.26857e-08
436,2.90518e-06,-7.8156e-08,-2.90413e-06
437,6.53706e-07,5.72778e-09,6.53681e-07
438,2.2842e-07,-1.63418e-07,-1.59594e-07
439,8.71115e-07,-7.85476e-07,-3.76655e-07
440,1.83552e-06,-9.09757e-07,1.5942e-06
441,1.89927e-06,-1.85938e-06,3.87208e-07
442,1.89963e-07,1.07832e-08,1.89657e-07
443,1.6891e-06,8.5995e-07,1.4538e-06
444,1.85194e-06,8.32335e-07,1.65436e-06
445,1.06215e-06,-1.05992e-06,-6.88777e-08
446,4.62573e-07,-4.36198e-07,1.53962e-07
447,8.46529e-07,-8.38723e-07,-1.147e-07
448,8.46529e-07,-8.38723e-07,-1.147e-07
449,1.66047e-06,-4.47964e-07,1.59891e-06
450,5.85801e-07,4.88167e-07,3.23815e-07
451,8.56906e-08,8.53741e-08,-7.35801e-09
452,9.45782e-07,-9.26234e-07,-1.91295e-07
453,6.55092e-07,-2.10004e-07,6.20519e-07
454,8.11631e-07,-6.86807e-07,-4.32483e-07
455,5.46415e-07,1.50663e-07,-5.25233e-07
456,3.57727e-07,-1.63186e-07,3.18338e-07
457,1.13547e-06,-9.79253e-07,-5.74761e-07
458,6.20528e-07,-8.55347e-09,6.20469e-07
459,6.82479e-07,-3.96172e-07,5.55721e-07
460,7.25233e-07,3.48181e-07,-6.36186e-07
461,9.43871e-07,-9.3635e-07,-1.18915e-07
462,9.43871e-07,-9.3635e-07,-1.18915e-07
463,9.76257e-09,-7.69099e-09,-6.01302e-09
464,1.77206e-06,1.73793e-06,3.46111e-07
465,1.16223e-06,-1.1607e-06,-5.9723e-08
466,1.04995e-06,6.18343e-07,-8.48552e-07
467,5.952e-07,-5.45798e-07,-2.37419e-07
468,4.17732e-07,-1.43272e-07,3.92394e-07
469,6.82389e-07,3.80118e-07,-5.66714e-07
470,3.0969e-07,-1.10085e-07,-2.89464e-07
471,1.51955e-06,1.46761e-06,3.93874e-07
472,1.51955e-06,1.46761e-06,3.93874e-07
473,5.27335e-07,5.26843e-07,-2.27575e-08
474,1.49693e-06,-1.15596e-06,-9.51084e-07
475,4.43177e-07,2.04868e-07,3.92982e-07
476,5.34453e-07,4.95674e-07,1.99868e-07
477,1.30775e-06,1.23305e-06,-4.35659e-07
478,2.88831e-06,2.76877e-06,-8.22371e-07
479,1.08043e-06,-9.78476e-07,4.58175e-07
480,1.20699e-06,5.63495e-07,1.06738e-06
481,4.49799e-07,1.95171e-07,-4.0525e-07
482,7.32159e-08,-2.47312e-08,6.89125e-08
483,1.03529e-06,-9.50735e-07,4.09801e-07
484,6.05421e-07,2.83004e-08,-6.04759e-07
485,4.88918e-07,-2.29344e-07,-4.31789e-07
486,6.14459e-07,6.14405e-07,8.13421e-09
487,4.21918e-07,-3.95683e-07,1.46456e-07
488,9.85851e-07,8.97253e-07,4.0846e-07
489,5.96098e-07,-2.7507e-07,5.28837e-07
490,1.05972e-06,9.79629e-07,-4.04149e-07
491,5.37938e-07,2.57129e-07,4.72506e-07
492,1.59151e-06,-1.46727e-06,-6.16457e-07
493,1.02756e-06,-6.24668e-07,-8.15881e-07
494,1.06649e-06,-2.68367e-07,-1.03217e-06
495,1.4116e-06,-9.86966e-08,-1.40815e-06
496,6.98074e-08,-6.30861e-08,-2.98867e-08
497,8.59097e-07,8.3169e-07,-2.15267e-07
498,8.40816e-07,-7.73394e-07,3.29897e-07
499,7.11993e-07,2.64791e-07,6.60923e-07
500,1.72654e-06,1.65034e-06,-5.07252e-07
501,9.1193e-07,-7.20463e-07,5.59061e-07
502,1.58426e-07,-1.10064e-07,1.13951e-07
503,1.12364e-06,-5.2403e-07,9.93958e-07
504,2.33198e-07,2.14351e-07,9.18439e-08
505,7.48142e-07,-3.40529e-07,6.66151e-07
506,1.15104e-06,-5.86307e-07,-9.90519e-07
507,7.9831e-08,-7.60035e-08,2.44224e-08
508,1.60858e-06,1.76668e-07,1.59885e-06
509,1.1217e-06,1.41947e-07,-1.11269e-06
510,1.13716e-06,3.84119e-07,-1.07033e-06
511,9.31942e-07,6.89039e-07,6.27488e-07
512,2.25107e-06,-3.59498e-07,2.22218e-06
513,1.87054e-07,-8.58629e-08,1.66183e-07
514,1.31667e-06,1.26686e-06,3.58731e-07
515,1.38015e-06,6.92783e-07,1.19367e-06
516,7.9215e-07,7.85754e-07,-1.00457e-07
517,7.66131e-07,7.62819e-07,-7.11524e-08
518,8.62875e-07,-6.92298e-07,5.15049e-07
519,1.03709e-06,5.21978e-07,-8.96159e-07
520,6.3091e-07,3.37239e-07,-5.33215e-07
521,3.56614e-07,-1.47384e-07,3.24733e-07
522,7.11698e-07,-3.63038e-07,6.12141e-07
523,5.71752e-08,9.03146e-09,-5.64574e-08
524,1.82995e-06,1.65894e-06,7.72424e-07
525,1.09215e-06,1.08461e-06,1.28029e-07
526,1.18605e-06,9.48208e-07,-7.12466e-07
527,7.43277e-07,-6.01152e-07,4.37124e-07
528,4.22397e-07,3.14485e-07,2.8199e-07
529,8.63509e-07,5.94436e-07,-6.26334e-07
530,4.94973e-07,2.01377e-07,-4.52156e-07
531,7.21968e-07,6.16621e-07,3.75522e-07
532,6.81637e-07,6.39201e-07,2.36751e-07
533,4.80784e-07,-3.41546e-07,3.38377e-07
534,4.80784e-07,-3.41546e-07,3.38377e-07
535,4.80682e-07,4.80648e-07,5.7161e-09
536,4.45756e-07,-4.18346e-07,1.53899e-07
537,9.72177e-07,-4.33444e-07,-8.70204e-07
538,6.63803e-07,-6.04835e-07,-2.73514e-07
539,7.60448e-07,-4.71948e-07,5.96277e-07
540,5.50703e-07,5.28747e-07,-1.53948e-07
541,1.03288e-06,-2.87018e-07,9.92202e-07
542,7.65154e-07,7.1008e-07,2.85037e-07
543,8.54277e-07,-6.22927e-07,5.84595e-07
544,5.28441e-07,-1.26309e-07,-5.13123e-07
545,4.65958e-07,2.40179e-07,-3.99288e-07
546,6.15184e-07,1.06662e-07,-6.05867e-07
547,1.23036e-06,5.02588e-07,1.12303e-06
548,3.59626e-07,-1.87613e-07,-3.0681e-07
549,1.0765e-06,-1.0299e-06,-3.13304e-07
550,3.2924e-07,-1.64184e-07,2.85382e-07
551,5.95228e-07,-5.94553e-07,2.83282e-08
552,7.39305e-07,-4.42794e-07,-5.92034e-07
553,5.62419e-07,-2.9603e-07,4.78206e-07
554,5.49806e-07,2.83397e-07,4.7114e-07
555,8.74204e-07,-8.65503e-07,-1.23033e-07
556,1.00421e-06,4.94521e-08,-1.00299e-06
557,2.0647e-07,-2.03583e-07,3.4403e-08
558,6.26109e-07,-2.15996e-07,5.87672e-07
559,1.17526e-06,-1.09056e-06,-4.38079e-07
560,2.86213e-07,1.2704e-07,2.56473e-07
561,9.78806e-07,1.48639e-08,-9.78693e-07
562,2.2202e-06,2.05813e-06,8.32715e-07
563,5.54885e-07,4.20949e-07,3.61523e-07
564,8.49339e-07,8.29982e-07,-1.803e-07
565,9.99881e-08,-5.98411e-08,-8.01041e-08
566,8.11498e-07,-2.29488e-07,-7.78373e-07
567,6.32776e-07,-3.25849e-08,-6.31936e-07
568,6.60648e-07,8.35836e-08,6.55339e-07
569,5.86869e-07,5.18519e-07,2.74868e-07
