MDTU,ssplaq,stplaq
198,0.0764017,0.0360881
199,0.0685981,0.0338806
200,0.0747955,0.0370206
201,0.0695531,0.0366673
202,0.0698929,0.0349954
203,0.0659744,0.0328586
204,0.0619696,0.0326481
205,0.0756688,0.032245
206,0.0778301,0.0377814
207,0.0939648,0.0399574
208,0.0788984,0.0368761
209,0.0757847,0.039022
210,0.0795706,0.0405711
211,0.0715777,0.0381177
212,0.0735269,0.0373742
213,0.0694749,0.0416668
214,0.0785365,0.037807
215,0.0810785,0.0398529
216,0.0748541,0.037555
217,0.0730075,0.0351464
218,0.0650288,0.0326891
219,0.0664611,0.0348696
220,0.067863,0.0313607
221,0.072911,0.0336794
222,0.0737503,0.0363011
223,0.0819062,0.0404289
224,0.0735595,0.0398118
225,0.077497,0.0384156
226,0.0882286,0.0428313
227,0.087776,0.0429324
228,0.0922389,0.0503819
229,0.101762,0.0520079
230,0.110018,0.0552785
231,0.111569,0.0577891
232,0.101403,0.0591887
233,0.0930128,0.0502326
234,0.0933553,0.0495338
235,0.102673,0.0514351
236,0.0987883,0.0461944
237,0.0939207,0.0431987
238,0.0810483,0.0372694
239,0.0925409,0.0441064
240,0.0868144,0.0480973
241,0.0970284,0.0485357
242,0.0832192,0.0417982
243,0.0835917,0.0431967
244,0.0844518,0.0415121
245,0.087316,0.0417878
246,0.0850531,0.041789
247,0.0884927,0.0405013
248,0.0875854,0.0443738
249,0.0992224,0.0491693
250,0.114249,0.0558838
251,0.112129,0.0559599
252,0.117405,0.0557647
253,0.121924,0.0541948
254,0.121213,0.0584117
255,0.118249,0.0558985
256,0.118881,0.0574487
257,0.125585,0.0633063
258,0.122092,0.0636809
259,0.136417,0.0630517
260,0.1375,0.0708872
261,0.138413,0.0682292
262,0.127253,0.0701172
263,0.127631,0.0714061
264,0.150127,0.0806426
265,0.153805,0.0827266
266,0.160724,0.0878063
267,0.144506,0.0729532
268,0.151088,0.0727517
269,0.152072,0.0728327
270,0.13843,0.0713455
271,0.126899,0.0618137
272,0.126612,0.0594899
273,0.123794,0.0595366
274,0.129167,0.0564956
275,0.122788,0.0574937
276,0.12606,0.060593
277,0.128202,0.0628695
278,0.135155,0.0655226
279,0.133814,0.0689686
280,0.12835,0.0624301
281,0.137002,0.0654884
282,0.139758,0.0703183
283,0.161631,0.0790018
284,0.165968,0.0781203
285,0.16646,0.079503
286,0.165842,0.0782278
287,0.175053,0.0848096
288,0.154856,0.0767055
289,0.14801,0.069855
290,0.136731,0.0718799
291,0.131828,0.0670959
292,0.130591,0.0646745
293,0.140723,0.0673307
294,0.135336,0.0730559
295,0.128138,0.0630091
296,0.116926,0.0605706
297,0.114489,0.0616894
298,0.11405,0.0583542
299,0.131892,0.061994
300,0.126592,0.0627051
301,0.136113,0.0686562
302,0.134028,0.0669377
303,0.130429,0.0730794
304,0.155461,0.079625
305,0.159991,0.0763023
306,0.141916,0.074316
307,0.16297,0.0903506
308,0.170054,0.0877542
309,0.192275,0.0911038
310,0.185885,0.0904792
311,0.180036,0.0859963
312,0.163807,0.084931
313,0.166769,0.0850371
314,0.163226,0.0888514
315,0.160235,0.0875322
316,0.181685,0.0837602
317,0.174395,0.0875918
318,0.166505,0.079635
319,0.171777,0.0828914
320,0.16793,0.083278
321,0.155047,0.0789957
322,0.155213,0.0840039
323,0.171564,0.0852554
324,0.158715,0.0809012
325,0.168226,0.0778682
326,0.16205,0.073732
327,0.140242,0.0726171
328,0.137583,0.0734709
329,0.141763,0.0743461
330,0.141251,0.0707636
331,0.153633,0.0789417
332,0.127576,0.0621896
333,0.12739,0.0666434
334,0.144679,0.0772297
335,0.148769,0.0770949
336,0.128225,0.0677893
337,0.122078,0.0613033
338,0.117879,0.0596198
339,0.119329,0.0548881
340,0.117807,0.0572756
341,0.109919,0.0591754
342,0.109919,0.0591754
343,0.116604,0.0630091
344,0.123372,0.0570998
345,0.129549,0.0551737
346,0.132873,0.0620951
347,0.123703,0.0646859
348,0.116564,0.059938
349,0.12274,0.0561901
350,0.123935,0.06188
351,0.112897,0.057976
352,0.121338,0.0633602
353,0.117144,0.0607899
354,0.116575,0.0533045
355,0.118893,0.0523703
356,0.114362,0.0578157
357,0.11017,0.0535276
358,0.116431,0.0614136
359,0.119923,0.0640895
360,0.13185,0.0667656
361,0.131192,0.0610272
362,0.139942,0.0739598
363,0.141548,0.0717693
364,0.151055,0.073678
365,0.140043,0.0673499
366,0.137741,0.069189
367,0.140747,0.0719449
368,0.125789,0.0653003
369,0.128153,0.0679528
370,0.139145,0.0709865
371,0.146572,0.072779
372,0.155874,0.0841934
373,0.141945,0.0804733
374,0.158567,0.0792467
375,0.152897,0.0860644
376,0.164979,0.0912129
377,0.178199,0.0874119
378,0.176553,0.0875016
379,0.186361,0.0952611
380,0.178797,0.0897631
381,0.182017,0.0856519
382,0.180828,0.0822148
383,0.176251,0.0887504
384,0.176528,0.0939425
385,0.17999,0.0891656
386,0.178075,0.0876202
387,0.195599,0.0959702
388,0.210326,0.115406
389,0.207253,0.105483
390,0.194598,0.0984941
391,0.193457,0.0954409
392,0.19635,0.0991683
393,0.187733,0.0968867
394,0.164311,0.0895685
395,0.147185,0.0839608
396,0.148503,0.0742371
397,0.141511,0.0674634
398,0.138233,0.0678152
399,0.148993,0.0784576
400,0.152754,0.0822446
401,0.149758,0.075273
402,0.146192,0.0776391
403,0.163276,0.0836145
404,0.155254,0.07787
405,0.161742,0.0792054
406,0.16519,0.0782761
407,0.173929,0.0863387
408,0.177161,0.0820372
409,0.178025,0.0914944
410,0.191194,0.0983923
411,0.201278,0.109414
412,0.221881,0.117387
413,0.222376,0.112238
414,0.223165,0.102678
415,0.210183,0.10129
416,0.208461,0.100802
417,0.209524,0.109912
418,0.217279,0.105312
419,0.222611,0.110979
420,0.19533,0.101967
421,0.209462,0.10748
422,0.207686,0.110506
423,0.214916,0.106162
424,0.195001,0.103688
425,0.194746,0.104139
426,0.197793,0.106977
427,0.198606,0.102871
428,0.202266,0.107426
429,0.197273,0.0974433
430,0.185843,0.0981313
431,0.198046,0.0912629
432,0.205357,0.0959512
433,0.191767,0.0948913
434,0.184725,0.0992916
435,0.195286,0.0996435
436,0.186089,0.108713
437,0.208365,0.103457
438,0.186468,0.0922451
439,0.190837,0.0916508
440,0.199921,0.107052
441,0.177503,0.10089
442,0.193718,0.0990687
443,0.208069,0.106306
444,0.199471,0.105406
445,0.196405,0.100883
446,0.185726,0.0971851
447,0.181014,0.0892743
448,0.181014,0.0892743
449,0.182541,0.092559
450,0.190646,0.0891878
451,0.189204,0.103138
452,0.180412,0.0906617
453,0.176587,0.0940402
454,0.183246,0.087687
455,0.181698,0.0894757
456,0.19511,0.0929478
457,0.173597,0.0879296
458,0.175564,0.0849851
459,0.182135,0.0849836
460,0.190189,0.0877955
461,0.185737,0.0916005
462,0.185737,0.0916005
463,0.177318,0.088513
464,0.184453,0.0932862
465,0.178982,0.094254
466,0.202273,0.104405
467,0.197611,0.0982061
468,0.192502,0.104241
469,0.211699,0.106858
470,0.236451,0.110371
471,0.216317,0.115283
472,0.216317,0.115283
473,0.209063,0.104253
474,0.222913,0.117151
475,0.217794,0.108297
476,0.202413,0.0993223
477,0.20465,0.0977382
478,0.186326,0.0976276
479,0.198639,0.104357
480,0.181769,0.102419
481,0.180099,0.0862884
482,0.191214,0.0926603
483,0.204951,0.105136
484,0.211852,0.0980409
485,0.195877,0.0885838
486,0.193384,0.096016
487,0.18407,0.0943654
488,0.195822,0.101428
489,0.215736,0.107685
490,0.209676,0.117471
491,0.229125,0.122686
492,0.223773,0.111573
493,0.224283,0.112269
494,0.208471,0.106352
495,0.181671,0.098672
496,0.194864,0.0981895
497,0.187742,0.087396
498,0.184223,0.0911567
499,0.192356,0.0987277
500,0.20331,0.104256
501,0.177105,0.101009
502,0.180093,0.0952497
503,0.168273,0.0834268
504,0.167061,0.0858038
505,0.173117,0.0918172
506,0.166652,0.0858356
507,0.164888,0.0817643
508,0.169471,0.0892044
509,0.175775,0.0907219
510,0.176632,0.0884708
511,0.169125,0.0857163
512,0.17657,0.0879401
513,0.182024,0.0883614
514,0.168033,0.0832272
515,0.182036,0.0924564
516,0.187086,0.0877792
517,0.197863,0.0974517
518,0.194481,0.0949028
519,0.200528,0.10433
520,0.201815,0.10098
521,0.196717,0.101439
522,0.191898,0.100348
523,0.181377,0.0913923
524,0.206485,0.0968994
525,0.197121,0.10573
526,0.179543,0.0885668
527,0.193141,0.0936349
528,0.183468,0.0895477
529,0.195003,0.0973239
530,0.17985,0.0919714
531,0.19083,0.0854695
532,0.195925,0.0982687
533,0.181866,0.0976922
534,0.181866,0.0976922
535,0.190702,0.0975181
536,0.193792,0.0982767
537,0.199103,0.106249
538,0.195319,0.101916
539,0.223129,0.116134
540,0.215734,0.107029
541,0.195016,0.0964596
542,0.181395,0.0935947
543,0.199764,0.105859
544,0.205666,0.109079
545,0.186455,0.100498
546,0.201205,0.0948561
547,0.192871,0.0915752
548,0.174425,0.0909397
549,0.184299,0.0871559
550,0.176209,0.0860664
551,0.161555,0.0828759
552,0.173047,0.0821344
553,0.165212,0.0726851
554,0.147208,0.0726978
555,0.11989,0.0640229
556,0.12934,0.0665125
557,0.156075,0.0709162
558,0.143995,0.0680551
559,0.140086,0.0720399
560,0.157687,0.0767799
561,0.180909,0.0785637
562,0.161356,0.0805795
563,0.161662,0.0751521
564,0.163938,0.0713815
565,0.148764,0.0649209
566,0.137379,0.0603474
567,0.130734,0.0618811
568,0.134346,0.0639709
569,0.126647,0.0607791
570,0.126647,0.0607791
571,0.118718,0.0587941
572,0.116832,0.0571349
573,0.124997,0.0682131
574,0.138381,0.0679414
575,0.129024,0.0658705
576,0.129809,0.0686117
577,0.13952,0.0690797
578,0.142977,0.0732845
579,0.147902,0.0787208
580,0.164694,0.0838153
581,0.156404,0.0851616
582,0.166672,0.0903451
583,0.175879,0.0893312
584,0.166635,0.0900296
585,0.180751,0.0938572
586,0.174629,0.0920847
587,0.183876,0.0895762
588,0.166562,0.0895244
589,0.164353,0.083639
590,0.159625,0.078126
591,0.141054,0.071313
592,0.138743,0.0766404
593,0.139774,0.0704456
594,0.129736,0.0686393
595,0.112083,0.0589223
596,0.11046,0.0627522
597,0.113369,0.0587444
598,0.127374,0.066258
599,0.128167,0.0653691
600,0.118526,0.0553549
601,0.110687,0.0536235
602,0.112293,0.0642385
603,0.11925,0.06017
604,0.122419,0.0586295
605,0.127357,0.0614385
606,0.129117,0.063341
607,0.125483,0.0617158
608,0.123311,0.058262
609,0.111325,0.0573289
610,0.123062,0.0624813
611,0.111107,0.0574036
612,0.120345,0.0614095
613,0.115519,0.063176
614,0.117202,0.0662447
615,0.115037,0.0621292
616,0.122086,0.0630166
617,0.129875,0.0667349
618,0.125323,0.0669513
619,0.126677,0.0632031
620,0.130656,0.0691471
621,0.158973,0.0678743
622,0.146221,0.076389
623,0.15721,0.0794348
624,0.15211,0.0744592
625,0.152775,0.0721488
626,0.15199,0.0772727
627,0.161605,0.0888211
628,0.151409,0.0755726
629,0.141488,0.0683378
630,0.133675,0.0673336
631,0.144896,0.0683159
632,0.129262,0.0634361
633,0.137849,0.0674827
634,0.119622,0.0615697
635,0.125152,0.061317
636,0.112916,0.0583243
637,0.102865,0.0504981
638,0.0964494,0.054795
639,0.102028,0.0553308
640,0.118447,0.0583754
641,0.130874,0.0590314
642,0.127938,0.0636007
643,0.128002,0.0680623
644,0.118377,0.0621581
645,0.13913,0.0703062
646,0.124571,0.0676096
647,0.144051,0.0712349
648,0.126415,0.0638927
649,0.138294,0.0683958
650,0.137258,0.0691615
651,0.15687,0.0718493
652,0.147044,0.076914
653,0.147857,0.0743075
654,0.16366,0.0834742
655,0.173612,0.0909553
656,0.169082,0.0821824
657,0.16584,0.0819359
658,0.165027,0.0768279
659,0.175751,0.0794723
660,0.149216,0.0733244
661,0.154754,0.0752512
662,0.143289,0.0700598
663,0.129037,0.0574114
664,0.115522,0.0605737
665,0.115674,0.0627654
666,0.109954,0.0592405
667,0.12505,0.0586918
668,0.123045,0.0556022
669,0.113296,0.0548598
670,0.112787,0.0517141
671,0.106525,0.0492057
672,0.0993501,0.0513634
673,0.102164,0.0539866
674,0.098906,0.0505253
675,0.0900966,0.0501818
676,0.0774792,0.0430961
677,0.0799888,0.039512
678,0.0859413,0.0399426
679,0.0806749,0.0402757
680,0.0770453,0.0414816
681,0.0780806,0.0409115
682,0.0888275,0.0438084
683,0.105386,0.0491508
684,0.0897152,0.0448541
685,0.0824684,0.0429745
686,0.088789,0.0444919
687,0.0981753,0.0530796
688,0.0981779,0.0504698
689,0.0941285,0.049167
690,0.0938481,0.0477397
691,0.0978357,0.0462497
692,0.109689,0.0564893
693,0.115721,0.0583835
694,0.118354,0.0571036
695,0.113981,0.0536734
696,0.109319,0.0554265
697,0.118379,0.0570042
698,0.126147,0.0612339
699,0.121902,0.058689
700,0.106759,0.0562259
701,0.124935,0.058747
702,0.124935,0.058747
703,0.124854,0.0605931
704,0.120733,0.0594362
705,0.120974,0.0663583
706,0.124199,0.0631176
707,0.116955,0.0648295
708,0.119892,0.0651289
709,0.114808,0.0561478
710,0.110865,0.0528747
711,0.102621,0.0535415
712,0.0990449,0.0526962
713,0.106483,0.0542137
714,0.125938,0.0612402
715,0.113376,0.0553997
716,0.111009,0.0545481
717,0.115617,0.054996
718,0.10523,0.0549154
719,0.101375,0.054932
720,0.111305,0.0612569
721,0.108897,0.0551948
722,0.109213,0.0555771
723,0.104657,0.0529184
724,0.103785,0.050044
725,0.104731,0.0521051
726,0.105519,0.0554321
727,0.104342,0.0480279
728,0.103415,0.0505926
729,0.0948198,0.0476603
730,0.111841,0.0472364
731,0.100672,0.0501053
732,0.103044,0.0573338
733,0.108391,0.0559689
734,0.118073,0.0645337
735,0.121204,0.0640662
736,0.11423,0.0600176
737,0.106959,0.059098
738,0.111188,0.0619641
739,0.110516,0.0596378
740,0.119833,0.0594501
741,0.139824,0.0645151
742,0.12974,0.066032
743,0.120619,0.0594641
744,0.134865,0.0652118
745,0.116476,0.0639966
746,0.122385,0.0612571
747,0.126225,0.0628881
748,0.105143,0.0498724
749,0.0999702,0.0522296
750,0.0880873,0.0447475
751,0.0952725,0.0457845
752,0.107468,0.0574325
753,0.114924,0.0556371
754,0.104,0.0508197
755,0.105288,0.0524397
756,0.0950985,0.0502762
757,0.0942161,0.0432148
758,0.0813054,0.0398103
759,0.0707695,0.0356247
760,0.0834736,0.039301
761,0.0678836,0.0337678
762,0.0568242,0.0302764
763,0.0544059,0.0278035
764,0.0521748,0.0297249
765,0.0604202,0.0298774
766,0.0640344,0.0343563
767,0.0718533,0.0384576
768,0.0715642,0.0361068
769,0.0756762,0.0394434
770,0.0775755,0.0412954
771,0.0707587,0.0348958
772,0.0688585,0.0359149
773,0.070029,0.0346151
774,0.0654654,0.0318727
775,0.0620845,0.0313437
776,0.0601682,0.0277386
777,0.0697762,0.0298153
778,0.062098,0.0315323
779,0.062098,0.0315323
780,0.0657364,0.033091
781,0.0612969,0.0343277
782,0.0583434,0.0298114
783,0.0596616,0.0303298
784,0.064643,0.03084
785,0.0656277,0.0314426
786,0.0581693,0.0305643
787,0.0587898,0.0307871
788,0.0637357,0.032935
789,0.0599116,0.0305789
790,0.0569629,0.0306877
791,0.0580319,0.0299749
792,0.0566569,0.0285233
793,0.0566649,0.0307876
794,0.0690671,0.0315849
795,0.0584405,0.028398
796,0.0583171,0.029697
797,0.0575969,0.0295612
798,0.0604125,0.0281055
799,0.0545851,0.0275041
800,0.0547826,0.0256041
801,0.0431188,0.0240052
802,0.0515165,0.0235213
803,0.0489517,0.0248822
804,0.0452297,0.0231812
805,0.0573679,0.0280265
806,0.0546108,0.0254834
807,0.0507747,0.0263835
808,0.0486909,0.023742
809,0.0417361,0.0203823
810,0.0362468,0.0186122
811,0.0408288,0.020644
812,0.0429939,0.022089
813,0.0515508,0.0253336
814,0.0494796,0.0256819
815,0.051482,0.0275983
816,0.044969,0.0230081
817,0.037962,0.0192892
818,0.0514153,0.025287
819,0.0466632,0.0233035
820,0.0512133,0.0271523
821,0.0512133,0.0271523
822,0.049811,0.0249043
823,0.0497476,0.0246793
824,0.0461023,0.0247806
825,0.0447451,0.0228181
826,0.0527876,0.0267446
827,0.0570487,0.0320525
828,0.0617657,0.0320393
829,0.059111,0.0311628
830,0.0567823,0.0265852
831,0.0581399,0.0279079
832,0.0648949,0.0315885
833,0.0653183,0.0344009
834,0.068262,0.0332732
835,0.0623725,0.0319519
836,0.0598843,0.0310138
837,0.0598843,0.0310138
838,0.0617743,0.028452
839,0.0656975,0.0334751
840,0.0592878,0.0287039
841,0.0563986,0.0269079
842,0.0535734,0.0269377
843,0.0533887,0.0263729
844,0.048878,0.0245569
845,0.0365354,0.0172307
846,0.0281999,0.0143466
847,0.0235757,0.0127307
848,0.0265633,0.0127127
849,0.0213771,0.0113153
850,0.0211497,0.0101611
851,0.0209923,0.0107913
852,0.0203896,0.0108757
853,0.0248453,0.0111481
854,0.0234283,0.0104061
855,0.025592,0.0121319
856,0.0231523,0.0120543
857,0.0227626,0.0117013
858,0.0276401,0.0143036
859,0.0263241,0.0128255
860,0.0245421,0.0135121
861,0.0261315,0.0147295
862,0.0242292,0.0127861
863,0.0206756,0.0102438
864,0.0215747,0.0107792
865,0.0225631,0.0107731
866,0.0260806,0.0123154
867,0.0300681,0.0156628
868,0.0308851,0.0159375
869,0.0309883,0.0149896
870,0.0265173,0.0122477
871,0.0234271,0.0115132
872,0.0267373,0.0120996
873,0.0269133,0.0138273
874,0.0269737,0.0147631
875,0.0274301,0.0146426
876,0.0245311,0.0123381
877,0.0251242,0.0126505
878,0.0224861,0.0125351
879,0.027207,0.0138558
880,0.0195278,0.00993982
881,0.0198268,0.0103153
882,0.0209039,0.0100678
883,0.0226788,0.0107294
884,0.0200891,0.0112368
885,0.0196732,0.0107662
886,0.0204862,0.0104477
887,0.0203626,0.0105246
888,0.0196587,0.0099765
889,0.0196587,0.0099765
890,0.0206695,0.0109707
891,0.0187867,0.00987558
892,0.017658,0.00933413
893,0.0142345,0.008018
894,0.0139827,0.00694917
895,0.00984941,0.00504417
896,0.0109182,0.00604925
897,0.0111921,0.00602846
898,0.0104097,0.00547055
899,0.0074263,0.00431242
900,0.00634146,0.00387362
901,0.00587813,0.00300402
902,0.00532177,0.00260693
903,0.00427967,0.00222333
904,0.00357894,0.00190889
905,0.00617932,0.00337384
906,0.00523748,0.00251489
907,0.00304356,0.00154465
908,0.00131622,0.000788375
909,0.00112254,0.000668371
910,0.00162453,0.00117119
911,0.00210634,0.00106805
912,0.00180752,0.00114646
913,0.00124291,0.000896693
914,0.000727073,0.000657896
915,0.0007041,0.000524293
916,0.000941438,0.000604064
917,0.000824433,0.0005376
918,0.000934255,0.00063912
919,0.00157707,0.000864601
920,0.00212023,0.00101152
921,0.00140978,0.000789039
922,0.00107738,0.000723213
923,0.00114115,0.000882652
924,0.00131914,0.000896916
925,0.00108576,0.000724234
926,0.00129281,0.000848826
927,0.00150088,0.00109257
928,0.00118837,0.000791441
929,0.000928755,0.000575131
930,0.00098374,0.000636278
931,0.00108113,0.000751418
932,0.000997434,0.000798234
933,0.00143506,0.000830154
934,0.00130794,0.00084077
935,0.00130794,0.00084077
936,0.00207553,0.00110949
937,0.00169147,0.00112148
938,0.00161834,0.000955389
939,0.00264779,0.00136221
940,0.00278423,0.00171638
941,0.00232906,0.00157832
942,0.00175751,0.00104707
943,0.00211999,0.0011627
944,0.0016581,0.0011637
945,0.00173662,0.000732829
946,0.00238488,0.00116641
947,0.00323359,0.00193747
948,0.00441994,0.00275818
949,0.00461561,0.00265576
950,0.00566576,0.00288549
951,0.00582658,0.00289947
952,0.0061902,0.00295507
953,0.00493365,0.00241352
954,0.00422817,0.0023486
955,0.00357655,0.00208973
956,0.00395446,0.00207814
957,0.00512978,0.00271824
958,0.00677744,0.00360309
959,0.0101321,0.00554418
960,0.0123726,0.00646107
961,0.00892238,0.00492895
962,0.00711819,0.00449174
963,0.00593771,0.00292946
964,0.0058768,0.00329762
965,0.0063906,0.00342065
966,0.00584733,0.00310522
967,0.00472459,0.0024891
968,0.00397127,0.0024382
969,0.00581782,0.0031303
970,0.00738689,0.00366521
971,0.00624631,0.00335633
972,0.00815845,0.00404426
973,0.00795516,0.00483503
974,0.00498472,0.00290113
975,0.00664041,0.00377733
976,0.00843364,0.00411561
977,0.00863338,0.00522378
978,0.00790592,0.0049152
979,0.00780872,0.00407339
980,0.00887685,0.00430965
981,0.0102433,0.00471484
982,0.00799275,0.00421764
983,0.00651354,0.00374487
984,0.00658766,0.00333871
985,0.00551794,0.0027422
986,0.00874084,0.00449617
987,0.0108912,0.00515996
988,0.00742584,0.00414697
989,0.00980142,0.00462289
990,0.0106421,0.00583144
991,0.0110283,0.00551278
992,0.0097774,0.00484083
993,0.00813119,0.00400346
994,0.00980428,0.00479066
995,0.00769385,0.00391019
996,0.0077639,0.00423016
997,0.00772635,0.00424433
998,0.00549083,0.00294283
999,0.00403359,0.00223651
1000,0.00383002,0.00216315
