MDTU,min_width,max_width
161,1.64535,0.731952
162,1.67911,0.743463
163,1.72003,0.724923
164,1.6536,0.709142
165,1.59602,0.70506
166,1.62238,0.680947
167,1.58186,0.682922
168,1.6338,0.685769
169,1.65657,0.694942
170,1.71626,0.706944
171,1.638,0.709052
172,1.66805,0.70475
173,1.65959,0.713583
174,1.61175,0.699705
175,1.71676,0.718512
176,1.66877,0.717949
177,1.78809,0.704987
178,1.69152,0.690741
179,1.62266,0.70016
180,1.60535,0.694042
181,1.63219,0.686799
182,1.58264,0.691117
183,1.67136,0.667999
184,1.61698,0.662836
185,1.57627,0.664963
186,1.57711,0.659364
187,1.55089,0.645662
188,1.54751,0.658164
189,1.65836,0.649393
190,1.51667,0.638632
191,1.52325,0.632144
192,1.49781,0.618302
193,1.53654,0.64359
194,1.50615,0.62352
195,1.49694,0.610587
196,1.5579,0.619395
197,1.4983,0.632228
198,1.43916,0.631643
199,1.51763,0.62167
200,1.49561,0.625323
201,1.52077,0.618588
202,1.53759,0.609149
203,1.50825,0.581616
204,1.4567,0.610798
205,1.55756,0.616086
206,1.50517,0.62241
207,1.5357,0.628551
208,1.57412,0.61969
209,1.54665,0.640743
210,1.61006,0.635473
211,1.55152,0.613414
212,1.54229,0.617292
213,1.46221,0.625361
214,1.55937,0.60212
215,1.62549,0.643862
216,1.51061,0.63409
217,1.52716,0.59979
218,1.49819,0.587044
219,1.51791,0.599935
220,1.45117,0.601187
221,1.46913,0.60272
222,1.55242,0.598448
223,1.51027,0.621136
224,1.55591,0.631525
225,1.54521,0.622729
226,1.52713,0.637724
227,1.55098,0.647524
228,1.65366,0.661884
229,1.66019,0.667302
230,1.66369,0.695816
231,1.65459,0.687804
232,1.60715,0.689943
233,1.61075,0.673451
234,1.56649,0.675683
235,1.65234,0.69032
236,1.69793,0.6754
237,1.59107,0.652091
238,1.4552,0.639395
239,1.52041,0.650954
240,1.59476,0.65751
241,1.5941,0.666146
242,1.56479,0.657817
243,1.68954,0.655247
244,1.62665,0.640834
245,1.60885,0.656514
246,1.539,0.651869
247,1.53735,0.650301
248,1.563,0.667706
249,1.5941,0.682447
250,1.61826,0.695946
251,1.65112,0.708632
252,1.70621,0.691391
253,1.63214,0.687535
254,1.64763,0.680552
255,1.66025,0.698011
256,1.65731,0.71437
257,1.7002,0.713481
258,1.68007,0.728522
259,1.68516,0.738964
260,1.65308,0.737384
261,1.7339,0.754881
262,1.72819,0.755388
263,1.708,0.746526
264,1.65098,0.761055
265,1.76365,0.768909
266,1.77161,0.777662
267,1.72633,0.786009
268,1.69447,0.766985
269,1.72775,0.762566
270,1.75833,0.751202
271,1.65929,0.737512
272,1.68842,0.732309
273,1.6732,0.712484
274,1.65185,0.73901
275,1.67304,0.712972
276,1.67271,0.737945
277,1.65847,0.742576
278,1.71648,0.74321
279,1.71651,0.734652
280,1.70553,0.721853
281,1.69947,0.728372
282,1.70425,0.746543
283,1.7408,0.773394
284,1.74411,0.792468
285,1.77107,0.778695
286,1.72548,0.775336
287,1.77127,0.780901
288,1.68647,0.772334
289,1.70274,0.758105
290,1.66935,0.768212
291,1.61528,0.727343
292,1.69913,0.743375
293,1.61305,0.730931
294,1.6983,0.745709
295,1.65772,0.719679
296,1.64381,0.716939
297,1.69335,0.720045
298,1.65746,0.70841
299,1.68274,0.714803
300,1.65461,0.738428
301,1.7029,0.743112
302,1.66076,0.738151
303,1.65928,0.734723
304,1.73043,0.752986
305,1.81291,0.762031
306,1.6892,0.747145
307,1.79954,0.780841
308,1.72631,0.783181
309,1.78656,0.795484
310,1.84172,0.784774
311,1.74949,0.782851
312,1.74219,0.786651
313,1.71355,0.773074
314,1.75966,0.766741
315,1.74062,0.788925
316,1.77714,0.791264
317,1.77146,0.799019
318,1.74793,0.779165
319,1.75866,0.787098
320,1.71966,0.774743
321,1.73356,0.771321
322,1.77355,0.778318
323,1.77914,0.786594
324,1.75316,0.771413
325,1.74619,0.771377
326,1.76599,0.761254
327,1.64606,0.755789
328,1.59141,0.737705
329,1.70937,0.759337
330,1.66655,0.769183
331,1.67785,0.757179
332,1.6999,0.745722
333,1.68342,0.741767
334,1.64834,0.741851
335,1.69317,0.736532
336,1.7284,0.735831
337,1.64213,0.71677
338,1.68285,0.718333
339,1.6446,0.696598
340,1.67428,0.697872
341,1.62831,0.700128
342,1.62831,0.700128
343,1.64114,0.721626
344,1.69374,0.716096
345,1.65223,0.700965
346,1.69245,0.716823
347,1.71385,0.741545
348,1.63247,0.710549
349,1.61808,0.730506
350,1.66604,0.72362
351,1.60423,0.718813
352,1.61343,0.725816
353,1.65765,0.713969
354,1.68874,0.712995
355,1.70107,0.699996
356,1.67097,0.701015
357,1.66226,0.691312
358,1.66078,0.694016
359,1.63904,0.715902
360,1.65762,0.754559
361,1.6178,0.720458
362,1.75331,0.745044
363,1.68598,0.749458
364,1.72407,0.770087
365,1.69936,0.743655
366,1.66135,0.76649
367,1.69133,0.756789
368,1.66224,0.735943
369,1.73631,0.756314
370,1.65997,0.751517
371,1.72607,0.762175
372,1.72462,0.769256
373,1.71534,0.782011
374,1.77145,0.765897
375,1.72289,0.770096
376,1.7341,0.77736
377,1.76657,0.796728
378,1.74375,0.785245
379,1.74279,0.795915
380,1.73741,0.81225
381,1.78159,0.781581
382,1.77733,0.79926
383,1.75464,0.785379
384,1.81892,0.786454
385,1.75057,0.808667
386,1.79788,0.822623
387,1.75467,0.825003
388,1.80029,0.830828
389,1.85613,0.813887
390,1.77785,0.819792
391,1.79877,0.810959
392,1.82215,0.826569
393,1.79308,0.798961
394,1.73718,0.777356
395,1.72816,0.762409
396,1.68385,0.770098
397,1.68397,0.758605
398,1.65694,0.75397
399,1.81056,0.772897
400,1.75807,0.76867
401,1.80667,0.766763
402,1.78159,0.770199
403,1.74537,0.76559
404,1.67158,0.769014
405,1.76352,0.778171
406,1.72801,0.76616
407,1.78494,0.750319
408,1.67853,0.764696
409,1.77517,0.784303
410,1.78584,0.811061
411,1.83754,0.819007
412,1.84384,0.842841
413,1.81142,0.845248
414,1.80613,0.817082
415,1.81604,0.806112
416,1.89707,0.833796
417,1.76599,0.836017
418,1.7893,0.832848
419,1.81834,0.836984
420,1.77845,0.839787
421,1.8009,0.837865
422,1.81621,0.842244
423,1.85531,0.836075
424,1.78683,0.841344
425,1.81927,0.830044
426,1.82335,0.836649
427,1.76789,0.832838
428,1.84722,0.828019
429,1.7644,0.813033
430,1.82982,0.819689
431,1.82562,0.80706
432,1.85575,0.793184
433,1.77293,0.794782
434,1.79784,0.82093
435,1.80366,0.827992
436,1.75438,0.811054
437,1.77783,0.817323
438,1.77795,0.801919
439,1.74562,0.815854
440,1.73315,0.824346
441,1.82526,0.816485
442,1.81713,0.825367
443,1.79696,0.827993
444,1.78188,0.819263
445,1.78295,0.808203
446,1.81025,0.828156
447,1.78002,0.821735
448,1.78002,0.821735
449,1.77015,0.816457
450,1.83789,0.824005
451,1.78379,0.821697
452,1.72843,0.797994
453,1.769,0.786739
454,1.79908,0.792803
455,1.80348,0.795421
456,1.74796,0.800839
457,1.75932,0.798533
458,1.77133,0.792791
459,1.761,0.79539
460,1.75271,0.786769
461,1.78373,0.79408
462,1.78373,0.79408
463,1.76974,0.803725
464,1.72434,0.799947
465,1.77106,0.794793
466,1.75626,0.812665
467,1.74085,0.806177
468,1.8056,0.824637
469,1.79654,0.82709
470,1.78197,0.839981
471,1.90501,0.836394
472,1.90501,0.836394
473,1.85241,0.829883
474,1.82331,0.838956
475,1.81391,0.824643
476,1.72917,0.813814
477,1.82699,0.832097
478,1.71693,0.79696
479,1.79914,0.802664
480,1.75219,0.798535
481,1.73475,0.787504
482,1.70622,0.812608
483,1.78188,0.819829
484,1.76322,0.82113
485,1.80238,0.803051
486,1.84963,0.81527
487,1.80713,0.823813
488,1.81111,0.822115
489,1.85856,0.844778
490,1.85958,0.848068
491,1.8098,0.864871
492,1.83012,0.854464
493,1.78592,0.827518
494,1.79934,0.818687
495,1.79708,0.832174
496,1.8269,0.807262
497,1.73324,0.809893
498,1.76927,0.826811
499,1.7726,0.817402
500,1.81976,0.832962
501,1.87333,0.844854
502,1.83222,0.821037
503,1.80136,0.803492
504,1.72374,0.788267
505,1.7738,0.780017
506,1.72326,0.793513
507,1.74747,0.77767
508,1.71349,0.787067
509,1.72096,0.790237
510,1.79127,0.798048
511,1.78512,0.786915
512,1.75552,0.767099
513,1.7961,0.774195
514,1.70919,0.775133
515,1.74298,0.782698
516,1.7735,0.786014
517,1.75279,0.806305
518,1.75145,0.812737
519,1.81583,0.826304
520,1.83196,0.821389
521,1.8447,0.825155
522,1.78471,0.822283
523,1.77647,0.79281
524,1.81893,0.806673
525,1.76927,0.812518
526,1.81546,0.810411
527,1.76337,0.806515
528,1.76738,0.809298
529,1.8108,0.826773
530,1.82885,0.80818
531,1.80689,0.819538
532,1.78246,0.822308
533,1.75419,0.807368
534,1.75419,0.807368
535,1.78385,0.817677
536,1.78502,0.810714
537,1.79876,0.816774
538,1.78368,0.828248
539,1.80616,0.842136
540,1.79768,0.817685
541,1.76688,0.805851
542,1.80231,0.811928
543,1.77022,0.814878
544,1.78945,0.833865
545,1.79255,0.829291
546,1.78391,0.805863
547,1.72363,0.804171
548,1.74228,0.812954
549,1.75966,0.79479
550,1.70984,0.780154
551,1.69342,0.775215
552,1.72216,0.782951
553,1.73853,0.74116
554,1.68009,0.744518
555,1.64964,0.732965
556,1.74802,0.752708
557,1.69533,0.751382
558,1.69502,0.755465
559,1.72679,0.761172
560,1.73735,0.778722
561,1.70652,0.757623
562,1.69393,0.765366
563,1.72888,0.745822
564,1.72845,0.745171
565,1.73231,0.72153
566,1.66715,0.72949
567,1.7694,0.719217
568,1.6896,0.718001
569,1.6966,0.724517
570,1.6966,0.724517
571,1.71255,0.715848
572,1.73353,0.712419
573,1.71544,0.700842
574,1.71757,0.738096
575,1.68958,0.742395
576,1.68373,0.728216
577,1.74247,0.758077
578,1.67999,0.745242
579,1.69306,0.743265
580,1.7543,0.772036
581,1.73125,0.793648
582,1.72351,0.791233
583,1.76914,0.808494
584,1.75057,0.788203
585,1.77431,0.801098
586,1.81038,0.790207
587,1.74936,0.782669
588,1.73031,0.793393
589,1.71578,0.778273
590,1.65525,0.75549
591,1.73235,0.746081
592,1.70956,0.735648
593,1.69931,0.723484
594,1.59367,0.732264
595,1.59953,0.71046
596,1.59857,0.717424
597,1.62431,0.689025
598,1.72521,0.716541
599,1.62064,0.710386
600,1.66734,0.714851
601,1.59079,0.702417
602,1.65023,0.693626
603,1.64697,0.719055
604,1.726,0.721729
605,1.69158,0.708894
606,1.69003,0.715056
607,1.68806,0.716659
608,1.73082,0.727116
609,1.63492,0.706544
610,1.6656,0.716578
611,1.62753,0.720167
612,1.67511,0.71205
613,1.64045,0.690996
614,1.60997,0.704756
615,1.6826,0.71069
616,1.6377,0.729751
617,1.67892,0.736136
618,1.6884,0.703061
619,1.73354,0.734329
620,1.72236,0.745705
621,1.77063,0.759605
622,1.67923,0.769007
623,1.75983,0.780243
624,1.7255,0.752167
625,1.66904,0.775152
626,1.7129,0.757894
627,1.74466,0.772454
628,1.71122,0.759701
629,1.64598,0.738117
630,1.6349,0.737475
631,1.66141,0.739563
632,1.66276,0.723835
633,1.70881,0.747474
634,1.65101,0.723999
635,1.70198,0.74531
636,1.64253,0.713415
637,1.62422,0.696561
638,1.56182,0.688968
639,1.62293,0.708808
640,1.67135,0.71096
641,1.65083,0.723349
642,1.67389,0.718453
643,1.68827,0.725285
644,1.699,0.737053
645,1.68228,0.748659
646,1.68754,0.746322
647,1.66451,0.728628
648,1.70895,0.725848
649,1.74474,0.739916
650,1.74763,0.744058
651,1.66624,0.745008
652,1.67009,0.766875
653,1.75415,0.745325
654,1.71214,0.773766
655,1.70388,0.790736
656,1.78749,0.794466
657,1.75349,0.795502
658,1.74477,0.800458
659,1.74283,0.771638
660,1.73637,0.771188
661,1.7164,0.767718
662,1.73026,0.743372
663,1.70374,0.731028
664,1.70169,0.718077
665,1.6815,0.71304
666,1.65065,0.709222
667,1.68371,0.726281
668,1.65692,0.705214
669,1.59155,0.694488
670,1.63611,0.703186
671,1.54856,0.66942
672,1.57311,0.673583
673,1.56697,0.690229
674,1.54614,0.663181
675,1.53433,0.650911
676,1.57829,0.641286
677,1.50008,0.62806
678,1.53315,0.64286
679,1.52439,0.642573
680,1.55493,0.634681
681,1.53852,0.648855
682,1.6128,0.663551
683,1.59982,0.668236
684,1.5413,0.653462
685,1.60328,0.675739
686,1.51048,0.659971
687,1.58118,0.656339
688,1.56875,0.657432
689,1.57186,0.667382
690,1.64016,0.661695
691,1.53601,0.678066
692,1.63285,0.7072
693,1.63708,0.719274
694,1.66538,0.717148
695,1.68754,0.698977
696,1.65518,0.688752
697,1.61483,0.706283
698,1.67219,0.703518
699,1.64337,0.70244
700,1.61026,0.708596
701,1.57812,0.717804
702,1.57812,0.717804
703,1.62506,0.707505
704,1.71634,0.722196
705,1.71374,0.712292
706,1.64022,0.711784
707,1.68404,0.712699
708,1.61586,0.718766
709,1.64284,0.699545
710,1.57282,0.694275
711,1.63692,0.681439
712,1.60296,0.68526
713,1.60741,0.705718
714,1.64593,0.700006
715,1.62203,0.681831
716,1.64025,0.699102
717,1.62116,0.700547
718,1.6511,0.718946
719,1.63808,0.68105
720,1.63307,0.696942
721,1.6202,0.693622
722,1.59035,0.706077
723,1.62667,0.693577
724,1.66907,0.683814
725,1.6222,0.670365
726,1.58184,0.686305
727,1.61414,0.664119
728,1.56503,0.659257
729,1.70929,0.649313
730,1.56786,0.670305
731,1.58077,0.664978
732,1.65794,0.670521
733,1.60607,0.692496
734,1.63712,0.707788
735,1.66309,0.719419
736,1.64226,0.704762
737,1.68967,0.711783
738,1.64511,0.697256
739,1.70486,0.70133
740,1.61949,0.720628
741,1.66248,0.726155
742,1.73849,0.723973
743,1.63719,0.728293
744,1.73604,0.732322
745,1.6403,0.722451
746,1.66488,0.7242
747,1.72275,0.715486
748,1.61038,0.68843
749,1.61898,0.68702
750,1.53961,0.659517
751,1.61021,0.658799
752,1.61865,0.68743
753,1.6154,0.691545
754,1.54222,0.684037
755,1.61663,0.666596
756,1.63109,0.673894
757,1.59416,0.657168
758,1.57283,0.643679
759,1.54946,0.621341
760,1.58662,0.621718
761,1.48927,0.590525
762,1.49292,0.564667
763,1.45566,0.574699
764,1.50904,0.57403
765,1.53568,0.577205
766,1.52458,0.577457
767,1.57379,0.60996
768,1.5585,0.610168
769,1.47508,0.592239
770,1.54786,0.63447
771,1.54321,0.628542
772,1.48669,0.609433
773,1.4479,0.588024
774,1.45936,0.574719
775,1.43743,0.588737
776,1.43901,0.589087
777,1.56489,0.6153
778,1.4389,0.578413
779,1.4389,0.578413
780,1.47872,0.586529
781,1.43937,0.5998
782,1.45365,0.583628
783,1.44622,0.578853
784,1.45276,0.609182
785,1.45127,0.601302
786,1.41834,0.585703
787,1.49356,0.574015
788,1.45757,0.584841
789,1.48267,0.575451
790,1.48127,0.575416
791,1.43792,0.562803
792,1.44239,0.572263
793,1.45646,0.583045
794,1.54014,0.587747
795,1.46653,0.567917
796,1.41373,0.576345
797,1.45504,0.589493
798,1.40864,0.582934
799,1.42562,0.573323
800,1.41842,0.566534
801,1.38786,0.541389
802,1.34309,0.542441
803,1.45089,0.565912
804,1.33584,0.550505
805,1.44282,0.565974
806,1.39065,0.55311
807,1.40409,0.567949
808,1.45017,0.557543
809,1.40394,0.538578
810,1.41169,0.518121
811,1.40431,0.504996
812,1.33605,0.529308
813,1.37691,0.528816
814,1.44557,0.542117
815,1.44634,0.567436
816,1.43998,0.536885
817,1.38902,0.516623
818,1.49173,0.544047
819,1.37597,0.536347
820,1.42196,0.557073
821,1.42196,0.557073
822,1.47494,0.543023
823,1.40107,0.536743
824,1.36424,0.52374
825,1.33227,0.535354
826,1.46405,0.546352
827,1.47554,0.610807
828,1.46967,0.606258
829,1.46016,0.583044
830,1.46764,0.57064
831,1.39467,0.564058
832,1.50178,0.58983
833,1.49569,0.587445
834,1.47426,0.611788
835,1.44783,0.585368
836,1.4275,0.59501
837,1.4275,0.59501
838,1.58572,0.585645
839,1.4965,0.598754
840,1.41798,0.589871
841,1.44757,0.583574
842,1.43355,0.57081
843,1.48864,0.564672
844,1.48677,0.546069
845,1.32756,0.490368
846,1.24685,0.467236
847,1.24265,0.446856
848,1.2393,0.447585
849,1.20415,0.400289
850,1.062,0.399411
851,1.18268,0.418007
852,1.21117,0.387572
853,1.18353,0.413164
854,1.17947,0.412008
855,1.17134,0.424658
856,1.23789,0.436932
857,1.19476,0.434762
858,1.21753,0.450924
859,1.21052,0.430955
860,1.22265,0.44389
861,1.29279,0.438899
862,1.18193,0.426266
863,1.14206,0.398806
864,1.1517,0.388604
865,1.12079,0.413705
866,1.24855,0.431665
867,1.27877,0.480403
868,1.23153,0.474632
869,1.32904,0.461551
870,1.19485,0.413622
871,1.1678,0.40819
872,1.22762,0.423234
873,1.20297,0.446422
874,1.24587,0.436288
875,1.1998,0.442578
876,1.25098,0.425583
877,1.18058,0.408997
878,1.18902,0.417539
879,1.24143,0.454391
880,1.15623,0.404316
881,1.12257,0.385428
882,1.14328,0.405534
883,1.20344,0.423083
884,1.19324,0.41373
885,1.17579,0.41677
886,1.13181,0.408186
887,1.18043,0.396465
888,1.15645,0.370499
889,1.15645,0.370499
890,1.22477,0.389918
891,1.09091,0.379669
892,1.15183,0.39141
893,1.09351,0.359477
894,0.970979,0.346617
895,0.914098,0.299227
896,1.04281,0.304936
897,1.04409,0.323892
898,0.933781,0.292371
899,0.95892,0.283806
900,0.789108,0.280246
901,0.759907,0.243389
902,0.797746,0.226872
903,0.772994,0.225217
904,0.715548,0.219259
905,0.810891,0.249828
906,0.785006,0.249007
907,0.718097,0.219872
908,0.60386,0.156891
909,0.704479,0.165381
910,0.673973,0.18129
911,0.657494,0.191889
912,0.621557,0.189827
913,0.646808,0.181434
914,0.626728,0.160132
915,0.622062,0.169783
916,0.642818,0.171226
917,0.650827,0.168863
918,0.671637,0.178107
919,0.625369,0.170885
920,0.797563,0.177024
921,0.690049,0.151951
922,0.681726,0.164834
923,0.607102,0.181949
924,0.597079,0.200505
925,0.728323,0.168479
926,0.694811,0.178143
927,0.698718,0.174206
928,0.590118,0.177129
929,0.656122,0.172257
930,0.660009,0.163642
931,0.621882,0.166249
932,0.628175,0.158033
933,0.694381,0.169106
934,0.608506,0.16288
935,0.608506,0.16288
936,0.720981,0.18871
937,0.672345,0.201119
938,0.659423,0.161727
939,0.742772,0.196637
940,0.656557,0.209376
941,0.662256,0.195539
942,0.656637,0.199147
943,0.665786,0.18257
944,0.616751,0.189831
945,0.647865,0.182403
946,0.71295,0.208036
947,0.724663,0.206919
948,0.85401,0.227491
949,0.784378,0.242311
950,0.820708,0.246471
951,0.82862,0.222385
952,0.81381,0.242159
953,0.817124,0.228725
954,0.760413,0.219034
955,0.712277,0.219591
956,0.815792,0.225866
957,0.806014,0.247139
958,0.823745,0.260597
959,0.947454,0.308304
960,0.996494,0.319944
961,0.97551,0.308235
962,0.816628,0.3037
963,0.843287,0.270913
964,0.787878,0.241109
965,0.83813,0.268989
966,0.782906,0.253521
967,0.797237,0.218495
968,0.733539,0.250267
969,0.819969,0.256678
970,0.853973,0.270889
971,0.832143,0.259275
972,0.889791,0.270117
973,0.915971,0.284623
974,0.736999,0.248495
975,0.857335,0.274939
976,0.846936,0.281052
977,0.903486,0.298363
978,0.916972,0.294559
979,0.922412,0.276137
980,0.958408,0.29427
981,0.976131,0.299712
982,0.930037,0.287932
983,0.874451,0.273224
984,0.901804,0.254583
985,0.822657,0.251385
986,0.9606,0.296575
987,0.860533,0.315056
988,0.853262,0.273024
989,0.95634,0.302621
990,0.917326,0.3169
991,0.990947,0.314201
992,0.957422,0.315683
993,0.853228,0.30049
994,0.943189,0.300168
995,0.973976,0.265572
996,0.977559,0.280632
997,0.842425,0.285532
998,0.773609,0.235706
999,0.726,0.226861
1000,0.797695,0.221678
