ReTr(Lx),ImTr(Lx)
-0.0161829,0.0852283
0.0542033,0.0222917
0.0158566,0.00905267
-0.0271547,0.0231203
-0.0711893,0.0888758
-0.0719147,0.0580128
-0.0719147,0.0580128
-0.0655577,-0.00773195
-0.0418057,0.0125976
0.000264772,0.014357
-0.10701,0.0687685
-0.018269,0.0108384
-0.018269,0.0108384
0.00376992,-0.0038697
-0.0692528,0.0241303
0.0801087,0.0171182
0.0885278,-0.0077774
-0.0537607,-0.00933313
-0.0537607,-0.00933313
0.0174538,0.00630765
0.0737177,0.0207815
-0.0149591,0.0275797
0.0032491,-0.0333885
-0.0585078,-0.040272
-0.0266338,0.0414048
-0.00932197,-0.0598193
-0.026372,0.0368438
-0.0884947,0.0766822
-0.0516218,0.0479858
-0.0516218,0.0479858
-0.088469,-0.0610798
-0.0515118,-0.00198493
0.0431805,-0.0186845
0.0436173,-0.064446
0.0136701,0.0588545
-0.00506543,0.0503622
-0.00506543,0.0503622
-0.0679808,-0.0703678
0.0202982,-0.00270457
-0.00518542,0.0129218
0.0105427,-0.0829537
-0.0552612,-0.0302143
-0.0279928,-0.0168908
-0.00436572,-0.00163454
-0.0655995,-0.016142
-0.00170585,0.0172513
-0.00170585,0.0172513
0.0188018,-0.0285792
-0.0283693,-0.0006608
0.0347457,0.00577302
0.0467483,-0.00397953
0.0335662,0.0182785
0.0522363,0.0811565
0.0289883,-0.102444
0.0764778,0.0800492
0.0764778,0.0800492
0.0764778,0.0800492
-0.0395452,0.0312635
0.0128207,-0.0374363
-0.0429688,0.0464347
0.0391762,0.041019
-0.00236675,0.0474337
-0.126814,0.0643733
0.0396,0.0785657
0.0321293,0.077094
0.0346058,0.0212965
0.0100757,-0.0362192
-0.00701632,-0.0231223
0.036384,-0.0169542
0.0361022,-0.101982
-0.0759067,0.0433865
-0.055852,-0.0175548
-0.0067378,-0.0221665
0.0274533,0.0656855
0.00829827,-0.0311458
-0.0242678,0.0407252
-0.0090282,0.00479107
-0.0090282,0.00479107
-0.0234798,-0.0212062
0.0497473,-0.0101732
-0.0582758,0.0369425
-0.0101249,-0.0356653
-0.0152772,0.0957485
-0.0152772,0.0957485
-0.00309385,0.00370605
