MDTU,|Tr(Lx)|
2,0.0867511
4,0.0586082
6,0.0182587
8,0.0356641
10,0.113872
12,0.092397
14,0.092397
16,0.066012
18,0.0436625
20,0.0143594
22,0.127201
24,0.0212421
26,0.0212421
28,0.00540249
30,0.0733364
32,0.0819172
34,0.0888688
36,0.0545648
38,0.0545648
40,0.0185586
42,0.0765909
44,0.0313754
46,0.0335462
48,0.0710282
50,0.0492313
52,0.0605413
54,0.0453095
56,0.117096
58,0.0704802
60,0.0704802
62,0.107506
64,0.0515501
66,0.0470496
68,0.0778188
70,0.0604212
72,0.0506163
74,0.0506163
76,0.0978418
78,0.0204776
80,0.0139234
82,0.0836209
84,0.0629818
86,0.032694
88,0.00466167
90,0.0675563
92,0.0173355
94,0.0173355
96,0.0342093
98,0.028377
100,0.035222
102,0.0469174
104,0.0382203
106,0.0965143
108,0.106466
110,0.11071
112,0.11071
114,0.11071
116,0.0504106
118,0.0395708
120,0.0632653
122,0.0567215
124,0.0474927
126,0.142217
128,0.0879814
130,0.0835211
132,0.0406338
134,0.0375945
136,0.0241634
138,0.0401402
140,0.108183
142,0.0874312
144,0.0585459
146,0.0231679
148,0.0711918
150,0.0322323
152,0.0474075
154,0.0102207
156,0.0102207
158,0.0316386
160,0.0507769
162,0.0689987
164,0.0370747
166,0.0969596
168,0.0969596
170,0.0048277
172,0.0464471
174,0.0377987
176,0.0377987
178,0.0302067
180,0.0302067
182,0.0676628
184,0.0561559
186,0.0143132
188,0.0731516
190,0.029729
192,0.0325562
194,0.10703
196,0.10703
198,0.0617112
200,0.0617112
202,0.0221954
204,0.0294468
206,0.0550145
208,0.0557814
210,0.0536628
212,0.0487729
214,0.102846
216,0.102846
218,0.102846
220,0.0398505
222,0.00562331
224,0.0206193
226,0.0598235
228,0.03024
230,0.126536
232,0.0706357
234,0.0706357
236,0.0706357
238,0.0422909
240,0.0247251
242,0.0844385
244,0.0844385
246,0.0844385
248,0.0844385
250,0.0695297
252,0.0459239
254,0.0548321
256,0.0261603
258,0.0596409
260,0.0350683
262,0.0253343
264,0.0242733
266,0.0524564
268,0.0631626
270,0.0283869
272,0.0213784
274,0.0662349
276,0.0392349
278,0.0392349
280,0.0392349
282,0.0444683
284,0.0438322
286,0.0461259
288,0.076888
290,0.0401476
292,0.0310166
294,0.0310166
296,0.0310166
298,0.102257
300,0.0892708
302,0.112313
304,0.0111569
306,0.0485339
308,0.0390693
310,0.0965169
312,0.0616465
314,0.0805194
316,0.03163
318,0.0145583
320,0.0145583
322,0.0341905
324,0.0739017
326,0.0869708
328,0.0753014
330,0.0817378
332,0.0195266
334,0.0195266
336,0.0903464
338,0.0903464
340,0.0958986
342,0.144743
344,0.1072
346,0.0606788
348,0.0606788
350,0.0583642
352,0.0256437
354,0.054109
356,0.0513427
358,0.0471478
360,0.0471478
362,0.0471478
364,0.0471478
366,0.0471478
368,0.0848361
370,0.0890458
372,0.0890458
374,0.0890458
376,0.0890458
378,0.0238854
380,0.088253
382,0.088253
384,0.0842961
386,0.0817154
388,0.0348943
390,0.0142303
392,0.135673
394,0.0440836
396,0.0289412
398,0.0820573
400,0.0820573
402,0.0820573
404,0.0905822
406,0.0661389
408,0.0661389
410,0.0574388
412,0.0809829
414,0.0179929
416,0.0439624
418,0.0649683
420,0.060577
422,0.0774399
424,0.0358599
426,0.0331891
428,0.109881
430,0.0631265
432,0.0445387
434,0.0421209
436,0.0421209
438,0.0523651
440,0.033103
442,0.0963547
444,0.0892112
446,0.0347919
448,0.0611051
450,0.0611051
452,0.0931266
454,0.0931266
456,0.0270057
458,0.0535973
460,0.0535973
462,0.0535973
464,0.0264834
466,0.0587547
468,0.011457
470,0.119721
472,0.0608993
474,0.0403836
476,0.0491923
478,0.034183
480,0.0683277
482,0.0491026
484,0.0271336
486,0.0613102
488,0.103478
490,0.0394493
492,0.0928465
494,0.0981204
496,0.0545607
498,0.0718848
500,0.0874764
502,0.021976
504,0.021976
506,0.0193584
508,0.0227547
510,0.100711
512,0.100711
514,0.100711
516,0.0327296
518,0.0475169
520,0.0912715
522,0.0509075
524,0.0509075
526,0.117494
528,0.117494
530,0.117494
532,0.0851562
534,0.0289699
536,0.0643919
538,0.0802602
540,0.0355744
542,0.0214393
544,0.0868164
546,0.0868164
548,0.0868164
550,0.0402636
552,0.0515016
554,0.0710638
556,0.0339402
558,0.0318248
560,0.0259287
562,0.0305656
564,0.0305656
566,0.0305656
568,0.0757677
570,0.0545586
572,0.0545586
574,0.0777845
576,0.0788168
578,0.0241166
580,0.0241166
582,0.0570027
584,0.0570027
586,0.0570027
588,0.0427737
590,0.101285
592,0.0327823
594,0.0575312
596,0.0623336
598,0.0307972
600,0.0307972
602,0.0778967
604,0.0962052
606,0.0962052
608,0.0273685
610,0.0766926
612,0.0631285
614,0.0112004
616,0.0279734
618,0.030932
620,0.0691109
622,0.082162
624,0.064414
626,0.0809971
628,0.0666779
630,0.0476636
632,0.0476636
634,0.0153565
636,0.021236
638,0.021236
640,0.0488966
642,0.0589897
644,0.0167741
646,0.0523485
648,0.0228535
650,0.0570218
652,0.0618133
654,0.0592235
656,0.0697958
658,0.0599441
660,0.0068968
662,0.0829438
664,0.0368891
666,0.042205
668,0.0479954
670,0.0780146
672,0.0967721
674,0.0274552
676,0.0555318
678,0.0403945
680,0.0737172
682,0.0316233
684,0.108575
686,0.108575
688,0.068824
690,0.111987
692,0.0404262
694,0.0880468
696,0.0616968
698,0.0616968
700,0.0788659
702,0.0788659
704,0.0788659
706,0.0430478
708,0.0430478
710,0.0430478
712,0.0488468
714,0.0194683
716,0.0131698
718,0.0228329
720,0.0120631
722,0.0166712
724,0.0166712
726,0.0254368
728,0.0556168
730,0.00632131
732,0.00632131
734,0.0335172
736,0.0488925
738,0.0488925
740,0.0550272
742,0.0709759
744,0.10896
746,0.025905
748,0.0525897
750,0.0666841
752,0.0400252
754,0.0490345
756,0.0539254
758,0.0712787
760,0.0621475
762,0.0316098
764,0.0621588
766,0.0935028
768,0.0935028
770,0.0130466
772,0.0229006
774,0.0229787
776,0.0229787
778,0.0810454
780,0.0394131
782,0.0159593
784,0.0546638
786,0.0456225
788,0.0124582
790,0.0187967
792,0.0129275
794,0.06524
796,0.0143456
798,0.0143456
800,0.0143456
802,0.00336618
804,0.00336618
806,0.00336618
808,0.0363069
810,0.0363069
812,0.0581004
814,0.0367265
816,0.0167536
818,0.0822211
820,0.0382443
822,0.0151802
824,0.0155373
826,0.0615715
828,0.0132528
830,0.0699227
832,0.0961802
834,0.0961802
836,0.0593838
838,0.0593838
840,0.0450724
842,0.0418777
844,0.071002
846,0.0569077
848,0.0511559
850,0.0511559
852,0.0549757
854,0.0556572
856,0.0865492
858,0.0523433
860,0.114446
862,0.0737343
864,0.0737343
866,0.0737343
868,0.10396
870,0.10396
872,0.0432297
874,0.0969097
876,0.0969097
878,0.0157392
880,0.0157392
882,0.0224136
884,0.0224136
886,0.0531578
888,0.0629369
890,0.0923129
892,0.0162849
894,0.0229018
896,0.0229018
898,0.092411
900,0.010034
902,0.0421472
904,0.055472
906,0.0407185
