MDTU,plaq,Re(det),Im(det),link
270,0.157888,6.97427e-09,5.1627e-09,0.520261
272,0.161193,1.08302e-08,1.03724e-08,0.522915
274,0.135052,5.29429e-09,1.20731e-08,0.524566
276,0.141876,2.17228e-08,1.0052e-08,0.509759
278,0.141876,2.17228e-08,1.0052e-08,0.509759
280,0.141876,2.17228e-08,1.0052e-08,0.509759
282,0.164491,1.57254e-08,1.99173e-08,0.504121
284,0.170858,1.87447e-08,1.37679e-08,0.534309
286,0.16118,1.7602e-08,1.32526e-08,0.533374
288,0.162409,1.85933e-08,1.59029e-08,0.510173
290,0.185497,2.85843e-08,2.31721e-08,0.510051
292,0.167979,1.40956e-08,1.89765e-08,0.519962
294,0.167979,1.40956e-08,1.89765e-08,0.519962
296,0.167979,1.40956e-08,1.89765e-08,0.519962
298,0.178012,1.69352e-08,3.72968e-08,0.531645
300,0.175224,1.85155e-08,1.39829e-08,0.519882
302,0.17447,1.85363e-08,1.99741e-08,0.526126
304,0.170772,2.24157e-08,2.12246e-08,0.530469
306,0.167864,3.11965e-08,1.52054e-08,0.520992
308,0.161307,8.99034e-09,6.33804e-09,0.502855
310,0.15339,7.03502e-09,1.07533e-08,0.509884
312,0.171375,1.9288e-08,1.73397e-08,0.513171
314,0.183268,1.66161e-08,1.75474e-08,0.504372
316,0.163495,1.13757e-08,7.51229e-09,0.497088
318,0.16148,1.39706e-08,1.429e-08,0.510729
320,0.16148,1.39706e-08,1.429e-08,0.510729
322,0.196841,1.94903e-08,4.06791e-08,0.521277
324,0.151272,1.36455e-08,9.0153e-09,0.507643
326,0.17157,8.1952e-09,1.28102e-08,0.511608
328,0.136811,6.05097e-08,3.03786e-08,0.513131
330,0.162317,7.56176e-08,4.71462e-08,0.511431
332,0.180906,2.09558e-08,2.12906e-08,0.502113
334,0.180906,2.09558e-08,2.12906e-08,0.502113
336,0.16653,2.46468e-08,2.0185e-08,0.518033
338,0.16653,2.46468e-08,2.0185e-08,0.518033
340,0.142536,4.15154e-08,2.8738e-08,0.508669
342,0.172503,1.46747e-08,5.06067e-08,0.533365
344,0.163176,1.54921e-08,6.68326e-09,0.544409
346,0.190462,3.33687e-08,4.15824e-08,0.533385
348,0.190462,3.33687e-08,4.15824e-08,0.533385
350,0.181799,5.1337e-08,7.8829e-08,0.527169
352,0.175297,8.88762e-09,1.28855e-08,0.511019
354,0.141365,3.19592e-08,2.59802e-08,0.519142
356,0.164501,1.59678e-08,1.87864e-08,0.519551
358,0.159673,3.71088e-08,1.37775e-08,0.51794
360,0.159673,3.71088e-08,1.37775e-08,0.51794
362,0.159673,3.71088e-08,1.37775e-08,0.51794
364,0.159673,3.71088e-08,1.37775e-08,0.51794
366,0.159673,3.71088e-08,1.37775e-08,0.51794
368,0.153798,3.09301e-08,2.65734e-08,0.543469
370,0.174538,1.28459e-08,2.50304e-08,0.532644
372,0.174538,1.28459e-08,2.50304e-08,0.532644
374,0.174538,1.28459e-08,2.50304e-08,0.532644
376,0.174538,1.28459e-08,2.50304e-08,0.532644
378,0.175797,1.3605e-08,1.72409e-08,0.52589
380,0.16332,2.12467e-08,1.83392e-08,0.528539
382,0.16332,2.12467e-08,1.83392e-08,0.528539
384,0.13561,8.92856e-09,8.9946e-09,0.516373
386,0.156871,5.57162e-08,6.72404e-08,0.518626
388,0.179662,2.1687e-08,2.37399e-08,0.526384
390,0.176265,1.28563e-08,1.40818e-08,0.516914
392,0.152281,1.46129e-08,1.59339e-08,0.519828
394,0.150475,1.4046e-08,2.10455e-08,0.540201
396,0.160065,3.06836e-08,9.42684e-09,0.538417
398,0.165737,1.67671e-08,2.29317e-08,0.538255
400,0.165737,1.67671e-08,2.29317e-08,0.538255
402,0.165737,1.67671e-08,2.29317e-08,0.538255
404,0.149495,2.21452e-08,4.19668e-08,0.52256
406,0.161994,5.59379e-09,7.75183e-09,0.506373
408,0.161994,5.59379e-09,7.75183e-09,0.506373
410,0.18486,1.62171e-08,8.92846e-09,0.529756
412,0.170362,9.59797e-09,1.02244e-08,0.511286
414,0.177964,3.42807e-08,1.92983e-08,0.512649
416,0.134828,1.56268e-08,1.34645e-08,0.510534
418,0.179308,1.39209e-08,1.80284e-08,0.506615
420,0.154239,1.57502e-08,1.48199e-08,0.509129
422,0.154539,1.18306e-08,6.78222e-09,0.523854
424,0.154439,1.39133e-08,6.2799e-09,0.501932
426,0.166751,2.51916e-08,1.65613e-08,0.511564
428,0.183282,1.50644e-08,1.30797e-08,0.523525
430,0.165375,1.71626e-08,8.43013e-09,0.505252
432,0.159237,8.95299e-09,1.50754e-08,0.513875
434,0.169928,1.14508e-08,1.1619e-08,0.519164
436,0.169928,1.14508e-08,1.1619e-08,0.519164
438,0.157821,2.49827e-08,2.51629e-08,0.515484
440,0.155614,1.2213e-08,1.43988e-08,0.513051
442,0.157438,3.50755e-08,1.98747e-08,0.512734
444,0.171896,3.0732e-08,2.01091e-08,0.533397
446,0.145121,2.82995e-08,1.59234e-08,0.511411
448,0.187398,1.08853e-08,5.46334e-08,0.532694
450,0.187398,1.08853e-08,5.46334e-08,0.532694
452,0.164638,3.77121e-08,4.20564e-08,0.541983
454,0.164638,3.77121e-08,4.20564e-08,0.541983
456,0.164795,1.24084e-08,1.8152e-08,0.51133
458,0.155246,4.44071e-08,2.25711e-08,0.520714
460,0.155246,4.44071e-08,2.25711e-08,0.520714
462,0.155246,4.44071e-08,2.25711e-08,0.520714
464,0.148377,8.39952e-09,5.78648e-09,0.517599
466,0.21458,1.99001e-08,2.21702e-08,0.51327
468,0.19806,1.25824e-08,1.2054e-08,0.512655
470,0.177295,3.95696e-08,5.48668e-08,0.515658
472,0.175152,2.58332e-08,2.39059e-08,0.515036
474,0.179911,1.61432e-08,1.43552e-08,0.521501
476,0.135741,2.4009e-08,1.28918e-08,0.503589
478,0.144798,9.09629e-09,1.43069e-08,0.496848
480,0.155781,1.08524e-08,6.66688e-09,0.501185
482,0.16759,3.5218e-08,3.33377e-08,0.50995
484,0.13958,1.54131e-08,2.4829e-08,0.507908
486,0.166011,6.03105e-09,9.09064e-09,0.503771
488,0.121931,1.01697e-08,8.72808e-09,0.509199
490,0.142946,1.04337e-08,9.85542e-09,0.512948
492,0.143533,1.46309e-08,1.5976e-08,0.500645
494,0.166078,1.3496e-08,2.10562e-08,0.502749
496,0.141731,1.05448e-08,1.15142e-08,0.526429
498,0.188788,5.62004e-08,1.63745e-08,0.519038
500,0.141016,5.53241e-08,1.72616e-08,0.500781
502,0.198737,1.39249e-08,4.23344e-08,0.507277
504,0.198737,1.39249e-08,4.23344e-08,0.507277
506,0.191491,4.19747e-08,3.60437e-08,0.524037
508,0.181423,1.0296e-08,1.94825e-08,0.521719
510,0.162468,9.30834e-09,9.46631e-09,0.537389
512,0.162468,9.30834e-09,9.46631e-09,0.537389
514,0.162468,9.30834e-09,9.46631e-09,0.537389
516,0.14557,1.11915e-08,9.79133e-09,0.500582
518,0.153772,1.05869e-08,1.19386e-08,0.498302
520,0.182069,1.53956e-08,9.36433e-09,0.506138
522,0.135339,1.46552e-08,1.53026e-08,0.51191
524,0.135339,1.46552e-08,1.53026e-08,0.51191
526,0.189401,1.12971e-08,2.29253e-08,0.539431
528,0.189401,1.12971e-08,2.29253e-08,0.539431
530,0.189401,1.12971e-08,2.29253e-08,0.539431
532,0.151062,1.20121e-08,7.7644e-09,0.511844
534,0.189924,8.14711e-09,8.34312e-09,0.503993
536,0.153335,6.98877e-09,1.67999e-08,0.518183
538,0.15423,1.53338e-08,1.51712e-08,0.532156
540,0.140106,6.01587e-09,6.78183e-09,0.529898
542,0.17222,8.7649e-09,1.34722e-08,0.524755
544,0.163312,1.07068e-08,1.4486e-08,0.525517
546,0.163312,1.07068e-08,1.4486e-08,0.525517
548,0.163312,1.07068e-08,1.4486e-08,0.525517
550,0.131402,2.45196e-08,1.32495e-08,0.516898
552,0.151932,9.14597e-09,9.0023e-09,0.519748
554,0.185252,1.26921e-08,9.93383e-09,0.526089
556,0.175067,1.00882e-08,1.5074e-08,0.530326
558,0.168007,4.47338e-08,5.90361e-08,0.525682
560,0.159151,3.8149e-08,2.8628e-08,0.511002
562,0.188525,1.32772e-08,2.35289e-08,0.520898
564,0.188525,1.32772e-08,2.35289e-08,0.520898
566,0.188525,1.32772e-08,2.35289e-08,0.520898
568,0.167862,3.85003e-08,4.71734e-08,0.506477
570,0.125141,2.80545e-08,6.91016e-09,0.506098
572,0.125141,2.80545e-08,6.91016e-09,0.506098
574,0.17523,9.1224e-09,9.96599e-09,0.513376
576,0.17297,2.73632e-08,2.2114e-08,0.510283
578,0.15034,2.11645e-08,1.18292e-08,0.525215
580,0.15034,2.11645e-08,1.18292e-08,0.525215
582,0.189747,2.10126e-08,1.22902e-08,0.521968
584,0.189747,2.10126e-08,1.22902e-08,0.521968
586,0.189747,2.10126e-08,1.22902e-08,0.521968
588,0.134742,1.19119e-08,2.4113e-08,0.501126
590,0.154777,2.7369e-08,1.36007e-08,0.517755
592,0.14497,3.81957e-08,2.85655e-08,0.509862
594,0.177922,1.7905e-08,1.71262e-08,0.51837
596,0.176209,1.24548e-08,1.56063e-08,0.512023
598,0.141698,2.62965e-08,2.08947e-08,0.514807
600,0.141698,2.62965e-08,2.08947e-08,0.514807
602,0.160755,1.39571e-08,2.14566e-08,0.512444
604,0.172589,1.06736e-08,1.48456e-08,0.510987
606,0.172589,1.06736e-08,1.48456e-08,0.510987
608,0.160629,1.60716e-08,1.07528e-08,0.516161
610,0.177494,1.82157e-08,2.10152e-08,0.524377
612,0.18163,8.08165e-09,1.35844e-08,0.522537
614,0.173325,1.39932e-08,3.24911e-08,0.529696
616,0.163733,1.44622e-08,1.13867e-08,0.535016
618,0.147224,2.22927e-08,1.29077e-08,0.509197
620,0.146744,2.23303e-08,2.92172e-08,0.506828
622,0.145692,2.19097e-08,6.39726e-08,0.502065
624,0.152098,9.7005e-09,9.73943e-09,0.515704
626,0.186061,1.71634e-08,1.47159e-08,0.516261
628,0.159973,1.33477e-08,2.00267e-08,0.520485
630,0.170706,2.14207e-08,2.28726e-08,0.533774
632,0.170706,2.14207e-08,2.28726e-08,0.533774
634,0.178882,2.28536e-08,7.91728e-09,0.519792
636,0.170626,3.4e-08,1.73415e-08,0.527285
638,0.170626,3.4e-08,1.73415e-08,0.527285
640,0.170053,1.81764e-08,1.19467e-08,0.511633
642,0.141322,8.38024e-09,1.26566e-08,0.507172
644,0.147364,1.8337e-08,1.01094e-08,0.507039
646,0.178453,8.85171e-09,1.01128e-08,0.503054
648,0.168878,1.55462e-08,2.15272e-08,0.522393
650,0.154764,1.4127e-08,2.31135e-08,0.523651
652,0.17578,7.1428e-08,3.44458e-08,0.519641
654,0.142325,7.42443e-09,1.00334e-08,0.528992
656,0.191274,2.09264e-08,1.99351e-08,0.511822
658,0.152619,1.21448e-08,1.1109e-08,0.508633
660,0.151908,1.2434e-08,1.61133e-08,0.506369
662,0.173097,2.0326e-08,2.08353e-08,0.496374
664,0.15254,5.31736e-09,6.78497e-09,0.501755
666,0.129832,1.438e-08,1.73887e-08,0.505442
668,0.136398,6.18903e-09,6.81434e-09,0.49108
670,0.136783,1.08629e-08,1.89827e-08,0.4963
672,0.128741,2.58643e-08,1.36264e-08,0.500735
674,0.124023,1.20986e-08,8.23112e-09,0.502167
676,0.169278,2.31085e-08,1.82016e-08,0.512696
678,0.142607,1.12218e-08,2.6203e-08,0.501944
680,0.158194,2.53319e-08,1.88124e-08,0.516922
682,0.1766,1.81597e-08,1.06772e-08,0.522836
684,0.157301,5.51102e-08,4.62277e-08,0.525582
686,0.157301,5.51102e-08,4.62277e-08,0.525582
688,0.15302,2.25871e-08,1.85419e-08,0.530633
690,0.147207,1.60384e-08,1.39466e-08,0.514784
692,0.166769,6.83613e-08,2.52723e-08,0.522902
694,0.163365,6.97516e-08,1.90314e-08,0.538234
696,0.149329,9.90789e-09,2.33919e-08,0.525452
698,0.149329,9.90789e-09,2.33919e-08,0.525452
700,0.15885,1.97066e-08,2.41974e-08,0.531921
702,0.15885,1.97066e-08,2.41974e-08,0.531921
704,0.15885,1.97066e-08,2.41974e-08,0.531921
706,0.175749,5.5979e-08,7.17893e-08,0.523585
708,0.175749,5.5979e-08,7.17893e-08,0.523585
710,0.175749,5.5979e-08,7.17893e-08,0.523585
712,0.163036,4.79485e-09,5.81771e-09,0.516128
714,0.163035,1.11081e-08,1.20107e-08,0.507741
716,0.175505,8.94587e-08,2.92694e-08,0.523944
718,0.164876,1.92745e-08,1.58942e-08,0.511233
720,0.210575,1.20441e-08,9.95723e-09,0.50771
722,0.132438,2.18014e-08,1.622e-08,0.512825
724,0.132438,2.18014e-08,1.622e-08,0.512825
726,0.156686,1.29498e-08,1.24516e-08,0.531837
728,0.190489,2.11614e-08,3.3579e-08,0.531296
730,0.169005,9.07391e-09,9.60296e-09,0.528299
732,0.169005,9.07391e-09,9.60296e-09,0.528299
734,0.191445,1.58633e-08,2.26165e-08,0.523137
736,0.169993,8.89941e-09,9.11991e-09,0.529784
738,0.169993,8.89941e-09,9.11991e-09,0.529784
740,0.151371,4.4424e-09,7.87696e-09,0.493635
742,0.135863,1.04784e-08,1.01055e-08,0.515579
744,0.142424,7.33241e-09,1.04329e-08,0.525395
746,0.136327,1.40992e-08,9.49694e-09,0.504681
748,0.13913,1.12048e-08,1.57031e-08,0.501159
750,0.189419,1.2943e-08,1.15534e-08,0.508185
752,0.160858,2.20102e-08,3.25816e-08,0.50099
754,0.149829,1.91875e-08,1.51782e-08,0.505831
756,0.156489,1.1995e-08,1.24037e-08,0.504282
758,0.154412,5.63582e-09,1.2224e-08,0.514047
760,0.171676,3.53589e-08,7.6946e-08,0.515727
762,0.14569,1.44433e-08,1.65473e-08,0.508087
764,0.167903,5.73475e-09,6.49579e-09,0.510141
766,0.182679,2.04618e-08,1.54293e-08,0.507727
768,0.182679,2.04618e-08,1.54293e-08,0.507727
770,0.163673,9.90917e-09,1.46885e-08,0.509984
772,0.149679,8.61668e-09,2.24353e-08,0.507577
774,0.17315,2.46784e-08,1.53645e-08,0.508758
776,0.17315,2.46784e-08,1.53645e-08,0.508758
778,0.173086,1.28738e-08,2.25244e-08,0.506707
780,0.170236,2.87028e-08,2.49721e-08,0.526807
782,0.12983,1.13453e-08,1.31693e-08,0.515852
784,0.164418,8.73088e-09,1.34191e-08,0.522345
786,0.180938,1.46243e-08,1.79105e-08,0.541315
788,0.158611,4.54509e-08,2.24511e-08,0.531425
790,0.136841,3.39018e-08,1.79498e-08,0.523097
792,0.172518,1.23173e-08,1.64389e-08,0.514088
794,0.208473,4.08648e-08,2.70303e-08,0.530008
796,0.170673,1.47008e-08,1.3928e-08,0.528023
798,0.170673,1.47008e-08,1.3928e-08,0.528023
800,0.170673,1.47008e-08,1.3928e-08,0.528023
802,0.168648,4.97584e-08,2.46563e-08,0.534607
804,0.168648,4.97584e-08,2.46563e-08,0.534607
806,0.168648,4.97584e-08,2.46563e-08,0.534607
808,0.161509,1.68644e-08,1.79916e-08,0.520899
810,0.161509,1.68644e-08,1.79916e-08,0.520899
812,0.164575,1.30785e-08,1.66597e-08,0.541559
814,0.181782,8.19618e-09,1.04489e-08,0.525088
816,0.12269,2.58944e-08,1.59475e-08,0.52082
818,0.151495,6.73311e-09,6.65217e-09,0.546886
820,0.175874,1.56588e-08,2.41097e-08,0.534961
822,0.194365,8.49639e-09,1.97725e-08,0.526848
824,0.171711,1.50436e-08,1.3063e-08,0.518867
826,0.14821,2.46513e-08,3.34506e-08,0.511963
828,0.132416,2.53258e-08,1.86395e-08,0.527407
830,0.147044,8.44364e-09,1.3578e-08,0.518052
832,0.164318,2.27396e-08,1.81036e-08,0.509475
834,0.164318,2.27396e-08,1.81036e-08,0.509475
836,0.162946,1.04198e-08,8.34708e-09,0.513029
838,0.162946,1.04198e-08,8.34708e-09,0.513029
840,0.159022,2.46987e-08,2.41538e-08,0.509997
842,0.154797,1.8529e-08,2.84776e-08,0.5087
844,0.197323,1.47004e-08,1.17541e-08,0.51154
846,0.157353,1.07989e-08,1.27268e-08,0.499743
848,0.177025,1.10093e-08,1.33283e-08,0.505802
850,0.177025,1.10093e-08,1.33283e-08,0.505802
852,0.14179,6.09147e-08,3.72812e-08,0.503768
854,0.182134,1.12179e-08,1.54843e-08,0.508135
856,0.160409,1.66102e-08,4.11402e-08,0.499466
858,0.151281,1.17892e-08,7.66558e-09,0.506225
860,0.156625,2.23508e-08,1.513e-08,0.499273
862,0.16567,2.73565e-08,1.70444e-08,0.511487
864,0.16567,2.73565e-08,1.70444e-08,0.511487
866,0.16567,2.73565e-08,1.70444e-08,0.511487
868,0.1656,2.26863e-08,1.65279e-08,0.512247
870,0.1656,2.26863e-08,1.65279e-08,0.512247
872,0.184278,1.03056e-08,2.30853e-08,0.520007
874,0.169845,1.52887e-08,2.69523e-08,0.519982
876,0.169845,1.52887e-08,2.69523e-08,0.519982
878,0.157714,1.18578e-08,1.73636e-08,0.512571
880,0.157714,1.18578e-08,1.73636e-08,0.512571
882,0.159125,1.68649e-08,1.84328e-08,0.517195
884,0.159125,1.68649e-08,1.84328e-08,0.517195
886,0.159726,1.5764e-08,1.01806e-08,0.520285
888,0.151543,1.19864e-08,1.28653e-08,0.515442
890,0.157247,5.41759e-08,3.20512e-08,0.509803
892,0.128861,2.74983e-08,3.52493e-08,0.507528
894,0.129396,5.97528e-09,5.13575e-09,0.50683
896,0.129396,5.97528e-09,5.13575e-09,0.50683
898,0.179712,6.90065e-09,4.41996e-09,0.502408
900,0.169304,1.83041e-08,2.14513e-08,0.517989
902,0.175848,8.08815e-09,9.85034e-09,0.518392
904,0.188331,1.33389e-08,1.20278e-08,0.515619
906,0.157287,3.35916e-08,8.0283e-09,0.526168
908,0.148336,1.44012e-08,1.15244e-08,0.524787
910,0.159977,2.37079e-08,1.85875e-08,0.537774
912,0.142435,9.79005e-09,7.72742e-09,0.512077
914,0.204134,1.04585e-08,3.07387e-08,0.510397
916,0.178022,1.17141e-08,1.96383e-08,0.510125
918,0.175888,1.7559e-08,2.25243e-08,0.524429
920,0.175888,1.7559e-08,2.25243e-08,0.524429
922,0.189811,4.76366e-08,5.09508e-08,0.51172
924,0.154023,1.69765e-08,1.6813e-08,0.514243
926,0.185603,1.05633e-08,1.09794e-08,0.522112
928,0.186492,2.54893e-08,1.55772e-08,0.530982
930,0.155448,1.69091e-08,1.06775e-08,0.506688
932,0.16476,1.98617e-08,1.49719e-08,0.529386
934,0.16476,1.98617e-08,1.49719e-08,0.529386
936,0.167975,2.60202e-08,1.37862e-08,0.521246
938,0.167975,2.60202e-08,1.37862e-08,0.521246
940,0.209587,1.51897e-08,4.95651e-08,0.51239
942,0.180734,8.26426e-09,6.36729e-09,0.520976
944,0.180734,8.26426e-09,6.36729e-09,0.520976
946,0.180354,2.88353e-08,1.73906e-08,0.504332
948,0.145663,1.7283e-08,2.35551e-08,0.506976
950,0.179425,1.67962e-08,9.68908e-08,0.508983
952,0.161532,1.84701e-08,1.23187e-08,0.514301
954,0.180137,4.74418e-08,1.31608e-08,0.516575
