t,e^(-dS)
156,0.581526
157,0.707017
158,0.655537
159,2.50528
160,0.576777
161,0.882409
162,0.674759
163,0.876604
164,2.71584
165,0.728331
166,0.790413
167,0.675164
168,1.00419
169,0.674084
170,0.639416
171,2.21466
172,0.275271
173,2.08402
174,0.65103
175,1.04699
176,0.680247
177,1.48231
178,1.03246
179,1.3299
180,0.268206
181,0.519546
182,0.35665
183,0.368616
184,0.729205
185,1.11918
186,0.303007
187,0.371837
188,0.491398
189,0.546129
190,1.24272
191,0.341298
192,0.22091
193,1.71001
194,0.935018
195,0.526818
196,1.73117
197,3.07714
198,0.665911
199,0.927345
200,0.647459
201,0.757524
202,0.970892
203,0.556326
204,0.814647
205,1.80706
206,0.593392
207,0.661861
208,0.960012
209,1.7635
210,0.690044
211,2.11869
212,0.395225
213,1.01357
214,1.65931
215,1.05092
216,1.02075
217,1.02796
218,0.615389
219,0.804689
220,1.19782
221,0.571152
222,1.99232
223,0.534245
224,1.83455
225,0.445972
226,0.881174
227,0.809288
228,0.746395
229,2.58364
230,0.298197
231,0.280551
232,0.388563
233,1.01654
234,1.15258
235,0.665711
236,1.21349
237,2.45174
238,1.10993
239,0.775149
240,0.794057
241,1.59297
242,0.909282
243,0.849336
244,0.61965
245,0.93245
246,0.922738
247,0.705182
248,1.42234
249,1.66529
250,1.35243
251,0.860364
252,0.686808
253,2.7511
254,0.919634
255,2.08652
256,0.270631
257,0.594164
258,0.563493
259,1.09653
260,0.73764
261,1.64641
262,0.572295
263,2.57204
264,0.187121
265,0.46218
266,0.514994
267,0.41891
268,0.939592
269,1.71172
270,0.903481
271,0.954364
272,1.01242
273,0.561974
274,0.572009
275,0.399517
276,1.35473
277,1.08814
278,0.58019
279,1.21179
280,1.44239
281,1.97329
282,0.380526
283,0.441005
284,0.656456
285,0.894313
286,0.704618
287,0.609327
288,1.91746
289,0.726585
290,0.245122
291,1.45805
292,0.511504
293,0.52545
294,0.286218
295,1.95717
296,1.00753
297,0.987222
298,0.780204
299,1.46565
300,0.721084
301,1.71961
302,1.07357
303,0.384312
304,0.6951
305,0.844256
306,1.60256
307,1.27698
308,0.796522
309,1.06407
310,1.53695
311,1.03165
312,1.25307
313,1.17046
314,0.800675
315,1.38085
316,0.368727
317,1.81557
318,0.956638
319,0.300592
320,0.165961
321,1.86787
322,1.02149
323,1.8254
324,0.81026
325,0.79708
326,0.691495
327,1.26871
328,1.3279
329,1.2507
330,0.799635
331,0.943273
332,0.56927
333,0.713623
334,0.482343
335,1.38847
336,1.49108
337,0.685025
338,1.40102
339,0.498027
340,2.88349
341,1.44817
342,1.28492
343,0.56819
344,1.04618
345,0.55035
346,1.0759
347,0.87424
348,1.13951
349,0.684477
350,1.65235
351,0.331874
352,0.528137
353,0.944056
354,0.217186
355,0.556493
356,0.379235
357,1.12885
358,2.67728
359,0.614467
360,0.66878
361,0.53036
362,0.73764
363,3.64006
364,0.914974
365,0.657178
366,0.564508
367,0.752616
368,0.596307
369,0.731908
370,0.616621
371,1.88344
372,0.830274
373,0.777245
374,1.20033
375,0.559451
376,2.40969
377,1.18578
378,0.486752
379,0.919174
380,0.870924
381,1.53511
382,0.904295
383,0.571952
384,0.456348
385,1.45208
386,0.99812
387,0.949319
388,0.327915
389,0.7598
390,0.925594
391,0.648171
392,1.62206
393,1.21155
394,0.625127
395,1.9515
396,0.728258
397,1.10916
398,1.0344
399,0.542808
400,0.288806
401,1.37163
402,0.689079
403,0.591496
404,1.07174
405,0.570068
406,0.661199
407,1.14282
408,1.24583
409,0.659746
410,0.940532
411,1.36329
412,1.09699
413,0.922175
414,2.09908
415,0.561412
416,1.9478
417,0.509513
418,1.0998
419,0.865282
420,0.876779
421,1.25182
422,1.44499
423,0.41753
424,1.07145
425,0.58048
426,0.639032
427,1.14947
428,1.80201
429,1.18507
430,0.858301
431,0.943386
432,0.769203
433,0.489779
434,1.05174
435,0.421262
436,1.3275
437,1.58186
438,0.395937
439,0.553884
440,0.604109
441,1.3893
442,0.430374
443,0.782626
444,1.2078
445,0.448028
446,2.20163
447,0.47317
448,0.945218
449,0.845861
450,1.23355
451,0.435613
452,0.871447
453,1.11572
454,0.620891
455,1.30252
456,1.07884
457,1.20563
458,1.06705
459,1.29979
460,0.81172
461,0.564339
462,1.46302
463,2.31729
464,0.909955
465,0.634194
466,1.7409
467,0.417196
468,1.02
469,0.683656
470,0.705887
471,0.635146
472,0.95082
473,1.69961
474,1.06094
475,1.02082
476,1.54034
477,0.390003
