MDTU,min_min,min_max,max_min,max_max
80,-4.99635,-1.0311,-0.207312,0.411565
82,-4.78922,-1.18616,-0.0897908,0.418836
84,-4.52962,-1.27312,-0.1438,0.450622
86,-6.69333,-0.922124,-0.239193,0.416609
88,-6.16508,-1.23596,-0.226159,0.401535
90,-4.8421,-1.27114,-0.142301,0.432223
92,-4.74712,-1.43466,-0.123893,0.459039
94,-4.74712,-1.43466,-0.123893,0.459039
96,-3.95476,-1.35086,-0.115009,0.479725
98,-4.83099,-1.24593,-0.160031,0.495353
100,-4.82083,-1.35062,-0.0967689,0.448956
102,-5.34201,-1.38695,-0.0723861,0.4884
104,-5.40461,-1.31055,-0.131911,0.400267
106,-4.46442,-1.27699,-0.0826097,0.402082
108,-4.79238,-1.33285,-0.156297,0.376509
110,-4.90237,-1.43505,-0.121321,0.382661
112,-4.90237,-1.43505,-0.121321,0.382661
114,-4.90237,-1.43505,-0.121321,0.382661
116,-4.60945,-1.26359,-0.0945773,0.396847
118,-5.47999,-1.14191,-0.13018,0.413
120,-4.99481,-1.26502,-0.128069,0.433017
122,-4.63303,-1.22262,-0.15236,0.400024
124,-5.69346,-1.31066,-0.119477,0.42595
126,-4.87442,-1.30816,-0.0733533,0.494936
128,-4.4995,-1.16278,-0.115353,0.465612
130,-5.62033,-1.22141,-0.123949,0.457046
132,-5.08651,-1.15263,-0.117987,0.413389
134,-4.82981,-1.32006,-0.0974901,0.389208
136,-4.20734,-1.2358,-0.0861316,0.425615
138,-5.34212,-1.30689,-0.180584,0.335196
140,-4.74731,-1.23264,-0.194581,0.426937
142,-6.60012,-1.04013,-0.181664,0.458894
144,-3.96717,-1.26189,-0.1009,0.508614
146,-4.8521,-0.989008,-0.175919,0.549889
148,-5.04234,-1.37858,-0.0841494,0.406559
150,-5.41638,-1.27691,-0.266758,0.395803
152,-3.72485,-1.22749,-0.13356,0.368824
154,-3.98415,-1.23398,-0.0741788,0.526473
156,-3.98415,-1.23398,-0.0741788,0.526473
158,-4.7807,-1.18843,-0.118923,0.43176
160,-4.71484,-1.19776,-0.103266,0.506588
162,-5.18827,-1.13278,-0.125344,0.433114
164,-4.303,-1.34039,-0.242412,0.475233
166,-5.14873,-1.2343,-0.224453,0.44537
168,-5.14873,-1.2343,-0.224453,0.44537
170,-4.83087,-1.46304,-0.0476494,0.486644
172,-3.76212,-1.21258,-0.10027,0.44347
174,-4.47587,-1.12809,-0.235635,0.407736
176,-4.47587,-1.12809,-0.235635,0.407736
178,-5.40614,-1.36008,-0.116034,0.417679
180,-5.40614,-1.36008,-0.116034,0.417679
182,-6.45484,-1.33998,-0.172741,0.403963
184,-4.16019,-1.37316,-0.141042,0.44118
186,-4.9363,-1.10561,-0.0812573,0.453904
188,-6.53691,-1.16615,-0.216062,0.488015
190,-4.15391,-1.14608,-0.0957101,0.434482
192,-5.26713,-1.1702,-0.18557,0.517925
194,-5.32373,-1.18477,-0.134107,0.448497
196,-5.32373,-1.18477,-0.134107,0.448497
198,-4.3806,-1.1566,-0.11325,0.455552
200,-4.3806,-1.1566,-0.11325,0.455552
202,-5.04033,-1.31045,-0.182339,0.387616
204,-5.21,-1.29506,-0.175036,0.433228
206,-5.0773,-1.22221,-0.167969,0.404501
208,-4.91305,-1.45661,-0.125821,0.385287
210,-5.32874,-1.12078,-0.160976,0.421795
212,-4.58203,-1.26427,-0.120375,0.430035
214,-4.33264,-1.20625,-0.149804,0.386234
216,-4.33264,-1.20625,-0.149804,0.386234
218,-4.33264,-1.20625,-0.149804,0.386234
220,-5.02266,-1.34064,-0.132506,0.442446
222,-4.93334,-1.23143,-0.0770248,0.375381
224,-5.33885,-0.93821,-0.108092,0.406665
226,-5.7846,-1.23149,-0.0907124,0.450502
228,-6.52169,-1.32402,-0.0853762,0.417051
230,-5.83961,-1.0937,-0.074774,0.357347
232,-4.31913,-1.31915,-0.100315,0.426878
234,-4.31913,-1.31915,-0.100315,0.426878
236,-4.31913,-1.31915,-0.100315,0.426878
238,-4.08872,-1.3139,-0.153411,0.402416
240,-4.78971,-1.2266,-0.143234,0.454225
242,-4.89228,-1.26502,-0.0871205,0.456513
244,-4.89228,-1.26502,-0.0871205,0.456513
246,-4.89228,-1.26502,-0.0871205,0.456513
248,-4.89228,-1.26502,-0.0871205,0.456513
250,-4.90868,-1.18275,-0.13382,0.501281
252,-5.63232,-1.28074,-0.160763,0.394513
254,-5.23025,-1.19713,-0.120858,0.430356
256,-4.65362,-1.25841,-0.141504,0.535573
258,-5.69933,-1.45665,-0.121957,0.386248
260,-5.28032,-1.23707,-0.141923,0.445753
262,-5.43313,-1.2937,-0.178842,0.414619
264,-4.6508,-1.01374,-0.0914653,0.425241
266,-5.48456,-1.20121,-0.140766,0.481415
268,-4.29327,-1.16689,-0.14994,0.480547
270,-4.92774,-1.27128,-0.102469,0.409854
272,-4.71077,-1.25394,-0.0705439,0.51885
274,-5.25581,-1.23586,-0.0955731,0.451219
276,-4.79925,-1.13493,-0.113767,0.617943
278,-4.79925,-1.13493,-0.113767,0.617943
280,-4.79925,-1.13493,-0.113767,0.617943
282,-5.37137,-1.07908,-0.100071,0.410789
284,-4.88066,-1.2475,-0.119701,0.506652
286,-5.02281,-1.02531,-0.206538,0.44285
288,-4.63905,-1.27432,-0.133542,0.448681
290,-4.57006,-1.27228,-0.100539,0.389589
292,-4.6647,-1.15609,-0.135197,0.479795
294,-4.6647,-1.15609,-0.135197,0.479795
296,-4.6647,-1.15609,-0.135197,0.479795
298,-4.06964,-1.0243,-0.0935941,0.507344
300,-4.61094,-1.23677,-0.12959,0.41634
302,-4.67009,-1.08,-0.122643,0.400611
304,-5.20942,-1.12782,-0.126627,0.436396
306,-4.67339,-1.42371,-0.129257,0.403677
308,-5.15894,-1.22256,-0.231435,0.380021
310,-5.20089,-1.26894,-0.151373,0.412412
312,-7.15008,-1.05498,-0.142321,0.495534
314,-5.58598,-1.18954,-0.177447,0.39673
316,-5.62831,-1.30209,-0.18147,0.420674
318,-4.38975,-1.30387,-0.123669,0.432006
320,-4.38975,-1.30387,-0.123669,0.432006
322,-5.95649,-1.12567,-0.0917916,0.394269
324,-4.6527,-1.25848,-0.101811,0.452349
326,-4.34575,-1.16777,-0.0908854,0.395257
328,-4.34143,-1.2633,-0.112936,0.479403
330,-5.11434,-1.03617,-0.125989,0.405452
332,-4.73831,-1.3603,-0.168691,0.444978
334,-4.73831,-1.3603,-0.168691,0.444978
336,-4.65218,-1.0961,-0.041945,0.453213
338,-4.65218,-1.0961,-0.041945,0.453213
340,-4.45049,-1.23375,-0.202244,0.459525
342,-5.25882,-1.17281,-0.1525,0.514975
344,-5.35207,-0.998928,-0.160818,0.478168
346,-5.27713,-1.17124,-0.141364,0.478543
348,-5.27713,-1.17124,-0.141364,0.478543
350,-5.81552,-1.22029,-0.140104,0.475316
352,-4.73972,-0.906025,-0.0981995,0.442557
354,-5.88121,-1.23881,-0.105944,0.475304
356,-6.31233,-1.17781,-0.115396,0.448336
358,-5.04479,-1.09214,-0.134507,0.422604
360,-5.04479,-1.09214,-0.134507,0.422604
362,-5.04479,-1.09214,-0.134507,0.422604
364,-5.04479,-1.09214,-0.134507,0.422604
366,-5.04479,-1.09214,-0.134507,0.422604
368,-5.14374,-1.07994,-0.114501,0.509615
370,-4.02813,-1.04152,-0.129116,0.482167
372,-4.02813,-1.04152,-0.129116,0.482167
374,-4.02813,-1.04152,-0.129116,0.482167
376,-4.02813,-1.04152,-0.129116,0.482167
378,-5.07142,-1.01492,-0.168206,0.431469
380,-5.62826,-1.24361,-0.122394,0.490288
382,-5.62826,-1.24361,-0.122394,0.490288
384,-4.39548,-1.16239,-0.168017,0.468358
386,-4.96896,-1.15145,-0.0886391,0.409956
388,-5.38674,-1.04155,-0.146968,0.394827
390,-4.56714,-0.925579,-0.0765609,0.473351
392,-5.41623,-1.09592,-0.129985,0.503045
394,-4.74822,-1.29117,-0.121572,0.456235
396,-3.93087,-1.13071,-0.0735911,0.459737
398,-4.94761,-1.00842,-0.0538036,0.457317
400,-4.94761,-1.00842,-0.0538036,0.457317
402,-4.94761,-1.00842,-0.0538036,0.457317
404,-4.24681,-1.15014,-0.119912,0.421719
406,-4.84861,-1.05771,-0.152088,0.483472
408,-4.84861,-1.05771,-0.152088,0.483472
410,-5.23626,-1.01596,-0.111483,0.477227
412,-5.08113,-1.38454,-0.12694,0.450663
414,-4.87706,-1.38005,-0.13422,0.396051
416,-4.72398,-1.41529,-0.074149,0.501228
418,-5.69889,-1.22676,-0.206832,0.470786
420,-4.85893,-1.30017,-0.126985,0.421201
422,-5.53402,-0.987241,-0.0807861,0.428978
424,-4.93773,-1.31366,-0.176847,0.456734
426,-4.42296,-1.27686,-0.0880395,0.425115
428,-4.93162,-1.11135,-0.068647,0.405355
430,-5.3887,-1.13263,-0.0526802,0.403721
432,-4.31648,-1.39018,-0.21068,0.408374
434,-4.70504,-1.20873,-0.0996422,0.467308
436,-4.70504,-1.20873,-0.0996422,0.467308
438,-5.31434,-1.03914,-0.265387,0.449008
440,-4.63666,-1.10076,-0.0826714,0.383859
442,-4.63805,-1.281,-0.0844884,0.419783
444,-4.99503,-0.84885,-0.105009,0.47729
446,-6.10823,-1.291,-0.088192,0.409913
448,-7.41572,-0.547835,-0.103182,0.480238
450,-7.41572,-0.547835,-0.103182,0.480238
452,-4.73779,-1.29559,-0.122373,0.492785
454,-4.73779,-1.29559,-0.122373,0.492785
456,-4.78262,-1.26039,-0.0589602,0.409045
458,-4.59344,-1.30197,-0.13477,0.367291
460,-4.59344,-1.30197,-0.13477,0.367291
462,-4.59344,-1.30197,-0.13477,0.367291
464,-4.92028,-1.10662,-0.163781,0.432264
466,-8.51778,-1.01978,-0.110336,0.456405
468,-5.07449,-1.2012,-0.190637,0.380767
470,-4.74728,-0.880374,-0.123926,0.433358
472,-5.39926,-1.30586,-0.116331,0.44106
474,-4.34817,-1.15651,-0.0911607,0.390809
476,-5.96961,-1.21047,-0.115915,0.499734
478,-4.85656,-1.22148,-0.113843,0.432337
480,-5.23375,-1.15087,-0.0815513,0.409211
482,-5.08709,-1.19626,-0.140898,0.380901
484,-4.72777,-1.33162,-0.122375,0.410891
486,-5.01748,-1.28988,-0.11312,0.498549
488,-5.02129,-1.34679,-0.118151,0.384743
490,-4.15505,-1.21894,-0.116952,0.408303
492,-4.76046,-1.1765,-0.0825059,0.431107
494,-5.6006,-1.25315,-0.129782,0.363355
496,-4.82392,-0.701886,-0.14373,0.446809
498,-7.78906,-1.21252,-0.319477,0.403719
500,-4.10433,-1.38369,-0.106988,0.376173
502,-5.21748,-1.29295,-0.16061,0.429587
504,-5.21748,-1.29295,-0.16061,0.429587
506,-4.8017,-1.39509,-0.229382,0.418076
508,-4.58898,-1.32347,-0.0991502,0.44172
510,-5.05046,-1.21563,-0.173738,0.490834
512,-5.05046,-1.21563,-0.173738,0.490834
514,-5.05046,-1.21563,-0.173738,0.490834
516,-5.17507,-1.28621,-0.264476,0.461896
518,-5.9945,-1.25894,-0.0875057,0.40058
520,-5.27974,-1.29698,-0.164394,0.404802
522,-4.21995,-1.20266,-0.173717,0.411206
524,-4.21995,-1.20266,-0.173717,0.411206
526,-5.31003,-1.03541,-0.183103,0.444217
528,-5.31003,-1.03541,-0.183103,0.444217
530,-5.31003,-1.03541,-0.183103,0.444217
532,-5.45075,-1.0233,-0.121903,0.449586
534,-4.27322,-1.17871,-0.131838,0.421145
536,-5.28132,-1.07219,-0.13019,0.437039
538,-5.78594,-1.08885,-0.123976,0.4733
540,-4.94544,-1.09851,-0.254227,0.458599
542,-5.15408,-1.01058,-0.136329,0.537177
544,-5.28823,-1.16603,-0.0922621,0.451555
546,-5.28823,-1.16603,-0.0922621,0.451555
548,-5.28823,-1.16603,-0.0922621,0.451555
550,-5.84659,-1.42437,-0.18458,0.504163
552,-4.44502,-1.37635,-0.12342,0.421767
554,-5.0884,-1.27679,-0.133778,0.386334
556,-5.81026,-1.23259,-0.116755,0.476588
558,-5.24628,-1.21307,-0.12933,0.476009
560,-5.67012,-1.08547,-0.152223,0.475401
562,-4.5587,-1.42475,-0.11398,0.43509
564,-4.5587,-1.42475,-0.11398,0.43509
566,-4.5587,-1.42475,-0.11398,0.43509
568,-4.56446,-1.33431,-0.138296,0.423067
570,-5.10163,-1.26283,-0.172466,0.398945
572,-5.10163,-1.26283,-0.172466,0.398945
574,-4.58263,-1.17101,-0.0903458,0.398376
576,-4.79827,-1.20198,-0.143155,0.446138
578,-5.89022,-1.05822,-0.145679,0.618252
580,-5.89022,-1.05822,-0.145679,0.618252
582,-4.87812,-1.07944,-0.152609,0.442189
584,-4.87812,-1.07944,-0.152609,0.442189
586,-4.87812,-1.07944,-0.152609,0.442189
588,-5.26612,-1.21855,-0.14561,0.441359
590,-4.65379,-1.3078,-0.0958777,0.476352
592,-4.65759,-0.97353,-0.150491,0.437742
594,-4.5039,-1.24638,-0.174253,0.43459
596,-4.60844,-1.23967,-0.13982,0.426605
598,-4.82885,-1.11852,-0.129213,0.383857
600,-4.82885,-1.11852,-0.129213,0.383857
602,-5.42661,-1.2417,-0.117893,0.422428
604,-6.87138,-1.30913,-0.16973,0.501253
606,-6.87138,-1.30913,-0.16973,0.501253
608,-6.33856,-1.2253,-0.197435,0.412457
610,-5.03016,-1.39598,-0.18144,0.482969
612,-4.72048,-1.22649,-0.110268,0.544767
614,-4.05504,-1.20796,-0.0890743,0.451621
616,-4.64193,-1.06481,-0.106264,0.429885
618,-4.36144,-1.25315,-0.105766,0.435783
620,-6.97573,-1.2598,-0.205646,0.430254
622,-7.47124,-1.19579,-0.110491,0.423845
624,-5.45586,-1.29107,-0.0941628,0.520867
626,-4.10813,-1.24299,-0.304747,0.490532
628,-5.44426,-1.23711,-0.14419,0.458862
630,-4.6452,-1.24744,-0.10832,0.466664
632,-4.6452,-1.24744,-0.10832,0.466664
634,-4.83648,-1.12493,-0.121065,0.489463
636,-4.45729,-1.17425,-0.116823,0.541063
638,-4.45729,-1.17425,-0.116823,0.541063
640,-4.8275,-1.32735,-0.199226,0.422551
642,-4.934,-1.353,-0.18967,0.387341
644,-5.80262,-1.20709,-0.117535,0.439244
646,-5.09025,-1.25689,-0.0835232,0.4288
648,-4.41975,-1.39697,-0.103266,0.488285
650,-6.16862,-1.18403,-0.0749546,0.513991
652,-5.296,-1.32853,-0.133438,0.487023
654,-4.82698,-1.31737,-0.172579,0.492925
656,-4.6252,-1.1559,-0.181068,0.420219
658,-4.809,-1.2731,-0.131359,0.424254
660,-5.70152,-1.32479,-0.183853,0.441571
662,-4.65233,-1.15563,-0.186531,0.468812
664,-4.85723,-1.10762,-0.0963074,0.411303
666,-5.66563,-1.40436,-0.0947354,0.406165
668,-4.14873,-1.33909,-0.128039,0.363838
670,-4.98745,-1.2353,-0.189452,0.519395
672,-5.60414,-1.25013,-0.143055,0.393116
674,-4.66377,-1.38266,-0.0832548,0.454128
676,-5.25208,-1.1088,-0.173732,0.417078
678,-4.92927,-1.21127,-0.265443,0.454975
680,-5.86861,-1.29563,-0.084079,0.380583
682,-5.31265,-1.34379,-0.132911,0.483807
684,-4.65917,-1.20798,-0.145167,0.504224
686,-4.65917,-1.20798,-0.145167,0.504224
688,-4.90806,-1.21911,-0.06668,0.526508
690,-4.53247,-1.08547,-0.0688072,0.446553
692,-4.66834,-1.08149,-0.100106,0.436139
694,-5.49288,-1.2241,-0.131838,0.509539
696,-6.31534,-1.18105,-0.138334,0.506336
698,-6.31534,-1.18105,-0.138334,0.506336
700,-4.89493,-1.13323,-0.0976357,0.542184
702,-4.89493,-1.13323,-0.0976357,0.542184
704,-4.89493,-1.13323,-0.0976357,0.542184
706,-4.69351,-1.25356,-0.102783,0.406371
708,-4.69351,-1.25356,-0.102783,0.406371
710,-4.69351,-1.25356,-0.102783,0.406371
712,-4.90536,-1.32386,-0.0929548,0.468481
714,-6.2429,-1.2963,-0.156647,0.426612
716,-5.1449,-1.1922,-0.109402,0.509978
718,-4.9026,-0.953881,-0.100716,0.407673
720,-5.30931,-1.16096,-0.0414703,0.476313
722,-5.03548,-1.0924,-0.207342,0.485879
724,-5.03548,-1.0924,-0.207342,0.485879
726,-4.5373,-1.33359,-0.112645,0.480235
728,-4.45314,-1.13871,-0.130993,0.431215
730,-4.88206,-1.15675,-0.110783,0.475642
732,-4.88206,-1.15675,-0.110783,0.475642
734,-5.32944,-1.27173,-0.147038,0.467379
736,-4.79212,-1.14215,-0.223666,0.423843
738,-4.79212,-1.14215,-0.223666,0.423843
740,-4.42917,-1.25279,-0.215298,0.447459
742,-4.85052,-1.42547,-0.118239,0.417718
744,-4.92376,-1.08884,-0.0909686,0.447005
746,-5.47498,-1.2259,-0.0750861,0.435311
748,-4.51149,-1.32948,-0.11273,0.423004
750,-6.1035,-1.07385,-0.16834,0.404953
752,-4.18248,-1.37129,-0.252095,0.415201
754,-4.83817,-1.24985,-0.143132,0.5076
756,-4.31929,-1.40284,-0.100541,0.407689
758,-5.15416,-1.41014,-0.134224,0.432076
760,-5.10596,-1.29918,-0.131683,0.430491
762,-5.37401,-1.19493,-0.122083,0.523191
764,-5.26379,-1.38976,-0.124419,0.367859
766,-5.06772,-1.32349,-0.197676,0.398444
768,-5.06772,-1.32349,-0.197676,0.398444
770,-5.87573,-1.15838,-0.150077,0.47575
772,-5.30462,-1.19564,-0.151027,0.392349
774,-5.31669,-1.24962,-0.101863,0.516538
776,-5.31669,-1.24962,-0.101863,0.516538
778,-5.22606,-1.00782,-0.212681,0.512599
780,-6.68376,-1.14434,-0.126577,0.484736
782,-5.45261,-1.0336,-0.124548,0.450998
784,-5.23544,-1.05714,-0.12473,0.429084
786,-5.30556,-0.918027,-0.109187,0.553816
788,-5.78199,-1.26467,-0.133084,0.454398
790,-4.89191,-1.40699,-0.0872399,0.46396
792,-7.64178,-1.26278,-0.133003,0.439415
794,-4.82904,-1.09358,-0.0663852,0.469376
796,-5.02104,-1.09904,-0.178826,0.450773
798,-5.02104,-1.09904,-0.178826,0.450773
800,-5.02104,-1.09904,-0.178826,0.450773
802,-5.17654,-1.16144,-0.0792121,0.42955
804,-5.17654,-1.16144,-0.0792121,0.42955
806,-5.17654,-1.16144,-0.0792121,0.42955
808,-4.6833,-1.222,-0.0739896,0.432716
810,-4.6833,-1.222,-0.0739896,0.432716
812,-4.98773,-1.05999,-0.204754,0.520712
814,-5.60888,-0.854777,-0.150012,0.438367
816,-4.70875,-0.953702,-0.197042,0.423091
818,-6.41444,-1.04419,-0.1398,0.492685
820,-5.30236,-1.22871,-0.158285,0.405018
822,-6.69728,-1.28856,-0.201896,0.459904
824,-4.80727,-1.12746,-0.221372,0.467578
826,-5.43911,-1.16085,-0.143784,0.44421
828,-5.31027,-0.881569,-0.149183,0.419342
830,-4.64416,-1.36338,-0.12848,0.443562
832,-5.33757,-1.2257,-0.0742443,0.425288
834,-5.33757,-1.2257,-0.0742443,0.425288
836,-5.45435,-1.13093,-0.149457,0.464319
838,-5.45435,-1.13093,-0.149457,0.464319
840,-4.23662,-1.22184,-0.13043,0.404028
842,-6.72444,-0.911607,-0.100114,0.37535
844,-6.07445,-1.37695,-0.211184,0.409401
846,-5.30798,-1.24565,-0.171276,0.462721
848,-4.36907,-1.21998,-0.106628,0.39545
850,-4.36907,-1.21998,-0.106628,0.39545
852,-4.87438,-1.07098,-0.136999,0.38405
854,-4.49075,-1.20159,-0.208182,0.372405
856,-5.04965,-1.34929,-0.0955996,0.385356
858,-4.43474,-1.23724,-0.0773286,0.450035
860,-4.63573,-1.2518,-0.175705,0.389903
862,-4.93296,-1.29627,-0.0945573,0.462774
864,-4.93296,-1.29627,-0.0945573,0.462774
866,-4.93296,-1.29627,-0.0945573,0.462774
868,-5.59155,-1.33052,-0.175948,0.412087
870,-5.59155,-1.33052,-0.175948,0.412087
872,-5.45688,-0.876012,-0.120137,0.469407
874,-4.81275,-1.09294,-0.120061,0.486245
876,-4.81275,-1.09294,-0.120061,0.486245
878,-5.95618,-1.22021,-0.188277,0.419985
880,-5.95618,-1.22021,-0.188277,0.419985
882,-5.05536,-1.24345,-0.147445,0.530374
884,-5.05536,-1.24345,-0.147445,0.530374
886,-4.56808,-1.19168,-0.196904,0.444882
888,-5.20282,-1.07766,-0.183008,0.486182
890,-4.40137,-1.28981,-0.083849,0.455201
892,-6.79764,-1.16898,-0.0946795,0.374854
894,-5.26344,-1.24602,-0.178123,0.460666
896,-5.26344,-1.24602,-0.178123,0.460666
898,-4.93454,-1.246,-0.082324,0.372109
900,-5.13855,-1.32227,-0.107861,0.407808
902,-5.39636,-1.25329,-0.14491,0.485902
904,-4.9207,-1.33808,-0.104015,0.378591
906,-5.05388,-1.05141,-0.164079,0.459141
908,-4.05206,-0.943126,-0.132112,0.457902
910,-5.22036,-1.0825,-0.10607,0.561071
912,-5.30896,-0.953321,-0.124143,0.421178
914,-5.14833,-1.29615,-0.134856,0.454978
916,-4.71684,-1.09856,-0.309169,0.41665
918,-4.21588,-1.17467,-0.189479,0.430268
920,-4.21588,-1.17467,-0.189479,0.430268
922,-5.33812,-1.20759,-0.214866,0.415697
924,-5.04063,-1.15494,-0.127783,0.381007
926,-4.78359,-1.14991,-0.151562,0.473486
928,-4.38327,-1.21755,-0.107771,0.433445
930,-4.40216,-1.26858,-0.171567,0.489081
932,-5.25683,-1.12584,-0.194902,0.534822
934,-5.25683,-1.12584,-0.194902,0.534822
936,-5.28233,-1.24282,-0.182306,0.422409
938,-5.28233,-1.24282,-0.182306,0.422409
940,-4.56903,-0.986752,-0.0869207,0.421265
942,-4.95434,-1.33969,-0.12914,0.429219
944,-4.95434,-1.33969,-0.12914,0.429219
946,-6.38291,-1.3821,-0.083126,0.46578
948,-4.54582,-1.24929,-0.237859,0.385282
950,-4.77934,-1.33473,-0.158785,0.486421
952,-7.67928,-1.24977,-0.113365,0.40449
954,-5.87767,-1.37472,-0.0826149,0.408258
