ReTr(Lx),ImTr(Lx)
0.00136739,0.000578845
-7.36735e-05,-0.000748387
-0.00195773,0.00117526
-0.00541348,-0.000742233
-0.000403227,0.00409202
0.0010911,-6.08933e-05
0.0010911,-6.08933e-05
-0.00558772,0.0026983
0.00141165,0.000227517
0.00140085,-0.00101949
-0.00235045,0.000121897
-0.00289507,0.00262958
-0.00289507,0.00262958
-0.00102186,-0.000387145
-0.000182807,0.000182167
0.00743218,0.000670203
0.00382425,0.00238835
0.00273288,-0.003152
0.00273288,-0.003152
7.84195e-05,0.0024352
-0.000497133,-0.000267208
0.00138176,0.000223792
0.00210117,-0.0022728
-0.000454277,0.00246805
0.0001951,-0.00103155
-0.000505338,-0.00305158
-0.00649472,0.00330812
-0.000286952,0.00107921
0.00305245,0.00367127
0.00305245,0.00367127
-0.00408183,0.00224155
-0.00699342,-0.000727025
0.00140993,0.0021238
0.00261077,0.00180465
-0.00136587,0.00212288
-0.00379283,0.00107955
-0.00379283,0.00107955
-4.32915e-05,0.0020972
-0.000780938,0.00191078
-0.0041154,-0.00158804
0.00197943,-0.00208775
0.000308922,-0.000217378
-0.00157471,0.00269163
-0.00581218,2.9157e-05
-0.00348873,-0.00154071
-0.00118662,0.00371832
-0.00118662,0.00371832
0.000474578,-0.00113312
-0.00402212,-0.00357867
0.00452637,0.00366378
0.00351973,-0.00181302
0.00275488,0.00327673
0.00447027,0.00229303
0.00431098,-0.00177922
-0.000791932,0.00266182
-0.000791932,0.00266182
-0.000791932,0.00266182
-0.00155436,-0.00236365
0.00400632,0.00030478
-0.00348573,-0.00262647
-0.00495762,-0.000639612
-0.000175983,0.0047478
-0.00133613,0.00328308
0.00104346,0.000563885
0.000493242,0.0015769
-0.00430187,-0.00797733
-0.00217325,-0.00246188
-0.00132001,-0.00451458
0.00328965,0.00381982
0.00203765,0.00315653
-0.00258058,0.00107864
-0.00303933,-0.000885097
-0.0010249,-0.000280003
0.000741197,-0.00479648
-0.00123835,-0.00405783
0.000758065,0.00438552
-0.00130261,-0.0032653
-0.00130261,-0.0032653
-0.000519607,-0.00484438
0.00245175,-0.0038697
0.00286238,0.00176278
0.0036699,-0.00135795
0.00314255,-0.00145648
0.00314255,-0.00145648
-0.000695485,0.000222292
0.000918902,0.00040312
-0.000645258,0.00304658
-0.000645258,0.00304658
-0.00267682,-0.000964163
-0.00267682,-0.000964163
0.00055821,0.00355888
-0.00134686,9.11075e-05
-0.00149475,0.000163588
-0.00151137,0.000727705
0.000724933,-0.00180032
0.00294402,0.00106822
-0.000434593,6.0015e-05
-0.000434593,6.0015e-05
-0.000235008,-0.0023832
-0.000235008,-0.0023832
0.000460933,0.00146545
0.000552697,0.000209735
0.00365283,-0.0021616
-0.00213043,0.00161398
0.000150272,-0.00303282
0.00149065,-0.00274495
-0.00122207,0.00472727
-0.00122207,0.00472727
-0.00122207,0.00472727
-8.36613e-06,0.0016822
-0.00581028,-0.00121205
0.000737913,0.00202195
0.000959462,-0.00170382
0.00104013,0.000110957
0.0013996,0.00244388
0.00103015,-0.00224153
0.00103015,-0.00224153
0.00103015,-0.00224153
0.000118325,0.00137908
-0.00379902,0.00192888
-0.00332047,0.00413227
-0.00332047,0.00413227
-0.00332047,0.00413227
-0.00332047,0.00413227
0.0020469,-0.00057705
0.00254432,0.00332353
0.00142633,-0.00923868
-0.000207442,-0.00080947
-0.00476308,0.000583967
-0.00264948,0.00111904
0.00246727,-0.00614718
-0.00362297,-0.00406988
0.000958315,0.00499707
0.00027825,-0.0011234
-0.000243703,0.00178918
-0.00117612,0.000302665
0.00126252,0.000680423
-0.00108758,-0.00196563
-0.00108758,-0.00196563
-0.00108758,-0.00196563
-0.00111791,-0.00321828
0.00114002,0.00273367
-0.000335777,-0.001983
-0.000524237,-0.00347765
-0.00509505,-0.00138787
0.00360603,-0.00499343
0.00360603,-0.00499343
0.00360603,-0.00499343
0.00303868,0.00527217
0.00250093,0.00307183
0.00116843,0.00186267
0.00366715,-0.000908467
0.000254378,-0.000248952
0.0019362,-0.000394598
0.00237732,-3.8929e-05
-0.00192025,-0.0026153
-0.00190123,0.00139396
-0.000503007,0.00186715
-0.00017929,0.000445673
-0.00017929,0.000445673
0.00100065,-0.00217488
-0.0047334,0.00293875
0.00159647,-0.00055204
0.00302795,-0.00228133
0.00150032,-0.00272497
0.00200793,0.00166397
0.00200793,0.00166397
0.00127263,-0.00118931
0.00127263,-0.00118931
-0.000923533,-0.00098649
0.00113845,-3.11252e-05
0.0028533,0.000419687
-0.00078693,-0.000333367
-0.00078693,-0.000333367
-0.000782718,-0.00215605
-0.000790978,-0.00329642
-0.00195882,0.003574
0.00183103,-0.0019675
0.00103124,-0.00147629
0.00103124,-0.00147629
0.00103124,-0.00147629
0.00103124,-0.00147629
0.00103124,-0.00147629
-0.00101275,-0.000336275
-0.000192857,-0.00380832
-0.000192857,-0.00380832
-0.000192857,-0.00380832
-0.000192857,-0.00380832
0.00267465,0.00218362
0.000862468,0.000572898
0.000862468,0.000572898
0.00290655,0.00117701
-0.00143246,0.000701108
-0.00537138,0.00408387
0.000591422,-0.000945367
-0.0023116,-0.00293635
0.00126538,-0.00115583
0.00243035,-0.00136357
-0.000329512,0.00225345
-0.000329512,0.00225345
-0.000329512,0.00225345
-6.85515e-05,-0.00011546
6.2764e-05,-0.00145391
6.2764e-05,-0.00145391
