MDTU,min_width,max_width
238,0.583544,0.105976
240,0.591189,0.107455
242,0.623945,0.112843
244,0.623945,0.112843
246,0.623945,0.112843
248,0.623945,0.112843
250,0.582243,0.101367
252,0.698783,0.10542
254,0.705006,0.0970991
256,0.617771,0.112356
258,0.645049,0.106838
260,0.744373,0.0991249
262,0.66846,0.094446
264,0.66501,0.0997448
266,0.712431,0.111281
268,0.606303,0.114882
270,0.625836,0.104848
272,0.650893,0.111874
274,0.710628,0.110647
276,0.631247,0.108407
278,0.631247,0.108407
280,0.631247,0.108407
282,0.698297,0.0937533
284,0.583872,0.108863
286,0.693215,0.109511
288,0.630466,0.10233
290,0.666396,0.100131
292,0.566114,0.0965358
294,0.566114,0.0965358
296,0.566114,0.0965358
298,0.632327,0.103214
300,0.576034,0.0915246
302,0.63187,0.111024
304,0.679464,0.102662
306,0.552409,0.0994058
308,0.67486,0.106409
310,0.664276,0.100137
312,0.633261,0.101926
314,0.735758,0.0933058
316,0.66015,0.107462
318,0.621481,0.0991221
320,0.621481,0.0991221
322,0.802335,0.102637
324,0.649156,0.0991851
326,0.59773,0.0934106
328,0.571411,0.10498
330,0.612463,0.0934313
332,0.588961,0.106908
334,0.588961,0.106908
336,0.61284,0.103043
338,0.61284,0.103043
340,0.593865,0.107786
342,0.631089,0.108706
344,0.698338,0.114543
346,0.748862,0.105881
348,0.748862,0.105881
350,0.705336,0.109537
352,0.590114,0.102479
354,0.714365,0.111871
356,0.644537,0.107603
358,0.712045,0.0985152
360,0.712045,0.0985152
362,0.712045,0.0985152
364,0.712045,0.0985152
366,0.712045,0.0985152
368,0.636556,0.115
370,0.58331,0.112916
372,0.58331,0.112916
374,0.58331,0.112916
376,0.58331,0.112916
378,0.68214,0.109979
380,0.653428,0.104621
382,0.653428,0.104621
384,0.607581,0.111841
386,0.665506,0.102421
388,0.698398,0.103885
390,0.619141,0.11024
392,0.682477,0.102125
394,0.671552,0.113434
396,0.534766,0.110246
398,0.618036,0.104974
400,0.618036,0.104974
402,0.618036,0.104974
404,0.637019,0.110267
406,0.669546,0.105744
408,0.669546,0.105744
410,0.667755,0.111275
412,0.600383,0.111032
414,0.662023,0.0989082
416,0.595748,0.101007
418,0.669926,0.105341
420,0.621336,0.108937
422,0.690862,0.103206
424,0.642608,0.112735
426,0.627863,0.102776
428,0.672994,0.100521
430,0.635552,0.0918589
432,0.545328,0.102892
434,0.675388,0.104182
436,0.675388,0.104182
438,0.68932,0.110863
440,0.598459,0.0993938
442,0.646485,0.0939071
444,0.669123,0.109259
446,0.677957,0.0965555
448,0.764463,0.105932
450,0.764463,0.105932
452,0.624397,0.118627
454,0.624397,0.118627
456,0.653016,0.0966483
458,0.657011,0.105611
460,0.657011,0.105611
462,0.657011,0.105611
464,0.743208,0.108649
466,0.715579,0.107242
468,0.6336,0.0939821
470,0.635531,0.105564
472,0.711192,0.10151
474,0.637731,0.102474
476,0.67336,0.106252
478,0.584238,0.0927807
480,0.624287,0.100691
482,0.583553,0.100274
484,0.640526,0.0983109
486,0.731567,0.10677
488,0.657568,0.0970414
490,0.601365,0.102375
492,0.646556,0.102657
494,0.665838,0.105452
496,0.649813,0.118292
498,0.79997,0.108634
500,0.565628,0.0975908
502,0.627279,0.102594
504,0.627279,0.102594
506,0.594786,0.100895
508,0.617349,0.0992149
510,0.67217,0.106156
512,0.67217,0.106156
514,0.67217,0.106156
516,0.687587,0.109289
518,0.601572,0.0913189
520,0.626012,0.108103
522,0.590542,0.10137
524,0.590542,0.10137
526,0.628882,0.111503
528,0.628882,0.111503
530,0.628882,0.111503
532,0.705918,0.103731
534,0.580314,0.103164
536,0.663873,0.114168
538,0.689259,0.115592
540,0.674435,0.113776
542,0.696246,0.112866
544,0.621507,0.102824
546,0.621507,0.102824
548,0.621507,0.102824
550,0.697699,0.105996
552,0.570855,0.106413
554,0.690257,0.11475
556,0.655682,0.110348
558,0.627537,0.105767
560,0.707774,0.102178
562,0.564968,0.103189
564,0.564968,0.103189
566,0.564968,0.103189
568,0.62613,0.0959809
570,0.641778,0.108127
572,0.641778,0.108127
574,0.665413,0.100038
576,0.604059,0.11538
578,0.73561,0.106214
580,0.73561,0.106214
582,0.630044,0.100919
584,0.630044,0.100919
586,0.630044,0.100919
588,0.658625,0.109848
590,0.555335,0.101646
592,0.672875,0.096162
594,0.588006,0.104951
596,0.629896,0.105431
598,0.651925,0.101012
600,0.651925,0.101012
602,0.682666,0.107339
604,0.617744,0.100912
606,0.617744,0.100912
608,0.675784,0.116788
610,0.662576,0.113977
612,0.641911,0.115171
614,0.594784,0.110252
616,0.615612,0.102908
618,0.624487,0.108436
620,0.689418,0.105345
622,0.710644,0.0989136
624,0.685896,0.105865
626,0.567634,0.111415
628,0.592448,0.0977728
630,0.609183,0.112107
632,0.609183,0.112107
634,0.65838,0.106176
636,0.585902,0.109502
638,0.585902,0.109502
640,0.671588,0.103451
642,0.62108,0.0982053
644,0.737951,0.0964639
646,0.599956,0.101902
648,0.600194,0.107926
650,0.653078,0.113861
652,0.701842,0.106875
654,0.626946,0.114513
656,0.58001,0.105904
658,0.608224,0.09982
660,0.629394,0.108217
662,0.635189,0.0993775
664,0.591285,0.102707
666,0.672651,0.105779
668,0.521249,0.10555
670,0.667712,0.11592
672,0.709675,0.0993468
674,0.611399,0.0991355
676,0.542876,0.102488
678,0.615523,0.10169
680,0.664816,0.102886
682,0.679311,0.10851
684,0.591223,0.11005
686,0.591223,0.11005
688,0.682851,0.104684
690,0.606286,0.104336
692,0.629067,0.101224
694,0.608403,0.105633
696,0.602732,0.108894
698,0.602732,0.108894
700,0.711636,0.110357
702,0.711636,0.110357
704,0.711636,0.110357
706,0.672015,0.101005
708,0.672015,0.101005
710,0.672015,0.101005
712,0.645196,0.102971
714,0.635844,0.102739
716,0.708583,0.103921
718,0.601416,0.0974555
720,0.662261,0.0858189
722,0.637008,0.102726
724,0.637008,0.102726
726,0.611209,0.113971
728,0.625339,0.108153
730,0.63937,0.109181
732,0.63937,0.109181
734,0.695604,0.101596
736,0.719725,0.112547
738,0.719725,0.112547
740,0.656231,0.105857
742,0.655778,0.114726
744,0.642277,0.109035
746,0.740783,0.0977248
748,0.659781,0.112746
750,0.690358,0.103244
752,0.570564,0.109145
754,0.629697,0.0982895
756,0.575477,0.101495
758,0.62259,0.104597
760,0.685556,0.102676
762,0.691278,0.107638
764,0.651267,0.0991657
766,0.627313,0.101804
768,0.627313,0.101804
770,0.676294,0.113713
772,0.708961,0.106289
774,0.609538,0.101976
776,0.609538,0.101976
778,0.653442,0.1029
780,0.688441,0.105436
782,0.683963,0.111948
784,0.650839,0.0999708
786,0.738001,0.11692
788,0.653133,0.106464
790,0.608579,0.105929
792,0.733649,0.106788
794,0.604394,0.101108
796,0.645983,0.112611
798,0.645983,0.112611
800,0.645983,0.112611
802,0.7021,0.0976632
804,0.7021,0.0976632
806,0.7021,0.0976632
808,0.688294,0.099709
810,0.688294,0.099709
812,0.726896,0.124637
814,0.702426,0.114803
816,0.617575,0.114596
818,0.702788,0.116284
820,0.61292,0.107364
822,0.732181,0.107132
824,0.677166,0.111534
826,0.66021,0.112239
828,0.703296,0.109155
830,0.651901,0.111287
832,0.630381,0.094065
834,0.630381,0.094065
836,0.606287,0.102615
838,0.606287,0.102615
840,0.58202,0.102348
842,0.653654,0.0984695
844,0.70892,0.102767
846,0.671943,0.101073
848,0.576583,0.0995706
850,0.576583,0.0995706
852,0.652177,0.0971317
854,0.610843,0.0947699
856,0.611394,0.100468
858,0.584325,0.107349
860,0.671113,0.103324
862,0.590624,0.100116
864,0.590624,0.100116
866,0.590624,0.100116
868,0.75182,0.108377
870,0.75182,0.108377
872,0.633081,0.104096
874,0.621155,0.102646
876,0.621155,0.102646
878,0.679587,0.101182
880,0.679587,0.101182
882,0.624655,0.10591
884,0.624655,0.10591
886,0.612368,0.111728
888,0.626526,0.107113
890,0.60029,0.112347
892,0.714329,0.0989371
894,0.666813,0.108732
896,0.666813,0.108732
898,0.606983,0.105003
900,0.664833,0.0981378
902,0.644113,0.107458
904,0.632454,0.10539
906,0.639508,0.105708
908,0.553806,0.104923
910,0.63336,0.120774
912,0.653797,0.105392
914,0.66211,0.108215
916,0.655838,0.110998
918,0.617448,0.10619
920,0.617448,0.10619
922,0.689729,0.106367
924,0.612485,0.0946578
926,0.617476,0.105899
928,0.581443,0.0937202
930,0.592435,0.10736
932,0.605732,0.113218
934,0.605732,0.113218
936,0.666479,0.108622
938,0.666479,0.108622
940,0.630192,0.0931633
942,0.624034,0.10469
944,0.624034,0.10469
946,0.759562,0.0941696
948,0.619749,0.0996957
950,0.605308,0.108968
952,0.748739,0.101757
954,0.705027,0.101408
