MDTU,link
354,0.582324
356,0.585919
358,0.558793
360,0.558793
362,0.558793
364,0.558793
366,0.558793
368,0.649794
370,0.611211
372,0.611211
374,0.611211
376,0.611211
378,0.601171
380,0.594024
382,0.594024
384,0.584126
386,0.571215
388,0.582653
390,0.577395
392,0.588139
394,0.614127
396,0.617565
398,0.633092
400,0.633092
402,0.633092
404,0.606764
406,0.561948
408,0.561948
410,0.616077
412,0.589519
414,0.562409
416,0.558106
418,0.544495
420,0.556892
422,0.588808
424,0.554873
426,0.552083
428,0.577795
430,0.549533
432,0.559947
434,0.583357
436,0.583357
438,0.580107
440,0.564976
442,0.563582
444,0.600596
446,0.548685
448,0.610274
450,0.610274
452,0.643519
454,0.643519
456,0.553598
458,0.55968
460,0.55968
462,0.55968
464,0.579464
466,0.550709
468,0.562744
470,0.559114
472,0.574543
474,0.577059
476,0.564531
478,0.520757
480,0.535179
482,0.551287
484,0.555791
486,0.554523
488,0.551932
490,0.553761
492,0.519405
494,0.545521
496,0.634346
498,0.579184
500,0.526505
502,0.538478
504,0.538478
506,0.576293
508,0.587764
510,0.616493
512,0.616493
514,0.616493
516,0.532003
518,0.528319
520,0.539066
522,0.549899
524,0.549899
526,0.609076
528,0.609076
530,0.609076
532,0.583395
534,0.537744
536,0.586266
538,0.626127
540,0.627674
542,0.61009
544,0.5845
546,0.5845
548,0.5845
550,0.586247
552,0.565018
554,0.591919
556,0.603228
558,0.591581
560,0.548368
562,0.569207
564,0.569207
566,0.569207
568,0.553494
570,0.559523
572,0.559523
574,0.569468
576,0.562867
578,0.578217
580,0.578217
582,0.57532
584,0.57532
586,0.57532
588,0.551646
590,0.590377
592,0.543618
594,0.595604
596,0.571788
598,0.576236
600,0.576236
602,0.55397
604,0.546338
606,0.546338
608,0.58412
610,0.599313
612,0.594016
614,0.594236
616,0.612328
618,0.55174
620,0.537896
622,0.512505
624,0.565971
626,0.557297
628,0.573262
630,0.593464
632,0.593464
634,0.582025
636,0.596655
638,0.596655
640,0.545561
642,0.555211
644,0.551935
646,0.544716
648,0.582951
650,0.598116
652,0.583619
654,0.629168
656,0.566592
658,0.549804
660,0.546786
662,0.524303
664,0.541832
666,0.574101
668,0.526452
670,0.562177
672,0.548576
674,0.562709
676,0.546318
678,0.534017
680,0.577206
682,0.589341
684,0.589142
686,0.589142
688,0.610032
690,0.562056
692,0.577504
694,0.643881
696,0.585628
698,0.585628
700,0.597746
702,0.597746
704,0.597746
706,0.582851
708,0.582851
710,0.582851
712,0.59348
714,0.573447
716,0.57894
718,0.544985
720,0.540229
722,0.561493
724,0.561493
726,0.608059
728,0.599092
730,0.617553
732,0.617553
734,0.565804
736,0.622516
738,0.622516
740,0.543764
742,0.591803
744,0.615503
746,0.561143
748,0.560881
750,0.552346
752,0.526415
754,0.532633
756,0.532432
758,0.565978
760,0.56366
762,0.544882
764,0.56853
766,0.549749
768,0.549749
