ReTr(L),ImTr(L)
0.00107272,-0.0695967
-0.0450483,0.0203508
-0.000558313,0.000376765
0.00387927,0.0711778
-0.0147589,-0.043295
0.0131534,0.0355387
0.0131534,0.0355387
0.0216665,0.0175095
-0.0166178,0.0163294
-0.0456457,0.0674827
0.0950842,0.00606968
0.0192152,0.0101031
0.0192152,0.0101031
0.000653458,-0.0355953
-0.0297887,-0.0182703
0.0338208,-0.0450903
0.0067713,0.00382973
-0.00930083,-0.0202362
-0.00930083,-0.0202362
0.0618897,0.063261
-0.0246757,0.0359972
-0.0150598,0.0251565
0.00587788,-0.0813228
-0.0470512,-0.0239883
-0.0115007,0.000601088
-0.073861,0.0294475
0.054644,-0.0536053
0.0132625,0.0934203
-0.0273108,-0.0205807
-0.0273108,-0.0205807
0.0433845,0.000530185
0.031727,0.0400683
-0.0109218,0.0264728
0.0424178,0.0294787
0.00471932,0.0221488
-0.0446595,-0.092793
-0.0446595,-0.092793
0.00463638,0.0544118
-0.00898213,-0.0485068
-0.00263553,-0.0485042
-0.00487702,-0.0042756
0.01103,-0.0518125
0.0142046,0.00170002
0.0291948,-0.0624202
-0.0397598,0.0836612
0.028907,-0.0221503
0.028907,-0.0221503
-0.0655975,-0.00869388
0.0523912,0.0442375
-0.00528047,-0.0769793
-0.00791705,-0.0252243
-0.036562,0.0196288
-0.0500303,0.00696178
0.0252115,0.0157333
0.0725298,-0.0293677
0.0725298,-0.0293677
0.0725298,-0.0293677
0.0221745,0.0169163
-0.0639312,-0.0146748
0.0644675,-0.0461418
0.139918,-0.035865
0.0490932,-0.0405307
0.032873,-0.00100646
-0.0213228,-0.0438222
0.018973,0.0355153
0.0025854,0.00847822
0.019479,0.034929
0.0094214,-0.0568855
0.0308673,0.0364267
0.0181185,0.0603585
0.0410925,0.00892055
0.0121137,-0.0230283
0.0605587,0.0247858
-0.016975,0.0801183
-0.00920748,0.0366447
-0.0385493,0.0228383
0.00711037,0.0236783
0.00711037,0.0236783
-0.0857363,-0.00882987
0.0491988,-0.00528778
-0.00896945,-0.0353867
-0.0312835,-0.0767098
-0.0148367,-0.00485975
-0.0148367,-0.00485975
-0.0358053,0.0574915
-0.0201902,0.0314705
0.0122139,-0.0102641
0.0122139,-0.0102641
0.0301677,0.0086928
0.0301677,0.0086928
-0.0145875,0.020246
0.00218772,0.0150856
-0.00513687,0.029031
0.012746,-0.0151541
0.0342635,0.017914
-0.00398173,-0.0232107
-0.0191865,-0.00111583
-0.0191865,-0.00111583
-0.089929,0.011312
-0.089929,0.011312
-0.0293418,-0.0011452
0.0323672,-0.0347648
0.00921982,0.0338075
0.0183082,0.0983125
-0.00895572,0.0446205
0.00180288,0.0231832
0.00626668,-0.0298468
0.00626668,-0.0298468
0.00626668,-0.0298468
0.00509803,-0.0226758
-0.0309822,0.00277123
-0.0101952,-0.0318245
0.096109,-0.00937187
-0.00791817,0.0372725
0.0017755,0.0426688
0.00346572,-0.0826172
0.00346572,-0.0826172
0.00346572,-0.0826172
0.0114189,-0.00224463
0.0413988,0.0125565
0.077345,0.0628162
0.077345,0.0628162
0.077345,0.0628162
0.077345,0.0628162
0.0701473,0.0310058
-0.0205005,-0.0439647
-0.0455592,0.0071751
0.046318,-0.0285717
0.0329592,-0.0265273
0.0558962,0.0246622
-0.0121379,0.00451628
-0.027413,-0.0793822
0.0380992,0.0421705
0.0791323,0.00191175
0.00167557,-0.0320257
-0.039663,-0.0201168
-0.00949555,-0.00308053
-0.0290758,-0.0298508
-0.0290758,-0.0298508
-0.0290758,-0.0298508
0.035854,-0.018309
-0.0500865,0.0453597
-0.0142923,0.0295948
-0.0591475,0.027131
0.0197648,-0.0862467
0.0540682,0.0107154
0.0540682,0.0107154
0.0540682,0.0107154
0.0596092,-0.00561248
-0.00999873,-0.0156078
-4.22595e-05,0.00366328
-0.00505698,-0.0527402
0.0448855,0.0430112
-0.0141344,0.043076
-0.053073,-0.0325368
0.0339225,0.0224398
0.0104482,-0.0222792
0.00760605,0.0818202
0.037326,0.00686723
0.037326,0.00686723
0.0289412,-0.00991218
0.08241,0.0236275
-0.00187673,-0.00288523
0.0196167,-0.0174692
0.0151402,-0.058929
-0.0344933,0.0202298
-0.0344933,0.0202298
0.0190918,-0.00208593
0.0190918,-0.00208593
0.0114217,-0.0899163
0.15177,0.0648212
-0.0387427,0.0147345
7.23108e-06,-0.0374028
7.23108e-06,-0.0374028
0.0190162,0.0424922
-0.0798782,-0.0634283
0.0266965,-0.0433062
0.0221057,0.0156286
0.00393727,0.0455308
0.00393727,0.0455308
0.00393727,0.0455308
0.00393727,0.0455308
0.00393727,0.0455308
0.0492052,-0.0312207
0.00721205,0.0287688
0.00721205,0.0287688
0.00721205,0.0287688
0.00721205,0.0287688
0.035678,-0.00146986
0.0121347,0.0977073
0.0121347,0.0977073
-0.0413223,-0.0700582
0.00064562,0.0985313
0.0414082,-0.0594037
0.039633,-0.0140284
-0.0328547,-0.0961312
0.0135208,0.0332967
-0.024106,0.0294507
-0.0362897,-0.00313187
-0.0362897,-0.00313187
-0.0362897,-0.00313187
-0.0034948,-0.102105
0.0649803,-0.00866943
