MDTU,|det-1|^2,1-Re(det),Im(det)
168,1,1,-3.88181e-10
170,1,1,-2.17676e-09
172,1,1,3.72884e-09
174,1,1,-1.47494e-09
176,1,1,-1.47494e-09
178,1,1,-2.14627e-10
180,1,1,-2.14627e-10
182,1,1,2.76811e-09
184,1,1,-3.16541e-09
186,1,1,-1.34238e-09
188,1,1,5.54267e-11
190,1,1,-6.02397e-10
192,1,1,4.41278e-09
194,1,1,-7.57818e-10
196,1,1,-7.57818e-10
198,1,1,2.76669e-09
200,1,1,2.76669e-09
202,1,1,-1.90646e-10
204,1,1,-4.21055e-09
206,1,1,-2.36875e-09
208,1,1,-1.94162e-11
210,1,1,-4.51821e-09
212,1,1,3.14681e-09
214,1,1,-7.52815e-10
216,1,1,-7.52815e-10
218,1,1,-7.52815e-10
220,1,1,-2.24027e-09
222,1,1,-6.07273e-10
224,1,1,-3.07759e-11
226,1,1,5.52383e-10
228,1,1,4.34887e-09
230,1,1,-1.45998e-09
232,1,1,5.26581e-10
234,1,1,5.26581e-10
236,1,1,5.26581e-10
238,1,1,4.11735e-10
240,1,1,1.08255e-08
242,1,1,2.31896e-09
244,1,1,2.31896e-09
246,1,1,2.31896e-09
248,1,1,2.31896e-09
250,1,1,1.10982e-09
252,1,1,1.91548e-09
254,1,1,4.50728e-10
256,1,1,2.54312e-09
258,1,1,-2.42318e-10
260,1,1,2.51464e-09
262,1,1,5.40866e-10
264,1,1,9.18261e-10
266,1,1,-6.28575e-09
268,1,1,9.21235e-10
270,1,1,-1.77217e-10
272,1,1,1.34453e-10
274,1,1,-1.99856e-10
276,1,1,-6.29778e-10
278,1,1,-6.29778e-10
280,1,1,-6.29778e-10
282,1,1,2.52868e-09
284,1,1,-1.56587e-09
286,1,1,-3.11398e-10
288,1,1,-1.50802e-09
290,1,1,1.16151e-09
292,1,1,-3.60543e-09
294,1,1,-3.60543e-09
296,1,1,-3.60543e-09
298,1,1,-9.11396e-09
300,1,1,-1.64299e-09
302,1,1,-6.65591e-09
304,1,1,-4.14603e-09
306,1,1,1.8601e-09
308,1,1,-1.07835e-09
310,1,1,5.50573e-10
312,1,1,-1.563e-09
314,1,1,-9.54085e-10
316,1,1,-3.7056e-10
318,1,1,1.72766e-09
320,1,1,1.72766e-09
322,1,1,-7.35961e-09
324,1,1,7.05614e-10
326,1,1,-1.63944e-09
328,1,1,6.71292e-10
330,1,1,-7.80703e-10
332,1,1,-3.05887e-09
334,1,1,-3.05887e-09
336,1,1,-7.88737e-10
338,1,1,-7.88737e-10
340,1,1,4.06794e-09
342,1,1,4.01091e-09
344,1,1,-1.15403e-09
346,1,1,8.2241e-09
348,1,1,8.2241e-09
350,1,1,-6.26714e-09
352,1,1,-3.03477e-09
354,1,1,5.173e-09
356,1,1,7.09616e-10
358,1,1,-1.58573e-09
360,1,1,-1.58573e-09
362,1,1,-1.58573e-09
364,1,1,-1.58573e-09
366,1,1,-1.58573e-09
368,1,1,-2.67474e-09
370,1,1,2.60825e-09
372,1,1,2.60825e-09
374,1,1,2.60825e-09
376,1,1,2.60825e-09
378,1,1,-8.28757e-10
380,1,1,2.72983e-10
382,1,1,2.72983e-10
384,1,1,-4.8607e-10
386,1,1,1.16865e-08
388,1,1,-3.14244e-09
390,1,1,-1.87331e-09
392,1,1,-3.37253e-09
394,1,1,2.54883e-09
396,1,1,1.05031e-09
398,1,1,-3.45422e-09
400,1,1,-3.45422e-09
402,1,1,-3.45422e-09
404,1,1,8.5936e-09
406,1,1,-1.59545e-11
408,1,1,-1.59545e-11
410,1,1,-1.3926e-09
412,1,1,-1.32782e-09
414,1,1,-3.34105e-09
416,1,1,2.37466e-09
418,1,1,8.78973e-10
420,1,1,-2.12311e-10
422,1,1,-7.62505e-10
424,1,1,-4.86931e-10
426,1,1,-2.41458e-09
428,1,1,1.58267e-09
430,1,1,-6.43667e-10
432,1,1,1.58587e-09
434,1,1,-1.41021e-09
436,1,1,-1.41021e-09
438,1,1,-2.46635e-09
440,1,1,-1.12293e-10
442,1,1,-9.82988e-10
444,1,1,6.20766e-11
446,1,1,-2.97423e-09
448,1,1,-4.96997e-09
450,1,1,-4.96997e-09
452,1,1,-2.73581e-09
454,1,1,-2.73581e-09
456,1,1,-1.10274e-09
458,1,1,5.01743e-12
460,1,1,5.01743e-12
462,1,1,5.01743e-12
464,1,1,4.93342e-10
466,1,1,-5.15528e-10
468,1,1,-1.8128e-09
470,1,1,8.90306e-09
472,1,1,-8.55903e-11
474,1,1,-1.68426e-09
476,1,1,-7.57081e-10
478,1,1,1.81427e-10
480,1,1,-4.08148e-10
482,1,1,1.78246e-09
484,1,1,5.27228e-09
486,1,1,2.59732e-10
488,1,1,-1.17828e-10
490,1,1,8.13533e-10
492,1,1,-1.96961e-09
494,1,1,1.44906e-09
496,1,1,8.02488e-10
498,1,1,-1.58982e-09
500,1,1,1.05044e-09
502,1,1,4.44237e-09
504,1,1,4.44237e-09
506,1,1,-6.60398e-09
508,1,1,-2.25261e-09
510,1,1,-2.08563e-10
512,1,1,-2.08563e-10
514,1,1,-2.08563e-10
516,1,1,1.88025e-09
518,1,1,-1.36969e-09
520,1,1,1.37369e-09
522,1,1,-1.33464e-09
524,1,1,-1.33464e-09
526,1,1,-8.71961e-10
528,1,1,-8.71961e-10
530,1,1,-8.71961e-10
532,1,1,2.39767e-09
534,1,1,2.2874e-09
536,1,1,-1.88486e-09
538,1,1,-9.10314e-10
540,1,1,1.39712e-10
542,1,1,-9.45435e-10
544,1,1,5.74234e-10
546,1,1,5.74234e-10
548,1,1,5.74234e-10
550,1,1,2.42524e-09
552,1,1,-1.03869e-09
554,1,1,1.27754e-09
556,1,1,-1.30915e-09
558,1,1,-6.64504e-09
560,1,1,2.02694e-09
562,1,1,3.77708e-09
564,1,1,3.77708e-09
566,1,1,3.77708e-09
568,1,1,1.48101e-09
570,1,1,-7.60166e-10
572,1,1,-7.60166e-10
574,1,1,1.8227e-10
576,1,1,1.98888e-09
578,1,1,1.98838e-10
580,1,1,1.98838e-10
582,1,1,-4.56655e-11
584,1,1,-4.56655e-11
586,1,1,-4.56655e-11
588,1,1,5.92246e-09
590,1,1,9.96509e-10
592,1,1,-4.6871e-09
594,1,1,-2.26032e-09
596,1,1,-3.62142e-09
598,1,1,2.27427e-09
600,1,1,2.27427e-09
602,1,1,-2.01102e-09
604,1,1,7.76363e-10
606,1,1,7.76363e-10
608,1,1,1.14441e-09
610,1,1,4.82527e-09
612,1,1,1.12909e-09
614,1,1,-5.10998e-09
616,1,1,3.35653e-09
618,1,1,-2.01795e-09
620,1,1,4.15487e-09
622,1,1,3.96766e-09
624,1,1,4.199e-10
626,1,1,1.70479e-09
628,1,1,4.12785e-09
630,1,1,3.33341e-09
632,1,1,3.33341e-09
634,1,1,5.69239e-10
636,1,1,-2.15655e-09
638,1,1,-2.15655e-09
640,1,1,-4.47229e-10
642,1,1,-2.82539e-09
644,1,1,-6.80285e-10
646,1,1,-1.83948e-09
648,1,1,4.31192e-10
650,1,1,1.9392e-09
652,1,1,-2.14275e-09
654,1,1,8.54348e-10
656,1,1,-4.2865e-09
658,1,1,4.45311e-10
660,1,1,-1.86278e-09
662,1,1,2.14003e-09
664,1,1,-6.89859e-11
666,1,1,-2.62448e-09
668,1,1,-4.65182e-10
670,1,1,-2.72741e-09
672,1,1,-6.58531e-10
674,1,1,7.62063e-10
676,1,1,-1.69524e-09
678,1,1,-5.29316e-09
680,1,1,2.16864e-09
682,1,1,1.26676e-10
684,1,1,-7.29809e-09
686,1,1,-7.29809e-09
688,1,1,6.82626e-10
690,1,1,-1.87544e-09
692,1,1,2.48262e-09
694,1,1,-1.82423e-09
696,1,1,-3.38368e-09
698,1,1,-3.38368e-09
700,1,1,-2.43076e-09
702,1,1,-2.43076e-09
704,1,1,-2.43076e-09
706,1,1,9.12819e-09
708,1,1,9.12819e-09
710,1,1,9.12819e-09
712,1,1,8.98702e-11
714,1,1,-8.56846e-10
716,1,1,-3.94151e-09
718,1,1,1.14627e-09
720,1,1,3.69247e-10
722,1,1,-2.37851e-10
724,1,1,-2.37851e-10
726,1,1,-1.31349e-09
728,1,1,-3.76212e-09
730,1,1,1.13199e-09
732,1,1,1.13199e-09
734,1,1,-1.02069e-09
736,1,1,6.79968e-10
738,1,1,6.79968e-10
740,1,1,1.487e-09
742,1,1,-5.19318e-10
744,1,1,-1.60633e-09
746,1,1,-1.25583e-09
748,1,1,-9.09719e-10
750,1,1,-3.03447e-10
752,1,1,1.46969e-09
754,1,1,2.13514e-09
756,1,1,-8.68417e-10
758,1,1,-7.66084e-10
760,1,1,-3.76591e-09
762,1,1,-4.85011e-10
764,1,1,-4.56796e-10
766,1,1,1.32837e-09
768,1,1,1.32837e-09
770,1,1,-1.61382e-09
772,1,1,4.02358e-09
774,1,1,-2.46439e-10
776,1,1,-2.46439e-10
778,1,1,-2.91464e-09
780,1,1,-2.19227e-09
782,1,1,3.44614e-10
784,1,1,2.35116e-09
786,1,1,2.17748e-09
788,1,1,4.43884e-10
790,1,1,2.49444e-09
792,1,1,1.36559e-09
794,1,1,1.72046e-09
796,1,1,1.31123e-09
798,1,1,1.31123e-09
800,1,1,1.31123e-09
802,1,1,-1.95239e-09
804,1,1,-1.95239e-09
806,1,1,-1.95239e-09
808,1,1,1.38646e-09
810,1,1,1.38646e-09
812,1,1,3.20883e-09
814,1,1,-6.94635e-10
816,1,1,-3.25404e-09
818,1,1,6.42296e-10
820,1,1,3.34788e-09
822,1,1,9.49892e-10
824,1,1,-7.64854e-10
826,1,1,1.88484e-09
828,1,1,1.83673e-09
830,1,1,-9.19831e-10
832,1,1,-3.69607e-09
834,1,1,-3.69607e-09
836,1,1,-9.64499e-11
838,1,1,-9.64499e-11
840,1,1,4.78384e-09
842,1,1,2.83634e-09
844,1,1,2.15662e-09
846,1,1,2.75524e-09
848,1,1,4.91018e-11
850,1,1,4.91018e-11
852,1,1,5.93715e-09
854,1,1,1.20876e-09
856,1,1,5.10534e-09
858,1,1,-1.07418e-09
860,1,1,3.9453e-10
862,1,1,-2.84351e-09
864,1,1,-2.84351e-09
866,1,1,-2.84351e-09
868,1,1,-4.12367e-09
870,1,1,-4.12367e-09
872,1,1,1.35777e-09
874,1,1,3.9984e-10
876,1,1,3.9984e-10
878,1,1,-1.70288e-09
880,1,1,-1.70288e-09
882,1,1,1.59474e-09
884,1,1,1.59474e-09
886,1,1,1.92141e-09
888,1,1,2.32023e-09
890,1,1,-2.48735e-09
892,1,1,-4.86455e-09
894,1,1,-6.38318e-10
896,1,1,-6.38318e-10
898,1,1,1.56834e-09
900,1,1,-1.88707e-09
902,1,1,-4.05056e-10
904,1,1,-2.01398e-09
906,1,1,-1.11205e-09
908,1,1,3.53023e-09
910,1,1,4.3896e-10
912,1,1,6.03521e-10
914,1,1,3.72444e-09
916,1,1,-1.32089e-10
918,1,1,2.6623e-09
920,1,1,2.6623e-09
922,1,1,1.95002e-09
924,1,1,-2.51702e-09
926,1,1,-6.66783e-10
928,1,1,-6.59284e-10
930,1,1,-2.14434e-10
932,1,1,-1.95115e-09
934,1,1,-1.95115e-09
936,1,1,3.03537e-09
938,1,1,3.03537e-09
940,1,1,-1.22828e-08
942,1,1,5.91437e-10
944,1,1,5.91437e-10
946,1,1,4.80202e-10
948,1,1,4.98898e-09
950,1,1,-9.65194e-09
952,1,1,-6.14115e-10
954,1,1,-2.50132e-09
