MDTU,|det-1|^2,1-Re(det),Im(det)
1532,0.999998,0.999999,7.90734e-07
1534,1,1,9.87463e-07
1536,1,1,-8.43558e-07
1538,1,1,-1.88816e-06
1540,1,1,2.36547e-06
1542,1,1,-1.41295e-06
1544,0.999996,0.999998,1.16878e-08
1546,1,1,-1.45765e-07
1548,0.999999,0.999999,-8.23855e-07
1550,1,1,3.56786e-07
1552,1,1,-6.29115e-07
1554,1,1,9.99711e-07
1556,1,1,9.99711e-07
1558,1,1,9.99711e-07
1560,0.999999,0.999999,-3.63902e-06
1562,0.999996,0.999998,-7.74612e-07
1564,1,1,7.25149e-07
1566,0.999999,0.999999,-3.84522e-07
1568,0.999996,0.999998,-1.18431e-06
1570,0.999999,1,-1.12371e-06
1572,1,1,2.2772e-06
1574,0.999999,0.999999,2.06771e-06
1576,0.999999,1,-7.11171e-07
1578,1,1,6.09461e-07
1580,0.999997,0.999998,-5.55884e-07
1582,1,1,1.19625e-06
1584,0.999999,0.999999,-1.03686e-06
1586,1,1,6.61696e-07
1588,0.999999,1,-4.12695e-07
1590,1,1,-7.91777e-09
1592,1,1,-7.91777e-09
1594,1,1,-7.91777e-09
1596,1,1,-7.91777e-09
1598,1,1,-7.91777e-09
1600,1,1,3.70523e-07
1602,1.00001,1,-4.17018e-07
1604,1,1,2.2926e-07
1606,1,1,2.2926e-07
1608,1,1,7.76734e-07
1610,0.999998,0.999999,-2.14672e-07
1612,1,1,2.80945e-06
1614,0.999999,1,-2.33147e-06
1616,1,1,5.0413e-07
1618,1,1,9.84123e-07
1620,1,1,1.14708e-06
1622,1,1,1.14708e-06
