MDTU,min_ave,max_ave
494,-1.34762,0.346776
496,-1.29411,0.35498
498,-1.35209,0.358889
500,-1.35209,0.358889
502,-1.35209,0.358889
504,-1.35209,0.358889
506,-1.31722,0.351984
508,-1.29417,0.349982
510,-1.29417,0.349982
512,-1.32426,0.343331
514,-1.32426,0.343331
516,-1.35223,0.344631
518,-1.35223,0.344631
520,-1.29098,0.367812
522,-1.29098,0.367812
524,-1.29098,0.367812
526,-1.29098,0.367812
528,-1.31418,0.349088
530,-1.31418,0.349088
532,-1.32639,0.364619
534,-1.29021,0.340768
536,-1.3162,0.356037
538,-1.31177,0.364821
540,-1.2555,0.372873
542,-1.33549,0.358969
544,-1.30367,0.344567
546,-1.268,0.367374
548,-1.28428,0.384067
550,-1.25831,0.392213
552,-1.23703,0.385047
554,-1.25006,0.37609
556,-1.27893,0.374483
558,-1.33638,0.359806
560,-1.28586,0.361081
562,-1.27401,0.371861
564,-1.25154,0.370637
566,-1.2017,0.393754
568,-1.23104,0.419847
570,-1.23585,0.413878
572,-1.23585,0.413878
574,-1.27406,0.41683
576,-1.177,0.399107
578,-1.22699,0.403834
580,-1.21975,0.414996
582,-1.23019,0.403476
584,-1.21948,0.412766
586,-1.24228,0.423362
588,-1.22896,0.421389
590,-1.22038,0.412208
592,-1.25757,0.408393
594,-1.23808,0.422206
596,-1.19291,0.395373
598,-1.23996,0.425826
600,-1.23996,0.425826
602,-1.20331,0.404054
604,-1.14932,0.439418
606,-1.14932,0.439418
608,-1.11831,0.449554
610,-1.1541,0.444763
612,-1.10441,0.450411
614,-1.14563,0.443601
616,-1.1085,0.454561
618,-1.16422,0.461735
620,-1.13025,0.486145
622,-1.10583,0.464761
624,-1.10583,0.464761
626,-1.16205,0.45546
628,-1.10632,0.450943
630,-1.16566,0.467152
632,-1.13684,0.483397
634,-1.08477,0.491215
636,-1.10469,0.462802
638,-1.15337,0.455036
640,-1.16934,0.456637
642,-1.20389,0.44222
644,-1.08697,0.435999
646,-1.14951,0.465056
648,-1.16565,0.472161
650,-1.16565,0.472161
652,-1.14674,0.478302
654,-1.14947,0.469742
656,-1.17182,0.456648
658,-1.16258,0.44329
660,-1.16353,0.441932
662,-1.2109,0.437968
664,-1.16599,0.426421
666,-1.2055,0.444034
668,-1.12959,0.43801
670,-1.08551,0.475129
672,-1.15805,0.454271
674,-1.09994,0.457858
676,-1.20496,0.460052
678,-1.11841,0.479332
680,-1.15221,0.476709
682,-1.05178,0.464692
684,-1.10812,0.477043
686,-1.10812,0.477043
688,-1.08195,0.490885
690,-1.10853,0.484885
692,-1.13853,0.488887
694,-1.11026,0.506507
696,-1.13945,0.47664
698,-1.10787,0.492262
700,-1.12537,0.488877
702,-1.12537,0.488877
704,-1.07241,0.478566
706,-1.0149,0.50236
708,-1.15046,0.471406
710,-1.13291,0.467192
712,-1.0682,0.471093
714,-1.04823,0.485527
716,-1.08298,0.472316
718,-1.10468,0.455037
720,-1.10468,0.455037
722,-1.13546,0.471415
724,-1.13546,0.471415
726,-1.13806,0.460542
728,-1.05509,0.470192
730,-1.1043,0.472297
732,-1.1043,0.472297
734,-1.11127,0.460126
736,-1.17697,0.447861
738,-1.17697,0.447861
740,-1.24155,0.454912
742,-1.1191,0.473643
744,-1.00602,0.494986
746,-1.05736,0.486869
748,-1.05736,0.486869
750,-1.0663,0.489061
752,-1.0663,0.489061
754,-1.06676,0.494616
756,-1.05545,0.508195
758,-1.05545,0.508195
760,-1.10675,0.501042
762,-1.06533,0.499557
764,-1.09162,0.478887
766,-1.06852,0.492783
768,-1.0002,0.500018
770,-1.10354,0.503914
772,-1.05121,0.505363
774,-1.05643,0.524863
776,-1.05643,0.524863
778,-1.05869,0.512045
780,-1.11173,0.500955
782,-1.06821,0.491387
784,-1.09612,0.489603
786,-1.12636,0.512533
788,-1.1289,0.477754
790,-1.08766,0.481764
792,-1.12321,0.467913
794,-1.15941,0.473432
796,-1.15941,0.473432
798,-1.09008,0.465994
800,-1.10531,0.480694
802,-1.09931,0.468041
804,-1.1516,0.484922
806,-1.05015,0.477606
808,-1.07371,0.481073
810,-1.05493,0.457734
812,-1.09488,0.486056
814,-1.12435,0.475487
816,-1.13549,0.475329
818,-1.11217,0.468242
820,-1.11926,0.478427
822,-1.10744,0.47922
824,-1.09,0.488273
826,-1.17787,0.486715
828,-1.02611,0.477127
830,-1.10709,0.498522
832,-1.07347,0.477615
834,-1.07087,0.489092
836,-1.08283,0.485837
838,-1.01724,0.486492
840,-1.00982,0.490139
842,-1.08496,0.489298
844,-1.15577,0.478086
846,-1.07468,0.496433
848,-1.03164,0.482416
850,-1.13077,0.494988
852,-1.06375,0.483695
854,-1.11585,0.489172
856,-1.11585,0.489172
858,-1.137,0.495817
860,-1.05039,0.469138
862,-1.12213,0.475654
864,-1.0864,0.462806
866,-1.0864,0.462806
868,-1.10584,0.456684
870,-1.11159,0.490129
872,-1.11159,0.490129
874,-1.13131,0.49027
876,-1.06222,0.437384
878,-1.07942,0.467388
880,-1.10696,0.470073
882,-1.13179,0.458516
884,-1.0636,0.478352
886,-1.10872,0.488427
888,-1.12774,0.473433
890,-1.16146,0.492931
892,-1.06016,0.479121
894,-1.13354,0.476112
896,-1.13354,0.476112
898,-1.13354,0.476112
900,-1.19363,0.480394
902,-1.07702,0.495963
904,-1.03608,0.496481
906,-1.03608,0.496481
908,-1.01174,0.491097
910,-1.16563,0.487634
912,-1.11976,0.494958
914,-1.12306,0.494355
916,-1.11519,0.493203
918,-1.11375,0.478978
920,-1.11497,0.486635
922,-1.07615,0.478897
924,-1.07615,0.478897
926,-1.08766,0.47168
928,-1.10957,0.485009
930,-1.09491,0.479775
932,-1.1204,0.474179
934,-1.1204,0.474179
936,-1.1204,0.474179
938,-1.09083,0.488498
940,-1.04516,0.48568
942,-1.09207,0.487621
944,-1.09077,0.479242
946,-1.12543,0.478345
948,-1.13924,0.481251
950,-1.10071,0.486236
952,-1.04332,0.49675
954,-1.10194,0.500112
956,-1.09352,0.467575
958,-1.09352,0.467575
960,-1.09352,0.467575
962,-1.16438,0.476302
964,-1.08349,0.497824
966,-1.08349,0.497824
968,-1.08313,0.499636
970,-1.08757,0.444254
972,-1.10436,0.47201
974,-1.1158,0.479612
976,-1.08689,0.509571
978,-1.09047,0.495076
980,-1.07084,0.497073
982,-1.064,0.496341
984,-1.064,0.496341
986,-1.05052,0.507911
988,-1.06026,0.482362
990,-1.07999,0.465488
992,-1.12121,0.463472
994,-1.15139,0.469829
996,-1.13117,0.473399
998,-1.10747,0.496781
1000,-1.10747,0.496781
1002,-1.10747,0.496781
1004,-1.10747,0.496781
1006,-1.12545,0.480722
1008,-1.19252,0.488395
1010,-1.06988,0.453352
1012,-1.09983,0.461928
1014,-1.17191,0.483004
1016,-1.03145,0.481078
1018,-1.13661,0.470669
1020,-1.04499,0.49224
1022,-1.06766,0.492925
1024,-1.17273,0.485544
1026,-1.21203,0.474664
1028,-1.09295,0.460476
1030,-1.10867,0.473428
1032,-1.10867,0.473428
1034,-1.09083,0.471552
1036,-1.03925,0.452843
1038,-1.05308,0.48484
1040,-1.1137,0.474588
1042,-1.04257,0.472309
1044,-1.14978,0.478213
1046,-1.12847,0.501486
1048,-1.12847,0.501486
1050,-1.12901,0.486099
1052,-1.13076,0.480898
1054,-1.1159,0.48333
1056,-1.1159,0.48333
1058,-1.10438,0.475442
1060,-1.12793,0.479799
1062,-1.19838,0.451409
1064,-1.14693,0.460937
1066,-1.12857,0.467156
1068,-1.18336,0.470725
1070,-1.09376,0.46308
1072,-1.18219,0.476507
1074,-1.18219,0.476507
1076,-1.14574,0.4573
1078,-1.11767,0.467889
1080,-1.19641,0.452767
1082,-1.19641,0.452767
1084,-1.07619,0.453091
1086,-1.12513,0.475621
1088,-1.10447,0.488507
1090,-1.12553,0.458817
1092,-1.1675,0.457828
1094,-1.0744,0.469922
1096,-1.0744,0.469922
1098,-1.1558,0.447783
1100,-1.16604,0.438956
1102,-1.20668,0.433094
1104,-1.11706,0.449536
1106,-1.18611,0.440368
1108,-1.20058,0.434072
1110,-1.20058,0.434072
1112,-1.12767,0.450968
1114,-1.10906,0.46988
1116,-1.12221,0.454391
1118,-1.14073,0.471704
1120,-1.17982,0.456488
1122,-1.09488,0.472782
1124,-1.08584,0.466814
1126,-1.13996,0.472661
1128,-1.06994,0.453103
1130,-1.07461,0.454543
1132,-1.18723,0.452441
1134,-1.1023,0.440464
1136,-1.16287,0.453288
1138,-1.17148,0.450203
1140,-1.12244,0.442361
1142,-1.1193,0.423569
1144,-1.14179,0.444128
1146,-1.14179,0.444128
1148,-1.12779,0.462424
1150,-1.10528,0.468295
1152,-1.10528,0.468295
1154,-1.05855,0.484938
1156,-1.12223,0.457208
1158,-1.12223,0.457208
1160,-1.05513,0.462902
1162,-1.04041,0.484984
1164,-1.05065,0.466792
1166,-1.06392,0.473519
1168,-1.08225,0.451147
1170,-1.10616,0.466048
1172,-1.20909,0.460743
1174,-1.14104,0.458068
1176,-1.16174,0.445073
1178,-1.15313,0.425925
1180,-1.17096,0.447884
1182,-1.04776,0.454083
1184,-1.20964,0.423875
1186,-1.20518,0.426439
1188,-1.11128,0.428504
1190,-1.25177,0.390629
1192,-1.25177,0.390629
1194,-1.21727,0.399725
1196,-1.31478,0.396547
1198,-1.28361,0.384882
1200,-1.24631,0.382263
1202,-1.24628,0.385448
1204,-1.28848,0.38357
1206,-1.23139,0.390699
1208,-1.2925,0.390609
1210,-1.24017,0.38079
1212,-1.28487,0.389474
1214,-1.28487,0.389474
1216,-1.27537,0.409154
1218,-1.27537,0.409154
1220,-1.25905,0.395899
1222,-1.21893,0.389332
1224,-1.20118,0.392047
1226,-1.20118,0.392047
1228,-1.16467,0.370211
1230,-1.33044,0.366838
1232,-1.25392,0.381222
1234,-1.29567,0.41014
1236,-1.18266,0.388823
1238,-1.28402,0.388525
1240,-1.30134,0.415553
1242,-1.14979,0.44864
1244,-1.17888,0.445087
1246,-1.17902,0.433198
1248,-1.22261,0.427086
1250,-1.14946,0.424669
1252,-1.14946,0.424669
1254,-1.20516,0.44824
1256,-1.20516,0.44824
1258,-1.25082,0.441234
1260,-1.16261,0.431688
1262,-1.16261,0.431688
1264,-1.17631,0.439839
1266,-1.17631,0.439839
1268,-1.20315,0.433113
1270,-1.19864,0.431167
1272,-1.12043,0.416389
1274,-1.19331,0.418659
1276,-1.27975,0.415764
1278,-1.23564,0.390386
1280,-1.15888,0.427244
1282,-1.18337,0.414588
1284,-1.18337,0.414588
1286,-1.22408,0.419979
1288,-1.24937,0.408048
1290,-1.2108,0.404194
1292,-1.2108,0.404194
1294,-1.2108,0.404194
1296,-1.21187,0.402327
1298,-1.19958,0.427939
1300,-1.21596,0.409082
1302,-1.17869,0.413592
1304,-1.29523,0.429366
1306,-1.17278,0.427333
1308,-1.24496,0.425766
1310,-1.24496,0.425766
1312,-1.1989,0.410476
1314,-1.1989,0.410476
1316,-1.20079,0.402674
1318,-1.26377,0.396825
1320,-1.26121,0.371862
1322,-1.34244,0.389289
1324,-1.24931,0.383544
1326,-1.24931,0.383544
1328,-1.25206,0.392306
1330,-1.25777,0.389319
1332,-1.34519,0.365941
1334,-1.34519,0.365941
1336,-1.29773,0.377204
1338,-1.2667,0.394699
1340,-1.23824,0.404706
1342,-1.23824,0.404706
1344,-1.23824,0.404706
1346,-1.24242,0.405349
1348,-1.1731,0.386968
1350,-1.31294,0.37364
1352,-1.27368,0.350944
1354,-1.32964,0.353978
1356,-1.29689,0.370515
1358,-1.33143,0.372826
1360,-1.2426,0.355735
1362,-1.25496,0.352256
1364,-1.30655,0.366743
1366,-1.24535,0.385976
1368,-1.24535,0.385976
1370,-1.30579,0.394413
1372,-1.30579,0.394413
1374,-1.30579,0.394413
1376,-1.28761,0.393709
1378,-1.22761,0.383476
1380,-1.26038,0.372851
1382,-1.26858,0.383636
1384,-1.22964,0.398708
1386,-1.24244,0.405295
1388,-1.25008,0.40515
1390,-1.22835,0.385751
1392,-1.31365,0.378337
1394,-1.22026,0.394947
1396,-1.20983,0.398964
1398,-1.22022,0.411787
1400,-1.21201,0.39861
1402,-1.24952,0.393424
1404,-1.24952,0.393424
1406,-1.16413,0.415649
1408,-1.18069,0.43705
1410,-1.18678,0.433576
1412,-1.19907,0.414453
1414,-1.16676,0.417712
1416,-1.17028,0.434523
1418,-1.17028,0.434523
1420,-1.14641,0.424114
1422,-1.14641,0.424114
1424,-1.19837,0.431396
1426,-1.171,0.44618
1428,-1.14286,0.455097
1430,-1.14286,0.455097
1432,-1.13243,0.433731
1434,-1.14344,0.445733
1436,-1.11341,0.440505
1438,-1.14064,0.44994
1440,-1.09894,0.457621
1442,-1.08393,0.462441
1444,-1.08393,0.462441
1446,-1.08026,0.468802
1448,-1.07691,0.482631
1450,-1.12838,0.456222
1452,-1.13438,0.462622
1454,-1.14681,0.456506
1456,-1.18787,0.470339
1458,-1.11643,0.465247
1460,-1.18388,0.449539
1462,-1.10154,0.464715
1464,-1.14561,0.477451
1466,-1.14024,0.47256
1468,-1.14024,0.47256
1470,-1.13103,0.470329
1472,-1.11466,0.467753
1474,-1.11466,0.467753
1476,-1.0896,0.476003
1478,-1.09942,0.466394
1480,-1.08707,0.47771
1482,-1.13307,0.509796
1484,-1.06362,0.490319
1486,-1.06524,0.494198
1488,-1.10369,0.511008
1490,-1.04871,0.501767
1492,-1.00605,0.5066
1494,-1.08015,0.498
1496,-1.02562,0.486861
1498,-1.13974,0.500097
1500,-1.10029,0.497758
1502,-1.08222,0.495848
1504,-1.06694,0.516042
1506,-1.06344,0.515738
1508,-1.02606,0.500365
1510,-1.05165,0.513229
1512,-1.11244,0.50827
1514,-1.07685,0.511493
1516,-1.0646,0.509734
1518,-1.0646,0.509734
1520,-1.0646,0.509734
1522,-1.0646,0.509734
1524,-1.0646,0.509734
1526,-1.03221,0.502798
1528,-1.04727,0.511261
1530,-1.0045,0.501528
1532,-1.10363,0.511281
1534,-1.01517,0.532175
1536,-1.06647,0.530455
1538,-1.0194,0.526415
1540,-0.973224,0.495806
1542,-1.06138,0.494422
1544,-0.988215,0.498171
1546,-1.04109,0.509983
1548,-1.097,0.506254
1550,-1.12056,0.505179
1552,-1.08478,0.512608
1554,-1.10391,0.517674
1556,-1.10391,0.517674
1558,-1.10391,0.517674
1560,-1.05927,0.52045
1562,-1.05113,0.520361
1564,-1.01017,0.494131
1566,-1.04763,0.510416
1568,-0.954019,0.517706
1570,-1.09286,0.504825
1572,-1.04587,0.509246
1574,-0.967679,0.518609
1576,-1.05258,0.513141
1578,-1.02688,0.512415
1580,-1.07969,0.513794
1582,-1.07582,0.502711
1584,-1.04602,0.506117
1586,-1.05312,0.505343
1588,-1.07703,0.512683
1590,-1.01608,0.492752
1592,-1.01608,0.492752
1594,-1.01608,0.492752
1596,-1.01608,0.492752
1598,-1.01608,0.492752
1600,-1.11027,0.50137
1602,-1.10423,0.483862
1604,-1.1125,0.481226
1606,-1.1125,0.481226
1608,-1.04699,0.483911
1610,-1.08633,0.510478
1612,-1.10955,0.497275
1614,-1.04293,0.469641
1616,-1.1125,0.470262
1618,-1.04776,0.493422
1620,-1.09353,0.475125
1622,-1.09353,0.475125
1624,-1.12849,0.480478
1626,-1.04503,0.494925
1628,-1.04503,0.494925
1630,-1.19135,0.503568
1632,-1.1343,0.508338
1634,-1.09683,0.487882
1636,-1.07214,0.516274
1638,-1.09342,0.503274
1640,-1.06413,0.501645
1642,-1.02713,0.505578
1644,-1.02713,0.505578
1646,-1.10502,0.496117
1648,-1.10692,0.481476
1650,-1.00519,0.490229
1652,-1.06137,0.502122
1654,-0.969244,0.532903
1656,-1.03676,0.526807
1658,-1.02429,0.52109
1660,-1.10724,0.507986
1662,-1.07693,0.513462
1664,-1.02432,0.510456
1666,-1.02432,0.510456
1668,-1.03189,0.52427
1670,-0.985523,0.525535
1672,-0.985523,0.525535
1674,-0.985523,0.525535
1676,-0.945835,0.518694
1678,-0.997533,0.528827
1680,-1.0275,0.529653
1682,-1.0275,0.529653
1684,-1.0275,0.529653
1686,-0.967398,0.528544
1688,-1.03747,0.534586
1690,-0.993562,0.499081
1692,-1.02992,0.497799
1694,-1.14393,0.478236
1696,-1.11049,0.491338
1698,-1.04745,0.4854
1700,-1.0546,0.483703
1702,-1.07229,0.451196
1704,-1.10438,0.480739
1706,-1.09928,0.475991
1708,-1.09928,0.475991
1710,-1.16733,0.472412
1712,-1.08874,0.490133
1714,-1.02516,0.482514
1716,-1.11724,0.4997
1718,-1.05609,0.483657
1720,-1.09451,0.478856
1722,-1.08458,0.483393
1724,-1.08458,0.483393
1726,-1.09868,0.504781
1728,-1.09868,0.504781
1730,-1.02415,0.482938
1732,-1.04997,0.48989
1734,-1.01614,0.500155
1736,-1.07604,0.490527
1738,-1.15624,0.500371
1740,-1.10711,0.488542
1742,-1.11801,0.489563
1744,-1.07377,0.491279
1746,-1.06606,0.489772
1748,-1.06606,0.489772
1750,-1.12378,0.482885
1752,-1.12628,0.466449
1754,-1.09242,0.489534
1756,-1.08642,0.489836
1758,-1.01206,0.493864
1760,-1.04804,0.485812
1762,-1.04307,0.482942
1764,-1.14024,0.491936
1766,-1.06205,0.48738
1768,-1.16757,0.488583
1770,-1.08017,0.485605
1772,-1.08017,0.485605
1774,-1.08017,0.485605
1776,-1.08017,0.485605
1778,-1.08017,0.485605
1780,-1.06419,0.495628
1782,-1.1234,0.475963
1784,-1.10062,0.484624
1786,-1.07531,0.466298
1788,-1.01444,0.463208
1790,-1.08141,0.452062
1792,-1.13615,0.458676
1794,-1.1391,0.460703
1796,-1.10824,0.457177
1798,-1.15011,0.45255
1800,-1.13389,0.44801
1802,-1.08268,0.436143
1804,-1.22,0.418324
1806,-1.15919,0.436845
1808,-1.1987,0.419847
1810,-1.20712,0.413771
1812,-1.22374,0.417961
1814,-1.24237,0.395907
1816,-1.16592,0.397605
1818,-1.21481,0.409672
1820,-1.23789,0.41319
1822,-1.26483,0.412409
1824,-1.26483,0.412409
1826,-1.26483,0.412409
1828,-1.20368,0.400826
1830,-1.2583,0.382247
1832,-1.16448,0.404854
1834,-1.22742,0.409319
1836,-1.20896,0.414951
1838,-1.24798,0.44009
1840,-1.24798,0.44009
1842,-1.24798,0.44009
1844,-1.13539,0.443229
1846,-1.19663,0.422955
1848,-1.207,0.430125
1850,-1.15147,0.421713
1852,-1.08738,0.443834
1854,-1.16643,0.424277
1856,-1.24401,0.419474
1858,-1.14833,0.421963
1860,-1.20208,0.416688
1862,-1.26488,0.40924
1864,-1.24434,0.403084
1866,-1.24414,0.380388
1868,-1.25616,0.400368
1870,-1.32522,0.361841
1872,-1.22161,0.399375
1874,-1.22832,0.409299
1876,-1.28788,0.390097
1878,-1.24327,0.37105
1880,-1.24201,0.384419
1882,-1.16816,0.397239
1884,-1.28809,0.380645
1886,-1.2952,0.383294
1888,-1.29228,0.38962
1890,-1.25892,0.389503
1892,-1.20045,0.390464
1894,-1.28387,0.393294
1896,-1.17809,0.400057
1898,-1.17327,0.398268
1900,-1.20247,0.401736
1902,-1.17504,0.4144
1904,-1.22182,0.398582
1906,-1.27408,0.385447
1908,-1.17921,0.395738
1910,-1.25017,0.40934
1912,-1.29832,0.383436
1914,-1.20417,0.3837
1916,-1.29393,0.385734
1918,-1.29432,0.377084
1920,-1.29759,0.37358
1922,-1.32238,0.357988
1924,-1.32238,0.357988
1926,-1.32238,0.357988
1928,-1.32238,0.357988
1930,-1.33236,0.364071
1932,-1.31294,0.361733
1934,-1.26277,0.369291
1936,-1.22043,0.396615
1938,-1.26433,0.392343
1940,-1.19758,0.39082
1942,-1.13146,0.398449
1944,-1.21139,0.408847
1946,-1.15357,0.409212
1948,-1.15292,0.40391
1950,-1.20254,0.410843
1952,-1.17104,0.408767
1954,-1.18515,0.408984
1956,-1.18515,0.408984
1958,-1.26162,0.38471
1960,-1.1936,0.4127
1962,-1.1936,0.4127
1964,-1.31474,0.392596
1966,-1.21477,0.39994
1968,-1.2036,0.402643
1970,-1.14047,0.412113
1972,-1.2173,0.392859
1974,-1.18655,0.404787
1976,-1.25056,0.386264
1978,-1.19713,0.384906
1980,-1.21981,0.405242
1982,-1.25608,0.400233
1984,-1.2252,0.37844
1986,-1.235,0.367795
1988,-1.28344,0.372348
1990,-1.23789,0.36754
1992,-1.2975,0.370497
1994,-1.22151,0.367663
1996,-1.17271,0.386256
1998,-1.20156,0.382769
2000,-1.2646,0.395645
