MDTU,link
718,9.15354
720,9.15354
722,9.26582
724,9.26582
726,8.75513
728,9.17659
730,9.01359
732,9.01359
734,9.05599
736,8.39842
738,8.39842
740,9.09467
742,10.0397
744,11.0507
746,10.5398
748,10.5398
750,10.9069
752,10.9069
754,11.5084
756,10.7452
758,10.7452
760,10.7417
762,10.4894
764,10.6821
766,11.1567
768,11.8225
770,11.9824
772,11.7008
774,12.5424
776,12.5424
778,12.0979
780,12.3386
782,11.5901
784,11.8087
786,12.1553
788,11.0864
790,10.4184
792,9.72354
794,9.10683
796,9.10683
798,9.31512
800,10.1167
802,9.55324
804,9.72424
806,9.58948
808,9.52767
810,9.40683
812,9.22141
814,9.26592
816,8.98145
818,9.03641
820,10.2525
822,9.74928
824,10.7063
826,10.5628
828,10.2659
830,10.1319
832,11.0686
834,10.7154
836,10.3363
838,10.7643
840,10.5426
842,10.5161
844,10.4379
846,11.2441
848,10.895
850,10.6322
852,11.053
854,10.9936
856,10.9936
858,10.3631
860,10.6042
862,10.0451
864,9.69811
866,9.69811
868,9.99801
870,10.4648
872,10.4648
874,10.9197
876,9.31912
878,9.74055
880,9.44024
882,9.02574
884,9.78012
886,9.75899
888,9.75386
890,9.79173
892,9.2897
894,9.20153
896,9.20153
898,9.20153
900,10.2054
902,10.6704
904,10.4026
906,10.4026
908,11.0122
910,11.0981
912,11.5981
914,11.0513
916,10.7376
918,10.4213
920,10.1972
922,9.88265
924,9.88265
926,10.0267
928,10.6538
930,10.5707
932,10.6311
934,10.6311
936,10.6311
938,10.5002
940,10.6134
942,10.5859
944,10.1993
946,10.2904
948,11.005
950,11.2357
952,11.5743
954,10.9752
956,10.291
958,10.291
960,10.291
962,9.65498
964,11.1104
966,11.1104
968,10.6005
970,9.30031
972,9.90668
974,10.158
976,11.1979
978,11.1351
980,11.1186
982,11.0042
984,11.0042
986,10.7022
988,9.90649
990,9.23922
992,8.70453
994,9.15425
996,9.5021
998,10.3806
1000,10.3806
1002,10.3806
1004,10.3806
1006,8.83935
1008,9.77145
1010,9.13871
1012,9.40162
1014,9.41449
1016,10.2677
1018,9.87249
1020,11.086
1022,10.9179
1024,10.233
1026,9.97581
1028,9.37325
1030,9.31941
1032,9.31941
1034,9.66405
1036,9.66331
1038,9.92595
1040,9.77041
1042,9.87693
1044,10.2253
1046,10.2922
1048,10.2922
1050,10.2868
1052,9.6658
1054,9.80396
1056,9.80396
1058,9.88393
1060,9.24927
1062,9.37917
1064,9.56047
1066,10.0125
1068,9.62429
1070,9.75843
1072,9.67123
1074,9.67123
1076,9.1417
1078,9.81443
1080,9.23396
1082,9.23396
1084,9.52275
1086,10.1867
1088,10.1923
1090,9.14986
1092,8.99708
1094,9.15666
1096,9.15666
1098,8.39723
1100,7.94736
1102,8.17651
1104,9.15065
1106,8.20781
1108,7.80485
1110,7.80485
1112,8.1438
1114,8.5953
1116,8.26188
1118,8.51279
1120,9.18019
1122,9.55307
1124,10.1295
1126,10.3864
1128,10.1752
1130,9.375
1132,8.75769
1134,8.3408
1136,8.19313
1138,8.31686
1140,7.83134
1142,7.7057
1144,7.87848
1146,7.87848
1148,8.68881
1150,8.52943
1152,8.52943
1154,9.15543
1156,9.24018
1158,9.24018
1160,9.84704
1162,10.2784
1164,10.0697
1166,9.89628
1168,8.91699
1170,9.07704
1172,8.38171
1174,7.98519
1176,7.37512
1178,7.27739
1180,7.57773
1182,7.98227
1184,7.31464
1186,6.92645
1188,6.60086
1190,5.2439
1192,5.2439
1194,5.22462
1196,5.37002
1198,5.38967
1200,4.9695
1202,4.52381
1204,4.99796
1206,5.06828
1208,4.75499
1210,4.99992
1212,5.34486
1214,5.34486
1216,5.82099
1218,5.82099
1220,5.88817
1222,5.61534
1224,5.62107
1226,5.62107
1228,5.33255
1230,4.87477
1232,5.31771
1234,5.71405
1236,5.33744
1238,5.7007
1240,5.82038
1242,6.97752
1244,7.2024
1246,6.89494
1248,6.68824
1250,7.485
1252,7.485
1254,7.9412
1256,7.9412
1258,7.79476
1260,7.33824
1262,7.33824
1264,7.48466
1266,7.48466
1268,6.74247
1270,6.86771
1272,6.17459
1274,5.72153
1276,5.98309
1278,5.94188
1280,6.88033
1282,6.4294
1284,6.4294
1286,6.60444
1288,6.03059
1290,6.35267
1292,6.35267
1294,6.35267
1296,6.30081
1298,7.0636
1300,6.66955
1302,6.63412
1304,6.77042
1306,6.56301
1308,6.78789
1310,6.78789
1312,6.12849
1314,6.12849
1316,5.85329
1318,6.22664
1320,5.08622
1322,5.62253
1324,5.4613
1326,5.4613
1328,5.59134
1330,5.46306
1332,4.70342
1334,4.70342
1336,4.79627
1338,5.22661
1340,4.93462
1342,4.93462
1344,4.93462
1346,5.44854
1348,4.98154
1350,4.60804
1352,4.33441
1354,4.29941
1356,4.98356
1358,4.50991
1360,4.70571
1362,4.76995
1364,4.74772
1366,5.65096
1368,5.65096
1370,5.6029
1372,5.6029
1374,5.6029
1376,5.32732
1378,4.90135
1380,4.82402
1382,5.11541
1384,5.69384
1386,6.01596
1388,5.78215
1390,5.26373
1392,5.10108
1394,5.01688
1396,5.17511
1398,5.31406
1400,5.24028
1402,6.02899
1404,6.02899
1406,6.63353
1408,7.53422
1410,7.19558
1412,6.88669
1414,6.77089
1416,6.84523
1418,6.84523
1420,6.7913
1422,6.7913
1424,7.10071
1426,7.70481
1428,7.67931
1430,7.67931
1432,7.5395
1434,7.82611
1436,8.5084
1438,8.72548
1440,9.47795
1442,9.01958
1444,9.01958
1446,8.79866
1448,9.13983
1450,9.03862
1452,8.90569
1454,8.81516
1456,9.35202
1458,8.725
1460,9.42066
1462,9.32868
1464,9.5746
1466,9.37747
1468,9.37747
1470,9.30085
1472,9.54779
1474,9.54779
1476,9.60791
1478,9.54317
1480,10.5576
1482,11.8722
1484,11.6169
1486,11.415
1488,12.1628
1490,12.6472
1492,12.8691
1494,13.2919
1496,11.9906
1498,12.1785
1500,11.5905
1502,11.9321
1504,12.5328
1506,12.5278
1508,12.3411
1510,12.3329
1512,12.5172
1514,12.5264
1516,11.2461
1518,11.2461
1520,11.2461
1522,11.2461
1524,11.2461
1526,11.2318
1528,11.3021
1530,11.4237
1532,12.4555
1534,13.5045
1536,12.97
1538,12.7498
1540,12.5961
1542,12.0786
1544,12.7492
1546,12.1655
1548,11.7822
1550,11.5646
1552,12.182
1554,12.6488
1556,12.6488
1558,12.6488
1560,13.0644
1562,13.0977
1564,12.357
1566,12.6226
1568,13.029
1570,12.8753
1572,12.4435
1574,12.5884
1576,12.8124
1578,12.525
1580,11.9768
1582,11.4474
1584,11.3449
1586,12.2095
1588,12.9215
1590,12.221
1592,12.221
1594,12.221
1596,12.221
1598,12.221
1600,11.3358
1602,10.281
1604,10.8061
1606,10.8061
1608,10.8031
1610,11.2989
1612,10.4427
1614,11.0636
1616,10.3727
1618,10.0434
1620,9.97753
1622,9.97753
1624,10.375
1626,11.2532
1628,11.2532
1630,12.1701
1632,11.7642
1634,10.5858
1636,12.2071
1638,11.7073
1640,12.2554
1642,12.1464
1644,12.1464
1646,11.8992
1648,11.5084
1650,11.5384
1652,12.7489
1654,14.2686
1656,14.3042
1658,13.3975
1660,13.0491
1662,13.1374
1664,13.4878
1666,13.4878
1668,13.7696
1670,13.7232
1672,13.7232
1674,13.7232
1676,13.771
1678,14.1627
1680,14.0059
1682,14.0059
1684,14.0059
1686,13.9988
1688,13.5577
1690,11.9099
1692,11.256
1694,10.7904
1696,10.946
1698,10.2908
1700,9.99785
1702,9.81727
1704,9.95936
1706,10.4114
1708,10.4114
1710,10.7017
1712,10.1934
1714,10.3639
1716,10.5314
1718,10.7213
1720,10.9111
1722,11.5112
1724,11.5112
1726,10.786
1728,10.786
1730,10.7596
1732,11.2112
1734,11.8126
1736,11.7438
1738,11.5449
1740,10.4942
1742,10.1254
1744,10.5181
1746,11.2237
1748,11.2237
1750,10.8116
1752,10.5513
1754,10.9007
1756,10.9133
1758,11.577
1760,10.2991
1762,10.4548
1764,10.4256
1766,10.8636
1768,10.1756
1770,10.2545
1772,10.2545
1774,10.2545
1776,10.2545
1778,10.2545
1780,10.7737
1782,10.2483
1784,10.3312
1786,9.2333
1788,9.27823
1790,8.25476
1792,8.42616
1794,8.65325
1796,8.71437
1798,8.08795
1800,7.87987
1802,7.74605
1804,7.30534
1806,7.02475
1808,6.99065
1810,7.31361
1812,6.95965
1814,6.02586
1816,5.70153
1818,5.68729
1820,6.2477
1822,6.54666
1824,6.54666
1826,6.54666
1828,6.04298
1830,6.27119
1832,6.16708
1834,6.31349
1836,6.15893
1838,6.959
1840,6.959
1842,6.959
1844,7.1609
1846,7.14277
1848,7.13998
1850,6.7116
1852,7.12491
1854,6.97406
1856,6.62215
1858,6.34186
1860,6.32175
1862,6.08733
1864,5.87239
1866,5.29549
1868,5.49257
1870,4.93556
1872,5.96732
1874,5.67618
1876,5.56807
1878,5.25861
1880,5.37489
1882,5.78366
1884,5.3913
1886,5.30115
1888,5.48848
1890,5.84682
1892,5.72414
1894,5.60605
1896,5.65334
1898,5.76354
1900,6.09778
1902,5.82658
1904,5.72492
1906,5.26368
1908,5.71039
1910,5.77111
1912,5.04827
1914,5.08674
1916,4.86487
1918,4.74487
1920,4.77337
1922,4.45591
1924,4.45591
1926,4.45591
1928,4.45591
1930,4.85582
1932,4.51787
1934,4.99742
1936,5.73857
1938,5.62859
1940,5.48005
1942,5.493
1944,6.02786
1946,6.35962
1948,6.00125
1950,5.91583
1952,5.89593
1954,6.00821
1956,6.00821
1958,5.55523
1960,6.17242
1962,6.17242
1964,5.84148
1966,5.66566
1968,5.45145
1970,5.7875
1972,5.89288
1974,6.35956
1976,5.52229
1978,5.5803
1980,5.378
1982,5.47955
1984,5.38483
1986,4.49744
1988,4.84851
1990,4.7529
1992,4.88279
1994,5.22742
1996,5.52219
1998,5.35793
2000,5.67012
