MDTU,S_B
1834,0.557509
1836,0.554521
1838,0.582061
1840,0.582061
1842,0.582061
1844,0.567393
1846,0.526846
1848,0.570351
1850,0.548797
1852,0.561431
1854,0.539961
1856,0.540107
1858,0.547994
1860,0.540122
1862,0.513511
1864,0.549593
1866,0.556926
1868,0.535741
1870,0.513745
1872,0.534207
1874,0.530535
1876,0.524373
1878,0.531019
1880,0.55263
1882,0.5343
1884,0.544671
1886,0.550822
1888,0.539381
1890,0.526089
1892,0.532694
1894,0.531011
1896,0.576305
1898,0.551051
1900,0.522557
1902,0.549101
1904,0.543889
1906,0.51854
1908,0.546266
1910,0.538671
1912,0.54007
1914,0.547459
1916,0.554323
1918,0.561698
1920,0.54763
1922,0.529893
1924,0.529893
1926,0.529893
1928,0.529893
1930,0.502753
1932,0.522862
1934,0.539972
1936,0.527568
1938,0.520708
1940,0.543866
1942,0.52805
1944,0.518944
1946,0.527772
1948,0.526598
1950,0.542778
1952,0.534109
1954,0.540391
1956,0.540391
1958,0.538192
1960,0.546334
1962,0.546334
1964,0.531751
1966,0.557313
1968,0.588268
1970,0.556398
1972,0.549872
1974,0.518276
1976,0.53105
1978,0.536996
1980,0.559982
1982,0.538787
1984,0.531321
1986,0.546065
1988,0.541986
1990,0.556689
1992,0.523019
1994,0.515414
1996,0.533209
1998,0.509314
2000,0.512962
