MDTU,plaq,Re(det),Im(det),link
108,0.183189,6.38033e-06,6.07785e-06,1.85952
110,0.177966,9.85623e-06,7.90536e-06,1.72076
112,0.177966,9.85623e-06,7.90536e-06,1.72076
114,0.118494,6.18964e-06,7.27805e-06,1.99842
116,0.134833,1.8084e-05,5.1245e-06,1.92133
118,0.123452,3.56275e-06,3.9186e-06,1.58188
120,0.140321,6.53717e-06,9.50446e-06,1.84123
122,0.140953,1.09271e-05,1.04879e-05,1.94834
124,0.185928,9.47935e-06,1.11909e-05,1.83727
126,0.166884,5.39389e-06,2.17463e-05,1.87082
128,0.15533,4.61961e-06,7.79802e-06,1.80006
130,0.138316,4.78513e-06,4.61977e-06,1.88797
132,0.157774,5.7668e-06,4.40315e-06,2.10501
134,0.127523,2.7948e-06,4.5914e-06,2.28296
136,0.154914,4.43895e-06,6.96364e-06,2.29064
138,0.119693,7.62201e-06,7.56603e-06,2.51434
140,0.151024,1.07312e-05,1.49227e-05,2.45588
142,0.178225,1.78019e-05,1.37067e-05,2.64917
144,0.155383,7.75666e-06,8.50335e-06,2.96371
146,0.156975,1.1951e-05,5.33707e-06,2.68109
148,0.148625,4.17211e-06,4.63883e-06,2.71505
150,0.15117,9.89444e-06,7.88995e-06,2.69099
152,0.135154,6.68376e-06,6.03033e-06,2.58789
154,0.143604,5.02047e-06,6.83113e-06,2.45464
156,0.145015,1.42417e-05,1.07267e-05,2.64679
158,0.128541,1.1959e-05,6.71158e-06,2.85792
160,0.139193,7.84303e-06,5.65028e-06,2.92687
162,0.210742,8.41816e-06,1.46536e-05,2.96554
164,0.145769,1.11876e-05,9.79038e-06,3.03495
166,0.145769,1.11876e-05,9.79038e-06,3.03495
168,0.145769,1.11876e-05,9.79038e-06,3.03495
170,0.176091,9.91895e-06,1.52756e-05,3.12081
172,0.161494,6.20159e-06,4.59445e-06,3.2646
174,0.161494,6.20159e-06,4.59445e-06,3.2646
176,0.129624,6.59386e-06,7.81113e-06,3.13947
178,0.137808,2.41963e-06,1.46798e-05,2.97386
180,0.130113,8.40468e-06,5.62838e-06,3.11424
182,0.145834,1.57895e-05,4.29566e-06,3.02254
184,0.144097,3.86817e-06,7.86878e-06,2.89567
186,0.144097,3.86817e-06,7.86878e-06,2.89567
188,0.152155,3.85346e-06,4.34516e-06,3.20647
190,0.152155,3.85346e-06,4.34516e-06,3.20647
192,0.117755,4.79971e-06,8.05569e-06,3.03623
194,0.124235,6.54554e-06,6.34116e-06,2.89625
196,0.124235,6.54554e-06,6.34116e-06,2.89625
198,0.124235,6.54554e-06,6.34116e-06,2.89625
200,0.157764,1.03317e-05,7.83879e-06,3.01074
202,0.150956,7.94807e-06,9.5222e-06,3.03341
204,0.135238,5.34681e-06,4.66819e-06,2.93466
206,0.131268,1.20609e-05,1.08906e-05,2.92976
208,0.15465,1.56436e-05,6.36761e-06,3.11797
210,0.15465,1.56436e-05,6.36761e-06,3.11797
212,0.15465,1.56436e-05,6.36761e-06,3.11797
214,0.168327,4.34727e-06,4.11833e-06,3.3947
216,0.168327,4.34727e-06,4.11833e-06,3.3947
218,0.168327,4.34727e-06,4.11833e-06,3.3947
220,0.168327,4.34727e-06,4.11833e-06,3.3947
222,0.168327,4.34727e-06,4.11833e-06,3.3947
224,0.168327,4.34727e-06,4.11833e-06,3.3947
226,0.157652,6.25947e-06,3.72325e-06,3.57576
228,0.157,8.91939e-06,7.48348e-06,3.39378
230,0.153935,6.6646e-06,5.53116e-06,3.22479
232,0.141016,4.28717e-06,8.66575e-06,2.98352
234,0.16486,8.07009e-06,6.54956e-06,3.21806
236,0.16486,8.07009e-06,6.54956e-06,3.21806
238,0.16486,8.07009e-06,6.54956e-06,3.21806
240,0.162714,7.75303e-06,8.8993e-06,3.46752
242,0.15935,8.90231e-06,1.04718e-05,3.24402
244,0.14933,3.28825e-06,2.89857e-06,3.32752
246,0.138277,7.15542e-06,8.40002e-06,3.13481
248,0.150367,1.6372e-05,2.59337e-05,2.96711
250,0.135519,7.25899e-06,1.11737e-05,2.83519
252,0.156255,1.32984e-05,1.11001e-05,2.56166
254,0.149763,1.01243e-05,9.03514e-06,2.49515
256,0.159052,5.16903e-06,6.06251e-06,2.48164
258,0.132622,1.93778e-05,3.53035e-06,2.26518
260,0.136216,1.0787e-05,8.29993e-06,2.43781
262,0.136216,1.0787e-05,8.29993e-06,2.43781
264,0.168209,6.96818e-06,4.84376e-06,2.22621
266,0.137556,4.18384e-06,4.82862e-06,2.35245
268,0.133745,2.98562e-06,2.78591e-06,2.25904
270,0.161253,1.93886e-05,8.04892e-06,2.31083
272,0.162655,1.70753e-05,8.46201e-06,2.5156
274,0.172216,1.76353e-05,1.42398e-05,2.54573
276,0.162501,7.57246e-06,5.16819e-06,2.46742
278,0.162501,7.57246e-06,5.16819e-06,2.46742
280,0.181195,1.67498e-05,2.32574e-05,2.36752
282,0.168182,1.24107e-05,8.01587e-06,2.45314
284,0.168182,1.24107e-05,8.01587e-06,2.45314
286,0.12506,1.10895e-05,1.26354e-05,2.24625
288,0.174317,1.03551e-05,1.16008e-05,2.23056
290,0.177516,5.37263e-06,7.01957e-06,2.15495
292,0.177516,5.37263e-06,7.01957e-06,2.15495
294,0.161259,3.55868e-05,4.71799e-05,2.18379
296,0.161259,3.55868e-05,4.71799e-05,2.18379
298,0.151432,6.66002e-06,8.67955e-06,2.06792
300,0.160723,7.09892e-06,1.01367e-05,1.94995
302,0.160723,7.09892e-06,1.01367e-05,1.94995
304,0.155298,8.60562e-06,5.38463e-06,1.94933
306,0.162954,1.00935e-05,8.16158e-06,1.78695
308,0.136109,1.3914e-05,1.91619e-05,1.62629
310,0.168223,7.34159e-06,5.19407e-06,1.77009
312,0.12773,3.45543e-06,4.40534e-06,1.75406
314,0.151359,5.68378e-06,6.7653e-06,1.81269
316,0.14076,4.78418e-06,4.0359e-06,1.59522
318,0.153506,7.81976e-06,1.23835e-05,1.72145
320,0.176174,7.4117e-06,6.62786e-06,1.73114
322,0.151679,1.68261e-05,1.88343e-05,1.75386
324,0.123339,1.45522e-05,7.08214e-06,1.74246
326,0.139951,5.11975e-06,1.15577e-05,1.78976
328,0.140245,2.24057e-06,2.91164e-06,1.80286
330,0.146465,8.35689e-06,7.34716e-06,1.80053
332,0.146465,8.35689e-06,7.34716e-06,1.80053
334,0.146465,8.35689e-06,7.34716e-06,1.80053
336,0.17535,9.5148e-06,1.09926e-05,1.81337
338,0.128067,4.35809e-06,4.0404e-06,1.80122
340,0.165492,4.12977e-06,4.9647e-06,1.68149
342,0.163446,8.02438e-06,5.73917e-06,1.77022
344,0.147785,5.93349e-06,7.55174e-06,1.65273
346,0.166477,1.70105e-05,9.02711e-06,1.57604
348,0.14057,7.83273e-06,9.93737e-06,1.4468
350,0.156869,1.11834e-05,1.66234e-05,1.58306
352,0.14939,1.52404e-05,1.57352e-05,1.46784
354,0.127713,7.21207e-06,6.43955e-06,1.52877
356,0.154806,8.4166e-06,1.38976e-05,1.40952
358,0.159164,1.66762e-05,3.28899e-06,1.39599
360,0.150833,1.60505e-05,9.61477e-06,1.67627
362,0.107747,5.97409e-06,1.49024e-05,1.60631
364,0.135971,5.30776e-06,7.57726e-06,1.50073
366,0.148138,5.41373e-06,6.0388e-06,1.57457
368,0.159631,4.01037e-06,4.90822e-06,1.58573
370,0.159631,4.01037e-06,4.90822e-06,1.58573
372,0.159631,4.01037e-06,4.90822e-06,1.58573
374,0.160564,1.42442e-05,6.58397e-06,1.75137
376,0.160564,1.42442e-05,6.58397e-06,1.75137
378,0.16732,5.25398e-06,4.83393e-06,1.8024
380,0.15538,1.09238e-05,2.21175e-05,1.95307
382,0.15538,1.09238e-05,2.21175e-05,1.95307
384,0.137049,8.22719e-06,4.72199e-06,1.9571
386,0.132354,3.73839e-06,3.72562e-06,1.84199
388,0.136208,4.64938e-06,9.01197e-06,1.92645
390,0.146863,8.87802e-06,7.65483e-06,1.74377
392,0.146863,8.87802e-06,7.65483e-06,1.74377
394,0.154965,6.35519e-06,1.08052e-05,1.70845
396,0.144844,2.27564e-05,1.45306e-05,1.62232
398,0.199348,5.8937e-06,2.08745e-05,1.69694
400,0.17095,1.3386e-05,9.38758e-06,1.76154
402,0.17095,1.3386e-05,9.38758e-06,1.76154
404,0.185268,4.2404e-06,5.11667e-06,1.75824
406,0.14712,4.93121e-06,6.4597e-06,1.94899
408,0.208188,5.00862e-06,4.50312e-06,1.92597
410,0.208188,5.00862e-06,4.50312e-06,1.92597
412,0.143786,4.39713e-06,5.35859e-06,1.89224
414,0.14239,5.43784e-06,2.76393e-05,2.08504
416,0.161229,6.15217e-06,7.88234e-06,2.13476
418,0.148867,7.55498e-06,5.50332e-06,2.22685
420,0.144822,5.54929e-06,7.55587e-06,2.21119
422,0.144822,5.54929e-06,7.55587e-06,2.21119
424,0.180438,6.22907e-06,3.05716e-06,2.23035
426,0.148857,5.34747e-06,7.39092e-06,2.30067
428,0.185936,1.54597e-05,1.00508e-05,2.32499
430,0.185936,1.54597e-05,1.00508e-05,2.32499
432,0.1394,1.41844e-05,3.20505e-05,2.2099
434,0.148833,1.98136e-05,4.16498e-05,2.20007
436,0.138515,2.73223e-06,3.45035e-06,2.08878
438,0.140515,5.25539e-06,1.63752e-05,2.01094
440,0.146489,6.02196e-06,4.47524e-06,1.98145
442,0.128398,1.82973e-06,4.39603e-06,1.98054
444,0.11702,1.00679e-05,5.30562e-06,1.97874
446,0.137044,8.72473e-06,8.74571e-06,1.98009
448,0.164734,9.53919e-06,1.31077e-05,1.97833
450,0.147665,8.14479e-06,7.93834e-06,1.78974
452,0.144063,1.18194e-05,5.80859e-06,1.93996
454,0.127683,5.85694e-06,7.85887e-06,1.7996
456,0.157025,5.92669e-06,5.75489e-06,1.71032
458,0.164664,6.76095e-06,4.57695e-06,1.74694
460,0.132643,4.88409e-06,1.2417e-05,1.6979
462,0.121436,5.18674e-06,3.41356e-06,1.66218
464,0.150021,2.17063e-05,9.31213e-06,1.58225
466,0.125198,6.7704e-06,1.37717e-05,1.40051
468,0.104617,4.47501e-06,5.88414e-06,1.41607
470,0.155374,1.08345e-05,8.40288e-06,1.30025
472,0.133114,3.04391e-06,4.0644e-06,1.32439
474,0.129493,2.28282e-06,3.45974e-06,1.21245
476,0.133676,7.0149e-06,6.55359e-06,1.32637
478,0.17127,3.9188e-06,2.7278e-06,1.45681
480,0.170858,1.23762e-05,8.95682e-06,1.56366
482,0.141677,7.69293e-06,4.80393e-06,1.62152
484,0.141654,7.78298e-06,8.19172e-06,1.62733
486,0.159624,1.43496e-05,1.32439e-05,1.60611
488,0.133059,1.16126e-05,9.45965e-06,1.57643
490,0.149455,5.35034e-06,4.10188e-06,1.52039
492,0.164396,9.77142e-06,1.31607e-05,1.50514
494,0.155026,1.08539e-05,2.24439e-05,1.61102
496,0.149812,3.59721e-06,4.50511e-06,1.57205
498,0.150525,6.09064e-06,5.19229e-06,1.65442
500,0.150525,6.09064e-06,5.19229e-06,1.65442
502,0.150525,6.09064e-06,5.19229e-06,1.65442
504,0.150525,6.09064e-06,5.19229e-06,1.65442
506,0.151562,6.9283e-06,5.60134e-06,1.66084
508,0.136658,1.32353e-05,8.64797e-06,1.61722
510,0.136658,1.32353e-05,8.64797e-06,1.61722
512,0.152558,8.49548e-06,9.86214e-06,1.59552
514,0.152558,8.49548e-06,9.86214e-06,1.59552
516,0.19391,4.45558e-06,1.15373e-05,1.61406
518,0.19391,4.45558e-06,1.15373e-05,1.61406
520,0.152501,1.44106e-05,4.66021e-06,1.76318
522,0.152501,1.44106e-05,4.66021e-06,1.76318
524,0.152501,1.44106e-05,4.66021e-06,1.76318
526,0.152501,1.44106e-05,4.66021e-06,1.76318
528,0.142932,3.38896e-06,2.98082e-06,1.73987
530,0.142932,3.38896e-06,2.98082e-06,1.73987
532,0.147383,4.50263e-06,8.21144e-06,1.78637
534,0.138414,3.60573e-05,4.42087e-05,1.65832
536,0.165818,8.31549e-06,1.31733e-05,1.67256
538,0.148105,2.30924e-05,6.9752e-06,1.77211
540,0.16669,1.68876e-05,1.40252e-05,1.77263
542,0.165369,6.59921e-06,1.36713e-05,1.72554
544,0.182691,6.33549e-06,5.58494e-06,1.69793
546,0.142823,5.98195e-06,5.01691e-06,1.81454
548,0.170834,4.74154e-06,4.96216e-06,1.9078
550,0.15051,1.9207e-05,2.13356e-05,1.99335
552,0.137154,3.95916e-06,5.54909e-06,2.12983
554,0.155877,9.95316e-06,8.40259e-06,2.08302
556,0.125142,8.0488e-06,6.65191e-06,1.93972
558,0.129193,3.30018e-06,8.84222e-06,1.85863
560,0.118969,2.8657e-06,4.59273e-06,1.88624
562,0.145243,9.06632e-06,1.31142e-05,1.90744
564,0.182646,7.53609e-06,5.92436e-06,2.0142
566,0.161448,6.03127e-06,8.08124e-06,2.33958
568,0.16851,5.27985e-06,3.64637e-06,2.59371
570,0.118138,4.21679e-06,1.3633e-05,2.36547
572,0.118138,4.21679e-06,1.3633e-05,2.36547
574,0.136651,3.41418e-06,3.87826e-06,2.39969
576,0.147821,8.62137e-06,6.46006e-06,2.26498
578,0.134613,7.04695e-06,6.48936e-06,2.34884
580,0.170578,8.52823e-06,6.6164e-06,2.49864
582,0.14685,8.46007e-06,7.31067e-06,2.38665
584,0.144369,6.99319e-06,9.30275e-06,2.30227
586,0.155102,1.48663e-05,7.79617e-06,2.57391
588,0.142183,5.19042e-06,7.56433e-06,2.54575
590,0.163268,6.01524e-06,5.68792e-06,2.49409
592,0.163931,4.18506e-06,3.74299e-06,2.46855
594,0.162934,1.31494e-05,6.42222e-06,2.4403
596,0.147202,6.90451e-06,5.42124e-06,2.38599
598,0.14502,9.4843e-06,7.80187e-06,2.52883
600,0.14502,9.4843e-06,7.80187e-06,2.52883
602,0.143342,3.00771e-06,5.44793e-06,2.46786
604,0.167905,1.1184e-05,8.81648e-06,2.82631
606,0.167905,1.1184e-05,8.81648e-06,2.82631
608,0.144006,4.89935e-06,9.40506e-06,2.98321
610,0.145497,9.86601e-06,1.36618e-05,2.84355
612,0.152536,7.93051e-06,6.97215e-06,2.97798
614,0.147662,7.31571e-06,9.72206e-06,3.04681
616,0.152118,5.43707e-06,7.24788e-06,3.03762
618,0.160122,7.11028e-06,3.64949e-06,3.25279
620,0.176883,2.22239e-05,1.7698e-05,3.32848
622,0.151072,8.76309e-06,1.1133e-05,3.32421
624,0.151072,8.76309e-06,1.1133e-05,3.32421
626,0.113037,3.97927e-06,8.96517e-06,3.14772
628,0.137199,8.77029e-06,5.74829e-06,3.07496
630,0.141767,5.81362e-06,3.83242e-06,3.3029
632,0.158327,4.22773e-06,1.31041e-05,3.37337
634,0.196354,1.09681e-05,1.60214e-05,3.4491
636,0.182266,8.47643e-06,1.07502e-05,3.35981
638,0.155278,5.61981e-06,6.25674e-06,3.18957
640,0.164703,4.09191e-06,3.61292e-06,3.14435
642,0.175905,1.66235e-05,9.23765e-06,2.89139
644,0.121038,1.03231e-05,3.0176e-05,3.09731
646,0.14759,4.2824e-06,4.97495e-06,3.41866
648,0.161362,7.93752e-06,1.03808e-05,3.41899
650,0.161362,7.93752e-06,1.03808e-05,3.41899
652,0.137557,6.22528e-06,7.25573e-06,3.31574
654,0.128274,4.50171e-06,4.12996e-06,3.24291
656,0.159622,4.90941e-06,7.2649e-06,2.99376
658,0.148185,5.09454e-06,5.28379e-06,3.00874
660,0.1511,4.41824e-06,4.74726e-06,2.96641
662,0.147967,1.54819e-06,3.03859e-06,3.04097
664,0.136353,4.1275e-06,3.52531e-06,2.87044
666,0.147482,8.44412e-06,8.01734e-06,3.05784
668,0.122924,8.82303e-06,6.27063e-06,3.07606
670,0.177154,1.32272e-05,6.9865e-06,3.40813
672,0.152115,9.24471e-06,8.53524e-06,3.12125
674,0.146959,7.47586e-06,6.15966e-06,3.10834
676,0.137855,3.90254e-06,3.28947e-06,3.25219
678,0.132037,4.87429e-06,4.89137e-06,3.44063
680,0.157855,4.9682e-06,3.13499e-06,3.37555
682,0.171086,1.32653e-05,1.81079e-05,3.28217
684,0.143961,8.81237e-06,5.72227e-06,3.6864
686,0.143961,8.81237e-06,5.72227e-06,3.6864
688,0.138642,7.15051e-06,6.2231e-06,3.69461
690,0.162433,5.98295e-06,4.05388e-06,3.7538
692,0.148432,5.14878e-06,4.20887e-06,3.91533
694,0.144735,4.59435e-06,6.35562e-06,4.06287
696,0.173861,9.06168e-06,7.80816e-06,3.63627
698,0.154717,4.68178e-06,1.03491e-05,3.96505
700,0.174002,5.03057e-06,3.68717e-06,3.7835
702,0.174002,5.03057e-06,3.68717e-06,3.7835
704,0.142243,6.43515e-06,5.1231e-06,3.97709
706,0.169092,8.41664e-06,8.95512e-06,4.2224
708,0.149304,2.03186e-06,3.89943e-06,3.68327
710,0.128604,2.85369e-06,3.83998e-06,3.66724
712,0.171026,4.08617e-06,6.30986e-06,3.76846
714,0.167703,2.06439e-05,1.66632e-05,3.76808
716,0.15891,3.21579e-05,1.45928e-05,3.56835
718,0.127227,2.8996e-05,9.68278e-06,3.35969
720,0.127227,2.8996e-05,9.68278e-06,3.35969
722,0.184626,5.29402e-06,8.16656e-06,3.40373
724,0.184626,5.29402e-06,8.16656e-06,3.40373
726,0.167781,5.19236e-06,5.86302e-06,3.22721
728,0.158056,4.82478e-05,5.26408e-05,3.38164
730,0.145732,1.12693e-05,7.67444e-06,3.32098
732,0.145732,1.12693e-05,7.67444e-06,3.32098
734,0.154819,4.06598e-06,5.06169e-06,3.32941
736,0.154321,3.55151e-06,2.91728e-06,3.11045
738,0.154321,3.55151e-06,2.91728e-06,3.11045
740,0.134197,2.11184e-06,2.85264e-06,3.33063
742,0.138195,9.42881e-06,6.84437e-06,3.65967
744,0.166227,8.12749e-06,1.80982e-05,4.0021
746,0.137293,1.1699e-05,2.28824e-05,3.82461
748,0.137293,1.1699e-05,2.28824e-05,3.82461
750,0.16709,9.16804e-06,8.33421e-06,3.94605
752,0.16709,9.16804e-06,8.33421e-06,3.94605
754,0.14627,1.25905e-05,1.10156e-05,4.14515
756,0.138162,6.49896e-06,6.32106e-06,3.90551
758,0.138162,6.49896e-06,6.32106e-06,3.90551
760,0.134986,3.75145e-06,3.94322e-06,3.89831
762,0.172756,9.20443e-06,8.13619e-06,3.818
764,0.198986,1.68328e-05,1.00487e-05,3.86811
766,0.161622,6.69376e-06,9.51772e-06,4.03034
768,0.158539,1.04009e-05,1.22523e-05,4.25291
770,0.15849,4.51274e-06,4.22914e-06,4.30646
772,0.159617,7.70916e-06,4.72212e-06,4.21585
774,0.149156,1.52723e-05,1.0237e-05,4.49664
776,0.149156,1.52723e-05,1.0237e-05,4.49664
778,0.197845,1.6279e-05,2.46435e-05,4.34948
780,0.131402,5.88736e-06,4.76879e-06,4.41555
782,0.15307,5.45591e-06,5.73887e-06,4.17545
784,0.132192,2.89978e-06,2.68396e-06,4.23407
786,0.133891,5.63207e-06,3.79744e-06,4.36356
788,0.135531,2.384e-06,2.29308e-06,3.99421
790,0.164288,8.22838e-06,8.57835e-06,3.77976
792,0.158287,1.72611e-05,6.28601e-06,3.55469
794,0.104792,4.60096e-06,4.4931e-06,3.35026
796,0.104792,4.60096e-06,4.4931e-06,3.35026
798,0.155461,5.88787e-06,7.11345e-06,3.42001
800,0.171974,2.4386e-05,1.41071e-05,3.69555
802,0.149741,5.62579e-06,4.84099e-06,3.49755
804,0.134189,7.08283e-06,9.85283e-06,3.56206
806,0.166254,6.02255e-06,3.33162e-06,3.51323
808,0.164888,1.83506e-05,1.23005e-05,3.49886
810,0.144663,9.85976e-06,8.91437e-06,3.44065
812,0.162013,6.53809e-06,9.3568e-06,3.40479
814,0.165728,8.30914e-06,8.65567e-06,3.40239
816,0.152909,7.39015e-06,8.37808e-06,3.31717
818,0.199836,6.13607e-06,7.42571e-06,3.3338
820,0.146761,5.43272e-06,5.84177e-06,3.72984
822,0.154125,5.64403e-06,5.52497e-06,3.56947
824,0.148546,6.30412e-06,8.76784e-06,3.87974
826,0.167064,9.53207e-06,4.22927e-06,3.82988
828,0.144616,1.12885e-05,2.28605e-05,3.74061
830,0.148736,2.36983e-05,1.0043e-05,3.69966
832,0.149227,3.9814e-06,5.574e-06,3.99101
834,0.134865,6.2682e-06,8.56895e-06,3.8823
836,0.154826,1.03633e-05,1.21841e-05,3.76184
838,0.137041,1.56944e-05,1.85302e-05,3.90336
840,0.155794,1.32832e-05,1.3508e-05,3.83049
842,0.137098,5.3098e-06,4.26608e-06,3.82017
844,0.139187,1.50852e-05,1.46544e-05,3.7919
846,0.155914,6.13361e-06,4.92564e-06,4.06569
848,0.132326,9.40006e-06,1.45123e-05,3.94242
850,0.123435,7.69259e-06,6.70031e-06,3.86141
852,0.13766,1.58855e-05,1.33946e-05,3.99324
854,0.160051,1.31473e-05,1.51679e-05,3.97912
856,0.160051,1.31473e-05,1.51679e-05,3.97912
858,0.166532,5.57663e-06,1.18532e-05,3.77543
860,0.133627,7.44688e-06,1.11437e-05,3.83549
862,0.126113,7.88393e-06,3.35884e-06,3.65871
864,0.167248,1.73438e-05,6.27169e-06,3.53558
866,0.167248,1.73438e-05,6.27169e-06,3.53558
868,0.143784,2.75653e-06,1.37969e-05,3.63307
870,0.14924,5.15403e-06,1.39128e-05,3.8041
872,0.14924,5.15403e-06,1.39128e-05,3.8041
874,0.133874,2.44278e-05,3.72852e-05,3.95212
876,0.151256,3.87452e-05,2.84785e-05,3.40355
878,0.170211,6.70229e-06,4.20353e-06,3.55732
880,0.165068,1.28528e-05,1.1086e-05,3.45785
882,0.160925,5.39323e-06,5.9004e-06,3.31806
884,0.145251,1.28175e-05,3.26803e-05,3.57897
886,0.139992,5.50316e-06,4.33813e-06,3.57308
888,0.14265,1.46249e-05,1.86889e-05,3.56333
890,0.171712,7.2289e-06,5.20922e-06,3.5905
892,0.180834,1.2691e-05,1.32816e-05,3.42421
894,0.155883,6.64372e-06,5.27387e-06,3.38445
896,0.155883,6.64372e-06,5.27387e-06,3.38445
898,0.155883,6.64372e-06,5.27387e-06,3.38445
900,0.148293,3.76797e-06,3.76434e-06,3.71817
902,0.155801,1.75153e-05,1.86122e-05,3.87809
904,0.192642,1.22893e-05,1.22769e-05,3.79867
906,0.192642,1.22893e-05,1.22769e-05,3.79867
908,0.147081,1.23731e-05,1.65609e-05,3.98314
910,0.177974,3.1369e-06,2.55962e-06,4.0063
912,0.133729,7.55153e-06,6.53033e-06,4.18214
914,0.169673,4.12438e-06,3.46903e-06,3.99858
916,0.176675,3.65973e-06,4.67909e-06,3.89361
918,0.140208,3.63861e-06,2.87422e-06,3.78152
920,0.138233,1.01364e-05,6.20443e-06,3.71528
922,0.137372,4.43083e-06,7.479e-06,3.61188
924,0.137372,4.43083e-06,7.479e-06,3.61188
926,0.138057,1.03711e-05,2.01554e-05,3.65048
928,0.167069,5.30989e-06,1.22697e-05,3.85849
930,0.161208,1.53395e-05,6.673e-06,3.83695
932,0.14291,8.97241e-06,3.54522e-06,3.84546
934,0.14291,8.97241e-06,3.54522e-06,3.84546
936,0.14291,8.97241e-06,3.54522e-06,3.84546
938,0.179842,9.78737e-06,8.28866e-06,3.81475
940,0.135118,1.39883e-05,2.22494e-05,3.84811
942,0.178292,1.16349e-05,1.11979e-05,3.84222
944,0.158753,6.06546e-06,4.8101e-06,3.70966
946,0.14833,3.90999e-06,5.8241e-06,3.74391
948,0.161846,4.77251e-06,2.81981e-06,3.97226
950,0.148585,4.86213e-06,5.20326e-06,4.05237
952,0.166622,6.35677e-06,4.6962e-06,4.16724
954,0.150585,5.23022e-06,1.19207e-05,3.9726
956,0.147321,8.82691e-06,8.8076e-06,3.73072
958,0.147321,8.82691e-06,8.8076e-06,3.73072
960,0.147321,8.82691e-06,8.8076e-06,3.73072
962,0.152672,8.5778e-06,8.13012e-06,3.53366
964,0.136417,2.6663e-06,2.58441e-06,4.01611
966,0.136417,2.6663e-06,2.58441e-06,4.01611
968,0.146454,6.79795e-06,2.38787e-05,3.8531
970,0.132547,8.41671e-06,1.16349e-05,3.40097
972,0.166756,9.44362e-06,2.202e-05,3.61065
974,0.134165,3.92738e-06,4.29912e-06,3.69725
976,0.180061,1.01426e-05,1.52699e-05,4.05849
978,0.161503,5.06295e-06,1.23166e-05,4.02559
980,0.125996,6.88563e-06,8.26082e-06,4.0197
982,0.160714,9.76018e-06,1.19395e-05,3.9883
984,0.160714,9.76018e-06,1.19395e-05,3.9883
986,0.160766,1.34446e-05,1.07721e-05,3.89313
988,0.208906,1.05852e-05,4.83802e-06,3.62152
990,0.165966,4.48522e-06,7.06721e-06,3.39578
992,0.127824,4.5525e-06,5.24876e-06,3.21709
994,0.170695,6.80798e-06,4.93378e-06,3.36285
996,0.14047,9.38473e-06,9.24418e-06,3.48234
